step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
31,1.6,-2.0239665366953687,0.5066432356834412,0.08607985824346542,0.18754729628562927,0.3037135899066925,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.08540502935647964,0.2405485212802887,16.563190460205078,0.4336138963699341,0.4336138963699341,0.08704828171210063,0.08607985824346542,0.00096842346863521,0.2996481780708405,0.026617972128848484,0.29964612616812675,0.01943769395176988,0.2802084322163569,0.29964611585034506,0,0,disabled,0.0,1,SERVO,direct_path,0,0.6476343040121719,0.6476343040121719,8,1,1,1,0,0.6875054028705646,0.14548495411872864,0.039931397098636794;0.03923875137876076;0.04149763505279176;0.04408367836311197;0.042672171777398835;0.03993882116457392;0.0376820764154831;0.02191026579528638,0.14548495411872864;0.13507792353630066;0.1369474083185196;0.13209272921085358;0.12546372413635254;0.13321436941623688;0.12107285112142563;0.12649603188037872,96,0,0,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 89, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,97,97,nan,nan,0.9240715375020765,filtered,19,0,1,0,18,1,1,2,1.0,0.0,0.4336138963699341,0.0,1.0,0.0034349183569338387,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.4053087472887035,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.0034349183569338387,1.0486320541697691,9.93634417e-19|0.0226922527|0.0263439276|0.0263439276|0.0306282879|0.0306282879,,,,,,,,,,0.011207891046069562,0.002581970999017358,0.0018598680617287755,0.0019326149486005306
32,1.6500000000000001,-2.010556679254601,0.4718987047672272,0.09187155961990356,0.19332173466682434,0.28633609414100647,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.18365155160427094,4.278397560119629,83.09546661376953,0.3499999940395355,0.0,0.08607985361400017,0.09187155961990356,-0.0057917060059033965,0.24269901578021924,0.12623414680992878,-0.24040614896410623,-0.12040566706931949,-0.12000048189478674,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.9347226891984054,filtered,0,1,2,1,19,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0029867611254558585,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,osqp optimal,0.17357743917293705,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.0029867611254558585,1.0495447898388683,5.39067628e-20|0.0195292982|0.0226930506|0.0226930506|0.0266126607|0.0266126607,,,,,,,,,,0.9826308529591188,0.003946264972910285,0.0012312420876696706,0.002456818940117955
33,1.7000000000000002,-1.956285396658075,0.4299066662788391,0.10375598818063736,0.204932302236557,0.2613072097301483,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3500000238418579,3.476215124130249,32.456153869628906,0.3500000238418579,0.0,0.09187156189279734,0.10375598818063736,-0.01188442628784002,0.24272126700301203,0.24272126700301203,-0.2412603177637647,-0.2412603177637647,0.0,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.49593554893983793,filtered,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.010800783951732285,1,1,0,0,0.1472218018947355,0.3500000238418579,passthrough,osqp optimal,1.6443329910321918e-11,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.010800783951732285,1.0504194108962785,0|0.0373300171|0.109670942|0.109670942|0.12624392|0.12624392,,,,,,,,,,0.010241565061733127,0.002555793966166675,0.0011860609520226717,0.0014427559217438102
34,1.75,-1.8095185443203652,0.391201376914978,0.11585956811904907,0.2167252004146576,0.23824696242809296,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3500000238418579,0.13109993934631348,69.38922119140625,0.3500000238418579,0.0,0.10375599011672645,0.11585956811904907,-0.012103578002322618,0.24268097328362823,0.24268097328362823,-0.24197234276026158,-0.24197234276026158,0.0,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,4.6980939400597245e-11,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.022368063811961353,1,1,0,0,0.1472218018947355,0.3500000238418579,passthrough,osqp optimal,1.6515268502164852e-11,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.022368063811961353,1.0512849494783856,1.18912155e-18|0.0743147407|0.213610293|0.213610293|0.24276184|0.24276184,,,,,,,,,,0.010878185043111444,0.0025572370504960418,0.0013122499221935868,0.0017175510292872787
35,1.8,-1.6754409021327499,0.35609185695648193,0.1279877871274948,0.22852304577827454,0.21733680367469788,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3499999940395355,0.19454683363437653,1.279152750968933,0.3499999940395355,0.0,0.1158595637525656,0.1279877871274948,-0.012128223374929206,0.24269999255936592,0.24269999255936592,-0.24251168721046482,-0.24251168721046482,0.0,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,4.718647822043298e-11,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.03411764556595362,1,1,0,0,0.1472218018947355,0.3499999940395355,passthrough,osqp optimal,1.7333397476197464e-11,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.03411764556595362,1.052151092922146,1.91961498e-17|0.0741266442|0.213439791|0.213439791|0.242749522|0.242749522,,,,,,,,,,0.013374977046623826,0.0029192330548539758,0.0019857300212606788,0.0026759959291666746
36,1.85,-1.5548566153528907,0.32423660159111023,0.1401335746049881,0.24032926559448242,0.19837181270122528,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3499999940395355,0.33461815118789673,2.8170413970947266,0.3499999940395355,0.0,0.12798779328025683,0.1401335746049881,-0.012145781324731264,0.24287687916779716,0.24287687916779716,-0.242840141362687,-0.242840141362687,0.0,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,4.95239936325242e-11,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.045872275746086016,1,1,0,0,0.1472218018947355,0.3499999940395355,passthrough,osqp optimal,2.189587705317482e-11,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.045872275746086016,1.0530151874182263,0|0.0740615584|0.213354632|0.213354632|0.242809576|0.242809576,,,,,,,,,,0.013036626041866839,0.0026603840524330735,0.0017020880477502942,0.0017270720563828945
37,1.9000000000000001,-1.4465831503983628,0.29537975788116455,0.1522824466228485,0.2521251440048218,0.18119817972183228,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3499999940395355,0.21296603977680206,2.44413161277771,0.3499999940395355,0.0,0.1401335816028851,0.1522824466228485,-0.0121488650199634,0.24315924284140422,0.24315924284140422,-0.2428724962735658,-0.2428724962735658,0.0,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,6.255964978874112e-11,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.05763538343740249,1,1,0,0,0.1472218018947355,0.3499999940395355,passthrough,osqp optimal,2.6467630079058e-11,0,0,12,,workspace_x_upper,,,0,0,1,solved,osqp,0.0,valid,0.05763538343740249,1.0538774058286091,0|0.0743729262|0.212264158|0.213506614|0.243053773|0.243053773,,,,,,,,,,0.013200631947256625,0.004218452027998865,0.0012536810245364904,0.0017671170644462109
38,1.9500000000000002,-1.3498372601726913,0.2692447900772095,0.16443683207035065,0.26390713453292847,0.16564980149269104,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3499999940395355,0.046725381165742874,3.3625717163085938,0.3499999940395355,0.0,0.15228245373500007,0.16443683207035065,-0.012154378335350574,0.2433888982830464,0.2433888982830464,-0.24299897461891193,-0.24299897461891193,0.0,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,7.562180151371161e-11,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.06938823669939947,1,1,0,0,0.1472218018947355,0.3499999940395355,passthrough,osqp optimal,2.698905931760622e-11,0,0,12,,workspace_x_upper,,,0,0,1,solved,osqp,0.0,valid,0.06938823669939947,1.054739010488981,0|0.0748672922|0.210546597|0.213812181|0.243376064|0.243376064,,,,,,,,,,0.011398456990718842,0.00257319794036448,0.0015154369175434113,0.002109968918375671
39,2.0,-1.1887204515667555,0.2589174807071686,0.16964225471019745,0.2688820958137512,0.15952926874160767,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.14293085038661957,4.237843990325928,84.80169677734375,0.0,0.0,0.16443682658977726,0.16964225471019745,-0.005205428120420186,0.0,0.0992755791931268,0.0,-0.09852120011285301,0.09852120011285301,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,7.71115993635062e-11,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08112710987454921,0,1,1,0,0.1472218018947355,0.0,filtered,osqp optimal,0.14293085673497383,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08112710987454921,1.0556006730225058,1.90750116e-17|0.0751344779|0.208670871|0.214027559|0.243614507|0.243614507,,,,,,,,,,0.012066700961440802,0.003925375058315694,0.0012232509907335043,0.0019683660939335823
40,2.0500000000000003,-1.09514007724673,0.25872164964675903,0.1697428673505783,0.2689785361289978,0.15941311419010162,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,2.858617067337036,36.12217712402344,0.0,0.0,0.1696422577281465,0.1697428673505783,-0.00010060962243180205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,1.0,filtered,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08610194714072014,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08610194714072014,1.055603192894466,0|0.0309813119|0.0858489593|0.0884237968|0.0992717362|0.0992717362,,,,,,,,,,0.010799110983498394,0.0029478620272129774,0.001658006920479238,0.0019250140758231282
41,2.1,-1.0925120397489039,0.25872161984443665,0.1697428822517395,0.2689785957336426,0.15941303968429565,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,57.172340393066406,0.0,0.0,0.16974287401048194,0.1697428822517395,-8.241257565266835e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.0,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08619831161951308,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08619831161951308,1.0556049977179047,4.39029343e-23|8.5276635e-06|1.39915122e-05|1.42921523e-05|1.8875002e-05|1.8875002e-05,,,,,,,,,,0.014037459040991962,0.0038834749720990658,0.0016993449535220861,0.002156514092348516
42,2.15,-1.0925114931896371,0.25872161984443665,0.1697428673505783,0.2689785957336426,0.15941303968429565,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.16974288265310375,0.1697428673505783,1.530252544124089e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.0,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08619831873867614,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08619831873867614,1.0556050858322947,2.52658975e-24|6.74456097e-07|1.10734826e-06|1.13114081e-06|1.4899045e-06|1.4899045e-06,,,,,,,,,,0.013450567028485239,0.0036422460107132792,0.0017123499419540167,0.002221680013462901
43,2.2,-1.0925117614105386,0.25872161984443665,0.1697428673505783,0.2689785957336426,0.15941303968429565,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.16974287136854382,0.1697428673505783,4.0179655158567584e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.0,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08619832590232918,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08619832590232918,1.0556050133328174,1.97898067e-25|5.2778194e-08|8.6653184e-08|8.85150133e-08|1.16592424e-07|1.16592424e-07,,,,,,,,,,0.015662832069210708,0.004112231079488993,0.0023929839953780174,0.0030785760609433055
44,2.25,-1.0925117614105386,0.25872161984443665,0.1697428673505783,0.2689785957336426,0.15941303968429565,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.16974287136854382,0.1697428673505783,4.0179655158567584e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.0,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08619832587581147,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08619832587581147,1.0556050138631718,1.54868087e-26|4.13024487e-09|6.7811882e-09|6.92688881e-09|9.12413214e-09|9.12413214e-09,,,,,,,,,,0.014694976969622076,0.0036492591025307775,0.0017435930203646421,0.0032445130636915565
45,2.3000000000000003,-1.0925117614105386,0.25872161984443665,0.1697428673505783,0.2689785957336426,0.15941303968429565,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.16974287136854382,0.1697428673505783,4.0179655158567584e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.0,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08619832587373627,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08619832587373627,1.0556050139046755,1.21194567e-27|3.23219116e-10|5.30673053e-10|5.42075094e-10|7.14023995e-10|7.14023995e-10,,,,,,,,,,0.013276941026560962,0.003346002078615129,0.001726960064843297,0.002208951977081597
46,2.35,-1.0925117614105386,0.25872161984443665,0.1697428673505783,0.2689785957336426,0.15941303968429565,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.16974287136854382,0.1697428673505783,4.0179655158567584e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.0,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08619832587357387,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08619832587357387,1.0556050139079236,9.48428015e-29|2.52940444e-11|4.1528694e-11|4.24209795e-11|5.58771229e-11|5.58771229e-11,,,,,,,,,,0.014088648953475058,0.003550493041984737,0.001982511021196842,0.002435968955978751
47,2.4000000000000004,-1.0925117614105386,0.25872161984443665,0.1697428673505783,0.2689785957336426,0.15941303968429565,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.16974287136854382,0.1697428673505783,4.0179655158567584e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.0,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08619832587356119,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08619832587356119,1.0556050139081776,7.42207927e-30|1.97942703e-12|3.24989622e-12|3.31972349e-12|4.37275617e-12|4.37275617e-12,,,,,,,,,,0.015739863039925694,0.004668903071433306,0.0018710310105234385,0.002359995967708528
48,2.45,-1.0925117614105386,0.25872161984443665,0.1697428673505783,0.2689785957336426,0.15941303968429565,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.16974287136854382,0.1697428673505783,4.0179655158567584e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.0,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.08619832587356019,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08619832587356019,1.0556050139081976,5.80827048e-31|1.54903319e-13|2.54325976e-13|2.59790424e-13|3.42197232e-13|3.42197232e-13,,,,,,,,,,0.014664308982901275,0.0040581440553069115,0.0020058200461789966,0.002050342969596386
49,2.5,-1.0925117614105386,0.25872161984443665,0.1697428673505783,0.2689785957336426,0.15941303968429565,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.16974287136854382,0.1697428673505783,4.0179655158567584e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.9690604710485786,1.6166947750607505,0,0,0,0,-1,nan,nan,,,352,1,1,1,8,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 349, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,357,357,nan,nan,0.0,passthrough,0,1,2,1,19,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0861983258735601,0,1,1,0,0.1472218018947355,0.0,passthrough,osqp optimal,0.0,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.0861983258735601,1.055605013908199,4.54535744e-32|1.21222134e-14|1.99026965e-14|2.03303259e-14|2.67792061e-14|2.67792061e-14,,,,,,,,,,0.012506959028542042,0.0033614019630476832,0.0016994320321828127,0.001970096956938505
