step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
10,0.55,-0.0760625855552442,0.08181397616863251,0.3215075135231018,0.4694850444793701,0.07509873062372208,0.35,3,0,0,0,1.0837877988815308,0.5292721390724182,47.129459381103516,1.0837877988815308,1.0,0.3165055170504884,0,0,0,0,0.32575478139998054,0.0,passthrough,4.629920038218865e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3165055170504884,0.485959858|0.500959854|0.343621089|0.316505517|0.357202544|0.389393873,0.605959858|0.620959854|0.463621089|0.436505517|0.477202544|0.509393873,0.605959858|0.620959854|0.463621089|0.436505517|0.477202544|0.509393873,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0716738677|0.239681742|0.387083833|0.416398832,-0.171285031|0|-0.201326519|-0.213284464|-0.198805802|-0.188913111,1.7725544|2.00383941|1.24483171|1.29241935|1.61708821|1.78506121,0.371673495|0.512905121|0.538984835,-0.0293407794|-0.207807451|-0.0399798453,0.0031041447073221207
11,0.6000000000000001,-0.06521997750593073,0.0805046409368515,0.3099799156188965,0.4696645140647888,0.07437515258789062,0.35,3,0,0,0,1.084118366241455,0.6082981824874878,9.702083587646484,1.0841176509857178,1.0,0.3174972330613421,0,0,0,0,0.32575478139998054,0.0,filtered,1.2688065235979852e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3174972330613421,0.477422901|0.492422901|0.337320702|0.317497233|0.366585009|0.400781193,0.597422901|0.612422901|0.457320702|0.437497233|0.486585009|0.520781193,0.597422901|0.612422901|0.457320702|0.437497233|0.486585009|0.520781193,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0786915896|0.223787854|0.380232149|0.410422123,-0.170180617|0|-0.201547054|-0.213234282|-0.198831246|-0.188614171,1.73951099|1.9696916|1.22642734|1.2805425|1.64774094|1.82493272,0.370206505|0.502514601|0.536985695,-0.0293407794|-0.207807451|-0.0399798453,0.0032764412462711334
12,0.65,-0.06233485366429505,0.08038093894720078,0.299034059047699,0.4691751003265381,0.07523062080144882,0.35,3,0,0,0,1.0703271627426147,1.1687431335449219,28.31934356689453,1.0703271627426147,1.0,0.3177226261058315,0,0,0,0,0.32575478139998054,0.0,passthrough,4.9022471837962754e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3177226261058315,0.468942126|0.483942126|0.331347678|0.317722626|0.375606886|0.411865606,0.588942126|0.603942126|0.451347678|0.437722626|0.495606886|0.531865606,0.588942126|0.603942126|0.451347678|0.437722626|0.495606886|0.531865606,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0845551491|0.210230993|0.376930717|0.408825857,-0.169037568|0|-0.2017297|-0.212929314|-0.198952066|-0.188465957,1.70673093|1.9357685|1.20821616|1.26819218|1.68040619|1.86782232,0.368739516|0.492124081|0.534986556,-0.0293407794|-0.207807451|-0.0399798453,0.0020745256915688515
13,0.7000000000000001,-0.0651201218767779,0.08041510730981827,0.2889004647731781,0.46801525354385376,0.07612468302249908,0.35,3,0,0,0,1.0545344352722168,1.3518668413162231,7.174205780029297,1.0545337200164795,1.0,0.31731473391940074,0,0,0,0,0.32575478139998054,0.0,filtered,1.115396117564963e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.31731473391940074,0.460519501|0.475519501|0.325661888|0.317314734|0.384457991|0.422875643,0.580519501|0.595519501|0.445661888|0.437314734|0.504457991|0.542875643,0.580519501|0.595519501|0.445661888|0.437314734|0.504457991|0.542875643,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0899309718|0.196251574|0.371086021|0.404364762,-0.167854339|0|-0.201930095|-0.212387176|-0.199106973|-0.188407479,1.67422367|1.902078|1.19064843|1.25312333|1.70981101|1.90745985,0.367272526|0.481733561|0.532987416,-0.0293407794|-0.207807451|-0.0399798453,0.0022555487230420113
14,0.75,-0.07091680553533315,0.08104560524225235,0.2796418368816376,0.4654165208339691,0.0770583376288414,0.35,2,0,0,0,1.0309163331985474,1.1286650896072388,14.59968090057373,1.0309160947799683,1.0,0.3162681879416049,0,0,0,0,0.32575478139998054,0.0,filtered,5.910773602681046e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3162681879416049,0.452157076|0.467157076|0.320235744|0.316268188|0.393014375|0.433669088,0.572157076|0.587157076|0.440235744|0.436268188|0.513014375|0.553669088,0.572157076|0.587157076|0.440235744|0.436268188|0.513014375|0.553669088,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0937961478|0.17962094|0.356636659|0.390483538,-0.166629327|0|-0.202147171|-0.211632683|-0.199279025|-0.188421509,1.64199898|1.8686283|1.17259195|1.23306101|1.72941513|1.93673838,0.365805537|0.47134304|0.530988276,-0.0293407794|-0.207807451|-0.0399798453,0.0020726509392261505
15,0.8,-0.08264489777796484,0.0823645144701004,0.27145397663116455,0.4602355659008026,0.07803256064653397,0.35,2,0,0,0,0.9985624551773071,1.6951252222061157,14.250391006469727,0.998561680316925,1.0,0.3144639216606832,0,0,0,0,0.32575478139998054,0.0,filtered,1.3980307348481022e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3144639216606832,0.443856982|0.458856982|0.31497678|0.314463922|0.400840739|0.443765911,0.563856982|0.578856982|0.43497678|0.434463922|0.520840739|0.563765911,0.563856982|0.578856982|0.43497678|0.434463922|0.520840739|0.563765911,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0955413053|0.162268917|0.337216848|0.371060551,-0.165360867|0|-0.202330994|-0.210699876|-0.199483153|-0.188521092,1.61006706|1.83542793|1.15311743|1.20942473|1.74109665|1.9576031,0.364338547|0.46095252|0.528989136,-0.0293407794|-0.207807451|-0.0399798453,0.0020668208599090576
16,0.8500000000000001,-0.09892002590194607,0.08461561053991318,0.2644563317298889,0.45495977997779846,0.07904814183712006,0.35,2,0,0,0,0.9589701890945435,1.9690626859664917,14.956507682800293,0.95896977186203,1.0,0.3097758048515543,0,0,0,0,0.32575478139998054,0.0,filtered,8.815130052518626e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3097758048515543,0.435621433|0.450621433|0.309775805|0.311876289|0.407692022|0.452891497,0.555621433|0.570621433|0.429775805|0.431876289|0.527692022|0.572891497,0.555621433|0.570621433|0.429775805|0.431876289|0.527692022|0.572891497,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0944964785|0.144030188|0.312006368|0.343424668,-0.164047237|0|-0.202466162|-0.209627849|-0.199699282|-0.188688964,1.5784385|1.80248573|1.13113354|1.18190749|1.74307518|1.96630169,0.362871557|0.450562|0.526989996,-0.0293407794|-0.207807451|-0.0399798453,0.0020068036392331123
17,0.9,-0.1384017741768043,0.0927792489528656,0.25945714116096497,0.4491516053676605,0.08347336202859879,0.35,2,0,0,0,0.892450213432312,3.117594003677368,32.819419860839844,0.8924499750137329,1.0,0.30449034709445877,0,0,0,0,0.32575478139998054,0.0,filtered,4.992266629986155e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.30449034709445877,0.427452733|0.442452693|0.304490347|0.308466321|0.413277851|0.460631411,0.547452733|0.562452693|0.424490347|0.428466321|0.533277851|0.580631411,0.547452733|0.562452693|0.424490347|0.428466321|0.533277851|0.580631411,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0852435289|0.118424589|0.267133938|0.290827968,-0.162686649|0|-0.20252847|-0.208461024|-0.199916528|-0.18890576,1.54712428|1.76981077|1.10067645|1.14382885|1.72032881|1.94444785,0.361404568|0.44017148|0.524990857,-0.0293407794|-0.207807451|-0.0399798453,0.002121766097843647
18,0.9500000000000001,-0.18781305700431858,0.10438981652259827,0.25670886039733887,0.44277796149253845,0.09457720071077347,0.35,2,0,0,0,0.8447763919830322,3.3066844940185547,24.94860076904297,0.8447757959365845,1.0,0.2986795750677478,0,0,0,0,0.32575478139998054,0.0,filtered,9.924794725758847e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2986795750677478,0.419353275|0.434353275|0.298679575|0.303883579|0.416620068|0.465740118,0.539353275|0.554353275|0.418679575|0.423883579|0.536620068|0.585740118,0.539353275|0.554353275|0.418679575|0.423883579|0.536620068|0.585740118,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0742813328|0.0973194117|0.228711411|0.24423121,-0.161277257|0|-0.202540637|-0.207332458|-0.200052562|-0.189030313,1.51613584|1.7374131|1.066459|1.10552127|1.69513912|1.91816137,0.359937578|0.42978096|0.522991717,-0.0293407794|-0.207807451|-0.0399798453,0.002198697067797184
19,1.0,-0.20626018443642835,0.11198431253433228,0.2547152638435364,0.43615368008613586,0.10162152349948883,0.35,2,0,0,0,0.8408766388893127,2.002195358276367,34.42501449584961,0.840876042842865,1.0,0.2923084669550563,0,0,0,0,0.32575478139998054,0.0,filtered,1.0932729394393583e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2923084669550563,0.411325547|0.426325547|0.292308467|0.298340286|0.418046505|0.468523507,0.531325547|0.546325547|0.412308467|0.418340286|0.538046505|0.588523507,0.531325547|0.546325547|0.412308467|0.418340286|0.538046505|0.588523507,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0697626165|0.0868145437|0.208582219|0.218568942,-0.159817153|0|-0.202514678|-0.206314994|-0.200049578|-0.188963198,1.48548504|1.70530219|1.03648181|1.07386069|1.68071866|1.90369977,0.358470589|0.41939044|0.520992577,-0.0293407794|-0.207807451|-0.0399798453,0.0021781492978334427
20,1.05,-0.21318675094735484,0.11043921113014221,0.25328677892684937,0.4298723638057709,0.09952322393655777,0.35,2,0,0,0,0.8742247223854065,1.2324105501174927,39.33515167236328,0.8742247223854065,1.0,0.28570159842787324,0,0,0,0,0.32575478139998054,0.0,passthrough,4.980108938969886e-12,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.28570159842787324,0.403372134|0.418372134|0.285701598|0.292334507|0.418462881|0.470023741,0.523372134|0.538372134|0.405701598|0.412334507|0.538462881|0.590023741,0.523372134|0.538372134|0.405701598|0.412334507|0.538462881|0.590023741,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0761224176|0.0910324901|0.225862301|0.235598341,-0.158304368|0|-0.202385212|-0.20528859|-0.200043923|-0.188901952,1.45518417|1.67348854|1.0165436|1.05508193|1.6996699|1.92679135,0.357003599|0.40899992|0.518993437,-0.0293407794|-0.207807451|-0.0399798453,0.002227975055575371
21,1.1,-0.2493120860377372,0.11318930983543396,0.25368204712867737,0.42366132140159607,0.10168959200382233,0.35,2,0,0,0,0.8919410109519958,1.7285442352294922,32.2888298034668,0.8919400572776794,1.0,0.2794293772810196,0,0,0,0,0.32575478139998054,0.0,filtered,1.5130507175541825e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.2794293772810196,0.395495721|0.410495721|0.279429377|0.286589646|0.419742565|0.472377919,0.515495721|0.530495721|0.399429377|0.406589646|0.539742565|0.592377919,0.515495721|0.530495721|0.399429377|0.406589646|0.539742565|0.592377919,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0768552146|0.0879132409|0.227465211|0.238418563,-0.156736872|0|-0.202316119|-0.204166392|-0.200044114|-0.188844859,1.42524601|1.64198288|0.992256604|1.03010543|1.70639136|1.93908538,0.35553661|0.3986094|0.516994298,-0.0293407794|-0.207807451|-0.0399798453,0.0022380203008651733
22,1.1500000000000001,-0.30608235285532626,0.12225212901830673,0.2565479874610901,0.4171501100063324,0.11009810119867325,0.35,2,0,0,0,0.8895745277404785,2.4689228534698486,22.42959213256836,0.8895739316940308,1.0,0.27320930782286346,0,0,0,0,0.32575478139998054,0.0,filtered,8.215886061331176e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.27320930782286346,0.387699094|0.402699094|0.273209308|0.280758467|0.421112797|0.474881362,0.507699094|0.522699094|0.393209308|0.400758467|0.541112797|0.594881362,0.507699094|0.522699094|0.393209308|0.400758467|0.541112797|0.594881362,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0705044033|0.0769476829|0.208216916|0.219414222,-0.155112576|0|-0.202377163|-0.203123582|-0.199921015|-0.188582075,1.3956838|1.61079638|0.960964472|0.996857967|1.69274709|1.93035759,0.35406962|0.38821888|0.514995158,-0.0293407794|-0.207807451|-0.0399798453,0.0020338501781225204
23,1.2000000000000002,-0.37160735464335637,0.13613756000995636,0.26196327805519104,0.41009965538978577,0.12322457134723663,0.35,2,0,0,0,0.8900245428085327,2.729552745819092,10.618583679199219,0.8900238871574402,1.0,0.26666908431573344,0,0,0,0,0.32575478139998054,0.0,filtered,9.647844724928422e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.26666908431573344,0.379985147|0.394985147|0.266669084|0.274463389|0.421542114|0.476457916,0.499985147|0.514985147|0.386669084|0.394463389|0.541542114|0.596457916,0.499985147|0.514985147|0.386669084|0.394463389|0.541542114|0.596457916,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0597826512|0.0639698212|0.17745533|0.187647151,-0.153429335|0|-0.202581377|-0.202840842|-0.199574321|-0.187950397,1.36651125|1.57994059|0.923877611|0.958982537|1.66404947|1.90552842,0.352602631|0.37782836|0.512996018,-0.0293407794|-0.207807451|-0.0399798453,0.0020582890138030052
24,1.25,-0.414159043355233,0.14692115783691406,0.26877090334892273,0.40274712443351746,0.13316380977630615,0.35,2,0,0,0,0.9147735834121704,1.5001108646392822,37.3550910949707,0.9147735834121704,1.0,0.2595696455436767,0,0,0,0,0.32575478139998054,0.0,passthrough,5.6269492279504845e-12,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.2595696455436767,0.372356883|0.387356846|0.259569646|0.267573059|0.420465501|0.47649089,0.492356883|0.507356846|0.379569646|0.387573059|0.540465501|0.59649089,0.492356883|0.507356846|0.379569646|0.387573059|0.540465501|0.59649089,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0541668013|0.0584220594|0.160071439|0.171489318,-0.15168495|0|-0.202927946|-0.203342691|-0.198938634|-0.186856739,1.33774258|1.54942739|0.889517437|0.925371603|1.64299481|1.89059614,0.351135641|0.36743784|0.510996878,-0.0293407794|-0.207807451|-0.0399798453,0.0022883806377649307
25,1.3,-0.4452607264891868,0.15429891645908356,0.2764354646205902,0.39532050490379333,0.1396283507347107,0.35,2,0,0,0,0.9371678233146667,1.2906391620635986,15.826549530029297,0.9371673464775085,1.0,0.252161314495466,0,0,0,0,0.32575478139998054,0.0,filtered,7.652776502341853e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.252161314495466,0.364817415|0.379817415|0.252161314|0.260365561|0.418555984|0.475769908,0.484817415|0.499817415|0.372161314|0.380365561|0.538555984|0.595769908,0.484817415|0.499817415|0.372161314|0.380365561|0.538555984|0.595769908,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0529909927|0.0575354065|0.155886884|0.168426197,-0.149877169|0|-0.20332532|-0.203916128|-0.198133113|-0.185499079,1.30939249|1.51926966|0.85831093|0.895081522|1.6319777|1.88600675,0.349668652|0.357047319|0.508997738,-0.0293407794|-0.207807451|-0.0399798453,0.0021271267905831337
26,1.35,-0.4867179753482836,0.16587163507938385,0.2852094769477844,0.38761666417121887,0.15018495917320251,0.35,2,0,0,0,0.9568955898284912,1.5007562637329102,10.162174224853516,0.9568955898284912,1.0,0.24467034082576966,0,0,0,0,0.32575478139998054,0.0,passthrough,6.206281927736837e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.24467034082576966,0.357369969|0.372369936|0.244670341|0.253079471|0.416483312|0.47496376,0.477369969|0.492369936|0.364670341|0.373079471|0.536483312|0.59496376,0.477369969|0.492369936|0.364670341|0.373079471|0.536483312|0.59496376,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0478993672|0.0523238976|0.14316958|0.15565425,-0.148003696|0|-0.203786058|-0.204580299|-0.197193502|-0.183931267,1.28147618|1.48947974|0.822794672|0.860061481|1.61190933|1.87157802,0.348201662|0.346656799|0.506998599,-0.0293407794|-0.207807451|-0.0399798453,0.0021792007610201836
