reset_seed,static_candidate_path_status,ik_status,goal_x_m,goal_y_m,goal_z_m,obstacle_x_m,obstacle_y_m,obstacle_z_m,obstacle_goal_distance_m,obstacle_goal_y_opposite_side,actor_count,success_count,timeout_count,collision_count,failure_mode_counts,mean_final_goal_error_m,mean_best_goal_error_m,mean_tail_qdot_norm_radps,mean_tail_goal_progress_m,mean_min_distance_m
9058,candidate_path_found,reachable,0.4077187478542328,-0.1556929498910904,0.7483173608779907,0.23005445301532745,0.5538727641105652,0.3547462522983551,0.8306300750971446,1,3,2,1,0,"{""near_goal_timeout"": 1, ""success"": 2}",0.052672733863194786,0.052243356903394066,1.1237137292899813,0.35599034776290256,0.4012436767419179
9059,candidate_path_found,reachable,0.7489269971847534,-0.43877795338630676,0.407252699136734,0.5147643089294434,0.5971167683601379,0.5382298231124878,1.070077121574916,1,3,3,0,0,"{""success"": 3}",0.05139613524079323,0.05139613524079323,1.6090925831000422,0.5687651199599107,0.3580838243166606
9060,not_found,reachable,0.252757728099823,-0.3465157449245453,0.30444565415382385,0.2962210476398468,-0.5684029459953308,0.38743922114372253,0.24085456671230507,0,3,1,2,0,"{""near_goal_regression"": 1, ""nonconvergent_timeout"": 1, ""success"": 1}",0.25787319615483284,0.09340795502066612,1.240672282046742,0.03494154537717501,0.19159698486328125
9061,candidate_path_found,reachable,0.27752283215522766,0.13344953954219818,0.21773341298103333,0.4950427711009979,-0.5539750456809998,0.2078317105770111,0.7210863526088641,1,3,3,0,0,"{""success"": 3}",0.04932151362299919,0.04932151362299919,1.4704851691539471,0.23632900789380074,0.48728413383165997
9062,not_found,reachable,0.35515546798706055,0.42041337490081787,0.36899423599243164,0.28085047006607056,0.5684584975242615,0.5352403521537781,0.23468353625118374,0,3,0,3,0,"{""nonconvergent_timeout"": 3}",0.43385882675647736,0.11164982616901398,1.1949287020497852,-0.057665844758351646,0.2097764015197754
9063,candidate_path_found,reachable,0.649563729763031,-0.33378148078918457,0.5787332057952881,0.27712881565093994,0.539588451385498,0.18620777130126953,1.0274040200433363,1,3,3,0,0,"{""success"": 3}",0.04951494559645653,0.04951494559645653,1.5493558666457263,0.5789494949082533,0.30492639541625977
9064,candidate_path_found,reachable,0.6800419092178345,0.139727383852005,0.5820709466934204,0.2855527698993683,-0.4416239857673645,0.47318586707115173,0.7109479984941858,1,3,3,0,0,"{""success"": 3}",0.05061508094271024,0.05061508094271024,1.4509301437271966,0.2339388740559419,0.3256798982620239
9065,not_checked_due_to_ik,not_reachable,0.7740870118141174,0.26401883363723755,0.7673569917678833,0.4544951915740967,0.6175637245178223,0.38499245047569275,0.6110119179440624,0,3,0,3,0,"{""low_motion_stall"": 1, ""nonconvergent_timeout"": 2}",0.24553811053435007,0.158967062830925,0.42990553721578584,-0.02829853693644206,0.3104722301165263
9066,candidate_path_found,reachable,0.2944897711277008,0.3834872841835022,0.3804142475128174,0.5307576060295105,-0.5882229804992676,0.2071889489889145,1.0149139531742297,1,3,2,1,0,"{""nonconvergent_timeout"": 1, ""success"": 2}",0.14023170868555704,0.06100550045569738,1.474373744834553,0.16188998023668924,0.6199762225151062
9067,candidate_path_found,reachable,0.3106544017791748,0.30032098293304443,0.7023636102676392,0.3749278783798218,0.5487990379333496,0.5112088322639465,0.32001964434188973,0,3,3,0,0,"{""success"": 3}",0.05159063388903936,0.05159063388903936,1.3318301485822346,0.36206167687972385,0.23722379406293234
9068,candidate_path_found,reachable,0.32283973693847656,0.3014237582683563,0.7088017463684082,0.5999466180801392,-0.5724108219146729,0.30908820033073425,1.000073005327972,1,3,3,0,0,"{""success"": 3}",0.04593851665655772,0.04593851665655772,1.5319594672787717,0.5000067303578059,0.5126314361890157
9069,candidate_path_found,reachable,0.2668432891368866,0.22072471678256989,0.6407018899917603,0.4936872124671936,-0.5096438527107239,0.48374509811401367,0.7807252060566001,1,3,3,0,0,"{""success"": 3}",0.049084924161434174,0.049084924161434174,1.1084842562933506,0.27794313182433444,0.5270578861236572
9070,candidate_path_found,reachable,0.3784865140914917,0.1910942643880844,0.21140965819358826,0.517090380191803,-0.47131234407424927,0.38420742750167847,0.6984644698983452,1,3,3,0,0,"{""success"": 3}",0.04741248240073522,0.04741248240073522,1.3513319627805187,0.1978695864478747,0.4313860833644867
9071,candidate_path_found,reachable,0.40676188468933105,-0.17671476304531097,0.5552818775177002,0.41269898414611816,0.5570442080497742,0.19684253633022308,0.8166493973079209,1,3,3,0,0,"{""success"": 3}",0.03964905316630999,0.03964905316630999,1.4743629365031392,0.3420723043382168,0.3789195617039998
9072,candidate_path_found,reachable,0.484658420085907,0.4065490663051605,0.6273398399353027,0.404403954744339,-0.5344907641410828,0.6012901663780212,0.9448149698147231,1,3,3,0,0,"{""success"": 3}",0.05225359151760737,0.05225359151760737,1.2563583852967832,0.27455198019742966,0.499781866868337
9073,candidate_path_found,reachable,0.2659327983856201,0.3329489529132843,0.20371608436107635,0.5629316568374634,-0.43177056312561035,0.37669703364372253,0.8384072214307225,1,3,3,0,0,"{""success"": 3}",0.04390322044491768,0.04390322044491768,1.5090100765228271,0.3192250144978364,0.4104982912540436
9074,candidate_path_found,reachable,0.26069822907447815,0.3858238458633423,0.6638026833534241,0.2993921935558319,0.6163496971130371,0.3569994270801544,0.38570406925719913,0,3,3,0,0,"{""success"": 3}",0.05217279369632403,0.05217279369632403,1.202814271379663,0.23158063118656477,0.29538548986117047
9075,candidate_path_found,reachable,0.5016101002693176,0.3816014230251312,0.31070077419281006,0.671245813369751,-0.4423958957195282,0.2351405918598175,0.8446639554353409,1,3,3,0,0,"{""success"": 3}",0.05201491837700208,0.05201491837700208,1.1702437954726237,0.22490465516845384,0.4292072653770447
9076,candidate_path_found,reachable,0.2505757510662079,-0.0536082461476326,0.4637458324432373,0.5482402443885803,-0.5331319570541382,0.3281044065952301,0.5804702716870961,0,3,3,0,0,"{""success"": 3}",0.05313111717502276,0.05313111717502276,1.4511780676742394,0.3512684566279252,0.37619972229003906
9077,candidate_path_found,reachable,0.5836329460144043,0.28988751769065857,0.4175099730491638,0.714276909828186,-0.5673704147338867,0.5768818855285645,0.8816793149854003,1,3,3,0,0,"{""success"": 3}",0.044955567767222725,0.044955567767222725,1.3243350328821124,0.18472328161199889,0.5640209317207336
9078,not_found,reachable,0.6214704513549805,-0.23893271386623383,0.1957949548959732,0.7002844214439392,-0.5646069645881653,0.4791533052921295,0.43882492431914766,0,3,2,1,0,"{""nonconvergent_timeout"": 1, ""success"": 2}",0.06115692233045896,0.05945876861612002,1.3131440199716808,0.3434806453684966,0.2737113982439041
9079,candidate_path_found,reachable,0.3822247087955475,0.05401287600398064,0.5236977934837341,0.6266616582870483,-0.5106149911880493,0.24287253618240356,0.6763260129736913,1,3,3,0,0,"{""success"": 3}",0.04855126763383547,0.04855126763383547,1.2327333028067642,0.2328194317718347,0.5077022910118103
9080,candidate_path_found,reachable,0.6892859935760498,-0.1376163363456726,0.36405542492866516,0.48581546545028687,0.4210793673992157,0.2983397841453552,0.5982137499609432,1,3,3,0,0,"{""success"": 3}",0.03855978138744831,0.03855978138744831,1.3939616700013477,0.24686183842519918,0.20490004618962607
9081,candidate_path_found,reachable,0.34532245993614197,-0.20781388878822327,0.46996915340423584,0.6571240425109863,0.4727236032485962,0.5493919253349304,0.752767880335696,1,3,3,0,0,"{""success"": 3}",0.04674439753095309,0.04674439753095309,1.4334542630375295,0.4613997625807921,0.21824491520722708
9082,candidate_path_found,reachable,0.7641600966453552,0.04137800261378288,0.21854405105113983,0.584675669670105,0.49708250164985657,0.4184064269065857,0.5289860293532678,0,3,3,0,0,"{""success"": 3}",0.04903341829776764,0.04903341829776764,1.147773999582838,0.11185530324776967,0.3723225990931193
9083,not_found,reachable,0.6214098930358887,-0.1075906753540039,0.5167578458786011,0.43107888102531433,-0.4336356222629547,0.43096837401390076,0.3871576358805986,0,3,3,0,0,"{""success"": 3}",0.04815588891506195,0.04815588891506195,1.3335486421218288,0.32831233243147534,0.2850992480913798
9084,candidate_path_found,reachable,0.753842830657959,0.05326874554157257,0.6517744064331055,0.4597586989402771,-0.5297375321388245,0.34667298197746277,0.7207417537147112,1,3,2,1,0,"{""near_goal_timeout"": 1, ""success"": 2}",0.06490321333209674,0.05792463943362236,1.0239669293619587,0.23510285342733064,0.4346230129400889
9085,candidate_path_found,reachable,0.6955426931381226,0.12145711481571198,0.3090396523475647,0.24010226130485535,0.5703426599502563,0.5616713762283325,0.6875660022791837,0,3,2,1,0,"{""nonconvergent_timeout"": 1, ""success"": 2}",0.15530565629402796,0.06778326382239659,0.9027425077778322,0.051266091565291085,0.36075074474016827
9086,candidate_path_found,reachable,0.3211914896965027,0.20863711833953857,0.28808364272117615,0.4561122953891754,-0.4484226107597351,0.38594210147857666,0.6778697436551839,1,3,3,0,0,"{""success"": 3}",0.04789231469233831,0.04789231469233831,1.3752486791574594,0.18902403861284256,0.39903806646664935
9087,candidate_path_found,reachable,0.6313589215278625,-0.18172067403793335,0.4985400140285492,0.6963896155357361,0.4926876127719879,0.2177893966436386,0.7334005983383483,1,3,3,0,0,"{""success"": 3}",0.044118249167998634,0.044118249167998634,1.436052164861134,0.39228442932168645,0.3103395303090413
9088,candidate_path_found,reachable,0.7173216938972473,-0.43814072012901306,0.33066579699516296,0.32891473174095154,0.527140736579895,0.36929070949554443,1.0412109021630613,1,3,3,0,0,"{""success"": 3}",0.053739561388889946,0.053739561388889946,1.5936495405104425,0.4524752361079057,0.4259636700153351
9089,candidate_path_found,reachable,0.3909670114517212,-0.40643414855003357,0.4103468060493469,0.3002191185951233,0.4932364225387573,0.5264757871627808,0.9116623589880126,1,3,3,0,0,"{""success"": 3}",0.04133025805155436,0.04133025805155436,1.3959914356138972,0.6000499327977499,0.22698155542214712
9090,candidate_path_found,reachable,0.4094751179218292,0.009695901535451412,0.5553547739982605,0.660469651222229,-0.5090175271034241,0.25764456391334534,0.648608700208213,1,3,3,0,0,"{""success"": 3}",0.047802552580833435,0.047802552580833435,1.265941886648987,0.1970237990220388,0.5161680579185486
9091,candidate_path_found,reachable,0.42203179001808167,0.14936409890651703,0.30664151906967163,0.23921851813793182,0.6123613119125366,0.30890780687332153,0.4977873518755534,0,3,1,2,0,"{""near_goal_regression"": 1, ""near_goal_timeout"": 1, ""success"": 1}",0.09531210238734882,0.06049963956077894,0.7248560555537956,0.04734846577048302,0.3733380436897278
9092,candidate_path_found,reachable,0.6129937171936035,0.0032279014121741056,0.22801005840301514,0.6672825813293457,0.48303693532943726,0.2127360999584198,0.4831120818240149,0,3,3,0,0,"{""success"": 3}",0.03848348930478096,0.03848348930478096,1.1611790044992059,0.1814844273030758,0.20108584562937418
9093,not_found,reachable,0.6918691396713257,-0.284322053194046,0.6672009825706482,0.3195935785770416,-0.4348580539226532,0.44715505838394165,0.4578977938957656,0,3,0,3,0,"{""near_goal_timeout"": 1, ""nonconvergent_timeout"": 2}",0.26738520463307697,0.0906131515900294,0.8753054749634531,0.10962564001480739,0.20659183959166208
9094,candidate_path_found,reachable,0.5246050953865051,0.10636374354362488,0.6983099579811096,0.38189896941185,-0.4466565251350403,0.2732401490211487,0.7119556155051906,1,3,3,0,0,"{""success"": 3}",0.04560507585604986,0.04560507585604986,1.5222006654128049,0.4399230455358823,0.3985261718432109
9095,not_checked_due_to_ik,not_reachable,0.7341984510421753,0.33874979615211487,0.771652102470398,0.4062981903553009,0.4781280755996704,0.5748746991157532,0.40702116924218773,0,3,0,3,0,"{""low_motion_stall"": 1, ""nonconvergent_timeout"": 2}",0.2850399911403656,0.22268081704775491,0.42039591465145354,-0.03440940876801809,0.23398450016975403
9096,candidate_path_found,reachable,0.7163776755332947,-0.27162331342697144,0.607789933681488,0.2524608075618744,-0.5590610504150391,0.3176038861274719,0.6180997130142154,0,3,2,1,0,"{""nonconvergent_timeout"": 1, ""success"": 2}",0.18527536963423094,0.061224027226368584,1.309976857806009,0.26650622114539146,0.32298047343889874
9097,not_found,reachable,0.5688706636428833,-0.29419034719467163,0.19507774710655212,0.22225521504878998,0.45668894052505493,0.46823418140411377,0.8709629220171927,1,3,3,0,0,"{""success"": 3}",0.044752209136883415,0.044752209136883415,1.3490859258506032,0.3856710108617942,0.31361857056617737
9098,not_checked_due_to_ik,not_reachable,0.7420070171356201,0.1850685030221939,0.7644631266593933,0.5418463349342346,-0.5158021450042725,0.1992618292570114,0.9223537664853431,1,3,0,3,0,"{""low_motion_stall"": 2, ""nonconvergent_timeout"": 1}",0.13537990798552832,0.09844947854677837,0.32938837520713504,-0.0025431041916211448,0.4446455438931783
9099,candidate_path_found,reachable,0.6537061333656311,-0.31173285841941833,0.18918417394161224,0.5216007828712463,0.4855480492115021,0.2766352891921997,0.8128692187926666,1,3,3,0,0,"{""success"": 3}",0.050728785494963326,0.050728785494963326,1.4597809853809418,0.36393142988284427,0.32752753297487897
9100,candidate_path_found,reachable,0.636999249458313,-0.1693054884672165,0.28548887372016907,0.5612185597419739,-0.5854400396347046,0.5847742557525635,0.5181528900889457,0,3,2,1,0,"{""near_goal_regression"": 1, ""success"": 2}",0.07246580968300502,0.05159561956922213,0.944243341985375,0.18862662464380264,0.33108359078566235
