reset_seed,static_candidate_path_status,ik_status,goal_x_m,goal_y_m,goal_z_m,obstacle_x_m,obstacle_y_m,obstacle_z_m,obstacle_goal_distance_m,obstacle_goal_y_opposite_side,actor_count,success_count,timeout_count,collision_count,failure_mode_counts,mean_final_goal_error_m,mean_best_goal_error_m,mean_tail_qdot_norm_radps,mean_tail_goal_progress_m,mean_min_distance_m
9061,candidate_path_found,reachable,0.27752283215522766,0.13344953954219818,0.21773341298103333,0.4950427711009979,-0.5539750456809998,0.2078317105770111,0.7210863526088641,1,3,3,0,0,"{""success"": 3}",0.048636832584937416,0.048636832584937416,1.5089552173102152,0.23624484861890474,0.48741252223650616
9062,not_found,reachable,0.35515546798706055,0.42041337490081787,0.36899423599243164,0.28085047006607056,0.5684584975242615,0.5352403521537781,0.23468353625118374,0,3,1,2,0,"{""near_goal_regression"": 1, ""nonconvergent_timeout"": 1, ""success"": 1}",0.1662642334898313,0.07845160116751988,0.30790521899859113,0.016602806746959686,0.15640990932782492
9063,candidate_path_found,reachable,0.649563729763031,-0.33378148078918457,0.5787332057952881,0.27712881565093994,0.539588451385498,0.18620777130126953,1.0274040200433363,1,3,3,0,0,"{""success"": 3}",0.05036644513408343,0.05036644513408343,1.6219620427126606,0.5763854744533697,0.3055766820907593
9064,candidate_path_found,reachable,0.6800419092178345,0.139727383852005,0.5820709466934204,0.2855527698993683,-0.4416239857673645,0.47318586707115173,0.7109479984941858,1,3,3,0,0,"{""success"": 3}",0.045280142376820244,0.045280142376820244,1.3909643240391263,0.24083889151612917,0.31465564171473187
9065,not_checked_due_to_ik,not_reachable,0.7740870118141174,0.26401883363723755,0.7673569917678833,0.4544951915740967,0.6175637245178223,0.38499245047569275,0.6110119179440624,0,3,0,3,0,"{""low_motion_stall"": 2, ""nonconvergent_timeout"": 1}",0.2347232053677241,0.13288472592830658,0.1910418792627752,-0.02602747579415639,0.30613776048024494
9066,candidate_path_found,reachable,0.2944897711277008,0.3834872841835022,0.3804142475128174,0.5307576060295105,-0.5882229804992676,0.2071889489889145,1.0149139531742297,1,3,3,0,0,"{""success"": 3}",0.05235369627674421,0.05235369627674421,1.1929805718426012,0.2472592629492283,0.6365452607472738
9067,candidate_path_found,reachable,0.3106544017791748,0.30032098293304443,0.7023636102676392,0.3749278783798218,0.5487990379333496,0.5112088322639465,0.32001964434188973,0,3,3,0,0,"{""success"": 3}",0.05110212415456772,0.05110212415456772,1.3316763540648895,0.3603680407007535,0.24098528424898782
9068,candidate_path_found,reachable,0.32283973693847656,0.3014237582683563,0.7088017463684082,0.5999466180801392,-0.5724108219146729,0.30908820033073425,1.000073005327972,1,3,2,1,0,"{""near_goal_regression"": 1, ""success"": 2}",0.07745934650301933,0.049976432075103126,1.0210447170677586,0.33147427812218666,0.5126084685325623
9069,candidate_path_found,reachable,0.2668432891368866,0.22072471678256989,0.6407018899917603,0.4936872124671936,-0.5096438527107239,0.48374509811401367,0.7807252060566001,1,3,2,1,0,"{""near_goal_timeout"": 1, ""success"": 2}",0.05992702146371206,0.05596800769368807,0.6900889644389877,0.18212313701709112,0.5271305441856384
9070,candidate_path_found,reachable,0.3784865140914917,0.1910942643880844,0.21140965819358826,0.517090380191803,-0.47131234407424927,0.38420742750167847,0.6984644698983452,1,3,3,0,0,"{""success"": 3}",0.048798348754644394,0.048798348754644394,1.2572154277919703,0.19499125455816588,0.43036767840385437
9071,candidate_path_found,reachable,0.40676188468933105,-0.17671476304531097,0.5552818775177002,0.41269898414611816,0.5570442080497742,0.19684253633022308,0.8166493973079209,1,3,3,0,0,"{""success"": 3}",0.045484814792871475,0.045484814792871475,1.3507759609604622,0.3359278701245785,0.37884260217348736
