step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
28,1.4500000000000002,-1.1464498850113296,0.7179656028747559,0.4196905195713043,0.1461058408021927,0.620209813117981,0.35,5,0,0,0,0.3500000238418579,0.17309041321277618,42.7021484375,0.3500000238418579,0.0,-0.005803504643146856,1,1,0,0,0.11309950979490108,0.3500000238418579,passthrough,4.286800207330704e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.005803504643146856,0.299329566|0.314329554|0.18199638|0.0186316336|0.0284205954|-0.00580350464,0.419329566|0.434329554|0.30199638|0.138631634|0.148420595|0.114196495,0.419329566|0.434329554|0.30199638|0.138631634|0.148420595|0.114196495,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00531922452|0.123420406|0.139988676|0.168782418,1.19731826|1.25731822|0.733304745|0.197946941|0.253671057|0.145568399,0.454352498|0.175618649|0.37884587,0.0739046708|-0.259192854|-0.00900880247,0.0017585745081305504
29,1.5,-1.1594078315074978,0.7280871272087097,0.42370522022247314,0.1428602784872055,0.6413590908050537,0.35,5,0,0,0,0.3499999940395355,0.1966034173965454,0.5202172994613647,0.3499999940395355,0.0,-0.008770394833433864,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,4.362328592311938e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.008770394833433864,0.299168001|0.314168001|0.180812414|0.0159379964|0.0257221455|-0.00877039483,0.419168001|0.434168001|0.300812414|0.135937996|0.145722146|0.111229605,0.419168001|0.434168001|0.300812414|0.135937996|0.145722146|0.111229605,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00673430852|0.124089615|0.140090889|0.167181573,1.196672|1.256672|0.729983964|0.1878416|0.242979471|0.132099994,0.458047867|0.16265893|0.378395259,0.0739046708|-0.259192854|-0.00900880247,0.0027415836229920387
30,1.55,-1.171025828406721,0.738351583480835,0.42744168639183044,0.13962556421756744,0.6629151701927185,0.35,5,0,0,0,0.3500000238418579,0.22501881420612335,0.6168695688247681,0.3500000238418579,0.0,-0.011697049875006776,1,1,0,0,0.11309950979490108,0.3500000238418579,passthrough,4.434966123517223e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.011697049875006776,0.299168009|0.314168009|0.1800738|0.0135637202|0.0232595091|-0.0116970499,0.419168009|0.434168009|0.3000738|0.13356372|0.143259509|0.10830295,0.419168009|0.434168009|0.3000738|0.13356372|0.143259509|0.10830295,0.100071467|0.100071467|0.15|0.15|0.15|0.15,0|0|0.00851832917|0.125192206|0.140505198|0.165652139,1.19667203|1.25667203|0.728813531|0.179447087|0.233543234|0.118863939,0.461743236|0.149699211|0.377944648,0.0739046708|-0.259192854|-0.00900880247,0.0017538908869028091
31,1.6,-1.1809415042439813,0.7486985325813293,0.4308308959007263,0.13641788065433502,0.68476402759552,0.35,5,0,0,0,0.3499999940395355,0.2584333121776581,0.7178266048431396,0.3499999940395355,0.0,-0.014560469393362668,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,4.5023590558777824e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.014560469393362668,0.299168017|0.31416798|0.179804006|0.0115528089|0.0210750987|-0.0145604694,0.419168017|0.43416798|0.299804006|0.131552809|0.141075099|0.105439531,0.419168017|0.43416798|0.299804006|0.131552809|0.141075099|0.105439531,0.0500710383|0.0500710043|0.15|0.15|0.15|0.15,0|0|0.0107373014|0.126807584|0.141312133|0.164240771,1.19667207|1.25667192|0.729953324|0.17301882|0.225612528|0.105998893,0.465438604|0.136739492|0.377494037,0.0739046708|-0.259192854|-0.00900880247,0.0026440247893333435
32,1.6500000000000001,-1.1887374074706534,0.7590601444244385,0.4337928891181946,0.13325972855091095,0.7067543268203735,0.35,5,0,0,0,0.3499999940395355,0.2973858118057251,0.8336044549942017,0.3499999940395355,0.0,-0.017330171224436558,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,4.561013497022123e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.017330171224436558,0.299168029|0.314168015|0.180029619|0.00995628972|0.0192199232|-0.0173301712,0.419168029|0.434168015|0.300029619|0.12995629|0.139219923|0.102669829,0.419168029|0.434168015|0.300029619|0.12995629|0.139219923|0.102669829,7.06623545e-05|7.06677243e-05|0.15|0.15|0.15|0.15,0|0|0.0134634686|0.129026521|0.142606237|0.163011281,1.19667212|1.25667206|0.733581945|0.16885168|0.21948593|0.0936905963,0.469133973|0.123779789|0.377043426,0.0739046708|-0.259192854|-0.00900880247,0.001860116608440876
33,1.7000000000000002,-1.193973282832377,0.7693861126899719,0.43623578548431396,0.13018138706684113,0.7287134528160095,0.35,5,0,0,0,0.3499999940395355,0.34226417541503906,0.9631542563438416,0.3499999940395355,0.0,-0.019965707179567443,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,4.596957613327106e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.019965707179567443,0.299328711|0.314328711|0.180687818|0.00883282412|0.0177545532|-0.0199657072,0.419328711|0.434328711|0.300687818|0.128832824|0.137754553|0.100034293,0.419328711|0.434328711|0.300687818|0.128832824|0.137754553|0.100034293,0|0|0.116958366|0.15|0.15|0.15,0|0|0.017124763|0.131948379|0.144494954|0.162050327,1.19731484|1.25731484|0.739876037|0.167279675|0.215513167|0.0821874984,0.472829342|0.110820159|0.376592815,0.0739046708|-0.259192854|-0.00900880247,0.002530353143811226
34,1.75,-1.196211060345861,0.7796540260314941,0.4380555748939514,0.12722405791282654,0.7504419088363647,0.35,5,0,0,0,0.3499999940395355,0.3930845558643341,1.1022154092788696,0.3499999940395355,0.0,-0.022414288477601158,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,4.584860991415652e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.022414288477601158,0.299811335|0.314811335|0.181549481|0.00824939604|0.0167501243|-0.0224142885,0.419811335|0.434811335|0.301549481|0.128249396|0.136750124|0.0975857115,0.419811335|0.434811335|0.301549481|0.128249396|0.136750124|0.0975857115,0|0|0.0700330773|0.15|0.15|0.15,0|0|0.0213425785|0.135674322|0.147093935|0.161474229,1.19924534|1.25924534|0.747540501|0.168671906|0.214094433|0.0718170752,0.476524711|0.09786053|0.376142204,0.0739046708|-0.259192854|-0.00900880247,0.0027847466990351677
35,1.8,-1.1951073965548504,0.789941668510437,0.4391368627548218,0.12444308400154114,0.7717673182487488,0.35,5,0,0,0,0.3499999940395355,0.44920027256011963,1.2423648834228516,0.3499999940395355,0.0,-0.024606952932092502,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,4.4884838522862376e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.024606952932092502,0.300615078|0.315615078|0.182618426|0.00828256059|0.0162902263|-0.0246069529,0.420615078|0.435615078|0.302618426|0.128282561|0.136290226|0.0953930471,0.420615078|0.435615078|0.302618426|0.128282561|0.136290226|0.0953930471,0|0|0.022136207|0.15|0.15|0.15,0|0|0.0259164082|0.140294789|0.150517182|0.16143542,1.20246031|1.26246031|0.756390114|0.173425032|0.215678087|0.0630076079,0.480220079|0.0849009007|0.375691593,0.0739046708|-0.259192854|-0.00900880247,0.0024247076362371445
36,1.85,-1.1906740368008588,0.8005880117416382,0.4393584430217743,0.12191259860992432,0.7926820516586304,0.35,5,0,0,0,0.3499999940395355,0.5088943243026733,1.3695024251937866,0.3499999940395355,0.0,-0.02645489183694505,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,4.318552509664099e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.02645489183694505,0.301738572|0.316738572|0.183972558|0.00901818979|0.0164710496|-0.0264548918,0.421738572|0.436738572|0.303972558|0.12901819|0.13647105|0.0935451082,0.421738572|0.436738572|0.303972558|0.12901819|0.13647105|0.0935451082,0|0|0|0.15|0.15|0.15,0|0|0.0308006548|0.1458706|0.15486026|0.16212655,1.20695429|1.26695429|0.766690889|0.18194336|0.220744459|0.0563069827,0.483915448|0.0719412714|0.375240982,0.0739046708|-0.259192854|-0.00900880247,0.0017696144059300423
37,1.9000000000000001,-4.18172948822901,3.810580849647522,0.43860143423080444,0.11972947418689728,0.810580849647522,0.35,5,1,0,0,0.3499999940395355,0.5688637495040894,1.4627612829208374,0.3499999940395355,0.0,-0.027845403265168378,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,3.9627528878067004e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.027845403265168378,0.303179923|0.318179922|0.185942949|0.0105488865|0.0173988434|-0.0278454033,0.423179923|0.438179922|0.305942949|0.130548887|0.137398843|0.0921545967,0.423179923|0.438179922|0.305942949|0.130548887|0.137398843|0.0921545967,0|0|0|0.15|0.15|0.15,0|0|0.0362225119|0.152407996|0.160175999|0.163777039,1.21271969|1.27271969|0.77999431|0.194603542|0.229771372|0.0523954258,0.487610817|0.0589816421|0.37479037,0.0739046708|-0.259192854|-0.00900880247,0.0017463117837905884
38,1.9500000000000002,-4.155857950030669,3.8074089884757996,0.43676188588142395,0.11801737546920776,0.8074089288711548,0.35,5,1,0,0,0.3499999940395355,0.6240346431732178,1.5021883249282837,0.3499999940395355,0.0,-0.028639911698431914,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,3.782858106310198e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.028639911698431914,0.304936717|0.319936689|0.188608961|0.0129713233|0.019187761|-0.0286399117,0.424936717|0.439936689|0.308608961|0.132971323|0.139187761|0.0913600883,0.424936717|0.439936689|0.308608961|0.132971323|0.139187761|0.0913600883,0|0|0|0.15|0.15|0.15,0|0|0.0421397778|0.159833696|0.166447058|0.166635329,1.21974687|1.27974676|0.796575621|0.21171899|0.243198102|0.0520756818,0.491306186|0.0460220128|0.374339759,0.0739046708|-0.259192854|-0.00900880247,0.001744583249092102
39,2.0,-4.125753610599051,3.803300678730011,0.4337674379348755,0.11692838370800018,0.803300678730011,0.35,5,1,0,0,0.3499999940395355,0.6679407358169556,1.4811893701553345,0.3499999940395355,0.0,-0.028674170156740758,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,3.700535382415441e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.028674170156740758,0.307006048|0.322006042|0.19200215|0.0163806321|0.0219536997|-0.0286741702,0.427006048|0.442006042|0.31200215|0.136380632|0.1419537|0.0913258298,0.427006048|0.442006042|0.31200215|0.136380632|0.1419537|0.0913258298,0|0|0|0.15|0.15|0.15,0|0|0.0483514044|0.167983091|0.173566112|0.170930585,1.22802419|1.28802417|0.816360006|0.233505619|0.26138091|0.0562339041,0.495001554|0.0330623835|0.373889148,0.0739046708|-0.259192854|-0.00900880247,0.0017543043941259384
40,2.0500000000000003,-4.093993235695778,3.800000011920929,0.42959222197532654,0.11664092540740967,0.800000011920929,0.35,5,1,0,0,0.3499999940395355,0.6939501762390137,1.423180341720581,0.3499999940395355,0.0,-0.02776365234644962,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,3.605792504166893e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.02776365234644962,0.309384539|0.324384539|0.196142924|0.0208624899|0.0257605533|-0.0277636523,0.429384539|0.444384539|0.316142924|0.14086249|0.145760553|0.0922363477,0.429384539|0.444384539|0.316142924|0.14086249|0.145760553|0.0922363477,0|0|0|0.15|0.15|0.15,0|0|0.054585622|0.176613098|0.181964411|0.176813542,1.23753815|1.29753815|0.839157318|0.260063057|0.285006624|0.0657589327,0.498696923|0.0201027337|0.373438537,0.0739046708|-0.259192854|-0.00900880247,0.0017229700461030006
41,2.1,-4.0641672179655774,3.800000011920929,0.4242653548717499,0.11734944581985474,0.800000011920929,0.35,5,1,0,0,0.3499999940395355,0.6973608732223511,1.3845065832138062,0.3499999940395355,0.0,-0.02571434656335847,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,3.463869486951829e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.02571434656335847,0.312068159|0.327068159|0.201035617|0.0264864617|0.030535351|-0.0257143466,0.432068159|0.447068159|0.321035617|0.146486462|0.150535351|0.0942856534,0.432068159|0.447068159|0.321035617|0.146486462|0.150535351|0.0942856534,0|0|0|0.15|0.15|0.15,0|0|0.060546126|0.185442977|0.190781685|0.184290162,1.24827264|1.30827264|0.864688594|0.291388824|0.312923088|0.0814327762,0.502392054|0.00714308955|0.372987926,0.0739046708|-0.259192854|-0.00900880247,0.0019188998267054558
42,2.15,-4.034147557945885,3.800000011920929,0.41786935925483704,0.11925002932548523,0.800000011920929,0.35,5,1,0,0,0.3499999940395355,0.677232027053833,1.4090526103973389,0.3499999940395355,0.0,-0.022341520955074634,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,3.266349213515415e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.022341520955074634,0.315052774|0.330052774|0.206667083|0.0332999143|0.0363025574|-0.022341521,0.435052774|0.450052774|0.326667083|0.153299914|0.156302557|0.097658479,0.435052774|0.450052774|0.326667083|0.153299914|0.156302557|0.097658479,0|0|0|0.15|0.15|0.15,0|0|0.0659735684|0.19420797|0.199451529|0.193177621,1.2602111|1.3202111|0.892641899|0.327407627|0.344661758|0.103811538,0.506087065|-0.00581655279|0.372537315,0.0739046708|-0.259192854|-0.00900880247,0.002125328406691551
43,2.2,-0.7198566491329464,0.5149361491203308,0.4105258584022522,0.12251998484134674,0.5045456886291504,0.35,5,0,0,0,0.3499999940395355,0.6368243098258972,1.4754828214645386,0.3499999940395355,0.0,-0.017488803008572834,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,3.0308330381317165e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.017488803008572834,0.318333865|0.333333857|0.213008656|0.0413241578|0.0430814087|-0.017488803,0.438333865|0.453333857|0.333008656|0.161324158|0.163081409|0.102511197,0.438333865|0.453333857|0.333008656|0.161324158|0.163081409|0.102511197,0|0|0|0.15|0.15|0.15,0|0|0.070693369|0.202698746|0.207884086|0.203109888,1.27333546|1.33333543|0.922727992|0.367995377|0.38020972|0.133154676,0.509782076|-0.0187761951|0.372086704,0.0739046708|-0.259192854|-0.00900880247,0.0018600700423121452
44,2.25,-0.6921257545676617,0.5149361491203308,0.40237805247306824,0.12729907035827637,0.4854297935962677,0.35,5,0,0,0,0.3499999940395355,0.5823912024497986,1.5216668844223022,0.3499999940395355,0.0,-0.011046597053391533,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,2.777840361947775e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.011046597053391533,0.32190646|0.33690646|0.220018401|0.0505571744|0.0508801227|-0.0110465971,0.44190646|0.45690646|0.340018401|0.170557174|0.170880123|0.108953403,0.44190646|0.45690646|0.340018401|0.170557174|0.170880123|0.108953403,0|0|0|0.15|0.15|0.15,0|0|0.0746311365|0.210771204|0.216064314|0.213599226,1.28762584|1.34762584|0.95470474|0.412999902|0.419584805|0.169412838,0.513477087|-0.0317358449|0.371636093,0.0739046708|-0.259192854|-0.00900880247,0.002174980007112026
45,2.3000000000000003,-0.6388951680856366,0.4875534176826477,0.3935733139514923,0.133676216006279,0.4610791802406311,0.35,5,0,0,0,0.3499999940395355,0.5209307074546814,1.5065909624099731,0.3499999940395355,0.0,-0.002962363016626529,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,2.5341580053471528e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.002962363016626529,0.325765269|0.340765269|0.227647331|0.0609599615|0.0596978855|-0.00296236302,0.445765269|0.460765269|0.347647331|0.180959961|0.179697886|0.117037637,0.445765269|0.460765269|0.347647331|0.180959961|0.179697886|0.117037637,0|0|0|0.137172731|0.15|0.15,0|0|0.0777943406|0.216850939|0.224014205|0.224131953,1.30306107|1.36306107|0.988383663|0.460690785|0.462805747|0.212282501,0.517172098|-0.0446954742|0.371185482,0.0739046708|-0.259192854|-0.00900880247,0.002098485827445984
46,2.35,-0.5733445660627092,0.44510534405708313,0.38428768515586853,0.1416832059621811,0.4322817623615265,0.35,5,0,0,0,0.3499999940395355,0.51468825340271,5.481709003448486,0.3499999940395355,0.08448309199573963,0.00675864735965917,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,1.1171096636373587e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.00675864735965917,0.329904723|0.344904723|0.235843696|0.0717193625|0.0695268127|0.00675864736,0.449904723|0.464904723|0.355843696|0.191719363|0.189526813|0.126758647,0.449904723|0.464904723|0.355843696|0.191719363|0.189526813|0.126758647,0|0|0|0.0569537259|0.15|0.15,0|0|0.0822238483|0.216134583|0.232875521|0.234091278,1.31961889|1.37961889|1.02559863|0.503012033|0.510982772|0.261125867,0.520867109|-0.0576551035|0.37073487,0.0739046708|-0.259192854|-0.00900880247,0.001853281632065773
47,2.4000000000000004,-0.5093714890780047,0.4034585952758789,0.37458035349845886,0.15130244195461273,0.4001329243183136,0.35,5,0,0,0,0.3499999940395355,0.4897058308124542,10.571666717529297,0.3499999940395355,0.2256440228024098,0.018051521824192784,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,2.182939196896555e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.018051521824192784,0.334319007|0.349319007|0.244655044|0.0824991833|0.0804022926|0.0180515218,0.454319007|0.469319007|0.364655044|0.202499183|0.200402293|0.138051522,0.454319007|0.469319007|0.364655044|0.202499183|0.200402293|0.138051522,0|0|0|0|0.15|0.15,0|0|0.0820099491|0.213854969|0.239298071|0.243656114,1.33727603|1.39727603|1.06063013|0.543851703|0.560907241|0.315862202,0.52456212|-0.0706147328|0.370284259,0.0739046708|-0.259192854|-0.00900880247,0.001780572347342968
48,2.45,-0.4600785811284516,0.3658873736858368,0.3650096356868744,0.16249795258045197,0.36582109332084656,0.35,5,0,0,0,0.3500000238418579,0.0244463924318552,9.951080322265625,0.3500000238418579,0.3783854983242466,0.03027083986593973,1,1,0,0,0.11309950979490108,0.3500000238418579,passthrough,2.1021433664912587e-11,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.03027083986593973,0.339002095|0.35400209|0.253835123|0.0939860502|0.092200951|0.0302708399,0.459002095|0.47400209|0.373835123|0.21398605|0.212200951|0.15027084,0.459002095|0.47400209|0.373835123|0.21398605|0.212200951|0.15027084,0|0|0|0|0.15|0.0860155666,0|0|0.0821016193|0.220606867|0.247441001|0.244278188,1.35600838|1.41600836|1.09744211|0.596551068|0.616244805|0.365361547,0.528257132|-0.0835743621|0.369833648,0.0739046708|-0.259192854|-0.00900880247,0.0017473036423325539
49,2.5,-0.41538890528321903,0.330807089805603,0.35565418004989624,0.17511291801929474,0.330807089805603,0.35,5,0,0,0,0.3500000238418579,0.04747307300567627,0.8882325887680054,0.3500000238418579,0.5309411206941024,0.04247528965552819,1,1,0,0,0.11309950979490108,0.3500000238418579,passthrough,2.1300940467167224e-11,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.04247528965552819,0.343947786|0.358947786|0.263377669|0.106529721|0.104511777|0.0424752897,0.463947786|0.478947786|0.383377669|0.226529721|0.224511777|0.16247529,0.463947786|0.478947786|0.383377669|0.226529721|0.224511777|0.16247529,0|0|0|0|0.0561600374|0.0130277724,0|0|0.0817792389|0.226394186|0.243545815|0.243652428,1.37579115|1.43579114|1.13528992|0.652513071|0.661592921|0.413553587,0.531952143|-0.0965339914|0.369383037,0.0739046708|-0.259192854|-0.00900880247,0.002108081243932247
50,2.5500000000000003,-0.365179929257916,0.2962459325790405,0.34616872668266296,0.18901817500591278,0.2962459325790405,0.35,5,0,0,0,0.3499999940395355,0.25656622648239136,5.97175931930542,0.3499999940395355,0.688911412734233,0.055112913018738635,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,2.0453789198118708e-11,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.055112913018738635,0.349149736|0.364149736|0.273242831|0.12003921|0.116689172|0.055112913,0.469149736|0.484149736|0.393242831|0.24003921|0.236689172|0.175112913,0.469149736|0.484149736|0.393242831|0.24003921|0.236689172|0.175112913,0|0|0|0|0|0,0|0|0.0823478376|0.231773852|0.24369063|0.250036162,1.39659894|1.45659894|1.17531916|0.711930692|0.710447318|0.470487814,0.535647154|-0.109493621|0.368932426,0.0739046708|-0.259192854|-0.00900880247,0.001749417744576931
51,2.6,-0.31663638841305963,0.26299798488616943,0.3365621864795685,0.20411159098148346,0.26299798488616943,0.35,5,0,0,0,0.3499999940395355,0.28136181831359863,0.5457668304443359,0.3499999940395355,0.8627272695251397,0.06901818156201117,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,1.8880968460185103e-11,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.06901818156201117,0.35460149|0.369601453|0.28345735|0.13446519|0.129627028|0.0690181816,0.47460149|0.489601453|0.40345735|0.25446519|0.249627028|0.189018182,0.47460149|0.489601453|0.40345735|0.25446519|0.249627028|0.189018182,0|0|0|0|0|0,0|0|0.0827052487|0.236634|0.250546109|0.257183197,1.41840596|1.47840581|1.21653465|0.774494761|0.76905422|0.533255924,0.539342165|-0.12245325|0.368481815,0.0739046708|-0.259192854|-0.00900880247,0.0025155600160360336
52,2.6500000000000004,-0.18374926715358136,0.23206505179405212,0.3219636380672455,0.2200939804315567,0.2320651113986969,0.35,5,0,0,0,0.533886194229126,8.448028564453125,165.49044799804688,0.5671940445899963,1.0,0.08411159599164642,0,1,1,0,0.11309950979490108,0.0,filtered,0.051890052073979495,0,0,12,joint_4_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.08411159599164642,0.360296528|0.375296515|0.293993961|0.149748291|0.14346026|0.084111596,0.480296528|0.495296515|0.413993961|0.269748291|0.26346026|0.204111596,0.480296528|0.495296515|0.413993961|0.269748291|0.26346026|0.204111596,0|0|0|0|0|0,0|0|0.122107662|0.250089502|0.245933194|0.253186307,1.44118611|1.50118606|1.29808351|0.849082665|0.819774236|0.589632691,0.543037176|-0.135412946|0.368031204,0.0739046708|-0.259192854|-0.00900880247,0.0018169600516557693
53,2.7,-0.05723463543047841,0.19958361983299255,0.30367934703826904,0.23953913152217865,0.19958363473415375,0.35,5,0,0,0,0.7227554321289062,4.8228230476379395,113.96319580078125,0.7227551341056824,1.0,0.10009399382795209,0,1,1,0,0.11309950979490108,0.0,filtered,5.729609335636143e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10009399382795209,0.366228261|0.381228261|0.306773811|0.166488076|0.157803639|0.100093994,0.486228261|0.501228261|0.426773811|0.286488076|0.277803639|0.220093994,0.486228261|0.501228261|0.426773811|0.286488076|0.277803639|0.220093994,0|0|0|0|0|0,0|0|0.134822045|0.281067373|0.28090627|0.300914501,1.46491304|1.52491304|1.36191729|0.947019677|0.912120825|0.701290476,0.546732187|-0.148372665|0.367580593,0.0739046708|-0.259192854|-0.00900880247,0.0017880341038107872
54,2.75,0.02090694023947201,0.1684461086988449,0.28402623534202576,0.2617010772228241,0.1684461086988449,0.35,5,0,0,0,0.7894395589828491,5.532772541046143,109.87261199951172,0.7907702922821045,1.0,0.11953912994895827,0,1,1,0,0.11309950979490108,0.0,filtered,0.024518619586826072,0,0,12,joint_4_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.11953912994895827,0.372390074|0.387390074|0.320457465|0.185552969|0.174825209|0.11953913,0.492390074|0.507390074|0.440457465|0.305552969|0.294825209|0.23953913,0.492390074|0.507390074|0.440457465|0.305552969|0.294825209|0.23953913,0|0|0|0|0|0,0|0|0.108469528|0.280115634|0.296964558|0.336343203,1.4895603|1.5495603|1.39029939|1.02232751|0.996265395|0.814499723,0.550427198|-0.161332384|0.367129982,0.0739046708|-0.259192854|-0.00900880247,0.0030868258327245712
55,2.8000000000000003,0.024678178755444757,0.14471936225891113,0.26656070351600647,0.28184905648231506,0.14471937716007233,0.35,5,0,0,0,0.8414683938026428,5.359864711761475,53.12171936035156,0.841467559337616,1.0,0.14170109853443474,0,1,1,0,0.11309950979490108,0.0,filtered,1.2778558371153988e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14170109853443474,0.378775363|0.393775339|0.333108352|0.205265824|0.193571748|0.141701099,0.498775363|0.513775339|0.453108352|0.325265824|0.313571748|0.261701099,0.498775363|0.513775339|0.453108352|0.325265824|0.313571748|0.261701099,0|0|0|0|0|0,0|0|0.0552044184|0.193039955|0.221209412|0.276434884,1.51510145|1.57510136|1.38763783|1.01410325|0.995496403|0.843239278,0.55412221|-0.174292102|0.36667937,0.0739046708|-0.259192854|-0.00900880247,0.002902804873883724
56,2.85,0.020224643179026308,0.12687747180461884,0.25130367279052734,0.2995959222316742,0.12687750160694122,0.35,5,0,0,0,0.8081766963005066,3.48907732963562,97.69036102294922,0.8081763982772827,1.0,0.1618490729070574,0,1,1,0,0.11309950979490108,0.0,filtered,5.103887672513846e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1618490729070574,0.385377544|0.400377544|0.343458606|0.221409383|0.20946353|0.161849073,0.505377544|0.520377544|0.463458606|0.341409383|0.32946353|0.281849073,0.505377544|0.520377544|0.463458606|0.341409383|0.32946353|0.281849073,0|0|0|0|0|0,0|0|0.0181121637|0.132877134|0.15676502|0.216689654,1.54151018|1.60151018|1.39194659|1.01851466|0.99461914|0.864085946,0.557817221|-0.187251821|0.366228759,0.0739046708|-0.259192854|-0.00900880247,0.0026809722185134888
57,2.9000000000000004,-0.015388004532181462,0.11530622839927673,0.2392181009054184,0.31268924474716187,0.11530621349811554,0.35,5,0,0,0,0.7140428423881531,5.6315813064575195,77.822509765625,0.7140427827835083,1.0,0.17959594132659762,0,1,1,0,0.11309950979490108,0.0,filtered,1.0404364179085853e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.17959594132659762,0.392190081|0.407190081|0.352141052|0.23497724|0.222695134|0.179595941,0.512190081|0.527190081|0.472141052|0.35497724|0.342695134|0.299595941,0.512190081|0.527190081|0.472141052|0.35497724|0.342695134|0.299595941,0|0|0|0|0|0,0|0|-0.0219993493|0.0434651064|0.0523511316|0.10851106,1.56876032|1.62876032|1.38656486|0.983374065|0.943131667|0.826894825,0.561512232|-0.20021154|0.365778148,0.0739046708|-0.259192854|-0.00900880247,0.002658677287399769
