step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
10,0.55,-0.027594434632484316,0.2137826532125473,0.29092252254486084,0.41411420702934265,0.20763084292411804,0.35,4,0,0,0,1.1652899980545044,3.577223777770996,30.826580047607422,1.1652895212173462,1.0,0.2832076053266195,0,0,0,0,0.3232163606644369,0.0,filtered,1.032631719782072e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2832076053266195,0.395664156|0.410664156|0.322570251|0.283207605|0.290998923|0.293998923,0.515664156|0.530664156|0.442570251|0.403207605|0.410998923|0.413998923,0.515664156|0.530664156|0.442570251|0.403207605|0.410998923|0.413998923,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.167725049|0.0617805923|-0.171211245|-0.171211245,1.58265662|1.64265662|1.45800605|1.19461101|0.992784448|1.00478445,0.427336395|-0.428759813|0.378239989,0.0159300864|0.12321832|-0.000949434645,0.0020359111949801445
11,0.6000000000000001,-0.0020892763151394433,0.19045351445674896,0.2722077965736389,0.4029259979724884,0.1838991791009903,0.35,4,0,0,0,1.1689611673355103,1.7511719465255737,61.828243255615234,1.1689610481262207,1.0,0.2781054395177991,0,0,0,0,0.3232163606644369,0.0,filtered,6.451665255722373e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2781054395177991,0.392356386|0.407356386|0.327311347|0.281940099|0.27810544|0.28110544,0.512356386|0.527356386|0.447311347|0.401940099|0.39810544|0.40110544,0.512356386|0.527356386|0.447311347|0.401940099|0.39810544|0.40110544,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.174572953|0.0817089727|-0.131923471|-0.131923471,1.56942554|1.62942554|1.48381834|1.20946937|0.980498287|0.992498287,0.428132832|-0.422598958|0.378192425,0.0159300864|0.12321832|-0.000949434645,0.0028980104252696037
12,0.65,0.0179326489658726,0.16295941174030304,0.2549200654029846,0.39384087920188904,0.15612226724624634,0.35,4,0,0,0,1.1596812009811401,1.7849955558776855,19.749011993408203,1.159680962562561,1.0,0.26735883459681287,0,0,0,0,0.3232163606644369,0.0,filtered,5.30016728615634e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.26735883459681287,0.389090891|0.404090891|0.332419734|0.281817757|0.267358835|0.270358835,0.509090891|0.524090891|0.452419734|0.401817757|0.387358835|0.390358835,0.509090891|0.524090891|0.452419734|0.401817757|0.387358835|0.390358835,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.177899808|0.10084891|-0.0923762836|-0.0923762836,1.55636356|1.61636356|1.50757874|1.22811994|0.977059055|0.989059055,0.428929269|-0.416438103|0.37814486,0.0159300864|0.12321832|-0.000949434645,0.002350177615880966
13,0.7000000000000001,0.03256733189478353,0.13135842978954315,0.23943835496902466,0.3868643045425415,0.1243738904595375,0.35,4,0,0,0,1.1401426792144775,0.9141907095909119,34.229915618896484,1.1401426792144775,1.0,0.25875523366463316,0,0,0,0,0.3232163606644369,0.0,filtered,1.1858458371884062e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25875523366463316,0.385868308|0.400868308|0.337712485|0.282787133|0.258755234|0.261755234,0.505868308|0.520868308|0.457712485|0.402787133|0.378755234|0.381755234,0.505868308|0.520868308|0.457712485|0.402787133|0.378755234|0.381755234,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.17770319|0.121144044|-0.0527320234|-0.0527320234,1.54347323|1.60347323|1.52855313|1.25229258|0.982288911|0.994288911,0.429725707|-0.410277247|0.378097296,0.0159300864|0.12321832|-0.000949434645,0.002828262746334076
14,0.75,0.03157885029584831,0.10914307087659836,0.22591964900493622,0.38143330812454224,0.10211313515901566,0.35,4,0,0,0,1.111856460571289,2.313894033432007,31.756690979003906,1.1118568181991577,1.0,0.2522920536114047,0,0,0,0,0.3232163606644369,0.0,filtered,3.7757096316673755e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2522920536114047,0.382689279|0.397689279|0.343009425|0.284906888|0.252292054|0.255292054,0.502689279|0.517689279|0.463009425|0.404906888|0.372292054|0.375292054,0.502689279|0.517689279|0.463009425|0.404906888|0.372292054|0.375292054,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.174098683|0.133223313|-0.0237791142|-0.0237791142,1.53075712|1.59075712|1.54613638|1.27285087|0.9853891|0.9973891,0.430522144|-0.404116392|0.378049731,0.0159300864|0.12321832|-0.000949434645,0.0027604708448052406
15,0.8,0.003567642943966623,0.11415426433086395,0.21424463391304016,0.37705573439598083,0.10688836127519608,0.35,4,0,0,0,1.0973496437072754,2.503673553466797,8.39094352722168,1.0973498821258545,1.0,0.24738415072398284,0,0,0,0,0.3232163606644369,0.0,filtered,4.226486470617322e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24738415072398284,0.379554446|0.394554446|0.348139867|0.287719653|0.247384151|0.250202716,0.499554446|0.514554446|0.468139867|0.407719653|0.367384151|0.370202716,0.499554446|0.514554446|0.468139867|0.407719653|0.367384151|0.370202716,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.167287|0.137083186|-0.00441016823|-0.0149397594,1.51821778|1.57821778|1.55984647|1.2879618|0.985126435|0.985871104,0.431318581|-0.397955537|0.378002167,0.0159300864|0.12321832|-0.000949434645,0.00286959670484066
16,0.8500000000000001,-0.021043829881874407,0.10819734632968903,0.20472867786884308,0.3742174506187439,0.1006430983543396,0.35,4,0,0,0,1.0703072547912598,1.7493691444396973,31.31974220275879,1.0703073740005493,1.0,0.2435230642055211,0,0,0,0,0.3232163606644369,0.0,filtered,2.9154806016977806e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2435230642055211,0.376464458|0.391464458|0.352946915|0.290785117|0.243523064|0.245163297,0.496464458|0.511464458|0.472946915|0.410785117|0.363523064|0.365163297,0.496464458|0.511464458|0.472946915|0.410785117|0.363523064|0.365163297,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.157915714|0.146346731|0.0242910366|-0.00280799471,1.50585783|1.56585783|1.56970337|1.3094872|0.998383293|0.977845194,0.432115018|-0.391794682|0.377954602,0.0159300864|0.12321832|-0.000949434645,0.002769242972135544
17,0.9,-0.04981409462249651,0.10710733383893967,0.1972123682498932,0.37096601724624634,0.09928741306066513,0.35,5,0,0,0,1.0443663597106934,1.4659384489059448,37.03488540649414,1.044366478919983,1.0,0.24070101632161606,0,0,0,0,0.3232163606644369,0.0,filtered,3.08086930284271e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24070101632161606,0.373419967|0.388419967|0.357307344|0.294408794|0.241205218|0.240701016,0.493419967|0.508419967|0.477307344|0.414408794|0.361205218|0.360701016,0.493419967|0.508419967|0.477307344|0.414408794|0.361205218|0.360701016,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.145662936|0.151808559|0.0464226929|0.00614082552,1.49367987|1.55367987|1.57489231|1.32944373|1.01124356|0.968944891,0.432911456|-0.385633826|0.377907038,0.0159300864|0.12321832|-0.000949434645,0.001978248357772827
18,0.9500000000000001,-0.08317331136730474,0.10298895835876465,0.1920045018196106,0.36781519651412964,0.09509269893169403,0.35,5,0,0,0,1.0201084613800049,1.3946013450622559,21.558589935302734,1.0201083421707153,1.0,0.23665921527803202,0,0,0,0,0.3232163606644369,0.0,filtered,2.4726446888197434e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23665921527803202,0.370421626|0.385421626|0.361086867|0.29839321|0.240088607|0.236659215,0.490421626|0.505421626|0.481086867|0.41839321|0.360088607|0.356659215,0.490421626|0.505421626|0.481086867|0.41839321|0.360088607|0.356659215,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.132479712|0.167047102|0.0805226758|0.0242768179,1.4816865|1.5416865|1.57682718|1.36061994|1.0408771|0.970913679,0.433707893|-0.379472971|0.377859473,0.0159300864|0.12321832|-0.000949434645,0.0019813496619462967
19,1.0,-0.1200343762999512,0.09179306775331497,0.18956728279590607,0.3664777874946594,0.08409049361944199,0.35,5,0,0,0,0.9933229088783264,1.5483590364456177,21.001373291015625,0.9933225512504578,1.0,0.23372985425744142,0,0,0,0,0.3232163606644369,0.0,filtered,4.262745483939868e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23372985425744142,0.367470092|0.382470092|0.364245347|0.303259504|0.240796103|0.233729854,0.487470092|0.502470092|0.484245347|0.423259504|0.360796103|0.353729854,0.487470092|0.502470092|0.484245347|0.423259504|0.360796103|0.353729854,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.118223038|0.191721282|0.125402909|0.0601127924,1.46988037|1.52988037|1.57520443|1.4047593|1.08858732|0.995032209,0.43450433|-0.373312116|0.377811909,0.0159300864|0.12321832|-0.000949434645,0.002781018614768982
20,1.05,-0.14507686492014507,0.08936025947332382,0.1886959969997406,0.36565980315208435,0.08188380300998688,0.35,5,0,0,0,0.9608065485954285,1.3689091205596924,22.780887603759766,0.9792792797088623,1.0,0.23286302311634965,0,0,0,0,0.3232163606644369,0.0,filtered,0.030741214921095904,0,1,12,workspace_x_lower,workspace_x_lower,2,0,0,inaccurate_solution,,0.0,valid,0.23286302311634965,0.364566022|0.379566022|0.36673856|0.309495605|0.243879096|0.232863023,0.484566022|0.499566022|0.48673856|0.429495605|0.363879096|0.352863023,0.484566022|0.499566022|0.48673856|0.429495605|0.363879096|0.352863023,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.09861721|0.186336318|0.135318369|0.0689480963,1.45826409|1.51826409|1.56557145|1.42431874|1.11083475|1.00040019,0.435300767|-0.36715126|0.377764344,0.0159300864|0.12321832|-0.000949434645,0.0024223923683166504
21,1.1,-0.14565059786400097,0.10193608701229095,0.18719834089279175,0.36297905445098877,0.09455043822526932,0.35,5,0,0,0,0.8979831337928772,2.420502185821533,31.553415298461914,0.948062539100647,1.0,0.23250862512981524,0,0,0,0,0.3232163606644369,0.0,filtered,0.09190966723517753,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.882831582311617e-08,valid,0.23250862512981524,0.361710077|0.376710077|0.368335576|0.315536768|0.247530166|0.232508625,0.481710077|0.496710077|0.488335576|0.435536768|0.367530166|0.352508625,0.481710077|0.496710077|0.488335576|0.435536768|0.367530166|0.352508625,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0725348821|0.13047565|0.0895926063|0.0299973497,1.44684031|1.50684031|1.54587718|1.39262272|1.07971327|0.96003185,0.436097205|-0.360990405|0.37771678,0.0159300864|0.12321832|-0.000949434645,0.003065751865506172
22,1.1500000000000001,-0.14463816900867815,0.11218737065792084,0.1851664036512375,0.35895636677742004,0.10480532795190811,0.35,5,0,0,0,0.8462374806404114,2.1271450519561768,20.229604721069336,0.8979989886283875,1.0,0.23025177121329327,0,0,0,0,0.3232163606644369,0.0,filtered,0.10669519634928748,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.8035340221267404e-08,valid,0.23025177121329327,0.358902918|0.373902909|0.368772453|0.318846315|0.248956676|0.230251771,0.478902918|0.493902909|0.488772453|0.438846315|0.368956676|0.350251771,0.478902918|0.493902909|0.488772453|0.438846315|0.368956676|0.350251771,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0535097215|0.0894903479|0.0595429351|0.0026295241,1.43561167|1.49561164|1.52859953|1.36487561|1.05536964|0.923636609,0.436893642|-0.35482955|0.377669215,0.0159300864|0.12321832|-0.000949434645,0.0027623726055026054
23,1.2000000000000002,-0.1569079374226448,0.11498630046844482,0.18369576334953308,0.3548833429813385,0.10761620849370956,0.35,5,0,0,0,0.7750517725944519,3.008147954940796,42.92750930786133,0.8037192225456238,1.0,0.22663355784310768,0,0,0,0,0.3232163606644369,0.0,filtered,0.06770508071480852,0,1,12,workspace_x_lower,workspace_x_lower,2,0,0,inaccurate_solution,,0.0,valid,0.22663355784310768,0.356145206|0.371145206|0.368359644|0.320113768|0.248897771|0.226633558,0.476145206|0.491145206|0.488359644|0.440113768|0.368897771|0.346633558,0.476145206|0.491145206|0.488359644|0.440113768|0.368897771|0.346633558,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0383664014|0.0733534145|0.0569512587|2.36328858e-05,1.42458082|1.48458082|1.51180498|1.35380849|1.05254234|0.906557864,0.437690079|-0.348668694|0.377621651,0.0159300864|0.12321832|-0.000949434645,0.003170337527990341
24,1.25,-0.16571620625712158,0.12611043453216553,0.18218587338924408,0.35037025809288025,0.11874158680438995,0.35,5,0,0,0,0.7424300909042358,2.0010149478912354,34.227516174316406,0.7521205544471741,1.0,0.22297040204318092,0,0,0,0,0.3232163606644369,0.0,filtered,0.028063636981420923,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,4.872475064254811e-07,valid,0.22297040204318092,0.353437602|0.368437602|0.367288735|0.320669552|0.24881432|0.222970402,0.473437602|0.488437602|0.487288735|0.440669552|0.36881432|0.342970402,0.473437602|0.488437602|0.487288735|0.440669552|0.36881432|0.342970402,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0265099198|0.0547497488|0.0483495708|-0.0107844017,1.41375041|1.47375041|1.49566486|1.33742796|1.04360685|0.881097206,0.438486516|-0.342507839|0.377574086,0.0159300864|0.12321832|-0.000949434645,0.001807178370654583
25,1.3,-0.17476393149161043,0.13846924901008606,0.18055354058742523,0.3454389274120331,0.1311010867357254,0.35,5,0,0,0,0.7299031615257263,2.185202121734619,21.75531578063965,0.7303670644760132,1.0,0.2188784750356616,0,0,0,0,0.3232163606644369,0.0,filtered,0.0017017003575178263,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2188784750356616,0.350780768|0.365780768|0.365710052|0.320387595|0.248417476|0.218878475,0.470780768|0.485780768|0.485710052|0.440387595|0.368417476|0.338878475,0.470780768|0.485780768|0.485710052|0.440387595|0.368417476|0.338878475,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0162740719|0.0390448567|0.0406675958|-0.0214632772,1.40312307|1.46312307|1.47911428|1.32059524|1.0343375|0.854050623,0.439282954|-0.336346984|0.377526522,0.0159300864|0.12321832|-0.000949434645,0.0027992837131023407
26,1.35,-0.18300307820956038,0.15143342316150665,0.1787421852350235,0.34011006355285645,0.14407145977020264,0.35,5,0,0,0,0.7316203713417053,1.6628704071044922,12.380997657775879,0.7327824831008911,1.0,0.21439014912067406,0,0,0,0,0.3232163606644369,0.0,filtered,0.005206646640116768,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.21439014912067406,0.348175363|0.363175363|0.363693087|0.319413582|0.247767288|0.214390149,0.468175363|0.483175363|0.483693087|0.439413582|0.367767288|0.334390149,0.468175363|0.483175363|0.483693087|0.439413582|0.367767288|0.334390149,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00881919313|0.0232932619|0.0319745487|-0.0319614448,1.39270145|1.45270145|1.46359154|1.30094759|1.0230437|0.825599152,0.440079391|-0.330186129|0.377478957,0.0159300864|0.12321832|-0.000949434645,0.003007018007338047
27,1.4000000000000001,-0.19109266698846347,0.16262343525886536,0.17683878540992737,0.33450812101364136,0.15528683364391327,0.35,5,0,0,0,0.7396119832992554,1.3657104969024658,17.5506534576416,0.7451367974281311,1.0,0.209529187588879,0,0,0,0,0.3232163606644369,0.0,filtered,0.02838386622826491,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,3.6186095649787253e-07,valid,0.209529187588879,0.345622046|0.360622038|0.361361387|0.317741197|0.246824585|0.209529188,0.465622046|0.480622038|0.481361387|0.437741197|0.366824585|0.329529188,0.465622046|0.480622038|0.481361387|0.437741197|0.366824585|0.329529188,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00358267353|0.00899557456|0.0252944702|-0.0401971261,1.38248818|1.44248815|1.44902822|1.27996036|1.01259281|0.797919624,0.440875828|-0.324025273|0.377431393,0.0159300864|0.12321832|-0.000949434645,0.0018048761412501335
28,1.4500000000000002,-0.19922445744696488,0.17070713639259338,0.17501109838485718,0.32880041003227234,0.16343459486961365,0.35,5,0,0,0,0.7481639385223389,1.2566558122634888,7.521031379699707,0.7577155828475952,1.0,0.20442349408551602,0,0,0,0,0.3232163606644369,0.0,filtered,0.05428391758554438,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,8.473703195233107e-07,valid,0.20442349408551602,0.343121473|0.358121473|0.358815505|0.315448907|0.245701628|0.204423494,0.463121473|0.478121473|0.478815505|0.435448907|0.365701628|0.324423494,0.463121473|0.478121473|0.478815505|0.435448907|0.365701628|0.324423494,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00145043759|-0.0026856534|0.0210271268|-0.0453245373,1.37248589|1.43248589|1.43381158|1.25910998|1.00383364|0.772369439,0.441672266|-0.317864418|0.377383828,0.0159300864|0.12321832|-0.000949434645,0.0021257977932691574
