step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
29,1.5,-0.09157535330115145,0.05662107467651367,0.0964406430721283,0.5460453033447266,0.054936159402132034,0.35,3,0,0,0,0.7820992469787598,0.50934237241745,3.0411391258239746,0.7820984721183777,1.0,0.4101752569309526,0,0,0,0,0.39002211866547987,0.0,filtered,8.907353840481846e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.4101752569309526,0.609577572|0.624577571|0.45170261|0.410175257|0.429897627|0.431705739,0.729577572|0.744577571|0.57170261|0.530175257|0.549897627|0.551705739,0.729577572|0.744577571|0.57170261|0.530175257|0.549897627|0.551705739,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0157123323|0.0615728719|0.0859011142|0.0842888999,2.43831029|2.49831028|1.82252277|1.7022739|1.80549162|1.81111186,0.60247463|0.432770044|0.5769701,-0.0455307439|-0.121903658|0.00229429314,0.0029764175415039062
30,1.55,-0.10075799549198372,0.057589344680309296,0.09777490049600601,0.5424605011940002,0.055829375982284546,0.35,3,0,0,0,0.7775587439537048,0.5670524835586548,2.635796070098877,0.7775581479072571,1.0,0.4068533394610875,0,0,0,0,0.39002211866547987,0.0,filtered,7.044019163106388e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.4068533394610875,0.605215626|0.620215626|0.446526038|0.406853339|0.42800694|0.430186164,0.725215626|0.740215626|0.566526038|0.526853339|0.54800694|0.550186164,0.725215626|0.740215626|0.566526038|0.526853339|0.54800694|0.550186164,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0142162484|0.0563428339|0.0800061661|0.0764211266,2.4208625|2.4808625|1.8003204|1.68375619|1.79203393|1.79716578,0.600197971|0.426674992|0.577084541,-0.0455307439|-0.121903658|0.00229429314,0.003011932596564293
31,1.6,-0.10705271811763006,0.05856683850288391,0.09936936944723129,0.5386703610420227,0.0567273311316967,0.35,3,0,0,0,0.7727131247520447,0.6074151992797852,2.130154848098755,0.7727126479148865,1.0,0.4032733408956767,0,0,0,0,0.39002211866547987,0.0,filtered,5.545674691416416e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.4032733408956767,0.600880612|0.615880612|0.441274637|0.403273341|0.42582857|0.428281,0.720880612|0.735880612|0.561274637|0.523273341|0.54582857|0.548281,0.720880612|0.735880612|0.561274637|0.523273341|0.54582857|0.548281,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0127758051|0.0522007552|0.0755618694|0.0702477997,2.40352245|2.46352245|1.77787435|1.66529412|1.77887615|1.7833718,0.597921312|0.42057994|0.577198982,-0.0455307439|-0.121903658|0.00229429314,0.0030587464570999146
32,1.6500000000000001,-0.11093819815210175,0.0597604364156723,0.10107532143592834,0.5345892906188965,0.05783620476722717,0.35,3,0,0,0,0.7706400156021118,0.6179379820823669,2.3670105934143066,0.7706395387649536,1.0,0.3994897915252972,0,0,0,0,0.39002211866547987,0.0,filtered,7.40221540995283e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3994897915252972,0.596572935|0.611572935|0.435951802|0.399489792|0.423436517|0.42607723,0.716572935|0.731572935|0.555951802|0.519489792|0.543436517|0.54607723,0.716572935|0.731572935|0.555951802|0.519489792|0.543436517|0.54607723,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0107488861|0.0463279481|0.0685138449|0.0609032202,2.38629174|2.44629174|1.75455609|1.64428711|1.76225991|1.76521214,0.595644653|0.414484888|0.577313423,-0.0455307439|-0.121903658|0.00229429314,0.0020369691774249077
33,1.7000000000000002,-0.1137400763378871,0.06089217960834503,0.10283420979976654,0.5302769541740417,0.05887792259454727,0.35,3,0,0,0,0.7665844559669495,0.6177116632461548,2.5378220081329346,0.7665838003158569,1.0,0.3954168065101892,0,0,0,0,0.39002211866547987,0.0,filtered,1.0109267609205033e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3954168065101892,0.592293009|0.607293009|0.430527026|0.395416807|0.420701139|0.423417652,0.712293009|0.727293009|0.550527026|0.515416807|0.540701139|0.543417652,0.712293009|0.727293009|0.550527026|0.515416807|0.540701139|0.543417652,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00906045612|0.0416441422|0.062926666|0.0532761109,2.36917204|2.42917204|1.73116856|1.62331137|1.74573122|1.74694672,0.593367994|0.408389837|0.577427864,-0.0455307439|-0.121903658|0.00229429314,0.0018844669684767723
34,1.75,-0.10766436038442269,0.06249363720417023,0.10413546115159988,0.5256426334381104,0.06038232892751694,0.35,3,0,0,0,0.7564197182655334,0.7733712196350098,6.069255828857422,0.7564188838005066,1.0,0.3911138412358034,0,0,0,0,0.39002211866547987,0.0,filtered,1.2319941629231588e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3911138412358034,0.588041252|0.603041243|0.425017776|0.391113841|0.417696798|0.42039078,0.708041252|0.723041243|0.545017776|0.511113841|0.537696798|0.54039078,0.708041252|0.723041243|0.545017776|0.511113841|0.537696798|0.54039078,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00589575463|0.0351548506|0.0552288449|0.0437758488,2.35216501|2.41216497|1.70596686|1.59961022|1.72601604|1.72533897,0.591091335|0.402294785|0.577542305,-0.0455307439|-0.121903658|0.00229429314,0.0019458988681435585
35,1.8,-0.09766831200996387,0.0646366998553276,0.10474614053964615,0.5205852389335632,0.06225656718015671,0.35,3,0,0,0,0.7438335418701172,0.9791590571403503,6.391036510467529,0.743832528591156,1.0,0.3864915863475261,0,0,0,0,0.39002211866547987,0.0,filtered,1.416646954059847e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3864915863475261,0.583818085|0.59881808|0.4193498|0.386491586|0.414320342|0.416906424,0.703818085|0.71881808|0.5393498|0.506491586|0.534320342|0.536906424,0.703818085|0.71881808|0.5393498|0.506491586|0.534320342|0.536906424,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00164119942|0.0266224321|0.0446807522|0.0313106636,2.33527234|2.39527232|1.6790404|1.57258878|1.70196212|1.69893636,0.588814676|0.396199733|0.577656746,-0.0455307439|-0.121903658|0.00229429314,0.0028366083279252052
36,1.85,-0.08834584524402345,0.06826796382665634,0.10463756322860718,0.5150585770606995,0.06505747139453888,0.35,3,0,0,0,0.7259894013404846,1.158592939376831,5.143470287322998,0.7259894013404846,1.0,0.38144863694712605,0,0,0,0,0.39002211866547987,0.0,passthrough,4.429705513893209e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.38144863694712605,0.57962394|0.59462394|0.413467582|0.381448637|0.410431546|0.412821462,0.69962394|0.71462394|0.533467582|0.501448637|0.530431546|0.532821462,0.69962394|0.71462394|0.533467582|0.501448637|0.530431546|0.532821462,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00288007228|0.0171617662|0.0324784581|0.0172000735,2.31849576|2.37849576|1.65099026|1.54295631|1.67420464|1.66848592,0.586538017|0.390104681|0.577771187,-0.0455307439|-0.121903658|0.00229429314,0.002931220456957817
37,1.9000000000000001,-0.08052865286184474,0.07076901197433472,0.10397391766309738,0.5092785358428955,0.06740374863147736,0.35,3,0,0,0,0.7122297286987305,0.917114794254303,6.918155670166016,0.7122297286987305,1.0,0.37593854250949704,0,0,0,0,0.39002211866547987,0.0,passthrough,4.7193777518124266e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.37593854250949704,0.575459248|0.59045921|0.407357024|0.375938543|0.405949439|0.408058872,0.695459248|0.71045921|0.527357024|0.495938543|0.525949439|0.528058872,0.695459248|0.71045921|0.527357024|0.495938543|0.525949439|0.528058872,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0056199947|0.0120169189|0.0261173614|0.00992975804,2.30183699|2.36183684|1.6238081|1.51577109|1.64991512|1.64216525,0.584261358|0.384009629|0.577885628,-0.0455307439|-0.121903658|0.00229429314,0.002814783714711666
38,1.9500000000000002,-0.07596252879237565,0.07271089404821396,0.10297500342130661,0.5033581256866455,0.06917977333068848,0.35,3,0,0,0,0.7078657150268555,0.49384647607803345,11.275580406188965,0.7078657150268555,1.0,0.3701776606390957,0,0,0,0,0.39002211866547987,0.0,passthrough,5.03926663588778e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3701776606390957,0.571324452|0.586324434|0.401108935|0.370177661|0.401169538|0.402964102,0.691324452|0.706324434|0.521108935|0.490177661|0.521169538|0.522964102,0.691324452|0.706324434|0.521108935|0.490177661|0.521169538|0.522964102,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00721025706|0.00911092768|0.0226378473|0.00564565997,2.28529781|2.34529774|1.59722548|1.48982157|1.627316|1.61750207,0.581984699|0.377914578|0.578000069,-0.0455307439|-0.121903658|0.00229429314,0.001832171343266964
39,2.0,-0.07545679011653364,0.07480587810277939,0.10185723006725311,0.497287392616272,0.07109642028808594,0.35,3,0,0,0,0.7002381086349487,0.4587129056453705,3.8441903591156006,0.7002381086349487,1.0,0.3642789308286692,0,0,0,0,0.39002211866547987,0.0,passthrough,5.261317872470544e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3642789308286692,0.567219995|0.582219995|0.394781949|0.364278931|0.396238587|0.397687231,0.687219995|0.702219995|0.514781949|0.484278931|0.516238587|0.517687231,0.687219995|0.702219995|0.514781949|0.484278931|0.516238587|0.517687231,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0084174304|0.00598177008|0.018363623|0.00038610863,2.26887998|2.32887998|1.57071037|1.46309749|1.60331797|1.59113503,0.57970804|0.371819526|0.57811451,-0.0455307439|-0.121903658|0.00229429314,0.002506537362933159
40,2.0500000000000003,-0.08517129161351024,0.07587075233459473,0.10123328864574432,0.4912593960762024,0.0719752386212349,0.35,3,0,0,0,0.6856932044029236,0.5926837921142578,8.16838264465332,0.6856932044029236,1.0,0.3582314023739654,0,0,0,0,0.39002211866547987,0.0,passthrough,5.211625887957032e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3582314023739654,0.56314633|0.57814632|0.388395522|0.358231402|0.391117369|0.392180888,0.68314633|0.69814632|0.508395522|0.478231402|0.511117369|0.512180888,0.68314633|0.69814632|0.508395522|0.478231402|0.511117369|0.512180888,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00686192352|0.0066759916|0.0184178397|-0.000167075824,2.25258532|2.31258528|1.54672016|1.4396016|1.58288732|1.56855648,0.577431381|0.365724474|0.578228951,-0.0455307439|-0.121903658|0.00229429314,0.0018517198041081429
41,2.1,-0.09212541198985161,0.07753869146108627,0.10091114789247513,0.48518115282058716,0.0734461173415184,0.35,3,0,0,0,0.6759957671165466,0.43743056058883667,7.5149736404418945,0.6759957671165466,1.0,0.3522262471658662,0,0,0,0,0.39002211866547987,0.0,passthrough,5.14144554515266e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3522262471658662,0.559103914|0.574103914|0.38208983|0.352226247|0.386021671|0.386679768,0.679103914|0.694103914|0.50208983|0.472226247|0.506021671|0.506679768,0.679103914|0.694103914|0.50208983|0.472226247|0.506021671|0.506679768,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00646549809|0.00552239443|0.0161349679|-0.0033469618,2.23641566|2.29641566|1.52189382|1.41442738|1.56022165|1.54337211,0.575154722|0.359629422|0.578343391,-0.0455307439|-0.121903658|0.00229429314,0.001990213990211487
42,2.15,-0.09873424710954233,0.08047457039356232,0.10079606622457504,0.4790399670600891,0.07617272436618805,0.35,3,0,0,0,0.6637197732925415,0.33841994404792786,4.262798309326172,0.6637197732925415,1.0,0.346170898664981,0,0,0,0,0.39002211866547987,0.0,passthrough,4.838832945782839e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.346170898664981,0.555093208|0.570093202|0.375807438|0.346170899|0.380834118|0.381049491,0.675093208|0.690093202|0.495807438|0.466170899|0.500834118|0.501049491,0.675093208|0.690093202|0.495807438|0.466170899|0.500834118|0.501049491,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00645828817|0.00411192789|0.0136903133|-0.00629985581,2.22037283|2.28037281|1.49677147|1.38879552|1.53702678|1.51789811,0.572878063|0.353534371|0.578457832,-0.0455307439|-0.121903658|0.00229429314,0.002390642650425434
43,2.2,-0.10395073423870951,0.08602475374937057,0.10066509991884232,0.47267335653305054,0.08149462193250656,0.35,3,0,0,0,0.649853527545929,0.40557748079299927,3.718418598175049,0.6498521566390991,1.0,0.3400526849246101,0,0,0,0,0.39002211866547987,0.0,filtered,1.5539766115821063e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3400526849246101,0.551114679|0.566114679|0.369530012|0.340052685|0.375546692|0.375301062,0.671114679|0.686114679|0.489530012|0.460052685|0.495546692|0.495301062,0.671114679|0.686114679|0.489530012|0.460052685|0.495546692|0.495301062,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00813095871|-0.000534211281|0.00683179123|-0.0139561253,2.20445872|2.26445872|1.46998909|1.35967653|1.50901856|1.48724812,0.570601404|0.347439319|0.578572273,-0.0455307439|-0.121903658|0.00229429314,0.002050306648015976
44,2.25,-0.10215891570863535,0.09124107658863068,0.10015551745891571,0.46613019704818726,0.08646413683891296,0.35,3,0,0,0,0.6372678279876709,0.5297927856445312,5.576391696929932,0.6372665762901306,1.0,0.3337097243347517,0,0,0,0,0.39002211866547987,0.0,filtered,1.4418883125172706e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3337097243347517,0.547168801|0.562168801|0.363173612|0.333709724|0.369938854|0.369199702,0.667168801|0.682168801|0.483173612|0.453709724|0.489938854|0.489199702,0.667168801|0.682168801|0.483173612|0.453709724|0.489938854|0.489199702,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0100842849|-0.00419072785|0.00201830937|-0.0189487498,2.1886752|2.2486752|1.44261016|1.33064817|1.48177372|1.45785006,0.568324745|0.341344267|0.578686714,-0.0455307439|-0.121903658|0.00229429314,0.0018464811146259308
45,2.3000000000000003,-0.10067633557841234,0.09364180266857147,0.09944584220647812,0.4596205949783325,0.08860667049884796,0.35,3,0,0,0,0.620500922203064,0.5453108549118042,6.256603717803955,0.6204997897148132,1.0,0.32719246909060834,0,0,0,0,0.39002211866547987,0.0,filtered,1.317403238725058e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.32719246909060834,0.543256051|0.558255991|0.356725343|0.327192469|0.364115364|0.362880761,0.663256051|0.678255991|0.476725343|0.447192469|0.484115364|0.482880761,0.663256051|0.678255991|0.476725343|0.447192469|0.484115364|0.482880761,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0100657043|-0.00367213326|0.00302575502|-0.0170972402,2.1730242|2.23302396|1.41683567|1.30509774|1.45948721|1.4344258,0.566048086|0.335249215|0.578801155,-0.0455307439|-0.121903658|0.00229429314,0.002315354533493519
46,2.35,-0.09510110927214549,0.09411798417568207,0.09842344373464584,0.4532778263092041,0.08881919085979462,0.35,3,0,0,0,0.6181045174598694,0.3456737697124481,10.202991485595703,0.6181033849716187,1.0,0.3207109770686694,0,0,0,0,0.39002211866547987,0.0,filtered,1.2677197821284823e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3207109770686694,0.539376914|0.554376865|0.350285388|0.320710977|0.358369462|0.35668959,0.659376914|0.674376865|0.470285388|0.440710977|0.478369462|0.47668959,0.659376914|0.674376865|0.470285388|0.440710977|0.478369462|0.47668959,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00952324578|-0.000491384863|0.00849654199|-0.0107878027,2.15750766|2.21750746|1.3916183|1.28235252|1.44197439|1.41597056,0.563771427|0.329154164|0.578915596,-0.0455307439|-0.121903658|0.00229429314,0.00199697632342577
47,2.4000000000000004,-0.09082022554414898,0.09863410145044327,0.09694406390190125,0.4468393325805664,0.09305469691753387,0.35,3,0,0,0,0.624434769153595,0.4319494366645813,7.78869104385376,0.6244336366653442,1.0,0.31439999370937227,0,0,0,0,0.39002211866547987,0.0,filtered,1.2559590508021766e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.31439999370937227,0.535531877|0.550531877|0.343880792|0.314399994|0.352927719|0.350849198,0.655531877|0.670531877|0.463880792|0.434399994|0.472927719|0.470849198,0.655531877|0.670531877|0.463880792|0.434399994|0.472927719|0.470849198,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0114629243|-0.00257479663|0.00663945136|-0.0132136821,2.14212751|2.20212751|1.36406024|1.25502518|1.41835033|1.39018311,0.561494768|0.323059112|0.579030037,-0.0455307439|-0.121903658|0.00229429314,0.0025622164830565453
48,2.45,-0.0800141151206487,0.09625127911567688,0.09503587335348129,0.44076085090637207,0.09039587527513504,0.35,3,0,0,0,0.6319471597671509,0.6828720569610596,14.892154693603516,0.6319460272789001,1.0,0.30799730279088877,0,0,0,0,0.39002211866547987,0.0,filtered,1.3227868002051366e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.30799730279088877,0.531721435|0.546721435|0.337386409|0.307997303|0.347426401|0.344924772,0.651721435|0.666721435|0.457386409|0.427997303|0.467426401|0.464924772,0.651721435|0.666721435|0.457386409|0.427997303|0.467426401|0.464924772,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00994736925|0.0044306743|0.0184257839|-0.000281696958,2.12688574|2.18688574|1.33959827|1.23641989|1.40813139|1.37941739,0.559218109|0.31696406|0.579144478,-0.0455307439|-0.121903658|0.00229429314,0.0024724742397665977
49,2.5,-0.08965000009788797,0.10511834919452667,0.09320949018001556,0.4343256950378418,0.09895550459623337,0.35,3,0,0,0,0.6394375562667847,0.5525387525558472,20.13545036315918,0.6394364237785339,1.0,0.3019601563991494,0,0,0,0,0.39002211866547987,0.0,filtered,1.2898708955687798e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3019601563991494,0.527946087|0.542946087|0.330977611|0.301960156|0.342553972|0.339688803,0.647946087|0.662946087|0.450977611|0.421960156|0.462553972|0.459688803,0.647946087|0.662946087|0.450977611|0.421960156|0.462553972|0.459688803,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0131992342|-0.00296495801|0.00798494263|-0.0131023043,2.11178435|2.17178435|1.31071121|1.20487567|1.37820083|1.34565291,0.55694145|0.310869008|0.579258919,-0.0455307439|-0.121903658|0.00229429314,0.0023587197065353394
50,2.5500000000000003,-0.06437117722914543,0.09630202502012253,0.09051647782325745,0.428658664226532,0.08986065536737442,0.35,3,0,0,0,0.6523450016975403,1.2526335716247559,32.25456237792969,0.6523436903953552,1.0,0.2955675678387558,0,0,0,0,0.39002211866547987,0.0,filtered,1.4743958826652772e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2955675678387558,0.524206336|0.539206336|0.324412081|0.295567568|0.337196388|0.333853061,0.644206336|0.659206336|0.444412081|0.415567568|0.457196388|0.453853061,0.644206336|0.659206336|0.444412081|0.415567568|0.457196388|0.453853061,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00948917262|0.0121938527|0.0332256181|0.0153834019,2.09682534|2.15682534|1.28815915|1.19446412|1.38201117|1.35079565,0.554664791|0.304773957|0.57937336,-0.0455307439|-0.121903658|0.00229429314,0.0025284187868237495
51,2.6,-0.09253903102867896,0.11871407926082611,0.08818230777978897,0.4218289852142334,0.1119154766201973,0.35,3,0,0,0,0.666836678981781,1.6963894367218018,55.87947082519531,0.6668354868888855,1.0,0.2899529613891927,0,0,0,0,0.39002211866547987,0.0,filtered,1.3986018880899118e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2899529613891927,0.520502689|0.535502679|0.318046052|0.289952961|0.333152986|0.329493273,0.640502689|0.655502679|0.438046052|0.409952961|0.453152986|0.449493273,0.640502689|0.655502679|0.438046052|0.409952961|0.453152986|0.449493273,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0190576053|-0.0114002752|-0.00157237713|-0.0255634007,2.08201076|2.14201072|1.2531266|1.14841157|1.33103957|1.29240969,0.552388132|0.298678905|0.579487801,-0.0455307439|-0.121903658|0.00229429314,0.0026256972923874855
52,2.6500000000000004,-0.047105255611195745,0.09247652441263199,0.08480986207723618,0.4174957871437073,0.08709000796079636,0.35,3,0,0,0,0.693322479724884,3.0778701305389404,93.266845703125,0.693322479724884,1.0,0.2831741490346986,0,0,0,0,0.39002211866547987,0.0,passthrough,5.07889147415172e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2831741490346986,0.516835661|0.531835659|0.311201593|0.283174149|0.327408845|0.323130495,0.636835661|0.651835659|0.431201593|0.403174149|0.447408845|0.443130495,0.636835661|0.651835659|0.431201593|0.403174149|0.447408845|0.443130495,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00102336136|0.0390052464|0.0769142822|0.0620034403,2.06734264|2.12734264|1.24378301|1.17170184|1.38654966|1.35452542,0.550111473|0.292583853|0.579602242,-0.0455307439|-0.121903658|0.00229429314,0.002909230999648571
53,2.7,-0.07807678610385008,0.12983357906341553,0.08112513273954391,0.41043686866760254,0.12241587787866592,0.35,3,0,0,0,0.7206040620803833,3.749347686767578,133.41531372070312,0.7206040620803833,1.0,0.2789080072993181,0,0,0,0,0.39002211866547987,0.0,passthrough,4.6993107300824684e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2789080072993181,0.51320577|0.52820577|0.305288959|0.278908007|0.325602464|0.321140708,0.63320577|0.64820577|0.425288959|0.398908007|0.445602464|0.441140708,0.63320577|0.64820577|0.425288959|0.398908007|0.445602464|0.441140708,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.025927751|-0.0173797353|-0.00503876195|-0.0324679943,2.05282308|2.11282308|1.19522809|1.09825229|1.29737109|1.25209484,0.547834814|0.286488801|0.579716682,-0.0455307439|-0.121903658|0.00229429314,0.0027798470109701157
54,2.75,-0.021019765711742494,0.09632612764835358,0.07616753876209259,0.40692704916000366,0.09034142643213272,0.35,3,0,0,0,0.7600511908531189,4.824253082275391,168.05767822265625,0.7600511908531189,1.0,0.2719160316527859,0,0,0,0,0.39002211866547987,0.0,passthrough,6.111953478420671e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2719160316527859,0.509613536|0.524613536|0.298132311|0.271916032|0.319861216|0.314610579,0.629613536|0.644613536|0.418132311|0.391916032|0.439861216|0.434610579,0.629613536|0.644613536|0.418132311|0.391916032|0.439861216|0.434610579,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00219641935|0.0565773114|0.110716992|0.0948593328,2.03845414|2.09845414|1.19472566|1.14424144|1.39016186|1.35330165,0.545558155|0.280393749|0.579831123,-0.0455307439|-0.121903658|0.00229429314,0.0028997473418712616
55,2.8000000000000003,-0.020503641314170568,0.1273517608642578,0.06960497796535492,0.4003981947898865,0.11947014182806015,0.35,3,0,0,0,0.7846416234970093,3.98530912399292,170.6822967529297,0.7846416234970093,1.0,0.2684954354809357,0,0,0,0,0.39002211866547987,0.0,passthrough,5.832589180930994e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2684954354809357,0.506059487|0.521059487|0.292391746|0.268495435|0.319746401|0.314234503,0.626059487|0.641059487|0.412391746|0.388495435|0.439746401|0.434234503,0.626059487|0.641059487|0.412391746|0.388495435|0.439746401|0.434234503,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0300654956|-0.00848395517|0.0194512101|-0.00876874898,2.02423795|2.08423795|1.13950149|1.06549779|1.29843681|1.24816926,0.543281496|0.274298698|0.579945564,-0.0455307439|-0.121903658|0.00229429314,0.0028052357956767082
56,2.85,0.026594171512535764,0.12106742709875107,0.06091557443141937,0.3956628441810608,0.11435573548078537,0.35,3,0,0,0,0.8483597040176392,3.641772508621216,140.1806640625,0.8483583331108093,1.0,0.26206584726454263,0,0,0,0,0.39002211866547987,0.0,filtered,1.6310308807824754e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.26206584726454263,0.502544153|0.517544152|0.28508615|0.262065847|0.315461691|0.309109123,0.622544153|0.637544152|0.40508615|0.382065847|0.435461691|0.429109123,0.622544153|0.637544152|0.40508615|0.382065847|0.435461691|0.429109123,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0193760475|0.0295983918|0.0869053539|0.0631202992,2.01017661|2.07017661|1.12096855|1.07786178|1.34875212|1.29955679,0.541004837|0.268203646|0.580060005,-0.0455307439|-0.121903658|0.00229429314,0.0027074934914708138
57,2.9000000000000004,20.029634637715347,0.13638842105865479,0.0513780377805233,0.3900003433227539,0.12926369905471802,0.35,3,0,0,1,0.8960369229316711,1.9318265914916992,80.95438385009766,0.8960369229316711,1.0,0.2574601620543315,0,0,0,0,0.39002211866547987,0.0,passthrough,5.3806271094033385e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2574601620543315,0.499068068|0.514068068|0.278304384|0.257460162|0.314490637|0.307483838,0.619068068|0.634068068|0.398304384|0.377460162|0.434490637|0.427483838,0.619068068|0.634068068|0.398304384|0.377460162|0.434490637|0.427483838,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0319556016|0.00921378692|0.0633568471|0.0325461209,1.99627227|2.05627227|1.08126194|1.03905444|1.32131939|1.26248147,0.538728178|0.262108594|0.580174446,-0.0455307439|-0.121903658|0.00229429314,0.0027470095083117485
