step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
64,3.25,-0.4950402356949235,0.29994189739227295,0.2959160804748535,0.2629200220108032,0.2793198823928833,0.35,2,0,0,0,0,,,nan,0,0.55572110414505,1.2006677389144897,16.78418731689453,0.6138333678245544,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.24697319382481123,0,2,12,workspace_x_lower|workspace_z_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.10359348032421148,0.249818646|0.205373596|0.10359348|0.114198751|0.175858885|0.183826658,0.399818646|0.355373596|0.25359348|0.264198751|0.325858885|0.333826658,0.369818646|0.325373596|0.22359348|0.234198751|0.295858885|0.303826658,0.11710555|0.15|0.15|0.15|0.15|0.15,0|0.0192064451|-0.0181714449|-0.0268466255|-0.0100881462|0,-1.54259754e-18|-0.017972579|-0.100801813|-0.108490722|-0.105994206|0,0.999274582|0.822728252|0.295400663|0.321457655|0.587353189|0.73530663,0.42663148|0.0169389062|0.428063542,-0.0441807397|0.143252224|0.0401351713,0.004904162138700485,0.0014899354428052902,0.0014705806970596313,0.0019121011719107628
65,3.3000000000000003,-0.5129648943523137,0.31867024302482605,0.2969096601009369,0.2566380500793457,0.2971636652946472,0.35,2,0,0,0,0,,,nan,0,0.5600429773330688,0.9976248145103455,16.286853790283203,0.6199084520339966,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.2550499224734559,0,2,12,workspace_x_lower|workspace_z_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.09764926727740167,0.249818554|0.205497022|0.0976492673|0.107479884|0.170081267|0.177474014,0.399818554|0.355497022|0.247649267|0.257479884|0.320081267|0.327474014,0.369818554|0.325497022|0.217649267|0.227479884|0.290081267|0.297474014,0.0671056485|0.15|0.15|0.15|0.15|0.15,0|0.0210464476|-0.0229664814|-0.031657041|-0.0144472508|0,-1.40071994e-18|-0.0155218353|-0.0998100838|-0.106723091|-0.105245561|0,0.999274215|0.827512698|0.267820504|0.291539405|0.560632257|0.709896057,0.424422413|0.0241015218|0.430070192,-0.0441807397|0.143252224|0.0401351713,0.005261797457933426,0.0015093889087438583,0.0013829069212079048,0.0023249387741088867
66,3.35,-0.5328403425647912,0.3388124704360962,0.29782620072364807,0.2501422166824341,0.31636685132980347,0.35,2,0,0,0,0,,,nan,0,0.5648201704025269,1.1368783712387085,7.253154277801514,0.6252853274345398,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.2598206542813417,0,2,12,workspace_x_lower|workspace_z_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.09151502049241869,0.249818462|0.205833552|0.0915150205|0.100617406|0.164125469|0.170894279,0.399818462|0.355833552|0.24151502|0.250617406|0.314125469|0.320894279,0.369818462|0.325833552|0.21151502|0.220617406|0.284125469|0.290894279,0.0171057473|0.15|0.15|0.15|0.15|0.15,0|0.0220401612|-0.0280838539|-0.0362453201|-0.0182301687|0,1.07533935e-18|-0.0130815846|-0.0987320644|-0.104763102|-0.104494959|0,0.999273849|0.832292783|0.239244164|0.261461204|0.533776748|0.683577116,0.422213346|0.0312641375|0.432076842,-0.0441807397|0.143252224|0.0401351713,0.004898112267255783,0.0015373770147562027,0.0012888675555586815,0.002036786638200283
67,3.4000000000000004,-0.5534225900146869,0.35897278785705566,0.2987101376056671,0.243479385972023,0.3355485498905182,0.35,2,0,0,0,0,,,nan,0,0.5753204226493835,0.9134860634803772,6.678843021392822,0.6344083547592163,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.2611438580489088,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.08518028483853132,0.249842286|0.206339972|0.0851802848|0.0936320106|0.158023011|0.164179336,0.399842286|0.356339972|0.235180285|0.243632011|0.308023011|0.314179336,0.369842286|0.326339972|0.205180285|0.213632011|0.278023011|0.284179336,0|0.15|0.15|0.15|0.15|0.15,0|0.0236569666|-0.0323008701|-0.039678616|-0.0214690094|0,0.00145403888|-0.0106612172|-0.0975524446|-0.102614512|-0.103672579|0,1.00082318|0.838355637|0.210867825|0.232234914|0.506950456|0.656717343,0.420004278|0.0384267531|0.434083492,-0.0441807397|0.143252224|0.0401351713,0.005092969164252281,0.0015508225187659264,0.0014442326501011848,0.002068040892481804
68,3.45,-0.5732053064276272,0.3781525492668152,0.29957354068756104,0.23673580586910248,0.35373398661613464,0.35,2,0,0,0,0,,,nan,0,0.5814061164855957,0.4784258306026459,12.052836418151855,0.6450695991516113,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.27562659519937716,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.07869715772489475,0.249970135|0.207046127|0.0786971577|0.0865933588|0.151803911|0.157347258,0.399970135|0.357046127|0.228697158|0.236593359|0.301803911|0.307347258,0.369970135|0.327046127|0.198697158|0.206593359|0.271803911|0.277347258,0|0.15|0.15|0.15|0.15|0.15,0|0.0242944466|-0.034904992|-0.0409073011|-0.0230725815|0,0.0036633529|-0.00825953225|-0.0962343757|-0.100242156|-0.102805237|0,1.00354389|0.844219424|0.183649263|0.205223978|0.481337827|0.629389032,0.417795211|0.0455893688|0.436090142,-0.0441807397|0.143252224|0.0401351713,0.005098545923829079,0.001535254530608654,0.0014681601896882057,0.0020634448155760765
69,3.5,-0.5931652486356578,0.39711493253707886,0.3004322648048401,0.22996313869953156,0.37170812487602234,0.35,2,0,0,0,0,,,nan,0,0.5744932889938354,0.8613391518592834,12.614456176757812,0.6384463906288147,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.27538912549137357,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.07215568068377873,0.2502084|0.207902309|0.0721556807|0.0796214871|0.145550164|0.150499889,0.4002084|0.357902309|0.222155681|0.229621487|0.295550164|0.300499889,0.3702084|0.327902309|0.192155681|0.199621487|0.265550164|0.270499889,0|0.15|0.15|0.15|0.15|0.15,0|0.0245630421|-0.0366050014|-0.0409981083|-0.024044301|0,0.00587044152|-0.00588029441|-0.0947537599|-0.0976597672|-0.101911126|0,1.00670404|0.850291982|0.157263961|0.179828073|0.456245227|0.601999556,0.415586144|0.0527519844|0.438096792,-0.0441807397|0.143252224|0.0401351713,0.005035508424043655,0.001485981047153473,0.0014376789331436157,0.00208080280572176
70,3.5500000000000003,-0.615291874965476,0.4176027774810791,0.3013192117214203,0.2231397181749344,0.3912264108657837,0.35,2,0,0,0,0,,,nan,0,0.5714008808135986,1.1726818084716797,9.492526054382324,0.6343642473220825,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.2730708010577691,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.06561147296766948,0.250556935|0.208889006|0.065611473|0.0727841768|0.139295322|0.143696512,0.400556935|0.358889006|0.215611473|0.222784177|0.289295322|0.293696512,0.370556935|0.328889006|0.185611473|0.192784177|0.259295322|0.263696512,0|0.15|0.15|0.15|0.15|0.15,0|0.025281136|-0.0388571872|-0.0416185979|-0.0255557521|0,0.00807396959|-0.00352668585|-0.0930838721|-0.0948601407|-0.100974258|0,1.01030171|0.857310474|0.130504833|0.154657969|0.430651277|0.574786048,0.413377076|0.0599146001|0.440103441,-0.0441807397|0.143252224|0.0401351713,0.005164986476302147,0.001585465855896473,0.001454741694033146,0.002088894136250019
71,3.6,-0.6390888190554717,0.43937212228775024,0.3022601306438446,0.21625585854053497,0.4121004343032837,0.35,2,0,0,0,0,,,nan,0,0.5786134004592896,0.7601513266563416,12.707931518554688,0.6410893797874451,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.2743286436781754,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.059048363270372634,0.251015527|0.210026667|0.0590483633|0.0660689393|0.133018448|0.136941005,0.401015527|0.360026667|0.209048363|0.216068939|0.283018448|0.286941005,0.371015527|0.330026667|0.179048363|0.186068939|0.253018448|0.256941005,0|0.15|0.15|0.15|0.15|0.15,0|0.0260145891|-0.0414730288|-0.0424598555|-0.027079927|0,0.0102726061|-0.001204122|-0.091184897|-0.0917986825|-0.0999377861|0,1.01433472|0.864917135|0.103535527|0.130017219|0.405056077|0.54776402,0.411168009|0.0670771897|0.442110091,-0.0441807397|0.143252224|0.0401351713,0.00473502092063427,0.0014026137068867683,0.001268661580979824,0.00202776025980711
72,3.6500000000000004,-0.6614768847315474,0.46003788709640503,0.3032327890396118,0.2093571573495865,0.43220704793930054,0.35,2,0,0,0,0,,,nan,0,0.5799980759620667,0.5558580160140991,12.833061218261719,0.6448106169700623,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.28040884668390775,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.052480022651066355,0.251583899|0.211301233|0.0524800227|0.0594800227|0.126726256|0.130257803,0.401583899|0.361301233|0.202480023|0.209480023|0.276726256|0.280257803,0.371583899|0.331301233|0.172480023|0.179480023|0.246726256|0.250257803,0|0.126333014|0.15|0.15|0.15|0.15,0|0.0249756084|-0.0427157918|-0.0427157918|-0.0271292891|0,0.0124650436|1.38143869e-17|-0.0884456841|-0.0884456841|-0.0987626927|0,1.01880064|0.870180539|0.0787586147|0.106758615|0.381013044|0.521031212,0.408958942|0.0742397606|0.444116741,-0.0441807397|0.143252224|0.0401351713,0.005094650201499462,0.0015626177191734314,0.001432185061275959,0.002063831314444542
73,3.7,-0.6790178867583927,0.4766322374343872,0.30419397354125977,0.20267267525196075,0.4484531581401825,0.35,2,0,0,0,0,,,nan,0,0.5654128789901733,0.4047371447086334,11.642767906188965,0.6328131556510925,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.2829805165884595,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.046057423925704305,0.25226171|0.212539376|0.0460574239|0.0530574239|0.120500008|0.123751009,0.40226171|0.362539376|0.196057424|0.203057424|0.270500008|0.273751009,0.37226171|0.332539376|0.166057424|0.173057424|0.240500008|0.243751009,0|0.0769543806|0.15|0.15|0.15|0.15,0|0.022378437|-0.0409642031|-0.0409642031|-0.0251967491|0,0.014649996|-6.16788671e-18|-0.0848395965|-0.0848395965|-0.0974063699|0,1.02369683|0.87253594|0.058425896|0.086425896|0.359396912|0.495004034,0.406749874|0.0814023316|0.446123391,-0.0441807397|0.143252224|0.0401351713,0.005129080265760422,0.0015278076753020287,0.0015205815434455872,0.0020449431613087654
74,3.75,-0.695408523043466,0.492268443107605,0.3051331639289856,0.1962810903787613,0.46391522884368896,0.35,2,0,0,0,0,,,nan,0,0.5439075231552124,0.47071751952171326,5.857933521270752,0.6112489700317383,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.27776481405185693,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.039907202123762114,0.253048554|0.213648738|0.0399072021|0.0469072021|0.114443231|0.117521725,0.403048554|0.363648738|0.189907202|0.196907202|0.264443231|0.267521725,0.373048554|0.333648738|0.159907202|0.166907202|0.234443231|0.237521725,0|0.0280020539|0.15|0.15|0.15|0.15,0|0.0197646818|-0.0384724461|-0.0384724461|-0.0228010503|0,0.0168261944|1.01113617e-17|-0.0810534399|-0.0810534399|-0.0959035281|0,1.02902041|0.874359634|0.0401029224|0.0681029224|0.339068347|0.470086901,0.404540807|0.0885649025|0.448130041,-0.0441807397|0.143252224|0.0401351713,0.005113251507282257,0.0015292447060346603,0.0015193186700344086,0.00203094445168972
75,3.8000000000000003,-0.7125653531838845,0.5082337856292725,0.3060753643512726,0.1901632696390152,0.47990554571151733,0.35,2,0,0,0,0,,,nan,0,0.532158613204956,0.2775360941886902,4.232775688171387,0.5960003137588501,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.26732908870871663,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.034074125867499944,0.253943962|0.214638209|0.0340741259|0.0410741259|0.108585129|0.111589507,0.403943962|0.364638209|0.184074126|0.191074126|0.258585129|0.261589507,0.373943962|0.334638209|0.154074126|0.161074126|0.228585129|0.231589507,0|0|0.15|0.15|0.15|0.15,0|0.0180253031|-0.036483875|-0.036483875|-0.0209998958|0,0.0189923961|0.000930811092|-0.0771010185|-0.0771010185|-0.0942693085|0,1.03476825|0.877508949|0.02271161|0.05071161|0.319071313|0.446358026,0.40233174|0.0957274735|0.450136691,-0.0441807397|0.143252224|0.0401351713,0.005007751286029816,0.0014729341492056847,0.0014288835227489471,0.0020714830607175827
76,3.85,-0.7296050324259434,0.5242165327072144,0.3070123791694641,0.18431593477725983,0.4961215555667877,0.35,2,0,0,0,0,,,nan,0,0.5241714119911194,0.3005172908306122,4.4215087890625,0.5865545868873596,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.2622757029924208,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.028544352068506834,0.254947405|0.215630523|0.0285443521|0.0355443521|0.102924777|0.105924777,0.404947405|0.365630523|0.178544352|0.185544352|0.252924777|0.255924777,0.374947405|0.335630523|0.148544352|0.155544352|0.222924777|0.225924777,0|0|0.15|0.15|0.15|0.15,0|0.015981476|-0.0347796925|-0.0347796925|-0.0187269015|0,0.0211473875|0.00310031791|-0.0729466425|-0.0729466425|-0.0914745486|0,1.04093701|0.881603888|0.00645107326|0.0344510733|0.301497659|0.423699109,0.400122672|0.102890044|0.452143341,-0.0441807397|0.143252224|0.0401351713,0.005059367045760155,0.0015537058934569359,0.0014238301664590836,0.0020477939397096634
77,3.9000000000000004,-0.7351155100887332,0.5277406573295593,0.3079737722873688,0.17916588485240936,0.5002192258834839,0.35,2,0,0,0,0,,,nan,0,0.4531686305999756,1.9341349601745605,37.037445068359375,0.5706396698951721,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.27303130008442406,0,1,12,workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,3.075739485672302e-07,valid,0.023312146936231376,0.256058292|0.216628638|0.0233121469|0.0303121469|0.0975434264|0.100543418,0.406058292|0.366628638|0.173312147|0.180312147|0.247543426|0.250543418,0.376058292|0.336628638|0.143312147|0.150312147|0.217543426|0.220543418,0|0|0.15|0.15|0.15|0.15,0|0.0173548345|-0.0246402374|-0.0246402374|-0.0169598392|0,0.0232899872|0.00524077076|-0.0686086585|-0.0686086585|-0.0880902604|0,1.04752315|0.889110159|-3.08136626e-07|0.0279996919|0.285123606|0.402173674,0.397913605|0.110052615|0.454149991,-0.0441807397|0.143252224|0.0401351713,0.005143853835761547,0.0015628235414624214,0.0014242865145206451,0.0021211495622992516
78,3.95,-0.7291420629901657,0.5208844542503357,0.3088969588279724,0.17489446699619293,0.49429237842559814,0.35,2,0,0,0,0,,,nan,0,0.34300410747528076,2.838289499282837,24.03032684326172,0.5202884078025818,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.3263349185216722,0,3,12,predictive_link_2|workspace_x_lower|workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,8.199472033981747e-08,valid,0.018811161246741287,0.257275974|0.217801993|0.0188111612|0.0258111612|0.0924287375|0.0954287342,0.407275974|0.367801993|0.168811161|0.175811161|0.242428738|0.245428734,0.377275974|0.337801993|0.138811161|0.145811161|0.212428738|0.215428734,0|0|0.15|0.15|0.15|0.15,0|0.0184541623|-0.0111955333|-0.0111955333|-0.0141235484|0,0.0254190494|0.00737955345|-0.0640491951|-0.0640491951|-0.08454193|0,1.05452295|0.897041686|-8.34187036e-08|0.0279999166|0.271049472|0.381714937,0.395704538|0.117215186|0.456156641,-0.0441807397|0.143252224|0.0401351713,0.005095335654914379,0.0015382403507828712,0.0014476357027888298,0.002068588510155678
79,4.0,-0.7182663977440419,0.5126084089279175,0.3096157908439636,0.1713370531797409,0.48717138171195984,0.35,2,0,0,0,0,,,nan,0,0.214830681681633,3.154578447341919,36.338714599609375,0.4638395607471466,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.39817092809397936,0,3,12,predictive_link_2|workspace_x_lower|workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,1.1707649683057042e-08,valid,0.01521182150443115,0.258599748|0.219137751|0.0152118215|0.0222118215|0.0876345293|0.0906344728,0.408599748|0.369137751|0.165211822|0.172211822|0.237634529|0.240634473,0.378599748|0.339137751|0.135211822|0.142211822|0.207634529|0.210634473,0|0|0.15|0.15|0.15|0.15,0|0.0150927129|-0.00149727922|-0.00149727922|-0.00933948711|0,0.0275334662|0.00952383608|-0.05935002|-0.05935002|-0.0809111043|0,1.06193246|0.901167553|-1.31863125e-08|0.0279999868|0.260287526|0.362537891,0.39349547|0.124377757|0.458163291,-0.0441807397|0.143252224|0.0401351713,0.005200792104005814,0.00159438606351614,0.0014001652598381042,0.002169565297663212
80,4.05,-0.7070237488748288,0.5031482577323914,0.3101438879966736,0.16835378110408783,0.4790475368499756,0.35,2,0,0,0,0,,,nan,0,0.2391943335533142,4.462375640869141,63.361080169677734,0.47263941168785095,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.4473027764060881,0,3,12,predictive_link_2|workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.012320229808201216,0.260028853|0.220415343|0.0123202298|0.0193202298|0.0832432324|0.0862432324,0.410028853|0.370415343|0.16232023|0.16932023|0.233243232|0.236243232,0.380028853|0.340415343|0.13232023|0.13932023|0.203243232|0.206243232,0|0|0.15|0.15|0.15|0.15,0|0.0120043974|0.0054313248|0.0054313248|-0.00575769005|0,0.0296321705|0.0116652151|-0.0547122002|-0.0547122002|-0.0774187612|0,1.06974758|0.905330984|4.37887934e-08|0.0280000438|0.249796478|0.34497293,0.391286403|0.131540328|0.460169941,-0.0441807397|0.143252224|0.0401351713,0.00520132202655077,0.001574755646288395,0.0014703553169965744,0.002120004966855049
81,4.1000000000000005,-0.6946904551429952,0.49301719665527344,0.3105499744415283,0.16582615673542023,0.4704296886920929,0.35,2,0,0,0,0,,,nan,0,0.3916715085506439,3.848544120788574,16.3949031829834,0.5445244312286377,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.45887589116738164,0,3,12,predictive_link_2|workspace_x_lower|workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,3.455515597619585e-08,valid,0.009997160558341905,0.261562479|0.221647382|0.00999716056|0.0169971606|0.0791911432|0.0821911432,0.411562479|0.371647382|0.159997161|0.166997161|0.229191143|0.232191143,0.381562479|0.341647382|0.129997161|0.136997161|0.199191143|0.202191143,0|0|0.15|0.15|0.15|0.15,0|0.0100835398|0.0101421359|0.0101421359|-0.00367136896|0,0.0317141382|0.0138000025|-0.0501308121|-0.0501308121|-0.074058471|0,1.07796405|0.910473071|-3.40102512e-08|0.027999966|0.239034733|0.328764573,0.389077336|0.138702899|0.462176591,-0.0441807397|0.143252224|0.0401351713,0.0053930217400193214,0.0015785321593284607,0.0015742834657430649,0.00220512505620718
82,4.15,-0.6821539249751015,0.4826889634132385,0.31085169315338135,0.16366438567638397,0.46175166964530945,0.35,2,0,0,0,0,,,nan,0,0.517956018447876,2.786529064178467,21.497211456298828,0.6165978908538818,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.43929678375054676,0,3,12,predictive_link_2|workspace_x_lower|workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,6.042510736388451e-08,valid,0.00813590561744057,0.263199764|0.222890418|0.00813590562|0.0151359056|0.075403998|0.0784039963,0.413199764|0.372890418|0.158135906|0.165135906|0.225403998|0.228403996,0.383199764|0.342890418|0.128135906|0.135135906|0.195403998|0.198403996,0|0|0.15|0.15|0.15|0.15,0|0.00821044|0.0129805331|0.0129805331|-0.0021837191|0,0.0337783895|0.0159182952|-0.045524217|-0.045524217|-0.0707488338|0,1.08657744|0.915690406|-6.14832397e-08|0.0279999385|0.228683439|0.313615985,0.386868268|0.14586547|0.464183241,-0.0441807397|0.143252224|0.0401351713,0.0053401971235871315,0.0015500672161579132,0.0015109581872820854,0.002245069481432438
83,4.2,-0.6732932264161653,0.473052054643631,0.3111986517906189,0.1617782860994339,0.45396244525909424,0.35,2,0,0,0,0,,,nan,0,0.6033118367195129,1.7513267993927002,28.701250076293945,0.6715259552001953,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.4106631667213619,0,1,12,workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,2.1955993826684728e-07,valid,0.006643481758653452,0.264939798|0.224146002|0.00664348176|0.0136434818|0.0718520474|0.0748520474,0.414939798|0.374146002|0.156643482|0.163643482|0.221852047|0.224852047,0.384939798|0.344146002|0.126643482|0.133643482|0.191852047|0.194852047,0|0|0.15|0.15|0.15|0.15,0|0.00866475037|0.0143389693|0.0143389693|-0.00204710512|0,0.0358239917|0.0180211723|-0.0409131158|-0.0409131158|-0.0674756567|0,1.09558318|0.923269933|-2.19523173e-07|0.0279997805|0.217885428|0.29940819,0.384659201|0.153028041|0.466189891,-0.0441807397|0.143252224|0.0401351713,0.0052754515781998634,0.0015696287155151367,0.001458580605685711,0.0022133830934762955
84,4.25,-0.6648134029103702,0.4641018807888031,0.31156009435653687,0.160116508603096,0.4469919502735138,0.35,2,0,0,0,0,,,nan,0,0.6354190111160278,0.8134564757347107,24.81980323791504,0.6884790658950806,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.3774769046422252,0,2,12,workspace_x_lower|workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,1.132167248580479e-07,valid,0.005458203712495252,0.266781627|0.22552727|0.00545820371|0.0124582037|0.06847761|0.07147761,0.416781627|0.37552727|0.155458204|0.162458204|0.21847761|0.22147761,0.386781627|0.34552727|0.125458204|0.132458204|0.18847761|0.19147761,0|0|0.15|0.15|0.15|0.15,0|0.00829269068|0.0142706344|0.0142706344|-0.00158725425|0,0.0378500601|0.0200862242|-0.0361035636|-0.0361035636|-0.0640339079|0,1.10497657|0.930487995|-1.1441323e-07|0.0279998856|0.208289278|0.28591044,0.382450134|0.160190612|0.468196541,-0.0441807397|0.143252224|0.0401351713,0.0051986174657940865,0.0015471959486603737,0.0014574890956282616,0.0021584127098321915
85,4.3,-0.6565831816214631,0.45597290992736816,0.3118906021118164,0.15864138305187225,0.4409049451351166,0.35,2,0,0,0,0,,,nan,0,0.6276882290840149,1.047075629234314,21.24799919128418,0.6704167127609253,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.3301144754351831,0,2,12,workspace_x_lower|workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,1.1666681926786326e-07,valid,0.004512896711890452,0.268724254|0.226992289|0.00451289671|0.0115128967|0.0653030209|0.0683030209,0.418724254|0.376992289|0.154512897|0.161512897|0.215303021|0.218303021,0.388724254|0.346992289|0.124512897|0.131512897|0.185303021|0.188303021,0|0|0.15|0.15|0.15|0.15,0|0.00725828166|0.0131517776|0.0131517776|-0.000933335956|0,0.0398557591|0.0221244434|-0.0312034816|-0.0312034816|-0.0604672326|0,1.11475277|0.937351882|-1.1713218e-07|0.0279998829|0.199811515|0.273212084,0.380241066|0.167353183|0.470203191,-0.0441807397|0.143252224|0.0401351713,0.005084688775241375,0.0015586530789732933,0.0014399737119674683,0.002053319476544857
86,4.3500000000000005,-0.6492416061294034,0.4487847089767456,0.31218934059143066,0.15731848776340485,0.4357990324497223,0.35,2,0,0,0,0,,,nan,0,0.6043490171432495,1.2459365129470825,8.494979858398438,0.6454769968986511,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.29051629275653307,0,3,12,predictive_link_2|workspace_x_lower|workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,6.215497279186966e-08,valid,0.0037521965773726074,0.270766639|0.228507941|0.00375219658|0.0107521966|0.0623388433|0.0653388433,0.420766639|0.378507941|0.153752197|0.160752197|0.212338843|0.215338843,0.390766639|0.348507941|0.123752197|0.130752197|0.182338843|0.185338843,0|0|0.15|0.15|0.15|0.15,0|0.00623265035|0.0113242622|0.0113242622|-0.000369607834|0,0.0418403033|0.0241518812|-0.0263331113|-0.0263331113|-0.0568403376|0,1.12490686|0.944416294|-6.27356516e-08|0.0279999373|0.192145428|0.261355373,0.378031999|0.174515754|0.472209841,-0.0441807397|0.143252224|0.0401351713,0.005168251693248749,0.0015424825251102448,0.0015196818858385086,0.0020702453330159187
87,4.4,-0.6414807711435606,0.44237732887268066,0.31240034103393555,0.15612532198429108,0.43147119879722595,0.35,2,0,0,0,0,,,nan,0,0.5696974396705627,1.0839195251464844,12.21263599395752,0.6136877536773682,1.0,nan,0,0,0,0,0.35910757761180145,0.0,filtered,0.2582852993662891,0,1,12,workspace_z_upper,predictive_link_2,0,0,1,solved,osqp,2.607817329268458e-07,valid,0.003138726516468876,0.272907707|0.230074312|0.00313872652|0.0101387265|0.0595836242|0.0625836187,0.422907707|0.380074312|0.153138727|0.160138727|0.209583624|0.212583619,0.392907707|0.350074312|0.123138727|0.130138727|0.179583624|0.182583619,0|0|0.15|0.15|0.15|0.15,0|0.00434379638|0.00895640161|0.00895640161|8.47075486e-05|0,0.0438029581|0.0261712285|-0.0215115682|-0.0215115682|-0.0531600286|0,1.13543379|0.950812274|-2.60540558e-07|0.0279997395|0.185259176|0.250334475,0.375822932|0.181678325|0.474216491,-0.0441807397|0.143252224|0.0401351713,0.0051154159009456635,0.001519724726676941,0.001539863646030426,0.0020229369401931763
