step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
23,1.2000000000000002,-1.2140793289925436,0.2532428801059723,0.2779662013053894,0.2655058801174164,0.16365517675876617,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3911322355270386,8.91046142578125,177.1659698486328,0.8767625689506531,0.8767625689506531,0.2758196807327931,0.2779662013053894,-0.002146520572596289,0.21759644104755307,0.060166185876311756,0.20760042906934173,-0.03805158508624767,0.2456520141555894,0.20760042282023017,0,0,disabled,0.0,1,TRACK,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,5.777703245687341e-11,passthrough,0,0,3,2,10,0,1,2,1.0,0.28315333436873247,0.8767625689506531,0.0,1.0,0.08530453349899719,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,0.6198111972223496,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.08530453349899719,0.9334840735173943,0|0.079223204|0.21393877|0.21393877|0.232881452|0.232881452,,,,,,,,,,1.0716165610356256,0.004403016995638609,0.0019907100358977914,0.0023999500554054976
24,1.25,-1.1911838635289962,0.2779790163040161,0.27377498149871826,0.2640940845012665,0.17532679438591003,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.47660329937934875,6.931286811828613,196.562744140625,1.0805143117904663,1.0805143117904663,0.27796619754643925,0.27377498149871826,0.004191216047720991,0.2500610476270875,0.09462411767453689,0.24107234612080888,0.08735602195123199,0.1537163241695769,0.2410723428607761,0,0,disabled,0.0,1,TRACK,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,0.7069316359663553,filtered,0,0,3,2,10,0,1,2,1.0,0.30578700493875177,1.0805143117904663,0.0,1.0,0.08892592079020029,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,0.8032557166348698,0,0,12,joint_4_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08892592079020029,0.9315997974405462,2.51530482e-18|0.0197514375|0.0737448569|0.0737448569|0.0600392966|0.0600392966,,,,,,,,,,0.017740478040650487,0.004868471063673496,0.0022537430049851537,0.00287376600317657
25,1.3,-1.8196128996316656,0.4650118947029114,0.26354750990867615,0.25793564319610596,0.3195986747741699,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7199403047561646,6.8885626792907715,15.940228462219238,0.9552502036094666,0.9552502036094666,0.2737749920861932,0.26354750990867615,0.010227482177517067,0.21702736717273505,0.2150487890995079,0.20925406046914088,0.20773144751619477,0.0015226129529461174,0.20925406856145126,0,0,disabled,0.0,1,TRACK,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,0.743401274624336,filtered,0,0,3,2,10,0,1,2,1.0,0.2686981684363448,0.9552502036094666,0.0,1.0,0.08299170694981517,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,0.41595052868676297,0,0,12,joint_4_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08299170694981517,0.9298218814035986,3.04037553e-18|0.0200108983|0.0876081026|0.0876081026|0.094117869|0.094117869,,,,,,,,,,0.016034155036322773,0.004357761004939675,0.0021775999339297414,0.0025045679649338126
26,1.35,-1.8720388097960678,0.47961074113845825,0.25372618436813354,0.25144803524017334,0.32863426208496094,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7988237738609314,4.0320611000061035,112.82781982421875,0.9102701544761658,0.9102701544761658,0.2635475124367025,0.25372618436813354,0.009821328068568946,0.20360306655312302,0.2036030636290197,0.1967373400910395,0.1967373375060223,2.585017200296136e-09,0.19673734197820278,0,0,disabled,0.0,1,TRACK,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,0.43543621044525355,filtered,0,0,3,2,10,0,1,2,1.0,0.12616088718044424,0.9102701544761658,0.0,1.0,0.06018574194887108,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,0.1920070381522696,0,0,12,joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.06018574194887108,0.9283075026567995,1.67377747e-17|0.0475430755|0.176171549|0.176171549|0.214070955|0.214070955,,,,,,,,,,0.015457264962606132,0.00422268605325371,0.0018807530868798494,0.0025084210792556405
27,1.4000000000000001,-1.9168241707705496,0.49156713485717773,0.24427740275859833,0.2446039617061615,0.33537232875823975,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8827866315841675,3.5927720069885254,16.634267807006836,0.8827866315841675,0.8827866315841675,0.25372617861155344,0.24427740275859833,0.009448775852955116,0.19548857885199036,0.19548857885199036,0.18927840217864955,0.18927840217864955,0.0,0.18927839788427098,0,0,disabled,0.0,1,TRACK,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,0.2109341245652112,filtered,0,0,3,2,10,0,1,2,1.0,0.08899467013298826,0.8827866315841675,0.0,1.0,0.05423914722127812,0,1,1,0,0.135592448617967,0.0,passthrough,osqp optimal,7.245833171179868e-12,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.05423914722127812,0.9268660642407472,6.1622571e-20|0.0446988683|0.165851332|0.165851332|0.202565896|0.202565896,,,,,,,,,,0.01572955900337547,0.00441351905465126,0.0020096279913559556,0.0024717129999771714
28,1.4500000000000002,-1.9597525040877573,0.5031762719154358,0.2351875603199005,0.23816120624542236,0.3420068919658661,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8518822193145752,0.618087887763977,79.29450988769531,0.8518804907798767,0.8518804907798767,0.24427739756583344,0.2351875603199005,0.00908983724593293,0.18771097301100417,0.187711007384589,0.182092628067673,0.18209265655413615,-2.848646313280412e-08,0.18209262419681066,0,0,disabled,0.0,1,TRACK,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,8.207909943286255e-12,passthrough,0,0,3,2,10,0,1,2,1.0,0.05437404854432095,0.8518804907798767,0.0,1.0,0.04869984776709135,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,1.8507862074358016e-06,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.04869984776709135,0.9254616520421786,1.48664922e-20|0.0430327121|0.159875638|0.159875638|0.194506597|0.194506597,,,,,,,,,,0.01715257903560996,0.004693955997936428,0.002191129024140537,0.002587307011708617
29,1.5,-2.002721109455404,0.5143822431564331,0.2264433056116104,0.23210227489471436,0.34848955273628235,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8220576047897339,0.5964919328689575,0.4319189190864563,0.8220563530921936,0.8220563530921936,0.2351875586776843,0.2264433056116104,0.008744253066073876,0.1802567948729251,0.18025683215201116,0.1751726798605806,0.17517271247716656,-3.261658595987704e-08,0.17517267863742317,0,0,disabled,0.0,1,TRACK,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,2.1725890280002187e-06,filtered,0,0,3,2,10,0,1,2,1.0,0.021913423077528055,0.8220563530921936,0.0,1.0,0.04350614769240449,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,1.3634427769495586e-06,0,0,12,,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.04350614769240449,0.9240940614926599,0|0.0414318492|0.154118031|0.154118031|0.186782479|0.186782479,,,,,,,,,,0.017395058064721525,0.004612662945874035,0.002258913009427488,0.002829486969858408
30,1.55,-1.3488043725951548,0.3188804090023041,0.2245023250579834,0.2357272505760193,0.20554323494434357,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.5380820631980896,8.612664222717285,162.77149963378906,0.3499999940395355,0.0,0.22644330600307697,0.2245023250579834,0.0019409809450935678,0.24201669970385103,0.1676496727846804,-0.15306041045565738,0.036217777919185234,-0.18927818837484262,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,1.6585758042267067e-06,filtered,0,0,3,2,11,1,1,2,1.0,0.0,0.0,0.0,1.0,0.038641172777475585,1,1,0,0,0.135592448617967,0.3499999940395355,filtered,osqp optimal,0.5752848671224734,0,0,12,joint_4_acceleration_lower|joint_5_acceleration_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.038641172777475585,0.9227628842021464,2.12657388e-17|0.0398935212|0.148570444|0.148570444|0.179379874|0.179379874,,,,,,,,,,0.017760121962055564,0.004432142013683915,0.0020527170272544026,0.0026014259783551097
31,1.6,-1.3842216807094674,0.2969724237918854,0.2293006330728531,0.24456748366355896,0.1920062154531479,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.34390634298324585,6.931725025177002,101.06553649902344,0.3499999940395355,0.0,0.22450233001772255,0.2293006330728531,-0.004798303055130543,0.24033506344927605,0.19413128918029185,-0.16372268867392728,-0.09681001495477558,-0.0669126737191517,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,1.0,filtered,0,0,3,2,12,2,1,2,1.0,0.0,0.0,0.0,1.0,0.05973164325545674,1,1,0,0,0.135592448617967,0.3499999940395355,filtered,osqp optimal,0.23479842818195973,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.05973164325545674,0.9199121932467362,4.80335768e-20|0.0779371246|0.164398311|0.164398311|0.167113564|0.167113564,,,,,,,,,,0.018550368025898933,0.004537774017080665,0.0021732860477641225,0.0028000810416415334
32,1.6500000000000001,-1.3686772545343393,0.27506133913993835,0.23780874907970428,0.2541729807853699,0.178384929895401,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3499999940395355,4.6688408851623535,49.560585021972656,0.3499999940395355,0.0,0.22930062566844986,0.23780874907970428,-0.008508123411254426,0.24018733326868244,0.24018733326868244,-0.16789286044749277,-0.16789286044749277,0.0,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,0.6708526633730091,filtered,0,0,3,2,13,3,1,2,1.0,0.0,0.0,0.0,1.0,0.06870867462341407,1,1,0,0,0.135592448617967,0.3499999940395355,passthrough,osqp optimal,6.993884816831328e-12,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.06870867462341407,0.9171762382349,0|0.0836946473|0.1846664|0.1846664|0.193343449|0.193343449,,,,,,,,,,0.01848829397931695,0.004278384032659233,0.0022339250426739454,0.0026781720807775855
33,1.7000000000000002,-1.3189761184302287,0.2553251087665558,0.24752487242221832,0.26361244916915894,0.16602036356925964,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3499999940395355,1.575875163078308,97.41376495361328,0.3499999940395355,0.0,0.2378087538417392,0.24752487242221832,-0.009716118580479133,0.2288596855686117,0.22885968556530445,-0.19348603286951205,-0.19348603286872462,-7.874256802153923e-13,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,1.0556350770639256,2.4951758900424466,15,1,1,1,2,1.3520479278710626,0.15449142456054688,0.0033030067205202383;0.007305170327452524;0.002616209528569978;0.004717936508938429;0.0025718029604390033;0.007595105239946525;0.0044852283882636625;0.006789907485118654;0.005601308585575501;0.0036761543323099812;0.005497946592751698;0.007082966325976408;0.0006266897666163841;0.0012603530609846486;0.0031242035970037245,0.15038447082042694;0.1523999273777008;0.15449142456054688;0.12459505349397659;0.15086816251277924;0.13671310245990753;0.1392558068037033;0.15326949954032898;0.15134340524673462;0.12680752575397491;0.12315530329942703;0.13116557896137238;0.15422531962394714;0.12042798846960068;0.15323752164840698,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 161, 'obstacle_contact': 0, 'self_collision': 0}",0.0002737824583808858,195,195,-0.023491028684130666,0.22695202589948874,1.998252838838994e-11,passthrough,0,0,3,2,14,4,1,2,1.0,0.0,0.0,0.0,1.0,0.07841339174805562,1,1,0,0,0.135592448617967,0.3499999940395355,passthrough,osqp optimal,5.6551336518555465e-11,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.07841339174805562,0.9151918869723539,2.66603462e-20|0.0914867331|0.217281122|0.217281122|0.239138487|0.239138487,,,,,,,,,,0.017627954948693514,0.004405912943184376,0.0020397419575601816,0.002573922974988818
34,1.75,-1.1740747090675394,0.24955490231513977,0.2499529868364334,0.26654496788978577,0.16237297654151917,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3575606644153595,8.482952117919922,165.21188354492188,0.8864756226539612,0.8864756226539612,0.24752488711379453,0.2499529868364334,-0.0024280997226388823,0.21242609925826414,0.046834513106753156,0.20609739946535507,-0.04322754845403198,0.24932494791938706,0.2060973992908477,0,0,disabled,0.0,1,TRACK,direct_path,0,0.7041958860354498,3.1993717760778964,19,1,1,1,5,1.6484773401291293,0.15423473715782166,0.00024210319360801994;0.0036329844040931822;0.0034281944084147515;0.004551468043865153;0.0028387494440949173;0.0026457040122230945;0.0020784044570219314;0.007627116695700048;0.005390554772875412;0.005493629149428167;0.009609633209660712;0.0020963408850868948;0.007098439627434221;0.0043442594189176936;0.0027716038052165793;0.005179984122554965;0.004514119597109126;0.005120245567730127;0.008782489673185071,0.12360870093107224;0.12267536669969559;0.1515706479549408;0.1508060097694397;0.1230146661400795;0.15423473715782166;0.12285042554140091;0.12608098983764648;0.13164077699184418;0.14121676981449127;0.1431506723165512;0.15452048182487488;0.1274995356798172;0.1543368399143219;0.15396246314048767;0.15171396732330322;0.1508805751800537;0.153802752494812;0.128816157579422,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 207, 'obstacle_contact': 0, 'self_collision': 0}",0.00024210319360801994,260,260,-0.02324800284075898,0.027954629007625017,1.6157524994748286e-10,passthrough,0,0,4,3,15,0,1,2,1.0,0.2992622083440337,0.8864756226539612,0.0,1.0,0.08788195333504539,0,1,1,0,0.135592448617967,0.0,filtered,osqp optimal,0.6591271141820473,0,0,12,joint_0_acceleration_upper|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.08788195333504539,0.9146106141619804,0|0.0777502627|0.207820802|0.207820802|0.228191144|0.228191144,,,,,,,,,,0.7197940290207043,0.0036870790645480156,0.0023398270132020116,0.0027723779203370214
