step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,safety_filter_solve_time_s,lambda,alpha,replay_size
11400,20000,55,66,-0.3175252940318797,0.14308471977710724,-24.70401523433449,15.931091740727425,0.14308477938175201,0.2833700478076935,0,0,passthrough,0.0,False,0.0,0.15421364069558047,0.01117196399718523,0.0,0.019175399094820023,11400
11500,20000,55,166,-0.4220599364492075,0.05711226910352707,-58.030849984987235,23.28046018257737,0.05711227282881737,0.4167303740978241,0,0,filtered,0.03710340475622922,False,0.0,0.2902221658852736,0.003036307170987129,0.0,0.01911208964884281,11500
11600,20000,56,26,-0.4050874797763232,0.10807190835475922,-9.202484942133376,2.365387812256813,0.1042666956782341,0.45015236735343933,0,0,filtered,0.0015592381358146556,False,0.0,0.3217146702024814,0.0044784341007471085,0.0,0.01906181313097477,11600
11700,20000,56,126,-0.21239020432185401,0.23241481184959412,-27.44652497776308,12.040566079318523,0.21783378720283508,0.41755250096321106,0,0,passthrough,0.0,False,0.0,0.2750225519028694,0.003581676632165909,0.0,0.018995407968759537,11700
11800,20000,56,226,-0.47798129096973296,0.2382603883743286,-51.32870637212864,26.8976475186646,0.2062319815158844,0.3162359893321991,0,0,filtered,0.16341959050763907,False,0.0,0.16858420385337602,0.003218826837837696,0.0,0.018941184505820274,11800
11900,20000,57,86,-0.3814302704261406,0.2708505094051361,-49.287211318855164,35.77996325492859,0.2708505094051361,0.20037181675434113,0,0,filtered,0.09104248967317126,False,0.0,0.07777779203044416,0.003939107060432434,0.0,0.018888503313064575,11900
12000,20000,57,186,-0.505116009782553,0.24013200402259827,-77.3668502961657,47.30597356520593,0.2309730350971222,0.31565725803375244,0,0,filtered,0.26338807963293387,False,0.0,0.19247733436789782,0.002324267290532589,0.0,0.01886088214814663,12000
12100,20000,58,46,-0.6282405797958945,0.26966509222984314,-18.383532071726854,7.985255159437656,0.24386310577392578,0.23442693054676056,0,0,passthrough,0.0,False,0.0,0.10180594100257084,0.005554709583520889,0.0,0.01882108673453331,12100
12200,20000,58,146,-0.5950100000742942,0.06637722253799438,-95.13670396977967,33.85864416509867,0.06637722998857498,0.3929004371166229,0,0,filtered,0.006462641031265271,False,0.0,0.26381799387957305,0.0030178911983966827,0.0,0.01871211640536785,12200
12300,20000,59,6,-0.12060928280423873,0.1507343053817749,-1.2784268600216073,0.9165849536657333,0.14785878360271454,0.44608691334724426,0,0,filtered,0.024203556776046742,False,0.0,0.31297349025778903,0.002997341565787792,0.0,0.018716413527727127,12300
12400,20000,59,106,-0.29816340825735255,0.23249420523643494,-32.62162580672537,16.92958603799343,0.23249419033527374,0.21985706686973572,0,0,passthrough,0.0,False,0.0,0.09865887362299885,0.0031762318685650826,0.0,0.018811916932463646,12400
12500,20000,59,206,-0.31589150920975956,0.020373929291963577,-56.95595155864814,26.238101048395038,0.020373927429318428,0.6625478863716125,0,0,passthrough,0.0,False,0.0,0.5375812284280407,0.003186441957950592,0.0,0.01887565106153488,12500
12600,20000,61,32,-0.2390866230093596,0.08760494738817215,-10.863878924241394,2.4563233107328415,0.08447053283452988,0.4543839395046234,0,0,filtered,0.11001785368005096,False,0.0,0.32803673466709576,0.0036217384040355682,0.0,0.0188860222697258,12600
12700,20000,61,132,-0.1748997452029707,0.11882217228412628,-29.0897464001695,11.287473248317838,0.1073632761836052,0.3505517840385437,0,0,passthrough,0.0,False,0.0,0.21560464163835297,0.0030734241008758545,0.0,0.018994217738509178,12700
12800,20000,61,232,-0.43134120707622514,0.1748948097229004,-50.89301728110388,21.93385282345116,0.16264772415161133,0.3034605085849762,0,0,filtered,0.02140150776680372,False,2.42861286636753e-17,0.16794255451629087,0.003549623303115368,0.0,0.018957359716296196,12800
12900,20000,62,92,-0.624431501759409,0.09401099383831024,-102.07379583445085,29.837052263319492,0.09242789447307587,0.6517031192779541,0,0,filtered,0.23314356787406765,False,0.0,0.4988569282947112,0.003598863258957863,0.0,0.018930358812212944,12900
13000,20000,62,192,-0.7332918721715831,0.4013700485229492,-158.74319357032655,44.29763785749674,0.36440569162368774,0.26383116841316223,0,0,filtered,0.3549791979290604,False,0.0,0.1417192649825738,0.003372490406036377,0.0,0.018898557871580124,13000
13100,20000,63,52,-0.5303613215971973,0.28141456842422485,-24.012374154968334,12.745135590434074,0.28141453862190247,0.19551777839660645,0,0,filtered,0.2189336239489606,False,0.0,0.07366758301299786,0.0024394001811742783,0.0,0.018849974498152733,13100
13200,20000,63,152,-0.19913611438390155,0.02716018632054329,-63.83887736254436,24.75383172556758,0.02716018445789814,0.5653442144393921,0,0,filtered,0.07038291534246455,False,5.095750210681871e-18,0.43636126995682745,0.0021805539727211,0.0,0.018874695524573326,13200
13300,20000,64,12,-0.18229101648985777,0.2283419966697693,-2.567463121191815,2.4059607833623886,0.18318909406661987,0.29929208755493164,0,0,passthrough,0.0,False,0.0,0.14343318472874356,0.003602818585932255,0.0,0.018830323591828346,13300
13400,20000,64,112,-0.19951272261003877,0.09051556140184402,-33.63590455737091,18.634866846725345,0.0890878438949585,0.631472647190094,0,0,filtered,0.22696681088619056,False,0.0,0.49849660083336655,0.0038053197786211967,0.0,0.0188364926725626,13400
13500,20000,64,212,-0.12658859928110078,0.12391636520624161,-50.40745134309765,26.47143555805087,0.12255775928497314,0.5848036408424377,0,0,filtered,0.26155436439377844,False,4.336808689942018e-18,0.4352145499536505,0.0033057956025004387,0.0,0.018741216510534286,13500
13600,20000,65,72,-0.5608980831387033,0.15152359008789062,-27.36604187408389,8.81838271766901,0.14138399064540863,0.28794726729393005,0,0,filtered,0.009798619151115406,False,0.0,0.15880492978734173,0.0036741504445672035,0.0,0.018583502620458603,13600
13700,20000,65,172,-0.6907795591977555,0.310243159532547,-89.28341431886452,31.65400868654251,0.2852206528186798,0.2099706083536148,0,0,filtered,0.3102734711875845,False,0.0,0.07943119533686283,0.0030338894575834274,0.0,0.018589871004223824,13700
13800,20000,67,13,-0.37674536732389696,0.1516793966293335,-5.075931215183412,1.485506534576416,0.14738762378692627,0.4167579412460327,0,0,filtered,0.02139914333820342,False,0.0,0.27896968703737957,0.0037529421970248222,0.0,0.018467122688889503,13800
13900,20000,67,113,-4.429778020301484,3.800000011920929,-184.18370628121193,140.42972747981548,0.800000011920929,0.02614324353635311,0,0,safe_stop_infeasible,0.5050131611525913,True,0.3806751837125848,-0.09816879592814619,0.0019980622455477715,0.0,0.018365969881415367,13900
14000,20000,67,213,-0.16850208908183223,0.2429128885269165,-447.03763069519874,372.25036646425724,0.2429129183292389,0.21424371004104614,0,0,passthrough,0.0,False,0.0,0.09266267997847022,0.0022980188950896263,0.0,0.01828007400035858,14000
14100,20000,68,73,-1.0531306837429975,0.7422282695770264,-39.383962877927566,21.88975092768669,0.7296555638313293,0.1261981725692749,0,0,filtered,0.21625798388620704,False,4.336808689942018e-17,0.003500091722633436,0.15725169144570827,0.0,0.018108099699020386,14100
14200,20000,68,173,-0.5484928344480847,0.3578082025051117,-90.78594736514577,57.124171406030655,0.3578081429004669,0.1652701050043106,0,0,filtered,0.057094469794442965,False,0.0,0.04386822295857856,0.003465465269982815,0.0,0.01803312636911869,14200
14300,20000,69,36,-1.6146644676512927,0.6453710794448853,-41.737359929235545,11.52769349515438,0.5993258357048035,0.16474616527557373,0,0,filtered,0.2644225114163674,False,1.242064090467565e-10,0.035980969557834086,0.0029638968408107758,0.0,0.018053792417049408,14300
14400,20000,69,136,-0.5637490954056739,0.12552078068256378,-189.11972441216278,46.4902394041419,0.11060872673988342,0.3490540385246277,0,0,passthrough,0.0,False,0.0,0.21113812916523683,0.0029961736872792244,0.0,0.018048180267214775,14400
14500,20000,69,236,-0.5891527604727571,0.13830746710300446,-241.21913307591845,58.69757400453091,0.13830745220184326,0.28792911767959595,0,0,filtered,0.11451174221704884,False,0.0,0.1660300922521628,0.0033832984045147896,0.0,0.017887279391288757,14500
14600,20000,71,86,-0.4343375296128943,0.17815086245536804,-36.157032190934736,18.548499578610063,0.15288406610488892,0.38033661246299744,0,0,filtered,0.07806850832547808,False,0.0,0.21759629794832108,0.0034145228564739227,0.0,0.01781882718205452,14600
14700,20000,71,186,-0.3656427522938705,0.06186188384890556,-90.97263389658421,45.415691835805774,0.059354957193136215,0.44699808955192566,0,0,filtered,0.035803103186982474,False,0.0,0.3190176116526808,0.0024984925985336304,0.0,0.017786085605621338,14700
14800,20000,72,46,-0.5623674051779562,0.41306793689727783,-22.94789527742382,9.488206893205643,0.39241358637809753,0.22734370827674866,0,0,filtered,0.06963794231414794,False,0.0,0.10246753693854443,0.0036154910922050476,0.0,0.01769045554101467,14800
14900,20000,72,146,-0.163336490574493,0.016112251207232475,-59.72117934531435,27.042148860171437,0.016112251207232475,0.8462854623794556,0,0,filtered,0.11432952776681174,False,0.0,0.7191171818946033,0.0028405077755451202,0.0,0.017616143450140953,14900
15000,20000,73,6,-0.37328600381950794,0.26297518610954285,-2.8561319151096733,1.6034229844808578,0.25282415747642517,0.4800891876220703,0,0,filtered,0.023238438367843617,False,0.0,0.33007594072426943,0.0038984399288892746,0.0,0.017580632120370865,15000
15100,20000,73,106,-0.4892416843550752,0.2783505320549011,-53.3134581378202,18.791295105591416,0.26549407839775085,0.24053753912448883,0,0,filtered,0.2651033835741202,False,0.0,0.11439074171741814,0.0037486040964722633,0.0,0.017533941194415092,15100
15200,20000,73,206,0.04616251236503985,0.04105481877923012,-68.61743935010043,27.325048068538308,0.04105481877923012,0.47423478960990906,0,0,passthrough,0.0,False,0.0,0.35163282273965185,0.002589212730526924,0.0,0.01762782409787178,15200
15300,20000,74,66,-0.690013983147085,0.0386810302734375,-42.02426358209188,9.658323634415865,0.0386810377240181,0.48566874861717224,0,0,filtered,0.05253781900078374,False,2.6020852139652106e-18,0.35435103715994315,0.003293178975582123,0.0,0.017645906656980515,15300
15400,20000,74,166,-1.1898573682598683,0.21247783303260803,-125.71264148216598,16.95946210809052,0.20844785869121552,0.6186396479606628,0,0,passthrough,0.0,False,0.0,0.46867428994624183,0.0026407474651932716,0.0,0.01770034432411194,15400
15500,20000,75,26,-0.17634365859092668,0.05040760338306427,-3.028643234678371,1.3698514103889465,0.046598877757787704,0.4571274220943451,0,0,filtered,0.12073222197342044,False,0.0,0.32057143490617107,0.0022636186331510544,0.0,0.017774131149053574,15500
15600,20000,75,126,-0.513007947401054,0.5497076511383057,-40.75152818938153,32.23478230461478,0.5497076511383057,0.15088219940662384,0,0,passthrough,0.0,False,0.0,0.033219610976593095,0.004046626389026642,0.0,0.017810527235269547,15600
15700,20000,75,226,-0.28217194847613836,0.0323459692299366,-59.06017756739823,44.79168688505888,0.03224770352244377,0.6456072926521301,0,0,passthrough,0.0,False,0.0,0.5078548912076305,0.0028912536799907684,0.0,0.017984643578529358,15700
15800,20000,76,86,-0.10455169960365682,0.09102334827184677,-47.752214628491764,38.13040405511856,0.09102334082126617,0.34592732787132263,0,0,filtered,0.022734004259109486,False,0.0,0.21759649164577027,0.004102841019630432,0.0,0.017999544739723206,15800
15900,20000,76,186,-0.5130523066205275,0.220864400267601,-78.08140465952279,52.20902589149773,0.20411258935928345,0.2366313338279724,0,0,filtered,0.02376485913991927,False,0.0,0.09881279444771873,0.00338069349527359,0.0,0.018101874738931656,15900
16000,20000,77,46,-0.6405909905318112,0.19808097183704376,-20.714210511481614,11.197475083172321,0.18561714887619019,0.248977392911911,0,0,filtered,0.04769212305545806,False,0.0,0.1045696650713146,0.003690021112561226,0.0,0.018083423376083374,16000
16100,20000,77,146,-0.2756419542140023,0.01595301181077957,-45.64254121848006,18.19268013909459,0.01595301367342472,0.8637428283691406,0,0,passthrough,0.0,False,0.0,0.7376932891389564,0.0030895881354808807,0.0,0.018093885853886604,16100
16200,20000,78,6,-0.26180318079559695,0.10812791436910629,-3.1334758091638895,0.8347446247935295,0.08642395585775375,0.36706218123435974,0,0,passthrough,0.0,False,0.0,0.2141165709088343,0.00415663979947567,0.0,0.0180483628064394,16200
16300,20000,78,106,-0.17163213876767372,0.026867926120758057,-42.880625376074285,7.243276873603463,0.026867924258112907,0.5682480931282043,0,0,filtered,0.04941013387502487,False,4.114347751382752e-13,0.44058632664597164,0.004018848761916161,0.0,0.018104076385498047,16300
16400,20000,78,206,-0.8542628551209641,0.6380594372749329,-79.48886637352967,34.13156551681459,0.5754934549331665,0.13767670094966888,0,0,filtered,0.18145344138946704,False,4.8214349179787064e-11,0.0015423113202110705,0.004135790280997753,0.0,0.01799968257546425,16400
16500,20000,80,37,-1.6342406088605415,0.5887836217880249,-40.67961431392254,21.09842538833618,0.5034581422805786,0.1530466228723526,0,0,filtered,0.2643608691104137,False,0.0,0.009774963832274275,0.004038205370306969,0.0,0.01805240660905838,16500
16600,20000,80,137,-0.22005076582191122,0.06597461551427841,-82.72180161094802,38.296006962656975,0.06431660801172256,0.6325384378433228,0,0,filtered,0.01886742115020751,False,0.0,0.5010049558258384,0.0032208748161792755,0.0,0.01828877627849579,16600
16700,20000,80,237,-0.6276340331224504,0.059918180108070374,-134.4857358164555,49.01668344438076,0.059918180108070374,0.40900132060050964,0,0,filtered,0.2399907279260894,False,0.0,0.2874236191386409,0.0030162418261170387,0.0,0.018347889184951782,16700
16800,20000,81,97,-0.392381307216497,0.22648175060749054,-43.87557567363666,30.84338691085577,0.22648175060749054,0.2232200801372528,0,0,passthrough,0.0,False,0.0,0.10127733255074173,0.003173637203872204,0.0,0.018139764666557312,16800
16900,20000,83,57,0.20281388752601498,0.05084817111492157,-21.789847488668116,14.027604650706053,0.05084817111492157,0.4360242187976837,0,0,filtered,0.026716043427586544,False,0.0,0.29547508123581,0.003983404487371445,0.0,0.01787634938955307,16900
17000,20000,83,157,-0.44620501515834127,0.09128563851118088,-44.386776647410464,26.551782159134746,0.09117884933948517,0.48045670986175537,0,0,passthrough,0.0,False,0.0,0.32031346219972806,0.0038751689717173576,0.0,0.01771911047399044,17000
17100,20000,84,17,-0.9519993263270706,0.07062750309705734,-15.325803830173383,2.292040355503559,0.06320130079984665,0.40054771304130554,0,0,passthrough,0.0,False,0.0,0.26017241962972637,0.002087254077196121,0.0,0.01770072616636753,17100
17200,20000,84,117,-0.1444421719364562,0.029134534299373627,-60.61282998760689,17.358046859502792,0.029134536162018776,0.547377347946167,0,0,filtered,0.07993250142642605,False,0.0,0.42105549894378036,0.012361749075353146,0.0,0.01765478402376175,17200
17300,20000,84,217,-0.22448723500222087,0.06626899540424347,-78.26640778310414,21.910451726987958,0.06385381519794464,0.5021987557411194,0,0,filtered,0.38211046227585244,False,0.0,0.3745646537833411,0.0038361800834536552,0.0,0.01757325604557991,17300
17400,20000,85,77,-0.4448369721060753,0.297743022441864,-22.063328271941476,19.471182018518448,0.2977429926395416,0.18869292736053467,0,0,passthrough,0.0,False,0.0,0.06951357643269551,0.004034544341266155,0.0,0.01761997677385807,17400
17500,20000,85,177,-0.3989536283175859,0.192112997174263,-48.7913118859595,34.874966226518154,0.1921130120754242,0.24449513852596283,0,0,passthrough,0.0,False,0.0,0.12442910221962727,0.0028811199590563774,0.0,0.017658935859799385,17500
17600,20000,86,37,-1.1776722799092085,0.660194456577301,-33.10503896094622,14.747382149100304,0.5933939814567566,0.14406953752040863,0,0,filtered,0.20136642083185272,False,0.0,0.009245332325033662,0.0034859608858823776,0.0,0.01769079454243183,17600
17700,20000,86,137,-0.11439204727454055,0.07522712647914886,-73.18383132263855,36.08147710189223,0.07469796389341354,0.5520908832550049,0,0,filtered,0.06933381432717194,False,0.0,0.4200525764648645,0.002926463261246681,0.0,0.017606941983103752,17700
17800,20000,86,237,-0.5567410607475382,0.04103385657072067,-113.67468855794566,48.326769180595875,0.04103386402130127,0.4743311107158661,0,0,filtered,0.0936334302378449,False,0.0,0.3414724734660654,0.0032755453139543533,0.0,0.01771201379597187,17800
17900,20000,87,97,0.007437738371833619,0.06790132075548172,-34.06858146752518,8.634918572381139,0.06731447577476501,0.7646490931510925,0,0,passthrough,0.0,False,0.0,0.6259409865555753,0.004038355313241482,0.0,0.017552228644490242,17900
18000,20000,87,197,-0.28639585156564584,0.07282092422246933,-59.79195866464402,16.709706401452422,0.07045255601406097,0.5018559098243713,0,0,filtered,0.28839099140652685,False,0.0,0.3742092266392169,0.002918163314461708,0.0,0.01745798997581005,18000
18100,20000,89,44,-0.6198089230097305,0.310043066740036,-8.093591275618063,6.665435217320919,0.26499083638191223,0.26879802346229553,0,0,filtered,0.05849338188972697,False,0.0,0.12193037591521827,0.003351101651787758,0.0,0.017425918951630592,18100
18200,20000,89,144,-0.8751574381866567,0.13763302564620972,-63.171970836350006,30.289342500269413,0.12381637841463089,0.36335375905036926,0,0,passthrough,0.0,False,0.0,0.22533779826985745,0.0036604441702365875,0.0,0.017404627054929733,18200
18300,20000,90,4,-0.2311289828116108,0.07296071946620941,-0.7783759308518647,0.29060034453868866,0.06807872653007507,0.4276776611804962,0,0,filtered,0.12314240932464598,False,0.0,0.28154392768474257,0.003512674942612648,0.0,0.017514463514089584,18300
18400,20000,91,6,-0.17765132168231285,0.08285951614379883,-1.5569685567172729,0.4314713329076767,0.07605358213186264,0.4350380003452301,0,0,passthrough,0.0,False,0.0,0.2885971871227825,0.0032706456258893013,0.0,0.017522690817713737,18400
18500,20000,91,106,-0.9029984719833971,0.503612756729126,-59.12903001888935,31.022730626165867,0.5036126971244812,0.12274885922670364,0,0,filtered,0.2527872524867034,False,2.0935409794642368e-09,0.0026993551420431416,0.004609103314578533,0.0,0.017458412796258926,18500
18600,20000,91,206,-1.1845364275863584,0.377841979265213,-159.60490756096317,54.51015987992287,0.356236070394516,0.16582156717777252,0,0,filtered,0.11241857983886434,False,0.0,0.03563258384895329,0.0023203156888484955,0.0,0.01721966452896595,18600
18700,20000,92,66,-0.32062370824396164,0.29648861289024353,-10.81258882041042,12.119523622095585,0.291629821062088,0.2013348937034607,0,0,passthrough,0.0,False,0.0,0.08048676554005324,0.00221320241689682,0.0,0.017254088073968887,18700
18800,20000,92,166,-0.16503696591634737,0.03320688009262085,-43.511579384118775,32.42217367514968,0.03320688381791115,0.5171167254447937,0,0,filtered,0.07260141836071474,False,1.3877787807814457e-17,0.3906787811969269,0.0033076805993914604,0.0,0.01714114286005497,18800
18900,20000,93,26,-0.5280714849601875,0.21357695758342743,-12.46343399596816,6.129617437720299,0.19722919166088104,0.261432945728302,0,0,filtered,0.07289063201174671,False,0.0,0.136628774970038,0.0029233377426862717,0.0,0.01711038127541542,18900
19000,20000,93,126,-0.4592636427917992,0.3637956976890564,-46.974123676883885,28.959322664886713,0.31450438499450684,0.18790443241596222,0,0,filtered,0.23022763283579556,False,0.0,0.05090491692451116,0.003403914161026478,0.0,0.0171307735145092,19000
19100,20000,93,226,-0.15474541402186134,0.11458069086074829,-78.51953600716962,49.63745506480336,0.1145806834101677,0.31578630208969116,0,0,passthrough,0.0,False,0.0,0.19638638283243653,0.0035962769761681557,0.0,0.01702212728559971,19100
19200,20000,94,86,-0.5393347771319214,0.27280354499816895,-50.72269538331436,43.52271246910095,0.2728036046028137,0.1994594782590866,0,0,passthrough,0.0,False,0.0,0.0670731118498018,0.0021822378039360046,0.0,0.016942065209150314,19200
19300,20000,94,186,-0.6249575346413667,0.15343143045902252,-88.71427737762225,52.97975267469883,0.13182596862316132,0.3152645528316498,0,0,passthrough,0.0,False,0.0,0.1746469503649934,0.0035130148753523827,0.0,0.016883637756109238,19300
19400,20000,95,47,-0.1481904443954889,0.09271307289600372,-18.55398122329925,15.901479624211788,0.09271307289600372,0.3432915508747101,0,0,filtered,0.15530921249710997,False,1.734723475976807e-18,0.21498829655266893,0.0032668299973011017,0.0,0.016781741753220558,19400
19500,20000,95,147,-0.046129613618875014,0.05099873244762421,-51.43658371810157,42.65363457240164,0.05099873244762421,0.4355221688747406,0,0,passthrough,0.0,False,0.0,0.3004848162304199,0.003013789653778076,0.0,0.016828369349241257,19500
19600,20000,96,7,-1.2550524263868537,0.04385322704911232,-7.7845598751272345,0.466016985476017,0.04367318004369736,0.623302161693573,0,0,filtered,0.1013729883986376,False,0.0,0.4842310628629135,0.0029164813458919525,0.0,0.016639795154333115,19600
19700,20000,96,107,-0.10562961996944643,0.08164776116609573,-93.28949692421197,13.478640776127577,0.08164778351783752,0.3617073893547058,0,0,passthrough,0.0,False,0.0,0.2325504189146656,0.0028322432190179825,0.0,0.01656448468565941,19700
19800,20000,96,207,-0.13575799299958818,0.04906159266829491,-100.27996692983847,17.93221448920667,0.048753850162029266,0.6498843431472778,0,0,filtered,0.17909913569724037,False,0.0,0.5173671331468342,0.004460884258151054,0.0,0.016674941405653954,19800
19900,20000,97,67,-0.31760722352153503,0.11895555257797241,-35.63959593948049,20.619038820266724,0.11895556002855301,0.3084036409854889,0,0,filtered,0.12528437674045562,False,0.0,0.17722103277012785,0.00301217008382082,0.0,0.016647731885313988,19900
20000,20000,97,167,-0.7260725713634518,0.7334909439086914,-65.32232610133799,41.93869983591139,0.7168112397193909,0.13163623213768005,0,0,filtered,0.07975237400154832,False,0.0,0.0076690198708135315,0.21701506339013577,0.0,0.01685217022895813,20000
