step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
107,5.4,-0.13423094267315833,0.21480987966060638,0.16571223735809326,0.4036371111869812,0.19923074543476105,0.35,3,0,0,0,0,0,0.7667697072029114,3.211517333984375,97.42437744140625,0.7667688131332397,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,9.961589282744132e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.22735328316050551,0.559803076|0.574803076|0.272898834|0.227353283|0.259093424|0.282063508,0.709803076|0.724803076|0.422898834|0.377353283|0.409093424|0.432063508,0.679803076|0.694803076|0.392898834|0.347353283|0.379093424|0.402063508,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.044176708|0.0213532581|0.000815479732|0.0253329057,-0.105422525|0|-0.189724313|-0.251177058|-0.265779446|-0.262840587,2.13378978|2.2992123|0.946047731|0.679589332|0.771409729|0.890746349,0.438707948|-0.651205242|0.467023104,0.0978216529|0.243980855|0.040338669,0.0034715188667178154,0.0009543010964989662,0.0010224264115095139,0.0014705769717693329
108,5.45,-0.19543803496907075,0.19260838627815247,0.16286979615688324,0.3941965699195862,0.17385712265968323,0.35,3,0,0,0,0,0,0.7274013757705688,3.0666744709014893,109.8777847290039,0.7274013757705688,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,4.964000745016945e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.21594629889733807,0.554619857|0.569619857|0.265783305|0.215946299|0.245959946|0.270331958,0.704619857|0.719619857|0.415783305|0.365946299|0.395959946|0.420331958,0.674619857|0.689619857|0.385783305|0.335946299|0.365959946|0.390331958,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0607260262|0.0619105571|0.0545844769|0.0735005578,-0.101903751|0|-0.185772592|-0.251270541|-0.265916191|-0.262213309,2.11657568|2.27847943|0.938086654|0.674425212|0.772508071|0.89261508,0.443598866|-0.639006555|0.469040126,0.0978216529|0.243980855|0.040338669,0.003534792922437191,0.0009699873626232147,0.000998733565211296,0.0015419647097587585
109,5.5,-0.20430330160439125,0.20626458525657654,0.15986031293869019,0.38448813557624817,0.18876588344573975,0.35,3,0,0,0,0,0,0.7653800249099731,3.314777374267578,78.89360046386719,0.7653792500495911,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,9.451254707336877e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2065527275998965,0.549614173|0.564614173|0.259679792|0.206552728|0.235457688|0.260977002,0.699614173|0.714614173|0.409679792|0.356552728|0.385457688|0.410977002,0.669614173|0.684614173|0.379679792|0.326552728|0.355457688|0.380977002,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0714042053|0.0553877894|0.036766365|0.0553138709,-0.0983211101|0|-0.181934708|-0.250958857|-0.26592853|-0.261640559,2.10013558|2.25845669|0.928188664|0.630639843|0.712668586|0.837581322,0.448489785|-0.626807868|0.471057147,0.0978216529|0.243980855|0.040338669,0.003768904134631157,0.0012516975402832031,0.001009395346045494,0.0014844192191958427
110,5.550000000000001,-0.26252613657805973,0.18351811170578003,0.1612691581249237,0.3765776455402374,0.16188395023345947,0.35,3,0,0,0,0,0,0.7104026079177856,4.041446208953857,98.20459747314453,0.710402250289917,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,6.28914722852939e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.1968815002614397,0.544789197|0.559789197|0.254367867|0.1968815|0.224102757|0.250403127,0.694789197|0.709789197|0.404367867|0.3468815|0.374102757|0.400403127,0.664789197|0.679789197|0.374367867|0.3168815|0.344102757|0.370403127,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.087921401|0.0927048414|0.0835511954|0.0835563611,-0.094675373|0|-0.177559402|-0.250704217|-0.265822369|-0.260828502,2.08448141|2.23915679|0.927833468|0.629526626|0.714139855|0.824340367,0.453380704|-0.614609182|0.473074168,0.0978216529|0.243980855|0.040338669,0.0035040555521845818,0.0009651882573962212,0.0009844638407230377,0.0015299925580620766
111,5.6000000000000005,-0.28386382318443,0.1824825555086136,0.1638737916946411,0.36914029717445374,0.162149578332901,0.35,3,0,0,0,0,0,0.70711350440979,2.8082454204559326,55.342838287353516,0.7071129679679871,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,7.570962991012906e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.18905680209801312,0.540148061|0.555148061|0.250065935|0.189056802|0.215035347|0.241361279,0.690148061|0.705148061|0.400065935|0.339056802|0.365035347|0.391361279,0.660148061|0.675148061|0.370065935|0.309056802|0.335035347|0.361361279,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.101240859|0.101592418|0.0883328973|0.0802447884,-0.0909674719|0|-0.173268184|-0.250121158|-0.265627889|-0.260123128,2.06962477|2.22059224|0.928236413|0.607698469|0.682846398|0.785566777,0.458271623|-0.602410495|0.475091189,0.0978216529|0.243980855|0.040338669,0.004827444441616535,0.0016367752104997635,0.0012140478938817978,0.0019488176330924034
112,5.65,-0.30715695110480146,0.2133188247680664,0.16600553691387177,0.36066243052482605,0.19190563261508942,0.35,3,0,0,0,0,0,0.69069904088974,1.873594880104065,57.510623931884766,0.6906988024711609,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,3.3115636412042516e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.18171922144161656,0.535693847|0.550693847|0.246676003|0.181719221|0.206228663|0.23221738,0.685693847|0.700693847|0.396676003|0.331719221|0.356228663|0.38221738,0.655693847|0.670693847|0.366676003|0.301719221|0.326228663|0.35221738,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0910759474|0.0800641958|0.0629032417|0.0443220104,-0.0871985032|0|-0.168627981|-0.249437122|-0.265295585|-0.25931528,2.05557688|2.20277539|0.909151978|0.557503959|0.622522309|0.713876252,0.463162541|-0.590211809|0.47710821,0.0978216529|0.243980855|0.040338669,0.0035546422004699707,0.0009639784693717957,0.0010297326371073723,0.0015360359102487564
113,5.7,-0.3301669399743578,0.20256194472312927,0.1698502153158188,0.35315582156181335,0.17734356224536896,0.35,3,0,0,0,0,0,0.6662670969963074,2.650646686553955,48.81617736816406,0.6662670969963074,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,1.1638626235739646e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.17331748485700438,0.531429576|0.546429576|0.243009222|0.173317485|0.196157521|0.221343599,0.681429576|0.696429576|0.393009222|0.323317485|0.346157521|0.371343599,0.651429576|0.666429576|0.363009222|0.293317485|0.316157521|0.341343599,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0952386721|0.0997655987|0.0893774788|0.0666178163,-0.083369732|0|-0.163717325|-0.248908774|-0.264913439|-0.258470523,2.04234857|2.18571831|0.903558234|0.544126764|0.609094123|0.693521689,0.46805346|-0.578013122|0.479125232,0.0978216529|0.243980855|0.040338669,0.0038256868720054626,0.0010046036913990974,0.00114463921636343,0.0016526468098163605
114,5.75,-0.3544715431211575,0.24032537639141083,0.17281582951545715,0.3442685902118683,0.2123255580663681,0.35,3,0,0,0,0,0,0.5684738755226135,3.2163476943969727,74.55455017089844,0.5684738755226135,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,1.1049170422804958e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.16592469641724295,0.527358205|0.542358205|0.239770962|0.165924696|0.187421463|0.21164632,0.677358205|0.692358205|0.389770962|0.315924696|0.337421463|0.36164632,0.647358205|0.662358205|0.359770962|0.285924696|0.307421463|0.33164632,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0629269304|0.0702398354|0.0651584454|0.0335299058,-0.0794825956|0|-0.158806895|-0.248123447|-0.26442305|-0.257569333,2.02995023|2.16943282|0.863203883|0.485815175|0.550421248|0.622545853,0.472944379|-0.565814435|0.481142253,0.0978216529|0.243980855|0.040338669,0.00355403870344162,0.0009930850937962532,0.0010085124522447586,0.0015268577262759209
115,5.800000000000001,-0.3622032266282963,0.2880946099758148,0.17351360619068146,0.33347880840301514,0.2574869394302368,0.35,3,0,0,0,0,0,0.4877711236476898,3.6533455848693848,44.46934127807617,0.4877709150314331,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,2.2410163501854883e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.15711091426325952,0.523482612|0.538482612|0.23518265|0.157110914|0.177510371|0.200422536,0.673482612|0.688482612|0.38518265|0.307110914|0.327510371|0.350422536,0.643482612|0.658482612|0.35518265|0.277110914|0.297510371|0.320422536,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0316733878|0.0321293708|0.0282424167|-0.00749017006,-0.0755387055|0|-0.154041392|-0.247621163|-0.264127717|-0.257056429,2.01839174|2.15393045|0.818362598|0.412951865|0.474156185|0.537143545,0.477835298|-0.553615749|0.483159274,0.0978216529|0.243980855|0.040338669,0.00415321160107851,0.0010026972740888596,0.001151571050286293,0.0019749850034713745
116,5.8500000000000005,-0.37770394795480117,0.2737632393836975,0.17577481269836426,0.3243351876735687,0.24083212018013,0.35,3,0,0,0,0,0,0.5429298877716064,3.801870346069336,76.68193817138672,0.5429291129112244,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,9.143928318191782e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.1463486729990099,0.519805589|0.534805566|0.229195529|0.146348673|0.165723875|0.187201195,0.669805589|0.684805566|0.379195529|0.296348673|0.315723875|0.337201195,0.639805589|0.654805566|0.349195529|0.266348673|0.285723875|0.307201195,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0463517735|0.066365795|0.0676798959|0.035034825,-0.0715398496|0|-0.149210544|-0.24743225|-0.263974113|-0.256695433,2.00768251|2.13922226|0.813923347|0.404328237|0.466601284|0.527144173,0.482726216|-0.541417062|0.485176295,0.0978216529|0.243980855|0.040338669,0.00427639577537775,0.0011014332994818687,0.0010250117629766464,0.002123500220477581
117,5.9,-0.39502099431826826,0.2718246579170227,0.1790192425251007,0.3160189688205719,0.2366541177034378,0.35,3,0,0,0,0,0,0.628940224647522,2.6473023891448975,82.24419403076172,0.6289395093917847,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,8.983216981016036e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.13730164958678281,0.516329838|0.531329814|0.224152486|0.13730165|0.155906382|0.176122376,0.666329838|0.681329814|0.374152486|0.28730165|0.305906382|0.326122376,0.636329838|0.651329814|0.344152486|0.25730165|0.275906382|0.296122376,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0600226283|0.0820268911|0.0818658049|0.0429169376,-0.0674879921|0|-0.144264422|-0.246765462|-0.263572444|-0.256058639,1.99783136|2.12531926|0.812368148|0.384468027|0.441918887|0.491347803,0.487617135|-0.529218376|0.487193316,0.0978216529|0.243980855|0.040338669,0.0056512607261538506,0.001766301691532135,0.0017407182604074478,0.0021033938974142075
118,5.95,-0.4156446063230979,0.2847956717014313,0.18256552517414093,0.30777010321617126,0.24864447116851807,0.35,3,0,0,0,0,0,0.6701008081436157,1.885483980178833,32.232364654541016,0.6701001524925232,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,7.580898472381262e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12909721677307037,0.513057955|0.528057914|0.220077894|0.129097217|0.146836556|0.165482403,0.663057955|0.678057914|0.370077894|0.279097217|0.296836556|0.315482403,0.633057955|0.648057914|0.340077894|0.249097217|0.266836556|0.285482403,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0598993608|0.0824485306|0.0820929316|0.0374824193,-0.0633852728|0|-0.139111236|-0.245995471|-0.263087869|-0.255482481,1.98884655|2.11223166|0.8010997|0.352841927|0.406351287|0.443929549,0.492508054|-0.517019689|0.489210337,0.0978216529|0.243980855|0.040338669,0.005701527930796146,0.0016951113939285278,0.0016798507422208786,0.002288336865603924
119,6.0,-0.42835389045419536,0.33700230717658997,0.18387119472026825,0.29764869809150696,0.2985471487045288,0.35,3,0,0,0,0,0,0.6492646932601929,1.5241355895996094,46.25794219970703,0.6492643356323242,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,4.6130937334725386e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12094305923925316,0.509992426|0.524992418|0.216252096|0.120943059|0.137793922|0.154577745,0.659992426|0.674992418|0.366252096|0.270943059|0.287793922|0.304577745,0.629992426|0.644992418|0.336252096|0.240943059|0.257793922|0.274577745,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0427833009|0.0433906896|0.0380470382|-0.00877284202,-0.0592340062|0|-0.133883636|-0.245352118|-0.262704283|-0.255161846,1.9807357|2.09996967|0.773908048|0.281810808|0.326518442|0.354376292,0.497398973|-0.504821002|0.491227359,0.0978216529|0.243980855|0.040338669,0.005400382913649082,0.0014765486121177673,0.001557835377752781,0.0023290766403079033
120,6.050000000000001,-0.4385557596755689,0.38024622201919556,0.18335457146167755,0.2862222194671631,0.3356989622116089,0.35,3,0,0,0,0,0,0.6147750616073608,1.9260284900665283,39.78516387939453,0.6147747039794922,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,4.3315433843427104e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11085482355110973,0.507135481|0.522135481|0.211842743|0.110854824|0.126570602|0.141379798,0.657135481|0.672135481|0.361842743|0.260854824|0.276570602|0.291379798,0.627135481|0.642135481|0.331842743|0.230854824|0.246570602|0.261379798,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0332618523|0.0168599847|0.00784442129|-0.03616187,-0.0550366135|0|-0.128308112|-0.245127646|-0.262437969|-0.254819371,1.97350531|2.08854193|0.752324712|0.215151633|0.251688859|0.274537951,0.502289891|-0.492622077|0.49324438,0.0978216529|0.243980855|0.040338669,0.003950928337872028,0.0009712101891636848,0.0010074954479932785,0.0019476264715194702
121,6.1000000000000005,-0.4713065137386785,0.3575984537601471,0.18578554689884186,0.27728942036628723,0.30942705273628235,0.35,3,0,0,0,0,0,0.591856837272644,3.0297908782958984,60.65937042236328,0.5918561816215515,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,6.995355937322915e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.09944317624009505,0.504489434|0.519489434|0.207255259|0.0994431762|0.113854455|0.126851014,0.654489434|0.669489434|0.357255259|0.249443176|0.263854455|0.276851014,0.624489434|0.639489434|0.327255259|0.219443176|0.233854455|0.246851014,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0492047589|0.0682742294|0.0670891829|0.0311077121,-0.050795775|0|-0.122276618|-0.245012807|-0.262042912|-0.25404088,1.96716196|2.07795774|0.755949176|0.221034128|0.260464093|0.284470886,0.50718081|-0.480423033|0.495261401,0.0978216529|0.243980855|0.040338669,0.0035605421289801598,0.001019504852592945,0.0009996090084314346,0.0015155905857682228
122,6.15,-0.48965073269785436,0.3478899896144867,0.1896420568227768,0.2697051465511322,0.2968888580799103,0.35,3,0,0,0,0,0,0.6103695631027222,2.038001537322998,54.121238708496094,0.6103687286376953,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,9.60629137388562e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.09062714675042385,0.502056455|0.517056455|0.203734604|0.0906271468|0.104124675|0.115740914,0.652056455|0.667056455|0.353734604|0.240627147|0.254124675|0.265740914,0.622056455|0.637056455|0.323734604|0.210627147|0.224124675|0.235740914,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0660930656|0.0948808826|0.0937163024|0.0601235167,-0.0465143344|0|-0.116346093|-0.244193301|-0.261291549|-0.252927684,1.96171149|2.06822582|0.764685387|0.213196169|0.248923455|0.270159487,0.512071729|-0.468223989|0.497278422,0.0978216529|0.243980855|0.040338669,0.0036465320736169815,0.0010505840182304382,0.0010084426030516624,0.0015602856874465942
123,6.2,-0.49985978087516286,0.25126880407333374,0.19894194602966309,0.2665577828884125,0.2061295509338379,0.35,3,0,0,0,0,0,0.7280659675598145,4.513507843017578,75.64167785644531,0.7280648350715637,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,1.4517828958506613e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.08323573929578007,0.499838501|0.514838501|0.201378856|0.0832357393|0.0958176943|0.106208191,0.649838501|0.664838501|0.351378856|0.233235739|0.245817694|0.256208191,0.619838501|0.634838501|0.321378856|0.203235739|0.215817694|0.226208191,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.108888499|0.186131025|0.190619556|0.151920111,-0.0421952579|0|-0.110172475|-0.242828893|-0.260031943|-0.251252763,1.95715875|2.059354|0.804231447|0.276245089|0.313858391|0.325500113,0.516962647|-0.456024945|0.499295443,0.0978216529|0.243980855|0.040338669,0.004447136074304581,0.0009679058566689491,0.0011999830603599548,0.002254785969853401
124,6.25,-0.5264453048081135,0.21901926398277283,0.21084558963775635,0.2657274007797241,0.16748486459255219,0.35,3,0,0,0,0,0,0.8107624053955078,6.518228530883789,126.12205505371094,0.8145087361335754,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.12455165967227287,0,0,12,joint_3_acceleration_upper|joint_5_acceleration_upper,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.08042689235821768,0.49783736|0.512837357|0.201458195|0.0804268924|0.0923426945|0.101243099,0.64783736|0.662837357|0.351458195|0.230426892|0.242342695|0.251243099,0.61783736|0.632837357|0.321458195|0.200426892|0.212342695|0.221243099,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.118702135|0.230252733|0.240733607|0.185354491,-0.03784166|0|-0.104254004|-0.240466819|-0.258174801|-0.249647892,1.95350778|2.05134943|0.82028091|0.311493484|0.351929584|0.340678994,0.521853566|-0.443825901|0.501312435,0.0978216529|0.243980855|0.040338669,0.0038697319105267525,0.0010033929720520973,0.0012048520147800446,0.001636030152440071
125,6.300000000000001,-0.5538041594956946,0.3929094672203064,0.21436044573783875,0.25828173756599426,0.3424106538295746,0.35,3,0,0,0,0,0,0.7097844481468201,7.567351341247559,167.20028686523438,0.7120915055274963,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.08428284120080885,0,0,12,joint_1_acceleration_upper,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.07996736724388312,0.49605471|0.51105471|0.202322217|0.0799673672|0.091489087|0.0980145529,0.64605471|0.66105471|0.352322217|0.229967367|0.241489087|0.248014553,0.61605471|0.63105471|0.322322217|0.199967367|0.211489087|0.218014553,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0395579684|0.083020474|0.0877746342|0.0290963023,-0.0334567845|0|-0.0987807397|-0.237925924|-0.256443704|-0.249051794,1.95076206|2.04421884|0.750066095|0.164964019|0.197287278|0.172102721,0.526744485|-0.431626856|0.503329456,0.0978216529|0.243980855|0.040338669,0.004407116211950779,0.0015638424083590508,0.0012784749269485474,0.001530734822154045
126,6.3500000000000005,-0.573191299223957,0.3463779091835022,0.2212957888841629,0.2534894645214081,0.293063223361969,0.35,3,0,0,0,0,0,0.6657496690750122,6.351032257080078,263.05645751953125,0.6596086025238037,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.1440637123449406,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.07266735364405855,0.494492014|0.509492014|0.199788971|0.0726673536|0.0834828612|0.0874504024,0.644492014|0.659492014|0.349788971|0.222667354|0.233482861|0.237450402,0.614492014|0.629492014|0.319788971|0.192667354|0.203482861|0.207450402,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0739745551|0.148260967|0.154803155|0.109934738,-0.0290440074|0|-0.0927835618|-0.236927159|-0.255543534|-0.248690653,1.94892405|2.03796806|0.780346877|0.202003222|0.233191065|0.211045694,0.531635404|-0.419427812|0.505346477,0.0978216529|0.243980855|0.040338669,0.0035398798063397408,0.0009648855775594711,0.0009986907243728638,0.001553984358906746
127,6.4,-0.5719382804808881,0.2710973024368286,0.2319583296775818,0.251794695854187,0.2165955901145935,0.35,3,0,0,0,0,0,0.7421833276748657,3.6137380599975586,89.39921569824219,0.7421833276748657,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,5.473505727212755e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.06816697175579714,0.493150582|0.508150582|0.198850215|0.0681669718|0.0783812888|0.0804295241,0.643150582|0.658150582|0.348850215|0.218166972|0.228381289|0.230429524,0.613150582|0.628150582|0.318850215|0.188166972|0.198381289|0.200429524,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.119215252|0.209624286|0.21356355|0.173179056,-0.0246068168|0|-0.0867127588|-0.234894836|-0.253773202|-0.247273461,1.94799551|2.03260233|0.827903354|0.247397336|0.273315504|0.247623692,0.536526322|-0.407228768|0.507363498,0.0978216529|0.243980855|0.040338669,0.003545907326042652,0.001019572839140892,0.0010047145187854767,0.0014987848699092865
128,6.45,-0.5928385033901589,0.27455559372901917,0.24290692806243896,0.25061360001564026,0.21880289912223816,0.35,3,0,0,0,0,0,0.7836508750915527,5.657372951507568,166.39144897460938,0.7960144281387329,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.06329130683873904,0,0,12,joint_5_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.06693830357358813,0.492031543|0.507031543|0.200538528|0.0669383036|0.0764123086|0.076779923,0.642031543|0.657031543|0.350538528|0.216938304|0.226412309|0.226779923,0.612031543|0.627031543|0.320538528|0.186938304|0.196412309|0.196779923,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.105088275|0.21503207|0.223774687|0.173563993,-0.0201488011|0|-0.0803501777|-0.231622485|-0.250671117|-0.244543329,1.94797737|2.02812617|0.826892211|0.251162799|0.278752805|0.236140356,0.541417241|-0.395029724|0.509380519,0.0978216529|0.243980855|0.040338669,0.0035336315631866455,0.0009727701544761658,0.0009688399732112885,0.001567469909787178
129,6.5,-0.6377533830320917,0.4517265856266022,0.24630315601825714,0.2436164766550064,0.39128759503364563,0.35,3,0,0,0,0,0,0.7731868624687195,5.970096111297607,102.1144027709961,0.7731868624687195,1.0,nan,0,0,0,0,0.1379185754434844,0.0,passthrough,5.864319412351959e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.06621867274429091,0.491135849|0.506135849|0.201946372|0.0662186727|0.0751582461|0.0733123448,0.641135849|0.656135849|0.351946372|0.216218673|0.225158246|0.223312345,0.611135849|0.626135849|0.321946372|0.186218673|0.195158246|0.193312345,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0502739926|0.0865252935|0.0876222662|0.0298863009,-0.0156736359|0|-0.0742814098|-0.22841509|-0.247776964|-0.24253809,1.94886976|2.0245434|0.78377807|0.122984894|0.140478287|0.0805975898,0.54630816|-0.382830679|0.511397541,0.0978216529|0.243980855|0.040338669,0.005751521326601505,0.0011621704325079918,0.002123088575899601,0.0024405978620052338
130,6.550000000000001,-0.6118561041310813,0.2789248824119568,0.25713250041007996,0.24239440262317657,0.21795396506786346,0.35,3,0,0,0,0,0,0.737805962562561,7.5952467918396,262.2200012207031,0.7336061000823975,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.14350380314806588,0,0,12,joint_5_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.059452107849995134,0.490464264|0.505464264|0.201079833|0.0594521078|0.0674860136|0.0630187086,0.640464264|0.655464264|0.351079833|0.209452108|0.217486014|0.213018709,0.610464264|0.625464264|0.321079833|0.179452108|0.187486014|0.183018709,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0958272587|0.218789265|0.228967472|0.196898036,-0.0111850693|0|-0.0676044015|-0.226779925|-0.245621238|-0.24084849,1.95067199|2.02185706|0.832542188|0.229817771|0.253290288|0.208124381,0.551199079|-0.370631635|0.513414562,0.0978216529|0.243980855|0.040338669,0.0036613233387470245,0.0009604888036847115,0.001037062145769596,0.0016408450901508331
131,6.6000000000000005,-0.6731524621348944,0.4417656660079956,0.2621326446533203,0.23691727221012115,0.37774360179901123,0.35,3,0,0,0,0,0,0.7400449514389038,6.290590763092041,270.7427062988281,0.7350712418556213,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.06613840091511278,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.05879863238652108,0.490017361|0.505017361|0.202298171|0.0587986324|0.0664168399|0.0605787413,0.640017361|0.655017361|0.352298171|0.208798632|0.21641684|0.210578741,0.610017361|0.625017361|0.322298171|0.178798632|0.18641684|0.180578741,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.080395716|0.116058897|0.113786698|0.0743122151,-0.00668690595|0|-0.0613576708|-0.222781074|-0.241816564|-0.237190566,1.95338254|2.02006945|0.82823073|0.128472353|0.137637493|0.0794366138,0.556089997|-0.358432591|0.515431583,0.0978216529|0.243980855|0.040338669,0.0034252405166625977,0.0009698513895273209,0.0009445277974009514,0.0014875512570142746
132,6.65,-0.6637537580161382,0.2642960846424103,0.275646835565567,0.23794199526309967,0.2020576149225235,0.35,5,0,0,0,0,0,0.8432828783988953,6.511436462402344,238.0813751220703,0.8417051434516907,1.0,nan,0,0,0,0,0.1379185754434844,0.0,filtered,0.11445007036541537,0,0,12,joint_5_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05285664756046024,0.489795526|0.504795526|0.203479077|0.0537942909|0.0603987351|0.0528566476,0.639795526|0.654795526|0.353479077|0.203794291|0.210398735|0.202856648,0.609795526|0.624795526|0.323479077|0.173794291|0.180398735|0.172856648,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.145457301|0.272695016|0.277283069|0.245470336,-0.00218299196|0|-0.054050455|-0.219351069|-0.237308576|-0.232320736,1.95699911|2.0191821|0.905323154|0.268521111|0.281569433|0.22457619,0.560980916|-0.346233547|0.517448604,0.0978216529|0.243980855|0.040338669,0.005166550166904926,0.0011045411229133606,0.0017211800441145897,0.002314775250852108
