step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
55,2.8000000000000003,-0.3745961381141276,0.16139623522758484,0.11990541219711304,0.26734259724617004,0.16139622032642365,0.35,5,0,0,0,0,0,1.214663028717041,2.0572268962860107,29.231685638427734,1.214663028717041,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,7.006646819265029e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.10747491633726405,0.479170067|0.494170067|0.371600624|0.160177529|0.162177529|0.107474916,0.629170067|0.644170067|0.521600624|0.310177529|0.312177529|0.257474916,0.599170067|0.614170067|0.491600624|0.280177529|0.282177529|0.227474916,0|0|0|0|0|0,0|0|0.107127935|0.051475511|0.051475511|-0.011520122,0.0253905362|0|0.0140919782|0.15415255|0.15415255|0.192204633,1.94207081|1.97668027|1.60762241|0.846338179|0.854338179|0.610584176,0.639563799|0.0949164107|0.514938653,-0.0213378686|0.228985786|0.0271713603,0.005861429497599602,0.0017478745430707932,0.0016692494973540306,0.002404456026852131
56,2.85,-0.42863985601944893,0.14842352271080017,0.13341344892978668,0.2784721255302429,0.14842349290847778,0.35,5,0,0,0,0,0,1.1110610961914062,3.8384573459625244,38.689170837402344,1.1110597848892212,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.784558539612108e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.11734261124665854,0.480524612|0.495524612|0.377596151|0.170751018|0.172751018|0.117342611,0.630524612|0.645524612|0.527596151|0.320751018|0.322751018|0.267342611,0.600524612|0.615524612|0.497596151|0.290751018|0.292751018|0.237342611,0|0|0|0|0|0,0|0|0.0666647813|0.0466265238|0.0466265238|0.0187545316,0.0288037176|0|0.0154825499|0.153066202|0.153066202|0.193082962,1.95090216|1.98209845|1.59253193|0.882696799|0.890696799|0.681207939,0.638496637|0.106365688|0.516296923,-0.0213378686|0.228985786|0.0271713603,0.005221633240580559,0.0015050480142235756,0.0014230962842702866,0.0022560255602002144
57,2.9000000000000004,-0.4440538941478289,0.13563254475593567,0.1480507105588913,0.2905595302581787,0.13563254475593567,0.35,5,0,0,0,0,0,1.0436947345733643,3.3355872631073,13.057780265808105,1.043694257736206,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,6.361087943224145e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1284721380770836,0.482049351|0.497049351|0.381725142|0.180915115|0.182915115|0.128472138,0.632049351|0.647049351|0.531725142|0.330915115|0.332915115|0.278472138,0.602049351|0.617049351|0.501725142|0.300915115|0.302915115|0.248472138,0|0|0|0|0|0,0|0|0.0347898517|0.0421709894|0.0421709894|0.0408698106,0.032197943|0|0.017911099|0.152882762|0.152882762|0.193365665,1.96039535|1.9881974|1.57960152|0.918714211|0.926714211|0.748124028,0.637429476|0.117814966|0.517655194,-0.0213378686|0.228985786|0.0271713603,0.005645322613418102,0.0016831951215863228,0.0016946112737059593,0.002229698933660984
58,2.95,-0.41011540524157575,0.12349887937307358,0.161001056432724,0.3032735586166382,0.12349886447191238,0.35,5,0,0,0,0,0,0.9590316414833069,4.083649635314941,35.48509216308594,0.9590316414833069,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,6.4798323696244465e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14055955631986228,0.483743286|0.498743265|0.384416983|0.190797147|0.192797147|0.140559556,0.633743286|0.648743265|0.534416983|0.340797147|0.342797147|0.290559556,0.603743286|0.618743265|0.504416983|0.310797147|0.312797147|0.260559556,0|0|0|0|0|0,0|0|-0.00253097028|0.0328200973|0.0328200973|0.0575855031,0.0355711462|0|0.0210215929|0.153606005|0.153606005|0.193524021,1.97054429|1.99497306|1.55615855|0.949614693|0.957614693|0.81334775,0.636362314|0.12926425|0.519013464,-0.0213378686|0.228985786|0.0271713603,0.005508928559720516,0.0015038847923278809,0.001737872138619423,0.0022314535453915596
59,3.0,-0.2931205781543378,0.11522053927183151,0.16752676665782928,0.31279173493385315,0.11522052437067032,0.35,5,0,0,0,0,0,0.8428558111190796,6.562636375427246,75.7301254272461,0.8343881964683533,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,0.028741854558262912,0,0,12,joint_2_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15327354783057656,0.485605312|0.500605312|0.38551627|0.200212021|0.202212021|0.153273548,0.635605312|0.650605312|0.53551627|0.350212021|0.352212021|0.303273548,0.605605312|0.620605312|0.50551627|0.320212021|0.322212021|0.273273548,0|0|0|0|0|0,0|0|-0.029373586|-0.0295935146|-0.0295935146|-0.00477768251,0.0389213211|0|0.0249782736|0.15580808|0.15580808|0.194398484,1.98134257|2.00242125|1.53766977|0.927062651|0.935062651|0.802714993,0.635295153|0.140713528|0.520371735,-0.0213378686|0.228985786|0.0271713603,0.005311089567840099,0.0014861486852169037,0.0014514867216348648,0.0023355185985565186
60,3.0500000000000003,-0.22608480021377608,0.11070519685745239,0.17058637738227844,0.3183201849460602,0.1107051894068718,0.35,5,0,0,0,0,0,0.8055116534233093,4.590409278869629,83.5002212524414,0.8055104613304138,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.5372333664988848e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.16279172953927645,0.487634232|0.502634232|0.385496755|0.206617522|0.208617522|0.16279173,0.637634232|0.652634232|0.535496755|0.356617522|0.358617522|0.31279173,0.607634232|0.622634232|0.505496755|0.326617522|0.328617522|0.28279173,0|0|0|0|0|0,0|0|-0.0243710129|-0.0879266119|-0.0879266119|-0.0867463,0.0422465405|0|0.0297010051|0.159465739|0.159465739|0.196480572,1.99278347|2.01053693|1.54731701|0.898009215|0.906009215|0.76090119,0.634227991|0.152162805|0.521730006,-0.0213378686|0.228985786|0.0271713603,0.003478625789284706,0.000967429019510746,0.000996219925582409,0.0014906134456396103
61,3.1,-0.22922033875346445,0.1058708056807518,0.17402012646198273,0.32453596591949463,0.1058708131313324,0.35,5,0,0,0,0,0,0.6923878788948059,3.1241652965545654,121.00320434570312,0.6923874616622925,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,6.046871858344194e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16832019434487788,0.489828752|0.504828731|0.385877083|0.210270812|0.212270812|0.168320194,0.639828752|0.654828731|0.535877083|0.360270812|0.362270812|0.318320194,0.609828752|0.624828731|0.505877083|0.330270812|0.332270812|0.288320194,0|0|0|0|0|0,0|0|-0.0241701742|-0.078318741|-0.078318741|-0.0749835139,0.0455449518|0|0.0345263656|0.162875715|0.162875715|0.198422569,2.00485996|2.01931492|1.55386452|0.925640221|0.933640221|0.796719832,0.63316083|0.163612083|0.523088276,-0.0213378686|0.228985786|0.0271713603,0.0033998191356658936,0.0009845411404967308,0.0009354380890727043,0.0014557596296072006
62,3.1500000000000004,-0.2329739193420176,0.09902819246053696,0.1778605878353119,0.33392348885536194,0.09902818500995636,0.35,5,0,0,0,0,0,0.6645966172218323,3.9352824687957764,63.901283264160156,0.6645963788032532,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,4.925529225447914e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.17453598247683622,0.492187485|0.507187485|0.386512673|0.214573372|0.216573372|0.174535982,0.642187485|0.657187485|0.536512673|0.364573372|0.366573372|0.324535982,0.612187485|0.627187485|0.506512673|0.334573372|0.336573372|0.294535982,0|0|0|0|0|0,0|0|-0.0473530688|-0.0414882992|-0.0414882992|-0.0135639023,0.0488147833|0|0.0393224923|0.166089579|0.166089579|0.20013007,2.01756472|2.02874994|1.53802012|0.982894768|0.990894768|0.884710098,0.632093668|0.17506136|0.524446547,-0.0213378686|0.228985786|0.0271713603,0.0034584086388349533,0.0009673889726400375,0.000985998660326004,0.00148085318505764
63,3.2,-0.22263527737505925,0.09091466665267944,0.18146838247776031,0.34609881043434143,0.09091468155384064,0.35,5,0,0,0,0,0,0.6934357285499573,3.031104564666748,81.8564682006836,0.69343501329422,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,8.13368982477444e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.1839234988643199,0.494708961|0.509708961|0.386293682|0.220925172|0.222925172|0.183923499,0.644708961|0.659708961|0.536293682|0.370925172|0.372925172|0.333923499,0.614708961|0.629708961|0.506293682|0.340925172|0.342925172|0.303923499,0|0|0|0|0|0,0|0|-0.0497026713|-0.00440062016|-0.00440062016|0.0389077278,0.0520543482|0|0.0447971366|0.170224334|0.170224334|0.202518038,2.03089019|2.03883584|1.54026919|1.0495244|1.0575244|0.977119761,0.631026506|0.186510637|0.525804818,-0.0213378686|0.228985786|0.0271713603,0.0033841365948319435,0.0009523406624794006,0.0009823134168982506,0.0014258408918976784
64,3.25,-0.17730430953751813,0.08380114287137985,0.18288007378578186,0.357895165681839,0.08380113542079926,0.35,5,0,0,0,0,0,0.7560890316963196,3.467679977416992,53.86714172363281,0.756087601184845,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.541670508178487e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.19609883110015325,0.497391626|0.512391626|0.38623488|0.229393255|0.231393255|0.196098831,0.647391626|0.662391626|0.53623488|0.379393255|0.381393255|0.346098831,0.617391626|0.632391626|0.50623488|0.349393255|0.351393255|0.316098831,0|0|0|0|0|0,0|0|-0.0447890769|-0.0122640511|-0.0122640511|0.0288773204,0.055262048|0|0.0503640956|0.174569599|0.174569599|0.205029104,2.04482855|2.0495665|1.55051454|1.07987857|1.08787857|1.01830175,0.629959345|0.197959915|0.527163088,-0.0213378686|0.228985786|0.0271713603,0.0033402005210518837,0.000963025726377964,0.0009273849427700043,0.0014257505536079407
65,3.3000000000000003,-0.16753827328589113,0.07692448049783707,0.18411634862422943,0.37051936984062195,0.07692447304725647,0.35,5,0,0,0,0,0,0.782073974609375,2.3731541633605957,53.48007583618164,0.7820727825164795,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.320879182157694e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.2078951785911527,0.500233848|0.515233848|0.386689118|0.237693871|0.239693871|0.207895179,0.650233848|0.665233848|0.536689118|0.387693871|0.389693871|0.357895179,0.620233848|0.635233848|0.506689118|0.357693871|0.359693871|0.327895179,0|0|0|0|0|0,0|0|-0.0360859548|0.00203847177|0.00203847177|0.0432148187,0.0584363743|0|0.0557863235|0.178805246|0.178805246|0.207543189,2.05937177|2.06093539|1.56645684|1.1316192|1.1396192|1.08233872,0.628892183|0.209409192|0.528521359,-0.0213378686|0.228985786|0.0271713603,0.005741237662732601,0.0017315568402409554,0.0016826000064611435,0.002286979928612709
66,3.35,-0.16052081269653234,0.07038465142250061,0.18529394268989563,0.3838983178138733,0.07038465887308121,0.35,5,0,0,0,0,0,0.7765005826950073,1.6485681533813477,43.006221771240234,0.7765000462532043,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,6.075800357790384e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.22051937876695382,0.503233924|0.518233924|0.387841264|0.246908849|0.248908849|0.220519379,0.653233924|0.668233924|0.537841264|0.396908849|0.398908849|0.370519379,0.623233924|0.638233924|0.507841264|0.366908849|0.368908849|0.340519379,0|0|0|0|0|0,0|0|-0.0382919044|0.0125661918|0.0125661918|0.0559556897,0.0615759117|0|0.0609158732|0.1825705|0.1825705|0.209683659,2.07451161|2.0729357|1.57398902|1.18277209|1.19077209|1.14771686,0.627825022|0.22085847|0.52987963,-0.0213378686|0.228985786|0.0271713603,0.0058401599526405334,0.0017537856474518776,0.001707201823592186,0.0023387474939227104
67,3.4000000000000004,-0.14416182073113407,0.06521950662136078,0.18582890927791595,0.39563196897506714,0.06521951407194138,0.35,5,0,0,0,0,0,0.7890126705169678,1.5752729177474976,40.53403854370117,0.7890120148658752,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,9.193224038629418e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.2338983398676291,0.506390081|0.521390081|0.389151323|0.256845863|0.258847243|0.23389834,0.656390081|0.671390081|0.539151323|0.406845863|0.408847243|0.38389834,0.626390081|0.641390081|0.509151323|0.376845863|0.378847243|0.35389834,0|0|0|0|0|0,0|0|-0.0376634908|-0.0136560803|-0.013555352|0.0214254059,0.0646793386|0|0.0661467855|0.185921517|0.186222901|0.211757408,2.09023966|2.08556032|1.58508859|1.19964889|1.20805652|1.16877617,0.62675786|0.232307747|0.5312379,-0.0213378686|0.228985786|0.0271713603,0.006242869421839714,0.0017642173916101456,0.0018093716353178024,0.002624393440783024
68,3.45,-0.15049360604723933,0.06070101261138916,0.18691407144069672,0.4069308638572693,0.06070102006196976,0.35,5,0,0,0,0,0,0.732111930847168,1.964521050453186,43.90036392211914,0.7321112155914307,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,9.516043317785332e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.24563200110024563,0.509700481|0.524700481|0.390737371|0.265536024|0.267629747|0.245632001,0.659700481|0.674700481|0.540737371|0.415536024|0.417629747|0.395632001,0.629700481|0.644700481|0.510737371|0.385536024|0.387629747|0.365632001,0|0|0|0|0|0,0|0|-0.0326303118|-0.0197026323|-0.0191704872|0.0112539319,0.0677454289|0|0.0713103082|0.187152573|0.189581579|0.213645325,2.10654735|2.09880192|1.60162948|1.22959404|1.24093008|1.20742726,0.625690699|0.243757024|0.532596171,-0.0213378686|0.228985786|0.0271713603,0.005479724146425724,0.0014895647764205933,0.001670176163315773,0.0022828271612524986
69,3.5,-0.15630694855331756,0.056193429976701736,0.18851719796657562,0.4193735718727112,0.05619342625141144,0.35,5,0,0,0,0,0,0.6825752854347229,1.3407955169677734,33.34748840332031,0.6825749278068542,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,4.5866359898093756e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.2569308862695787,0.513163254|0.528163254|0.392819609|0.273965846|0.276263742|0.256930886,0.663163254|0.678163254|0.542819609|0.423965846|0.426263742|0.406930886,0.633163254|0.648163254|0.512819609|0.393965846|0.396263742|0.376930886,0|0|0|0|0|0,0|0|-0.0311724493|-0.00192905303|-0.000247248484|0.0325954598,0.0707730707|0|0.0762312112|0.188237923|0.192469232|0.215161701,2.12342609|2.11265302|1.6163372|1.28217225|1.29727695|1.27548071,0.624623537|0.255206376|0.533954442,-0.0213378686|0.228985786|0.0271713603,0.005723636597394943,0.001661861315369606,0.001672280952334404,0.002351253293454647
70,3.5500000000000003,-0.14517393824801283,0.0523172989487648,0.189662367105484,0.4312129020690918,0.052317291498184204,0.35,5,0,0,0,0,0,0.6532624959945679,1.7319577932357788,45.69220733642578,0.6532624363899231,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.5984973803934677e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.2693735672006574,0.516776462|0.531776427|0.395228583|0.283325076|0.285988319|0.269373567,0.666776462|0.681776427|0.545228583|0.433325076|0.435988319|0.419373567,0.636776462|0.651776427|0.515228583|0.403325076|0.405988319|0.389373567,0|0|0|0|0|0,0|0|-0.0214870224|-0.00650174467|-0.00510157324|0.0196448081,0.0737612357|0|0.0811091917|0.18898289|0.195153537|0.216527164,2.14086708|2.12710571|1.6405365|1.31578145|1.33400524|1.31366624,0.623556376|0.266655833|0.535312712,-0.0213378686|0.228985786|0.0271713603,0.005628879182040691,0.0016870871186256409,0.001689423806965351,0.002215796150267124
71,3.6,-0.14114265498111145,0.04876287281513214,0.19074085354804993,0.4432027339935303,0.04876286908984184,0.35,5,0,0,0,0,0,0.6319632530212402,1.4243587255477905,14.288420677185059,0.6319632530212402,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,5.351650993867176e-08,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.28121290710692914,0.520538074|0.535538074|0.398341569|0.29248391|0.29557551|0.281212907,0.670538074|0.685538074|0.548341569|0.44248391|0.44557551|0.431212907,0.640538074|0.655538074|0.518341569|0.41248391|0.41557551|0.401212907,0|0|0|0|0|0,0|0|-0.0142071791|-0.00052702118|0.00102337714|0.0218880735,0.0767089564|0|0.0855200963|0.189609785|0.197359991|0.217567687,2.15886125|2.1421523|1.66467919|1.35901841|1.38068541|1.36430739,0.622489214|0.278105289|0.536670983,-0.0213378686|0.228985786|0.0271713603,0.0054824696853756905,0.0019064825028181076,0.001439446583390236,0.002087235450744629
72,3.6500000000000004,-0.13148405215295939,0.04545527324080467,0.19144226610660553,0.4555504322052002,0.045455269515514374,0.35,5,0,0,0,0,0,0.6310297250747681,1.0152356624603271,17.326923370361328,0.6310297250747681,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.677624714647929e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.29320273461468016,0.524446048|0.539446048|0.402025042|0.301960632|0.305562271|0.293202735,0.674446048|0.689446048|0.552025042|0.451960632|0.455562271|0.443202735,0.644446048|0.659446048|0.522025042|0.421960632|0.425562271|0.413202735,0|0|0|0|0|0,0|0|-0.0108401729|0.00630590824|0.00852735569|0.0283113362,0.0796153872|0|0.0895813556|0.190004869|0.199212168|0.218365854,2.17739958|2.15778419|1.68684135|1.40415331|1.42998861|1.41948813,0.621422052|0.289554745|0.538029253,-0.0213378686|0.228985786|0.0271713603,0.005652022548019886,0.001664784736931324,0.0016841115429997444,0.0022650007158517838
73,3.7,-0.120530187031992,0.04257168248295784,0.19168555736541748,0.467460572719574,0.04257167503237724,0.35,5,0,0,0,0,0,0.6607508659362793,0.9620607495307922,18.306568145751953,0.660750687122345,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,2.5879876200371696e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.30555042417102496,0.528498298|0.543498298|0.406074069|0.311792312|0.316011851|0.305550424,0.678498298|0.693498298|0.556074069|0.461792312|0.466011851|0.455550424,0.648498298|0.663498298|0.526074069|0.431792312|0.436011851|0.425550424,0|0|0|0|0|0,0|0|-0.00876382619|0.000860370238|0.00243695653|0.0189510349,0.0824797747|0|0.0934638965|0.190243624|0.200888641|0.219082591,2.19647297|2.17399319|1.70899635|1.43827324|1.467373|1.46023532,0.620354891|0.301004201|0.539387524,-0.0213378686|0.228985786|0.0271713603,0.005338132381439209,0.0014872783794999123,0.001601039431989193,0.0022141030058264732
74,3.75,-0.11593355747132143,0.039970383048057556,0.19181689620018005,0.47932350635528564,0.039970383048057556,0.35,5,0,0,0,0,0,0.6483897566795349,0.34105807542800903,21.45500373840332,0.6483897566795349,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.7268043745669114e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3174605851066038,0.532692706|0.547692706|0.410412413|0.321365086|0.326233014|0.317460585,0.682692706|0.697692706|0.560412413|0.471365086|0.476233014|0.467460585,0.652692706|0.667692706|0.530412413|0.441365086|0.446233014|0.437460585,0|0|0|0|0|0,0|0|-0.00703686468|0.0010516427|0.00257615125|0.0174286604,0.0853014572|0|0.0971641385|0.190514068|0.202403981|0.219716098,2.21607228|2.19077082|1.73177693|1.47702605|1.50991219|1.5069871,0.619287729|0.312453657|0.540745795,-0.0213378686|0.228985786|0.0271713603,0.005203204229474068,0.0016577597707509995,0.001421983353793621,0.002086624503135681
75,3.8000000000000003,-0.10903769100347865,0.037715405225753784,0.19169488549232483,0.4906507134437561,0.03771541640162468,0.35,3,0,0,0,0,0,0.6304181814193726,0.49618813395500183,6.945136070251465,0.6304181814193726,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.6708611914705756e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.32932351224105516,0.537027123|0.552027123|0.415016567|0.330957681|0.336530488|0.329323512,0.687027123|0.702027123|0.565016567|0.480957681|0.486530488|0.479323512,0.657027123|0.672027123|0.535016567|0.450957681|0.456530488|0.449323512,0|0|0|0|0|0,0|0|-0.00664980466|0.00288399884|0.00487201296|0.0188583215,0.0880798614|0|0.100719348|0.190729615|0.203776123|0.220270935,2.23618835|2.20810849|1.75413581|1.51744434|1.55477009|1.55642331,0.618220568|0.323903114|0.542104065,-0.0213378686|0.228985786|0.0271713603,0.0037913620471954346,0.0012932401150465012,0.0009963251650333405,0.0014680642634630203
76,3.85,-0.0965889028515432,0.03602895140647888,0.19100162386894226,0.49988096952438354,0.03602895140647888,0.35,3,0,0,0,0,0,0.6289577484130859,0.8684470653533936,17.828947067260742,0.6289577484130859,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.6617766516094267e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.34065076603824085,0.54149937|0.55649937|0.419816426|0.340650766|0.347009509|0.3412868,0.69149937|0.70649937|0.569816426|0.490650766|0.497009509|0.4912868,0.66149937|0.67649937|0.539816426|0.460650766|0.467009509|0.4612868,0|0|0|0|0|0,0|0|-0.00436051709|-0.00660418226|-0.00690787041|0.0019740593,0.0908145015|0|0.10420322|0.190897756|0.205068399|0.220809046,2.25681198|2.22599748|1.77910841|1.54689664|1.58619856|1.58793031,0.617153406|0.33535257|0.543462336,-0.0213378686|0.228985786|0.0271713603,0.003495357930660248,0.0009928131476044655,0.0010097818449139595,0.0014686007052659988
77,3.9000000000000004,-0.08445180313303191,0.03448103740811348,0.18977001309394836,0.5090271234512329,0.03448103740811348,0.35,3,0,0,0,0,0,0.5950602293014526,1.0697847604751587,19.32787322998047,0.5950602293014526,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.5543127854369049e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3498809924935846,0.546107252|0.561107243|0.424893357|0.349880992|0.356955181|0.352429167,0.696107252|0.711107243|0.574893357|0.499880992|0.506955181|0.502429167,0.666107252|0.681107243|0.544893357|0.469880992|0.476955181|0.472429167,0|0|0|0|0|0,0|0|-0.00222070154|-0.00851427958|-0.00988011936|-0.0039799722,0.0935049757|0|0.10743837|0.191149066|0.206191429|0.221259112,2.27793398|2.24442897|1.80479109|1.58215876|1.62413203|1.62699581,0.616086245|0.346802026|0.544820607,-0.0213378686|0.228985786|0.0271713603,0.0034971078857779503,0.0010024718940258026,0.0010109888389706612,0.0014603463932871819
78,3.95,-0.06684061107433145,0.03310096636414528,0.18772432208061218,0.5178143978118896,0.03310096263885498,0.35,3,0,0,0,0,0,0.5849061608314514,0.9013364315032959,11.522236824035645,0.5849061608314514,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.5001891892765518e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.35902711664916664,0.550848549|0.56584853|0.430231147|0.359027117|0.366802935|0.3632965,0.700848549|0.71584853|0.580231147|0.509027117|0.516802935|0.5132965,0.670848549|0.68584853|0.550231147|0.479027117|0.486802935|0.4832965,0|0|0|0|0|0,0|0|-0.00189797736|-0.0160124909|-0.0194987744|-0.0175014961,0.0961509633|0|0.110468001|0.191373946|0.207176776|0.221657681,2.29954516|2.26339412|1.82949461|1.61146992|1.65488974|1.65734219,0.615019083|0.358251482|0.546178877,-0.0213378686|0.228985786|0.0271713603,0.0057344213128089905,0.0017518475651741028,0.0016669565811753273,0.0022750375792384148
79,4.0,-0.05022089825509072,0.03190707042813301,0.18493519723415375,0.5259726047515869,0.03190707042813301,0.35,3,0,0,0,0,0,0.5657049417495728,1.0771291255950928,11.64040470123291,0.5657049417495728,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.4156525297490053e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.367814420527112,0.555721033|0.570721033|0.435731394|0.367814421|0.376217171|0.373509871,0.705721033|0.720721033|0.585731394|0.517814421|0.526217171|0.523509871,0.675721033|0.690721033|0.555731394|0.487814421|0.496217171|0.493509871,0|0|0|0|0|0,0|0|-0.00081708332|-0.0290212965|-0.0366547257|-0.0399815081,0.0987522224|0|0.113349223|0.19169477|0.208078863|0.222049034,2.32163635|2.28288413|1.85545772|1.63393116|1.67629282|1.67610701,0.613951921|0.369700938|0.547537148,-0.0213378686|0.228985786|0.0271713603,0.005376344546675682,0.001793903298676014,0.0014292094856500626,0.002104472368955612
80,4.05,-0.03896646177729288,0.030788380652666092,0.18170633912086487,0.5341554284095764,0.030788391828536987,0.35,3,0,0,0,0,0,0.5053629279136658,1.6221585273742676,24.197546005249023,0.5053629279136658,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.215626601960227e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3759726057980596,0.560722461|0.575722461|0.441422272|0.375972606|0.384814585|0.382619795,0.710722461|0.725722461|0.591422272|0.525972606|0.534814585|0.532619795,0.680722461|0.695722461|0.561422272|0.495972606|0.504814585|0.502619795,0|0|0|0|0|0,0|0|-0.000392378193|-0.0290042293|-0.0371711794|-0.0411750465,0.101308586|0|0.115991908|0.192175869|0.208854073|0.222385315,2.34419843|2.30288984|1.88128862|1.66706206|1.71094123|1.71168945,0.61288476|0.381150395|0.548895419,-0.0213378686|0.228985786|0.0271713603,0.0052156271412968636,0.0014788899570703506,0.0014875046908855438,0.0022126389667391777
81,4.1000000000000005,-0.01987944737611857,0.02978517860174179,0.17764417827129364,0.5420005917549133,0.02978517860174179,0.35,3,0,0,0,0,0,0.4959523677825928,0.9912412166595459,23.641578674316406,0.4959523677825928,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.1417548019010314e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.38415546519975396,0.565850586|0.580850586|0.44726405|0.384155465|0.393423989|0.391691316,0.715850586|0.730850586|0.59726405|0.534155465|0.543423989|0.541691316,0.685850586|0.700850586|0.56726405|0.504155465|0.513423989|0.511691316,0|0|0|0|0|0,0|0|-0.00202257827|-0.0363302091|-0.0465304825|-0.0535304175,0.103819958|0|0.118535412|0.192633938|0.209565672|0.222726195,2.3672223|2.32340235|1.90556903|1.69292559|1.73673114|1.73596104,0.611817598|0.392599851|0.550253689,-0.0213378686|0.228985786|0.0271713603,0.00568021647632122,0.001720675267279148,0.0015944493934512138,0.002325952984392643
