step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,qdot_policy_norm,qdot_policy_limited_norm,policy_rate_limited,safety_qp_intervened,safety_qp_infeasible,safety_qp_correction_norm,safety_qp_solve_time_ms,acc_norm,jerk_norm,physics_rms_acceleration,physics_rms_jerk
98,4.95,-0.45133153186658204,0.19993656873703003,0.29971253871917725,0.41967669129371643,0.19993656873703003,0.35,2,0,0,0,0.7801633477210999,0.9338316917419434,0.8016707301139832,1,0,0,0.0,0.0,3.2488415241241455,67.7428207397461,1.5798089504241943,107.36170196533203
99,5.0,-0.44241386448083864,0.17883670330047607,0.3040122091770172,0.4090856611728668,0.17883670330047607,0.35,2,0,0,0,0.7864134907722473,1.0079450607299805,0.7939929962158203,1,0,0,0.0,0.0,3.655470132827759,46.7494010925293,1.7775394916534424,120.68730926513672
100,5.050000000000001,-0.45749920760457824,0.1417916715145111,0.3107590675354004,0.40106675028800964,0.1417916715145111,0.35,2,0,0,0,0.8121746778488159,1.015674352645874,0.8529417514801025,1,0,0,0.0,0.0,3.349163293838501,37.10120391845703,1.6285921335220337,110.55899047851562
101,5.1000000000000005,-0.4821699503188222,0.09664873778820038,0.3206981420516968,0.39586570858955383,0.09664873778820038,0.35,2,0,0,0,0.8405404090881348,0.9574580192565918,0.8567993640899658,1,0,0,0.0,0.0,3.038543462753296,42.28765869140625,1.4775474071502686,100.32946014404297
102,5.15,-0.5341411183720811,0.07980018854141235,0.3335423469543457,0.3931827247142792,0.07980018854141235,0.35,2,0,0,0,0.8736147880554199,0.9277873039245605,0.9170321822166443,1,0,0,0.0,0.0,2.5382025241851807,47.84210205078125,1.2342475652694702,83.85504150390625
103,5.2,-0.575401870806349,0.07184251397848129,0.34800007939338684,0.39192602038383484,0.07184251397848129,0.35,2,0,0,0,0.8942080140113831,0.9741194844245911,0.89234858751297,1,0,0,0.0,0.0,3.3347599506378174,59.26021194458008,1.6215882301330566,110.15618896484375
104,5.25,-0.5859010719367331,0.07182980328798294,0.36193159222602844,0.3907165229320526,0.07182980328798294,0.35,2,0,0,0,0.858823835849762,0.9061614871025085,0.8360272645950317,1,0,0,0.0,0.0,3.6264069080352783,48.18671798706055,1.7634069919586182,119.73311614990234
105,5.300000000000001,-0.5761914229623483,0.08427321165800095,0.37365400791168213,0.38837799429893494,0.08427321165800095,0.35,2,0,0,0,0.8096989393234253,0.8058774471282959,0.7902349233627319,1,0,0,0.0,0.0,4.0988945960998535,41.59543991088867,1.9931628704071045,135.29922485351562
106,5.3500000000000005,-0.5573223886778573,0.0998980849981308,0.38271376490592957,0.38339874148368835,0.0998980849981308,0.35,2,0,0,0,0.79778653383255,0.852421760559082,0.8226338028907776,1,0,0,0.0,0.0,3.753699541091919,30.366455078125,1.8253053426742554,123.88884735107422
107,5.4,-0.5575547926392801,0.11765361577272415,0.39021754264831543,0.37760287523269653,0.11765361577272415,0.35,2,0,0,0,0.828708827495575,0.8703075647354126,0.8559185266494751,1,0,0,0.0,0.0,1.713815450668335,68.60718536376953,0.8333742022514343,56.860252380371094
108,5.45,-0.5698114487151299,0.0975252091884613,0.3987395465373993,0.37337011098861694,0.0975252091884613,0.35,2,0,0,0,0.8565428256988525,0.876775324344635,0.8806506991386414,1,0,0,0.0,0.0,3.0061895847320557,65.9930419921875,1.4618147611618042,99.35894012451172
109,5.5,-0.6029566247745425,0.08426284790039062,0.40894651412963867,0.3716229498386383,0.08426284790039062,0.35,2,0,0,0,0.8467855453491211,0.8480028510093689,0.8234172463417053,1,0,0,0.0,0.0,2.222290277481079,47.84231948852539,1.0806294679641724,73.4453125
110,5.550000000000001,-0.6032302867856925,0.07903007417917252,0.41855812072753906,0.37088415026664734,0.07903007417917252,0.35,2,0,0,0,0.8102734088897705,0.7912925481796265,0.7993067502975464,1,0,0,0.0,0.0,2.8451590538024902,65.83049774169922,1.3835108280181885,94.05381774902344
111,5.6000000000000005,-0.5712421606343743,0.0826297402381897,0.4255470335483551,0.3696531355381012,0.0826297402381897,0.35,2,0,0,0,0.7761414647102356,0.7144157290458679,0.7517443299293518,1,0,0,0.0,0.0,2.5128352642059326,25.25159454345703,1.2219122648239136,82.94486236572266
112,5.65,-0.5259466838657002,0.08756289631128311,0.4293683171272278,0.3677760064601898,0.08756289631128311,0.35,2,0,0,0,0.7223386168479919,0.7095717191696167,0.6920395493507385,1,0,0,0.0,0.0,2.977212905883789,52.084808349609375,1.447724461555481,98.34217834472656
113,5.7,-0.4788803033730255,0.09213480353355408,0.4302096366882324,0.36537808179855347,0.09213480353355408,0.35,2,0,0,0,0.6543362140655518,0.6956995725631714,0.6211973428726196,1,0,0,0.0,0.0,3.7961621284484863,32.735172271728516,1.8459534645080566,125.29412841796875
114,5.75,-0.44338163253116486,0.09670814871788025,0.42893537878990173,0.36249926686286926,0.09670814871788025,0.35,2,0,0,0,0.6079704165458679,0.6995214223861694,0.6080841422080994,1,0,0,0.0,0.0,4.048465728759766,32.90668487548828,1.9686408042907715,133.6177215576172
115,5.800000000000001,-0.4364792314846796,0.0966266319155693,0.4274674355983734,0.35991740226745605,0.0966266319155693,0.35,2,0,0,0,0.6283953189849854,0.7633893489837646,0.6777673959732056,1,0,0,0.0,0.0,2.861398220062256,61.23017120361328,1.3914074897766113,94.56563568115234
116,5.8500000000000005,-0.46878485328825725,0.08781661838293076,0.4281698167324066,0.3589917719364166,0.08781661838293076,0.35,2,0,0,0,0.7046573758125305,0.9320322871208191,0.7829577922821045,1,0,0,0.0,0.0,4.082389831542969,65.91484832763672,1.9851369857788086,134.82708740234375
117,5.9,-0.5248474481728107,0.08239316940307617,0.43196967244148254,0.3603740334510803,0.08239316940307617,0.35,2,0,0,0,0.7765033841133118,1.0294121503829956,0.8135858774185181,1,0,0,0.0,0.0,2.9347574710845947,53.398193359375,1.427079677581787,96.94805908203125
118,5.95,-0.5811540799882375,0.08044013381004333,0.43836328387260437,0.3638995885848999,0.08044013381004333,0.35,2,0,0,0,0.815579891204834,0.974536120891571,0.8490646481513977,1,0,0,0.0,0.0,3.611375093460083,71.16902160644531,1.7560975551605225,119.3231430053711
119,6.0,-0.6375392522853491,0.07755032926797867,0.4472043216228485,0.36931389570236206,0.07755032926797867,0.35,2,0,0,0,0.8204805850982666,0.8415479063987732,0.8095384836196899,1,0,0,0.0,0.0,2.9442026615142822,51.56467819213867,1.4316725730895996,97.25200653076172
120,6.050000000000001,-0.6961426462999418,0.07414884865283966,0.4583524465560913,0.3760165870189667,0.07414884865283966,0.35,2,0,0,0,0.7751421928405762,0.750180721282959,0.7472882866859436,1,0,0,0.0,0.0,3.396495819091797,68.5944595336914,1.6516084671020508,112.23078155517578
121,6.1000000000000005,-0.735579398194833,0.07080186903476715,0.4706069231033325,0.3829987943172455,0.07080186903476715,0.35,2,0,0,0,0.7253220677375793,0.6882020831108093,0.7019797563552856,1,0,0,0.0,0.0,3.5428788661956787,29.35612678527832,1.7227898836135864,116.93209075927734
122,6.15,-0.7332272396812193,0.06795483082532883,0.48174741864204407,0.38927558064460754,0.06795483082532883,0.35,2,0,0,0,0.687370240688324,0.7455102801322937,0.6805474758148193,1,0,0,0.0,0.0,2.4131689071655273,62.709415435791016,1.173447608947754,79.81135559082031
123,6.2,-0.687596025442181,0.0658947080373764,0.48958128690719604,0.3940313756465912,0.0658947080373764,0.35,2,0,0,0,0.6875401735305786,0.7355875968933105,0.7163534164428711,1,0,0,0.0,0.0,3.622175455093384,48.9940071105957,1.7613492012023926,119.59601593017578
124,6.25,-0.6291555024188751,0.06466487050056458,0.4937901794910431,0.396962970495224,0.06466487050056458,0.35,2,0,0,0,0.6806839108467102,0.6779100894927979,0.6655452847480774,1,0,0,0.0,0.0,3.2757937908172607,46.801448822021484,1.5929148197174072,108.1670913696289
125,6.300000000000001,-0.5876013427066108,0.06412620097398758,0.49551787972450256,0.398269921541214,0.06412620097398758,0.35,2,0,0,0,0.6719554662704468,0.724153995513916,0.6990765333175659,1,0,0,0.0,0.0,3.606382369995117,50.29726028442383,1.7536695003509521,119.07926177978516
126,6.3500000000000005,-0.5593119343117161,0.06406791508197784,0.4956929385662079,0.39841219782829285,0.06406791508197784,0.35,2,0,0,0,0.7024657726287842,0.7227079272270203,0.7227079272270203,0,0,0,0.0,0.0,2.588399887084961,35.24546813964844,1.2586569786071777,85.46381378173828
127,6.4,-0.5411306294472209,0.06504978239536285,0.4949048161506653,0.3979974091053009,0.06504978239536285,0.35,2,0,0,0,0.7210203409194946,0.7615624070167542,0.7352429628372192,1,0,0,0.0,0.0,2.0136942863464355,41.220062255859375,0.9791958928108215,66.541259765625
128,6.45,-0.5347314089549957,0.06438100337982178,0.4939016103744507,0.3977186977863312,0.06438100337982178,0.35,2,0,0,0,0.7400962114334106,0.8269416689872742,0.7587894797325134,1,0,0,0.0,0.0,2.3032760620117188,25.98121452331543,1.120010256767273,76.03446197509766
129,6.5,-0.5342778727469157,0.06417553126811981,0.49298906326293945,0.39814963936805725,0.06417553126811981,0.35,2,0,0,0,0.7547370195388794,0.7859213948249817,0.765785276889801,1,0,0,0.0,0.0,2.1254563331604004,37.38999557495117,1.033542275428772,70.20809173583984
130,6.550000000000001,-0.5169566944296026,0.06379979103803635,0.49131879210472107,0.3990688621997833,0.06379979103803635,0.35,2,0,0,0,0.7308852076530457,0.6916530132293701,0.6994885206222534,1,0,0,0.0,0.0,2.0820021629333496,48.197837829589844,1.0124117136001587,68.82588195800781
131,6.6000000000000005,-0.48767370049391984,0.0634891465306282,0.4883515238761902,0.39983418583869934,0.0634891465306282,0.35,2,0,0,0,0.6783918738365173,0.662817656993866,0.6506145596504211,1,0,0,0.0,0.0,2.4919075965881348,49.028480529785156,1.211735725402832,82.33453369140625
132,6.65,-0.47846740873167165,0.06316830217838287,0.4852287769317627,0.40062978863716125,0.06316830217838287,0.35,2,0,0,0,0.65110182762146,0.6577902436256409,0.65777587890625,1,0,0,0.0,0.0,2.479152202606201,47.80483627319336,1.2055333852767944,81.90882110595703
133,6.7,-0.49864738530312025,0.06248357519507408,0.48345088958740234,0.40234556794166565,0.06248357519507408,0.35,2,0,0,0,0.6585750579833984,0.7480530738830566,0.6806424260139465,1,0,0,0.0,0.0,2.676297903060913,49.91054153442383,1.3013989925384521,88.4150619506836
134,6.75,-0.5300206383999512,0.061180394142866135,0.48346972465515137,0.40568044781684875,0.061180394142866135,0.35,2,0,0,0,0.6659904718399048,0.832198977470398,0.670749306678772,1,0,0,0.0,0.0,3.1863203048706055,43.57659149169922,1.54940664768219,105.20652770996094
135,6.800000000000001,-0.5710600956676424,0.05915198475122452,0.4856414198875427,0.41106292605400085,0.05915198475122452,0.35,2,0,0,0,0.6712294220924377,0.7920019626617432,0.6963351964950562,1,0,0,0.0,0.0,3.350252866744995,26.202138900756836,1.629122018814087,110.5716781616211
136,6.8500000000000005,-0.6379185360114596,0.056405261158943176,0.49108654260635376,0.4187590181827545,0.056405261158943176,0.35,2,0,0,0,0.6827088594436646,0.7514312267303467,0.6978626847267151,1,0,0,0.0,0.0,3.419182777404785,48.14149856567383,1.6626404523849487,112.8995590209961
137,6.9,-0.7208159902183298,0.05310162901878357,0.5003178119659424,0.4287211000919342,0.05310162901878357,0.35,2,0,0,0,0.6779937744140625,0.7477775812149048,0.6731801629066467,1,0,0,0.0,0.0,3.026031494140625,49.246788024902344,1.4714634418487549,99.94066619873047
138,6.95,-0.7869813146902837,0.04947333037853241,0.5121213793754578,0.4407084882259369,0.04947333037853241,0.35,2,0,0,0,0.6859769225120544,0.7970398664474487,0.7155351638793945,1,0,0,0.0,0.0,2.252013683319092,59.16868591308594,1.0950829982757568,74.48526000976562
139,7.0,-0.8201344233442478,0.04575540870428085,0.524517297744751,0.45437607169151306,0.04575540870428085,0.35,2,0,0,0,0.7358155846595764,0.9444720149040222,0.7877554297447205,1,0,0,0.0,0.0,3.1869935989379883,52.35346984863281,1.5497339963912964,105.25853729248047
140,7.050000000000001,-0.8435912094909671,0.042059458792209625,0.5369692444801331,0.46970561146736145,0.042059458792209625,0.35,2,0,0,0,0.7909228801727295,0.8803694248199463,0.8251436948776245,1,0,0,0.0,0.0,2.6921560764312744,29.761064529418945,1.3091102838516235,88.87040710449219
141,7.1000000000000005,-0.8991251491844767,0.038428016006946564,0.5510116219520569,0.48695430159568787,0.038428016006946564,0.35,2,0,0,0,0.7983079552650452,0.7812184691429138,0.7941080331802368,1,0,0,0.0,0.0,2.6584272384643555,70.43587493896484,1.2927089929580688,87.93084716796875
142,7.15,-0.9737312572633721,0.0350121445953846,0.5673612356185913,0.5058098435401917,0.0350121445953846,0.35,2,0,0,0,0.7854830622673035,0.7790562510490417,0.7833297252655029,1,0,0,0.0,0.0,2.5070366859436035,43.06132507324219,1.2190927267074585,82.80838775634766
143,7.2,-1.0224534794368003,0.0319395586848259,0.5844098329544067,0.5257431268692017,0.0319395586848259,0.35,2,0,0,0,0.7963955998420715,0.9104078412055969,0.8289762735366821,1,0,0,0.0,0.0,2.3863425254821777,72.83366394042969,1.160402774810791,78.99299621582031
144,7.25,-0.8475950386687034,0.030006183311343193,0.5909462571144104,0.5402277708053589,0.030006183311343193,0.35,2,0,0,0,0.8470089435577393,0.9389200806617737,0.9021117091178894,1,0,0,0.0,0.0,3.8707401752471924,49.53395462036133,1.8822184801101685,127.79468536376953
145,7.300000000000001,-0.7285982032632026,0.0286268163472414,0.5910001397132874,0.5517470240592957,0.0286268163472414,0.35,2,0,0,0,0.8437848687171936,0.9577939510345459,0.8008031249046326,1,0,0,0.0,0.0,2.0956380367279053,67.12747955322266,1.0190423727035522,69.392333984375
146,7.3500000000000005,-0.7303059741353789,0.02738320641219616,0.5911522507667542,0.5631746053695679,0.02738320641219616,0.35,2,0,0,0,0.751123309135437,1.0665414333343506,0.6893486380577087,1,0,0,0.0,0.0,3.5535919666290283,82.29261016845703,1.7279994487762451,117.47321319580078
147,7.4,-0.7287010121418169,0.02635929360985756,0.5912304520606995,0.57347571849823,0.02635929360985756,0.35,2,0,0,0,0.6668833494186401,1.044229507446289,0.6459295153617859,1,0,0,0.0,0.0,4.274576187133789,41.17644500732422,2.0785913467407227,141.09332275390625
148,7.45,-0.7233263604991055,0.025540534406900406,0.5911058187484741,0.5824005603790283,0.025540534406900406,0.35,2,0,0,0,0.6393983960151672,0.8552040457725525,0.6513752341270447,1,0,0,0.0,0.0,3.488621234893799,43.146339416503906,1.6964061260223389,115.17453002929688
149,7.5,-0.7187603857791285,0.024866413325071335,0.5908129811286926,0.5902822017669678,0.024866413325071335,0.35,2,0,0,0,0.6156430840492249,0.771756649017334,0.6032957434654236,1,0,0,0.0,0.0,3.2327888011932373,74.65222930908203,1.5720027685165405,106.8670883178711
150,7.550000000000001,-0.7189802471339499,0.024253802374005318,0.5905733108520508,0.5979233384132385,0.024253802374005318,0.35,2,0,0,0,0.611242949962616,0.9836422204971313,0.6438839435577393,1,0,0,0.0,0.0,3.855954647064209,56.355628967285156,1.8750287294387817,127.32821655273438
151,7.6000000000000005,-0.7250063865410132,0.02365904301404953,0.5906874537467957,0.6058384776115417,0.02365904301404953,0.35,2,0,0,0,0.6224559545516968,0.789214015007019,0.6353923082351685,1,0,0,0.0,0.0,3.8333213329315186,39.528194427490234,1.864022970199585,126.53440856933594
152,7.65,-0.7314096888542383,0.023105213418602943,0.5911527872085571,0.6137100458145142,0.023105213418602943,0.35,2,0,0,0,0.6270374655723572,0.6493334174156189,0.6457697153091431,1,0,0,0.0,0.0,3.1705479621887207,55.508506774902344,1.5417371988296509,104.72850799560547
153,7.7,-0.7371745709016139,0.022606268525123596,0.5918789505958557,0.6212726831436157,0.022606268525123596,0.35,2,0,0,0,0.5710855722427368,0.6020346879959106,0.4926578104496002,1,0,0,0.0,0.0,2.925708532333374,60.5093994140625,1.4226794242858887,96.68106079101562
154,7.75,-0.7441386810689053,0.022132569923996925,0.592862069606781,0.6289224624633789,0.022132569923996925,0.35,2,0,0,0,0.48668909072875977,0.5913478136062622,0.48433148860931396,1,0,0,0.0,0.0,3.6593739986419678,43.3692512512207,1.779437780380249,120.80667877197266
155,7.800000000000001,-0.7525547626758842,0.02166805975139141,0.5941882729530334,0.6369293928146362,0.02166805975139141,0.35,2,0,0,0,0.5221295356750488,0.7039333581924438,0.5993757843971252,1,0,0,0.0,0.0,2.9927165508270264,61.17318344116211,1.455263376235962,98.89201354980469
156,7.8500000000000005,-0.7206423413870519,0.021288471296429634,0.5938180088996887,0.6438940167427063,0.021288471296429634,0.35,2,0,0,0,0.5361384153366089,0.5930541157722473,0.4982481300830841,1,0,0,0.0,0.0,2.790999174118042,47.78237533569336,1.3571746349334717,92.18716430664062
157,7.9,-0.6958619969701365,0.028591208159923553,0.5919137597084045,0.6496559977531433,0.028591208159923553,0.35,2,0,0,0,0.46325644850730896,0.482700377702713,0.4256631135940552,1,0,0,0.0,0.0,2.8696277141571045,69.62924194335938,1.3954092264175415,94.87995910644531
158,7.95,-0.7022684717898895,0.02224135771393776,0.5908476710319519,0.655541181564331,0.02224135771393776,0.35,2,0,0,0,0.4086438715457916,0.471522718667984,0.4056713581085205,1,0,0,0.0,0.0,3.185544729232788,47.71088409423828,1.5490295886993408,105.1943359375
159,8.0,-0.715809950572334,0.020397579297423363,0.5907003879547119,0.6620270609855652,0.020397579297423363,0.35,2,0,0,0,0.4092662036418915,0.6033480763435364,0.43148893117904663,1,0,0,0.0,0.0,1.4476532936096191,57.676841735839844,0.7039479613304138,48.027164459228516
160,8.05,-0.7151501615358987,0.04043294116854668,0.5895207524299622,0.6664412021636963,0.04043294116854668,0.35,2,0,0,0,0.45407065749168396,0.7073264122009277,0.5182567238807678,1,0,0,0.0,0.0,2.96854305267334,68.59632110595703,1.4435083866119385,98.1321029663086
161,8.1,-0.6724042282579649,0.05488146096467972,0.5856566429138184,0.6681503653526306,0.05488146096467972,0.35,2,0,0,0,0.5396934151649475,0.6918653249740601,0.610220193862915,1,0,0,0.0,0.0,3.3005025386810303,23.700603485107422,1.6049299240112305,108.92613220214844
162,8.15,-0.6172667365259875,0.06665844470262527,0.5789584517478943,0.669097363948822,0.06665844470262527,0.35,2,0,0,0,0.5754058957099915,0.6212813854217529,0.5796310305595398,1,0,0,0.0,0.0,2.8106138706207275,65.97976684570312,1.3667125701904297,92.91680908203125
163,8.200000000000001,-0.580839310471057,0.06247769668698311,0.5713974237442017,0.6702748537063599,0.06247769668698311,0.35,2,0,0,0,0.5309930443763733,0.6975376009941101,0.5058143734931946,1,0,0,0.0,0.0,3.83417010307312,67.0617904663086,1.8644356727600098,126.64881134033203
164,8.25,-0.5709982730146578,0.048492398113012314,0.5649148225784302,0.6722846031188965,0.048492398113012314,0.35,2,0,0,0,0.5225468873977661,0.6421853303909302,0.5619159936904907,1,0,0,0.0,0.0,3.058075189590454,38.47610092163086,1.487045168876648,100.9621810913086
165,8.3,-0.5626592401307952,0.04943568632006645,0.5586901307106018,0.6738810539245605,0.04943568632006645,0.35,2,0,0,0,0.6002591252326965,0.8970974087715149,0.6860302090644836,1,0,0,0.0,0.0,3.1601946353912354,80.1348648071289,1.5367027521133423,104.50645446777344
166,8.35,-0.5449127356282045,0.057072483003139496,0.5518943667411804,0.6749716401100159,0.057072483003139496,0.35,2,0,0,0,0.6307373642921448,0.7870011329650879,0.6133387684822083,1,0,0,0.0,0.0,3.14518666267395,67.61979675292969,1.529404878616333,103.94602966308594
167,8.4,-0.5322394560069108,0.04753943160176277,0.5456629991531372,0.6774672865867615,0.04753943160176277,0.35,2,0,0,0,0.5701113343238831,0.5015503764152527,0.5347645282745361,1,0,0,0.0,0.0,3.699221134185791,66.25774383544922,1.798814058303833,122.19744110107422
168,8.450000000000001,-0.5305940728350381,0.02442145347595215,0.5411871075630188,0.6823650598526001,0.02442145347595215,0.35,2,0,0,0,0.48642197251319885,0.40380269289016724,0.4261648952960968,1,0,0,0.0,0.0,3.1172056198120117,39.93645095825195,1.5157984495162964,102.91643524169922
169,8.5,-0.540848363919522,0.019454259425401688,0.537987232208252,0.6847809553146362,0.019454259425401688,0.35,5,0,0,0,0.509096622467041,0.8114615678787231,0.6095150113105774,1,0,0,0.0,0.0,1.146022915840149,68.96721649169922,0.5572747588157654,38.28132629394531
170,8.55,-0.5249007313936284,0.0201116930693388,0.5342363119125366,0.6845251321792603,0.0201116930693388,0.35,5,0,0,0,0.6759606003761292,0.9384568929672241,0.8035995960235596,1,0,0,0.0,0.0,3.8584060668945312,69.91609191894531,1.8762205839157104,127.4591064453125
171,8.6,-0.6920447991207038,0.20552785694599152,0.5300321578979492,0.6664937138557434,0.20552785694599152,0.35,5,0,0,0,0.7269078493118286,0.6190958619117737,0.6806115508079529,1,0,0,0.0,0.0,1.7987151145935059,61.86361312866211,0.8746581673622131,59.59214782714844
172,8.65,-0.6731765908765173,0.1941395401954651,0.5258761048316956,0.6470450758934021,0.1941395401954651,0.35,5,0,0,0,0.673459529876709,1.2872034311294556,0.6722639799118042,1,0,0,0.0,0.0,2.7470905780792236,57.76799011230469,1.3358230590820312,90.78305053710938
173,8.700000000000001,-0.6173195231469355,0.19029471278190613,0.5195103883743286,0.6283964514732361,0.19029471278190613,0.35,5,0,0,0,0.7019528150558472,1.3156906366348267,0.7709403038024902,1,0,0,0.0,0.0,4.272726535797119,61.49155044555664,2.0776917934417725,141.08738708496094
174,8.75,-0.5366147399380115,0.20531630516052246,0.5090112090110779,0.6089135408401489,0.20531630516052246,0.35,5,0,0,0,0.7995194792747498,1.2078630924224854,0.8823708891868591,1,0,0,0.0,0.0,4.5813117027282715,7.723424911499023,2.2277469635009766,151.1713409423828
175,8.8,-0.44577950083736373,0.21749058365821838,0.49447163939476013,0.5888649225234985,0.21749058365821838,0.35,5,0,0,0,0.8723338842391968,1.0509940385818481,0.9029787182807922,1,0,0,0.0,0.0,3.1571600437164307,57.568824768066406,1.5352269411087036,104.29551696777344
176,8.85,-0.3657520838525216,0.20974193513393402,0.47772637009620667,0.5700026750564575,0.20974193513393402,0.35,5,0,0,0,0.8535405993461609,0.880783200263977,0.8159838318824768,1,0,0,0.0,0.0,3.130537748336792,70.1844482421875,1.5222816467285156,103.4761734008789
177,8.9,-0.3089040035076732,0.17570841312408447,0.4613969326019287,0.5544111728668213,0.17570841312408447,0.35,5,0,0,0,0.8036582469940186,0.8825055360794067,0.791857123374939,1,0,0,0.0,0.0,3.6758759021759033,46.93046569824219,1.7874621152877808,121.36080169677734
178,8.950000000000001,-0.25206417490399446,0.13427241146564484,0.4458230137825012,0.5423297882080078,0.13427241146564484,0.35,5,0,0,0,0.8583933711051941,1.0101972818374634,0.9504253268241882,1,0,0,0.0,0.0,2.461672067642212,56.5927619934082,1.1970332860946655,81.37480163574219
179,9.0,-0.18747284544594783,0.1201835498213768,0.42906293272972107,0.5314971804618835,0.1201835498213768,0.35,5,0,0,0,0.9628296494483948,1.0475976467132568,1.0221439599990845,1,0,0,0.0,0.0,2.7941975593566895,47.268150329589844,1.3587299585342407,92.29061889648438
180,9.05,-0.13963215411506105,0.1301305741071701,0.4107986390590668,0.5201544165611267,0.1301305741071701,0.35,5,0,0,0,0.9907394647598267,0.977201521396637,0.97735595703125,1,0,0,0.0,0.0,2.7346341609954834,51.704124450683594,1.329766035079956,90.34524536132812
181,9.1,-0.11915923896679835,0.1191968321800232,0.39356502890586853,0.5098667144775391,0.1191968321800232,0.35,5,0,0,0,0.9400390982627869,0.9020061492919922,0.8995433449745178,1,0,0,0.0,0.0,1.9507064819335938,74.58975219726562,0.9485669136047363,64.6889877319336
182,9.15,-0.1100009913180395,0.0924631804227829,0.3785516023635864,0.5017269253730774,0.0924631804227829,0.35,5,0,0,0,0.9069808721542358,1.0058075189590454,0.9215142726898193,1,0,0,0.0,0.0,3.4305355548858643,59.973915100097656,1.6681606769561768,113.31597900390625
183,9.200000000000001,-0.10300164954551405,0.09650305658578873,0.3641620874404907,0.4935160279273987,0.09650305658578873,0.35,5,0,0,0,0.9054101705551147,0.9545962810516357,0.9017830491065979,1,0,0,0.0,0.0,1.6787189245224,66.47854614257812,0.816307783126831,55.689334869384766
184,9.25,-0.10297421616295374,0.12444499880075455,0.3493489921092987,0.4836283326148987,0.12444499880075455,0.35,5,0,0,0,0.9156407713890076,0.9856810569763184,0.9489030241966248,1,0,0,0.0,0.0,3.2794766426086426,75.58411407470703,1.594705581665039,108.40972137451172
185,9.3,-0.08638091144206902,0.13051758706569672,0.3344620168209076,0.4735952615737915,0.13051758706569672,0.35,5,0,0,0,0.9527596831321716,0.9990934133529663,0.9809206128120422,1,0,0,0.0,0.0,0.995982825756073,61.970882415771484,0.4843151271343231,33.297210693359375
186,9.35,-0.06233726872220359,0.10229603946208954,0.3207526206970215,0.46566808223724365,0.10229603946208954,0.35,5,0,0,0,0.9720047116279602,1.0556226968765259,0.9834535121917725,1,0,0,0.0,0.0,3.233994722366333,70.3262710571289,1.57258939743042,106.88497924804688
187,9.4,-0.06219586711993891,0.08120223134756088,0.30906596779823303,0.45938777923583984,0.08120223134756088,0.35,5,0,0,0,0.9459138512611389,0.924827516078949,0.9098923802375793,1,0,0,0.0,0.0,1.7602359056472778,58.491790771484375,0.8559470176696777,58.30173873901367
188,9.450000000000001,-0.09395824034448311,0.09355951845645905,0.2990788221359253,0.45249104499816895,0.09355951845645905,0.35,5,0,0,0,0.8826093077659607,0.9521181583404541,0.8559572696685791,1,0,0,0.0,0.0,3.5651931762695312,73.38265991210938,1.733640432357788,117.81139373779297
189,9.5,-0.12214070180482053,0.11952081322669983,0.2898505926132202,0.4441831707954407,0.11952081322669983,0.35,5,0,0,0,0.8546607494354248,0.8207882046699524,0.8569055199623108,1,0,0,0.0,0.0,2.648184061050415,43.96906280517578,1.287728190422058,87.4647445678711
190,9.55,-0.10929936778689836,0.12550026178359985,0.280190646648407,0.4357331395149231,0.12550026178359985,0.35,5,0,0,0,0.8678312301635742,0.9444873929023743,0.9019089937210083,1,0,0,0.0,0.0,2.5778603553771973,84.58711242675781,1.2535320520401,85.37480926513672
191,9.600000000000001,-0.07889307453331754,0.0956135019659996,0.27102339267730713,0.4293209910392761,0.0956135019659996,0.35,5,0,0,0,0.8722952008247375,0.9067742824554443,0.8647481799125671,1,0,0,0.0,0.0,3.7185819149017334,58.67673110961914,1.8082287311553955,122.8068618774414
192,9.65,-0.09687786471570803,0.07667343318462372,0.26434123516082764,0.42505979537963867,0.07667343318462372,0.35,5,0,0,0,0.8054702877998352,0.7824046015739441,0.7412872910499573,1,0,0,0.0,0.0,2.703126907348633,72.16017150878906,1.3144451379776,89.41256713867188
193,9.700000000000001,-0.1443315053262279,0.07913544028997421,0.26034510135650635,0.4206973910331726,0.07913544028997421,0.35,5,0,0,0,0.7122414112091064,0.9079699516296387,0.6805453300476074,1,0,0,0.0,0.0,3.958951711654663,77.6671142578125,1.9251130819320679,130.80584716796875
194,9.75,-0.1973254002619877,0.09721226990222931,0.2583845555782318,0.4148485064506531,0.09721226990222931,0.35,5,0,0,0,0.6357045769691467,0.6152181029319763,0.595940113067627,1,0,0,0.0,0.0,4.333355903625488,44.651859283447266,2.1071736812591553,143.04000854492188
195,9.8,-0.23184380527324067,0.11602398753166199,0.25744014978408813,0.4081275463104248,0.11602398753166199,0.35,5,0,0,0,0.5892773866653442,0.6479407548904419,0.5860989093780518,1,0,0,0.0,0.0,1.6378662586212158,74.93050384521484,0.796442449092865,54.43058395385742
196,9.850000000000001,-0.21827495071452865,0.10553519427776337,0.2563248574733734,0.40221107006073,0.10553519427776337,0.35,5,0,0,0,0.6038932204246521,0.8680925965309143,0.6598370671272278,1,0,0,0.0,0.0,3.7552003860473633,86.9720458984375,1.8260351419448853,124.13794708251953
