step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,qdot_policy_norm,qdot_policy_limited_norm,policy_rate_limited,safety_qp_intervened,safety_qp_infeasible,safety_qp_correction_norm,safety_qp_solve_time_ms,acc_norm,jerk_norm,physics_rms_acceleration,physics_rms_jerk
195,9.8,-1.7135869788321363,0.22177746891975403,0.8644019961357117,0.3708624839782715,0.22177746891975403,0.35,2,0,0,0,1.4865124225616455,1.5146316289901733,1.4848183393478394,1,0,0,0.0,0.0,2.2872631549835205,19.537755966186523,1.112223505973816,75.49180603027344
196,9.850000000000001,-1.703528321671911,0.2295631319284439,0.8634307980537415,0.3656499683856964,0.2295631319284439,0.35,2,0,0,0,1.4822953939437866,1.529270052909851,1.4815151691436768,1,0,0,0.0,0.0,2.0524842739105225,19.550668716430664,0.9980581998825073,67.74700164794922
197,9.9,-1.7009573357442422,0.23779010772705078,0.8621129989624023,0.35952430963516235,0.23779010772705078,0.35,2,0,0,0,1.48577880859375,1.5459753274917603,1.494401216506958,1,0,0,0.0,0.0,2.0247609615325928,9.981266975402832,0.9845771789550781,66.8167495727539
198,9.950000000000001,-1.7059537602996968,0.24646233022212982,0.8608341813087463,0.3527469336986542,0.24646233022212982,0.35,2,0,0,0,1.5027731657028198,1.588979721069336,1.5199658870697021,1,0,0,0.0,0.0,2.095644235610962,10.53957748413086,1.0190454721450806,69.15609741210938
199,10.0,-1.7135573434345235,0.2555774748325348,0.85969078540802,0.34545162320137024,0.2555774748325348,0.35,2,0,0,0,1.5276989936828613,1.6165827512741089,1.5465445518493652,1,0,0,0.0,0.0,2.0603439807891846,3.1406991481781006,1.0018800497055054,67.98585510253906
200,10.05,-1.7187408906365365,0.26512467861175537,0.8585279583930969,0.33742740750312805,0.26512467861175537,0.35,0,0,0,0,1.5557667016983032,1.6263879537582397,1.5769853591918945,1,0,0,0.0,0.0,2.016401767730713,5.018388271331787,0.9805123209953308,66.53675842285156
201,10.100000000000001,-1.7223140819095546,0.2750827670097351,0.8572534322738647,0.32598474621772766,0.2750827670097351,0.35,0,0,0,0,1.5874242782592773,1.627368688583374,1.6109472513198853,1,0,0,0.0,0.0,2.0146729946136475,1.2832674980163574,0.9796716570854187,66.47838592529297
202,10.15,-1.726077173990202,0.28541767597198486,0.8558838367462158,0.31482356786727905,0.28541767597198486,0.35,0,0,0,0,1.613675594329834,1.626090407371521,1.626090407371521,0,0,0,0.0,0.0,1.5425093173980713,9.832880973815918,0.750073254108429,50.90534591674805
203,10.200000000000001,-1.730592749439493,0.2960797846317291,0.8544548153877258,0.30396485328674316,0.2960797846317291,0.35,0,0,0,0,1.6223087310791016,1.6215898990631104,1.6215898990631104,0,0,0,0.0,0.0,0.7020411491394043,18.074735641479492,0.3413805663585663,23.217830657958984
204,10.25,-1.73470602856846,0.3070005774497986,0.852937638759613,0.29343104362487793,0.3070005774497986,0.35,0,0,0,0,1.6196233034133911,1.6168042421340942,1.6168042421340942,0,0,0,0.0,0.0,0.30658113956451416,9.904275894165039,0.1490808129310608,10.15239429473877
205,10.3,-1.7373087512039012,0.31808915734291077,0.8512657880783081,0.28324612975120544,0.31808915734291077,0.35,0,0,0,0,1.6145120859146118,1.6105523109436035,1.6105523109436035,0,0,0,0.0,0.0,0.24540209770202637,2.3634896278381348,0.11933109909296036,8.100072860717773
206,10.350000000000001,-1.7385473860220853,0.32922786474227905,0.8493971228599548,0.2734356224536896,0.32922786474227905,0.35,0,0,0,0,1.6100801229476929,1.608156442642212,1.608156442642212,0,0,0,0.0,0.0,0.2133205384016037,1.2790017127990723,0.10373106598854065,7.039833068847656
207,10.4,-1.7378066958171088,0.34026774764060974,0.8472741842269897,0.2640264332294464,0.34026774764060974,0.35,0,0,0,0,1.6076377630233765,1.606347680091858,1.606347680091858,0,0,0,0.0,0.0,0.2181067317724228,3.0901246070861816,0.10605833679437637,7.201818466186523
208,10.450000000000001,-1.7347673602820557,0.35102295875549316,0.8448418974876404,0.25504690408706665,0.35102295875549316,0.35,0,0,0,0,1.6051372289657593,1.6031798124313354,1.6031798124313354,0,0,0,0.0,0.0,0.3146320581436157,2.343045473098755,0.1529955416917801,10.383883476257324
209,10.5,-1.7306752008745938,0.3612641394138336,0.8421222567558289,0.2465265542268753,0.3612641394138336,0.35,0,0,0,0,1.5978715419769287,1.5903681516647339,1.5903681516647339,0,0,0,0.0,0.0,0.49803605675697327,4.011612415313721,0.24217909574508667,16.437389373779297
210,10.55,-1.7263659285542974,0.3707100749015808,0.8391860723495483,0.23849602043628693,0.3707100749015808,0.35,0,0,0,0,1.5859134197235107,1.5777159929275513,1.5777159929275513,0,0,0,0.0,0.0,0.6375336647033691,3.2018470764160156,0.3100123107433319,21.038515090942383
211,10.600000000000001,-1.7222262283680458,0.3800543248653412,0.8360787630081177,0.2309866100549698,0.3800543248653412,0.35,0,0,0,0,1.5714569091796875,1.5606911182403564,1.5606911182403564,0,0,0,0.0,0.052441999287111685,0.6933667063713074,1.6754223108291626,0.33716219663619995,22.879505157470703
212,10.65,-1.6764576973431533,0.34656161069869995,0.8328797221183777,0.22559939324855804,0.34656161069869995,0.35,0,0,0,0,1.5477104187011719,1.5276329517364502,1.5276329517364502,0,0,0,0.0,0.046802000724710524,1.007767915725708,6.631944179534912,0.49004557728767395,33.25830078125
213,10.700000000000001,-1.670648989654302,0.35456332564353943,0.8295241594314575,0.22113241255283356,0.35456332564353943,0.35,0,0,0,0,1.5062123537063599,1.4729715585708618,1.473537564277649,1,0,0,0.0,0.04855199949815869,1.628282070159912,17.118061065673828,0.7917821407318115,53.74888229370117
214,10.75,-1.6594397541054058,0.3606564700603485,0.8258628845214844,0.2173294574022293,0.3606564700603485,0.35,0,0,0,0,1.4449732303619385,1.3973870277404785,1.400020956993103,1,0,0,0.0,0.04587199873640202,2.423271417617798,16.980628967285156,1.1783602237701416,79.97430419921875
215,10.8,-1.6434045897095177,0.36254581809043884,0.821921706199646,0.214211568236351,0.36254581809043884,0.35,0,0,0,0,1.3825304508209229,1.3427921533584595,1.348572850227356,1,0,0,0.0,0.043731000914704055,2.625641107559204,5.5840744972229,1.2767661809921265,86.63978576660156
216,10.850000000000001,-1.6209718797499912,0.35956668853759766,0.8176762461662292,0.21179677546024323,0.35956668853759766,0.35,0,0,0,0,1.3263733386993408,1.2762175798416138,1.2896292209625244,1,0,0,0.0,0.04311200245865621,2.519096612930298,7.53571891784668,1.22495698928833,83.12537384033203
217,10.9,-1.591379058383839,0.34953492879867554,0.813150942325592,0.20845533907413483,0.34953492879867554,0.35,2,0,0,0,1.2425801753997803,1.1781835556030273,1.1742050647735596,1,0,0,0.0,0.04384199928608723,2.9507431983947754,17.048646926879883,1.4348528385162354,97.37696075439453
218,10.950000000000001,-1.5533868736142358,0.32618972659111023,0.808596134185791,0.2053467482328415,0.32618972659111023,0.35,2,0,0,0,1.1041454076766968,0.9449239373207092,0.9963939785957336,1,0,0,0.0,0.04508200072450563,3.909318447113037,28.560640335083008,1.9009778499603271,129.01962280273438
219,11.0,-1.5017411967651972,0.29185187816619873,0.8039119839668274,0.203143909573555,0.29185187816619873,0.35,2,0,0,0,0.9565044045448303,1.046081781387329,0.8776893615722656,1,0,0,0.0,0.045952001528348774,4.068251132965088,20.98481559753418,1.9782618284225464,134.25257873535156
220,11.05,-1.4499573167308881,0.27478188276290894,0.7983183860778809,0.20161493122577667,0.27478188276290894,0.35,2,0,0,0,0.8973227739334106,1.2034457921981812,0.9170748591423035,1,0,0,0.0,0.05122199945617467,3.515259265899658,51.80164337158203,1.7093592882156372,116.07946014404297
221,11.100000000000001,-1.404742671864774,0.27361389994621277,0.7914769649505615,0.20064528286457062,0.27361389994621277,0.35,2,0,0,0,0.9204551577568054,1.3003675937652588,0.9499313235282898,1,0,0,0.0,0.05637199865304865,3.745370626449585,29.44264793395996,1.8212552070617676,123.61239624023438
222,11.15,-1.3641930212573163,0.2705303430557251,0.7838813066482544,0.2005220502614975,0.2705303430557251,0.35,2,0,0,0,0.9581504464149475,1.2924513816833496,0.9940724968910217,1,0,0,0.0,0.04533199899015017,3.800949811935425,27.485855102539062,1.8482816219329834,125.44267272949219
223,11.200000000000001,-1.3295821681334203,0.268483430147171,0.7758682370185852,0.20148693025112152,0.268483430147171,0.35,2,0,0,0,1.009305477142334,1.2890170812606812,1.0558050870895386,1,0,0,0.0,0.04502199954004027,3.7295427322387695,9.778420448303223,1.8135586977005005,123.06687927246094
224,11.25,-1.2948205979409957,0.26382243633270264,0.7676230072975159,0.20371343195438385,0.26382243633270264,0.35,2,0,0,0,1.0562361478805542,1.3593401908874512,1.0832593441009521,1,0,0,0.0,0.04837199958274141,3.036665916442871,37.85654830932617,1.4766345024108887,100.25436401367188
225,11.3,-1.2695006601471213,0.2561836540699005,0.7597255110740662,0.2074541598558426,0.2561836540699005,0.35,2,0,0,0,1.080053448677063,1.4288984537124634,1.0993058681488037,1,0,0,0.0,0.045762000809190795,3.3260092735290527,53.82952117919922,1.617332935333252,109.84693145751953
226,11.350000000000001,-1.2540126797165612,0.24548694491386414,0.7527155876159668,0.2128964215517044,0.24548694491386414,0.35,2,0,0,0,1.1199116706848145,1.3697196245193481,1.1683562994003296,1,0,0,0.0,0.04447199899004772,3.9279072284698486,29.748275756835938,1.9100168943405151,129.63485717773438
227,11.4,-1.2324121340899798,0.23225447535514832,0.7463378310203552,0.2199893742799759,0.23225447535514832,0.35,2,0,0,0,1.1699599027633667,1.3020989894866943,1.196786880493164,1,0,0,0.0,0.049231999582843855,3.028136968612671,37.25437927246094,1.4724870920181274,99.97137451171875
228,11.450000000000001,-1.1917198636314472,0.21828125417232513,0.739599883556366,0.22796441614627838,0.21828125417232513,0.35,2,0,0,0,1.1891510486602783,1.2878462076187134,1.199094295501709,1,0,0,0.0,0.045461998524842784,2.6564793586730957,63.805397033691406,1.291761875152588,87.8289794921875
229,11.5,-1.0752862088884036,0.21284262835979462,0.7284989953041077,0.23121760785579681,0.21284262835979462,0.35,2,0,0,0,1.1735719442367554,1.253207802772522,1.1502264738082886,1,0,0,0.0,0.044581000111065805,2.894817352294922,40.10033416748047,1.4076579809188843,95.58319854736328
230,11.55,-0.9960963261445435,0.2075291872024536,0.7154129147529602,0.23448343575000763,0.2075291872024536,0.35,2,0,0,0,1.1674096584320068,1.3347333669662476,1.1905877590179443,1,0,0,0.0,0.04604199784807861,2.20297908782959,33.57506561279297,1.0712388753890991,72.7496109008789
231,11.600000000000001,-0.9594501248771465,0.2015303522348404,0.7026320099830627,0.23828060925006866,0.2015303522348404,0.35,2,0,0,0,1.195473551750183,1.2611515522003174,1.2143040895462036,1,0,0,0.0,0.04611199983628467,2.4342875480651855,35.33357238769531,1.1837170124053955,80.38226318359375
232,11.65,-0.9221279805812821,0.19494527578353882,0.6900955438613892,0.24259205162525177,0.19494527578353882,0.35,2,0,0,0,1.2066422700881958,1.2085620164871216,1.208486795425415,1,0,0,0.0,0.04598200030159205,1.9374613761901855,44.25542449951172,0.9421260952949524,64.04463195800781
233,11.700000000000001,-0.8812470853374728,0.18795937299728394,0.6775806546211243,0.24734185636043549,0.18795937299728394,0.35,2,0,0,0,1.1935447454452515,1.1621969938278198,1.1778695583343506,1,0,0,0.0,0.0,1.8017536401748657,31.573944091796875,0.8761356472969055,59.51504135131836
234,11.75,-0.838111683305234,0.18075117468833923,0.6649442911148071,0.2524482011795044,0.18075117468833923,0.35,2,0,0,0,1.1702826023101807,1.1778801679611206,1.1614701747894287,1,0,0,0.0,0.0,2.26546049118042,41.03037643432617,1.1016217470169067,74.83746337890625
235,11.8,-0.7962531440659316,0.17341840267181396,0.6522462964057922,0.25787582993507385,0.17341840267181396,0.35,2,0,0,0,1.1556349992752075,1.1494923830032349,1.1494923830032349,0,0,0,0.0,0.0,2.3413326740264893,19.73681640625,1.1385159492492676,77.27592468261719
236,11.850000000000001,-0.7636141375416267,0.1658576875925064,0.6399391293525696,0.26374173164367676,0.1658576875925064,0.35,2,0,0,0,1.1132614612579346,1.0485429763793945,1.06987464427948,1,0,0,0.0,0.0,1.5533137321472168,51.62450408935547,0.7553272247314453,51.44820785522461
237,11.9,-0.7493586738825445,0.15780790150165558,0.6288045644760132,0.27031925320625305,0.15780790150165558,0.35,2,0,0,0,1.039406418800354,0.9969293475151062,0.9972381591796875,1,0,0,0.0,0.0,3.4388654232025146,49.878509521484375,1.6722114086151123,113.5541763305664
238,11.950000000000001,-0.7422200344691657,0.14977923035621643,0.6190606355667114,0.2772595286369324,0.14977923035621643,0.35,2,0,0,0,0.9902312755584717,1.0212523937225342,0.9808342456817627,1,0,0,0.0,0.0,3.686981678009033,6.44061803817749,1.7928625345230103,121.66085815429688
239,12.0,-0.7309299496228425,0.14237894117832184,0.6103168725967407,0.28403282165527344,0.14237894117832184,0.35,2,0,0,0,0.986949622631073,1.0176198482513428,1.0057013034820557,1,0,0,0.0,0.0,3.107043504714966,38.136863708496094,1.5108567476272583,102.5761489868164
