step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
114,5.75,-0.690050078179633,0.40224093198776245,0.4208531677722931,0.15064755082130432,0.4022408723831177,0.35,1,0,0,0,0,,,nan,0,0.7817292213439941,1.157245397567749,10.725593566894531,0.8182818293571472,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.09726750323371312,0,1,12,predictive_link_1,predictive_link_1,0,0,1,solved,osqp,6.982748798622929e-08,valid,0.0006685478227461961,0.12554807|0.000668547823|0.0240342353|0.19097839|0.281667352|0.290065428,0.27554807|0.150668548|0.174034235|0.34097839|0.431667352|0.440065428,0.24554807|0.120668548|0.144034235|0.31097839|0.401667352|0.410065428,0|0|0|0|0|0,0|-0.0770391412|-0.091298079|-0.0300954754|-0.00453783539|0,0.0205193245|0.0743648794|0.0798695742|0.0317032505|0.030058179|0,0.522711606|-7.04893668e-08|0.0847084365|0.765521336|1.15218975|1.16026171,0.31346339|0.210839435|0.273951083,-0.0349794254|0.138806731|-0.0523388274,0.004848746582865715,0.0014283955097198486,0.0013990923762321472,0.0019880644977092743
115,5.800000000000001,-0.6787958115016411,0.4023166000843048,0.4168941378593445,0.15062406659126282,0.402316689491272,0.35,1,0,0,0,0,,,nan,0,0.7805490493774414,1.1845061779022217,7.439999580383301,0.8150640726089478,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.08897347808829913,0,1,12,predictive_link_1,predictive_link_1,0,0,1,solved,osqp,6.299012325627906e-08,valid,0.0006475234218012715,0.12664185|0.000647523422|0.023576094|0.191130237|0.282926098|0.290589274,0.27664185|0.150647523|0.173576094|0.341130237|0.432926098|0.440589274,0.24664185|0.120647523|0.143576094|0.311130237|0.402926098|0.410589274,0|0|0|0|0|0,0|-0.0808875096|-0.0977795482|-0.0409428455|-0.0176688675|0,0.0232207827|0.0782973558|0.0834802345|0.0340735914|0.0308013741|0,0.529788181|-6.00872758e-08|0.0800050625|0.757651693|1.1448369|1.1623571,0.31171459|0.217779741|0.27133432,-0.0349794254|0.138806731|-0.0523388274,0.0048658279702067375,0.0014635398983955383,0.0013697044923901558,0.001999412663280964
116,5.8500000000000005,-0.6670671917234725,0.40241119265556335,0.41266173124313354,0.1505947709083557,0.4024112820625305,0.35,1,0,0,0,0,,,nan,0,0.7756823897361755,1.6121702194213867,12.734322547912598,0.8094472289085388,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.08377748520950007,0,1,12,predictive_link_1,predictive_link_1,0,0,1,solved,osqp,5.9007299810232006e-08,valid,0.0006240761895479896,0.127870153|0.00062407619|0.0229661983|0.190847558|0.283567302|0.290658074,0.277870153|0.150624076|0.172966198|0.340847558|0.433567302|0.440658074,0.247870153|0.120624076|0.142966198|0.310847558|0.403567302|0.410658074,0|0|0|0|0|0,0|-0.084619779|-0.10542778|-0.0579135334|-0.0367818156|0,0.0259000194|0.0821234158|0.0868852923|0.036115592|0.031464046|0,0.537380631|-5.8385641e-08|0.0733223057|0.741592289|1.12895144|1.1626323,0.309965789|0.224720046|0.268717557,-0.0349794254|0.138806731|-0.0523388274,0.004199468530714512,0.0013501811772584915,0.0011059483513236046,0.001710275188088417
117,5.9,-0.660580592543595,0.40253743529319763,0.40843433141708374,0.15055570006370544,0.40253743529319763,0.35,1,0,0,0,0,,,nan,0,0.7763027548789978,2.234161853790283,15.698410034179688,0.8121128678321838,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.08564189148632023,0,1,12,predictive_link_1,predictive_link_1,0,0,1,solved,osqp,6.01370832159498e-08,valid,0.0005947784114220533,0.129231812|0.000594778411|0.0221301092|0.189805367|0.283287982|0.289979332,0.279231812|0.150594778|0.172130109|0.339805367|0.433287982|0.439979332,0.249231812|0.120594778|0.142130109|0.309805367|0.403287982|0.409979332,0|0|0|0|0|0,0|-0.0881728789|-0.114251427|-0.0809511686|-0.0615412942|0,0.0285547577|0.0857937091|0.0899901277|0.0376999768|0.0319903658|0,0.545482005|-5.61467994e-08|0.0642591378|0.715970275|1.103601|1.15991733,0.308216989|0.231660351|0.266100794,-0.0349794254|0.138806731|-0.0523388274,0.005575625225901604,0.0017114374786615372,0.0015305429697036743,0.0022956114262342453
118,5.95,-0.6637653510513202,0.4027005732059479,0.40469303727149963,0.1505051851272583,0.40270063281059265,0.35,1,0,0,0,0,,,nan,0,0.7950897216796875,2.9243180751800537,16.517963409423828,0.8344037532806396,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.09258451512871843,0,1,12,predictive_link_1,predictive_link_1,0,0,1,solved,osqp,6.453103154613338e-08,valid,0.0005556874780731913,0.130725547|0.000555687478|0.0209830119|0.187670835|0.281792547|0.288279772,0.280725547|0.150555687|0.170983012|0.337670835|0.431792547|0.438279772,0.250725547|0.120555687|0.140983012|0.307670835|0.401792547|0.408279772,0|0|0|0|0|0,0|-0.0914552164|-0.124185078|-0.108965589|-0.0908535967|0,0.0311828315|0.0892324066|0.0926541884|0.0386400938|0.0323024625|0,0.55408502|-5.99413886e-08|0.052401158|0.680357845|1.06861905|1.15311909,0.306468189|0.238600656|0.263484031,-0.0349794254|0.138806731|-0.0523388274,0.005805594846606255,0.0017909388989210129,0.0015893960371613503,0.002387169748544693
119,6.0,-0.6722005629523767,0.4002658426761627,0.40182241797447205,0.15126103162765503,0.4002659022808075,0.35,1,0,0,0,0,,,nan,0,0.7941290736198425,2.6141088008880615,35.834327697753906,0.8706483840942383,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.1674429050270623,0,1,12,workspace_y_upper,workspace_y_upper,2,0,0,inaccurate_solution,,0.0,valid,0.0005051784962892547,0.132349973|0.000505178496|0.0194343636|0.184155689|0.278831717|0.285326927,0.282349973|0.150505178|0.169434364|0.334155689|0.428831717|0.435326927,0.252349973|0.120505178|0.139434364|0.304155689|0.398831717|0.405326927,0|0|0|0|0|0,0|-0.0783111112|-0.112544033|-0.117740345|-0.1016459|0,0.0337821933|0.0923568789|0.0947187648|0.0387391604|0.0322910866|0,0.563182087|0.0160664817|0.0599121859|0.657621571|1.04597206|1.14130771,0.304719388|0.245540962|0.260867268,-0.0349794254|0.138806731|-0.0523388274,0.005516190081834793,0.0018265536054968834,0.0013778069987893105,0.002274402417242527
120,6.050000000000001,-0.6259817745365492,0.39718568325042725,0.3970029950141907,0.15222415328025818,0.39718562364578247,0.35,1,0,0,0,0,,,nan,0,0.7937639355659485,1.7970768213272095,67.15253448486328,0.8764513731002808,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.20931767506923815,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,7.493502144212405e-07,valid,0.0012610345001383971,0.134103651|0.0012610345|0.0185430412|0.180183386|0.275311982|0.281886728,0.284103651|0.151261035|0.168543041|0.330183386|0.425311982|0.431886728,0.254103651|0.121261035|0.138543041|0.300183386|0.395311982|0.401886728,0|0|0|0|0|0,0|-0.0771683431|-0.113874609|-0.124446971|-0.109968556|0,0.0363509403|0.0951242327|0.096343776|0.0386096948|0.0322275175|0,0.572765543|0.0230000275|0.0566413315|0.634896266|1.02350689|1.12754691,0.302970588|0.252481341|0.258250505,-0.0349794254|0.138806731|-0.0523388274,0.009095406159758568,0.00144294835627079,0.005663047544658184,0.0019568530842661858
121,6.1000000000000005,-0.5910265036420981,0.3935360610485077,0.3909648656845093,0.15337535738945007,0.3935360908508301,0.35,1,0,0,0,0,,,nan,0,0.833721399307251,2.1672980785369873,36.61824417114258,0.9023823738098145,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.21002880983020977,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,8.582400867485074e-07,valid,0.002224129560039062,0.135985022|0.00222412956|0.0176799889|0.175896906|0.271396|0.277972128,0.285985022|0.15222413|0.167679989|0.325896906|0.421396|0.427972128,0.255985022|0.12222413|0.137679989|0.295896906|0.391396|0.397972128,0|0|0|0|0|0,0|-0.0765087498|-0.114030031|-0.123905199|-0.110940299|0,0.038887285|0.0980302274|0.0982349145|0.038996215|0.0324401487|0,0.582827375|0.0304179958|0.0549248394|0.61867864|1.00708385|1.11188851,0.301221788|0.259421825|0.255633742,-0.0349794254|0.138806731|-0.0523388274,0.010126551613211632,0.0014471467584371567,0.0066710710525512695,0.001972472295165062
122,6.15,-0.5700714167397121,0.38825875520706177,0.3846041262149811,0.155059814453125,0.38825875520706177,0.35,1,0,0,0,0,,,nan,0,0.8901639580726624,2.1570911407470703,19.01666259765625,0.9441863894462585,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.20331218330838444,0,1,12,workspace_y_upper,workspace_y_upper,2,0,0,inaccurate_solution,,0.0,valid,0.003375364603444536,0.137992365|0.0033753646|0.0169208075|0.171679004|0.267459798|0.273986094,0.287992365|0.153375365|0.166920807|0.321679004|0.417459798|0.423986094,0.257992365|0.123375365|0.136920807|0.291679004|0.387459798|0.393986094,0|0|0|0|0|0,0|-0.0688850122|-0.105707325|-0.11885411|-0.107625893|0,0.0413895374|0.101006984|0.100325845|0.0397834895|0.0329030693|0,0.593358998|0.0456234298|0.0623017494|0.607645397|0.99511637|1.09594437,0.299472988|0.266362309|0.253016979,-0.0349794254|0.138806731|-0.0523388274,0.005157227627933025,0.0014286627992987633,0.0013923989608883858,0.0023043006658554077
123,6.2,-0.57835504772481,0.3801007866859436,0.37958332896232605,0.15771114826202393,0.3801008462905884,0.35,1,0,0,0,0,,,nan,0,0.9358347058296204,2.148498058319092,21.044893264770508,0.9778812527656555,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.19230832482399918,0,1,12,workspace_y_upper,workspace_y_upper,2,0,0,inaccurate_solution,,0.0,valid,0.005059792837653149,0.140123936|0.00505979284|0.0166883004|0.167762056|0.263721456|0.270180298,0.290123936|0.155059793|0.1666883|0.317762056|0.413721456|0.420180298,0.260123936|0.125059793|0.1366883|0.287762056|0.383721456|0.390180298,0|0|0|0|0|0,0|-0.0522471161|-0.0847631925|-0.102391998|-0.092784601|0,0.0438561715|0.103879537|0.102429227|0.0408635776|0.033604725|0,0.604351914|0.0718715925|0.0844192359|0.609519805|0.995705949|1.08072119,0.297724187|0.273302794|0.250400215,-0.0349794254|0.138806731|-0.0523388274,0.005072200670838356,0.0014644032344222069,0.0013770954683423042,0.0021948842331767082
124,6.25,-0.6016259296896286,0.3683411180973053,0.3767419457435608,0.16163921356201172,0.3683411180973053,0.35,1,0,0,0,0,,,nan,0,0.9794295430183411,2.367957353591919,15.484084129333496,1.0083974599838257,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.16620156120583124,0,1,12,workspace_y_upper,workspace_y_upper,2,0,0,inaccurate_solution,,0.0,valid,0.007711149748739848,0.142377858|0.00771114975|0.0175992516|0.164709859|0.260753197|0.267169207,0.292377858|0.15771115|0.167599252|0.314709859|0.410753197|0.417169207,0.262377858|0.12771115|0.137599252|0.284709859|0.380753197|0.387169207,0|0|0|0|0|0,0|-0.028525378|-0.0552802142|-0.0819087629|-0.0737189209|0,0.0462858245|0.106420946|0.104311428|0.0421311685|0.0345782505|0,0.615797255|0.108740167|0.11942822|0.619061841|1.00387212|1.06867683,0.295975387|0.280243278|0.247783288,-0.0349794254|0.138806731|-0.0523388274,0.005015047267079353,0.0014386428520083427,0.0013663889840245247,0.002177836373448372
125,6.300000000000001,-0.6306122733664518,0.3526438772678375,0.37640368938446045,0.1670912802219391,0.35264384746551514,0.35,1,0,0,0,0,,,nan,0,1.0267865657806396,2.6410903930664062,16.298553466796875,1.0452525615692139,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.13649949615392348,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,9.834806064604185e-07,valid,0.011639217900701854,0.144752306|0.0116392179|0.0200340693|0.162712222|0.258763507|0.265170084,0.294752306|0.161639218|0.170034069|0.312712222|0.408763507|0.415170084,0.264752306|0.131639218|0.140034069|0.282712222|0.378763507|0.385170084,0|0|0|0|0|0,0|0.000615125756|-0.0207069779|-0.0626019269|-0.0555109541|0,0.0486772214|0.108480616|0.105797173|0.0435162136|0.0357919746|0,0.627686444|0.155652613|0.165226472|0.631763177|1.01533505|1.06068034,0.294226587|0.287183762|0.245166346,-0.0349794254|0.138806731|-0.0523388274,0.005440144799649715,0.0018259985372424126,0.0014105159789323807,0.0021702051162719727
126,6.3500000000000005,-0.6548996563091806,0.3338569402694702,0.3783039152622223,0.1739598512649536,0.33385688066482544,0.35,1,0,0,0,0,,,nan,0,1.0768492221832275,2.471731662750244,7.643613815307617,1.088400959968567,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.11081060593770123,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,7.525839457386829e-07,valid,0.01709126703381167,0.147245344|0.017091267|0.0242269194|0.161721288|0.257727678|0.26414366,0.297245344|0.167091267|0.174226919|0.311721288|0.407727678|0.41414366,0.267245344|0.137091267|0.144226919|0.281721288|0.377727678|0.38414366,0|0|0|0|0|0,0|0.0275779989|0.0102178338|-0.0476268509|-0.041157196|0,0.0510292448|0.109962717|0.106758116|0.0449755409|0.0371662069|0,0.640010622|0.205905784|0.213883628|0.644233843|1.02691972|1.05657464,0.292477787|0.294124246|0.242549405,-0.0349794254|0.138806731|-0.0523388274,0.004822907038033009,0.0014480501413345337,0.0013951929286122322,0.001947765238583088
127,6.4,-0.6699754404166425,0.3134055435657501,0.38188767433166504,0.18191289901733398,0.31340548396110535,0.35,1,0,0,0,0,,,nan,0,1.1227506399154663,1.9642860889434814,10.549812316894531,1.1298580169677734,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.08849347797833818,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,5.147019160219035e-07,valid,0.02395982610241207,0.14985498|0.0239598261|0.0300124174|0.161565529|0.257499364|0.263929236,0.29985498|0.173959826|0.180012417|0.311565529|0.407499364|0.413929236,0.26985498|0.143959826|0.150012417|0.281565529|0.377499364|0.383929236,0|0|0|0|0|0,0|0.0480983036|0.0330337798|-0.0376408075|-0.0313927991|0,0.0533409147|0.110917724|0.107219969|0.0464893874|0.0386387658|0,0.652760833|0.254855332|0.260303418|0.655110694|1.03724342|1.05571694,0.290728986|0.30106473|0.239932463,-0.0349794254|0.138806731|-0.0523388274,0.015039744786918163,0.01164408028125763,0.0014114761725068092,0.0019498663023114204
128,6.45,-0.6701253693183709,0.2928970158100128,0.38625964522361755,0.1904553472995758,0.29289695620536804,0.35,1,0,0,0,0,,,nan,0,1.1499667167663574,1.1825835704803467,16.37095069885254,1.1539931297302246,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.06581535558721996,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,3.031795340925625e-07,valid,0.03191287455405714,0.152579172|0.0319128746|0.0369827181|0.16201606|0.257868574|0.264313199,0.302579172|0.181912875|0.186982718|0.31201606|0.407868574|0.414313199,0.272579172|0.151912875|0.156982718|0.28201606|0.377868574|0.384313199,0|0|0|0|0|0,0|0.0594732256|0.0445098014|-0.0341583461|-0.0279808989|0,0.0556113839|0.111478017|0.107294854|0.0480368934|0.040172482|0,0.665928072|0.298602741|0.299735528|0.661942789|1.04366588|1.0572528,0.288980186|0.308005214|0.237315521,-0.0349794254|0.138806731|-0.0523388274,0.025444142520427704,0.011806951835751534,0.001425294205546379,0.012176072224974632
129,6.5,-0.6628985595828842,0.27312663197517395,0.3909297585487366,0.19930922985076904,0.27312666177749634,0.35,1,0,0,0,0,,,nan,0,1.1684406995773315,0.759838879108429,9.224578857421875,1.1709606647491455,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.05194915890731062,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.8074566662112934e-07,valid,0.04045532393372128,0.155415843|0.0404553239|0.0445240592|0.162726509|0.25849563|0.264958642,0.305415843|0.190455324|0.194524059|0.312726509|0.40849563|0.414958642,0.275415843|0.160455324|0.164524059|0.282726509|0.37849563|0.384958642,0|0|0|0|0|0,0|0.0654444423|0.0491247885|-0.0346438934|-0.0284741453|0,0.0578399343|0.111829103|0.107151047|0.0496027091|0.0417448262|0,0.679503306|0.339094841|0.334372073|0.66586485|1.0472532|1.05983457,0.287231386|0.314945698|0.234698579,-0.0349794254|0.138806731|-0.0523388274,0.017268624156713486,0.0015250267460942268,0.001365460455417633,0.014342011883854866
130,6.550000000000001,-0.6473345626660791,0.2547118365764618,0.395372599363327,0.2081884741783142,0.25471189618110657,0.35,1,0,0,0,0,,,nan,0,1.1774301528930664,0.3550601601600647,10.229613304138184,1.1790105104446411,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.040714975568562364,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.0437372761906705e-07,valid,0.0493092460278641,0.158362881|0.049309246|0.052281981|0.163494619|0.259180988|0.265671755,0.308362881|0.199309246|0.202281981|0.313494619|0.409180988|0.415671755,0.278362881|0.169309246|0.172281981|0.283494619|0.379180988|0.385671755,0|0|0|0|0|0,0|0.0657367811|0.0466506415|-0.0387622447|-0.0326336657|0,0.0600259737|0.112071674|0.106878484|0.0511771739|0.0433526435|0,0.693477497|0.375045439|0.362657049|0.666393405|1.04744293|1.06268702,0.285482585|0.321886182|0.232081637,-0.0349794254|0.138806731|-0.0523388274,0.005088968202471733,0.0016876384615898132,0.001392086036503315,0.0019708694890141487
131,6.6000000000000005,-0.625409030371074,0.23796816170215607,0.3991904556751251,0.2168751358985901,0.23796813189983368,0.35,1,0,0,0,0,,,nan,0,1.1774870157241821,0.3662683367729187,8.709914207458496,1.1787382364273071,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.03718105763404107,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.224894018470485e-08,valid,0.05818849038382154,0.161418148|0.0581884904|0.0598955377|0.1641345|0.259737742|0.266277093,0.311418148|0.20818849|0.209895538|0.3141345|0.409737742|0.416277093,0.281418148|0.17818849|0.179895538|0.2841345|0.379737742|0.386277093,0|0|0|0|0|0,0|0.0616330471|0.0387453595|-0.0452950716|-0.0393219161|0,0.0621690308|0.112302659|0.106570261|0.0527615649|0.045016167|0,0.707841623|0.406689668|0.384897771|0.664004492|1.04464522|1.06510837,0.283733785|0.328826666|0.229464695,-0.0349794254|0.138806731|-0.0523388274,0.006892114877700806,0.003844141960144043,0.0012623947113752365,0.0017499728128314018
132,6.65,-0.6063057696114177,0.2254609912633896,0.4023591876029968,0.22380049526691437,0.22546103596687317,0.35,2,0,0,0,0,,,nan,0,1.1721793413162231,0.46660420298576355,4.804403305053711,1.1731369495391846,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.0329893601236052,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,4.9436899086582886e-08,valid,0.06687510997486737,0.164579486|0.06687511|0.0670920025|0.164522821|0.260038441|0.266657389,0.314579486|0.21687511|0.217092002|0.314522821|0.410038441|0.416657389,0.284579486|0.18687511|0.187092002|0.284522821|0.380038441|0.386657389,0|0|0|0|0|0,0|0.0559397746|0.0293276477|-0.0513061996|-0.0455666558|0,0.0642687509|0.112590466|0.106297155|0.0543637128|0.0467578437|0,0.722586695|0.436030681|0.403992812|0.661148796|1.04134495|1.06662955,0.281984985|0.33576715|0.226847753,-0.0349794254|0.138806731|-0.0523388274,0.003956359811127186,0.0008237399160861969,0.0012221606448292732,0.0018899012356996536
133,6.7,-0.5895210325633808,0.2148268222808838,0.40495312213897705,0.23002047836780548,0.21482683718204498,0.35,2,0,0,0,0,,,nan,0,1.1628508567810059,0.5415383577346802,3.3610644340515137,1.1635113954544067,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.027184182340680447,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,3.211039070576127e-08,valid,0.07380050977225397,0.167844722|0.0752938531|0.0738005098|0.164687616|0.260109667|0.266851331,0.317844722|0.225293853|0.22380051|0.314687616|0.410109667|0.416851331,0.287844722|0.195293853|0.19380051|0.284687616|0.380109667|0.386851331,0|0|0|0|0|0,0|0.0497324583|0.0197824231|-0.0561823666|-0.0507905002|0,0.0663248898|0.112950738|0.106079628|0.0559821107|0.048600674|0,0.737703777|0.463858609|0.42106409|0.658550206|1.03824884|1.06740533,0.280236185|0.342707634|0.224230811,-0.0349794254|0.138806731|-0.0523388274,0.003939338028430939,0.0011615371331572533,0.0010913675650954247,0.0016602715477347374
134,6.75,-0.5739290228180838,0.2055058479309082,0.4070121645927429,0.23575077950954437,0.2055058777332306,0.35,2,0,0,0,0,,,nan,0,1.1512916088104248,0.652736246585846,3.1422085762023926,1.151634693145752,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.01836565556349579,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.7890154226096744e-08,valid,0.08002047492626055,0.171211672|0.083423382|0.0800204749|0.164688101|0.260008654|0.266928479,0.321211672|0.233423382|0.230020475|0.314688101|0.410008654|0.416928479,0.291211672|0.203423382|0.200020475|0.284688101|0.380008654|0.386928479,0|0|0|0|0|0,0|0.0429798698|0.0101023771|-0.0601307055|-0.0552666136|0,0.0683373083|0.113382619|0.105921425|0.0576122239|0.0505620761|0,0.753183996|0.490056017|0.436105702|0.656233923|1.03533008|1.06771392,0.278487384|0.349648118|0.221613869,-0.0349794254|0.138806731|-0.0523388274,0.003935939632356167,0.001163465902209282,0.00110687967389822,0.0016383547335863113
135,6.800000000000001,-0.5602413929776311,0.19727566838264465,0.4086228907108307,0.24104847013950348,0.19727572798728943,0.35,2,0,0,0,0,,,nan,0,1.1447831392288208,0.522693395614624,2.8397388458251953,1.144936442375183,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.011023619626823874,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.457036410238316e-09,valid,0.08575077959647284,0.174678149|0.0912405027|0.0857507796|0.164572404|0.259778856|0.266948902,0.324678149|0.241240503|0.23575078|0.314572404|0.409778856|0.416948902,0.294678149|0.211240503|0.20575078|0.284572404|0.379778856|0.386948902,0|0|0|0|0|0,0|0.0374513732|0.00152061454|-0.064085669|-0.0599993501|0,0.0703059669|0.113887739|0.105829071|0.0592496331|0.0526625773|0,0.769018562|0.516301123|0.450352804|0.653453581|1.03177865|1.06779561,0.276738584|0.356588602|0.218996927,-0.0349794254|0.138806731|-0.0523388274,0.003886778838932514,0.0011495184153318405,0.0010984623804688454,0.001612551510334015
136,6.8500000000000005,-0.546679179528307,0.1900072693824768,0.40977951884269714,0.24592982232570648,0.19000735878944397,0.35,2,0,0,0,0,,,nan,0,1.1458746194839478,0.37544170022010803,4.606541633605957,1.1460659503936768,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.01389620150535295,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,8.027830199208719e-09,valid,0.09104849825481551,0.178241965|0.0988093201|0.0910484983|0.164340659|0.259413659|0.266911913,0.328241965|0.24880932|0.241048498|0.314340659|0.409413659|0.416911913,0.298241965|0.21880932|0.211048498|0.284340659|0.379413659|0.386911913,0|0|0|0|0|0,0|0.0331625356|-0.0067183164|-0.069456947|-0.0664433585|0,0.0722309187|0.114443966|0.105776771|0.0608889524|0.0548893677|0,0.785198778|0.542843782|0.463252448|0.648794641|1.02610064|1.06764765,0.274989784|0.363529086|0.216379985,-0.0349794254|0.138806731|-0.0523388274,0.0039773983880877495,0.0012111850082874298,0.0011289305984973907,0.0016094967722892761
137,6.9,-0.5287466228952247,0.18376465141773224,0.4102438688278198,0.25028693675994873,0.18376465141773224,0.35,2,0,0,0,0,,,nan,0,1.150883674621582,0.4858798384666443,3.61177921295166,1.1515424251556396,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.032116712703023596,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.7231067440948156e-08,valid,0.0959298620214177,0.181900939|0.106193627|0.095929862|0.163921249|0.2588329|0.266737144,0.331900939|0.256193627|0.245929862|0.313921249|0.4088329|0.416737144,0.301900939|0.226193627|0.215929862|0.283921249|0.3788329|0.386737144,0|0|0|0|0|0,0|0.0282310039|-0.0170974943|-0.0775755383|-0.07602051|0,0.0741123043|0.115032591|0.105737925|0.0625308371|0.0572164843|0,0.801716062|0.568038101|0.472359879|0.640640295|1.01652757|1.06694858,0.273240983|0.37046957|0.213763043,-0.0349794254|0.138806731|-0.0523388274,0.004138191230595112,0.0011799680069088936,0.001130441203713417,0.001800025813281536
138,6.95,-0.5120774315679626,0.17843212187290192,0.41009220480918884,0.2541382908821106,0.1784321814775467,0.35,2,0,0,0,0,,,nan,0,1.1588743925094604,0.49019527435302734,1.622459888458252,1.1602983474731445,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.05131376589867488,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,2.279464670143505e-08,valid,0.10028694565978982,0.185652898|0.11336338|0.100286946|0.163176394|0.257883566|0.266276694,0.335652898|0.26336338|0.250286946|0.313176394|0.407883566|0.416276694,0.305652898|0.23336338|0.220286946|0.283176394|0.377883566|0.386276694,0|0|0|0|0|0,0|0.0235895801|-0.0271417773|-0.0851632818|-0.0853424149|0,0.0759503444|0.115665725|0.105723164|0.0641901559|0.059637164|0,0.818561936|0.592708823|0.479729169|0.631732449|1.00582901|1.06510678,0.271492183|0.377410054|0.211146101,-0.0349794254|0.138806731|-0.0523388274,0.004121007397770882,0.0012324675917625427,0.001175801269710064,0.001684076152741909
139,7.0,-0.49846612058544176,0.17385485768318176,0.40949347615242004,0.2575458288192749,0.17385482788085938,0.35,2,0,0,0,0,,,nan,0,1.1691508293151855,0.4308677315711975,2.1043202877044678,1.171524167060852,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.0690686051093019,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,2.6465330090624795e-08,valid,0.1041383457640401,0.189495681|0.120335008|0.104138346|0.162134233|0.256583034|0.265562292,0.339495681|0.270335008|0.254138346|0.312134233|0.406583034|0.415562292,0.309495681|0.240335008|0.224138346|0.282134233|0.376583034|0.385562292,0|0|0|0|0|0,0|0.0198274233|-0.0359753136|-0.0916025817|-0.0937742586|0,0.0777453344|0.116336067|0.105725313|0.0658640139|0.0621516291|0,0.835728057|0.617503523|0.486303382|0.622798362|0.994709507|1.06224917,0.269743383|0.384350538|0.208529159,-0.0349794254|0.138806731|-0.0523388274,0.004071298986673355,0.0011836430057883263,0.0011229654774069786,0.0017367033287882805
