target_capsule,target_capsule_index,sample_index,capsule_closest_index,bullet_closest_link_index,capsule_distance_m,bullet_distance_m,capsule_minus_bullet_m,capsule_violation,bullet_violation,capsule_collision,bullet_collision
wrist_1,3,58,4,4,0.09356318473045844,0.10728319954437748,-0.013720014813919046,1,1,0,0
wrist_1,3,59,2,3,0.19466817631455746,0.12045568538601528,0.07421249092854218,0,0,0,0
wrist_1,3,60,3,6,0.05207330581390825,0.057868217223428164,-0.005794911409519918,1,1,0,0
wrist_1,3,61,4,7,0.1160966007975004,0.13827459800419542,-0.022177997206695027,1,0,0,0
wrist_1,3,62,4,7,0.12587865991208497,0.13943693489961223,-0.013558274987527263,0,0,0,0
wrist_1,3,63,2,4,0.10979402682626915,0.073892987285293,0.03590103954097615,1,1,0,0
wrist_1,3,64,4,7,0.055370331206158585,0.08734928894334743,-0.03197895773718884,1,1,0,0
wrist_1,3,65,2,4,-0.028606335272848483,-0.060355651348473226,0.03174931607562474,1,1,1,1
wrist_1,3,66,2,4,0.1564002726474364,0.10872966366476106,0.04767060898267533,0,1,0,0
wrist_1,3,67,3,4,0.1477970322456137,0.09114749822282442,0.05664953402278927,0,1,0,0
wrist_1,3,68,2,4,0.22606635526650248,0.1624518319764634,0.06361452329003908,0,0,0,0
wrist_1,3,69,2,4,0.13044142321018237,0.1508785368343495,-0.02043711362416714,0,0,0,0
wrist_1,3,70,2,4,0.08631323036728628,0.0805730815615818,0.005740148805704476,1,1,0,0
wrist_1,3,71,2,3,0.1956182317777126,0.18215006120546257,0.013468170572250027,0,0,0,0
wrist_1,3,72,1,4,-0.043885038260498097,-0.05877200141941127,0.01488696315891317,1,1,1,1
wrist_1,3,73,4,4,0.13288006967206478,0.13195961024247949,0.0009204594295852964,0,0,0,0
wrist_1,3,74,2,4,0.09030366621600802,0.06666707206459288,0.02363659415141514,1,1,0,0
wrist_1,3,75,2,4,0.009681138950557111,-0.058800877393530994,0.0684820163440881,1,1,0,1
wrist_1,3,76,3,6,0.07888967047002698,0.08432306160051209,-0.005433391130485105,1,1,0,0
wrist_1,3,77,4,7,-0.019373804353638238,-0.01073538691843133,-0.008638417435206908,1,1,1,1
wrist_1,3,78,2,6,0.008766478940362643,0.023779385259623295,-0.015012906319260652,1,1,0,0
wrist_1,3,79,0,3,0.06162457445488806,-0.050312233335426934,0.111936807790315,1,1,0,1
wrist_1,3,80,2,5,-0.021707215776152748,0.012780099087942295,-0.034487314864095044,1,1,1,0
