step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
122,6.15,-2.0665003850281027,0.5148643255233765,0.06725432723760605,0.16737361252307892,0.35188427567481995,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03854811191558838,0.004090236499905586,0.001410920755006373,0.3651178479194641,0.3651178479194641,0.06736561508909239,0.06725432723760605,0.00011128785148634135,0.1484183514786394,0.005107840715264905,0.1484168938416181,0.0022375462472209447,0.14617934759439716,0.14841689060101962,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9937367663250287,filtered,58,2,3,2,98,1,1,2,1.0,0.0,0.3651178479194641,0.0,1.0,2.6040030167831518e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.36283996051424044,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.6040030167831518e-05,0.7467539117622701,0|0.0029568002|0.00593063568|0.00688036052|0.00688036052|0.00515410473,,,,,,,,,,0.013637477066367865,0.0037088150857016444,0.0020578569965437055,0.0028009050292894244
123,6.2,-2.0664929356991175,0.5148659944534302,0.06714390218257904,0.16736756265163422,0.35190048813819885,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03844984993338585,0.004093012772500515,0.0013089822605252266,0.3644520044326782,0.3644520044326782,0.06725432604712363,0.06714390218257904,0.00011042386454458708,0.14818720710735725,0.0050580631567247744,0.14818574044617794,0.0022200211374600455,0.1459657193087179,0.14818573782311223,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9937612269074118,filtered,59,2,3,2,99,1,1,2,1.0,0.0,0.3644520044326782,0.0,1.0,2.5420952128360486e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3621861896265654,0,0,12,,predictive_link_3,,,0,0,1,solved,osqp,1.2260248737674386e-07,valid,2.5420952128360486e-05,0.7466513764194064,4.6965122e-20|0.00294863275|0.00588166571|0.00682443996|0.00682443996|0.00510464308,,,,,,,,,,0.011047317064367235,0.0031178799690678716,0.0017309370450675488,0.002191368956118822
124,6.25,-2.0664836211124094,0.5148671269416809,0.06703434139490128,0.16736169159412384,0.3519161641597748,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.038351647555828094,0.004088263027369976,0.0011388702550902963,0.363788902759552,0.363788902759552,0.06714390281519908,0.06703434139490128,0.00010956142029780458,0.1479578611258147,0.005007950144066661,0.1479563853896098,0.002202747321446755,0.14575363806816305,0.1479563867836333,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9937829541927204,filtered,60,2,3,2,100,1,1,2,1.0,0.0,0.363788902759552,0.0,1.0,2.4820125029509366e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.36153545076573973,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,5.3816375779200875e-08,valid,2.4820125029509366e-05,0.7465499057422302,0|0.00293974321|0.00583199844|0.00676774339|0.00676774339|0.00505492542,,,,,,,,,,0.01122534298337996,0.003599883057177067,0.0016205040737986565,0.002004454960115254
125,6.300000000000001,-2.0664748590576716,0.5148684978485107,0.06692560762166977,0.16735593974590302,0.35193169116973877,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.038253385573625565,0.004087464418262243,0.0010462002828717232,0.3631286025047302,0.3631286025047302,0.06703434364001626,0.06692560762166977,0.00010873601834648916,0.1477303062730847,0.004957894792021826,0.14772882144765198,0.0021862701864096773,0.1455425512612423,0.14772882639538748,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9938056054576747,filtered,61,2,3,2,101,1,1,2,1.0,0.0,0.3631286025047302,0.0,1.0,2.4346095491303843e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.36088642658112335,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.4346095491303843e-05,0.7464492081393804,0|0.00293015792|0.00578175403|0.00671048409|0.00671048409|0.00500487053,,,,,,,,,,0.011971557047218084,0.004142403951846063,0.0014259000308811665,0.0017953229835256934
126,6.3500000000000005,-2.0664653788280742,0.5148699283599854,0.06681763380765915,0.16735024750232697,0.35194721817970276,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03815527632832527,0.004080459475517273,0.0009417135152034461,0.3624711036682129,0.3624711036682129,0.06692560774191575,0.06681763380765915,0.00010797393425659996,0.14750445525312353,0.004907591890491078,0.1475029613171275,0.002170211965391646,0.14533274935173587,0.14750296158214773,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9938253943420013,filtered,62,2,3,2,102,1,1,2,1.0,0.0,0.3624711036682129,0.0,1.0,2.3868374553162597e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3602400682620711,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.3868374553162597e-05,0.7463493233144736,0|0.00292006355|0.00573119827|0.00665284277|0.00665284277|0.00495487176,,,,,,,,,,0.011542870895937085,0.003268270054832101,0.0012974129058420658,0.0019162559183314443
127,6.4,-2.066454716524546,0.5148707628250122,0.0667104721069336,0.16734467446804047,0.351962149143219,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.038057345896959305,0.004074429627507925,0.0008799717761576176,0.36181631684303284,0.36181631684303284,0.06681763819251359,0.0667104721069336,0.0001071660855799933,0.14728018897683426,0.004857255915176817,0.14727868593527632,0.002154639835039979,0.14512404610023635,0.14727869560032375,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.993844928923813,filtered,63,2,3,2,103,1,1,2,1.0,0.0,0.36181631684303284,0.0,1.0,2.3421035530699075e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3595960759867713,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.3421035530699075e-05,0.7462503358565626,0|0.00290938478|0.00568014644|0.00659466507|0.00659466507|0.00490462221,,,,,,,,,,0.009702057926915586,0.00279270694591105,0.0014306999510154128,0.0018970469245687127
128,6.45,-2.066444420850066,0.514872133731842,0.06660401076078415,0.16733919084072113,0.35197722911834717,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03795956075191498,0.004067606758326292,0.0007097264169715345,0.3611644208431244,0.3611644208431244,0.06671047122300194,0.06660401076078415,0.00010646046221779448,0.14705758932787993,0.004806958385765176,0.14705607716369315,0.0021396406543211133,0.14491643650937203,0.14705607521516065,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9938636242952394,filtered,64,2,3,2,104,1,1,2,1.0,0.0,0.3611644208431244,0.0,1.0,2.3042355532090775e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3589543854021265,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.3042355532090775e-05,0.7461521751036835,3.66861899e-20|0.00289821009|0.00562881471|0.00653617949|0.00653617949|0.00485434281,,,,,,,,,,0.009977895999327302,0.002876022015698254,0.0016194069758057594,0.002021173946559429
129,6.5,-2.066432107677575,0.514872670173645,0.06649830937385559,0.16733382642269135,0.35199156403541565,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03786184638738632,0.0040602306835353374,0.0008911789627745748,0.3605150580406189,0.3605150580406189,0.06660401167285203,0.06649830937385559,0.0001057022989964379,0.14683644199038892,0.004756648391611586,0.1468349207427058,0.0021248382282847422,0.14471008251442105,0.14683492275344678,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.993880805213762,filtered,65,2,3,2,105,1,1,2,1.0,0.0,0.3605150580406189,0.0,1.0,2.2634415507330474e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.35831548474205505,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.2634415507330474e-05,0.7460549400177285,0|0.00288665219|0.00557728991|0.00647742521|0.00647742521|0.00480410077,,,,,,,,,,0.011744846007786691,0.0034903479972854257,0.0018743360415101051,0.0019642619881778955
130,6.550000000000001,-2.066419156965515,0.5148733258247375,0.06639329344034195,0.16732855141162872,0.35200583934783936,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03776433691382408,0.004052282776683569,0.0007048874394968152,0.35986852645874023,0.35986852645874023,0.06649830713660412,0.06639329344034195,0.00010501369626217394,0.14661684733520236,0.0047065150542008214,0.14661531704348327,0.0021107939713141672,0.1445045230721691,0.14661531211079645,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9938988032552137,filtered,66,2,3,2,106,1,1,2,1.0,0.0,0.35986852645874023,0.0,1.0,2.234955950296269e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.357678363585155,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.234955950296269e-05,0.7459582743741926,0|0.00287462256|0.00552558483|0.00641853175|0.00641853175|0.00475384251,,,,,,,,,,0.01162129791919142,0.003368761041201651,0.0015974860871210694,0.0024854540824890137
131,6.6000000000000005,-2.0664095653123087,0.5148746967315674,0.06628897786140442,0.1673233062028885,0.3520205318927765,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.037666961550712585,0.004043630789965391,0.0006656824261881411,0.35922467708587646,0.35922467708587646,0.06639329545662656,0.06628897786140442,0.00010431759522214201,0.14639866714813568,0.004656522631898211,0.14639712787604447,0.0020970239177770557,0.14430010395826742,0.1463971323219495,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9939139916037187,filtered,67,2,3,2,107,1,1,2,1.0,0.0,0.35922467708587646,0.0,1.0,2.20465569069489e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.35704391560018484,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,1.6115224061257318e-08,valid,2.20465569069489e-05,0.7458624699159326,0|0.00286228204|0.00547378324|0.00635942684|0.00635942684|0.00470376323,,,,,,,,,,0.010380037012510002,0.0032025629188865423,0.0014204899780452251,0.0019767999183386564
132,6.65,-2.0663955713954762,0.5148751139640808,0.06618531793355942,0.16731815040111542,0.35203447937965393,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03757013753056526,0.004025456961244345,0.0007599963573738933,0.3585836887359619,0.3585836887359619,0.0662889729461003,0.06618531793355942,0.00010365501254087917,0.14618189918724533,0.00460647986749357,0.14618035096651344,0.002083353168980126,0.14409699779753332,0.14618034012729245,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9939292547956824,filtered,68,2,3,2,108,1,1,2,1.0,0.0,0.3585836887359619,0.0,1.0,2.1718111473403856e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3564128413486087,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.1718111473403856e-05,0.7457674942943703,0|0.0028496342|0.00542199557|0.00630033884|0.00630033884|0.00465381884,,,,,,,,,,0.01056630106177181,0.0030254150042310357,0.0015192360151559114,0.0018991229590028524
133,6.7,-2.0663832928826715,0.5148760080337524,0.06608229130506516,0.16731302440166473,0.3520485460758209,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03747360035777092,0.00401534978300333,0.0006591028068214655,0.3579455316066742,0.3579455316066742,0.06618532078436849,0.06608229130506516,0.00010302947930333761,0.14596650000224898,0.004556933052676086,0.14596494291615209,0.002070518107916027,0.14389442480823605,0.14596494920331965,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9939460509344258,filtered,69,2,3,2,109,1,1,2,1.0,0.0,0.3579455316066742,0.0,1.0,2.1488045022763358e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.35578321624398623,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,2.529885017742064e-08,valid,2.1488045022763358e-05,0.7456732392682446,2.35035674e-20|0.00283664049|0.00537011758|0.0062411563|0.0062411563|0.00460382477,,,,,,,,,,0.01347802602685988,0.003948236000724137,0.001952226972207427,0.002572299912571907
134,6.75,-2.0663688397811546,0.5148763060569763,0.06597989797592163,0.1673080176115036,0.3520621657371521,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03737706318497658,0.004005005117505789,0.0008661571773700416,0.3573097884654999,0.3573097884654999,0.06608228790331679,0.06597989797592163,0.00010238992739515507,0.145752377473303,0.004507365483680202,0.14575081158309802,0.0020575431940384335,0.14369326838905958,0.14575080408021676,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.993959093851564,filtered,70,2,3,2,110,1,1,2,1.0,0.0,0.3573097884654999,0.0,1.0,2.118741745384123e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.35515699401365936,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.118741745384123e-05,0.7455797261528461,1.34989303e-19|0.00282352137|0.00531847476|0.00618210708|0.00618210708|0.00455433279,,,,,,,,,,0.01544666406698525,0.0044757380383089185,0.002228608005680144,0.0029635000973939896
135,6.800000000000001,-2.0663565714593672,0.514877200126648,0.06587811559438705,0.16730304062366486,0.3520759642124176,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03728104010224342,0.003989815711975098,0.0005520663689821959,0.35667699575424194,0.35667699575424194,0.06597989939604007,0.06587811559438705,0.00010178380165301593,0.14553955287386,0.004458275350614874,0.14553797828847106,0.0020452789965593075,0.14349269929191175,0.14553798142095797,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9939749916701529,filtered,71,2,3,2,111,1,1,2,1.0,0.0,0.35667699575424194,0.0,1.0,2.0997539037573287e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3545325668702891,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,2.0997539037573287e-05,0.7454869149137378,6.45312741e-20|0.00281005069|0.00526680465|0.00612309544|0.00612309544|0.00450481082,,,,,,,,,,0.018002629978582263,0.005503828055225313,0.0025563769740983844,0.0030082720331847668
