step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
59,3.0,-0.7911313975654732,0.4994274973869324,0.48044174909591675,0.1533137857913971,0.49942746758461,0.35,5,0,0,0,0,,,nan,0,0.8389227390289307,2.0770509243011475,42.72026443481445,0.8748186826705933,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,0.12865127487353148,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,5.169825539885764e-10,valid,0.003555945106268249,0.100790958|0.117382571|0.145980612|0.0407254579|0.0445380127|0.00355594511,0.250790958|0.267382571|0.295980612|0.190725458|0.194538013|0.153555945,0.220790958|0.237382571|0.265980612|0.160725458|0.164538013|0.123555945,0.15|0.15|0.15|0|0|0,0|0|-0.0925543598|-0.161591534|-0.0894942448|-0.0945029871,-0.0278894649|-0.0551073803|-0.0621813081|0.0429914007|0.072752393|0.0802792065,0.375274368|0.414422903|0.429186778|0.0443016985|0.161410199|-1.47947571e-10,0.324518204|0.087832287|0.418463707,-0.00872976519|-0.160522223|-0.000251085701,0.0060895876958966255,0.0017643207684159279,0.0019614649936556816,0.0023262063041329384
60,3.0500000000000003,-0.7844170167066762,0.5227941274642944,0.4703789949417114,0.1532498598098755,0.5227941870689392,0.35,5,0,0,0,0,,,nan,0,0.859830379486084,1.5481157302856445,26.497522354125977,0.8840196132659912,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,0.08883751690274602,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,9.536788858621748e-10,valid,0.003313799032176018,0.0995010014|0.114063042|0.138372554|0.0345996985|0.0437237981|0.00331379903,0.249501001|0.264063042|0.288372554|0.184599699|0.193723798|0.153313799,0.219501001|0.234063042|0.258372554|0.154599699|0.163723798|0.123313799,0.15|0.15|0.15|0|0|0,0|0|-0.100166013|-0.168652399|-0.0927497148|-0.100537695,-0.0247981902|-0.0550995752|-0.0623787076|0.0486591899|0.0790580487|0.0872824996,0.373205815|0.401152592|0.390945495|0.0184055847|0.161203526|5.06395398e-10,0.32408154|0.0798061341|0.41845119,-0.00872976519|-0.160522223|-0.000251085701,0.0063031455501914024,0.0018912414088845253,0.00203609187155962,0.002336493693292141
61,3.1,-0.7878072255352265,0.5396914482116699,0.46056830883026123,0.15325379371643066,0.5396914482116699,0.35,5,0,0,0,0,,,nan,0,0.8861410617828369,2.148937225341797,31.65414047241211,0.9232354760169983,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,0.09756237610994291,0,2,12,predictive_link_3|predictive_link_5,predictive_link_5,0,0,1,solved,osqp,1.9104794829472027e-09,valid,0.0032498622412017453,0.0983562854|0.110766873|0.130424719|0.0284805825|0.0430151482|0.00324986224,0.248356285|0.260766873|0.280424719|0.178480582|0.193015148|0.153249862,0.218356285|0.230766873|0.250424719|0.148480582|0.163015148|0.123249862,0.15|0.15|0.15|0|0|0,0|0|-0.0889247577|-0.168612371|-0.0959915132|-0.107061617,-0.0216769724|-0.0549752378|-0.0624186095|0.0546900452|0.0852990492|0.0940621647,0.371748169|0.388092255|0.370355508|4.36768541e-09|0.161368129|-3.14036713e-09,0.323644876|0.0717799813|0.418438673,-0.00872976519|-0.160522223|-0.000251085701,0.006263041868805885,0.0018126033246517181,0.001990736462175846,0.002420458011329174
62,3.1500000000000004,-0.7880935273103353,0.5388050675392151,0.45172086358070374,0.15420353412628174,0.5388051271438599,0.35,5,0,0,0,0,,,nan,0,0.9239885807037354,2.0952258110046387,23.246591567993164,0.9671783447265625,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,0.12080167269114196,0,1,12,predictive_link_3,predictive_link_3,0,0,1,solved,osqp,1.492097168043216e-09,valid,0.003253791089213004,0.0973379664|0.10774282|0.123224337|0.0227079804|0.0423593227|0.00325379109,0.247337966|0.25774282|0.273224337|0.17270798|0.192359323|0.153253791,0.217337966|0.22774282|0.243224337|0.14270798|0.162359323|0.123253791,0.15|0.15|0.15|0|0|0,0|0|-0.0765328826|-0.151476299|-0.0814540583|-0.0929440556,-0.0185245602|-0.0545339865|-0.0620090667|0.0606443725|0.0908871656|0.100012771,0.370827306|0.376437295|0.354355399|-5.31396641e-09|0.178870398|0.02008388,0.323208213|0.0637538284|0.418426156,-0.00872976519|-0.160522223|-0.000251085701,0.005803413689136505,0.0016505327075719833,0.001882690005004406,0.002232334576547146
63,3.2,-0.7724842993917134,0.5282055139541626,0.44342634081840515,0.1561448574066162,0.5282054543495178,0.35,5,0,0,0,0,,,nan,0,0.9593091011047363,1.8065317869186401,15.777203559875488,0.9880167245864868,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,0.09241755278254288,0,1,12,predictive_link_3,predictive_link_3,0,0,1,solved,osqp,4.5711234797352063e-10,valid,0.00420353200413584,0.0964584321|0.104957128|0.116785806|0.0179193323|0.0426421414|0.004203532,0.246458432|0.254957128|0.266785806|0.167919332|0.192642141|0.154203532,0.216458432|0.224957128|0.236785806|0.137919332|0.162642141|0.124203532,0.15|0.15|0.15|0|0|0,0|0|-0.0741089292|-0.137886412|-0.0668227751|-0.0773550858,-0.0153459194|-0.0538929436|-0.061327565|0.0662090805|0.0955778715|0.10491236,0.370487809|0.365935567|0.331706729|-2.50819525e-09|0.199323662|0.0443714021,0.322771549|0.0557277165|0.418413639,-0.00872976519|-0.160522223|-0.000251085701,0.006028030067682266,0.001822514459490776,0.00176344346255064,0.0024020448327064514
64,3.25,-0.7566467801181859,0.5149396657943726,0.4357454478740692,0.15847280621528625,0.5149396657943726,0.35,5,0,0,0,0,,,nan,0,0.9765662550926208,1.4662764072418213,17.951719284057617,0.9884838461875916,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,0.04361510860351624,0,1,12,predictive_link_3,predictive_link_3,0,0,1,solved,osqp,9.505421449951257e-11,valid,0.006144851712127114,0.0957296107|0.102306137|0.110569011|0.0140423305|0.0438716099|0.00614485171,0.245729611|0.252306137|0.260569011|0.16404233|0.19387161|0.156144852,0.215729611|0.222306137|0.230569011|0.13404233|0.16387161|0.126144852,0.15|0.15|0.15|0|0|0,0|0|-0.0662140537|-0.129121761|-0.063457085|-0.0739176579,-0.0121465376|-0.053161472|-0.0605253715|0.0729524417|0.0996382015|0.109078112,0.370771905|0.356063078|0.315536619|2.18431287e-09|0.211667556|0.0597398608,0.322334886|0.0477016084|0.418401122,-0.00872976519|-0.160522223|-0.000251085701,0.005793284624814987,0.0017781052738428116,0.0017272783443331718,0.00224852841347456
65,3.3000000000000003,-0.7172585527343793,0.4584476947784424,0.4296032786369324,0.15912167727947235,0.45844775438308716,0.35,3,0,0,0,0,,,nan,0,0.9741249084472656,1.5872938632965088,16.02840232849121,0.9741249084472656,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,6.405910194543829e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.008472816453565263,0.0951500103|0.0998459084|0.104898534|0.0109624052|0.0454575982|0.00847281645,0.24515001|0.249845908|0.254898534|0.160962405|0.195457598|0.158472816,0.21515001|0.219845908|0.224898534|0.130962405|0.165457598|0.128472816,0.15|0.15|0.15|0|0|0,0|0|-0.0466250044|-0.108760878|-0.0541098247|-0.0642199887,-0.00892932863|-0.0523171563|-0.059555735|0.0793515905|0.103170973|0.112648063,0.371670712|0.347066478|0.313413398|0.0144403332|0.230891541|0.0823193399,0.321898222|0.0396755002|0.418388605,-0.00872976519|-0.160522223|-0.000251085701,0.005048801191151142,0.0018292507156729698,0.001565295271575451,0.0016146907582879066
66,3.35,-0.6873245816862175,0.37459632754325867,0.4267159700393677,0.1595337837934494,0.37459641695022583,0.35,3,0,0,0,0,,,nan,0,0.9593757390975952,2.2951486110687256,26.387020111083984,0.9593738317489624,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,1.9055834311562631e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.009121670314020836,0.0947188845|0.0976519785|0.100369568|0.00912167031|0.0476836482|0.0113980751,0.244718885|0.247651979|0.250369568|0.15912167|0.197683648|0.161398075,0.214718885|0.217651979|0.220369568|0.12912167|0.167683648|0.131398075,0.15|0.15|0.15|0|0|0,0|0|-0.00989901524|-0.061375093|-0.0256736841|-0.034770189,-0.00569746626|-0.0513485688|-0.0584107632|0.0849767423|0.105855695|0.115304749,0.373178072|0.339259345|0.333168495|0.0600883305|0.270916604|0.126126861,0.321461558|0.0316493921|0.418376088,-0.00872976519|-0.160522223|-0.000251085701,0.0036589233204722404,0.0010370267555117607,0.0011184196919202805,0.0014781197533011436
67,3.4000000000000004,-0.7527189640475969,0.3648267686367035,0.4278525412082672,0.16283847391605377,0.36482682824134827,0.35,3,0,0,0,0,,,nan,0,0.8679543733596802,3.6308679580688477,52.67631912231445,0.8679538369178772,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,9.873484226602706e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.009533777280991695,0.0944454213|0.0957223385|0.0976877941|0.00953377728|0.0514960236|0.0157403193,0.244445421|0.245722339|0.247687794|0.159533777|0.201496024|0.165740319,0.214445421|0.215722339|0.217687794|0.129533777|0.171496024|0.135740319,0.15|0.15|0.15|0|0|0,0|0|0.029064197|-0.00110633231|0.0121257908|0.00114452099,-0.00245669867|-0.0503494003|-0.0572600788|0.0892183825|0.107207094|0.116547719,0.375324987|0.332539954|0.362555295|0.126247159|0.325316979|0.180653517,0.321024895|0.023623284|0.418363571,-0.00872976519|-0.160522223|-0.000251085701,0.00489459466189146,0.0010089930146932602,0.001697077415883541,0.002163570374250412
68,3.45,-0.7782844574625063,0.35275253653526306,0.43081438541412354,0.16705267131328583,0.3527525067329407,0.35,3,0,0,0,0,,,nan,0,0.7760762572288513,3.1885039806365967,63.23612976074219,0.7760756015777588,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,8.549515330048358e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.01283848993273562,0.0943355392|0.0939650948|0.0968311585|0.0128384899|0.057315384|0.0217517037,0.244335539|0.243965095|0.246831158|0.16283849|0.207315384|0.171751704,0.214335539|0.213965095|0.216831158|0.13283849|0.177315384|0.141751704,0.137816943|0.15|0.15|0|0|0,0|0|0.0472840429|0.0140468277|0.0155095119|0.00493465492,4.06184261e-20|-0.0494279827|-0.0562857514|0.0918153116|0.107224453|0.116327179,0.377342157|0.326432397|0.378322925|0.157216099|0.351995501|0.208268649,0.320588231|0.0155971758|0.418351054,-0.00872976519|-0.160522223|-0.000251085701,0.005645407363772392,0.0017315270379185677,0.001773923635482788,0.00209828931838274
69,3.5,-0.7604069146493566,0.3424273729324341,0.4331340789794922,0.1707776039838791,0.34242740273475647,0.35,3,0,0,0,0,,,nan,0,0.7298219203948975,3.1855876445770264,38.59086227416992,0.7298213243484497,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,7.011339778173069e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.017052651068624913,0.0942874608|0.0921969241|0.0968438334|0.0170526511|0.0633570921|0.0278342885,0.244287461|0.242196924|0.246843833|0.167052651|0.213357092|0.177834289,0.214287461|0.212196924|0.216843833|0.137052651|0.183357092|0.147834289,0.0876307445|0.15|0.15|0|0|0,0|0|0.0392485347|5.35437692e-05|0.00327678238|-0.00440153278,-1.00487801e-18|-0.0486764071|-0.0555712284|0.0939371159|0.107166138|0.115976745,0.377149843|0.320111289|0.37105264|0.162201264|0.363871289|0.222912366,0.320151567|0.0075710672|0.418338537,-0.00872976519|-0.160522223|-0.000251085701,0.006237173452973366,0.0018622223287820816,0.001979827880859375,0.0023553436622023582
70,3.5500000000000003,-0.721736777750889,0.33378419280052185,0.433741956949234,0.1739872246980667,0.33378416299819946,0.35,3,0,0,0,0,,,nan,0,0.7153679728507996,2.7324185371398926,30.354829788208008,0.7153672575950623,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,7.465093042289864e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.020777610171226257,0.0942573522|0.0902568459|0.0963602526|0.0207776102|0.0687872822|0.0333469124,0.244257352|0.240256846|0.246360253|0.17077761|0.218787282|0.183346912,0.214257352|0.210256846|0.216360253|0.14077761|0.188787282|0.153346912,0.0375155102|0.15|0.15|0|0|0,0|0|0.0123020392|-0.0148963495|-0.00116656884|-0.00474277002,-1.38029771e-18|-0.0481119159|-0.055111444|0.0965448617|0.107792698|0.116301071,0.377029409|0.312915468|0.342631605|0.164758953|0.381775258|0.24494595,0.319714904|-0.000455045083|0.41832602,-0.00872976519|-0.160522223|-0.000251085701,0.005958922207355499,0.0018742522224783897,0.0018214080482721329,0.0022250814363360405
71,3.6,-0.6927770917773595,0.3261641561985016,0.43323904275894165,0.17688985168933868,0.32616421580314636,0.35,3,0,0,0,0,,,nan,0,0.7323058843612671,1.6530416011810303,24.58390998840332,0.7323050498962402,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,9.403173306569907e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.023987207124261167,0.0942512394|0.0880337306|0.094390617|0.0239872071|0.074041979|0.0388008776,0.244251239|0.238033731|0.244390617|0.173987207|0.224041979|0.188800878,0.214251239|0.208033731|0.214390617|0.143987207|0.194041979|0.158800878,0|0.15|0.15|0|0|0,0|0|-0.00446351129|-0.0257973524|-0.00551311472|-0.00631355302,0.000808860224|-0.0477322334|-0.0549155945|0.0998753484|0.109142228|0.117334274,0.377813818|0.304402689|0.318183362|0.170026825|0.399797029|0.266224232,0.31927824|-0.00848115701|0.418313503,-0.00872976519|-0.160522223|-0.000251085701,0.0060880305245518684,0.0018283547833561897,0.0018626106902956963,0.002357669174671173
72,3.6500000000000004,-0.662850421537023,0.3201988637447357,0.43156957626342773,0.17921222746372223,0.3201988935470581,0.35,3,0,0,0,0,,,nan,0,0.7392624616622925,1.4048359394073486,40.08698654174805,0.7392615675926208,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,1.2339330916884614e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.026889847732506078,0.0943672938|0.0856956343|0.0915571308|0.0268898477|0.079169472|0.044203588,0.244367294|0.235695634|0.241557131|0.176889848|0.229169472|0.194203588,0.214367294|0.205695634|0.211557131|0.146889848|0.199169472|0.164203588,0|0.15|0.15|0|0|0,0|0|-0.0143620369|-0.0449381576|-0.0222837474|-0.0218487249,0.00403745941|-0.047405306|-0.0547912612|0.103571757|0.110816004|0.118677936,0.381506634|0.295377231|0.297075225|0.166192991|0.405210145|0.273643563,0.318841577|-0.0165072661|0.418300986,-0.00872976519|-0.160522223|-0.000251085701,0.005754018202424049,0.0016428977251052856,0.0016802642494440079,0.002392679452896118
73,3.7,-0.6333320045860888,0.31621119379997253,0.428739458322525,0.18079014122486115,0.31621116399765015,0.35,3,0,0,0,0,,,nan,0,0.7387360334396362,2.0685441493988037,29.033733367919922,0.7387349009513855,1.0,nan,0,0,0,0,0.02017198790955818,0.0,filtered,1.393520243999193e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.029212232095996604,0.0946396072|0.0834016764|0.0883669234|0.0292122321|0.0835503999|0.0489851015,0.244639607|0.233401676|0.238366923|0.179212232|0.2335504|0.198985101,0.214639607|0.203401676|0.208366923|0.149212232|0.2035504|0.168985101,0|0.15|0.15|0|0|0,0|0|-0.0229394834|-0.0689496495|-0.0425592422|-0.0433701599,0.00726264664|-0.0470208471|-0.0545514483|0.107546065|0.112807181|0.120386154,0.385821076|0.286585859|0.275976762|0.155445344|0.404449538|0.2729564,0.318404913|-0.0245333742|0.418288469,-0.00872976519|-0.160522223|-0.000251085701,0.003839416429400444,0.0010949932038784027,0.0011774394661188126,0.0015423772856593132
74,3.75,-0.6199324964096207,0.31335869431495667,0.4256082773208618,0.18193171918392181,0.31335869431495667,0.35,3,0,0,0,0,,,nan,0,0.7514375448226929,2.549997329711914,22.143985748291016,0.7514375448226929,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,4.637675136250997e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.030790127919816473,0.0950451538|0.0814689893|0.0852387032|0.0307901279|0.0869916942|0.0529166481,0.245045154|0.231468989|0.235238703|0.180790128|0.236991694|0.202916648,0.215045154|0.201468989|0.205238703|0.150790128|0.206991694|0.172916648,0|0.15|0.15|0|0|0,0|0|-0.025843465|-0.0846532854|-0.0538200159|-0.0555851241,0.0104870544|-0.0463531437|-0.0538233981|0.11157603|0.114779239|0.122109727,0.39066767|0.279522814|0.26128795|0.150083256|0.408926|0.278191195,0.317968249|-0.0325594842|0.418275952,-0.00872976519|-0.160522223|-0.000251085701,0.0037051215767860413,0.0010114125907421112,0.0011533983051776886,0.0015170658007264137
75,3.8000000000000003,-0.6117691394484385,0.3109681308269501,0.42246657609939575,0.18289686739444733,0.3109681308269501,0.35,3,0,0,0,0,,,nan,0,0.777413010597229,1.989006757736206,14.356319427490234,0.777413010597229,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,5.547921290976418e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.03193172623428306,0.0955746632|0.0800893139|0.0826269386|0.0319317262|0.0899612562|0.0564222884,0.245574663|0.230089314|0.232626939|0.181931726|0.239961256|0.206422288,0.215574663|0.200089314|0.202626939|0.151931726|0.209961256|0.176422288,0|0.15|0.15|0|0|0,0|0|-0.0282164802|-0.0935603045|-0.0598014145|-0.061069836,0.0137100362|-0.0453148389|-0.0524662982|0.115333087|0.116291998|0.123386896,0.396008689|0.275042417|0.249824976|0.149499688|0.416335608|0.288006213,0.317531586|-0.0405855924|0.418263435,-0.00872976519|-0.160522223|-0.000251085701,0.004513496533036232,0.001050964929163456,0.001359565183520317,0.0020773736760020256
76,3.85,-0.5860305328998322,0.3087005913257599,0.41841042041778564,0.18381957709789276,0.3087005913257599,0.35,3,0,0,0,0,,,nan,0,0.7962290048599243,1.435910940170288,33.54986572265625,0.7962290048599243,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,4.9557887539497086e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.032896856857480866,0.0962430376|0.0790986646|0.0803787053|0.0328968569|0.0927236623|0.0597930225,0.246243038|0.229098665|0.230378705|0.182896857|0.242723662|0.209793022,0.216243038|0.199098665|0.200378705|0.152896857|0.212723662|0.179793022,0|0.15|0.15|0|0|0,0|0|-0.0419445351|-0.0999093481|-0.0644812876|-0.0636777197,0.0169239164|-0.0440571652|-0.0507242253|0.118865678|0.11748153|0.124358329,0.401896067|0.272337493|0.228846061|0.150543757|0.423894891|0.299852699,0.317094922|-0.0486117005|0.418250918,-0.00872976519|-0.160522223|-0.000251085701,0.005822271108627319,0.0017559463158249855,0.0017249053344130516,0.0022890111431479454
77,3.9000000000000004,-0.5597586011148525,0.30693739652633667,0.41344669461250305,0.1845419853925705,0.30693742632865906,0.35,3,0,0,0,0,,,nan,0,0.822778582572937,1.7085974216461182,14.32319164276123,0.822778582572937,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,5.676349236287786e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.033819560944271826,0.0970777003|0.078069969|0.0775234962|0.0338195609|0.0953191293|0.0631667465,0.2470777|0.228069969|0.227523496|0.183819561|0.245319129|0.213166746,0.2170777|0.198069969|0.197523496|0.153819561|0.215319129|0.183166746,0|0.15|0.15|0|0|0,0|0|-0.0527900132|-0.110876805|-0.07490285|-0.0739180609,0.02011697|-0.0428599519|-0.0490464832|0.122586619|0.118953359|0.125637876,0.408427771|0.269419924|0.208257488|0.146988058|0.425327026|0.304386801,0.316658258|-0.0566378087|0.418238401,-0.00872976519|-0.160522223|-0.000251085701,0.006353722885251045,0.001928946003317833,0.001955663785338402,0.0024283183738589287
78,3.95,-0.5458145241316973,0.30598485469818115,0.40823429822921753,0.18493406474590302,0.3059849143028259,0.35,3,0,0,0,0,,,nan,0,0.8642616868019104,1.8501887321472168,19.220439910888672,0.8642616868019104,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,5.918117941864423e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.034541988072011615,0.0980674796|0.0771601005|0.0743790389|0.0345419881|0.0974445694|0.0662279228,0.24806748|0.2271601|0.224379039|0.184541988|0.247444569|0.216227923,0.21806748|0.1971601|0.194379039|0.154541988|0.217444569|0.186227923,0|0.15|0.15|0|0|0,0|0|-0.0565732613|-0.124192623|-0.0870020678|-0.0870347274,0.0232884863|-0.0416211451|-0.0472610691|0.126384892|0.120607208|0.127122242,0.415558405|0.267019257|0.193681825|0.140360222|0.423383417|0.304999206,0.316221595|-0.0646639317|0.418225884,-0.00872976519|-0.160522223|-0.000251085701,0.0063909683376550674,0.0019878484308719635,0.0019101006910204887,0.002453128807246685
79,4.0,-0.5399091046984984,0.30518341064453125,0.40319809317588806,0.18526498973369598,0.30518338084220886,0.35,3,0,0,0,0,,,nan,0,0.8944144248962402,1.549129843711853,13.180329322814941,0.8944144248962402,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,5.589070897848974e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.03493407639354876,0.0991949732|0.0766525608|0.0715834689|0.0349340764|0.0990190369|0.068843563,0.249194973|0.226652561|0.221583469|0.184934076|0.249019037|0.218843563,0.219194973|0.196652561|0.191583469|0.154934076|0.219019037|0.188843563,0|0.15|0.15|0|0|0,0|0|-0.05945921|-0.130592167|-0.0917696937|-0.0916139805,0.0264397835|-0.0401723054|-0.0450970176|0.130005584|0.122080399|0.12842918,0.423219676|0.266437938|0.181777648|0.139149723|0.426386853|0.312189452,0.315784931|-0.0726900846|0.418213367,-0.00872976519|-0.160522223|-0.000251085701,0.005908089689910412,0.0020265700295567513,0.001714673824608326,0.0021226350218057632
80,4.05,-0.5351742858341189,0.30374178290367126,0.3984125256538391,0.1858624964952469,0.30374178290367126,0.35,3,0,0,0,0,,,nan,0,0.893545925617218,1.0374832153320312,18.600139617919922,0.893545925617218,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,6.065072179754932e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.035264974770398666,0.100463647|0.0764988216|0.0691038074|0.0352649748|0.100429849|0.0713938227,0.250463647|0.226498822|0.219103807|0.185264975|0.250429849|0.221393823,0.220463647|0.196498822|0.189103807|0.155264975|0.220429849|0.191393823,0|0.15|0.15|0|0|0,0|0|-0.0617130258|-0.129282188|-0.0913990107|-0.0896832758,0.0295660898|-0.0385568408|-0.0426415944|0.133351466|0.123276233|0.129450767,0.431420677|0.267438446|0.172060609|0.145129177|0.43359662|0.325342782,0.315348268|-0.0807162374|0.41820085,-0.00872976519|-0.160522223|-0.000251085701,0.0047236960381269455,0.0011098328977823257,0.0015682121738791466,0.0020156940445303917
81,4.1000000000000005,-0.5265867541958722,0.3017962872982025,0.39367595314979553,0.1866735965013504,0.3017962872982025,0.35,3,0,0,0,0,,,nan,0,0.8746198415756226,0.934129536151886,14.918570518493652,0.8746198415756226,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,5.6655561043905714e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.03586247581124838,0.101886446|0.0764857886|0.0667152071|0.0358624758|0.101943003|0.0741543083,0.251886446|0.226485789|0.216715207|0.185862476|0.251943003|0.224154308,0.221886446|0.196485789|0.186715207|0.155862476|0.221943003|0.194154308,0|0.15|0.15|0|0|0,0|0|-0.0630903896|-0.129201705|-0.0947088163|-0.0919022952,0.0326598881|-0.0369232374|-0.040147435|0.136444118|0.124354428|0.130349355,0.440205673|0.269019917|0.163623004|0.150692316|0.437417623|0.335064293,0.314911604|-0.0887423903|0.418188334,-0.00872976519|-0.160522223|-0.000251085701,0.006021637469530106,0.0018683765083551407,0.0018197698518633842,0.0022927168756723404
82,4.15,-0.516510225150949,0.2994276285171509,0.3889252841472626,0.1876685470342636,0.29942768812179565,0.35,3,0,0,0,0,,,nan,0,0.8598030209541321,0.8299721479415894,5.914897918701172,0.8598030209541321,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,5.088482404020256e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.03667358464927897,0.10346588|0.0765498683|0.0643971132|0.0366735846|0.103348821|0.0769039158,0.25346588|0.226549868|0.214397113|0.186673585|0.253348821|0.226903916,0.22346588|0.196549868|0.184397113|0.156673585|0.223348821|0.196903916,0|0.15|0.15|0|0|0,0|0|-0.066270289|-0.129342485|-0.0973200251|-0.093027645,0.0357168756|-0.0353164625|-0.037683366|0.13935128|0.125476545|0.131283024,0.449580396|0.270883011|0.153634798|0.156703134|0.441551806|0.345871042,0.31447494|-0.0967685431|0.418175817,-0.00872976519|-0.160522223|-0.000251085701,0.006436529569327831,0.001925429329276085,0.002178453840315342,0.0022904733195900917
83,4.2,-0.5125381093073201,0.29628846049308777,0.3845102787017822,0.18900008499622345,0.2962883710861206,0.35,3,0,0,0,0,,,nan,0,0.8468974232673645,0.48412784934043884,9.142179489135742,0.8468974232673645,1.0,nan,0,0,0,0,0.02017198790955818,0.0,passthrough,4.723693718464203e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.03766856170732688,0.105198761|0.076704153|0.0620812896|0.0376685617|0.10468882|0.0796868312,0.255198761|0.226704153|0.21208129|0.187668562|0.25468882|0.229686831,0.225198761|0.196704153|0.18208129|0.157668562|0.22468882|0.199686831,0|0.15|0.15|0|0|0,0|0|-0.0669720076|-0.125492433|-0.0960199919|-0.0906292646,0.0387345849|-0.0337220081|-0.0352280317|0.142082893|0.126613183|0.132210012,0.459529627|0.273094604|0.146125119|0.167264707|0.44934847|0.360328072,0.314038277|-0.104794696|0.4181633,-0.00872976519|-0.160522223|-0.000251085701,0.006217374466359615,0.0018571335822343826,0.001969689503312111,0.002352011390030384
