step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.5861835997910874,0.3897486925125122,0.39687076210975647,0.24133294820785522,0.3412075936794281,0.35,1,0,0,0,0,,,nan,0,0.4257945418357849,8.515890121459961,170.31781005859375,0.4657774567604065,1.0,nan,0,0,0,0,0.09293915373366815,0.0,filtered,0.04881382181830181,0,0,12,joint_4_acceleration_lower|joint_1_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09293915373366815,0.275502511|0.0929391537|0.0981252476|0.173741865|0.131183307|0.0963454695,0.425502511|0.242939154|0.248125248|0.323741865|0.281183307|0.246345469,0.395502511|0.212939154|0.218125248|0.293741865|0.251183307|0.216345469,0.15|0.136259413|0.15|0.15|0.15|0.15,0|0|-0.0572816665|0.0540091845|0.0620778213|0.0578250016,-0.112485539|-3.2089107e-19|-0.0445005181|-0.269043028|-0.277962376|-0.274110813,0.989524505|0.371756615|0.290718806|0.479933616|0.308848674|0.169096067,0.402543753|0.454477489|0.242443532,0.0962579325|-0.268429518|0.0381243937,0.004000462591648102,0.0008622799068689346,0.0014622388407588005,0.0016530286520719528
11,0.6000000000000001,-0.5607731070767978,0.4803023040294647,0.30257168412208557,0.17905157804489136,0.4793930947780609,0.35,2,0,0,0,0,,,nan,0,0.626011073589325,0.5706889629364014,9.54131031036377,0.626011073589325,1.0,nan,0,0,0,0,0.09293915373366815,0.0,passthrough,9.519015213598993e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.032626928974088226,0.231518708|0.0535408408|0.032626929|0.133842613|0.0945211661|0.0621420455,0.381518708|0.203540841|0.182626929|0.283842613|0.244521166|0.212142045,0.351518708|0.173540841|0.152626929|0.253842613|0.214521166|0.182142045,0.15|0|0.0769487799|0.15|0.15|0.15,0|0|-0.000781121195|0.231702344|0.25470276|0.253263896,-0.0378286639|0.0615260859|3.32004676e-17|-0.2697996|-0.279717616|-0.273719205,0.888246167|0.275689449|0.129726595|0.497273198|0.353069808|0.228112873,0.455486268|0.30684191|0.263411254,0.0962579325|-0.268429518|0.0381243937,0.00529069546610117,0.0015291068702936172,0.0015937872231006622,0.002131721004843712
12,0.65,-0.5819701183339334,0.5025626420974731,0.2971673309803009,0.1746293604373932,0.5022457242012024,0.35,2,0,0,0,0,,,nan,0,0.6175280213356018,0.83058762550354,14.741983413696289,0.6175280213356018,1.0,nan,0,0,0,0,0.09293915373366815,0.0,passthrough,9.52482397711102e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.02869517656306994,0.229627259|0.0519006244|0.0286951766|0.132166432|0.0930543407|0.0609820351,0.379627259|0.201900624|0.178695177|0.282166432|0.243054341|0.210982035,0.349627259|0.171900624|0.148695177|0.252166432|0.213054341|0.180982035,0.15|0|0.0532171451|0.15|0.15|0.15,0|0|-0.00872616161|0.224745431|0.247138935|0.244278234,-0.0303331726|0.0694992602|2.10806942e-17|-0.268905447|-0.279056443|-0.272627075,0.888175865|0.277101758|0.106054545|0.484505713|0.340299855|0.2155793,0.460299224|0.293420494|0.26531741,0.0962579325|-0.268429518|0.0381243937,0.005244005471467972,0.0016242284327745438,0.001439809799194336,0.002129567787051201
13,0.7000000000000001,-0.6001000027625605,0.5141671895980835,0.292435884475708,0.17045006155967712,0.5141478180885315,0.35,2,0,0,0,0,,,nan,0,0.5913482308387756,0.7833082675933838,13.850935935974121,0.5913482308387756,1.0,nan,0,0,0,0,0.09293915373366815,0.0,passthrough,9.424679147882507e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.024509497558073495,0.22811509|0.0507030181|0.0245094976|0.13013985|0.0912538659|0.0594962644,0.37811509|0.200703018|0.174509498|0.28013985|0.241253866|0.209496264,0.34811509|0.170703018|0.144509498|0.25013985|0.211253866|0.179496264,0.15|0|0.0306590444|0.15|0.15|0.15,0|0|-0.0132235098|0.210567764|0.231440528|0.228299881,-0.0227691406|0.0774088655|-5.74785887e-19|-0.268152011|-0.278461493|-0.271658053,0.889691219|0.280220938|0.0848144805|0.462975155|0.317994499|0.194626886,0.46511218|0.279999077|0.267223567,0.0962579325|-0.268429518|0.0381243937,0.0048536015674471855,0.0014592455700039864,0.00138152576982975,0.0019823648035526276
14,0.75,-0.6110112048809617,0.5158276557922363,0.2884715795516968,0.1667678952217102,0.5158275961875916,0.35,2,0,0,0,0,,,nan,0,0.571467936038971,1.0456256866455078,21.013830184936523,0.571467936038971,1.0,nan,0,0,0,0,0.09293915373366815,0.0,passthrough,9.293265568538287e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.02044298776476597,0.226995127|0.0502175994|0.0204429878|0.127417675|0.0887205298|0.0573001588,0.376995127|0.200217599|0.170442988|0.277417675|0.23872053|0.207300159,0.346995127|0.170217599|0.140442988|0.247417675|0.20872053|0.177300159,0.15|0|0.00740587811|0.15|0.15|0.15,0|0|-0.0127274132|0.201763751|0.222704598|0.221113709,-0.0151460635|0.0853648436|-9.52385317e-18|-0.267369988|-0.277834041|-0.271120078,0.892834443|0.286235241|0.0690445379|0.444064464|0.299752676|0.179194266,0.469925135|0.266577661|0.269129723,0.0962579325|-0.268429518|0.0381243937,0.005140641704201698,0.0016567418351769447,0.001686934381723404,0.0017622578889131546
15,0.8,-0.6041156202482865,0.5033354163169861,0.2850126028060913,0.1637955904006958,0.5033354163169861,0.35,2,0,0,0,0,,,nan,0,0.5307814478874207,2.402951955795288,30.185775756835938,0.5307814478874207,1.0,nan,0,0,0,0,0.09293915373366815,0.0,passthrough,8.592206668571179e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.016767887128359832,0.226269076|0.0504442901|0.0167678871|0.124333349|0.0858035114|0.0547468998,0.376269076|0.20044429|0.166767887|0.274333349|0.235803511|0.2047469,0.346269076|0.17044429|0.136767887|0.244333349|0.205803511|0.1747469,0.15|0|0|0.15|0.15|0.15,0|0|-0.0125096727|0.188072045|0.212189117|0.211910885,-0.00748024542|0.0933397726|0.004506222|-0.266364117|-0.277053454|-0.270510679,0.897596057|0.295116933|0.0590680978|0.419041324|0.278349708|0.160387806,0.474738091|0.253156245|0.27103588,0.0962579325|-0.268429518|0.0381243937,0.004887152463197708,0.0015372922644019127,0.0015856679528951645,0.0017289761453866959
16,0.8500000000000001,-0.5090216366239884,0.3643697202205658,0.2839829921722412,0.1634083092212677,0.3643697202205658,0.35,2,0,0,0,0,,,nan,0,0.4864066541194916,4.349974632263184,50.96046829223633,0.4864066541194916,1.0,nan,0,0,0,0,0.09293915373366815,0.0,passthrough,7.262310240671562e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.013795589833683758,0.225946042|0.0515818288|0.0137955898|0.120743166|0.0824043966|0.051660719,0.375946042|0.201581829|0.16379559|0.270743166|0.232404397|0.201660719,0.345946042|0.171581829|0.13379559|0.240743166|0.202404397|0.171660719,0.148610523|0|0|0.15|0.15|0.15,0|0|0.0187801113|0.170120784|0.196330775|0.199455306,-2.85878231e-18|0.101395038|0.0117676624|-0.265020953|-0.276101178|-0.269662551,0.903784169|0.307722354|0.085730133|0.388072496|0.249847184|0.136435631,0.479551047|0.239734828|0.272942036,0.0962579325|-0.268429518|0.0381243937,0.005385580472648144,0.001508006826043129,0.0016031209379434586,0.0022452156990766525
17,0.9,-0.5835520328385452,0.41470593214035034,0.28434285521507263,0.16416406631469727,0.3609829843044281,0.35,2,0,0,0,0,,,nan,0,0.40116479992866516,2.582338571548462,110.57061767578125,0.40116479992866516,1.0,nan,0,0,0,0,0.09293915373366815,0.0,passthrough,6.684443095818005e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.013408302163938818,0.225836334|0.0540379019|0.0134083022|0.116643401|0.0782546719|0.0477578929,0.375836334|0.204037902|0.163408302|0.266643401|0.228254672|0.197757893,0.345836334|0.174037902|0.133408302|0.236643401|0.198254672|0.167757893,0.0990140333|0|0|0.15|0.15|0.15,0|0|0.0284446254|0.140341698|0.161555728|0.165043889,-6.42991334e-18|0.109669055|0.0214037134|-0.262306013|-0.274290069|-0.268228266,0.903345336|0.325820662|0.103481547|0.34460929|0.200284347|0.0878471942,0.484364003|0.226313412|0.274848193,0.0962579325|-0.268429518|0.0381243937,0.004426758736371994,0.0013748174533247948,0.0011619813740253448,0.001855284906923771
18,0.9500000000000001,-0.574747123596357,0.4096587896347046,0.28440043330192566,0.1642540991306305,0.36072346568107605,0.35,2,0,0,0,0,,,nan,0,0.3745975196361542,4.779869556427002,94.2633285522461,0.3758251368999481,1.0,nan,0,0,0,0,0.09293915373366815,0.0,filtered,0.017620492035901283,0,0,12,joint_4_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.014164081803462708,0.225738475|0.0571968335|0.0141640818|0.111091479|0.0724934186|0.042339387,0.375738475|0.207196834|0.164164082|0.261091479|0.222493419|0.192339387,0.345738475|0.177196834|0.134164082|0.231091479|0.192493419|0.162339387,0.0493832919|0|0|0.15|0.15|0.15,0|0|0.0198090733|0.163272154|0.183277514|0.17741502,-6.02885937e-18|0.11783016|0.0317890589|-0.259381461|-0.272251247|-0.267026687,0.9029539|0.346617494|0.108254459|0.348256609|0.200999942|0.0797458806,0.489176959|0.212891996|0.276754349,0.0962579325|-0.268429518|0.0381243937,0.004149922169744968,0.001553678885102272,0.0011259187012910843,0.0014350656419992447
19,1.0,-0.6154882517100515,0.44357529282569885,0.2848675549030304,0.16430532932281494,0.3605758547782898,0.35,2,0,0,0,0,,,nan,0,0.4150015711784363,3.472351312637329,56.563968658447266,0.4150015115737915,1.0,nan,0,0,0,0,0.09293915373366815,0.0,filtered,1.3531454006539424e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.014254090489117549,0.225614115|0.0599212072|0.0142540905|0.106677238|0.0677465852|0.0376848193,0.375614115|0.209921207|0.16425409|0.256677238|0.217746585|0.187684819,0.345614115|0.179921207|0.13425409|0.226677238|0.187746585|0.157684819,0|0|0|0.15|0.15|0.15,0|0|0.00960196544|0.159254296|0.17150611|0.161732329,2.09186321e-05|0.12540696|0.0407823099|-0.25671666|-0.270260343|-0.265670474,0.902477379|0.365091788|0.107400637|0.329246587|0.172232108|0.0468011325,0.493989915|0.19947058|0.278660506,0.0962579325|-0.268429518|0.0381243937,0.004772705025970936,0.00147243682295084,0.0014808308333158493,0.0017839828506112099
20,1.05,-0.7138200195871721,0.47285574674606323,0.2889118790626526,0.16722851991653442,0.38543227314949036,0.35,2,0,0,0,0,,,nan,0,0.4071643650531769,3.501842737197876,102.47709655761719,0.4071643650531769,1.0,nan,0,0,0,0,0.09293915373366815,0.0,passthrough,5.088234078473773e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.01430532179706287,0.225688365|0.0630827156|0.0143053218|0.102031461|0.0625026217|0.0324276469,0.375688365|0.213082716|0.164305322|0.252031461|0.212502622|0.182427647,0.345688365|0.183082716|0.134305322|0.222031461|0.182502622|0.152427647,0|0|0|0.15|0.15|0.15,0|0|0.0499343002|0.156801591|0.161491548|0.154172275,0.007731766|0.132760122|0.0495617731|-0.254037449|-0.26816354|-0.264623381,0.910485226|0.385090985|0.15671736|0.310889984|0.143338495|0.0192594817,0.498802871|0.186049163|0.280566663,0.0962579325|-0.268429518|0.0381243937,0.0034412136301398277,0.0009929798543453217,0.0009925207123160362,0.0014329571276903152
21,1.1,-0.8091630617813582,0.48539257049560547,0.2969672381877899,0.1740688979625702,0.39459264278411865,0.35,2,0,0,0,0,,,nan,0,0.469451904296875,4.893818378448486,71.57105255126953,0.44189104437828064,1.0,nan,0,0,0,0,0.09293915373366815,0.0,filtered,0.04621543215410179,0,1,12,predictive_link_5,predictive_link_5,2,0,0,inaccurate_solution,,0.0,valid,0.017228516584918335,0.226164967|0.0672489007|0.0172285166|0.0975731624|0.056973064|0.0268091776,0.376164967|0.217248901|0.167228517|0.247573162|0.206973064|0.176809178,0.346164967|0.187248901|0.137228517|0.217573162|0.176973064|0.146809178,0|0|0|0.15|0.15|0.15,0|0|0.104621191|0.163853742|0.169388434|0.156193894,0.0154392532|0.140083296|0.0600479797|-0.249443939|-0.264521768|-0.263430606,0.920099123|0.409078899|0.233583237|0.304702452|0.132758923|-1.8059004e-09,0.503615797|0.172627747|0.282472819,0.0962579325|-0.268429518|0.0381243937,0.004803389310836792,0.001239248551428318,0.0014597298577427864,0.0020694024860858917
22,1.1500000000000001,-0.8741307484343978,0.44697296619415283,0.30985933542251587,0.18470606207847595,0.35448774695396423,0.35,2,0,0,0,0,,,nan,0,0.669684112071991,5.544741630554199,60.043758392333984,0.6069698333740234,1.0,nan,0,0,0,0,0.09293915373366815,0.0,filtered,0.15627383898505653,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,2.2051749926088604e-08,valid,0.021453679101553852,0.227052309|0.0727103249|0.0240688933|0.0942668581|0.0521295741|0.0214536791,0.377052309|0.222710325|0.174068893|0.244266858|0.202129574|0.171453679,0.347052309|0.192710325|0.144068893|0.214266858|0.172129574|0.141453679,0|0|0|0.15|0.15|0.15,0|0|0.158801019|0.199906172|0.208752734|0.175587757,0.0231311295|0.147424471|0.072534641|-0.241736296|-0.258359522|-0.261402495,0.931340365|0.438265771|0.327611234|0.335237308|0.158911508|-2.15048452e-08,0.508428752|0.159206331|0.284378976,0.0962579325|-0.268429518|0.0381243937,0.0033829007297754288,0.0009186454117298126,0.0010115820914506912,0.0014304779469966888
