step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
112,5.65,-0.7515663315656553,0.3279573321342468,0.4243747889995575,0.18399886786937714,0.30826202034950256,0.35,3,0,0,0,0.2052806317806244,0.8524308800697327,4.116868019104004,0.3499999940395355,0.31480510586532445,0.025184408469225955,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.15927514279490754,0,2,12,workspace_x_lower|workspace_y_lower,workspace_x_lower,0,0,1,solved,osqp,4.891134078310877e-08,valid,0.025184408469225955,0.26727639|0.282276376|0.131581538|0.0251844085|0.0514549127|0.0966396144,0.41727639|0.432276376|0.281581538|0.175184408|0.201454913|0.246639614,0.38727639|0.402276376|0.251581538|0.145184408|0.171454913|0.216639614,0|0|0|0.15|0.15|0.15,0|0|0.0187857509|0.0711021746|0.0821814465|0.0768743062,0.00230965451|0|0.0124195905|-0.0522826284|-0.0795575029|-0.0500233935,1.07141521|1.1291055|0.557531494|0.11955718|0.208443594|0.41340937,0.398500234|-0.215330496|0.42230323,-0.0356687307|-0.125761181|-0.0347223654,0.005684404633939266,0.0014345059171319008,0.001310400664806366,0.0017924690619111061
113,5.7,-0.7518565273512787,0.326370507478714,0.4276861250400543,0.18422622978687286,0.3077067732810974,0.35,3,0,0,0,0.178975909948349,0.7150387167930603,7.169914722442627,0.3499999940395355,0.3275056205194641,0.026200449641557128,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.192595067584434,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.534028217624165e-08,valid,0.026200449641557128,0.267432359|0.282432343|0.133194807|0.0262004496|0.0516630863|0.0980527823,0.417432359|0.432432343|0.283194807|0.17620045|0.201663086|0.248052782,0.387432359|0.402432343|0.253194807|0.14620045|0.171663086|0.218052782,0|0|0|0.15|0.15|0.15,0|0|0.0159805988|0.0603063415|0.0694645336|0.0666154053,0.00393532164|0|0.0146726795|-0.0496885886|-0.0768998819|-0.0473122158,1.07366476|1.12972937|0.563432506|0.115419551|0.199216997|0.411514319,0.396716744|-0.221618488|0.420566946,-0.0356687307|-0.125761181|-0.0347223654,0.005967649631202221,0.001403232105076313,0.0013432623818516731,0.0020724255591630936
114,5.75,-0.7546214614867763,0.3254793584346771,0.43089529871940613,0.18417887389659882,0.3078223466873169,0.35,3,0,0,0,0.16146086156368256,0.5954821705818176,2.8087947368621826,0.3499999940395355,0.335129127280891,0.02681033018247128,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.21862167700244886,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.548768570480146e-08,valid,0.02681033018247128,0.267669571|0.282669571|0.134781827|0.0268103302|0.0513749739|0.0990960215,0.417669571|0.432669571|0.284781827|0.17681033|0.201374974|0.249096021,0.387669571|0.402669571|0.254781827|0.14681033|0.171374974|0.219096021,0|0|0|0.15|0.15|0.15,0|0|0.0144194515|0.05225753|0.0596110183|0.0591641887,0.00555928449|0|0.0169313612|-0.0470829231|-0.0741131484|-0.0444643748,1.07623757|1.13067828|0.570478121|0.112415928|0.190997766|0.4110839,0.394933254|-0.22790648|0.418830663,-0.0356687307|-0.125761181|-0.0347223654,0.005865027196705341,0.0014078961685299873,0.0013388851657509804,0.001956786960363388
115,5.800000000000001,-0.7597986288853082,0.32562780380249023,0.43407848477363586,0.18396849930286407,0.30899009108543396,0.35,3,0,0,0,0.15127675235271454,0.5021376013755798,2.204347848892212,0.3499999940395355,0.3394272169432128,0.027154177355457026,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.23868742382987948,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.270609211906809e-08,valid,0.027154177355457026,0.267987924|0.282987924|0.136405332|0.0271541774|0.050743079|0.0999190084,0.417987924|0.432987924|0.286405332|0.177154177|0.200743079|0.249919008,0.387987924|0.402987924|0.256405332|0.147154177|0.170743079|0.219919008,0|0|0|0.15|0.15|0.15,0|0|0.0137671677|0.0464676116|0.0522081947|0.0540343179,0.00718084357|0|0.0192048961|-0.0444129981|-0.0711523351|-0.0414501158,1.07913254|1.1319517|0.57859339|0.110671323|0.184028176|0.412260236,0.393149763|-0.234194472|0.41709438,-0.0356687307|-0.125761181|-0.0347223654,0.005707680247724056,0.001415526494383812,0.0012177275493741035,0.0019576391205191612
116,5.8500000000000005,-0.7660230806295487,0.3255715072154999,0.43729913234710693,0.18369217216968536,0.3099955916404724,0.35,3,0,0,0,0.14700742065906525,0.4342209994792938,1.7428855895996094,0.3499999940395355,0.3418704457306684,0.02734963565845347,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.2538611236490337,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.680993675124315e-08,valid,0.02734963565845347,0.268387281|0.283387281|0.138111627|0.0273496357|0.0499003369|0.100647086,0.418387281|0.433387281|0.288111627|0.177349636|0.199900337|0.250647086,0.388387281|0.403387281|0.258111627|0.147349636|0.169900337|0.220647086,0|0|0|0.15|0.15|0.15,0|0|0.0138663599|0.0425842575|0.0468983502|0.0508795865,0.00879930444|0|0.0214966184|-0.0416399548|-0.0679864336|-0.0382540815,1.08234843|1.13354912|0.587809486|0.110342845|0.178513264|0.415213848,0.391366273|-0.240482464|0.415358096,-0.0356687307|-0.125761181|-0.0347223654,0.005447527393698692,0.0012246137484908104,0.0010809572413563728,0.0019254032522439957
117,5.9,-0.7727739294028495,0.32490095496177673,0.4406093955039978,0.18343575298786163,0.310452401638031,0.35,3,0,0,0,0.1473088413476944,0.38676613569259644,1.3704434633255005,0.3499999940395355,0.34373625737319885,0.027498900589855907,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.26498586721768685,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.78645777126108e-08,valid,0.027498900589855907,0.268867468|0.28386746|0.139939427|0.0274989006|0.0489635423|0.101389184,0.418867468|0.43386746|0.289939427|0.177498901|0.198963542|0.251389184,0.388867468|0.40386746|0.259939427|0.147498901|0.168963542|0.221389184,0|0|0|0.15|0.15|0.15,0|0|0.0145972858|0.0403404057|0.0434057749|0.049429781,0.0104139794|0|0.0238078616|-0.0387305317|-0.0645884301|-0.0348649946,1.08588385|1.13546984|0.598162857|0.111605476|0.174671514|0.420121522,0.389582783|-0.246770456|0.413621813,-0.0356687307|-0.125761181|-0.0347223654,0.005523831583559513,0.0013358555734157562,0.0012313928455114365,0.0018426598981022835
118,5.95,-0.7798162485689983,0.3234533369541168,0.44405296444892883,0.18327708542346954,0.31021514534950256,0.35,3,0,0,0,0.15099883079528809,0.3549666702747345,1.0677289962768555,0.3499999940395355,0.3461521058491821,0.02769216846793457,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.2727308829618318,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.60869152960364e-08,valid,0.02769216846793457,0.269428315|0.284428286|0.14192133|0.0276921685|0.0480365338|0.102240722,0.419428315|0.434428286|0.29192133|0.177692168|0.198036534|0.252240722,0.389428315|0.404428286|0.26192133|0.147692168|0.168036534|0.222240722,0|0|0|0.15|0.15|0.15,0|0|0.015862773|0.0395313065|0.0415184439|0.0494698151,0.0120242046|0|0.0261382438|-0.0356566932|-0.0609353321|-0.0312753552,1.08973746|1.13771314|0.609686336|0.114643287|0.172729247|0.427157348,0.387799293|-0.253058523|0.41188553,-0.0356687307|-0.125761181|-0.0347223654,0.00531274639070034,0.001239897683262825,0.001148328185081482,0.0019189780578017235
119,6.0,-0.7877789514291362,0.32193899154663086,0.4476652145385742,0.1832878142595291,0.310005247592926,0.35,3,0,0,0,0.1571136862039566,0.3342103064060211,0.8205010890960693,0.3499999940395355,0.35013812144159934,0.028011049715327946,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.27763321705271854,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.17765691327088e-08,valid,0.028011049715327946,0.270069595|0.285069595|0.144085208|0.0280110497|0.0472140998|0.103286989,0.420069595|0.435069595|0.294085208|0.17801105|0.1972141|0.253286989,0.390069595|0.405069595|0.264085208|0.14801105|0.1672141|0.223286989,0|0|0|0.15|0.15|0.15,0|0|0.0175785729|0.0399963704|0.0410714644|0.0508225647,0.013629316|0|0.0284859007|-0.0323952128|-0.0570084789|-0.0274819056,1.0939077|1.14027838|0.622405305|0.119645357|0.172919385|0.436488617,0.386015803|-0.259346694|0.410149246,-0.0356687307|-0.125761181|-0.0347223654,0.0057540880516171455,0.0014079920947551727,0.0012108385562896729,0.0019660890102386475
120,6.050000000000001,-0.7961548777349572,0.31992989778518677,0.4514739513397217,0.18353457748889923,0.3093990981578827,0.35,3,0,0,0,0.16490256786346436,0.32031315565109253,0.6189526915550232,0.3499999940395355,0.3566264861197602,0.02853011888958082,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.2801319302231923,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.557795064962568e-08,valid,0.02853011888958082,0.270790992|0.285790992|0.146454256|0.0285301189|0.0465834497|0.104604625,0.420790992|0.435790992|0.296454256|0.178530119|0.19658345|0.254604625,0.390790992|0.405790992|0.266454256|0.148530119|0.16658345|0.224604625,0|0|0|0.15|0.15|0.15,0|0|0.0196663155|0.0416040427|0.0419319262|0.0533342493,0.0152286315|0|0.0308474033|-0.0289283665|-0.0527947369|-0.0234862661,1.0983926|1.14316397|0.636330742|0.126796152|0.175470988|0.448266483,0.384232312|-0.265634865|0.408412963,-0.0356687307|-0.125761181|-0.0347223654,0.0035080304369330406,0.0007708193734288216,0.0007074717432260513,0.0013746125623583794
121,6.1000000000000005,-0.8045332868041857,0.31709712743759155,0.4554998576641083,0.18407930433750153,0.3080654442310333,0.35,3,0,0,0,0.17378386855125427,0.309917151927948,0.4556925594806671,0.3499999940395355,0.3664750152258086,0.029318001218064688,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.280603870295171,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.186293386237218e-08,valid,0.029318001218064688,0.271592197|0.286592197|0.149047715|0.0293180012|0.0462255234|0.106262149,0.421592197|0.436592197|0.299047715|0.179318001|0.196225523|0.256262149,0.391592197|0.406592197|0.269047715|0.149318001|0.166225523|0.226262149,0|0|0|0.15|0.15|0.15,0|0|0.0220484907|0.0442367073|0.0439824309|0.0568603455,0.0168215041|0|0.0332180078|-0.0252441823|-0.0482873606|-0.0192951084,1.10319029|1.14636879|0.65145736|0.13626453|0.180597164|0.462613833,0.382448822|-0.271923035|0.40667668,-0.0356687307|-0.125761181|-0.0347223654,0.003444272093474865,0.0007722405716776848,0.0007438594475388527,0.0012701768428087234
122,6.15,-0.812704054796439,0.3133217394351959,0.4597565829753876,0.18497906625270844,0.3058757781982422,0.35,3,0,0,0,0.18329668045043945,0.30047595500946045,0.3354474604129791,0.3499999940395355,0.38047199648674723,0.030437759718939777,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.2793848432445599,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.598316210088383e-08,valid,0.030437759718939777,0.272472874|0.287472874|0.151880527|0.0304377597|0.0462153209|0.108320022,0.422472874|0.437472874|0.301880527|0.18043776|0.196215321|0.258320022,0.392472874|0.407472874|0.271880527|0.15043776|0.166215321|0.228320022,0|0|0|0.15|0.15|0.15,0|0|0.0246461454|0.0477806685|0.047109368|0.0612567273,0.0184073001|0|0.0355916785|-0.0213373545|-0.0434874543|-0.0149208081,1.1082988|1.1498915|0.667759931|0.148194353|0.188483197|0.479616007,0.380665332|-0.278211206|0.404940397,-0.0356687307|-0.125761181|-0.0347223654,0.003757617436349392,0.0008383020758628845,0.000766766257584095,0.0014459788799285889
123,6.2,-0.8204767025495847,0.3085164725780487,0.46425071358680725,0.1862853616476059,0.3027258515357971,0.35,3,0,0,0,0.1930626630783081,0.29032453894615173,0.2719556987285614,0.3499999940395355,0.39933222629499227,0.03194657810359938,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.27679106624984745,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.686074114157058e-08,valid,0.03194657810359938,0.273432653|0.288432653|0.154963357|0.0319465781|0.0466215244|0.110830544,0.423432653|0.438432653|0.304963357|0.181946578|0.196621524|0.260830544,0.393432653|0.408432653|0.274963357|0.151946578|0.166621524|0.230830544,0|0|0|0.15|0.15|0.15,0|0|0.0273778967|0.0521166218|0.0511914301|0.0663721811,0.0199854001|0|0.0379611544|-0.0172097983|-0.0384049054|-0.0103815961,1.11371601|1.15373061|0.68519248|0.162693136|0.199272622|0.499312763,0.378881842|-0.284499377|0.403204113,-0.0356687307|-0.125761181|-0.0347223654,0.0036495504900813103,0.000897090882062912,0.000740760937333107,0.00134203489869833
124,6.25,-0.8192635131787392,0.30329152941703796,0.4685249328613281,0.18780525028705597,0.2991037666797638,0.35,3,0,0,0,0.1837851107120514,0.2193489372730255,8.153670310974121,0.3499999940395355,0.4236849260587306,0.03389479408469845,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.27384266500762483,0,2,12,workspace_x_lower|workspace_z_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.03389479408469845,0.274471134|0.289471134|0.158302346|0.0338947941|0.0475052832|0.113836863,0.424471134|0.439471134|0.308302346|0.183894794|0.197505283|0.263836863,0.394471134|0.409471134|0.278302346|0.153894794|0.167505283|0.233836863,0|0|0|0.15|0.15|0.15,0|0|0.0268263238|0.0520367967|0.0513947451|0.0655377683,0.0215552005|0|0.0403182188|-0.0128712931|-0.0330593283|-0.0057014632,1.11943973|1.15788453|0.700353928|0.17474468|0.20835655|0.515183756,0.377098352|-0.290787548|0.40146783,-0.0356687307|-0.125761181|-0.0347223654,0.004055171273648739,0.0007711518555879593,0.0008360492065548897,0.001776067540049553
125,6.300000000000001,-0.8067548912489719,0.2985679805278778,0.4720011055469513,0.18920911848545074,0.2957986891269684,0.35,3,0,0,0,0.15078620612621307,0.6761294007301331,10.048737525939941,0.3499999940395355,0.45062146912880385,0.03604971753030431,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.27630794143767484,0,2,12,workspace_x_lower|workspace_z_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.03604971753030431,0.275587887|0.29058788|0.161729008|0.0360497175|0.0486587652|0.117025978,0.425587887|0.44058788|0.311729008|0.186049718|0.198658765|0.267025978,0.395587887|0.41058788|0.281729008|0.156049718|0.168658765|0.237025978,0|0|0|0.15|0.15|0.15,0|0|0.0220100898|0.0449578188|0.0449398957|0.0558554544,0.0231161145|0|0.0426042744|-0.00859205852|-0.0277758872|-0.00116065253,1.12546766|1.16235152|0.711530397|0.18056463|0.211799069|0.522798715,0.375314862|-0.297075719|0.399731547,-0.0356687307|-0.125761181|-0.0347223654,0.0035707950592041016,0.0007861461490392685,0.0007304251194000244,0.0013787942007184029
126,6.3500000000000005,-0.7959413284400625,0.2942737936973572,0.4748194217681885,0.19050957262516022,0.2927713990211487,0.35,3,0,0,0,0.1239093616604805,0.5556634068489075,2.4332680702209473,0.3499999940395355,0.47539646833947463,0.03803171746715797,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.2827929609864201,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.2397676269214628e-08,valid,0.03803171746715797,0.276782454|0.291782454|0.165022709|0.0380317175|0.0497145371|0.119835321,0.426782454|0.441782454|0.315022709|0.188031717|0.199714537|0.269835321,0.396782454|0.411782454|0.285022709|0.158031717|0.169714537|0.239835321,0|0|0|0.15|0.15|0.0893238047,0|0|0.0180938288|0.038538468|0.0388516023|0.045658646,0.0246675731|0|0.0447606465|-0.00470878395|-0.0229472695|7.37756019e-18,1.13179739|1.16712981|0.722945312|0.185956554|0.214762481|0.524999931,0.373531371|-0.303363889|0.397995263,-0.0356687307|-0.125761181|-0.0347223654,0.004909183830022812,0.0012831315398216248,0.0009864643216133118,0.0015335679054260254
127,6.4,-0.7867343355306119,0.2904556095600128,0.47709792852401733,0.1917240470647812,0.2899737060070038,0.35,3,0,0,0,0.1021827906370163,0.45538514852523804,2.0240478515625,0.3499999940395355,0.498280043643343,0.03986240349146744,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.2908696628957266,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,8.78863743170033e-08,valid,0.03986240349146744,0.278054347|0.293054347|0.168223378|0.0398624035|0.0506786342|0.122112439,0.428054347|0.443054347|0.318223378|0.189862403|0.200678634|0.272112439,0.398054347|0.413054347|0.288223378|0.159862403|0.170678634|0.242112439,0|0|0|0.15|0.15|0.0112891284,0|0|0.0149363412|0.03284804|0.0333021676|0.0368705906,0.0262090254|0|0.0468109631|-0.00115751132|-0.0184928923|-3.99453872e-18,1.13842642|1.17221739|0.734640817|0.191140143|0.217523812|0.525320346,0.371747881|-0.30965206|0.39625898,-0.0356687307|-0.125761181|-0.0347223654,0.0035171853378415108,0.0007978649809956551,0.0007314523681998253,0.001318780705332756
128,6.45,-0.7792648485966902,0.28738850355148315,0.47893691062927246,0.19287346303462982,0.2873518466949463,0.35,3,0,0,0,0.08510737866163254,0.36794596910476685,1.7775440216064453,0.3499999940395355,0.5189246153666501,0.04151396922933201,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.2997305018943071,0,1,12,workspace_x_lower,workspace_z_upper,0,0,1,solved,osqp,1.5543876820400815e-07,valid,0.04151396922933201,0.279403055|0.294403044|0.171364894|0.0415139692|0.0515660186|0.124042034,0.429403055|0.444403044|0.321364894|0.191513969|0.201566019|0.274042034,0.399403055|0.414403044|0.291364894|0.161513969|0.171566019|0.244042034,0|0|0|0.0998115996|0.15|0,0|0|0.0122351862|0.0269564558|0.0284391235|0.0309461453,0.0277399402|0|0.0487732886|1.96366258e-17|-0.0143439116|0.00292464955,1.14535216|1.17761217|0.746468049|0.193012333|0.220359286|0.53003893,0.369964391|-0.315940231|0.394522697,-0.0356687307|-0.125761181|-0.0347223654,0.0036955028772354126,0.00086167361587286,0.000761701725423336,0.0013791108503937721
129,6.5,-0.7731454332832033,0.28485509753227234,0.48041895031929016,0.19397835433483124,0.28485509753227234,0.35,3,0,0,0,0.07179734110832214,0.29808858036994934,1.4005826711654663,0.3499999940395355,0.5357161443993192,0.04285729155194554,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.3079512230431655,0,1,12,workspace_x_lower,workspace_z_upper,0,0,1,solved,osqp,2.0541227867959533e-07,valid,0.04285729155194554,0.280828036|0.295828032|0.174466416|0.0428572916|0.0524005912|0.125842932,0.430828036|0.445828032|0.324466416|0.192857292|0.202400591|0.275842932,0.400828036|0.415828032|0.294466416|0.162857292|0.172400591|0.245842932,0|0|0|0.0276597156|0.15|0,0|0|0.010004845|0.0217966448|0.0242027773|0.0260929768,0.0292598064|0|0.0506594433|-2.91774056e-17|-0.0104485374|0.00614696726,1.15257195|1.18331213|0.758529954|0.193225811|0.223356605|0.535611673,0.368180901|-0.322228402|0.392786413,-0.0356687307|-0.125761181|-0.0347223654,0.003625360317528248,0.0008112778887152672,0.0007309913635253906,0.0013897838070988655
130,6.550000000000001,-0.7677832514076829,0.28243833780288696,0.48161017894744873,0.19505764544010162,0.2824383080005646,0.35,3,0,0,0,0.061176598072052,0.24636083841323853,1.1727367639541626,0.3499999940395355,0.5497292986976928,0.043978343895815425,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.31478539957958057,0,1,12,workspace_x_lower,workspace_z_upper,0,0,1,solved,osqp,2.298746947619612e-07,valid,0.043978343895815425,0.282328725|0.297328725|0.177548223|0.0439783439|0.0532051689|0.127550949,0.432328725|0.447328725|0.327548223|0.193978344|0.203205169|0.277550949,0.402328725|0.417328725|0.297548223|0.163978344|0.173205169|0.247550949,0|0|0|0|0.15|0,0|0|0.00838689606|0.0181825222|0.0204803997|0.0219475406,0.0307681335|0|0.0524796257|0.00169288673|-0.00676112528|0.00917073349,1.16008304|1.1893149|0.771059413|0.195788785|0.22653995|0.54132207,0.366397411|-0.328516573|0.39105013,-0.0356687307|-0.125761181|-0.0347223654,0.003500174731016159,0.0007979543879628181,0.0007303999736905098,0.0012891804799437523
131,6.6000000000000005,-0.7629974193433489,0.280059278011322,0.4825654625892639,0.19612963497638702,0.280059278011322,0.35,3,0,0,0,0.05285382270812988,0.2045583426952362,0.9313796162605286,0.3499999940395355,0.5632203328104965,0.045057626624839725,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.32055212977967995,0,1,12,workspace_x_lower,workspace_z_upper,0,0,1,solved,osqp,2.1743202388221916e-07,valid,0.045057626624839725,0.283904535|0.298904535|0.180638082|0.0450576266|0.0539981969|0.129194164,0.433904535|0.448904535|0.330638082|0.195057627|0.203998197|0.279194164,0.403904535|0.418904535|0.300638082|0.165057627|0.173998197|0.249194164,0|0|0|0|0.15|0,0|0|0.00722595702|0.0154573712|0.0172716901|0.018450584,0.0322644524|0|0.0542438112|0.00440605287|-0.0032376832|0.0120371065,1.16788259|1.19561814|0.784022097|0.200093931|0.230026795|0.547264346,0.36461392|-0.334804744|0.389313847,-0.0356687307|-0.125761181|-0.0347223654,0.0035506542772054672,0.0007721781730651855,0.0007951259613037109,0.0012885397300124168
132,6.65,-0.758668390288932,0.27768078446388245,0.4833303689956665,0.19721107184886932,0.27768075466156006,0.35,3,0,0,0,0.0466068759560585,0.16731177270412445,0.7593385577201843,0.3499999940395355,0.5766204908955196,0.04612963927164157,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.3254902256965599,0,1,12,workspace_x_lower,workspace_z_upper,0,0,1,solved,osqp,1.7686464796884405e-07,valid,0.04612963927164157,0.285554854|0.300554854|0.18375649|0.0461296393|0.0547994603|0.130799226,0.435554854|0.450554854|0.33375649|0.196129639|0.20479946|0.280799226,0.405554854|0.420554854|0.30375649|0.166129639|0.17479946|0.250799226,0|0|0|0|0.1472928|0,0|0|0.00634107439|0.0131586213|0.0145389668|0.0155342413,0.0337483154|0|0.0559590228|0.00699807748|1.95390731e-18|0.0147778102,1.17596773|1.20221941|0.797326059|0.204675256|0.233736808|0.553508956,0.36283043|-0.341092914|0.387577564,-0.0356687307|-0.125761181|-0.0347223654,0.003709990531206131,0.0009049251675605774,0.0007257731631398201,0.0013177543878555298
133,6.7,-0.754707883081501,0.27527397871017456,0.4839431643486023,0.19831536710262299,0.2752739489078522,0.35,3,0,0,0,0.042290061712265015,0.12709754705429077,0.9873839616775513,0.3499999940395355,0.5901380656494534,0.04721104525195627,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.32977142009994,0,1,12,workspace_x_lower,workspace_z_upper,0,0,1,solved,osqp,1.4092490904782373e-07,valid,0.04721104525195627,0.287279047|0.302279041|0.186915019|0.0472110453|0.0555264248|0.132390571,0.437279047|0.452279041|0.336915019|0.197211045|0.205526425|0.282390571,0.407279047|0.422279041|0.306915019|0.167211045|0.175526425|0.252390571,0|0|0|0|0.0900283756|0,0|0|0.00539107206|0.0112173114|0.0119376058|0.0131163375,0.0352192971|0|0.0576296402|0.00948892337|1.74232527e-18|0.0174153543,1.18433548|1.20911617|0.810680788|0.209550416|0.234043305|0.560093978,0.36104694|-0.347381085|0.38584128,-0.0356687307|-0.125761181|-0.0347223654,0.0034857820719480515,0.0008015772327780724,0.0007299808785319328,0.001282472163438797
134,6.75,-0.7509963076572872,0.27281397581100464,0.48443368077278137,0.1994546502828598,0.27281397581100464,0.35,3,0,0,0,0.03916525840759277,0.10266824811697006,0.4919202923774719,0.3499999940395355,0.6039416348078194,0.04831533078462555,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.33329709716580924,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,9.81928951881289e-08,valid,0.04831533078462555,0.289076461|0.304076461|0.190108176|0.0483153308|0.0561233751|0.133988288,0.439076461|0.454076461|0.340108176|0.198315331|0.206123375|0.283988288,0.409076461|0.424076461|0.310108176|0.168315331|0.176123375|0.253988288,0|0|0|0|0.0341389569|0,0|0|0.00463955587|0.00958817761|0.00985026067|0.0111070783,0.0366769948|0|0.0592566898|0.0118905994|-3.62391052e-18|0.0199601923,1.19298284|1.21630584|0.824328952|0.2147401|0.234343761|0.567020424,0.35926345|-0.353669256|0.384104997,-0.0356687307|-0.125761181|-0.0347223654,0.003546079620718956,0.0008208099752664566,0.0007500480860471725,0.0013082893565297127
135,6.800000000000001,-0.7474376230529014,0.2702798843383789,0.48482513427734375,0.20063968002796173,0.2702799141407013,0.35,3,0,0,0,0.0368385948240757,0.08683191984891891,0.44965794682502747,0.3499999940395355,0.6181830370825894,0.04945464296660715,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.33616228608812776,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,5.147394341320499e-08,valid,0.04945464296660715,0.290946421|0.305946421|0.193343924|0.049454643|0.0566283144|0.135609328,0.440946421|0.455946421|0.343343924|0.199454643|0.206628314|0.285609328,0.410946421|0.425946421|0.313343924|0.169454643|0.176628314|0.255609328,0|0|0|0|0|0,0|0|0.00415951815|0.00823469544|0.00824437455|0.0094483,0.0381210278|0|0.060843239|0.0142162092|0.00118217931|0.0224267728,1.20190671|1.22378569|0.838378454|0.220269477|0.235939812|0.574312384,0.35747996|-0.359957427|0.382368714,-0.0356687307|-0.125761181|-0.0347223654,0.003518461249768734,0.0007729101926088333,0.0007999613881111145,0.0012747086584568024
136,6.8500000000000005,-0.7439615714301352,0.26765376329421997,0.48513588309288025,0.20188023149967194,0.26765376329421997,0.35,3,0,0,0,0.03511134907603264,0.08242132514715195,0.4947616457939148,0.3499999940395355,0.6329960293016846,0.05063968234413477,1,1,0,0,0.08561910235296297,0.3499999940395355,filtered,0.3384747972785847,0,2,12,workspace_x_lower|workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.7670980202429705e-08,valid,0.05063968234413477,0.292888236|0.307888236|0.196633955|0.0506396823|0.057183152|0.137268041,0.442888236|0.457888236|0.346633955|0.200639682|0.207183152|0.287268041,0.412888236|0.427888236|0.316633955|0.170639682|0.177183152|0.257268041,0|0|0|0|0|0,0|0|0.00399271682|0.0071290339|0.00703255554|0.00809921905,0.0395510385|0|0.0623924117|0.0164774865|0.0042643682|0.0248288112,1.21110398|1.23155295|0.852920948|0.22616525|0.240029532|0.582000194,0.35569647|-0.366245598|0.38063243,-0.0356687307|-0.125761181|-0.0347223654,0.003410572186112404,0.0007786722853779793,0.0007304809987545013,0.0012371474876999855
