step,total_steps,episode,reset_seed,reset_source,reset_jitter_seed,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha,loss_actor,loss_actor_anchor,loss_reward_q,loss_cost_q,replay_size
251000,420000,296,,default,,56,-0.504751324527898,0.32963672280311584,-17.968368494151004,13.039667807519436,0.32963672280311584,0.17555835843086243,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03746149316430092,-54.01539611816406,0.0,15.607465744018555,1099.1900634765625,31000
251500,420000,298,,default,,76,-0.08206672674438728,0.07593406736850739,-10.908221161394216,8.99292991310358,0.07593406736850739,0.37245213985443115,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03672004118561745,-53.92873001098633,0.0,23.77036476135254,1448.778564453125,31500
252000,420000,300,,default,,96,-0.3666014463741295,0.04653579369187355,-17.047268446034362,5.50532753393054,0.04653579369187355,0.4513753652572632,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03592358157038689,-54.1427116394043,0.0,5.347601890563965,519.70166015625,32000
252500,420000,303,,default,,91,-0.16136054249894818,0.03412536159157753,-16.35472839689607,3.0579984933137894,0.03412536159157753,0.5746815204620361,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.034770842641592026,-52.97132873535156,0.0,17.75050926208496,2757.9287109375,32500
253000,420000,305,,default,,111,-0.5190039967574518,0.23409414291381836,-54.815415531747405,30.021863900125027,0.23409414291381836,0.22078530490398407,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.033712878823280334,-55.33167266845703,0.0,2.416856288909912,288.75286865234375,33000
253500,420000,308,,default,,58,-0.046121002057148267,0.03727702423930168,-16.602441491815295,3.193556386977434,0.03727702423930168,0.4929826557636261,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03345336765050888,-53.762611389160156,0.0,8.450826644897461,718.7620849609375,33500
254000,420000,310,,default,,78,-0.3350496683524063,0.02906954661011696,-24.891123108326386,4.2027650363743305,0.02906954661011696,0.5479278564453125,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03265657648444176,-54.420249938964844,0.0,15.624927520751953,2734.220947265625,34000
254500,420000,312,,default,,98,-3.7130019655754496,3.802439272403717,-143.86379179819843,138.6730556488037,0.802439272403717,0.09999384731054306,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.030991097912192345,-53.30003356933594,0.0,9.122447967529297,1012.8656616210938,34500
255000,420000,315,,default,,4,-0.24121615484586306,0.20668792724609375,-1.2780294451614604,0.9343673139810562,0.20668792724609375,0.23500874638557434,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.029669610783457756,-53.38401794433594,0.0,11.116861343383789,1683.1556396484375,35000
255500,420000,317,,default,,24,-0.023746857157731328,0.03636766970157623,0.18344635184485938,0.9313772097229958,0.03636766970157623,0.5067204236984253,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.030199091881513596,-52.807559967041016,0.0,5.542424201965332,756.0775146484375,35500
256000,420000,319,,default,,181,-1.1037247191885606,0.03728446364402771,-111.13762888732458,10.587131651118398,0.03728446364402771,0.5979056358337402,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.030893297865986824,-53.108238220214844,0.0,18.2486572265625,1068.9736328125,36000
256500,420000,321,,default,,201,-0.11798869807424815,0.03449429199099541,-81.9915565924737,10.224075328558683,0.03449429199099541,0.5672912001609802,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03212960064411163,-50.49306106567383,0.0,5.373612403869629,1749.0404052734375,36500
257000,420000,323,,default,,221,-1.0931415581988588,0.015572609379887581,-78.84361837600213,7.990209870971739,0.015572609379887581,0.9199676513671875,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.032597605139017105,-51.029937744140625,0.0,12.984682083129883,770.333984375,37000
257500,420000,326,,default,,1,-0.017371450279338847,0.046061921864748,-0.017371450279338847,0.046061921864748,0.046061921864748,0.4531885087490082,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03306269645690918,-51.63210678100586,0.0,2.5672593116760254,586.286865234375,37500
258000,420000,328,,default,,21,-0.8659478771513307,0.09330343455076218,-20.033191009918774,3.28184724599123,0.09330343455076218,0.34238412976264954,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03391311317682266,-51.26292419433594,0.0,3.843653678894043,539.1597900390625,38000
258500,420000,330,,default,,41,-0.4644125522527841,0.09125136584043503,-17.935570713248815,11.539507508277893,0.09125136584043503,0.3455682396888733,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03482944518327713,-51.13160705566406,0.0,6.903138160705566,2322.576171875,38500
259000,420000,333,,default,,18,-0.012726475222587963,0.4369075298309326,-2.913021247823809,5.399602070450783,0.4369075298309326,0.2814781069755554,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.034683600068092346,-50.453426361083984,0.0,7.063389301300049,2716.06591796875,39000
259500,420000,336,,default,,208,-0.6403920150014304,0.029992053285241127,-118.16206632708915,6.036364546045661,0.029992053285241127,0.6059759259223938,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.03514457866549492,-51.72785186767578,0.0,3.8069162368774414,793.60400390625,39500
