episode,step,reset_seed,reset_source,reset_jitter_seed,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,residual_control_enabled,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha
51,423233,2092120699,random,,26.59004216797011,0.5036926306784153,12,1,0,0,0,0,0,,0.0,0.5694623589515686,0.04197438588986794,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
52,423250,2109415068,random,,26.62149848457239,1.221548056229949,17,1,0,0,0,0,0,,0.0,0.23470830917358398,0.07185576801352642,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
53,423268,217828993,random,,26.623167216693894,0.48909795098006725,18,1,0,0,0,0,0,,0.0,0.483894020318985,0.027172108387781516,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
54,423285,1441528310,random,,22.04464608963273,5.386375539004803,17,1,0,0,0,0,0,,0.0,0.25973397493362427,0.316845619941459,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
55,423525,1591854215,random,,-56.0184744367168,52.06884539872408,240,0,0,0,0,0,0,,0.0,0.1931540071964264,0.21695352249468366,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
56,423538,9068,focused,1355627291,29.65826340894645,0.29523550532758236,13,1,0,0,0,0,0,,0.0,0.5141713619232178,0.022710423486737106,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
57,423580,1396586462,random,,14.537218626314909,10.110954090952873,42,1,0,0,0,0,0,,0.0,0.2157159000635147,0.2407370021655446,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
58,423820,9174,focused,1464076438,-53.22705050227452,16.170155327767134,240,0,0,0,0,0,0,,0.0,0.3378174602985382,0.06737564719902972,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
59,423832,241519482,random,,24.50054026612819,1.8828347623348236,12,1,0,0,0,0,0,,0.0,0.20290334522724152,0.1569028968612353,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
60,423846,9164,focused,621087098,23.32963444650741,2.76236754655838,14,1,0,0,0,0,0,,0.0,0.3743230402469635,0.19731196761131287,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
61,424086,1655441767,random,,-74.26402406128494,49.757578343153,240,0,0,0,0,0,0,,0.0,0.1833515763282776,0.20732324309647082,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
62,424326,1449679610,random,,-35.88857124159651,18.52517404779792,240,0,0,0,0,0,0,,0.0,0.25639596581459045,0.077188225199158,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
63,424348,435923264,random,,24.328568844497894,3.2851039953529835,22,1,0,0,0,0,0,,0.0,0.3946259319782257,0.14932290887968105,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
64,424375,603707680,random,,25.38562910072394,1.4181394279003143,27,1,0,0,0,0,0,,0.0,0.3041982352733612,0.052523682514826454,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
65,424394,2037586085,random,,21.94235442174053,2.787330634891987,19,1,0,0,0,0,0,,0.0,0.4137290418148041,0.14670161236273616,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
66,424404,1638410521,random,,26.027095908308176,0.8830111883580685,10,1,0,0,0,0,0,,0.0,0.27022069692611694,0.08830111883580685,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
67,424438,9117,focused,1094884449,14.012012985994794,13.114229626953602,34,1,0,0,0,0,0,,0.0,0.14527928829193115,0.3857126360868706,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
68,424459,1548384934,random,,23.653463189225754,0.8059145994484425,21,1,0,0,0,0,0,,0.0,0.490517795085907,0.03837688568802107,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
