step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
49,2.5,-0.5653555157136101,0.4219370484352112,0.32884344458580017,0.1701023429632187,0.35653743147850037,0.35,3,0,0,0,0,0,1.2178348302841187,2.3887217044830322,39.94721984863281,1.2346152067184448,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.19675795812276894,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,9.95957512295309e-09,valid,0.005261709351292915,0.316423035|0.331423002|0.0865952849|0.00526170935|0.0479388253|0.0648196951,0.466423035|0.481423002|0.236595285|0.155261709|0.197938825|0.214819695,0.436423035|0.451423002|0.206595285|0.125261709|0.167938825|0.184819695,0|0|0|0.15|0.15|0.15,0|0|0.0129915537|0.121968708|0.161924664|0.089768353,0.0638347542|0|0.0645841856|-0.0923958652|-0.19650816|-0.255848102,1.3295269|1.32569201|0.423956879|0.05061968|0.157171806|0.0931990313,0.420300424|0.0954190493|0.52284193,0.0349684916|0.273589045|-0.00408786954,0.003967350348830223,0.0008584335446357727,0.0012898081913590431,0.0017986157909035683
50,2.5500000000000003,-0.5815096937154118,0.36463141441345215,0.32883092761039734,0.17386464774608612,0.3341100215911865,0.35,3,0,0,0,0,0,1.2714790105819702,2.9052140712738037,40.1541748046875,1.2757352590560913,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.09728587789833006,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.3458364353513552e-09,valid,0.007242136558136242,0.319761112|0.334761112|0.0907020457|0.00724213656|0.0468305215|0.0571289396,0.469761112|0.484761112|0.240702046|0.157242137|0.196830522|0.20712894,0.439761112|0.454761112|0.210702046|0.127242137|0.166830522|0.17712894,0|0|0|0.15|0.15|0.15,0|0|0.0432355205|0.183349521|0.223382334|0.148224658,0.0696767594|0|0.0740265913|-0.0818209876|-0.1833815|-0.249200812,1.34872121|1.33904445|0.480070294|0.130497079|0.22732292|0.127539604,0.422048867|0.109098494|0.522637367,0.0349684916|0.273589045|-0.00408786954,0.003888246603310108,0.001079224981367588,0.0008728662505745888,0.0019029853865504265
51,2.6,-0.673409738427676,0.336992472410202,0.3349871337413788,0.18143992125988007,0.31458422541618347,0.35,3,0,0,0,0,0,1.258122444152832,3.4246110916137695,54.78010559082031,1.2582831382751465,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.013276434239992236,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.012905507038685898,0.323388853|0.338388853|0.0967756139|0.012905507|0.0495929355|0.0529635177,0.473388853|0.488388853|0.246775614|0.162905507|0.199592936|0.202963518,0.443388853|0.458388853|0.216775614|0.132905507|0.169592936|0.172963518,0|0|0|0.15|0.15|0.15,0|0|0.077262697|0.25324154|0.295526655|0.223184317,0.0754203195|0|0.0835050831|-0.0684849928|-0.167078018|-0.238920616,1.36897573|1.35355541|0.547870236|0.236378575|0.326820379|0.196117772,0.423797309|0.122777939|0.522432804,0.0349684916|0.273589045|-0.00408786954,0.0037070298567414284,0.0009693969041109085,0.0007948502898216248,0.001910412684082985
52,2.6500000000000004,-0.7584840447487586,0.30510780215263367,0.3466357886791229,0.191456601023674,0.2905873656272888,0.35,3,0,0,0,0,0,1.1558198928833008,5.820407390594482,86.81658172607422,1.1269772052764893,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.1236666324316081,0,1,12,workspace_x_lower|joint_4_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,1.0556528207139593e-08,valid,0.022785772062604986,0.327301193|0.342301193|0.105024501|0.0227857721|0.0568843002|0.0532930954,0.477301193|0.492301193|0.255024501|0.172785772|0.2068843|0.203293095,0.447301193|0.462301193|0.225024501|0.142785772|0.1768843|0.173293095,0|0|0|0.15|0.15|0.15,0|0|0.0911045331|0.29024671|0.338605866|0.279445421,0.0810597961|0|0.0929476064|-0.0525426807|-0.14777805|-0.224385375,1.39026457|1.36920477|0.604150142|0.328847117|0.418365017|0.268232428,0.425545752|0.136457384|0.522228241,0.0349684916|0.273589045|-0.00408786954,0.004611263982951641,0.0013486873358488083,0.0012661144137382507,0.001966058276593685
53,2.7,-0.7297328434034576,0.28121212124824524,0.35725733637809753,0.19962354004383087,0.2724512815475464,0.35,3,0,0,0,0,0,1.0071401596069336,4.546707630157471,102.72025299072266,1.1292437314987183,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.2352834965746282,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,2.04192363018052e-09,valid,0.03529623965052428,0.3314928|0.3464928|0.114438411|0.0352962397|0.0672880307|0.0571875881,0.4814928|0.4964928|0.264438411|0.18529624|0.217288031|0.207187588,0.4514928|0.4664928|0.234438411|0.15529624|0.187288031|0.177187588,0|0|0|0.15|0.15|0.15,0|0|0.0590875521|0.22985065|0.278760904|0.251345827,0.0865901901|0|0.102060836|-0.0354838184|-0.12724602|-0.206937725,1.41256139|1.3859712|0.618902033|0.33555179|0.420667007|0.273158455,0.427294195|0.150136828|0.522023678,0.0349684916|0.273589045|-0.00408786954,0.0043609868735075,0.0012212768197059631,0.0013388283550739288,0.0017712218686938286
54,2.75,-0.6915650233757813,0.2609110176563263,0.3662046790122986,0.20710863173007965,0.2568792998790741,0.35,3,0,0,0,0,0,0.9635759592056274,3.728410482406616,114.37069702148438,1.082650899887085,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.2569576397668263,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.0868849709133599e-09,valid,0.0456089707578132,0.335958108|0.350958108|0.122772923|0.0456089708|0.0756086255|0.0602978208,0.485958108|0.500958108|0.272772923|0.195608971|0.225608626|0.210297821,0.455958108|0.470958108|0.242772923|0.165608971|0.195608626|0.180297821,0|0|0|0.15|0.15|0.15,0|0|0.0574900672|0.200343187|0.239489194|0.201175161,0.092007144|0|0.110466352|-0.0208816255|-0.10908768|-0.190505659,1.43583957|1.40383243|0.659048113|0.361897445|0.432836016|0.251860785,0.429042637|0.163816273|0.521819115,0.0349684916|0.273589045|-0.00408786954,0.004782496020197868,0.0014654649421572685,0.001424422487616539,0.001859821379184723
55,2.8000000000000003,-0.6656380044757391,0.24597975611686707,0.37390682101249695,0.21415676176548004,0.24307817220687866,0.35,3,0,0,0,0,0,0.8866471648216248,3.751094102859497,66.26622772216797,1.006996512413025,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.27620728973327885,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.97453955858218e-09,valid,0.055125433390979056,0.340691349|0.355691349|0.131378822|0.0551254334|0.0828545588|0.0617545517,0.490691349|0.505691349|0.281378822|0.205125433|0.232854559|0.211754552,0.460691349|0.475691349|0.251378822|0.175125433|0.202854559|0.181754552,0|0|0|0.15|0.15|0.15,0|0|0.0431321481|0.176125802|0.214916276|0.181870542,0.0973069344|0|0.118739598|-0.00707539875|-0.0909121409|-0.173108085,1.46007233|1.4227654|0.687387035|0.389552137|0.45542237|0.255780664,0.43079108|0.177495718|0.521614552,0.0349684916|0.273589045|-0.00408786954,0.004731290973722935,0.001451612450182438,0.0013548023998737335,0.0018928106874227524
56,2.85,-0.6527642099795821,0.24323277175426483,0.3805415630340576,0.2205333560705185,0.23127156496047974,0.35,3,0,0,0,0,0,0.8300868272781372,2.1961772441864014,45.678958892822266,0.9394512176513672,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.2578514928987537,0,2,12,workspace_x_lower|workspace_z_upper,workspace_x_lower,0,0,1,solved,osqp,3.0038522086384134e-08,valid,0.06308759983090276,0.345686586|0.360686586|0.139668553|0.0638820566|0.0897270829|0.0630875998,0.495686586|0.510686586|0.289668553|0.213882057|0.239727083|0.2130876,0.465686586|0.480686586|0.259668553|0.183882057|0.209727083|0.1830876,0|0|0|0.0805995362|0.15|0.15,0|0|0.0206437476|0.137564481|0.188926395|0.168567054,0.102486459|0|0.126496261|2.28605385e-17|-0.0736025968|-0.155381886,1.4852328|1.44274634|0.70581422|0.393092708|0.47423213|0.265535567,0.432539523|0.191175163|0.521409988,0.0349684916|0.273589045|-0.00408786954,0.004579613916575909,0.0015326840803027153,0.0012444518506526947,0.0017722612246870995
57,2.9000000000000004,-0.6436669143938951,0.24364624917507172,0.3861646354198456,0.22634045779705048,0.22105182707309723,0.35,3,0,0,0,0,0,0.8089332580566406,2.3645527362823486,42.831146240234375,0.8790391683578491,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.1761789650341308,0,2,12,workspace_x_lower|workspace_z_upper,workspace_x_lower,0,0,1,solved,osqp,3.179656815621712e-09,valid,0.06449792369407967,0.350937739|0.365937739|0.147199746|0.0705333555|0.0960429899|0.0644979237,0.500937739|0.515937739|0.297199746|0.220533356|0.24604299|0.214497924,0.470937739|0.485937739|0.267199746|0.190533356|0.21604299|0.184497924,0|0|0|0|0.15|0.15,0|0|0.00371803526|0.104433431|0.163727852|0.146403145,0.107543216|0|0.13356483|0.00454913274|-0.058048908|-0.138612204,1.51129417|1.46375096|0.726081849|0.391115986|0.489850904|0.265782636,0.434287965|0.204854608|0.521205425,0.0349684916|0.273589045|-0.00408786954,0.0046886540949344635,0.0013417918235063553,0.0013603419065475464,0.001955367624759674
58,2.95,-0.6286500307462677,0.2453835904598236,0.3904768228530884,0.23144970834255219,0.21356430649757385,0.35,3,0,0,0,0,0,0.7635239362716675,2.650977373123169,39.41581726074219,0.8050013780593872,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.11009105783976575,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,4.118408558628772e-09,valid,0.06551718539809145,0.356438622|0.371438594|0.154222586|0.0763404546|0.101789157|0.0655171854,0.506438622|0.521438594|0.304222586|0.226340455|0.251789157|0.215517185,0.476438622|0.491438594|0.274222586|0.196340455|0.221789157|0.185517185,0|0|0|0|0.15|0.15,0|0|-0.0143962642|0.0811412101|0.136869322|0.122667274,0.112475285|0|0.140098634|0.0148888779|-0.0439052101|-0.122864273,1.53822977|1.48575438|0.742592714|0.401391906|0.50012074|0.261871743,0.436036408|0.218534052|0.521000862,0.0349684916|0.273589045|-0.00408786954,0.004594100639224052,0.0013692975044250488,0.001329001970589161,0.0018668724223971367
59,3.0,-0.6136671343564106,0.28593868017196655,0.3915918469429016,0.23107250034809113,0.2569652199745178,0.35,5,0,0,0,0,0,0.7521530389785767,3.113954782485962,35.590641021728516,0.7757295370101929,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.07728809799339803,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.70389552362127e-10,valid,0.06604069459791898,0.362182961|0.377182961|0.160652519|0.0814497061|0.106826571|0.0660406946,0.512182961|0.527182961|0.310652519|0.231449706|0.256826571|0.216040695,0.482182961|0.497182961|0.280652519|0.201449706|0.226826571|0.186040695,0|0|0|0|0.15|0.15,0|0|-0.0408711982|0.0361911408|0.0842431693|0.0715939412,0.117281294|0|0.146143131|0.0242590221|-0.0310726756|-0.10815408,1.56601314|1.50873184|0.747882008|0.386248987|0.480476778|0.22760264,0.437784851|0.232213497|0.520796299,0.0349684916|0.273589045|-0.00408786954,0.004408236593008041,0.001232142560184002,0.001216694712638855,0.0019280249252915382
60,3.0500000000000003,-0.6113513568497732,0.2734234631061554,0.39313966035842896,0.22826819121837616,0.24749141931533813,0.35,5,0,0,0,0,0,0.6806269288063049,3.081666946411133,79.66010284423828,0.7210797667503357,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.12832043567338067,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,6.390833418024044e-10,valid,0.06469586044520362,0.368164431|0.383164431|0.166047825|0.0847380716|0.109826946|0.0646958604,0.518164431|0.533164431|0.316047825|0.234738072|0.259826946|0.21469586,0.488164431|0.503164431|0.286047825|0.204738072|0.229826946|0.18469586,0|0|0|0|0.15|0.15,0|0|-0.0387312032|0.0375384408|0.0823467361|0.068360951,0.121960387|0|0.151808311|0.0324470422|-0.0193699234|-0.0943552089,1.59461811|1.53265773|0.777268408|0.408937769|0.502284596|0.232789184,0.439533293|0.245892942|0.520591736,0.0349684916|0.273589045|-0.00408786954,0.004506784491240978,0.0012868931517004967,0.0013100672513246536,0.0018793223425745964
61,3.1,-0.5966465649586519,0.28678640723228455,0.3931334912776947,0.22529159486293793,0.2636518180370331,0.35,5,0,0,0,0,0,0.6628237366676331,2.9382262229919434,59.972408294677734,0.6712648868560791,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.03863280951802169,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.377702756906075e-10,valid,0.06383054886068332,0.374376722|0.389376691|0.171830149|0.0884895475|0.113296138|0.0638305489,0.524376722|0.539376691|0.321830149|0.238489548|0.263296138|0.213830549,0.494376722|0.509376691|0.291830149|0.208489548|0.233296138|0.183830549,0|0|0|0|0.15|0.15,0|0|-0.0659310551|0.00887410839|0.053246598|0.0496930832,0.126512236|0|0.157247241|0.0404082983|-0.00797923407|-0.0807738474,1.62401912|1.55750676|0.778636781|0.403240597|0.498451915|0.224241431,0.441281736|0.259572506|0.520387173,0.0349684916|0.273589045|-0.00408786954,0.004355882294476032,0.0012167831882834435,0.001147998496890068,0.001962674781680107
62,3.1500000000000004,-0.5965958112914973,0.333388090133667,0.39074715971946716,0.22127528488636017,0.3127851188182831,0.35,5,0,0,0,0,0,0.6759706139564514,2.8195807933807373,21.896493911743164,0.678789496421814,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.017298561295564414,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,9.05289836677925e-07,valid,0.06263180087182321,0.380813451|0.395813448|0.176512114|0.0911675442|0.115811154|0.0626318009,0.530813451|0.545813448|0.326512114|0.241167544|0.265811154|0.212631801,0.500813451|0.515813448|0.296512114|0.211167544|0.235811154|0.182631801,0|0|0|0|0.13868504|0.15,0|0|-0.0917886333|-0.0284122841|0.0124265703|0.0153779114,0.1309369|0|0.162252971|0.0476888073|4.22988293e-18|-0.0683661689,1.6541907|1.58325379|0.776512794|0.3839467|0.475671186|0.197538946,0.443030179|0.27325213|0.52018261,0.0349684916|0.273589045|-0.00408786954,0.004417473450303078,0.0012255925685167313,0.0012567080557346344,0.0019128983840346336
63,3.2,-0.5940288084774719,0.3851991295814514,0.38577693700790405,0.21600987017154694,0.36698901653289795,0.35,5,0,0,0,0,0,0.712897539138794,2.5416479110717773,19.189767837524414,0.714471697807312,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.012746077920388222,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.06029418853710358,0.387468246|0.402468202|0.180142817|0.0923148727|0.116434636|0.0602941885,0.537468246|0.552468202|0.330142817|0.242314873|0.266434636|0.210294189,0.507468246|0.522468202|0.300142817|0.212314873|0.236434636|0.180294189,0|0|0|0|0.0909172008|0.15,0|0|-0.116293708|-0.0676239837|-0.0302945322|-0.0220073551,0.135234848|0|0.16700508|0.054351297|3.41784034e-18|-0.0566449791,1.68510783|1.60987281|0.771282642|0.355986804|0.435444012|0.16252442,0.444778621|0.286931753|0.519978046,0.0349684916|0.273589045|-0.00408786954,0.004851971752941608,0.0014594551175832748,0.0013970034196972847,0.001961209811270237
64,3.25,-0.5844627623521741,0.40648117661476135,0.3796428143978119,0.21050696074962616,0.3907599449157715,0.35,5,0,0,0,0,0,0.7372279167175293,1.1766889095306396,36.14913558959961,0.7378563284873962,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.006705163135381473,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05665667509655012,0.394334791|0.409334791|0.182781202|0.0918075423|0.114916547|0.0566566751,0.544334791|0.559334791|0.332781202|0.241807542|0.264916547|0.206656675,0.514334791|0.529334791|0.302781202|0.211807542|0.234916547|0.176656675,0|0|0|0|0.0456174287|0.15,0|0|-0.133238033|-0.0891664269|-0.0517564328|-0.0384622566,0.139406951|0|0.171608347|0.0605061667|-1.81534434e-17|-0.0452535742,1.71674612|1.63733916|0.769495123|0.338569909|0.407909754|0.14291087,0.446527064|0.300611377|0.519773483,0.0349684916|0.273589045|-0.00408786954,0.0028461534529924393,0.0007787523791193962,0.0008124001324176788,0.0012361891567707062
65,3.3000000000000003,-0.5758040212294981,0.41973182559013367,0.3728618323802948,0.2050727754831314,0.4066997170448303,0.35,5,0,0,0,0,0,0.7531651258468628,0.8830620646476746,9.967720985412598,0.7542371153831482,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.01353627815432544,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05274222498886963,0.401406824|0.416406815|0.184802604|0.0905103158|0.112314031|0.052742225,0.551406824|0.566406815|0.334802604|0.240510316|0.262314031|0.202742225,0.521406824|0.536406815|0.304802604|0.210510316|0.232314031|0.172742225,0|0|0|0|0.00287874515|0.15,0|0|-0.145058425|-0.103470632|-0.065179737|-0.0481956632,0.143454415|0|0.176052852|0.0664081273|1.13749361e-17|-0.034159959,1.74908171|1.66562726|0.770204842|0.324978758|0.384076387|0.128613278,0.448275506|0.314291|0.51956892,0.0349684916|0.273589045|-0.00408786954,0.003675496205687523,0.001386602409183979,0.0009738588705658913,0.0012849057093262672
66,3.35,-0.5692232456622401,0.43330109119415283,0.3655606210231781,0.1996900588274002,0.423292338848114,0.35,5,0,0,0,0,0,0.7594411969184875,0.8650063872337341,16.417247772216797,0.7631961107254028,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.04415893731432069,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.08037564206165e-10,valid,0.04888036614992894,0.408678149|0.423678139|0.18645873|0.0887807401|0.109177572|0.0488803661,0.558678149|0.573678139|0.33645873|0.23878074|0.259177572|0.198880366,0.528678149|0.543678139|0.30645873|0.20878074|0.229177572|0.168880366,0|0|0|0|0|0.15,0|0|-0.149801694|-0.113682391|-0.0777568784|-0.0574855616,0.147378749|0|0.180368175|0.0721792278|0.00774643427|-0.0232208095,1.78209134|1.69471256|0.7764014|0.313619797|0.366699845|0.114815093,0.450023949|0.327970624|0.519364357,0.0349684916|0.273589045|-0.00408786954,0.0029012104496359825,0.0008273962885141373,0.0007998133078217506,0.0012536365538835526
67,3.4000000000000004,-0.5638345814815514,0.44086727499961853,0.35813409090042114,0.19454513490200043,0.4343917667865753,0.35,5,0,0,0,0,0,0.7474578619003296,1.1171149015426636,16.477914810180664,0.7571443319320679,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.09108423384574653,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.2056689599758705e-09,valid,0.04511195104910423,0.416142652|0.431142652|0.188099492|0.0868271659|0.105819247|0.045111951,0.566142652|0.581142652|0.338099492|0.236827166|0.255819247|0.195111951,0.536142652|0.551142652|0.308099492|0.206827166|0.225819247|0.165111951,0|0|0|0|0|0.15,0|0|-0.144502215|-0.115209555|-0.0836403276|-0.0625343972,0.151181731|0|0.184624894|0.077908182|0.0160963925|-0.0120457496,1.81575234|1.72457061|0.792520645|0.310007291|0.355733055|0.105867657,0.451772392|0.341650248|0.519159794,0.0349684916|0.273589045|-0.00408786954,0.0031940117478370667,0.0009634159505367279,0.0008363015949726105,0.0013743750751018524
68,3.45,-0.5542885683905139,0.45134538412094116,0.35021886229515076,0.18952880799770355,0.4482712149620056,0.35,5,0,0,0,0,0,0.753073513507843,1.0525974035263062,16.561861038208008,0.7614498734474182,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.08814858662111351,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.8409894645142764e-09,valid,0.04168694597067649,0.423794315|0.438794315|0.190224999|0.0850930545|0.102599804|0.041686946,0.573794315|0.588794315|0.340224999|0.235093054|0.252599804|0.191686946,0.543794315|0.558794315|0.310224999|0.205093054|0.222599804|0.161686946,0|0|0|0|0|0.15,0|0|-0.141916251|-0.120824333|-0.093456337|-0.0702769358,0.154865372|0|0.188864755|0.0836858504|0.0247606361|-0.000228629756,1.85004263|1.75517726|0.807848499|0.303233735|0.341703517|0.0962422183,0.453520834|0.355329871|0.518955231,0.0349684916|0.273589045|-0.00408786954,0.0029232576489448547,0.0007890025153756142,0.0008474458009004593,0.001266801729798317
69,3.5,-0.5408436254059009,0.45203059911727905,0.342143714427948,0.18496747314929962,0.4512488543987274,0.35,5,0,0,0,0,0,0.76059889793396,0.6406657099723816,16.949195861816406,0.7677005529403687,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.08399256488880356,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.545163022519726e-09,valid,0.038219036087718344,0.431627226|0.4466272|0.192700554|0.0833843929|0.0993484671|0.0382190361,0.581627226|0.5966272|0.342700554|0.233384393|0.249348467|0.188219036,0.551627226|0.5666272|0.312700554|0.203384393|0.219348467|0.158219036,0|0|0|0|0|0.101436668,0|0|-0.138511231|-0.121163633|-0.096687605|-0.0725161107,0.158431884|0|0.193113406|0.0896315239|0.0338652158|1.85260665e-17,1.88494079|1.7865088|0.825404392|0.302005462|0.334571479|0.0803600336,0.455269277|0.369009495|0.518750668,0.0349684916|0.273589045|-0.00408786954,0.0028857728466391563,0.0007874686270952225,0.0008315825834870338,0.0012463545426726341
70,3.5500000000000003,-0.5198208458111185,0.4596804678440094,0.3331460952758789,0.1806126981973648,0.459680438041687,0.35,5,0,0,0,0,0,0.7894716858863831,1.117502212524414,16.60895347595215,0.7938685417175293,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.06702441085611215,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.1115485604749082e-09,valid,0.03464550186879131,0.439635587|0.454635587|0.19556571|0.08197674|0.0964175267|0.0346455019,0.589635587|0.604635587|0.34556571|0.23197674|0.246417527|0.184645502,0.559635587|0.574635587|0.31556571|0.20197674|0.216417527|0.154645502,0|0|0|0|0|0.0499476891,0|0|-0.139279995|-0.130592338|-0.109585752|-0.0823984808,0.161883653|0|0.197337489|0.0958502158|0.0434228681|1.57870555e-17,1.920426|1.81854235|0.840320333|0.293164838|0.319507223|0.0561835267,0.45701772|0.382689118|0.518546104,0.0349684916|0.273589045|-0.00408786954,0.0028705205768346786,0.0008116802200675011,0.0007994445040822029,0.0012400858104228973
71,3.6,-0.4861989979649508,0.44620153307914734,0.32371261715888977,0.17696313560009003,0.4462015628814697,0.35,5,0,0,0,0,0,0.8010260462760925,1.4844324588775635,26.475008010864258,0.8058103322982788,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.07388327049967773,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,4.840118817892036e-09,valid,0.030612687578019354,0.447813724|0.462813724|0.198620514|0.0804470808|0.0933673237|0.0306126876,0.597813724|0.612813724|0.348620514|0.230447081|0.243367324|0.180612688,0.567813724|0.582813724|0.318620514|0.200447081|0.213367324|0.150612688,0|0|0|0|0|0,0|0|-0.136926087|-0.133635303|-0.115492804|-0.0852360732,0.165223205|0|0.201611745|0.102479673|0.0536209834|0.0012754002,1.9564781|1.85125489|0.859167714|0.290632693|0.311597474|0.0384900773,0.458766162|0.396368742|0.518341541,0.0349684916|0.273589045|-0.00408786954,0.0040870653465390205,0.0010393066331744194,0.001367749646306038,0.0016600172966718674
72,3.6500000000000004,-0.42818346219845643,0.4228796362876892,0.3131010830402374,0.17395620048046112,0.4228796362876892,0.35,5,0,0,0,0,0,0.8436208963394165,1.5711894035339355,24.471622467041016,0.8466819524765015,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.06056039090178024,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,4.295414725297153e-09,valid,0.02696313584665866,0.45615609|0.47115609|0.202020567|0.0791317041|0.0905381743|0.0269631358,0.60615609|0.62115609|0.352020567|0.229131704|0.240538174|0.176963136,0.57615609|0.59115609|0.322020567|0.199131704|0.210538174|0.146963136,0|0|0|0|0|0,0|0|-0.13881453|-0.146635724|-0.131077233|-0.0907562555,0.168453185|0|0.205881187|0.109463819|0.0620014843|0.0165753579,1.99307755|1.88462436|0.875148924|0.279354911|0.293076948|0.0336716458,0.460514605|0.410048366|0.518136978,0.0349684916|0.273589045|-0.00408786954,0.004683154635131359,0.0014195488765835762,0.0013455143198370934,0.00188481155782938
73,3.7,-0.32748721535878106,0.3516214191913605,0.3016342520713806,0.17209108173847198,0.3516214191913605,0.35,5,0,0,0,0,0,0.8761630058288574,1.7387051582336426,25.25682258605957,0.8796989321708679,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.06914196918863064,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,6.922167648110156e-09,valid,0.0239561952043702,0.464657277|0.479657276|0.205569368|0.0775776982|0.0874205228|0.0239561952,0.614657277|0.629657276|0.355569368|0.227577698|0.237420523|0.173956195,0.584657277|0.599657276|0.325569368|0.197577698|0.207420523|0.143956195,0|0|0|0|0|0,0|0|-0.139971149|-0.157952236|-0.143899117|-0.0874491887,0.17157633|0|0.210223716|0.11693566|0.0710740264|0.033283931,2.03020544|1.9186291|0.892530039|0.269294217|0.276857001|0.0416595231,0.462263048|0.423727989|0.517932415,0.0349684916|0.273589045|-0.00408786954,0.004634907469153404,0.001430758275091648,0.0012766821309924126,0.0018946006894111633
74,3.75,-0.27936802367400454,0.34064871072769165,0.28886398673057556,0.17143110930919647,0.3406487703323364,0.35,5,0,0,0,0,0,0.9391297698020935,4.122236251831055,56.03554916381836,0.9411669373512268,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.053848323094359635,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,4.843853082525662e-09,valid,0.022091077199018483,0.473312011|0.488312011|0.209308975|0.0758903003|0.0842015468|0.0220910772,0.623312011|0.638312011|0.359308975|0.2258903|0.234201547|0.172091077,0.593312011|0.608312011|0.329308975|0.1958903|0.204201547|0.142091077,0|0|0|0|0|0,0|0|-0.154692424|-0.186063699|-0.170332738|-0.0829077744,0.174595447|0|0.214587492|0.124777881|0.0813532114|0.0509653059,2.06784349|1.95324804|0.897130966|0.242275383|0.247826661|0.0564218403,0.46401149|0.437407613|0.517727852,0.0349684916|0.273589045|-0.00408786954,0.004517730325460434,0.0013700705021619797,0.001275104470551014,0.0018420526757836342
