step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
52,2.6500000000000004,-0.08278294773363207,0.1898338943719864,0.29905638098716736,0.24604876339435577,0.18983390927314758,0.35,3,0,0,0,0,0,0.8583983778953552,1.704784870147705,18.902772903442383,0.8583976626396179,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,1.131452396660777e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.07899136279542782,0.418989877|0.433989874|0.246428718|0.0812109246|0.0789913628|0.0839566623,0.568989877|0.583989874|0.396428718|0.231210925|0.228991363|0.233956662,0.538989877|0.553989874|0.366428718|0.201210925|0.198991363|0.203956662,0|0|0|0|0|0,0|0|-0.172638493|0.0375462692|0.082204169|0.0991736025,0.123117642|0|0.106228919|0.245398964|0.250805444|0.247835905,1.79907715|1.73595949|0.919305298|0.607788932|0.648975064|0.682836157,0.475327075|-0.229188845|0.570114493,-0.0243393518|-0.270267934|0.0780353025,0.0032502422109246254,0.000999974086880684,0.0009482074528932571,0.0012824824079871178
53,2.7,-0.05687184378109236,0.16919876635074615,0.2838526964187622,0.2611141502857208,0.16919878125190735,0.35,3,0,0,0,0,0,0.8404109477996826,1.3953248262405396,19.741867065429688,0.8404102325439453,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,1.0882121185085373e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.09604877210284904,0.425257745|0.440257745|0.243513015|0.0960487721|0.0966698486|0.102394446,0.575257745|0.590257745|0.393513015|0.246048772|0.246669849|0.252394446,0.545257745|0.560257745|0.363513015|0.216048772|0.216669849|0.222394446,0|0|0|0|0|0,0|0|-0.172817853|0.0406435546|0.0950099029|0.114850495,0.127580804|0|0.115274168|0.250634343|0.259454737|0.256331633,1.82861179|1.76103098|0.916508373|0.675472987|0.741144035|0.780759911,0.474110067|-0.242702171|0.574016213,-0.0243393518|-0.270267934|0.0780353025,0.0031202472746372223,0.0008531911298632622,0.0009662862867116928,0.0012806057929992676
54,2.75,-0.022357289907751654,0.15199916064739227,0.2686137855052948,0.2753000557422638,0.15199914574623108,0.35,3,0,0,0,0,0,0.8245192170143127,1.8756176233291626,22.11259651184082,0.8245186805725098,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,8.289672656937495e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11111419149400051,0.431745851|0.446745851|0.24106776|0.111114191|0.115236089|0.121848301,0.581745851|0.596745851|0.39106776|0.261114191|0.265236089|0.271848301,0.551745851|0.566745851|0.36106776|0.231114191|0.235236089|0.241848301,0|0|0|0|0|0,0|0|-0.17651226|0.0213958223|0.0823578651|0.103211114,0.13192697|0|0.124508232|0.254053589|0.265989794|0.262735153,1.85891038|1.78698341|0.91226701|0.719906177|0.809292014|0.85333947,0.472893059|-0.256215513|0.577917933,-0.0243393518|-0.270267934|0.0780353025,0.0030020959675312042,0.0008060252293944359,0.0009516673162579536,0.0012249629944562912
55,2.8000000000000003,-0.0003237574475872529,0.13874465227127075,0.2537158727645874,0.2875046133995056,0.13874465227127075,0.35,3,0,0,0,0,0,0.790591835975647,3.159187078475952,29.850826263427734,0.7905915975570679,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,3.2935563052326335e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12530005906550043,0.43844834|0.453448333|0.2389155|0.125300059|0.133407082|0.140934442,0.58844834|0.603448333|0.3889155|0.275300059|0.283407082|0.290934442,0.55844834|0.573448333|0.3589155|0.245300059|0.253407082|0.260934442,0|0|0|0|0|0,0|0|-0.180005492|-0.0189940515|0.0432741988|0.0631747484,0.136156406|0|0.133903701|0.256459793|0.27110498|0.267733433,1.88994976|1.81379333|0.90956021|0.738665978|0.848007506|0.894645949,0.471676052|-0.269728839|0.581819654,-0.0243393518|-0.270267934|0.0780353025,0.003354947082698345,0.001025858335196972,0.0008092606440186501,0.0014997972175478935
56,2.85,0.007170942927431256,0.12852586805820465,0.23974120616912842,0.29784178733825684,0.12852585315704346,0.35,3,0,0,0,0,0,0.7481606006622314,2.992483377456665,22.92005157470703,0.7481606006622314,1.0,nan,0,0,0,0,0.07552872226822568,0.0,passthrough,1.422941599235262e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.1375046251571802,0.445359393|0.460359383|0.237042753|0.137504625|0.149741142|0.158102065,0.595359393|0.610359383|0.387042753|0.287504625|0.299741142|0.308102065,0.565359393|0.580359383|0.357042753|0.257504625|0.269741142|0.278102065,0|0|0|0|0|0,0|0|-0.175804082|-0.0572160178|0.000370465149|0.0164402473,0.140269716|0|0.14331022|0.258329086|0.274933072|0.271333388,1.92170729|1.84143753|0.915677151|0.751131569|0.874268103|0.920181895,0.470459044|-0.283242166|0.585721374,-0.0243393518|-0.270267934|0.0780353025,0.00305204838514328,0.0009824344888329506,0.0008202400058507919,0.0012222155928611755
57,2.9000000000000004,-0.03303178601689183,0.12040482461452484,0.22898995876312256,0.3067432641983032,0.12040480971336365,0.35,3,0,0,0,0,0,0.6820111274719238,3.5729711055755615,47.35770034790039,0.6820111274719238,1.0,nan,0,0,0,0,0.07552872226822568,0.0,passthrough,1.31002195371133e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.14784178738961218,0.452473226|0.467473226|0.235805779|0.147841787|0.164007594|0.172978935,0.602473226|0.617473226|0.385805779|0.297841787|0.314007594|0.322978935,0.572473226|0.587473226|0.355805779|0.267841787|0.284007594|0.292978935,0|0|0|0|0|0,0|0|-0.147096855|-0.0857458665|-0.0456627661|-0.0372118629,0.144267795|0|0.152442397|0.260001195|0.277777917|0.273883559,1.9541607|1.8698929|0.948568658|0.765622478|0.888145527|0.928587437,0.469242036|-0.296755493|0.589623094,-0.0243393518|-0.270267934|0.0780353025,0.003235992044210434,0.0007968032732605934,0.0011315084993839264,0.0012868009507656097
58,2.95,-0.09346579666996668,0.11245949566364288,0.22237375378608704,0.31614190340042114,0.11245950311422348,0.35,3,0,0,0,0,0,0.6003397107124329,3.4609506130218506,55.9161491394043,0.6003397107124329,1.0,nan,0,0,0,0,0.07552872226822568,0.0,passthrough,1.2962529004181756e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.15674326332805877,0.459784105|0.474784102|0.236367938|0.156743263|0.175904869|0.185070276,0.609784105|0.624784102|0.386367938|0.306743263|0.325904869|0.335070276,0.579784105|0.594784102|0.356367938|0.276743263|0.295904869|0.305070276,0|0|0|0|0|0,0|0|-0.0998292426|-0.0751230839|-0.052968606|-0.0510268637,0.148151803|0|0.160651449|0.261550247|0.279565024|0.275338149,1.98728822|1.89913641|1.00629396|0.813400216|0.930215894|0.964592389,0.468025029|-0.310268819|0.593524814,-0.0243393518|-0.270267934|0.0780353025,0.003627186641097069,0.0008091256022453308,0.0011351034045219421,0.0016619190573692322
59,3.0,-0.0831090738004832,0.10338222980499268,0.2160017490386963,0.32786571979522705,0.10338225215673447,0.35,3,0,0,0,0,0,0.6005124449729919,3.3307929039001465,96.72400665283203,0.6005124449729919,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,4.729291602651745e-08,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.16614190979311305,0.46728636|0.48228636|0.239535696|0.16614191|0.187380115|0.196410344,0.61728636|0.63228636|0.389535696|0.31614191|0.337380115|0.346410344,0.58728636|0.60228636|0.359535696|0.28614191|0.307380115|0.316410344,0|0|0|0|0|0,0|0|-0.0942772414|-0.0290353|0.0125185458|0.0205918745,0.15192314|0|0.167675373|0.262676988|0.280464829|0.275996344,2.02106858|1.92914544|1.03154092|0.898209327|1.04250384|1.0822296,0.466808021|-0.323782146|0.597426534,-0.0243393518|-0.270267934|0.0780353025,0.003019232302904129,0.0008249189704656601,0.0008156681433320045,0.0013555986806750298
60,3.0500000000000003,-0.03400752514079848,0.09331860393285751,0.20775708556175232,0.3423609137535095,0.09331859648227692,0.35,3,0,0,0,0,0,0.6487504243850708,5.260085582733154,87.595703125,0.648750364780426,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,1.403892040950235e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.17786573490436686,0.474974399|0.489974396|0.243466087|0.177865735|0.202127049|0.211306093,0.624974399|0.639974396|0.393466087|0.327865735|0.352127049|0.361306093,0.594974399|0.609974396|0.363466087|0.297865735|0.322127049|0.331306093,0|0|0|0|0|0,0|0|-0.108048269|0.0270719794|0.109604967|0.127264781,0.155583419|0|0.174646138|0.262964501|0.281034833|0.276394167,2.05548102|1.95989758|1.04046222|1.00149942|1.199148|1.24888332,0.465591013|-0.337295473|0.601328254,-0.0243393518|-0.270267934|0.0780353025,0.00361616350710392,0.0007934803143143654,0.001026027835905552,0.0017752386629581451
61,3.1,-0.023274411469211602,0.08426763117313385,0.19987142086029053,0.3570850193500519,0.08426763117313385,0.35,3,0,0,0,0,0,0.5877314209938049,3.242799758911133,113.65137481689453,0.5877313613891602,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,6.760583401778078e-08,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.19236090857857602,0.482842712|0.497842709|0.247187466|0.192360909|0.221842038|0.231669044,0.632842712|0.647842709|0.397187466|0.342360909|0.371842038|0.381669044,0.602842712|0.617842709|0.367187466|0.312360909|0.341842038|0.351669044,0|0|0|0|0|0,0|0|-0.101207618|0.0330571602|0.126774444|0.149163237,0.159134437|0|0.182166115|0.262256528|0.281650997|0.277022297,2.09050528|1.99137084|1.06970836|1.06475732|1.29579359|1.35286171,0.464374006|-0.350808799|0.605229974,-0.0243393518|-0.270267934|0.0780353025,0.004870797507464886,0.001482594758272171,0.0014024879783391953,0.0019510500133037567
62,3.1500000000000004,-0.019009994958487368,0.07684258371591568,0.19243097305297852,0.37067800760269165,0.07684258371591568,0.35,3,0,0,0,0,0,0.5628422498703003,4.512331008911133,41.434810638427734,0.5627808570861816,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,0.0034078985452651867,0,0,12,joint_3_acceleration_upper,workspace_x_upper,1,0,0,inaccurate_solution,,0.0,valid,0.2070850128958962,0.490885883|0.505885883|0.251629254|0.207085013|0.242419657|0.253164435,0.640885883|0.655885883|0.401629254|0.357085013|0.392419657|0.403164435,0.610885883|0.625885883|0.371629254|0.327085013|0.362419657|0.373164435,0|0|0|0|0|0,0|0|-0.0990695023|0.0110760898|0.102298767|0.128957866,0.162578151|0|0.189481615|0.261258152|0.282047636|0.277468457,2.12612168|2.02354353|1.09692913|1.10067429|1.35402503|1.41908406,0.463156998|-0.364322126|0.609131694,-0.0243393518|-0.270267934|0.0780353025,0.0029311226680874825,0.0007964596152305603,0.000767391175031662,0.0013464512303471565
63,3.2,-0.01739962908072501,0.0702940970659256,0.1855533868074417,0.3840944468975067,0.0702941045165062,0.35,3,0,0,0,0,0,0.6389068961143494,4.5188117027282715,44.121604919433594,0.6405318975448608,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,0.005446047481426662,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.22067803953328868,0.499098601|0.514098582|0.256526962|0.22067804|0.2617478|0.273641625,0.649098601|0.664098582|0.406526962|0.37067804|0.4117478|0.423641625,0.619098601|0.634098582|0.376526962|0.34067804|0.3817478|0.393641625,0|0|0|0|0|0,0|0|-0.0906107081|0.00839344821|0.102156006|0.135751893,0.165916657|0|0.196468425|0.260475188|0.28225411|0.277638856,2.16231106|2.05639433|1.13196557|1.15158079|1.43140132|1.50795725,0.461939991|-0.377835453|0.613033414,-0.0243393518|-0.270267934|0.0780353025,0.004456295631825924,0.001313324086368084,0.0013222740963101387,0.0017629340291023254
64,3.25,-0.02920804103977872,0.06475693732500076,0.17989319562911987,0.39674103260040283,0.06475692987442017,0.35,3,0,0,0,0,0,0.6992736458778381,4.014251232147217,37.591915130615234,0.6992733478546143,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,6.572519388162594e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.23409446411892942,0.50747566|0.52247566|0.262192604|0.234094464|0.281114872|0.294450958,0.65747566|0.67247566|0.412192604|0.384094464|0.431114872|0.444450958,0.62747566|0.64247566|0.382192604|0.354094464|0.401114872|0.414450958,0|0|0|0|0|0,0|0|-0.0764666637|-0.00665053802|0.0723890556|0.105140866,0.169152168|0|0.203107604|0.259674071|0.282324975|0.277660494,2.19905481|2.08990264|1.17541136|1.18940139|1.47917352|1.56060519,0.460722983|-0.391348779|0.616935134,-0.0243393518|-0.270267934|0.0780353025,0.004572983831167221,0.0014620907604694366,0.0013769203796982765,0.0017020208761096
65,3.3000000000000003,-0.051729581089702506,0.060135677456855774,0.17590518295764923,0.40842247009277344,0.06013568490743637,0.35,3,0,0,0,0,0,0.7509251832962036,3.8637609481811523,32.23640441894531,0.7509251832962036,1.0,nan,0,0,0,0,0.07552872226822568,0.0,passthrough,4.467982677718157e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.24674102581898916,0.516011966|0.531011966|0.268830763|0.246741026|0.298944768|0.313682065,0.666011966|0.681011966|0.418830763|0.396741026|0.448944768|0.463682065,0.636011966|0.651011966|0.388830763|0.366741026|0.418944768|0.433682065,0|0|0|0|0|0,0|0|-0.0593951741|-0.0259759258|0.020804057|0.0476653668,0.172286989|0|0.209027476|0.259199816|0.282308421|0.277564795,2.23633485|2.12404787|1.22495535|1.22018799|1.49889155|1.57995842,0.459505975|-0.404862106|0.620836854,-0.0243393518|-0.270267934|0.0780353025,0.0047058360651135445,0.001453314907848835,0.0012844754382967949,0.0019379723817110062
66,3.35,-0.07647692040069337,0.05636903643608093,0.1735648810863495,0.4188638925552368,0.056369032710790634,0.35,3,0,0,0,0,0,0.7962458729743958,4.45396614074707,43.53253936767578,0.7962458729743958,1.0,nan,0,0,0,0,0.07552872226822568,0.0,passthrough,4.537116858154749e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.25842250018282586,0.524702546|0.539702542|0.276518306|0.2584225|0.314136808|0.329976854,0.674702546|0.689702542|0.426518306|0.4084225|0.464136808|0.479976854,0.644702546|0.659702542|0.396518306|0.3784225|0.434136808|0.449976854,0|0|0|0|0|0,0|0|-0.0361000032|-0.0509874902|-0.0639303125|-0.049095891,0.175323503|0|0.213948901|0.259257687|0.282252069|0.277417323,2.27413369|2.15881017|1.28392212|1.2419602|1.47486899|1.54822885,0.458288968|-0.418375432|0.624738574,-0.0243393518|-0.270267934|0.0780353025,0.004824701696634293,0.001497124321758747,0.0013508619740605354,0.001943930983543396
67,3.4000000000000004,-0.11801297117279562,0.053266700357198715,0.1736532300710678,0.4282032251358032,0.05326669290661812,0.35,3,0,0,0,0,0,0.8265263438224792,5.333948135375977,48.10780715942383,0.827049732208252,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,0.005344766378402699,0,0,12,joint_1_acceleration_lower,workspace_x_upper,1,0,0,inaccurate_solution,,0.0,valid,0.2688638917342504,0.533542544|0.548542544|0.285449538|0.268863892|0.325116161|0.341456846,0.683542544|0.698542544|0.435449538|0.418863892|0.475116161|0.491456846,0.653542544|0.668542544|0.405449538|0.388863892|0.445116161|0.461456846,0|0|0|0|0|0,0|0|-0.0101213127|-0.0734623815|-0.154482519|-0.155199593,0.178264151|0|0.21755678|0.260152499|0.28219848|0.277235949,2.31243433|2.19417017|1.34923362|1.26214568|1.4281806|1.48786374,0.45707196|-0.431888759|0.628640294,-0.0243393518|-0.270267934|0.0780353025,0.002886202186346054,0.0007756808772683144,0.0008072499185800552,0.0012846197932958603
68,3.45,-0.1695592849470475,0.04992431402206421,0.17667728662490845,0.4391516447067261,0.049924325197935104,0.35,3,0,0,0,0,0,0.7882675528526306,5.265192985534668,93.48133087158203,0.7882675528526306,1.0,nan,0,0,0,0,0.07552872226822568,0.0,passthrough,5.672591647328537e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.278203181644774,0.542527229|0.557527229|0.295773898|0.278203182|0.331644122|0.347698564,0.692527229|0.707527229|0.445773898|0.428203182|0.481644122|0.497698564,0.662527229|0.677527229|0.415773898|0.398203182|0.451644122|0.467698564,0|0|0|0|0|0,0|0|0.0267398924|-0.0434063842|-0.1351|-0.14026603,0.18111142|0|0.219768722|0.261836076|0.282159248|0.277081046,2.35122033|2.23010891|1.42960421|1.33124242|1.47363574|1.52760927,0.455854952|-0.445402086|0.632542014,-0.0243393518|-0.270267934|0.0780353025,0.0044157663360238075,0.0014001838862895966,0.0012508025392889977,0.0017333896830677986
69,3.5,-0.19651363604848512,0.04598259553313255,0.181196391582489,0.45349472761154175,0.04598259553313255,0.35,3,0,0,0,0,0,0.732060968875885,5.935390472412109,91.34638214111328,0.7361792325973511,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,0.04007368622771285,0,0,12,joint_2_acceleration_upper,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.28915167823860854,0.551651995|0.566651985|0.308130008|0.289151678|0.33911438|0.354629857,0.701651995|0.716651985|0.458130008|0.439151678|0.48911438|0.504629857,0.671651995|0.686651985|0.428130008|0.409151678|0.45911438|0.474629857,0|0|0|0|0|0,0|0|0.0618741393|0.0252333178|-0.0267015562|-0.0255627989,0.183867821|0|0.221068794|0.263096843|0.28211872|0.277170936,2.3904758|2.26660794|1.51546296|1.44493687|1.61187468|1.67012757,0.454637945|-0.458915412|0.636443734,-0.0243393518|-0.270267934|0.0780353025,0.004708719439804554,0.001447673887014389,0.0013785837218165398,0.0018512336537241936
70,3.5500000000000003,-0.20152306218210372,0.041767630726099014,0.1860598474740982,0.47100377082824707,0.04176761955022812,0.35,3,0,0,0,0,0,0.7371039986610413,5.455906391143799,37.74543380737305,0.7371038794517517,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,2.0276947969110808e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.3034947253646666,0.560912361|0.575912361|0.322261074|0.303494725|0.351794358|0.367086558,0.710912361|0.725912361|0.472261074|0.453494725|0.501794358|0.517086558,0.680912361|0.695912361|0.442261074|0.423494725|0.471794358|0.487086558,0|0|0|0|0|0,0|0|0.0818437305|0.0898467471|0.0884492578|0.0997714293,0.186535884|0|0.222119028|0.26315496|0.282061179|0.277570801,2.43018533|2.30364945|1.59300705|1.56698061|1.77768787|1.84568846,0.453420937|-0.472428739|0.640345454,-0.0243393518|-0.270267934|0.0780353025,0.002891384996473789,0.000799969770014286,0.0007888637483119965,0.0012845499441027641
71,3.6,-0.15833705800562514,0.03782717511057854,0.1886501908302307,0.4900634288787842,0.03782717138528824,0.35,3,0,0,0,0,0,0.7825936675071716,5.201839447021484,100.32283020019531,0.7820577025413513,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,0.004289195197587745,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.32100374624963857,0.570303975|0.585303975|0.337412197|0.321003746|0.370197634|0.385828538,0.720303975|0.735303975|0.487412197|0.471003746|0.520197634|0.535828538,0.690303975|0.705303975|0.457412197|0.441003746|0.490197634|0.505828538,0|0|0|0|0|0,0|0|0.0586831039|0.123593439|0.197411785|0.229096977,0.189118143|0|0.223279709|0.261985997|0.281989343|0.278173414,2.47033404|2.3412159|1.6316116|1.66959442|1.96019166|2.05058454,0.452203929|-0.485942066|0.644247174,-0.0243393518|-0.270267934|0.0780353025,0.004345993511378765,0.0012208567932248116,0.0012315437197685242,0.0018645841628313065
72,3.6500000000000004,-0.1347501789565496,0.03446763753890991,0.19004683196544647,0.5091094374656677,0.03446763753890991,0.35,3,0,0,0,0,0,0.8583458065986633,5.392035007476807,101.33130645751953,0.8583451509475708,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,9.646056288163364e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.340063436789523,0.579822609|0.594822609|0.351643695|0.340063437|0.394014163|0.41103127,0.729822609|0.744822609|0.501643695|0.490063437|0.544014163|0.56103127,0.699822609|0.714822609|0.471643695|0.460063437|0.514014163|0.53103127,0|0|0|0|0|0,0|0|0.0418269434|0.128155765|0.250749801|0.2963989,0.191617125|0|0.225414846|0.259744492|0.28198088|0.27881031,2.51090756|2.37929044|1.67381657|1.748154|2.10878733|2.21933429,0.450986922|-0.499455392|0.648148894,-0.0243393518|-0.270267934|0.0780353025,0.0030558304861187935,0.0010026730597019196,0.0007984684780240059,0.0012262677773833275
73,3.7,-0.12153455513574814,0.03178827464580536,0.19089944660663605,0.5268155336380005,0.03178827464580536,0.35,3,0,0,0,0,0,0.9118816256523132,3.891040563583374,63.8489875793457,0.9118805527687073,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,1.5098362146085025e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.35910945935440675,0.589464163|0.604464157|0.365133576|0.359109459|0.420627374|0.439783876,0.739464163|0.754464157|0.515133576|0.509109459|0.570627374|0.589783876,0.709464163|0.724464157|0.485133576|0.479109459|0.540627374|0.559783876,0|0|0|0|0|0,0|0|0.0213510998|0.104357348|0.259340256|0.312170703,0.194035341|0|0.228243777|0.256888766|0.281982817|0.279315467,2.55189199|2.41785663|1.71012918|1.79768395|2.22383257|2.35062167,0.449769914|-0.512968719|0.652050614,-0.0243393518|-0.270267934|0.0780353025,0.0041778068989515305,0.0014218082651495934,0.0011857012286782265,0.0015413369983434677
74,3.75,-0.07789061263729422,0.03014092519879341,0.18940484523773193,0.5391595959663391,0.03014092706143856,0.35,2,0,0,0,0,0,0.9354591965675354,5.38899040222168,82.29698944091797,0.9343849420547485,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,0.0037591632394464733,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.37681553065616835,0.599224659|0.614224637|0.377857147|0.376815531|0.447701183|0.469365813,0.749224659|0.764224637|0.527857147|0.526815531|0.597701183|0.619365813,0.719224659|0.734224637|0.497857147|0.496815531|0.567701183|0.589365813,0|0|0|0|0|0,0|0|-0.0114525683|0.0412401149|0.180146198|0.227738989,0.196375279|0|0.231492862|0.253897433|0.282039802|0.279738622,2.59327392|2.45689855|1.73146888|1.80239967|2.25299073|2.38494086,0.448552907|-0.526482046|0.655952334,-0.0243393518|-0.270267934|0.0780353025,0.0029947394505143166,0.0008861860260367393,0.0007839882746338844,0.0013056406751275063
75,3.8000000000000003,-0.01757122311619158,0.028906889259815216,0.18479935824871063,0.5493168830871582,0.028906894847750664,0.35,2,0,0,0,0,0,1.004980444908142,5.710948944091797,37.9018440246582,1.0034171342849731,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,0.028706153686816366,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.389159617065599,0.609100247|0.624100247|0.389159617|0.391462588|0.471060376|0.495011301,0.759100247|0.774100247|0.539159617|0.541462588|0.621060376|0.645011301,0.729100247|0.744100247|0.509159617|0.511462588|0.591060376|0.615011301,0|0|0|0|0|0,0|0|-0.0372888094|-0.0113209227|0.0878385312|0.126265429,0.198639398|0|0.234999309|0.251907958|0.282138484|0.279964832,2.63504039|2.49640099|1.75434897|1.80643739|2.25421852|2.38627546,0.447335899|-0.539995372|0.659854054,-0.0243393518|-0.270267934|0.0780353025,0.0028235306963324547,0.0007715774700045586,0.0007744720205664635,0.0012593390420079231
76,3.85,0.03525183409813165,0.027869610115885735,0.17763777077198029,0.5585745573043823,0.027869613841176033,0.35,2,0,0,0,0,0,1.053796410560608,5.173755645751953,48.786277770996094,1.0560078620910645,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,0.016743751262781454,0,0,12,joint_0_acceleration_lower,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.39931690442425405,0.619087196|0.634087196|0.399316904|0.403533164|0.489800622|0.515575948,0.769087196|0.784087196|0.549316904|0.553533164|0.639800622|0.665575948,0.739087196|0.754087196|0.519316904|0.523533164|0.609800622|0.635575948,0|0|0|0|0|0,0|0|-0.0571352614|-0.0515496435|-0.0164727095|0.0086258723,0.20083012|0|0.238522858|0.251256058|0.28221164|0.279949934,2.6771789|2.53634878|1.77865521|1.81383907|2.22494142|2.3508796,0.446118891|-0.553508699|0.663755774,-0.0243393518|-0.270267934|0.0780353025,0.0029158350080251694,0.0007908856496214867,0.0007929299026727676,0.0013120751827955246
77,3.9000000000000004,0.04132787310885867,0.026928044855594635,0.17044654488563538,0.5676449537277222,0.026928046718239784,0.35,2,0,0,0,0,0,1.0317423343658447,5.551665306091309,79.28829193115234,1.0317412614822388,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,1.4073243449436382e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.4085745491739895,0.629181895|0.644181892|0.408574549|0.413634868|0.503253197|0.530173789,0.779181895|0.794181892|0.558574549|0.563634868|0.653253197|0.680173789,0.749181895|0.764181892|0.528574549|0.533634868|0.623253197|0.650173789,0|0|0|0|0|0,0|0|-0.0608660954|-0.073279041|-0.140012851|-0.135856336,0.202949824|0|0.241740847|0.25204581|0.282228376|0.279729318,2.7196774|2.57672757|1.81517295|1.83330624|2.15522831|2.26456814,0.444901884|-0.567022026|0.667657495,-0.0243393518|-0.270267934|0.0780353025,0.0035700425505638123,0.0010123448446393013,0.0010543828830122948,0.0014798464253544807
78,3.95,0.0008575393678312802,0.026025041937828064,0.16569629311561584,0.5770394206047058,0.026025040075182915,0.35,2,0,0,0,0,0,0.9645249247550964,6.092148303985596,86.34344482421875,0.9635217189788818,1.0,nan,0,0,0,0,0.07552872226822568,0.0,filtered,0.06367783638488589,0,0,12,joint_5_acceleration_lower,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.417644935776775,0.639380853|0.654380853|0.417644936|0.422604645|0.510445607|0.537453665,0.789380853|0.804380853|0.567644936|0.572604645|0.660445607|0.687453665,0.759380853|0.774380853|0.537644936|0.542604645|0.630445607|0.657453665,0|0|0|0|0|0,0|0|-0.0558612609|-0.0829403475|-0.233582015|-0.24788982,0.205000846|0|0.244040896|0.254221561|0.28217211|0.279411189,2.76252426|2.61752341|1.85875938|1.86169979|2.09037252|2.18133603,0.443684876|-0.580535352|0.671559215,-0.0243393518|-0.270267934|0.0780353025,0.0041113924235105515,0.0011290078982710838,0.00114373117685318,0.0018142135813832283
