step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
36,1.85,-2.1538729488794717,0.4907069206237793,0.14283406734466553,0.19717881083488464,0.33174964785575867,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.08571195602417,6.500267505645752,133.02659606933594,0.9260516166687012,0.9260516166687012,0.13472202219042084,0.14283406734466553,-0.008112045154244685,0.4518636499995749,0.6314366559477097,0.451177559499401,-0.08485245285316129,0.5360300123525623,0.451177552761558,0,0,disabled,0.0,1,SERVO,direct_path,0,1.7523812210420147,1.7523812210420147,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.0,filtered,16,0,1,0,17,1,1,2,1.0,0.0,0.9260516166687012,0.0,1.0,0.012034143443152928,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.3294127220736722,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_4_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.07985244974511196,1,continuity_tiebreak,0.9777610301971436,0,goal_velocity_linprog,0.0,valid,0.012034143443152928,1.0951125499299923,0|0.30078487|0.734290112|0.909681517|0.859748172|0.859748172,0.476056978|0.177896806|0.0538221751|0.0576437708|0.0120341434|0.0150341102,0.660812605|0.362652434|0.238577803|0.242399398|0.196789771|0.199789738,0.596056978|0.297896806|0.173822175|0.177643771|0.132034143|0.13503411,0|0.15|0.0844394284|0.0157900005|0|0,0|-0.151408791|-0.0713237627|-0.0874975087|-0.030410728|-0.030410728,0|0|0|0|0|0,1.90422791|0.560178433|0.143964937|0.143077574|0.0177258458|0.0297257127,optimal,-0.07985244974511196,-0.08485245285316124,0.005000003108049281,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.018217357923276722,0.0035049730213359,0.0017287880182266235,0.008421059930697083
37,1.9000000000000001,-2.1516257309461,0.5022415518760681,0.14815448224544525,0.1954786777496338,0.3283006548881531,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9345816373825073,5.470424175262451,41.44984436035156,0.919836163520813,0.919836163520813,0.14283405990579992,0.14815448224544525,-0.005320422339645331,0.48177098166370513,0.4106188857973345,0.4811775843031562,-0.06955051350314502,0.5507280978063013,0.48117755924320055,0,0,disabled,0.0,1,SERVO,direct_path,0,1.7523812210420147,1.7523812210420147,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.0,filtered,17,0,1,0,18,1,1,2,1.0,0.0,0.919836163520813,0.0,1.0,0.01264443215812766,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.197590303461186,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_4_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.06455050913085879,1,continuity_tiebreak,0.974389374256134,0,goal_velocity_linprog,0.0,valid,0.01264443215812766,1.0906877427186736,0|0.212595697|0.529946982|0.65583806|0.623731177|0.623731177,0.476278218|0.177247984|0.0434395662|0.0525175232|0.0126444322|0.0156444103,0.660812605|0.361782371|0.227973953|0.23705191|0.197178819|0.200178797,0.596278218|0.297247984|0.163439566|0.172517523|0.132644432|0.13564441,0|0.15|0.15|0.0549087877|0|0,0|-0.0973872148|-0.0448964688|-0.0523313259|-0.0505777263|-0.0505777263,0|0|0|0|0|0,1.90511287|0.611604722|0.128861796|0.157738767|2.29580632e-09|0.0119999149,optimal,-0.06455050913085879,-0.06955051350314503,0.005000004372286246,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.018460522987879813,0.0035974440397694707,0.00172915100120008,0.008748834952712059
38,1.9500000000000002,-2.2810810693432693,0.5517972707748413,0.1496249884366989,0.19318887591362,0.3370989263057709,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8340825438499451,5.14548397064209,42.577171325683594,0.9078006148338318,0.9078006148338318,0.14815448408671483,0.1496249884366989,-0.0014705043499840809,0.501598604680651,0.19263105851502835,0.5010745876553252,-0.010233139452736663,0.5113077271080618,0.5010745938826994,0,0,disabled,0.0,1,SERVO,direct_path,0,1.7523812210420147,1.7523812210420147,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.0,filtered,18,0,1,0,19,1,1,2,1.0,0.0,0.9078006148338318,0.0,1.0,0.010642987430680928,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.1038115174716054,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_4_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.0052331387644157824,1,continuity_tiebreak,0.9640226364135742,0,goal_velocity_linprog,0.0,valid,0.010642987430680928,1.0865202127089868,0|0.12797924|0.339247742|0.424457103|0.405517869|0.405517869,0.476486595|0.180124872|0.0354797786|0.0448051783|0.0106429874|0.0136429874,0.660812605|0.364450882|0.219805789|0.229131189|0.194968998|0.197968998,0.596486595|0.300124872|0.155479779|0.164805178|0.130642987|0.133642987,0|0.15|0.15|0.15|0.0437102033|0.0437102033,0|-0.0352195962|-0.032137223|-0.0152970952|-0.0425719489|-0.0425719489,0|0|0|0|0|0,1.90594638|0.68527989|0.109781891|0.163923618|8.09572756e-10|0.0120000008,optimal,-0.0052331387644157824,-0.010233139452736666,0.005000000688320884,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.023919839994050562,0.005825355066917837,0.002033971017226577,0.011099132942035794
39,2.0,-1.9563932680656304,0.48375988006591797,0.14818941056728363,0.19297417998313904,0.28826770186424255,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8090611696243286,5.721841335296631,45.19773864746094,0.8882516622543335,0.8882516622543335,0.14962499292176054,0.14818941056728363,0.0014355823544769108,0.5076924532256452,0.07912703611390871,0.5072236296983724,0.04339903101616463,0.4638245986822078,0.507223644902579,0,0,disabled,0.0,1,SERVO,direct_path,0,1.7523812210420147,1.7523812210420147,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.0,filtered,19,0,1,0,20,1,1,2,1.0,0.0,0.8882516622543335,0.0,1.0,0.0033094713229754186,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.0872691412806366,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_4_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.04839903088746807,1,continuity_tiebreak,0.9398193359375,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.0033094713229754186,1.0829914273513748,0|0.0435618726|0.1469116|0.197713691|0.189649635|0.189649635,0.476663034|0.187495025|0.037600433|0.0433381236|0.00330947132|0.00630944853,0.660812605|0.371644596|0.221750004|0.227487695|0.187459043|0.19045902,0.596663034|0.307495025|0.157600433|0.163338124|0.123309471|0.126309449,0|0.15|0.15|0.15|0.15|0.15,0|0.0383448256|0.052797975|0.048464588|-0.0132378847|-0.0132378847,0|0|0|0|0|0,1.90665214|0.788324926|0.203199707|0.221817082|5.604784e-10|0.0119999094,optimal,0.04839903088746807,0.04339903101616463,0.004999999871303437,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.020141890970990062,0.003644941025413573,0.001852255081757903,0.009609530912712216
40,2.0500000000000003,-1.9228966018472742,0.5018102526664734,0.14113587141036987,0.19139117002487183,0.301824688911438,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8644363284111023,5.273165225982666,43.94276809692383,0.8246686458587646,0.8246686458587646,0.1481893432453112,0.14113587141036987,0.007053471834941316,0.10256368279961368,0.2932822684897824,0.09865318115351722,0.16327748614807608,-0.06462430499455886,0.09865317601590834,0,0,disabled,0.0,1,TRACK,direct_path,0,0.3215944650582969,2.0739756861003116,1,1,1,1,0,1.386899926181992,0.12058798223733902,0.05130125551973882,0.12058798223733902,512,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 414, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,441,441,nan,nan,1.0,filtered,0,1,2,1,21,0,1,2,1.0,0.0,0.8246686458587646,0.0,1.0,0.008019039922801452,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.3235228837461477,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_4_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.1682774939317168,1,continuity_tiebreak,0.9524942636489868,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.008019039922801452,1.0803417522040135,0|0.0452078638|0.0727766227|0.0733139932|0.0793249507|0.0793249507,0.476795518|0.194397893|0.0468860829|0.0508067776|0.00801903992|0.0110190399,0.660812605|0.378414981|0.230903171|0.234823865|0.192036128|0.195036128,0.596795518|0.314397893|0.166886083|0.170806778|0.12801904|0.13101904,0|0|0|0|0.15|0.15,0|0.102327102|0.0987392714|0.0685347471|-0.0320761551|-0.0320761551,0|0|0|0|0|0,1.90718207|0.879918674|0.286283603|0.271761857|4.63010198e-09|0.0120000046,optimal,0.1682774939317168,0.1632774861480761,0.005000007783640681,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.3428178080357611,0.003598890034481883,0.0017889350419864058,0.011539903935045004
41,2.1,-1.9349431855237111,0.5249212384223938,0.12994906306266785,0.18880102038383484,0.32430732250213623,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.987898588180542,5.3359761238098145,12.79726505279541,0.8322277665138245,0.8322277665138245,0.14113586684039642,0.12994906306266785,0.011186803777728571,0.47915162656962684,0.5207047752386559,0.478762524033229,0.26918051724402076,0.20958200678920824,0.478762508530919,0,0,disabled,0.0,1,SERVO,direct_path,0,0.3215944650582969,2.0739756861003116,1,1,1,1,0,1.386899926181992,0.12058798223733902,0.05130125551973882,0.12058798223733902,512,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 414, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,441,441,nan,nan,1.0,filtered,1,1,2,1,22,1,1,2,1.0,0.0,0.8322277665138245,0.0,1.0,0.0059565040202028685,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.103889340995762,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_4_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.2741805234489216,1,continuity_tiebreak,0.9672480225563049,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.0059565040202028685,1.0786922177581684,0|0.128768716|0.257383636|0.275619745|0.294674894|0.294674894,0.476877995|0.199150097|0.0518348025|0.0543881515|0.00595650402|0.00895650402,0.660812606|0.383084707|0.235769413|0.238322762|0.189891115|0.192891115,0.596877995|0.319150097|0.171834802|0.174388151|0.125956504|0.128956504,0|0|0|0|0.102425192|0.102425192,0|0.164814941|0.137281464|0.0765906637|-0.0238260141|-0.0238260141,0|0|0|0|0|0,1.90751198|0.961415328|0.344620673|0.29414327|1.97746782e-09|0.012000002,optimal,0.2741805234489216,0.26918051724402076,0.00500000620490082,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.0198904910357669,0.003572116023860872,0.0018422550056129694,0.009589141933247447
42,2.15,-1.8528983004612771,0.49884212017059326,0.12027855962514877,0.18781211972236633,0.2990874946117401,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1546801328659058,5.162381172180176,6.167099952697754,0.7875586152076721,0.7875586152076721,0.1299490676631439,0.12027855962514877,0.00967050803799513,0.44039927464501893,0.7451772044290302,0.44003721658000106,0.2920326876187129,0.14800452896128813,0.44003723215826407,0,0,disabled,0.0,1,SERVO,direct_path,0,0.3215944650582969,2.0739756861003116,1,1,1,1,0,1.386899926181992,0.12058798223733902,0.05130125551973882,0.12058798223733902,512,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 414, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,441,441,nan,nan,1.0,filtered,2,1,2,1,23,1,1,2,1.0,0.0,0.7875586152076721,0.0,1.0,0.004291866039359063,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.2344784700052631,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_4_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.2970326827237374,1,continuity_tiebreak,0.9829888343811035,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.004291866039359063,1.0779616339326523,1.10902425e-18|0.212975859|0.45465315|0.5066654|0.523342214|0.523342214,0.476914524|0.207033723|0.0590705291|0.0586910457|0.00429186604|0.00729186598,0.660812605|0.390931805|0.242968611|0.242589127|0.188189948|0.191189948,0.596914524|0.327033723|0.179070529|0.178691046|0.124291866|0.127291866,0|0|0|0|0.0366784992|0.036678448,-4.6463587e-19|0.230669839|0.201146138|0.106834757|-0.0171674627|-0.017167529,0|0|0|0|0|0,1.90765809|1.05880473|0.437428255|0.34159894|1.45295637e-09|0.0119999349,optimal,0.2970326827237374,0.2920326876187129,0.004999995105024468,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.0180181919131428,0.003659492009319365,0.0013153229374438524,0.008645426016300917
43,2.2,-1.9843741645397381,0.4910695552825928,0.11975713819265366,0.18977084755897522,0.29448699951171875,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2080157995224,2.824862480163574,83.20548248291016,0.7568405270576477,0.7568405270576477,0.12027856310055923,0.11975713819265366,0.0005214249079055766,0.40656177177807973,0.8040826701665316,0.4062115382191881,0.1419702428726453,0.2642412953465428,0.40621154995654035,0,0,disabled,0.0,1,SERVO,direct_path,0,0.3215944650582969,2.0739756861003116,1,1,1,1,0,1.386899926181992,0.12058798223733902,0.05130125551973882,0.12058798223733902,512,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 414, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,441,441,nan,nan,1.0,filtered,3,1,2,1,24,1,1,2,1.0,0.0,0.7568405270576477,0.0,1.0,0.003926095241147884,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.3530735792760433,0,1,12,predictive_link_4|joint_1_velocity_lower|joint_4_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.14697024519284801,1,continuity_tiebreak,0.9938687682151794,0,goal_velocity_linprog,0.0,valid,0.003926095241147884,1.0777207715051689,1.35514744e-18|0.297660802|0.655173457|0.745109731|0.749773863|0.749773863,0.476926567|0.218282327|0.0701061636|0.0651299024|0.00392609524|0.00692609524,0.660812605|0.402168366|0.253992202|0.249015941|0.187812134|0.190812134,0.596926567|0.338282327|0.190106164|0.185129902|0.123926095|0.126926095,0|0|0|0|0|0,2.82820857e-19|0.231920103|0.230230088|0.128712459|-0.0157043803|-0.0157043803,0|0|0|0|0|0,1.90770627|1.10504941|0.510654742|0.389232068|6.74245361e-10|0.0120000007,optimal,0.14697024519284801,0.14197024287264529,0.005000002320202729,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01601034007035196,0.0025050430558621883,0.0012611589627340436,0.009098906069993973
44,2.25,-2.0566467293546493,0.4879647195339203,0.12366930395364761,0.190493643283844,0.2928082346916199,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0323903560638428,6.148718357086182,153.9698944091797,0.7649345993995667,0.7649345993995667,0.11975713861278499,0.12366930395364761,-0.003912165340862625,0.40432279216443767,0.5758168879711568,0.4039422538513968,0.0024465815734055355,0.40149567227799127,0.4039422552685048,0,0,disabled,0.0,1,SERVO,direct_path,0,0.3215944650582969,2.0739756861003116,1,1,1,1,0,1.386899926181992,0.12058798223733902,0.05130125551973882,0.12058798223733902,512,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 414, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,441,441,nan,nan,1.0,filtered,4,1,2,1,25,1,1,2,1.0,0.0,0.7649345993995667,0.0,1.0,0.005869187290540034,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.2162419479689357,0,1,12,predictive_link_4|joint_4_velocity_lower|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.007446582819668577,1,continuity_tiebreak,0.9744727611541748,0,goal_velocity_linprog,0.0,valid,0.005869187290540034,1.078033378470804,1.39432756e-19|0.29756512|0.701527787|0.801265945|0.809600169|0.809600169,0.476910936|0.230052899|0.0831563503|0.0735649676|0.00586918729|0.00886918729,0.660812605|0.413954567|0.267058019|0.257466637|0.189770856|0.192770856,0.596910936|0.350052899|0.20315635|0.193564968|0.125869187|0.128869187,0|0|0|0|0|0,2.93174961e-19|0.161798584|0.142740934|0.0653748026|-0.0234767484|-0.0234767484,0|0|0|0|0|0,1.90764375|1.08201018|0.475366335|0.359634673|7.1857751e-10|0.0120000007,optimal,0.007446582819668577,0.0024465815734055385,0.005000001246263038,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.018509790068492293,0.0024954340187832713,0.0019763020100072026,0.009550178074277937
45,2.3000000000000003,-2.051284088747619,0.4887305796146393,0.1270204335451126,0.1901790201663971,0.2935377359390259,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8653766512870789,6.142520904541016,63.31299591064453,0.7720855474472046,0.7720855474472046,0.12366930563684185,0.1270204335451126,-0.0033511279082707596,0.41821280908015984,0.3355729864219777,0.41781279531939436,-0.0289911638302958,0.4468039591496902,0.4178128010060123,0,0,disabled,0.0,1,SERVO,direct_path,0,0.3215944650582969,2.0739756861003116,1,1,1,1,0,1.386899926181992,0.12058798223733902,0.05130125551973882,0.12058798223733902,512,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 414, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,441,441,nan,nan,1.0,filtered,5,1,2,1,26,1,1,2,1.0,0.0,0.7720855474472046,0.0,1.0,0.006654267947344139,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.06425438535337,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.023991160071842658,1,continuity_tiebreak,0.9628204703330994,0,goal_velocity_linprog,0.0,valid,0.006654267947344139,1.0767874369288013,0|0.213584687|0.490476607|0.54617814|0.5777662|0.5777662,0.476973234|0.238966495|0.0918434552|0.0784122835|0.00665426795|0.00965426795,0.660812605|0.422805867|0.275682827|0.262251655|0.19049364|0.19349364,0.596973234|0.358966495|0.211843455|0.198412283|0.126654268|0.129654268,0|0|0|0|0|0,0|0.0965413405|0.0725384597|0.0162116471|-0.0266170689|-0.0266170689,0|0|0|0|0|0,1.90789293|1.05240732|0.439912281|0.329860781|2.87092554e-09|0.0120000029,optimal,-0.023991160071842658,-0.028991163830295836,0.005000003758453178,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015052519971504807,0.002588466973975301,0.0012669500429183245,0.00675923889502883
46,2.35,-2.0739245313242276,0.5085930824279785,0.12713287770748138,0.18937548995018005,0.2997036576271057,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6741097569465637,7.212953090667725,60.26298522949219,0.7664769291877747,0.7664769291877747,0.12702042798959973,0.12713287770748138,-0.00011244971788165747,0.4305675893986423,0.09281896295089398,0.43018322077379545,0.014862402661325956,0.4153208181124695,0.43018320195880355,0,0,disabled,0.0,1,SERVO,direct_path,0,0.3215944650582969,2.0739756861003116,1,1,1,1,0,1.386899926181992,0.12058798223733902,0.05130125551973882,0.12058798223733902,512,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 414, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,441,441,nan,nan,1.0,filtered,6,1,2,1,27,1,1,2,1.0,0.0,0.7664769291877747,0.0,1.0,0.006460138723171083,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.8825692829046143,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_4_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.019862401610940546,1,continuity_tiebreak,0.9198746085166931,0,goal_velocity_linprog,0.0,valid,0.006460138723171083,1.0741684724233194,0|0.129120384|0.280285226|0.291908425|0.335647759|0.335647759,0.477104182|0.244606938|0.096575732|0.0802120973|0.00646013872|0.00946013872,0.660812605|0.428315362|0.280284156|0.263920521|0.190168562|0.193168562,0.597104182|0.364606938|0.216575732|0.200212097|0.126460139|0.129460139,0|0|0|0|0.00750433651|0.00750433651,0|0.0330084653|0.0142686608|-0.0183456181|-0.0258405557|-0.0258405557,0|0|0|0|0|0,1.90841673|1.01143622|0.400571589|0.302502771|-8.0773958e-10|0.0119999992,optimal,0.019862401610940546,0.014862402661325954,0.004999998949614592,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01789305405691266,0.0028381539741531014,0.0020258589647710323,0.009258122998289764
