step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-0.618822318454014,0.09593801200389862,0.37237656116485596,0.5102599859237671,0.09116563946008682,0.35,4,0,0,0,0,,,nan,0,0.6795457005500793,2.3642616271972656,29.283226013183594,0.6795457005500793,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,7.49220314755361e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.34043778000649283,0.463748579|0.351481735|0.407725317|0.351739053|0.34043778|0.342078388,0.613748579|0.501481735|0.557725317|0.501739053|0.49043778|0.492078388,0.583748579|0.471481735|0.527725317|0.471739053|0.46043778|0.462078388,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.152322865|0.0704889204|0.0499920709|-0.00767791147,-0.109971779|-0.0506227651|-0.0971741445|-0.171135712|-0.174989333|-0.177171984,1.74502254|1.35530417|1.68604999|1.30630942|1.23675386|1.18346366,0.66185236|-0.396910846|0.293545961,-0.0422505699|0.16463539|0.0547944605,0.003044349141418934,0.0008352864533662796,0.0008801156654953957,0.0013088863343000412
11,0.6000000000000001,-0.5711735059916929,0.1102709099650383,0.38171470165252686,0.5013024806976318,0.10515159368515015,0.35,5,0,0,0,0,,,nan,0,0.5196574330329895,3.7467856407165527,30.195011138916016,0.5196574330329895,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.881031071688787e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3338149847400623,0.45809169|0.35445615|0.41340633|0.347587927|0.33417768|0.333814985,0.60809169|0.50445615|0.56340633|0.497587927|0.48417768|0.483814985,0.57809169|0.47445615|0.53340633|0.467587927|0.45417768|0.453814985,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.101859894|0.0357726943|0.0244349551|-0.0142372353,-0.108688855|-0.048366064|-0.0947791994|-0.16939537|-0.173677894|-0.176326008,1.7236779|1.36945854|1.66070602|1.25672903|1.18746778|1.1446967,0.659739494|-0.388678968|0.296285748,-0.0422505699|0.16463539|0.0547944605,0.003086436539888382,0.0008270908147096634,0.0009120898321270943,0.001324610784649849
12,0.65,-0.5410471778172616,0.1406601369380951,0.3872130215167999,0.4906557500362396,0.13508528470993042,0.35,5,0,0,0,0,,,nan,0,0.439851313829422,3.936286449432373,30.23581886291504,0.439851313829422,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,7.509814172613003e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.324948754792321,0.452537319|0.356337288|0.416247552|0.34157941|0.326694619|0.324948755,0.602537319|0.506337288|0.566247552|0.49157941|0.476694619|0.474948755,0.572537319|0.476337288|0.536247552|0.46157941|0.446694619|0.444948755,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0415534333|-0.0213826126|-0.0251589913|-0.0416314829,-0.107373754|-0.0461507002|-0.0926643027|-0.168008303|-0.172597991|-0.175561606,1.70277552|1.37919845|1.61387934|1.17692673|1.10902149|1.08260193,0.657626629|-0.38044709|0.299025536,-0.0422505699|0.16463539|0.0547944605,0.0031722327694296837,0.0008075330406427383,0.0009393943473696709,0.0014046970754861832
13,0.7000000000000001,-0.4900177702465342,0.13481998443603516,0.3899293541908264,0.4807998836040497,0.12878023087978363,0.35,5,0,0,0,0,,,nan,0,0.4360470771789551,4.705310821533203,50.57732009887695,0.4360470771789551,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,9.002139974763966e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3143842346576472,0.447078405|0.35730832|0.415872863|0.332568156|0.31686298|0.314384235,0.597078405|0.50730832|0.565872863|0.482568156|0.46686298|0.464384235,0.567078405|0.47730832|0.535872863|0.452568156|0.43686298|0.434384235,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00645067448|-0.0341846791|-0.0239026956|-0.0198383042,-0.106027136|-0.0439530168|-0.0907932838|-0.167061207|-0.171857429|-0.174986708,1.68228649|1.38528026|1.56624749|1.12902674|1.0716918|1.06271193,0.655513763|-0.372215211|0.301765323,-0.0422505699|0.16463539|0.0547944605,0.003165513277053833,0.0008744830265641212,0.0009652916342020035,0.001304534263908863
14,0.75,-0.4273035457506348,0.0866241455078125,0.39168259501457214,0.4744749367237091,0.0802665427327156,0.35,5,0,0,0,0,,,nan,0,0.3368109464645386,4.785974502563477,115.92162322998047,0.3368109464645386,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,8.011355934999807e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3045763213603606,0.441760257|0.356373379|0.411955263|0.322797755|0.307102426|0.304576321,0.591760257|0.506373379|0.561955263|0.472797755|0.457102426|0.454576321,0.561760257|0.476373379|0.531955263|0.442797755|0.427102426|0.424576321,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0188448025|0.034897589|0.0505414464|0.0509507839,-0.104645459|-0.0417486402|-0.089111765|-0.166578703|-0.171490477|-0.174649544,1.66239557|1.38374488|1.57755409|1.15950991|1.10746067|1.09460653,0.653400898|-0.363983333|0.30450511,-0.0422505699|0.16463539|0.0547944605,0.003247590735554695,0.0008021462708711624,0.0008845236152410507,0.0015395907685160637
15,0.8,-0.4041597536699601,0.099946990609169,0.3914954662322998,0.46743836998939514,0.09320997446775436,0.35,5,0,0,0,0,,,nan,0,0.286467969417572,3.230605363845825,93.30729675292969,0.286467969417572,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.822667045163777e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2982847988889977,0.436589432|0.353787727|0.407990678|0.316522454|0.300966507|0.298284799,0.586589432|0.503787727|0.557990678|0.466522454|0.450966507|0.448284799,0.556589432|0.473787727|0.527990678|0.436522454|0.420966507|0.418284799,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0293774297|0.0273701246|0.0398927333|0.0347469032,-0.103228339|-0.0395152171|-0.0873750161|-0.166158918|-0.17118885|-0.174414666,1.64312939|1.37563569|1.57396513|1.12730102|1.07256991|1.05347143,0.651288033|-0.355751455|0.307244897,-0.0422505699|0.16463539|0.0547944605,0.00449489988386631,0.0010561514645814896,0.001537056639790535,0.0018776636570692062
16,0.8500000000000001,-0.42113308839360464,0.08285032212734222,0.3930870592594147,0.46184495091438293,0.07580184191465378,0.35,5,0,0,0,0,,,nan,0,0.25496774911880493,2.4478960037231445,99.36549377441406,0.25496774911880493,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,5.592431475897477e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.29126406867453425,0.431499456|0.351142132|0.404548486|0.309809243|0.294221799|0.291264069,0.581499456|0.501142132|0.554548486|0.459809243|0.444221799|0.441264069,0.551499456|0.471142132|0.524548486|0.429809243|0.414221799|0.411264069,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0235144495|0.0460486231|0.0633109477|0.0584248515,-0.101780736|-0.0372566602|-0.0855854072|-0.165836637|-0.170990369|-0.174301866,1.62421709|1.36731187|1.55612298|1.11944896|1.06920778|1.04917926,0.649175167|-0.347519577|0.309984684,-0.0422505699|0.16463539|0.0547944605,0.004760611802339554,0.0012827208265662193,0.0014260616153478622,0.002018408849835396
17,0.9,-0.4698395780783585,0.12331894040107727,0.3949739933013916,0.45371028780937195,0.11579101532697678,0.35,5,0,0,0,0,,,nan,0,0.29225894808769226,2.3386194705963135,64.83493041992188,0.29225894808769226,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.612108677582994e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2857039221311034,0.426486388|0.348495017|0.400767986|0.304150686|0.288637822|0.285703922,0.576486388|0.498495017|0.550767986|0.454150686|0.438637822|0.435703922,0.546486388|0.468495017|0.520767986|0.424150686|0.408637822|0.405703922,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0138118018|0.00416401632|0.0162720474|0.00929809725,-0.100302674|-0.0349730597|-0.0837795497|-0.16539864|-0.170674721|-0.174067566,1.60564288|1.35900701|1.53310419|1.05536812|1.00014861|0.978046219,0.647062302|-0.339287698|0.312724471,-0.0422505699|0.16463539|0.0547944605,0.0049160076305270195,0.001600637100636959,0.0014973785728216171,0.0017872927710413933
18,0.9500000000000001,-0.47609971906341597,0.08618313074111938,0.39891868829727173,0.4482612907886505,0.07832753658294678,0.35,5,0,0,0,0,,,nan,0,0.3186066746711731,2.529503107070923,83.17335510253906,0.3186066746711731,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.552125201693277e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.27761575707360653,0.421495977|0.34716332|0.397508425|0.296375213|0.280715526|0.277615757,0.571495977|0.49716332|0.547508425|0.446375213|0.430715526|0.427615757,0.541495977|0.46716332|0.517508425|0.416375213|0.400715526|0.397615757,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.018126269|0.0509849688|0.070131228|0.06095086,-0.0987979572|-0.0326882517|-0.0819475389|-0.164865348|-0.170273991|-0.173739919,1.58718595|1.35596503|1.52621243|1.07162048|1.02271934|0.997673969,0.644949436|-0.33105582|0.315464258,-0.0422505699|0.16463539|0.0547944605,0.0049265306442976,0.0014743050560355186,0.001634964719414711,0.0017846906557679176
19,1.0,-0.49341708438361825,0.15387973189353943,0.399954229593277,0.43875107169151306,0.14539198577404022,0.35,5,0,0,0,0,,,nan,0,0.2943311035633087,3.1158266067504883,110.82762145996094,0.2943311035633087,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.921384440171834e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2722323785040309,0.416607076|0.34535867|0.394015093|0.29112494|0.275452725|0.272232379,0.566607076|0.49535867|0.544015093|0.44112494|0.425452725|0.422232379,0.536607076|0.46535867|0.514015093|0.41112494|0.395452725|0.392232379,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00571854128|-0.0185861745|-0.0095821198|-0.0156059595,-0.0972603589|-0.0303761263|-0.0800803708|-0.164170947|-0.169710521|-0.173290888,1.56916794|1.35105855|1.50169854|0.98174264|0.92251826|0.900032666,0.642836571|-0.322823942|0.318204045,-0.0422505699|0.16463539|0.0547944605,0.004733964800834656,0.0012941956520080566,0.0013929298147559166,0.0020146137103438377
20,1.05,-0.4772713905267904,0.09576185792684555,0.4030555188655853,0.4331435263156891,0.08689054846763611,0.35,5,0,0,0,0,,,nan,0,0.288773775100708,2.7907400131225586,116.49421691894531,0.288773775100708,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,6.346297547761564e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2627655460788578,0.411757777|0.344515233|0.390799912|0.28220757|0.266314038|0.262765546,0.561757777|0.494515233|0.540799912|0.43220757|0.416314038|0.412765546,0.531757777|0.464515233|0.510799912|0.40220757|0.386314038|0.382765546,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0215553691|0.0481486221|0.0656601996|0.0587707504,-0.0956941811|-0.0280685004|-0.0782092866|-0.163650986|-0.169327035|-0.172984884,1.55133693|1.34999243|1.50654573|1.01332792|0.961589318|0.936848051,0.640723705|-0.314592063|0.320943832,-0.0422505699|0.16463539|0.0547944605,0.0049885110929608345,0.001467597670853138,0.001649271696805954,0.0018381280824542046
21,1.1,-0.4863824481949453,0.15589427947998047,0.403298556804657,0.42414364218711853,0.14634500443935394,0.35,5,0,0,0,0,,,nan,0,0.2991473972797394,2.853127956390381,111.1416244506836,0.2991473972797394,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,7.208744176166425e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.25721705064413325,0.407030481|0.34284665|0.387613391|0.276828482|0.260923669|0.257217051,0.557030481|0.49284665|0.537613391|0.426828482|0.410923669|0.407217051,0.527030481|0.46284665|0.507613391|0.396828482|0.380923669|0.377217051,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00207020648|-0.0167272304|-0.00432647956|-0.00710377324,-0.0940932574|-0.0257226894|-0.0762781684|-0.16295957|-0.168775982|-0.172569064,1.53402867|1.34566391|1.4762456|0.927627128|0.870592213|0.849195365,0.63861084|-0.306360185|0.323683619,-0.0422505699|0.16463539|0.0547944605,0.004721682518720627,0.0013573374599218369,0.0014678752049803734,0.0018654000014066696
22,1.1500000000000001,-0.4898269278203089,0.09295297414064407,0.40689030289649963,0.41941508650779724,0.08304934203624725,0.35,5,0,0,0,0,,,nan,0,0.3329172432422638,3.321275234222412,122.01464080810547,0.3329172432422638,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,7.391661105739211e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.24824876856627542,0.402364269|0.341661858|0.384059297|0.268088181|0.252120972|0.248248769,0.552364269|0.491661858|0.534059297|0.418088181|0.402120972|0.398248769,0.522364269|0.461661858|0.504059297|0.388088181|0.372120972|0.368248769,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0270253466|0.0640586165|0.0855669008|0.0764438881,-0.0924617572|-0.0243626333|-0.0743641919|-0.16253002|-0.168475709|-0.172345069,1.51699532|1.3422848|1.48889834|0.973881319|0.925575081|0.897093893,0.636497974|-0.298128307|0.326423407,-0.0422505699|0.16463539|0.0547944605,0.004650019109249115,0.0014166869223117828,0.001318993978202343,0.00188397616147995
23,1.2000000000000002,-0.5075821054738301,0.16908977925777435,0.4072086215019226,0.4102443754673004,0.15841926634311676,0.35,5,0,0,0,0,,,nan,0,0.33284857869148254,3.35390567779541,131.62391662597656,0.33284857869148254,1.0,nan,0,0,0,0,0.33643121249043806,0.0,passthrough,8.244135236252717e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.24358926293666117,0.397811002|0.339927289|0.381079382|0.263575795|0.247648526|0.243589263,0.547811002|0.489927289|0.531079382|0.413575795|0.397648526|0.393589263,0.517811002|0.459927289|0.501079382|0.383575795|0.367648526|0.363589263,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00487127184|-0.0175184817|-0.00514683537|-0.0104184403,-0.0907959411|-0.023617264|-0.0723650637|-0.161757674|-0.167842124|-0.171858746,1.50044807|1.33609189|1.45682373|0.875027024|0.817605146|0.792079866,0.634385109|-0.289896429|0.329163194,-0.0422505699|0.16463539|0.0547944605,0.00521603599190712,0.001566956751048565,0.001546625979244709,0.0020642410963773727
