episode,seed,seed_manifest,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
43,9044,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,18.645165714208346,1.4636729434132576,24,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05417069420218468,1.2000000000000002,0.4048362672328949,0.0432913638651371,0.061506859958171844,0,0.0,0.25,0.05445643945931796,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.22707649543455583,0.013116278549811492,0.016072034020908177,0.003720164325689742,0.0016555190328896667,0.00205877795330404,0.09373433942285676,0.6533690200497707,0.0,1.1559765338897705,19.918306350708008,0,0,0,0.0,0,0.22707649543455583,1,SERVO,direct_path,0.061484906007535756,0.061484906007535756,16,1,1,1,1,0,0,1,1,1,direct_path,0.061484906007535756,0,16,1.0,SUCCESS,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0
47,9048,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,4.213601711664623,4.690892517566681,17,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04952677711844444,0.8500000000000001,0.2942468225955963,0.2020325069041813,0.2482074648141861,0,0.0,0.11764705882352941,0.04370702863459989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10286568857601983,0.01098233665449216,0.01353077101521194,0.0028833482441875864,0.0015020214658066193,0.0018281634136870066,0.08637588493087713,0.4852452576160431,0.0,1.0066609382629395,19.96141242980957,0,0,0,0.0,0,0.268804986203845,1,SERVO,direct_path,0.033881330979056656,0.033881330979056656,16,1,1,1,1,0,0,1,1,1,direct_path,0.033881330979056656,0,16,1.0,SUCCESS,0.7058823529411765,0.0,0.0,0.29411764705882354,0.0
51,9052,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,18.114441887304256,1.2763263154774904,30,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04970686137676239,1.5,0.36416056752204895,0.03189564310014248,0.08029783517122269,0,0.0,0.2,0.05475467524894046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18522561155655248,0.014778923565366616,0.021057668956927955,0.004011909599648788,0.0018763868371024727,0.002263991971267387,0.09028359334915877,0.8335886269807815,0.0,1.1131314039230347,16.47228240966797,0,0,0,0.0,0,0.18522561155655248,1,SERVO,direct_path,0.061908344039693475,0.061908344039693475,16,1,1,1,1,0,0,1,1,1,direct_path,0.061908344039693475,0,16,1.0,SUCCESS,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0
55,9056,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,11.360689683580205,2.8307390362024307,18,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05051528289914131,0.9,0.3316380977630615,0.10199299082159996,0.10449040681123734,0,0.0,0.5555555555555556,0.07933742601066929,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14781733640670552,0.01321277471530872,0.020892083004582673,0.0037237317721721614,0.001759510002254198,0.0021034685002329447,0.11590847083263928,0.8719426724645827,0.0,1.3241000175476074,23.01415252685547,0,0,0,0.0,0,0.17143673319392955,1,SERVO,direct_path,0.050463341001886874,0.050463341001886874,16,1,1,1,1,0,0,1,1,1,direct_path,0.050463341001886874,0,16,1.0,SUCCESS,0.7222222222222222,0.0,0.0,0.2777777777777778,0.0
59,9060,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,-196.06357285500962,15.37561297416687,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.5294673442840576,12.0,0.457381933927536,0.04499300941824913,0.04499300941824913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2784192015832014,0.014987118864519288,0.062364881043322384,0.0036457795450890746,0.0018135960844423002,0.0021523130249988752,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.2784192015832014,1,PLAN_FAILED,ik_not_found,0.026945008023176342,0.4227055629598908,0,0,0,0,12,0,0,0,0,0,ik_not_found,0.041488512011710554,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
63,9064,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,5.781213308704558,4.242252543568611,23,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05195438489317894,1.1500000000000001,0.3138628602027893,0.11754264034654784,0.13927942514419556,0,0.0,0.30434782608695654,0.060718512772461604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12855339628590473,0.012470350469179128,0.018109928001649678,0.003553225474087926,0.0015453119083996053,0.0019187118184914732,0.10068578945229882,0.8205975320028223,0.0,1.2152096033096313,21.03258514404297,0,0,0,0.0,0,0.15222351972995551,1,SERVO,direct_path,0.04310668999096379,0.04310668999096379,16,1,1,1,1,0,0,1,1,1,direct_path,0.04310668999096379,0,16,1.0,SUCCESS,0.782608695652174,0.0,0.0,0.21739130434782608,0.0
67,9068,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,22.20865126103081,0.6821706052869558,26,1,0,0,0,0,0,,any,0,0,,,nan,0,0.050659358501434326,1.3,0.5084394812583923,0.021849750254589777,0.03457698971033096,0,0.0,0.19230769230769232,0.05997295494157466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32529766210271455,0.01202513850428379,0.016382947971578687,0.0033233193501543542,0.001636736927768932,0.001864593232032628,0.09525180335801381,0.6358982714322897,0.0,1.1604925394058228,19.217796325683594,0,0,0,0.0,0,0.32529766210271455,1,SERVO,direct_path,0.03628115099854767,0.03628115099854767,16,1,1,1,1,0,0,1,1,1,direct_path,0.03628115099854767,0,16,1.0,SUCCESS,0.8076923076923077,0.0,0.0,0.19230769230769232,0.0
71,9072,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,19.756515674922337,0.9535072222352028,21,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0543583407998085,1.05,0.4977955222129822,0.033175385069279445,0.03639872372150421,0,0.0,0.47619047619047616,0.050552169266953086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3199294511630466,0.011539064755197614,0.017576282960362732,0.0031730596702324136,0.001606196813684489,0.0017979337606534717,0.08975524135998317,0.6447608470916748,0.0,1.0982778072357178,19.432161331176758,0,0,0,0.0,0,0.3199294511630466,1,SERVO,direct_path,0.05040454101981595,0.05040454101981595,16,1,1,1,1,0,0,1,1,1,direct_path,0.05040454101981595,0,16,1.0,SUCCESS,0.8095238095238095,0.0,0.0,0.19047619047619047,0.0
75,9076,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,1.973091583593046,5.4235475063323975,26,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04958696663379669,1.3,0.3046036660671234,0.15517673899347967,0.33041009306907654,0,0.0,0.4230769230769231,0.06712410566729296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1222225872211038,0.012244281155290082,0.02018918195972219,0.0033270497783982698,0.0016092250007204711,0.001883779804652127,0.11272272625221656,0.8945613239820187,0.0,1.336026668548584,22.261991500854492,0,0,0,0.0,0,0.24909772770989874,1,SERVO,direct_path,0.042297728010453284,0.042297728010453284,14,1,1,1,1,0,0,1,1,1,direct_path,0.042297728010453284,0,14,1.0,SUCCESS,0.8076923076923077,0.0,0.0,0.19230769230769232,0.0
79,9080,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,4.206958145425515,4.652227841317654,23,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05003516003489494,1.1500000000000001,0.1997780203819275,0.1303405120320942,0.2721199691295624,0,0.0,0.21739130434782608,0.04244748484284001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016789424912469875,0.01726616730751551,0.07245103101013228,0.00392409495037535,0.0020123830864853835,0.002213836822193116,0.09480005080568725,0.39089105828948645,0.0,1.1504696607589722,26.982797622680664,1,1,7,0.35000000000000003,0,0.016789424912469875,1,SERVO,direct_path,0.05667904199799523,0.09657332400092855,16,1,1,1,2,1,8,1,1,1,direct_path,0.03989428200293332,0,16,1.0,SUCCESS,0.43478260869565216,0.30434782608695654,0.043478260869565216,0.21739130434782608,0.0
83,9084,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,6.88511469959267,3.8282225616276264,33,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05185122415423393,1.6500000000000001,0.3946152925491333,0.08166175087292989,0.12107691168785095,0,0.0,0.5454545454545454,0.0609030122163773,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.19855116631156577,0.01287057809178915,0.020109292003326118,0.003632929368353816,0.0016873454812660136,0.0019017258203927088,0.0873272151996692,0.9287999308470524,0.0,1.1181087493896484,17.148395538330078,0,0,0,0.0,0,0.3540515789648908,1,SERVO,direct_path,0.07978578296024352,0.07978578296024352,13,1,1,1,1,0,0,1,1,1,direct_path,0.07978578296024352,0,13,1.0,SUCCESS,0.8484848484848485,0.0,0.0,0.15151515151515152,0.0
87,9088,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,18.614302285653178,1.3433085195720196,27,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0548526756465435,1.35,0.4237137734889984,0.03571925236395112,0.05472788214683533,0,0.0,0.4074074074074074,0.06667140997651051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24429288876810662,0.01126167780711074,0.017840508953668177,0.003200175852894231,0.0014679664789043643,0.0017837123337408735,0.10608999562208299,0.9286626820211057,0.0,1.2718234062194824,18.94127655029297,0,0,0,0.0,0,0.24429288876810662,1,SERVO,direct_path,0.0434257960296236,0.0434257960296236,16,1,1,1,1,0,0,1,1,1,direct_path,0.0434257960296236,0,16,1.0,SUCCESS,0.8518518518518519,0.0,0.0,0.14814814814814814,0.0
91,9092,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,2.363239224526069,4.9816960245370865,20,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0501658096909523,1.0,0.20232561230659485,0.16403562054038048,0.2667175233364105,0,0.0,0.15,0.02262835580923848,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.022963786763813776,0.01582602894923184,0.060528078000061214,0.0037174989964114504,0.0015872496995143592,0.001873007745598443,0.07303620267193764,0.2481398180127144,0.0,0.9613674283027649,23.55416488647461,1,1,8,0.4,0,0.022963786763813776,1,SERVO,direct_path,0.04705262300558388,0.08778949500992894,16,1,1,1,2,1,8,1,1,1,direct_path,0.04073687200434506,0,16,1.0,SUCCESS,0.35,0.35,0.05,0.25,0.0
95,9096,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,-2.3037197832251657,6.391623482108116,30,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05077925696969032,1.5,0.29786479473114014,0.14169009998440743,0.17694523930549622,0,0.0,0.36666666666666664,0.05736994410841424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1010498847999021,0.013935004609326522,0.02844233496580273,0.003893340260644133,0.001930397463729605,0.0022585425972162436,0.0936798067142566,0.9236796855926513,0.0,1.1630960702896118,17.39893913269043,0,0,0,0.0,0,0.2798258537737761,1,SERVO,direct_path,0.046375410980544984,0.046375410980544984,14,1,1,1,1,0,0,1,1,1,direct_path,0.046375410980544984,0,14,1.0,SUCCESS,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0
99,9100,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,5.824278515546032,4.486704409122467,21,1,0,0,0,0,0,,any,0,0,,,nan,0,0.048822708427906036,1.05,0.35031917691230774,0.17386516751278014,0.23021404445171356,0,0.0,0.14285714285714285,0.05062825611253049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15801521789878525,0.012992737471081671,0.016755527001805604,0.0035850858077451234,0.0017069278096425392,0.002018182762965028,0.09265773406340963,0.581638562537375,0.0,1.1156452894210815,20.121028900146484,0,0,0,0.0,0,0.3994308769168854,1,SERVO,direct_path,0.036133174027781934,0.036133174027781934,16,1,1,1,1,0,0,1,1,1,direct_path,0.036133174027781934,0,16,1.0,SUCCESS,0.7619047619047619,0.0,0.0,0.23809523809523808,0.0
103,9104,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,17.824134151889055,1.3708830624818802,26,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05017196014523506,1.3,0.5065038204193115,0.03888725045208748,0.044418446719646454,0,0.0,0.46153846153846156,0.04831470739919215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3178560161920562,0.010919066271386467,0.014092248980887234,0.003042263737790143,0.0013934853441941624,0.0017694459238555282,0.08007408957928419,0.6946840458191358,0.0,1.0125820636749268,18.84334373474121,0,0,0,0.0,0,0.3520629526336596,1,SERVO,direct_path,0.040365674009080976,0.040365674009080976,16,1,1,1,1,0,0,1,1,1,direct_path,0.040365674009080976,0,16,1.0,SUCCESS,0.8076923076923077,0.0,0.0,0.19230769230769232,0.0
107,9108,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,-283.797837378758,13.042271733283997,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.6946653127670288,12.0,0.48032665252685547,0.0397619865834713,0.0397619865834713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30488075274866516,0.014316410209479121,0.06426412594737485,0.0034408698469633237,0.001716460105672013,0.0020157191798110337,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.30488075274866516,1,PLAN_FAILED,ik_not_found,0.025322291010525078,0.46440402092412114,0,0,0,0,12,0,0,0,0,0,ik_not_found,0.04617251094896346,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
111,9112,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,-340.35547256464946,83.13670273125172,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.10825703293085098,12.0,0.25146111845970154,0.20522535018001994,0.36090943217277527,0,0.0,0.8583333333333333,0.22182969456029114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03810239001546242,0.014583110075182048,0.05524273501941934,0.003822239083092427,0.0017650939827338638,0.0021093475399538873,0.20267295511536457,0.4421846942976117,0.0,1.8721591234207153,41.396114349365234,1,1,109,5.45,0,0.2041965213331719,1,TRACK,direct_path,0.03880636102985591,0.12808383407536894,1,1,1,1,3,2,10,1,1,1,direct_path,0.0454115149914287,0,1,1.0,FILTER_STOP_TIMEOUT,0.9583333333333334,0.03333333333333333,0.008333333333333333,0.0,0.0
115,9116,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,19.854725878062883,0.8433523252606392,21,1,0,0,0,0,0,,any,0,0,,,nan,0,0.049838751554489136,1.05,0.5582698583602905,0.03260466669287,0.05050679296255112,0,0.0,0.3333333333333333,0.048498107123294706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3801124356182286,0.014642614480440639,0.02177403203677386,0.0038535148515144273,0.0020102978146280207,0.002211842430932891,0.08238308273610614,0.6336155008702051,0.0,0.9818165898323059,18.232107162475586,0,0,0,0.0,0,0.39644873117318435,1,SERVO,direct_path,0.04192795400740579,0.04192795400740579,16,1,1,1,1,0,0,1,1,1,direct_path,0.04192795400740579,0,16,1.0,SUCCESS,0.7619047619047619,0.0,0.0,0.23809523809523808,0.0
119,9120,configs/experiments/reaching_recovery/manifests/v1_final.json,3,4,-153.7016033388045,10.157325267791748,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.4853527545928955,12.0,0.525179922580719,0.03201954811811447,0.03201954811811447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3485488237623142,0.013509719757227383,0.06510812597116455,0.0032456141586105027,0.001670641448678604,0.0019348596608324442,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.3485488237623142,1,PLAN_FAILED,ik_not_found,0.0321933560189791,0.3882926750811748,0,0,0,0,12,0,0,0,0,0,ik_not_found,0.031345500028692186,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
