episode,seed,seed_manifest,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
121,9122,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,-84.66932872840803,26.080730974674225,68,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05098550021648407,3.4000000000000004,0.2382257580757141,0.2456274935427834,0.4056510627269745,0,0.0,0.5588235294117647,0.19439981690013844,0.0,0.0,0.0,0.0,0.0,0.9705882352941176,0.0,0.0,0.0,0.037833633109452924,0.014304557412876473,0.0553240500157699,0.003318664778763538,0.0015826527549720863,0.0019550278966027476,0.19320415706469624,0.44323493803248687,0.0,1.8999290466308594,37.786781311035156,1,1,28,1.4000000000000001,0,0.18574553971002045,1,SERVO,direct_path,0.03957458701916039,0.16018860996700823,16,1,1,1,4,3,22,1,1,1,direct_path,0.039690440986305475,0,16,1.0,SUCCESS,0.4117647058823529,0.25,0.04411764705882353,0.29411764705882354,0.0
125,9126,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,21.43745842241221,0.6247060131281614,20,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04994718357920647,1.0,0.46661293506622314,0.025096180755645035,0.04276757687330246,0,0.0,0.2,0.06422475210450247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27983576248790143,0.010146225802600384,0.011838407954201102,0.0027770316548412664,0.001336995151359588,0.001671961002284661,0.10888245236128569,0.6648892730474472,0.0,1.2462191581726074,22.736652374267578,0,0,0,0.0,0,0.27983576248790143,1,SERVO,direct_path,0.04975576599827036,0.04975576599827036,16,1,1,1,1,0,0,1,1,1,direct_path,0.04975576599827036,0,16,1.0,SUCCESS,0.75,0.0,0.0,0.25,0.0
129,9130,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,18.375547218693786,0.9231480173766613,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054342590272426605,0.7000000000000001,0.4738219976425171,0.04987134358712605,0.07143861055374146,0,0.0,0.35714285714285715,0.06847001233981123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2909677769129563,0.010874019848415628,0.016421269974671304,0.0030825174347098383,0.0013960056489200465,0.0018411802884656936,0.12823334229843958,0.70383939572743,0.0,1.3929812908172607,30.36168098449707,0,0,0,0.0,0,0.31784612127451134,1,SERVO,direct_path,0.060622429999057204,0.060622429999057204,16,1,1,1,1,0,0,1,1,1,direct_path,0.060622429999057204,0,16,1.0,SUCCESS,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0
133,9134,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,-8.334182099655724,7.312175378203392,34,1,0,0,0,0,0,,any,0,0,,,nan,0,0.050797607749700546,1.7000000000000002,0.18168701231479645,0.14394322421182604,0.31396785378456116,0,0.0,0.38235294117647056,0.062355697088250214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0047450457401739116,0.01223006917793742,0.05143996299011633,0.0029254228215637233,0.0013820525628569372,0.0017938315868377686,0.09506654025822439,0.7278788799748701,0.0,1.1960691213607788,21.169679641723633,1,1,11,0.55,0,0.0047450457401739116,1,SERVO,direct_path,0.0388289510156028,0.07673802104545757,16,1,1,1,2,1,8,1,1,1,direct_path,0.037909070029854774,0,16,1.0,SUCCESS,0.6176470588235294,0.20588235294117646,0.029411764705882353,0.14705882352941177,0.0
137,9138,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,-138.54797759390522,14.99417245388031,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.40458643436431885,12.0,0.4594847857952118,0.0444708876311779,0.0444708876311779,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2823653800664721,0.012847302842177062,0.06386458495398983,0.0030145331293169875,0.0015481566323918136,0.0018788694544734123,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.2823653800664721,1,PLAN_FAILED,ik_not_found,0.03477615100564435,0.44776081608142704,0,0,0,0,12,0,0,0,0,0,ik_not_found,0.047888311033602804,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
141,9142,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,-317.8344557731001,17.810275554656982,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.7167539000511169,12.0,0.4322229027748108,0.05200399085879326,0.05200399085879326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2558937702300218,0.012858698054818282,0.0728671770193614,0.0030546888631458086,0.0015166662769236913,0.0019091270255254737,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.2558937702300218,1,PLAN_FAILED,ik_not_found,0.02997010701801628,0.3999729510396719,0,0,0,0,12,0,0,0,0,0,ik_not_found,0.028242495958693326,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
145,9146,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,13.396405872370345,2.7731287740170956,23,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04995180293917656,1.1500000000000001,0.44115087389945984,0.10054530786431354,0.15567438304424286,0,0.0,0.391304347826087,0.04700953022094012,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.25609322168365706,0.01045179668986036,0.015815761988051236,0.0028805545273074963,0.0013665168713170874,0.0017092969552006411,0.08683493458058524,0.6259641116080077,0.0,1.0415006875991821,18.583410263061523,0,0,0,0.0,0,0.29843873547034727,1,SERVO,direct_path,0.06389789696549997,0.06389789696549997,16,1,1,1,1,0,0,1,1,1,direct_path,0.06389789696549997,0,16,1.0,SUCCESS,0.782608695652174,0.0,0.0,0.21739130434782608,0.0
149,9150,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,20.53388632115225,0.7051497921347618,20,1,0,0,0,0,0,,any,0,0,,,nan,0,0.048801977187395096,1.0,0.5987392067909241,0.029436556994915007,0.0459216944873333,0,0.0,0.35,0.05013840541306749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4145840282034098,0.013588662844267674,0.01834874995984137,0.003746137346024625,0.0018011787353316322,0.0019504453026456758,0.0866295600309968,0.6123577743768692,0.0,1.0324525833129883,19.0123348236084,0,0,0,0.0,0,0.4358552881516021,1,SERVO,direct_path,0.06671416299650446,0.06671416299650446,16,1,1,1,1,0,0,1,1,1,direct_path,0.06671416299650446,0,16,1.0,SUCCESS,0.75,0.0,0.0,0.25,0.0
153,9154,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,12.596851589353982,2.4755043759942055,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05393911153078079,0.7000000000000001,0.4161747694015503,0.14916902141911642,0.21083608269691467,0,0.0,0.21428571428571427,0.07300183929027239,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.2278146726437963,0.010361588069437338,0.015596532030031085,0.0026848914401073542,0.0014634222149782414,0.001690310430214075,0.12830353208950587,0.69838676069464,0.0,1.4332897663116455,29.357797622680664,0,0,0,0.0,0,0.3326479449136592,1,SERVO,direct_path,0.04192603100091219,0.04192603100091219,16,1,1,1,1,0,0,1,1,1,direct_path,0.04192603100091219,0,16,1.0,SUCCESS,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0
157,9158,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,-19.454435088061437,10.188310474157333,26,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05440675839781761,1.3,0.23140433430671692,0.2535516092410454,0.36616015434265137,0,0.0,0.6538461538461539,0.1668454993588087,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.03626382401721309,0.01066490169838429,0.013810067030135542,0.0027127073889669892,0.0013503867667168379,0.0017704794322176336,0.2045847877072027,0.6331842713631116,0.0,2.0565898418426514,41.05397033691406,1,1,9,0.45,0,0.08876299095036208,1,SERVO,direct_path,0.03685472795041278,0.03685472795041278,16,1,1,1,1,0,3,1,1,1,direct_path,0.03685472795041278,0,16,1.0,SUCCESS,0.23076923076923078,0.0,0.0,0.7692307692307693,0.0
161,9162,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,-17.899464868779347,10.313336715102196,28,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05028630420565605,1.4000000000000001,0.2352776825428009,0.24152318654315813,0.3762962520122528,0,0.0,0.5357142857142857,0.05342783183703482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.047056823564178646,0.012468692439142615,0.016857356997206807,0.0033167966383708908,0.0016545501733032455,0.0020618544658645988,0.0918033248744905,0.7745210922190121,0.0,1.1495858430862427,19.386838912963867,0,0,0,0.0,0,0.21357459229910247,1,SERVO,direct_path,0.039862448000349104,0.039862448000349104,16,1,1,1,1,0,0,1,1,1,direct_path,0.039862448000349104,0,16,1.0,SUCCESS,0.8214285714285714,0.0,0.0,0.17857142857142858,0.0
165,9166,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,21.693728778197606,0.5412079375237226,20,1,0,0,0,0,0,,any,0,0,,,nan,0,0.049207285046577454,1.0,0.6129243969917297,0.022350969910621642,0.02315887063741684,0,0.0,0.2,0.05196753712537897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4352517701280786,0.010454983593081123,0.017500558984465897,0.0028147847013315188,0.0013023965526372193,0.0017437641392461956,0.0894697455689311,0.534308085590601,0.0,1.1310113668441772,22.776142120361328,0,0,0,0.0,0,0.4352517701280786,1,SERVO,direct_path,0.0409628709894605,0.0409628709894605,16,1,1,1,1,0,0,1,1,1,direct_path,0.0409628709894605,0,16,1.0,SUCCESS,0.75,0.0,0.0,0.25,0.0
169,9170,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,8.823870399428206,2.4023458547890186,42,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05148138850927353,2.1,0.27403736114501953,0.04212494008243084,0.15344899892807007,0,0.0,0.38095238095238093,0.023996052084743574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09463324537535658,0.011719660402464104,0.022294310037977993,0.003034188955401381,0.0015434857854242658,0.002033040096562001,0.05311388697563892,0.6792721705777305,0.0,0.80606609582901,16.74431037902832,0,0,0,0.0,0,0.09463324537535658,1,SERVO,direct_path,0.04819699900690466,0.04819699900690466,16,1,1,1,1,0,0,1,1,1,direct_path,0.04819699900690466,0,16,1.0,SUCCESS,0.8809523809523809,0.0,0.0,0.11904761904761904,0.0
173,9174,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,-10.503419628769581,8.325031958520412,32,1,0,0,0,0,0,,any,0,0,,,nan,0,0.048471659421920776,1.6,0.277345210313797,0.18438732367940247,0.24584829807281494,0,0.0,0.4375,0.03967253988402295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09407128117911834,0.010951059024591814,0.01956864498788491,0.002939819809398614,0.0014739390262548113,0.001827679689085926,0.07283422403270379,0.6740045747719705,0.0,0.952461302280426,18.050495147705078,0,0,0,0.0,0,0.31464583072950747,1,SERVO,direct_path,0.06071910896571353,0.06071910896571353,16,1,1,1,1,0,0,1,1,1,direct_path,0.06071910896571353,0,16,1.0,SUCCESS,0.84375,0.0,0.0,0.15625,0.0
177,9178,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,11.450131522817493,2.7834076285362244,17,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05196238309144974,0.8500000000000001,0.3327069580554962,0.10692786951275433,0.1257653832435608,0,0.0,0.47058823529411764,0.08309494322832156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14557712404674406,0.012723865117603803,0.016889430000446737,0.003565981295918498,0.0016025975894402055,0.0019930841209476486,0.1204496001934304,0.879202309776755,0.0,1.3732659816741943,24.8205623626709,0,0,0,0.0,0,0.2065981091393161,1,SERVO,direct_path,0.05597947497153655,0.05597947497153655,16,1,1,1,1,0,0,1,1,1,direct_path,0.05597947497153655,0,16,1.0,SUCCESS,0.7058823529411765,0.0,0.0,0.29411764705882354,0.0
181,9182,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,14.809185033399977,1.7934112921357155,35,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04949593171477318,1.75,0.37655335664749146,0.03592535438282149,0.07388457655906677,0,0.0,0.5142857142857142,0.06124668692610468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19295829263737785,0.010709250595287554,0.016128621995449066,0.0028543469180086893,0.0014327180505331074,0.0018304213997907936,0.08551084154418537,0.8992522954940796,0.0,1.0882335901260376,16.88375473022461,0,0,0,0.0,0,0.19295829263737785,1,SERVO,direct_path,0.04587751004146412,0.04587751004146412,8,1,1,1,1,0,0,1,1,1,direct_path,0.04587751004146412,0,8,1.0,SUCCESS,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0
185,9186,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,18.076845774673696,1.0349804013967514,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0494389645755291,0.65,0.37082740664482117,0.054189286552942716,0.07676555961370468,0,0.0,0.15384615384615385,0.01908456087649297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1853212058595607,0.016637665309155218,0.01892076199874282,0.004617601619639362,0.0021399981521356562,0.0026592853111931337,0.07121799255792911,0.3416443421290471,0.0,0.8666373491287231,20.164093017578125,0,0,0,0.0,0,0.1853212058595607,1,SERVO,direct_path,0.05885882402071729,0.05885882402071729,16,1,1,1,1,0,0,1,1,1,direct_path,0.05885882402071729,0,16,1.0,SUCCESS,0.6153846153846154,0.0,0.0,0.38461538461538464,0.0
189,9190,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,21.011865233352587,0.7450307104736567,25,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05436808988451958,1.25,0.5703204274177551,0.023961198329925538,0.026663636788725853,0,0.0,0.24,0.0566770855584918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39498688310177,0.011588032399304211,0.01754400198115036,0.0032242657989263535,0.001475844392552972,0.001911793875042349,0.09446003139019013,0.7408797693252563,0.0,1.137807846069336,17.8406925201416,0,0,0,0.0,0,0.39498688310177,1,SERVO,direct_path,0.07773127499967813,0.07773127499967813,16,1,1,1,1,0,0,1,1,1,direct_path,0.07773127499967813,0,16,1.0,SUCCESS,0.84,0.0,0.0,0.16,0.0
193,9194,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,16.979785211659603,1.690238006412983,22,1,0,0,0,0,0,,any,0,0,,,nan,0,0.050987787544727325,1.1,0.34128430485725403,0.0531560673632405,0.09402499347925186,0,0.0,0.22727272727272727,0.04090906715088983,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.16049592133187285,0.011423318866449832,0.01714593602810055,0.002913179140622643,0.0018525099492928182,0.001737609635297717,0.07216496037488634,0.5261521556160667,0.0,0.8752012252807617,18.5456485748291,0,0,0,0.0,0,0.16049592133187285,1,SERVO,direct_path,0.04035613301675767,0.04035613301675767,16,1,1,1,1,0,0,1,1,1,direct_path,0.04035613301675767,0,16,1.0,SUCCESS,0.7727272727272727,0.0,0.0,0.22727272727272727,0.0
197,9198,configs/experiments/reaching_recovery/manifests/v1_final.json,1,4,18.194863873719633,1.2029427774250507,17,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05004582926630974,0.8500000000000001,0.3771931827068329,0.050367198007948255,0.0735711082816124,0,0.0,0.29411764705882354,0.053867890694601545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19320443799934822,0.010605285231790999,0.0146751279826276,0.002920347111820079,0.0014084511203691363,0.0017488665796597214,0.10135388319544933,0.6006063853993135,0.0,1.1296019554138184,24.439746856689453,0,0,0,0.0,0,0.19320443799934822,1,SERVO,direct_path,0.0518830280052498,0.0518830280052498,16,1,1,1,1,0,0,1,1,1,direct_path,0.0518830280052498,0,16,1.0,SUCCESS,0.7058823529411765,0.0,0.0,0.29411764705882354,0.0
