step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
175,8.8,-2.080659507792937,0.5149361491203308,0.11414361745119095,0.182332843542099,0.31236279010772705,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.047396622598171234,2.0177688598632812,105.3245849609375,0.5935018658638,0.5935018658638,0.1144519345357294,0.11414361745119095,0.0003083170845384481,0.39161142643540237,0.026255643259664736,0.39159992807760585,0.0063947778950764105,0.38520515018252943,0.3915999183545839,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9932150395396336,filtered,108,2,3,2,147,1,1,2,1.0,0.0,0.5935018658638,0.0,1.0,-3.7210413110874696e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.598354673135347,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5446305871009827,1,,1.5178830414797062e-18,valid,-3.7210413110874696e-05,1.04714631608109,0|0.0153095551|0.0398430702|0.0450832516|0.0434890336|0.0434890336,0.47845529|0.290462999|0.0700157042|0.0419757074|-3.72104131e-05|0.00296278959,0.660812605|0.472820315|0.25237302|0.224333023|0.182320105|0.185320105,0.59845529|0.410462999|0.190015704|0.161975707|0.11996279|0.12296279,0|0|0|0|0|0,0|-0.00947498639|-0.00614316457|-0.005148992|0.000148842013|0.000148842013,0|0|0|0|0|0,1.91382116|1.15237701|0.273919652|0.162753838|3.60621558e-10|0.0120000004,optimal,0.0546268234791313,0.00639477789507641,0.04823204558405489,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00979364791419357,0.0028554450254887342,0.0016199119854718447,0.0019928799010813236
176,8.85,-2.096149502228969,0.5149361491203308,0.11468254029750824,0.1823444664478302,0.31233397126197815,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06608236581087112,2.0003111362457275,80.36133575439453,0.5938419699668884,0.5938419699668884,0.11414362038739725,0.11468254029750824,-0.0005389199101109854,0.39049664976767556,0.04277590729111217,0.3904853768603686,-0.01044327359968244,0.40092865046005105,0.390485386905132,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,109,2,3,2,148,1,1,2,1.0,0.0,0.5938419699668884,0.0,1.0,-1.9540470321252612e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5902756677889421,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5411404967308044,1,osqp,0.0,valid,-1.9540470321252612e-05,1.0470478954254425,0|0.0108433891|0.0229804777|0.0283292393|0.0262042315|0.0262042315,0.478460211|0.288577828|0.0688291927|0.041009918|-1.95404703e-05|0.00298045953,0.660812605|0.470930223|0.251181587|0.223362313|0.182332854|0.185332854,0.598460211|0.408577828|0.188829193|0.161009918|0.11998046|0.12298046,0|0.15|0.15|0.15|0|0,0|0.0130288006|0.0114440484|0.00836229088|7.81669057e-05|7.81669057e-05,0|0|0|0|0|0,1.91384084|1.16734011|0.286760819|0.172401963|5.02438093e-09|0.012000005,optimal,0.07005736395699418,-0.01044327359968244,0.08050063755667662,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009513174998573959,0.002749292994849384,0.001489943009801209,0.001781843020580709
177,8.9,-2.080496563540146,0.5149361491203308,0.11435985565185547,0.1823529601097107,0.31231293082237244,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04761342331767082,2.009819746017456,80.20152282714844,0.5935822129249573,0.5935822129249573,0.11468254358932109,0.11435985565185547,0.0003226879374656211,0.39243470740032693,0.026662750740491865,0.3924230511191934,0.006687255830837128,0.3857357952883563,0.39242306238318564,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9939945265604162,filtered,110,2,3,2,149,1,1,2,1.0,0.0,0.5935822129249573,0.0,1.0,-1.5219604255364838e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5983196127234628,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.55055171251297,1,,0.0,valid,-1.5219604255364838e-05,1.0471942327660533,2.36438883e-18|0.015015347|0.0392025014|0.0443290768|0.0427459796|0.0427459796,0.478452894|0.290639316|0.0703041405|0.0421730591|-1.52196043e-05|0.0029847804,0.660812605|0.472999028|0.252663852|0.224532771|0.182344492|0.185344492,0.598452894|0.410639316|0.19030414|0.162173059|0.11998478|0.12298478,0|0|0|0|0|0,-1.2771446e-18|-0.00941356311|-0.00629364886|-0.00536018201|6.08784944e-05|6.08784944e-05,0|0|0|0|0|0,1.91381157|1.1531437|0.274922913|0.163332054|7.74224801e-11|0.0120000001,optimal,0.055797851349622854,0.006687255830837129,0.04911059551878572,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009664808982051909,0.002610301016829908,0.0013774390099570155,0.0020419060019776225
178,8.950000000000001,-2.096120752134084,0.5149361491203308,0.11489200592041016,0.18236052989959717,0.3122941851615906,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06525357812643051,1.9927486181259155,80.05084228515625,0.5939057469367981,0.5939057469367981,0.11435985686878414,0.11489200592041016,-0.0005321490516260186,0.3912690953830939,0.04189934548936198,0.3912576595856419,-0.010325942598900743,0.40158360218454264,0.3912576637491017,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,111,2,3,2,150,1,1,2,1.0,0.0,0.5939057469367981,0.0,1.0,-1.215942402280068e-06,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.590317637830755,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5475716590881348,1,osqp,4.185126963518124e-09,valid,-1.215942402280068e-06,1.0470836609821248,0|0.0107790788|0.023275175|0.0287228469|0.0266105127|0.0266105127,0.478458422|0.288767092|0.069088922|0.0411670366|-1.2159424e-06|0.00299878406,0.660812605|0.471121275|0.251443105|0.22352122|0.182352967|0.185352967,0.598458422|0.408767092|0.189088922|0.161167037|0.119998784|0.122998784,0|0.15|0.15|0.15|0|0,0|0.0126241552|0.0111037543|0.00807706826|4.85936095e-06|4.85936095e-06,0|0|0|0|0|0,1.91383369|1.16769252|0.287459442|0.172745215|-4.40865673e-09|0.0119999956,optimal,0.0714056131219414,-0.010325942598900744,0.08173155572084213,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009402201976627111,0.002996430965140462,0.0012231320142745972,0.0018510610098019242
179,9.0,-2.080202417243843,0.5148918032646179,0.11455801874399185,0.18236631155014038,0.3122798502445221,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.047747887670993805,1.9997351169586182,79.84919738769531,0.5936318635940552,0.5936318635940552,0.11489200454864334,0.11455801874399185,0.0003339858046514932,0.3931831861741947,0.02696463144945926,0.39317138529774665,0.0069169617540089465,0.3862544235437377,0.39317138060343,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.993958453635868,filtered,112,2,3,2,151,1,1,2,1.0,0.0,0.5936318635940552,0.0,1.0,-1.022344584891699e-06,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5982862758844035,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5551623702049255,1,,1.3010426069826053e-18,valid,-1.022344584891699e-06,1.0472312797307786,1.92976506e-19|0.014570652|0.0383981503|0.0434227324|0.0418690793|0.0418690793,0.478451041|0.29079905|0.0705682511|0.0423457435|-1.02234458e-06|0.00299897766,0.660812605|0.473160614|0.252929815|0.224707307|0.182360542|0.185360542,0.598451041|0.41079905|0.190568251|0.162345743|0.119998978|0.122998978,0|0|0|0|0|0,2.94554725e-20|-0.00939144423|-0.00640725833|-0.00550483701|4.0896173e-06|4.0896173e-06,0|0|0|0|0|0,1.91380417|1.15380475|0.275865746|0.163878137|2.38963573e-10|0.0120000002,optimal,0.05692831116447243,0.006916961754008946,0.050011349410463486,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011623990954831243,0.0038123769918456674,0.0016011729603633285,0.0020659170113503933
180,9.05,-2.095970763549841,0.5149027109146118,0.11508454382419586,0.18237116932868958,0.31226781010627747,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06447893381118774,1.9838446378707886,79.67107391357422,0.5939438939094543,0.5939438939094543,0.1145580197345087,0.11508454382419586,-0.0005265240896871609,0.3919775355635789,0.041082127730886944,0.3919659494730961,-0.010229584135192916,0.402195533608289,0.39196595286219865,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,113,2,3,2,152,1,1,2,1.0,0.0,0.5939438939094543,0.0,1.0,1.0634939686657296e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5903671835097052,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5524523854255676,1,osqp,5.304715273036359e-08,valid,1.0634939686657296e-05,1.0471135553377982,0|0.0107572601|0.0235065475|0.0290162078|0.0269120224|0.0269120224,0.478456928|0.288931559|0.0693312737|0.0413121443|1.06349397e-05|0.00301063494,0.660812605|0.471287237|0.251686951|0.223667822|0.182366313|0.185366313,0.598456928|0.408931559|0.189331274|0.161312144|0.120010635|0.123010635,0|0.15|0.15|0.15|0|0,0|0.0122346362|0.010802027|0.00783611899|-4.25923768e-05|-4.25923768e-05,0|0|0|0|0|0,1.91382771|1.16796087|0.288127122|0.173084696|-5.26180722e-08|0.0119999474,optimal,0.07261584184361589,-0.010229584135192914,0.0828454259788088,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009742418071255088,0.0027145439526066184,0.0013161899987608194,0.0021118989679962397
181,9.1,-2.0799792576491067,0.5148600339889526,0.1147407665848732,0.1823752224445343,0.3122577667236328,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04787898808717728,1.9905401468276978,79.48734283447266,0.5936617255210876,0.5936617255210876,0.11508454805452163,0.1147407665848732,0.0003437814696484326,0.3938716183588621,0.027246577133578302,0.3938596846379237,0.0071160986953977025,0.386743585942526,0.39385969911558266,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9939780332175712,filtered,114,2,3,2,153,1,1,2,1.0,0.0,0.5936617255210876,0.0,1.0,8.025161708016815e-06,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5982660213890942,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.559683620929718,1,,0.0,valid,8.025161708016815e-06,1.0472631684623936,0|0.014141534|0.0376461489|0.0425797322|0.0410516413|0.0410516413,0.478449447|0.29094058|0.0708114874|0.0424989184|8.02516171e-06|0.00300800819,0.660812605|0.473303739|0.253174646|0.224862077|0.182371184|0.185371167,0.598449447|0.41094058|0.190811487|0.162498918|0.120008025|0.123008008,0|0|0|0|0|0,0|-0.00938458081|-0.00650443087|-0.005620763|-3.21008932e-05|-3.21008932e-05,0|0|0|0|0|0,1.91379779|1.15437774|0.276741519|0.164374911|-2.46360277e-10|0.0119999319,optimal,0.057964343818525,0.007116098695397702,0.0508482451231273,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010117147932760417,0.0031975789461284876,0.0012939519947394729,0.002195534994825721
182,9.15,-2.095867458035918,0.5148792266845703,0.11526239663362503,0.18237823247909546,0.3122503161430359,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0637575164437294,1.9757789373397827,79.32586669921875,0.5939669013023376,0.5939669013023376,0.1147407633037378,0.11526239663362503,-0.0005216333298872361,0.39263118476921566,0.04032022042922916,0.3926194599893938,-0.010146604386664568,0.4027660643760584,0.3926194487620189,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,115,2,3,2,154,1,1,2,1.0,0.0,0.5939669013023376,0.0,1.0,1.826322676361236e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.590421194134247,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5571949481964111,1,osqp,1.4628882955263628e-09,valid,1.826322676361236e-05,1.0471394177415931,2.72444006e-19|0.0107531301|0.0237297899|0.0292918485|0.027193709|0.027193709,0.478455635|0.289074795|0.0695560152|0.0414434137|1.82632268e-05|0.00301823547,0.660812606|0.471431766|0.251912986|0.223800385|0.182375234|0.185375206,0.598455635|0.409074795|0.189556015|0.161443414|0.120018263|0.123018235,0|0.15|0.15|0.15|0|0,-8.29013772e-20|0.0118629014|0.0105305945|0.0076271746|-7.30539083e-05|-7.30539083e-05,0|0|0|0|0|0,1.91382254|1.16816208|0.288754655|0.173400829|-1.00121668e-09|0.011999888,optimal,0.07372328015293499,-0.01014660438666457,0.08386988453959955,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010251514031551778,0.002930716029368341,0.0015284990658983588,0.002144402009434998
183,9.200000000000001,-2.079818236448854,0.5148400068283081,0.11490999162197113,0.18238121271133423,0.31224292516708374,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04800498113036156,1.982137680053711,79.15806579589844,0.5936800241470337,0.5936800241470337,0.11526239777853894,0.11490999162197113,0.0003524061565678138,0.3945077340031844,0.027509303063899388,0.3944956782297314,0.007291672699949063,0.38720400552978235,0.3944956821482999,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9940304633805077,filtered,116,2,3,2,155,1,1,2,1.0,0.0,0.5936800241470337,0.0,1.0,1.364871206684104e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5982558502568929,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5640377402305603,1,,0.0,valid,1.364871206684104e-05,1.0472916017696419,0|0.0137314899|0.0369437314|0.0417952574|0.0402895706|0.0402895706,0.478448025|0.291064047|0.071036154|0.0426355247|1.36487121e-05|0.00301364871,0.660812606|0.473428627|0.253400734|0.225000105|0.182378229|0.185378229,0.598448025|0.411064047|0.191036154|0.162635525|0.120013649|0.123013649,0|0|0|0|0|0,0|-0.00938814418|-0.00658945067|-0.00571573941|-5.45950916e-05|-5.45950916e-05,0|0|0|0|0|0,1.9137921|1.15486804|0.277555165|0.164826359|-2.43336491e-10|0.0119999998,optimal,0.05891668970410228,0.007291672699949062,0.051625017004153215,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010197948082350194,0.002817173022776842,0.0013892010319977999,0.002184887998737395
184,9.25,-2.095804547765624,0.5148649215698242,0.11542724072933197,0.1823830008506775,0.312238484621048,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.063088059425354,1.9684555530548096,79.0113754272461,0.5939816832542419,0.5939816832542419,0.11490999247531251,0.11542724072933197,-0.0005172482540194562,0.3932366622368752,0.03961068110122212,0.3932248094960458,-0.010072561141624083,0.4032973706376699,0.39322481241620094,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,117,2,3,2,156,1,1,2,1.0,0.0,0.5939816832542419,0.0,1.0,2.3069502236697237e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5904781653983097,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5617328882217407,1,osqp,0.0,valid,2.3069502236697237e-05,1.047163182202978,0|0.0107610135|0.0239432124|0.0295500439|0.0274562337|0.0274562337,0.478454446|0.289197784|0.0697644877|0.0415622214|2.30695022e-05|0.0030230695,0.660812605|0.471555943|0.252122647|0.22392038|0.182381229|0.185381229,0.598454446|0.409197784|0.189764488|0.161562221|0.12002307|0.12302307,0|0.15|0.15|0.15|0|0,0|0.0115105716|0.0102846119|0.00744326934|-9.22059059e-05|-9.22059059e-05,0|0|0|0|0|0,1.91381779|1.16830171|0.289342563|0.173692155|7.21030472e-08|0.0120000721,optimal,0.07473871914066077,-0.010072561141624078,0.08481128028228485,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009464176022447646,0.002740444033406675,0.0012986260699108243,0.002023233100771904
185,9.3,-2.079698498130984,0.5148274302482605,0.11506713181734085,0.18238535523414612,0.3122326731681824,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.048124779015779495,1.974456548690796,78.8580322265625,0.5936922430992126,0.5936922430992126,0.11542723808344939,0.11506713181734085,0.0003601062661085369,0.39509743866162794,0.02775375353743391,0.3950852708274288,0.007448917279459536,0.38763635354796927,0.395085261771081,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,0.9941016399079218,filtered,118,2,3,2,157,1,1,2,1.0,0.0,0.5936922430992126,0.0,1.0,1.7087976017474138e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.598253111906436,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5681798458099365,1,,0.0,valid,1.7087976017474138e-05,1.0473181529597844,3.75618658e-19|0.0133426351|0.0362888127|0.0410658756|0.0395799275|0.0395799275,0.478446698|0.291169772|0.0712440519|0.042757889|1.7087976e-05|0.00301708798,0.660812605|0.47353568|0.25360996|0.225123797|0.182382996|0.185382996,0.598446698|0.411169772|0.191244052|0.162757889|0.120017088|0.123017088,0|0|0|0|0|0,6.04406109e-20|-0.00939880443|-0.00666553853|-0.00579546391|-6.8352396e-05|-6.8352396e-05,0|0|0|0|0|0,1.91378679|1.15528029|0.278310669|0.165236092|-4.9191902e-10|0.0119999995,optimal,0.05979434392457276,0.007448917279459534,0.05234542664511323,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00984072603750974,0.002866396098397672,0.0013494440354406834,0.0022457619197666645
186,9.35,-2.095766188024504,0.5148565769195557,0.11558032035827637,0.18238627910614014,0.3122303783893585,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06246878206729889,1.9617995023727417,78.72466278076172,0.593992292881012,0.593992292881012,0.11506713179649602,0.11558032035827637,-0.0005131885617803422,0.39379891724378724,0.03895071410274705,0.3937869464829109,-0.010004302964858028,0.40379124944776895,0.39378694641157497,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20185489009600133,2.1484305701451376,1,1,1,1,0,0.612367790170213,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 471, 'obstacle_contact': 28, 'self_collision': 0}",0.00010728609642315283,506,506,nan,nan,1.0,filtered,119,2,3,2,158,1,1,2,1.0,0.0,0.593992292881012,0.0,1.0,2.6081225988974777e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5905359580079138,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5660285353660583,1,osqp,0.0,valid,2.6081225988974777e-05,1.0471856585712371,0|0.0107769816|0.0241460209|0.0297914221|0.0277005417|0.0277005417,0.478453323|0.289301634|0.0699579696|0.0416697066|2.6081226e-05|0.00302608123,0.660812605|0.471660917|0.252317253|0.224028989|0.182385364|0.185385364,0.598453323|0.409301634|0.18995797|0.161669707|0.120026081|0.123026081,0|0.15|0.15|0.15|0|0,0|0.0111785347|0.0100602053|0.00727893972|-0.000104312632|-0.000104312632,0|0|0|0|0|0,1.91381329|1.16838507|0.289892084|0.173957766|1.22722452e-08|0.0120000123,optimal,0.07567175506531183,-0.010004302964858026,0.08567605803016987,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009975855937227607,0.002864724025130272,0.0013566300040110946,0.0021747989812865853
