step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm
71,3.6,-0.28823019066098365,0.23520323634147644,0.33167576789855957,0.21837206184864044,0.23520323634147644,0.37459982972977957,2,0,0,0,0.5140568614006042,3.153184175491333,64.3047103881836
72,3.6500000000000004,-0.2258530280599951,0.22624078392982483,0.33195415139198303,0.22335685789585114,0.22624078392982483,0.36433235785348256,2,0,0,0,0.4697340726852417,2.133091449737549,53.51346206665039
73,3.7,-0.14100533313446256,0.21779988706111908,0.32780417799949646,0.22824881970882416,0.21779988706111908,0.35468249325543466,2,0,0,0,0.4030378460884094,2.817260980606079,40.19560241699219
74,3.75,-0.07011473402993061,0.20957422256469727,0.320268452167511,0.23321594297885895,0.20957422256469727,0.3456062519823898,2,0,0,0,0.404822438955307,2.4779751300811768,32.8137092590332
75,3.8000000000000003,-0.005805111583266083,0.2014525681734085,0.3098948299884796,0.2383306473493576,0.2014525681734085,0.33695798184128933,2,0,0,0,0.4328400492668152,2.1463911533355713,11.442090034484863
76,3.85,0.029005668276283175,0.192916601896286,0.2983734905719757,0.24395211040973663,0.192916601896286,0.3286069889802873,2,0,0,0,0.43811485171318054,1.8026686906814575,34.2405891418457
77,3.9000000000000004,0.047500265391262245,0.18406613171100616,0.2865854501724243,0.2500728368759155,0.18406613171100616,0.32027305705979303,2,0,0,0,0.4274497330188751,2.0543155670166016,34.72063064575195
78,3.95,0.04869124077451005,0.1750863939523697,0.27540522813796997,0.2566194534301758,0.1750863939523697,0.31182691484869424,2,0,0,0,0.43805843591690063,2.92690372467041,35.83751678466797
79,4.0,0.03058169648792955,0.1661699265241623,0.26581645011901855,0.26349371671676636,0.1661699265241623,0.3032631182880058,2,0,0,0,0.4571217894554138,2.6448771953582764,17.487077713012695
80,4.05,-0.009599368087058977,0.15757712721824646,0.25886794924736023,0.27051323652267456,0.15757712721824646,0.29465336236621065,2,0,0,0,0.4736729860305786,2.5439212322235107,19.327619552612305
81,4.1000000000000005,-0.06814399365583888,0.1495603621006012,0.2553785741329193,0.2774544656276703,0.1495603621006012,0.286142045616697,2,0,0,0,0.48490139842033386,2.2722532749176025,21.9655818939209
82,4.15,-0.13640298970336637,0.14201277494430542,0.2556692659854889,0.2843781113624573,0.14201277494430542,0.2779140616811856,2,0,0,0,0.4980342984199524,2.090428590774536,29.381826400756836
83,4.2,-0.20542045050271582,0.13476130366325378,0.25956422090530396,0.29142889380455017,0.13476130366325378,0.2700387440536943,2,0,0,0,0.522584080696106,2.375062942504883,22.907487869262695
84,4.25,-0.2583928503335713,0.12777751684188843,0.26601725816726685,0.29863497614860535,0.12777751684188843,0.2624903139917767,2,0,0,0,0.5309558510780334,2.6604816913604736,26.24677085876465
85,4.3,-0.2880381027507167,0.12101515382528305,0.27366459369659424,0.3060508370399475,0.12101515382528305,0.2552422349521746,2,0,0,0,0.5448794960975647,2.452434539794922,17.88603401184082
86,4.3500000000000005,-0.2998587571603275,0.1145477220416069,0.28150081634521484,0.31359952688217163,0.1145477220416069,0.24826057419394829,2,0,0,0,0.5538554191589355,1.7925688028335571,22.434673309326172
87,4.4,-0.2926125479118858,0.10844366252422333,0.2884971499443054,0.32118791341781616,0.10844366252422333,0.2415535909645679,2,0,0,0,0.5580560564994812,1.474218726158142,15.633340835571289
88,4.45,-0.2714479198088106,0.10271959751844406,0.29396679997444153,0.32876816391944885,0.10271959751844406,0.23515288718817168,2,0,0,0,0.5588604807853699,1.2698829174041748,12.402019500732422
89,4.5,-0.23217973667684652,0.097343809902668,0.2970496118068695,0.33635151386260986,0.097343809902668,0.22908389561341724,2,0,0,0,0.5474984645843506,1.4566396474838257,16.207225799560547
90,4.55,-0.1802154829697964,0.09231826663017273,0.2972277104854584,0.34390223026275635,0.09231826663017273,0.2233495273568224,2,0,0,0,0.5424186587333679,1.7918789386749268,12.563117027282715
91,4.6000000000000005,-0.12289805351556453,0.08768712729215622,0.2944023013114929,0.35130783915519714,0.08768712729215622,0.21795229488877402,2,0,0,0,0.550482451915741,2.02481746673584,15.680805206298828
92,4.65,-0.06847226132862602,0.08348435163497925,0.2889055013656616,0.35844844579696655,0.08348435163497925,0.2129108984923439,2,0,0,0,0.5669272541999817,2.195183038711548,16.19660186767578
93,4.7,-0.004518133290210429,0.07968848943710327,0.2803862392902374,0.3652845323085785,0.07968848943710327,0.20824977999862493,2,0,0,0,0.6110013127326965,2.513890027999878,10.69933032989502
94,4.75,0.06792557730643062,0.07627212256193161,0.268558531999588,0.3717889189720154,0.07627212256193161,0.2039752532200205,2,0,0,0,0.6797184348106384,2.6940371990203857,10.691704750061035
95,4.800000000000001,0.1413685053835456,0.0731944739818573,0.25352105498313904,0.3779664635658264,0.0731944739818573,0.20008043164945766,2,0,0,0,0.75665283203125,2.7572274208068848,7.904331684112549
96,4.8500000000000005,0.2028281908693492,0.0703984722495079,0.23602719604969025,0.38386842608451843,0.0703984722495079,0.19654530752661103,2,0,0,0,0.8216108083724976,2.5369179248809814,12.297510147094727
97,4.9,0.2420588577201061,0.06781073659658432,0.21730902791023254,0.3896021544933319,0.06781073659658432,0.1933356563784417,2,0,0,0,0.8544659614562988,2.0536348819732666,21.365598678588867
98,4.95,0.25281847513235334,0.06534333527088165,0.1988530158996582,0.3953368365764618,0.06534333527088165,0.19040237394200182,2,0,0,0,0.8562809228897095,1.7455576658248901,19.69287872314453
99,5.0,0.24005365711717772,0.06292684376239777,0.18182601034641266,0.4012320339679718,0.06292684376239777,0.18768176289733102,2,0,0,0,0.832288384437561,1.7636518478393555,17.853710174560547
100,5.050000000000001,0.21260310562690365,0.06050831452012062,0.1668989062309265,0.4074372351169586,0.06050831452012062,0.1851085755765588,2,0,0,0,0.7924324870109558,1.9346281290054321,17.000436782836914
101,5.1000000000000005,0.17350349377609717,0.058058034628629684,0.15458138287067413,0.41406920552253723,0.058058034628629684,0.18262304913243554,2,0,0,0,0.7437208294868469,2.0521180629730225,23.233230590820312
102,5.15,0.12327857745601731,0.05560050159692764,0.14534862339496613,0.4211106598377228,0.05560050159692764,0.1801777576282078,2,0,0,0,0.6831663250923157,2.5664145946502686,21.53236961364746
103,5.2,0.07183969733167485,0.0531708262860775,0.13915367424488068,0.42850372195243835,0.0531708262860775,0.17775378319866186,2,0,0,0,0.6329197287559509,3.0690345764160156,20.0068416595459
104,5.25,0.019090583509298254,0.050843872129917145,0.13599294424057007,0.4360385835170746,0.050843872129917145,0.1753534449532433,2,0,0,0,0.5764278173446655,2.853760242462158,27.40725326538086
105,5.300000000000001,-0.022472858292525492,0.04859236627817154,0.13516442477703094,0.4438091218471527,0.04859236627817154,0.1730072811878604,2,0,0,0,0.503821074962616,2.9109535217285156,23.597482681274414
106,5.3500000000000005,-0.037141224373943536,0.04635255038738251,0.13515888154506683,0.45207324624061584,0.04635255038738251,0.17072299665035104,2,0,0,0,0.4514002203941345,2.655477523803711,28.502212524414062
107,5.4,-0.04423298601894176,0.04417472705245018,0.1355523318052292,0.46069416403770447,0.04417472705245018,0.16848039094103154,2,0,0,0,0.4398593008518219,2.005023717880249,25.524120330810547
108,5.45,-0.06114533802327088,0.04210318624973297,0.1368514895439148,0.46951231360435486,0.04210318624973297,0.1662869282970395,2,0,0,0,0.4600708484649658,1.7430959939956665,15.15014362335205
109,5.5,-0.08314592760348383,0.04014835134148598,0.1392994225025177,0.4784734547138214,0.04014835134148598,0.1641643308247864,2,0,0,0,0.501350462436676,1.6567320823669434,11.78634262084961
110,5.550000000000001,-0.10758545325685206,0.03844526782631874,0.14299164712429047,0.48686620593070984,0.03844526782631874,0.16212968995049037,0,0,0,0,0.5541166067123413,1.523770809173584,10.628873825073242
111,5.6000000000000005,-0.12428362106813738,0.037180911749601364,0.1474701315164566,0.4935000240802765,0.037180911749601364,0.16024583824400768,0,0,0,0,0.6029296517372131,1.326735258102417,9.194997787475586
112,5.65,-0.12971900013169382,0.03597303107380867,0.15209850668907166,0.500199556350708,0.03597303107380867,0.1586232712542494,0,0,0,0,0.6416041851043701,1.1846330165863037,10.88748550415039
113,5.7,-0.12764505754177394,0.034820180386304855,0.15646280348300934,0.506962776184082,0.034820180386304855,0.15717946285061918,0,0,0,0,0.6693950295448303,1.1247111558914185,8.895476341247559
114,5.75,-0.12363048592698761,0.033720847219228745,0.16046524047851562,0.5137876868247986,0.033720847219228745,0.15586433460743954,0,0,0,0,0.6846055388450623,0.9403892755508423,8.139070510864258
115,5.800000000000001,-0.12029013026406296,0.03267344832420349,0.16415122151374817,0.5206724405288696,0.03267344832420349,0.1546472506151501,0,0,0,0,0.6957246661186218,0.7157135009765625,7.945919513702393
116,5.8500000000000005,-0.11823857943390438,0.03167637810111046,0.1675969809293747,0.5276150107383728,0.03167637810111046,0.15350921291664663,0,0,0,0,0.7031666040420532,0.6116691827774048,6.101210117340088
117,5.9,-0.11597544250021913,0.03072797693312168,0.1707967072725296,0.5346136689186096,0.03072797693312168,0.1524381976240203,0,0,0,0,0.7077043652534485,0.6110473871231079,4.410279273986816
118,5.95,-0.11359896883412603,0.029826542362570763,0.1737511157989502,0.5416668057441711,0.029826542362570763,0.1514263442603742,0,0,0,0,0.7087702751159668,0.6380820870399475,4.392758846282959
119,6.0,-0.11048690419936548,0.02897038124501705,0.17642813920974731,0.5487728118896484,0.02897038124501705,0.1504682737160521,0,0,0,0,0.706331193447113,0.6834192872047424,3.8408617973327637
120,6.050000000000001,-0.10648398499732031,0.028157802298665047,0.17878898978233337,0.5559300184249878,0.028157802298665047,0.14956009932769124,0,0,0,0,0.7005597352981567,0.7594008445739746,3.34147047996521
121,6.1000000000000005,-0.09961898406187063,0.027387114241719246,0.1806914359331131,0.5631369352340698,0.027387114241719246,0.148698830624895,0,0,0,0,0.6884596943855286,0.872715950012207,4.0355706214904785
122,6.15,-0.087990839112639,0.026656650006771088,0.18189892172813416,0.5703919529914856,0.026656650006771088,0.14788201485304636,0,0,0,0,0.676773190498352,0.9036555886268616,3.1136691570281982
123,6.2,-0.07036016255288707,0.02596474438905716,0.18211761116981506,0.5776937007904053,0.02596474438905716,0.14710753131446402,0,0,0,0,0.6657960414886475,0.9492312669754028,3.983400583267212
124,6.25,-0.047507246786987097,0.025309761986136436,0.18110689520835876,0.585040807723999,0.025309761986136436,0.146373459270818,0,0,0,0,0.6551415920257568,1.0035890340805054,3.7548716068267822
125,6.300000000000001,-0.019924252378212392,0.024690113961696625,0.1786608248949051,0.5924317836761475,0.024690113961696625,0.14567800956242657,0,0,0,0,0.6499467492103577,1.0683506727218628,5.045053482055664
126,6.3500000000000005,0.010887516445869619,0.02410421147942543,0.1746598333120346,0.5998654961585999,0.02410421147942543,0.14501949010654316,0,0,0,0,0.6513105034828186,1.0872777700424194,3.801220417022705
127,6.4,0.04310223123365965,0.02355053462088108,0.16908201575279236,0.6073405742645264,0.02355053462088108,0.1443962670665822,0,0,0,0,0.6608873605728149,1.1001306772232056,3.6525185108184814
128,6.45,0.07649700690163838,0.023027589544653893,0.16191233694553375,0.6148557662963867,0.023027589544653893,0.14380676838567902,0,0,0,0,0.6790316700935364,1.122505784034729,4.338420867919922
129,6.5,0.10209439941548096,0.022533917799592018,0.15361298620700836,0.622409999370575,0.022533917799592018,0.14324946922745935,0,0,0,0,0.7004408240318298,1.000074028968811,7.920345306396484
130,6.550000000000001,0.11596371604933293,0.022068114951252937,0.14483468234539032,0.6300020813941956,0.022068114951252937,0.14272288686645007,0,0,0,0,0.7210785150527954,0.9569902420043945,8.806160926818848
131,6.6000000000000005,0.12062301437571073,0.02162882126867771,0.13607165217399597,0.6376308798789978,0.02162882126867771,0.14222558487422451,0,0,0,0,0.736738920211792,0.8974388837814331,6.203560829162598
132,6.65,0.11883429189036378,0.021214721724390984,0.12765604257583618,0.6452953219413757,0.021214721724390984,0.1417561720051399,0,0,0,0,0.7462806105613708,0.7385828495025635,6.436506271362305
133,6.7,0.11164508466626884,0.02082454040646553,0.11985471099615097,0.6529944539070129,0.02082454040646553,0.14131330152778016,0,0,0,0,0.7511590123176575,0.6969955563545227,5.012470245361328
134,6.75,0.09741699867425366,0.020457059144973755,0.11301983892917633,0.6607272624969482,0.020457059144973755,0.140895668648252,0,0,0,0,0.7509756088256836,0.798314094543457,6.6133575439453125
135,6.800000000000001,0.07560135928550347,0.020111097022891045,0.10753006488084793,0.6684927940368652,0.020111097022891045,0.14050201621606098,0,0,0,0,0.7412816882133484,0.9441603422164917,9.052095413208008
136,6.8500000000000005,0.04812571859959398,0.019785534590482712,0.103655606508255,0.6762900352478027,0.019785534590482712,0.14013113017054885,0,0,0,0,0.7191548943519592,1.1205471754074097,10.563698768615723
137,6.9,0.023703621360708665,0.11407263576984406,0.10119307041168213,0.6799454092979431,0.11407263576984406,0.13978184623622392,0,0,0,0,0.6936098337173462,1.1914418935775757,7.672645092010498
138,6.95,0.07127985294199675,0.10368161648511887,0.09616482257843018,0.6720672249794006,0.10368161648511887,0.1585280639912893,0,0,0,0,0.6775344014167786,2.7078804969787598,63.955806732177734
139,7.0,0.09751459226096486,0.10107828676700592,0.08983037620782852,0.664219081401825,0.10107828676700592,0.1698300272416796,0,0,0,0,0.6814582347869873,1.9142869710922241,21.28096580505371
140,7.050000000000001,0.08737402344234844,0.1108761876821518,0.08417835831642151,0.6564018130302429,0.1108761876821518,0.17667162220826105,0,0,0,0,0.690515398979187,1.3795164823532104,25.407068252563477
141,7.1000000000000005,0.052126589116452474,0.1256493330001831,0.08055044710636139,0.6486164927482605,0.1256493330001831,0.18084567237585997,0,0,0,0,0.6884355545043945,1.410899043083191,17.0531005859375
142,7.15,0.007532717285309314,0.1391666829586029,0.0794195681810379,0.6408640146255493,0.1391666829586029,0.1834297602297279,0,0,0,0,0.6762591004371643,1.4428019523620605,9.7145357131958
143,7.2,-0.04453274200438888,0.1502838283777237,0.0811496451497078,0.633145272731781,0.1502838283777237,0.18507191754905855,0,0,0,0,0.6525546312332153,1.486024022102356,8.799455642700195
144,7.25,-0.0905660111459818,0.1536896526813507,0.08536046743392944,0.6254613399505615,0.1536896526813507,0.18616241378105763,0,0,0,0,0.6021008491516113,1.4085142612457275,16.897502899169922
