step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm
85,4.3,-0.05157411382591143,0.10776975005865097,0.19827166199684143,0.5797289609909058,0.10776975005865097,0.2746862983348021,2,0,0,0,0.4947606921195984,0.7564008831977844,12.07424259185791
86,4.3500000000000005,-0.059741347444709804,0.10801399499177933,0.19726231694221497,0.5696331858634949,0.10801399499177933,0.27656404787155286,2,0,0,0,0.476217657327652,0.9204078316688538,6.431875705718994
87,4.4,-0.07404306163112807,0.10747680813074112,0.19705277681350708,0.5598798990249634,0.10747680813074112,0.2784943239719806,2,0,0,0,0.4552076458930969,1.2457537651062012,10.112041473388672
88,4.45,-0.09218803775405839,0.10719602555036545,0.19781342148780823,0.5504940152168274,0.10719602555036545,0.28046528821177114,2,0,0,0,0.42690354585647583,1.536665678024292,9.246258735656738
89,4.5,-0.1056346352703554,0.10423622280359268,0.1992528885602951,0.5415311455726624,0.10423622280359268,0.28246696578455066,2,0,0,0,0.39684224128723145,1.7910912036895752,12.593873977661133
90,4.55,-0.11139596522313398,0.09717602282762527,0.20092914998531342,0.5330711007118225,0.09717602282762527,0.2844292244135862,2,0,0,0,0.4015655815601349,2.1868081092834473,15.865119934082031
91,4.6000000000000005,-0.10793266704001808,0.08920308202505112,0.20235282182693481,0.5251519680023193,0.08920308202505112,0.2861957818360841,2,0,0,0,0.43536338210105896,2.0328426361083984,13.036113739013672
92,4.65,-0.0992675548188351,0.08094853907823563,0.20325776934623718,0.5177977085113525,0.08094853907823563,0.287599827573203,2,0,0,0,0.47889813780784607,1.8736538887023926,11.822846412658691
93,4.7,-0.08534843374616258,0.0754399299621582,0.20338982343673706,0.5109726190567017,0.0754399299621582,0.2884922467026132,2,0,0,0,0.5068889260292053,1.538244366645813,19.493392944335938
94,4.75,-0.07431900652822153,0.07033593952655792,0.202931210398674,0.5046692490577698,0.07033593952655792,0.2888023033749869,2,0,0,0,0.5310625433921814,1.455640435218811,15.351217269897461
95,4.800000000000001,-0.07357728927892027,0.06803008168935776,0.20245659351348877,0.49886056780815125,0.06803008168935776,0.2885103850570407,2,0,0,0,0.5455426573753357,1.1960296630859375,17.556745529174805
96,4.8500000000000005,-0.08690128424844062,0.06677933782339096,0.20271116495132446,0.49352213740348816,0.06677933782339096,0.2876837525173278,2,0,0,0,0.5403510332107544,1.1634670495986938,19.36687469482422
97,4.9,-0.10676673455967306,0.06708154827356339,0.2040114551782608,0.48864004015922546,0.06708154827356339,0.2866271142207137,2,0,0,0,0.5144067406654358,1.0961878299713135,16.68669319152832
98,4.95,-0.13093102358943043,0.07183808088302612,0.2065313309431076,0.4841597378253937,0.07183808088302612,0.2857089090372652,2,0,0,0,0.46548256278038025,1.6213527917861938,16.351797103881836
99,5.0,-0.15798559069146742,0.07955184578895569,0.2103751003742218,0.48011353611946106,0.07955184578895569,0.2850318725124318,2,0,0,0,0.43784859776496887,1.680402398109436,13.225573539733887
100,5.050000000000001,-0.18254557107128067,0.0806785523891449,0.2153533548116684,0.4766019880771637,0.0806785523891449,0.2846534340708644,2,0,0,0,0.4427335262298584,1.3522439002990723,16.572935104370117
101,5.1000000000000005,-0.1996562909552927,0.07523665577173233,0.22101230919361115,0.4736882746219635,0.07523665577173233,0.2844633266804133,2,0,0,0,0.4649951457977295,1.0110907554626465,20.135469436645508
102,5.15,-0.20844129160816594,0.07163280248641968,0.22686682641506195,0.47135356068611145,0.07163280248641968,0.28425756344065156,2,0,0,0,0.4798775315284729,1.108457326889038,12.205581665039062
103,5.2,-0.21894887804742239,0.07372602075338364,0.2329919934272766,0.4694904386997223,0.07372602075338364,0.28390015345135383,2,0,0,0,0.4829537868499756,1.1195259094238281,15.843313217163086
104,5.25,-0.23349720513071717,0.07721901684999466,0.23957930505275726,0.4680902063846588,0.07721901684999466,0.2834573712824924,2,0,0,0,0.4980272948741913,1.1362615823745728,8.021126747131348
105,5.300000000000001,-0.2507081127907236,0.07649142295122147,0.2467329055070877,0.467223197221756,0.07649142295122147,0.282997757209091,2,0,0,0,0.5347490906715393,1.3749592304229736,12.172446250915527
106,5.3500000000000005,-0.2476594206508941,0.08046631515026093,0.253339558839798,0.4669424593448639,0.08046631515026093,0.28246385018790676,2,0,0,0,0.5744355320930481,1.943698763847351,25.28997802734375
107,5.4,-0.23213584727135184,0.08916515111923218,0.258774995803833,0.4670747220516205,0.08916515111923218,0.28172344120799453,2,0,0,0,0.5976211428642273,1.920898199081421,30.209440231323242
108,5.45,-0.22168778214296603,0.0929851233959198,0.26336750388145447,0.4626474976539612,0.0929851233959198,0.2808322236088452,5,0,0,0,0.6154876947402954,1.725550651550293,25.766233444213867
109,5.5,-0.21091589683710935,0.10407602787017822,0.2671349048614502,0.4569627046585083,0.10407602787017822,0.27982546988015594,5,0,0,0,0.6179527640342712,1.950805902481079,16.510726928710938
110,5.550000000000001,-0.19607241018187807,0.12429078668355942,0.2699173092842102,0.450369656085968,0.12429078668355942,0.27890533349644275,5,0,0,0,0.6008819341659546,1.6686007976531982,19.15825080871582
111,5.6000000000000005,-0.17895528842305516,0.1415083259344101,0.2716512978076935,0.44310462474823,0.1415083259344101,0.27830240715581855,5,0,0,0,0.5901601910591125,1.2435424327850342,13.327729225158691
112,5.65,-0.16013635683365926,0.15946343541145325,0.27229824662208557,0.43511855602264404,0.15946343541145325,0.2780491107446274,5,0,0,0,0.5804661512374878,1.4092833995819092,7.588969707489014
113,5.7,-0.13517593085993107,0.18120382726192474,0.27159324288368225,0.4261993169784546,0.18120382726192474,0.27818926837497876,5,0,0,0,0.5574584007263184,1.8445026874542236,12.471699714660645
114,5.75,-0.11085302959771524,0.20254816114902496,0.269636869430542,0.41635096073150635,0.20254816114902496,0.2788239909000432,5,0,0,0,0.5337157249450684,2.5684025287628174,21.52700424194336
115,5.800000000000001,-0.11211325228744755,0.22476540505886078,0.26783043146133423,0.4053065776824951,0.22476540505886078,0.2801000915837627,5,0,0,0,0.5330232381820679,3.410066843032837,33.96044921875
116,5.8500000000000005,-0.1284728267162655,0.25754842162132263,0.2669607102870941,0.3920629322528839,0.25754842162132263,0.28234700156484094,4,0,0,0,0.6040819883346558,3.989694118499756,22.19565773010254
117,5.9,-0.14874205777427513,0.2997026741504669,0.26721248030662537,0.3749026358127594,0.2997026741504669,0.28620186777850415,4,0,0,0,0.7070165872573853,3.748570680618286,16.53391456604004
118,5.95,-0.15961807758509572,0.3453446924686432,0.26803258061408997,0.35537266731262207,0.3453446924686432,0.29244524684711554,4,0,0,0,0.7927320003509521,3.425410032272339,38.23728561401367
119,6.0,-0.11908154449558424,0.3834356963634491,0.2666897773742676,0.3342984616756439,0.3834356963634491,0.301674063407367,4,0,0,0,0.8446415662765503,3.1703755855560303,50.79459762573242
120,6.050000000000001,-0.04292123963197611,0.41249382495880127,0.26138216257095337,0.3127270042896271,0.41249382495880127,0.31366864677448203,4,0,0,0,0.8542290329933167,4.262670516967773,47.45827865600586
121,6.1000000000000005,0.04743691328782887,0.4248543381690979,0.2516099810600281,0.2923743426799774,0.4248543381690979,0.3273508624008048,4,0,0,0,0.8567106127738953,4.297893047332764,33.80857849121094
122,6.15,0.13232798026995835,0.40889525413513184,0.23776377737522125,0.2755085229873657,0.40889525413513184,0.3405987644058912,4,0,0,0,0.8213866353034973,6.197142601013184,81.86079406738281
123,6.2,0.2031833293388192,0.34565088152885437,0.22085195779800415,0.26418745517730713,0.34565088152885437,0.3495923881448775,4,0,0,0,0.8819884061813354,6.06485652923584,37.118988037109375
124,6.25,0.2367320825581657,0.18270635604858398,0.20306792855262756,0.259917676448822,0.18270635604858398,0.3486211344828687,4,0,0,0,0.9169346690177917,3.01210355758667,70.46589660644531
125,6.300000000000001,0.16829744877477507,0.16366489231586456,0.18951432406902313,0.2654980421066284,0.16366489231586456,0.33256183893862257,4,0,0,0,0.8042083382606506,6.193604946136475,138.02346801757812
126,6.3500000000000005,0.14652449330950618,0.15033648908138275,0.17783081531524658,0.2767646312713623,0.15033648908138275,0.3136729552232199,4,0,0,0,0.8421550989151001,2.304487943649292,103.1006088256836
127,6.4,0.1358327411401688,0.13455608487129211,0.16716477274894714,0.29163458943367004,0.13455608487129211,0.29473477954961697,4,0,0,0,0.8882012367248535,1.6367729902267456,53.376983642578125
128,6.45,0.10778347524768461,0.1177440658211708,0.15838034451007843,0.30980944633483887,0.1177440658211708,0.27722803677299324,4,0,0,0,0.9127018451690674,1.2944728136062622,18.647724151611328
129,6.5,0.059349379484764014,0.10097382217645645,0.15249554812908173,0.3311786949634552,0.10097382217645645,0.26017851169017175,4,0,0,0,0.9199618697166443,0.819579005241394,14.308330535888672
130,6.550000000000001,-0.004639118894215528,0.08525750786066055,0.15024250745773315,0.35538384318351746,0.08525750786066055,0.24341958178147008,4,0,0,0,0.9122831225395203,0.6944701671600342,9.347076416015625
131,6.6000000000000005,-0.07537219506912635,0.07135090976953506,0.15186375379562378,0.38182520866394043,0.07135090976953506,0.2272453387959659,4,0,0,0,0.8911592364311218,0.8035020232200623,6.824989318847656
132,6.65,-0.13801375735065854,0.05970722436904907,0.15679499506950378,0.40956541895866394,0.05970722436904907,0.21212649081451854,4,0,0,0,0.8535377383232117,0.9059440493583679,10.871991157531738
133,6.7,-0.17869819388630986,0.050457630306482315,0.16373437643051147,0.43733635544776917,0.050457630306482315,0.19852190717639423,4,0,0,0,0.800453782081604,1.3093408346176147,11.595879554748535
134,6.75,-0.1868482743129377,0.043504949659109116,0.17084987461566925,0.4634750187397003,0.043504949659109116,0.1867579817051603,4,0,0,0,0.7378371953964233,1.974709391593933,15.209375381469727
135,6.800000000000001,-0.16298246026435387,0.03850790858268738,0.17640778422355652,0.48654690384864807,0.03850790858268738,0.17699271609037598,4,0,0,0,0.6812742352485657,2.6470258235931396,16.00166130065918
136,6.8500000000000005,-0.1150703600707955,0.03506842628121376,0.17918075621128082,0.5054739117622375,0.03506842628121376,0.16918804206241855,4,0,0,0,0.6231949925422668,3.0746991634368896,14.266070365905762
137,6.9,-0.05685697590498769,0.032815203070640564,0.17872509360313416,0.5197172164916992,0.032815203070640564,0.16316613253627035,4,0,0,0,0.5417099595069885,3.425762176513672,25.833192825317383
138,6.95,0.0019539814422144097,0.03144635260105133,0.17513133585453033,0.5292753577232361,0.03144635260105133,0.15867573191726492,4,0,0,0,0.4572683572769165,3.7305338382720947,22.81002426147461
139,7.0,0.04908201186623385,0.030658749863505363,0.16915158927440643,0.535140872001648,0.030658749863505363,0.1554485524297016,4,0,0,0,0.4152941405773163,3.645416498184204,25.158945083618164
140,7.050000000000001,0.08018877034255295,0.03015276789665222,0.16174955666065216,0.5390661954879761,0.03015276789665222,0.15320560473801237,4,0,0,0,0.44326338171958923,2.6869659423828125,30.70542335510254
141,7.1000000000000005,0.0843459148959492,0.029572924599051476,0.15438641607761383,0.5437282919883728,0.029572924599051476,0.15166284047723735,4,0,0,0,0.49371322989463806,2.280974864959717,55.14887237548828
142,7.15,0.06614480094230196,0.21274259686470032,0.1482311189174652,0.5294238924980164,0.21274259686470032,0.15051142959690644,4,0,0,0,0.5498819947242737,2.656348466873169,31.96985626220703
143,7.2,-0.014660339793483121,0.1333029419183731,0.14654822647571564,0.518570065498352,0.1333029419183731,0.19445594041881892,4,0,0,0,0.48683467507362366,4.471731185913086,79.40013122558594
