episode,seed,seed_manifest,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
34,9035,configs/experiments/reaching_recovery/manifests/v1_final.json,21.775895233994984,0.0,6,1,0,0,0,0,0,,any,0,0,,,nan,0,0.041509173810482025,0.30000000000000004,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3970871989925702,3.415013313293457,72.23768615722656,0,0,0,0.0,0,nan
35,9036,configs/experiments/reaching_recovery/manifests/v1_final.json,21.890336750444323,0.0,5,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05249014124274254,0.25,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3475109815597534,3.0590178966522217,49.20598602294922,0,0,0,0.0,0,nan
36,9037,configs/experiments/reaching_recovery/manifests/v1_final.json,23.694615272031946,0.0,8,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04455510899424553,0.4,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3052589502185583,2.9725780487060547,53.54182052612305,0,0,0,0.0,0,nan
37,9038,configs/experiments/reaching_recovery/manifests/v1_final.json,23.66492622731364,0.0,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04877150058746338,0.55,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.251266517422416,2.5440895557403564,48.95131301879883,0,0,0,0.0,0,nan
38,9039,configs/experiments/reaching_recovery/manifests/v1_final.json,21.377870172132578,0.0,5,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04084748029708862,0.25,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2889689952135086,2.927490472793579,60.671051025390625,0,0,0,0.0,0,nan
39,9040,configs/experiments/reaching_recovery/manifests/v1_final.json,25.749604516971857,0.0,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.053574442863464355,0.65,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33850393960109126,3.0562431812286377,44.22566223144531,0,0,0,0.0,0,nan
40,9041,configs/experiments/reaching_recovery/manifests/v1_final.json,23.432433273756878,0.0,24,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03474917635321617,1.2000000000000002,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23857869983961186,2.248135566711426,37.46463394165039,0,0,0,0.0,0,nan
41,9042,configs/experiments/reaching_recovery/manifests/v1_final.json,22.946744476590414,0.0,15,1,0,0,0,0,0,,any,0,0,,,nan,0,0.050768934190273285,0.75,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16254406323035558,1.8144720792770386,33.446632385253906,0,0,0,0.0,0,nan
42,9043,configs/experiments/reaching_recovery/manifests/v1_final.json,25.07128611112055,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03746383637189865,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33727235719561577,2.9453206062316895,40.446006774902344,0,0,0,0.0,0,nan
43,9044,configs/experiments/reaching_recovery/manifests/v1_final.json,25.748767393967498,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04919663071632385,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38031428679823875,3.2511537075042725,50.98438262939453,0,0,0,0.0,0,nan
44,9045,configs/experiments/reaching_recovery/manifests/v1_final.json,26.61230138308288,0.0,10,1,0,0,0,0,0,,any,0,0,,,nan,0,0.022751063108444214,0.5,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26356999576091766,2.6085360050201416,42.91191101074219,0,0,0,0.0,0,nan
45,9046,configs/experiments/reaching_recovery/manifests/v1_final.json,24.00351040203151,0.0,10,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054859768599271774,0.5,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21091504953801632,2.2875235080718994,43.1612548828125,0,0,0,0.0,0,nan
46,9047,configs/experiments/reaching_recovery/manifests/v1_final.json,25.58989696352326,0.0,16,1,0,0,0,0,0,,any,0,0,,,nan,0,0.022337568923830986,0.8,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31744159292429686,2.8764736652374268,44.82773971557617,0,0,0,0.0,0,nan
47,9048,configs/experiments/reaching_recovery/manifests/v1_final.json,23.595317679584824,0.0,9,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03171790763735771,0.45,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3013734800948037,2.8956573009490967,59.19144058227539,0,0,0,0.0,0,nan
48,9049,configs/experiments/reaching_recovery/manifests/v1_final.json,24.509789663664506,0.0,18,1,0,0,0,0,0,,any,0,0,,,nan,0,0.047274187207221985,0.9,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2517668099866973,2.3855974674224854,43.98973846435547,0,0,0,0.0,0,nan
49,9050,configs/experiments/reaching_recovery/manifests/v1_final.json,22.874905727940178,0.0,6,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04587380960583687,0.30000000000000004,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3548272003730138,3.1780192852020264,55.04022979736328,0,0,0,0.0,0,nan
50,9051,configs/experiments/reaching_recovery/manifests/v1_final.json,24.007201169656682,0.0,10,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04227491095662117,0.5,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.345600825548172,3.061560869216919,54.81061553955078,0,0,0,0.0,0,nan
51,9052,configs/experiments/reaching_recovery/manifests/v1_final.json,25.401855593522995,0.0,16,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0433695986866951,0.8,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2167334733530879,2.287384033203125,40.726646423339844,0,0,0,0.0,0,nan
52,9053,configs/experiments/reaching_recovery/manifests/v1_final.json,23.219455037995655,0.0,9,1,0,0,0,0,0,,any,0,0,,,nan,0,0.039627645164728165,0.45,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37993668516476947,3.3656272888183594,59.58372497558594,0,0,0,0.0,0,nan
53,9054,configs/experiments/reaching_recovery/manifests/v1_final.json,23.20039637050885,0.0,10,1,0,0,0,0,0,,any,0,0,,,nan,0,0.042002663016319275,0.5,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24366518706083298,2.215611457824707,40.043216705322266,0,0,0,0.0,0,nan
54,9055,configs/experiments/reaching_recovery/manifests/v1_final.json,24.131462771942587,0.0,15,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05162655562162399,0.75,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2446159412463506,2.3261492252349854,38.84790802001953,0,0,0,0.0,0,nan
55,9056,configs/experiments/reaching_recovery/manifests/v1_final.json,23.011015724906294,0.0,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04373565688729286,0.65,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.237458750892144,2.549767017364502,55.43150329589844,0,0,0,0.0,0,nan
56,9057,configs/experiments/reaching_recovery/manifests/v1_final.json,20.196772383493098,0.0,1,1,0,0,0,0,0,,any,0,0,,,nan,0,0.029004275798797607,0.05,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.46845364570617676,3.8249080181121826,76.49816131591797,0,0,0,0.0,0,nan
57,9058,configs/experiments/reaching_recovery/manifests/v1_final.json,26.65647745315065,0.0,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03595514968037605,0.7000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28797435760498047,2.7864654064178467,41.3258171081543,0,0,0,0.0,0,nan
58,9059,configs/experiments/reaching_recovery/manifests/v1_final.json,25.33227651780513,0.0,19,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05056142807006836,0.9500000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22945566298930267,2.2173993587493896,35.057193756103516,0,0,0,0.0,0,nan
