target_capsule,target_capsule_index,sample_index,capsule_closest_index,bullet_closest_link_index,capsule_distance_m,bullet_distance_m,capsule_minus_bullet_m,capsule_violation,bullet_violation,capsule_collision,bullet_collision
wrist_1,3,47,2,4,-0.06643367310278459,-0.058753184219940344,-0.007680488882844241,1,1,1,1
wrist_1,3,48,3,5,0.1065609428203895,0.10351255531178377,0.0030483875086057266,1,1,0,0
wrist_1,3,49,2,4,-0.0693801631884455,-0.063610426427551,-0.005769736760894498,1,1,1,1
wrist_1,3,50,4,6,-0.0420133490533392,-0.020766628823400995,-0.021246720229938204,1,1,1,1
wrist_1,3,51,4,7,0.013383252181736,0.03497269597789793,-0.021589443796161928,1,1,0,0
wrist_1,3,52,3,6,0.2116651112879932,0.21099996860334824,0.0006651426846449593,0,0,0,0
wrist_1,3,53,2,4,0.007779976612499545,0.01792462525642015,-0.010144648643920604,1,1,0,0
wrist_1,3,54,4,7,0.021446677839818407,0.06674470563352733,-0.04529802779370892,1,1,0,0
wrist_1,3,55,2,5,0.07967317340000585,0.08531951835295545,-0.005646344952949606,1,1,0,0
wrist_1,3,56,1,3,-0.06058848967828126,-0.050912977050078786,-0.009675512628202473,1,1,1,1
wrist_1,3,57,1,3,0.1342694649318643,0.12277437700088314,0.011495087930981168,0,0,0,0
wrist_1,3,58,2,4,-0.009932919156393244,-0.004923000781222153,-0.005009918375171091,1,1,1,1
wrist_1,3,59,2,5,-0.035024942244735915,-0.031924214394098135,-0.00310072785063778,1,1,1,1
wrist_1,3,60,3,6,-0.02320039375626591,-0.024747128018136236,0.001546734261870325,1,1,1,1
wrist_1,3,61,4,7,0.10735911214270483,0.1637042856577742,-0.056345173515069374,1,0,0,0
wrist_1,3,62,4,3,0.20510563097375545,0.22419311777447698,-0.01908748680072153,0,0,0,0
wrist_1,3,63,1,3,-0.11132360349984936,-0.11228683096533963,0.0009632274654902684,1,1,1,1
wrist_1,3,64,4,4,-0.010339719901532068,0.0043405759760723195,-0.014680295877604388,1,1,1,0
wrist_1,3,65,4,7,0.051261728930494105,0.10718521357691099,-0.05592348464641689,1,1,0,0
wrist_1,3,66,1,3,0.059111214158906744,0.04805336589239073,0.011057848266516013,1,1,0,0
wrist_1,3,67,2,4,0.0773675406746051,0.08750956004740598,-0.010142019372800876,1,1,0,0
wrist_1,3,68,3,6,0.10829790619260787,0.11037278724327401,-0.0020748810506661386,1,1,0,0
wrist_1,3,69,3,5,-0.028706497459041525,-0.020475706143018885,-0.00823079131602264,1,1,1,1
wrist_1,3,70,3,6,0.12278065635803165,0.13553865613223579,-0.012757999774204137,0,0,0,0
wrist_1,3,71,4,4,0.013218876158981041,0.0365376496298101,-0.023318773470829057,1,1,0,0
wrist_1,3,72,2,4,0.10387573654492774,0.1138512960342529,-0.009975559489325159,1,1,0,0
wrist_1,3,73,4,7,0.08828294027384684,0.12028619745138369,-0.032003257177536854,1,0,0,0
wrist_1,3,74,3,5,0.005266000857135661,0.020626884413369947,-0.015360883556234287,1,1,0,0
wrist_1,3,75,4,7,0.00891242821439689,0.049906039970581045,-0.040993611756184156,1,1,0,0
wrist_1,3,76,1,3,0.060734787099859744,0.05492531539994103,0.005809471699918717,1,1,0,0
wrist_1,3,77,2,4,0.23487235142586388,0.24807708173189486,-0.013204730306030976,0,0,0,0
wrist_1,3,78,3,6,0.13192429873014938,0.15304195354461828,-0.021117654814468895,0,0,0,0
wrist_1,3,79,3,6,0.18567065471777233,0.1978578238667944,-0.01218716914902207,0,0,0,0
wrist_1,3,80,1,1,0.16649228849101294,0.1645467788364503,0.0019455096545626382,0,0,0,0
wrist_1,3,81,4,7,0.21634256789847917,0.24740243350225882,-0.031059865603779657,0,0,0,0
wrist_1,3,82,1,3,0.10518891696769928,0.10112601530570298,0.004062901661996299,1,1,0,0
wrist_1,3,83,3,3,0.08929305947006849,0.09726910329804833,-0.00797604382797984,1,1,0,0
wrist_1,3,84,3,5,0.056297924557747236,0.05678715572066273,-0.0004892311629154933,1,1,0,0
wrist_1,3,85,3,5,0.07834485923208065,0.07743531984497659,0.000909539387104058,1,1,0,0
wrist_1,3,86,1,3,0.06107057012350173,0.058838369399208806,0.002232200724292921,1,1,0,0
wrist_1,3,87,4,7,-0.01205695997155977,0.009876643399375537,-0.021933603370935306,1,1,1,0
wrist_1,3,88,3,6,-0.0345192818389137,-0.01660974030885179,-0.017909541530061912,1,1,1,1
wrist_1,3,89,4,7,0.15932215387486254,0.1819601887071593,-0.02263803483229676,0,0,0,0
wrist_1,3,90,2,4,0.05577141244533934,0.0743838636842438,-0.018612451238904454,1,1,0,0
wrist_1,3,91,3,6,0.22503047489807537,0.22171149928924389,0.003318975608831487,0,0,0,0
wrist_1,3,92,1,3,-0.05799386592464251,-0.06161336390548756,0.0036194979808450503,1,1,1,1
