step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm
144,7.25,-0.02466098948619548,0.09456060081720352,0.10254929959774017,0.3574162721633911,0.09456060081720352,0.2622639353609405,4,0,0,0,0.7374289631843567,1.1006789207458496,16.466522216796875
145,7.300000000000001,-0.027173284388918546,0.09541966766119003,0.10287952423095703,0.3555900454521179,0.09541966766119003,0.2622112087132328,4,0,0,0,0.7527278065681458,0.7800511121749878,14.637429237365723
146,7.3500000000000005,-0.03632007371787296,0.09560297429561615,0.10370022058486938,0.35390886664390564,0.09560297429561615,0.26197858490875126,4,0,0,0,0.7533062100410461,0.6329917311668396,12.618391036987305
147,7.4,-0.04914678335708523,0.09562172740697861,0.10519912838935852,0.35238295793533325,0.09562172740697861,0.2616405928830152,4,0,0,0,0.740314781665802,0.5720983147621155,8.993412017822266
148,7.45,-0.06060643384977602,0.09657052904367447,0.1072862446308136,0.3508506417274475,0.09657052904367447,0.26115702736575475,4,0,0,0,0.721924364566803,0.42029666900634766,11.630935668945312
149,7.5,-0.06827303800615653,0.09895990043878555,0.10973844677209854,0.3490877151489258,0.09895990043878555,0.2605348033201639,4,0,0,0,0.7022631168365479,0.6953133344650269,9.353606224060059
150,7.550000000000001,-0.07392001970689761,0.10220659524202347,0.11243653297424316,0.3469848334789276,0.10220659524202347,0.2598787550822066,4,0,0,0,0.6834827661514282,0.8397628664970398,3.3474936485290527
151,7.6000000000000005,-0.07994277059217753,0.1054961308836937,0.11539404094219208,0.34457314014434814,0.1054961308836937,0.25930378806760906,4,0,0,0,0.6695826649665833,0.8721112012863159,2.4444711208343506
152,7.65,-0.08694252610797978,0.10860060155391693,0.1186552569270134,0.3419181704521179,0.10860060155391693,0.258871245536234,4,0,0,0,0.6605420112609863,0.9082862138748169,2.754990816116333
153,7.7,-0.09535493749063019,0.11097295582294464,0.12228666990995407,0.3391640782356262,0.11097295582294464,0.25859368889710865,4,0,0,0,0.6522747278213501,0.9024662375450134,3.3828158378601074
154,7.75,-0.10367652512278072,0.1126968041062355,0.1262693554162979,0.3364267349243164,0.1126968041062355,0.2583879540513847,4,0,0,0,0.6451268792152405,1.0014278888702393,6.059264659881592
155,7.800000000000001,-0.11070204990750909,0.11404408514499664,0.13051921129226685,0.3337676227092743,0.11404408514499664,0.2581133487711883,4,0,0,0,0.6430143117904663,1.158080816268921,4.912954330444336
156,7.8500000000000005,-0.11623607269879535,0.11541088670492172,0.13494494557380676,0.33118125796318054,0.11541088670492172,0.25763425931675454,4,0,0,0,0.6511325240135193,1.2352285385131836,3.1335973739624023
157,7.9,-0.11982626785802494,0.11726392805576324,0.1394352912902832,0.32859280705451965,0.11726392805576324,0.25687784567679894,4,0,0,0,0.6576777696609497,1.0753792524337769,5.736865520477295
158,7.95,-0.12102981169432271,0.11994042992591858,0.14385433495044708,0.32588353753089905,0.11994042992591858,0.2558708284807559,4,0,0,0,0.6526992321014404,0.9944165945053101,8.547266006469727
159,8.0,-0.12066390568604249,0.12721757590770721,0.1481134295463562,0.32307493686676025,0.12721757590770721,0.2547073865639581,4,0,0,0,0.6473541855812073,1.1181544065475464,4.022154331207275
160,8.05,-0.11849362285618584,0.13362081348896027,0.15211708843708038,0.32024478912353516,0.13362081348896027,0.25340455949549356,4,0,0,0,0.6430385112762451,1.2187929153442383,4.7764058113098145
161,8.1,-0.11692039600033655,0.1358315497636795,0.1559046357870102,0.3176402747631073,0.1358315497636795,0.2520854859764048,4,0,0,0,0.6433767080307007,1.1490551233291626,6.03297758102417
162,8.15,-0.11626313898639468,0.1357121765613556,0.15953116118907928,0.315386563539505,0.1357121765613556,0.251734765840451,4,0,0,0,0.6485910415649414,0.9235743880271912,5.466290473937988
163,8.200000000000001,-0.11546103724188014,0.13778267800807953,0.16299033164978027,0.3134238123893738,0.13778267800807953,0.2517855877515952,4,0,0,0,0.6582702398300171,0.8017014861106873,4.486175060272217
164,8.25,-0.11457080357959543,0.1401112824678421,0.16627852618694305,0.3118140995502472,0.1401112824678421,0.2519751237335173,4,0,0,0,0.6723869442939758,0.9284685254096985,5.619050025939941
165,8.3,-0.1119108465436547,0.14728356897830963,0.1693039983510971,0.3104209005832672,0.14728356897830963,0.2521575991214733,4,0,0,0,0.6899389624595642,1.1165118217468262,5.079298973083496
166,8.35,-0.10840089664676618,0.16184505820274353,0.17202839255332947,0.3087547719478607,0.16184505820274353,0.252371424669112,4,0,0,0,0.7149755358695984,1.3200958967208862,6.6964311599731445
167,8.4,-0.10268084963644476,0.1909891813993454,0.17434349656105042,0.30586355924606323,0.1909891813993454,0.25228949036245657,4,0,0,0,0.7422658205032349,1.4753572940826416,7.885356903076172
168,8.450000000000001,-0.09614238302477007,0.24161118268966675,0.17621923983097076,0.30067387223243713,0.24161118268966675,0.25250335903591975,4,0,0,0,0.7554129362106323,1.6509487628936768,17.837657928466797
169,8.5,-0.07837419870564652,0.3103128969669342,0.17704448103904724,0.2909712791442871,0.3103128969669342,0.2546778585014367,3,0,0,0,0.7471275925636292,2.8815975189208984,38.65105438232422
170,8.55,-0.049253599660301,0.3486688435077667,0.17623448371887207,0.27929550409317017,0.3486688435077667,0.25931262414639933,3,0,0,0,0.7305946946144104,4.1429033279418945,46.45789337158203
171,8.6,-0.024107363331532117,0.3851652145385742,0.17413108050823212,0.26660001277923584,0.3851652145385742,0.2661274825790668,3,0,0,0,0.7854295969009399,3.6405420303344727,17.019405364990234
172,8.65,0.0037693600561347117,0.375623881816864,0.170621857047081,0.2558772563934326,0.375623881816864,0.27503896812155715,3,0,0,0,0.7946527600288391,3.4249467849731445,48.70280838012695
173,8.700000000000001,0.024389432014049178,0.3255382180213928,0.1661674678325653,0.24857576191425323,0.3255382180213928,0.28451396492851694,3,0,0,0,0.7915669083595276,2.3797459602355957,35.950408935546875
174,8.75,0.0073082845643035734,0.2467718869447708,0.1627814918756485,0.24458135664463043,0.2467718869447708,0.29263612302779907,3,0,0,0,0.7186028957366943,2.537034511566162,62.790557861328125
175,8.8,-0.03234657931257175,0.21748922765254974,0.16158878803253174,0.24185951054096222,0.21748922765254974,0.29832813401603553,3,0,0,0,0.611670196056366,3.991710901260376,44.290931701660156
176,8.85,-0.05817253637864541,0.23074544966220856,0.1618509441614151,0.2390109747648239,0.23074544966220856,0.30332470698903313,3,0,0,0,0.5339971780776978,3.2592480182647705,30.124874114990234
177,8.9,-0.05106707727561444,0.29536712169647217,0.16175581514835358,0.2344820648431778,0.29536712169647217,0.30801649119705143,3,0,0,0,0.5491064786911011,2.1201701164245605,68.35841369628906
178,8.950000000000001,-0.024242944087719705,0.30957064032554626,0.1602259874343872,0.22977925837039948,0.30957064032554626,0.3136087835604957,3,0,0,0,0.5930009484291077,2.0859262943267822,40.27408218383789
179,9.0,0.005358591124740713,0.22847071290016174,0.15715962648391724,0.22761158645153046,0.22847071290016174,0.3199611191416787,3,0,0,0,0.6000041365623474,2.091912031173706,36.53195571899414
180,9.05,0.0012844373698246158,0.2267475575208664,0.15441125631332397,0.22620220482349396,0.2267475575208664,0.32519395640283866,3,0,0,0,0.5429564118385315,2.2373054027557373,58.57143020629883
181,9.1,0.0047210941429918305,0.2268500179052353,0.15158110857009888,0.2250967174768448,0.2268500179052353,0.32927172373209423,3,0,0,0,0.5503922700881958,1.636765956878662,23.08835220336914
182,9.15,0.018640062718772867,0.2271420806646347,0.14809828996658325,0.2241525799036026,0.2271420806646347,0.33246192997976554,3,0,0,0,0.5813427567481995,1.3581795692443848,27.499073028564453
183,9.200000000000001,0.02643877608112433,0.22530622780323029,0.14430910348892212,0.22388876974582672,0.22530622780323029,0.3350165181931918,3,0,0,0,0.6049543023109436,1.0786372423171997,13.410014152526855
184,9.25,0.024027025631457928,0.2251473069190979,0.140766903758049,0.22397945821285248,0.2251473069190979,0.336729135607306,3,0,0,0,0.618655800819397,1.009589672088623,12.965682029724121
185,9.3,0.010190561679480369,0.22862201929092407,0.13805538415908813,0.22297154366970062,0.22862201929092407,0.33769483285821905,3,0,0,0,0.6302747130393982,2.2320683002471924,30.797725677490234
186,9.35,-0.01802085562775206,0.25017276406288147,0.13689763844013214,0.2201826423406601,0.25017276406288147,0.33896456232276023,3,0,0,0,0.6586992740631104,3.712615966796875,33.381866455078125
187,9.4,-0.04914677658101148,0.26245686411857605,0.13741430640220642,0.21701647341251373,0.26245686411857605,0.341666984820007,3,0,0,0,0.7179614901542664,4.562203407287598,40.27294921875
188,9.450000000000001,-0.08210832291340582,0.23963704705238342,0.13973207771778107,0.21598054468631744,0.23963704705238342,0.3455469057541919,3,0,0,0,0.7810121774673462,3.658322334289551,36.33615493774414
189,9.5,-0.09556971315820834,0.23253443837165833,0.1427658647298813,0.21983487904071808,0.23253443837165833,0.3486268337715764,3,0,0,0,0.7857553362846375,1.4048583507537842,59.08480453491211
190,9.55,-0.10670807149140318,0.21710048615932465,0.14628981053829193,0.22866325080394745,0.21710048615932465,0.3477095082689782,3,0,0,0,0.7898573875427246,2.1808931827545166,52.367767333984375
191,9.600000000000001,-0.12320787454078477,0.19765546917915344,0.15060469508171082,0.24079881608486176,0.19765546917915344,0.34115016090608397,3,0,0,0,0.7340679168701172,1.3281731605529785,53.04712677001953
192,9.65,-0.15128349867553545,0.17892105877399445,0.15625986456871033,0.2537800073623657,0.17892105877399445,0.3296439592107341,3,0,0,0,0.634105384349823,2.561556816101074,34.59177017211914
193,9.700000000000001,-0.17680676575327453,0.1619749367237091,0.16310065984725952,0.26686936616897583,0.1619749367237091,0.315446307742449,3,0,0,0,0.5669804215431213,2.165179491043091,32.303279876708984
194,9.75,-0.20730099876804858,0.1477227658033371,0.171331986784935,0.27910372614860535,0.1477227658033371,0.30033002667656683,3,0,0,0,0.5179641246795654,2.0683677196502686,12.833016395568848
195,9.8,-0.23113396388183105,0.13503949344158173,0.18053829669952393,0.29115062952041626,0.13503949344158173,0.28571141282537266,3,0,0,0,0.5086979269981384,1.5239168405532837,21.75109100341797
196,9.850000000000001,-0.24633908656634776,0.12267033010721207,0.1901998668909073,0.3041929006576538,0.12267033010721207,0.27200222380847944,3,0,0,0,0.5244549512863159,0.887943685054779,21.0268611907959
197,9.9,-0.25766356719687356,0.11052023619413376,0.2000652402639389,0.318552166223526,0.11052023619413376,0.2589609828068289,3,0,0,0,0.5351848602294922,0.5886064767837524,12.937291145324707
198,9.950000000000001,-0.26136121209069363,0.09900783002376556,0.20969681441783905,0.33395254611968994,0.09900783002376556,0.24640580164234674,3,0,0,0,0.5193847417831421,0.6882540583610535,15.619397163391113
199,10.0,-0.26293464276359374,0.08848530054092407,0.21897268295288086,0.34999844431877136,0.08848530054092407,0.23439052947466077,3,0,0,0,0.5030671954154968,0.8422433137893677,7.724952697753906
200,10.05,-0.26486127939786785,0.08132586628198624,0.22791169583797455,0.36228784918785095,0.08132586628198624,0.2230845946953962,5,0,0,0,0.5012885332107544,0.8459625244140625,7.479415416717529
201,10.100000000000001,-0.2632570448609479,0.07533513754606247,0.23632508516311646,0.3736362159252167,0.07533513754606247,0.21351362742302435,5,0,0,0,0.500700831413269,1.0814123153686523,6.944164276123047
202,10.15,-0.25201308814914186,0.06970694661140442,0.24371324479579926,0.3853740394115448,0.06970694661140442,0.20543865667174827,5,0,0,0,0.49709460139274597,1.5294554233551025,11.756561279296875
203,10.200000000000001,-0.23244681854310784,0.06449835747480392,0.2496788501739502,0.3973654508590698,0.06449835747480392,0.19840243188375573,5,0,0,0,0.5097886323928833,1.9668891429901123,13.68285083770752
204,10.25,-0.2084038454096219,0.05967944115400314,0.25406062602996826,0.4096398949623108,0.05967944115400314,0.19215281964044378,5,0,0,0,0.5418617129325867,2.093505620956421,7.633574485778809
205,10.3,-0.19114808846153047,0.05540648475289345,0.25730350613594055,0.4216845631599426,0.05540648475289345,0.18652688754022484,5,0,0,0,0.5698506832122803,1.9132643938064575,13.887864112854004
206,10.350000000000001,-0.1783246097387746,0.051703259348869324,0.25969696044921875,0.4332004189491272,0.051703259348869324,0.18148772392126142,5,0,0,0,0.5776917934417725,1.8905278444290161,18.433095932006836
207,10.4,-0.17439074331740534,0.048438478261232376,0.2617540657520294,0.44435906410217285,0.048438478261232376,0.17702243665925,5,0,0,0,0.5702298879623413,1.8233650922775269,18.34319496154785
208,10.450000000000001,-0.17909538536304154,0.045588720589876175,0.2639464735984802,0.45502686500549316,0.045588720589876175,0.1730721761985898,5,0,0,0,0.5700391530990601,1.7220983505249023,8.715291023254395
209,10.5,-0.18217661442566005,0.04312598332762718,0.26618167757987976,0.4650774598121643,0.04312598332762718,0.16959251426881233,5,0,0,0,0.5861688852310181,1.5413364171981812,11.824535369873047
210,10.55,-0.1759662726397142,0.041024718433618546,0.2679652273654938,0.4743731617927551,0.041024718433618546,0.16654589140351025,5,0,0,0,0.6082630157470703,1.5863491296768188,10.022991180419922
211,10.600000000000001,-0.159674030971807,0.03917771205306053,0.26879218220710754,0.4831845760345459,0.03917771205306053,0.16389982521892832,5,0,0,0,0.6208650469779968,1.704022765159607,12.010736465454102
212,10.65,-0.13236944706673406,0.03733629733324051,0.2681361734867096,0.4926646947860718,0.03733629733324051,0.16159308435734857,5,0,0,0,0.6243632435798645,1.958542823791504,20.377613067626953
213,10.700000000000001,-0.09327579164360436,0.035309504717588425,0.2654585540294647,0.5040454268455505,0.035309504717588425,0.1594921157094841,5,0,0,0,0.6377711892127991,2.316147804260254,18.99432373046875
214,10.75,-0.04773092817490699,0.03310155123472214,0.2605374753475189,0.5178105235099792,0.03310155123472214,0.1574424365957382,5,0,0,0,0.6763002872467041,2.3468966484069824,11.412521362304688
215,10.8,-0.003937385727749714,0.10374195873737335,0.25358811020851135,0.5196036696434021,0.10374195873737335,0.1553529992381614,5,0,0,0,0.7274236679077148,2.030021905899048,10.923376083374023
216,10.850000000000001,-0.014689112550315997,0.06973764300346375,0.24754291772842407,0.5133413076400757,0.06973764300346375,0.19815089821894258,5,0,0,0,0.7333219051361084,3.07828688621521,64.49227142333984
217,10.9,0.0010888180835108407,0.07482758164405823,0.24101556837558746,0.5069402456283569,0.07482758164405823,0.22470368282047481,5,0,0,0,0.755343496799469,1.5048649311065674,71.12104034423828
218,10.950000000000001,0.0010398540707647719,0.08228012174367905,0.2348250299692154,0.5000812411308289,0.08228012174367905,0.24153345769274776,5,0,0,0,0.7675779461860657,1.021018385887146,16.36526870727539
219,11.0,-0.035891354374047654,0.09142706543207169,0.23088450729846954,0.4924774169921875,0.09142706543207169,0.25262674720463285,5,0,0,0,0.75853031873703,1.4333562850952148,29.550405502319336
220,11.05,-0.08176094188173125,0.11472870409488678,0.22955858707427979,0.4835149645805359,0.11472870409488678,0.2604877659760542,5,0,0,0,0.7501966953277588,1.5271414518356323,13.50230598449707
221,11.100000000000001,-0.1367131572548503,0.13957393169403076,0.23119594156742096,0.4731893539428711,0.13957393169403076,0.2667650496015525,5,0,0,0,0.7477425932884216,1.8375244140625,15.598677635192871
222,11.15,-0.20014797714441046,0.16207458078861237,0.23609919846057892,0.46171778440475464,0.16207458078861237,0.2725116347700105,5,0,0,0,0.7550073266029358,2.0092039108276367,10.355827331542969
223,11.200000000000001,-0.24014376205569976,0.17426395416259766,0.2428758293390274,0.44984912872314453,0.17426395416259766,0.27838804940957307,5,0,0,0,0.7613619565963745,1.3677326440811157,23.51742172241211
224,11.25,-0.24318967752720627,0.17583948373794556,0.24946577847003937,0.43834489583969116,0.17583948373794556,0.2846507298583496,5,0,0,0,0.7471271753311157,1.0209990739822388,28.53783416748047
225,11.3,-0.23946305886787314,0.18239916861057281,0.2555081248283386,0.42689794301986694,0.18239916861057281,0.2912490807951316,5,0,0,0,0.7334222793579102,1.1490025520324707,18.029687881469727
226,11.350000000000001,-0.2351020325661461,0.181794673204422,0.26099541783332825,0.41598790884017944,0.181794673204422,0.29821575532242606,5,0,0,0,0.7336378693580627,0.9671722054481506,14.71396541595459
227,11.4,-0.23370283255906799,0.17618778347969055,0.26610714197158813,0.40590524673461914,0.17618778347969055,0.3054530966076351,5,0,0,0,0.7424387335777283,0.8110243678092957,14.240497589111328
228,11.450000000000001,-0.23297765295105394,0.1709800660610199,0.2708943486213684,0.39658164978027344,0.1709800660610199,0.3128079109863299,5,0,0,0,0.7497944235801697,0.6359010934829712,8.063674926757812
229,11.5,-0.23672313155643174,0.17611978948116302,0.2756047546863556,0.3873938024044037,0.17611978948116302,0.32017719555750634,5,0,0,0,0.7447998523712158,0.4456542730331421,15.18737506866455
230,11.55,-0.25109183551332087,0.1920594573020935,0.28079089522361755,0.3777475953102112,0.1920594573020935,0.3276783110828508,5,0,0,0,0.7355973124504089,0.7365606427192688,13.605019569396973
231,11.600000000000001,-0.26832950854641696,0.2026117742061615,0.2865712642669678,0.3680042624473572,0.2026117742061615,0.3356056416510329,5,0,0,0,0.7346813082695007,0.6056959629058838,13.364636421203613
232,11.65,-0.2811657959133709,0.20621532201766968,0.29267144203186035,0.3585931062698364,0.20621532201766968,0.34404588257146584,5,0,0,0,0.7400898337364197,0.7032082080841064,15.00899887084961
233,11.700000000000001,-0.2868957021338503,0.202996626496315,0.2986929714679718,0.3498850464820862,0.202996626496315,0.35289395750486474,5,0,0,0,0.7469766139984131,0.8555108904838562,8.518343925476074
234,11.75,-0.28713176639834054,0.18771502375602722,0.30434808135032654,0.34243831038475037,0.18771502375602722,0.3619109592095432,5,0,0,0,0.7576867341995239,0.918037474155426,12.537342071533203
235,11.8,-0.2749397291554926,0.15617181360721588,0.30900028347969055,0.3368733823299408,0.15617181360721588,0.3706622084730119,5,0,0,0,0.7765612602233887,1.5418833494186401,20.126869201660156
236,11.850000000000001,-0.2364124531671962,0.14235429465770721,0.31132829189300537,0.3322259485721588,0.14235429465770721,0.3785173758319964,5,0,0,0,0.789235532283783,2.564548969268799,38.99693298339844
237,11.9,-0.19293842410411466,0.1430778205394745,0.3112398684024811,0.3277670741081238,0.1430778205394745,0.38544468389661807,5,0,0,0,0.80559241771698,2.8098673820495605,45.70530319213867
238,11.950000000000001,-0.17841403523829008,0.1481693536043167,0.3103819191455841,0.3240751028060913,0.1481693536043167,0.3917428270183704,5,0,0,0,0.8448814153671265,3.43984055519104,55.57319259643555
239,12.0,-0.1878659510471428,0.1291617453098297,0.3100873827934265,0.3220272958278656,0.1291617453098297,0.3973124908925713,5,0,0,0,0.8776683211326599,2.93127179145813,72.58133697509766
