step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
54,2.75,-1.8453404349834603,0.49801740050315857,0.08372478932142258,0.18554693460464478,0.3045022189617157,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8611600399017334,6.988175868988037,28.69894790649414,0.3499999940395355,0.0,0.09292658607747216,0.08372478932142258,0.009201796756049582,0.24728453304788836,0.6059937926622595,-0.22627030617984112,0.27323222826221477,-0.4995025344420559,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0046931317716199655,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.9236121971138186,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.2782322307451058,1,continuity_tiebreak,0.9815107583999634,0,goal_velocity_linprog,0.0,valid,0.0046931317716199655,1.0194580524904662,0|0.127537133|0.330273371|0.336183749|0.370465016|0.370465016,0.397123175|0.220338859|0.0500958166|0.0572408478|0.00469313177|0.00769313177,0.578096078|0.401311761|0.231068719|0.23821375|0.185666034|0.188666034,0.517123175|0.340338859|0.170095817|0.177240848|0.124693132|0.127693132,0|0|0|0|0.013668287|0.013668287,0|0.119755589|0.0936695805|0.0914259124|-0.0187725238|-0.0187725238,0|0|0|0|0|0,1.5884927|1.00111102|0.294052847|0.320389304|3.29332656e-09|0.0120000033,optimal,0.2782322307451058,0.27323222826221477,0.005000002482891008,0.432759643|0.53099674|0.320739418,0|-0|0,0.016139960032887757,0.002924867090769112,0.0012501480523496866,0.006246977020055056
55,2.8000000000000003,-2.013932811486007,0.4944442808628082,0.08473136276006699,0.1869817078113556,0.30106064677238464,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.139096975326538,6.065112113952637,94.53025817871094,0.3499999940395355,0.0,0.08372478683269705,0.08473136276006699,-0.0010065759273699404,0.2462199052630608,0.8311177612777861,-0.24234292374755156,0.17484578009891938,-0.41718870384647094,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004130782301090749,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.1842643491962617,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.17984577665960788,1,continuity_tiebreak,0.992499589920044,0,goal_velocity_linprog,0.0,valid,0.004130782301090749,1.0283229941098586,8.75253571e-20|0.212536777|0.54717992|0.554030596|0.6139896|0.6139896,0.396679928|0.225600294|0.0549657464|0.0620384046|0.0041307823|0.00713075789,0.578096078|0.407016444|0.236381896|0.243454554|0.185546932|0.188546908,0.516679928|0.345600294|0.174965746|0.182038405|0.124130782|0.127130758,0|0|0|0|0|0,-3.44520395e-18|0.161164736|0.132476372|0.130482623|-0.0165231318|-0.0165231318,0|0|0|0|0|0,1.58671971|1.06356591|0.352339357|0.378636241|-2.63497239e-09|0.0119998997,optimal,0.17984577665960788,0.17484578009891935,0.00499999656068853,0.432759643|0.53099674|0.320739418,0|-0|0,0.016379763022996485,0.002950908034108579,0.001301419921219349,0.006543716066516936
56,2.85,-2.1843442102833732,0.4939884841442108,0.09514345973730087,0.18752625584602356,0.2997651994228363,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9541311264038086,5.355344772338867,209.42462158203125,0.3499999940395355,0.0,0.08473136368527781,0.09514345973730087,-0.010412096052023062,0.24349530104578032,0.6577397187777392,-0.23858140414663143,-0.08597561635489884,-0.1526057877917326,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0050216723221069015,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.0189293388741558,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.0809756057177258,1,continuity_tiebreak,0.9827543497085571,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.0050216723221069015,1.0392005436629022,9.78400344e-20|0.297810113|0.758920946|0.763692174|0.845738087|0.845738087,0.396136051|0.232958946|0.0623479298|0.0693668589|0.00502167232|0.00802167232,0.578096078|0.414918973|0.244307957|0.251326886|0.1869817|0.1899817,0.516136051|0.352958946|0.18234793|0.189366859|0.125021672|0.128021672,0|0|0|0|0|0,1.76429653e-19|0.0973658153|0.0733116672|0.0726476349|-0.020086682|-0.020086682,0|0|0|0|0|0,1.5845442|1.0292016|0.322703386|0.350115071|7.25589864e-09|0.0120000073,optimal,-0.0809756057177258,-0.08597561635489884,0.005000010637173036,0.432759643|0.53099674|0.320739418,0|-0|0,0.017384467064402997,0.0029417399782687426,0.0014027650468051434,0.007056277943775058
57,2.9000000000000004,-2.2019118321796003,0.4960695207118988,0.10580208152532578,0.18736055493354797,0.3001587688922882,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7319368720054626,5.822710990905762,50.8155403137207,0.3499999940395355,0.0,0.09514346082438574,0.10580208152532578,-0.010658620700940036,0.24153932162829764,0.44394568587771893,-0.21975936877880883,-0.1562628537418945,-0.06349651503691434,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.005135785088633604,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.8214837136400337,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.15126284398967946,1,continuity_tiebreak,0.9746624231338501,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.005135785088633604,1.047809343273919,0|0.21568857|0.586145938|0.598626241|0.668335135|0.668335135,0.395705611|0.237830329|0.066805108|0.0736253289|0.00513578509|0.00813578509,0.578096078|0.420220796|0.249195575|0.256015796|0.187526252|0.190526252,0.515705611|0.357830329|0.186805108|0.193625329|0.125135785|0.128135785,0|0|0|0|0|0,0|0.0468613764|0.0229456404|0.0189228405|-0.0205431355|-0.0205431355,0|0|0|0|0|0,1.58282244|0.998182692|0.290166072|0.313424156|4.82114622e-09|0.0120000048,optimal,-0.15126284398967946,-0.1562628537418945,0.00500000975221504,0.432759643|0.53099674|0.320739418,0|-0|0,0.016231314977630973,0.00289383705239743,0.001390549005009234,0.006203501019626856
58,2.95,-2.1434118811663843,0.5037941336631775,0.11127707362174988,0.1868109107017517,0.30339276790618896,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.5071154832839966,7.014495372772217,62.70088577270508,0.3500000238418579,0.0,0.10580207781060279,0.11127707362174988,-0.00547499581114709,0.24110322028862183,0.20342491756560294,-0.2073533633485678,-0.08296433335745967,-0.12438902999110812,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004615620749473873,1,1,0,0,0.1472218018947355,0.3500000238418579,filtered,linprog goal-velocity priority optimal,0.631904050465066,0,1,12,predictive_link_4|joint_4_acceleration_lower|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.07796433398324028,1,continuity_tiebreak,0.9023871421813965,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.004615620749473873,1.0548987442699023,6.75011433e-19|0.133877291|0.380637494|0.394338245|0.449575964|0.449575964,0.395351141|0.240318058|0.0684277275|0.0749897957|0.00461562075|0.00761562075,0.578096078|0.423062995|0.251172665|0.257734733|0.187360558|0.190360558,0.515351141|0.360318058|0.188427727|0.194989796|0.124615621|0.127615621,0|0|0|0|0|0,-2.85241725e-19|0.00467407165|-0.0171762281|-0.0175065706|-0.0184624812|-0.0184624812,0|0|0|0|0|0,1.58140456|0.965946303|0.256534682|0.282452612|1.8369073e-09|0.0120000018,optimal,-0.07796433398324028,-0.08296433335745966,0.004999999374219383,0.432759643|0.53099674|0.320739418,0|-0|0,0.0166506830137223,0.0030697210459038615,0.0013214319478720427,0.006107404944486916
59,3.0,-2.0277344352811086,0.5068009495735168,0.10967365652322769,0.1865689754486084,0.3033541738986969,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.2851566672325134,7.304466247558594,92.81001281738281,0.3499999940395355,0.0,0.11127707161133531,0.10967365652322769,0.0016034150881076153,0.2438030519370728,0.08377423174724091,-0.21518651374165837,0.0519758948123707,-0.26716240855402906,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.003177692622465214,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.470008804868371,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.05697589315906918,1,continuity_tiebreak,0.709135115146637,0,goal_velocity_linprog,0.0,valid,0.003177692622465214,1.0624802176968173,1.17204462e-17|0.0515700594|0.163557051|0.172677707|0.205111554|0.205111554,0.394972067|0.240664376|0.066587241|0.0728474839|0.00317769262|0.0061776784,0.578096078|0.423788387|0.249711252|0.255971495|0.186301704|0.189301689,0.514972067|0.360664376|0.186587241|0.192847484|0.123177693|0.126177678,0|0|0.15|0.15|0.0851568995|0.0851570263,-5.12725634e-19|-0.0289326952|-0.0424461127|-0.0340524002|-0.0127107711|-0.0127107763,0|0|0|0|0|0,1.57988827|0.933724809|0.223902851|0.257337536|-6.53890254e-10|0.0119999372,optimal,0.05697589315906918,0.0519758948123707,0.004999998346698481,0.432759643|0.53099674|0.320739418,0|-0|0,0.017087874002754688,0.003018041024915874,0.001185338944196701,0.007362372009083629
60,3.0500000000000003,-1.8807615640339537,0.5038215517997742,0.10077289491891861,0.1860426366329193,0.3039839267730713,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4033917784690857,7.333970546722412,13.756682395935059,0.3499999940395355,0.0,0.10967365305111583,0.10077289491891861,0.00890075813219722,0.24152787517453425,0.3406089466344274,-0.19690735084208583,0.21189330131461723,-0.408800652156703,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0022879659125228796,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.5525525372492393,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.21689330562488268,1,continuity_tiebreak,0.47627389430999756,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.0022879659125228796,1.064978213774385,0|0.042502485|0.0863129879|0.0850924511|0.0835066259|0.0835066259,0.394847167|0.235286019|0.0607780998|0.0678919559|0.00228796591|0.00528796591,0.578096078|0.41853493|0.244027011|0.251140867|0.185536877|0.188536877,0.514847167|0.355286019|0.1807781|0.187891956|0.122287966|0.125287966,0|0.15|0.15|0.15|0.15|0.15,0|-0.0664856387|-0.0647571477|-0.0622598571|-0.00915186234|-0.00915186234,0|0|0|0|0|0,1.57938867|0.874658437|0.178355252|0.209307966|1.30901002e-09|0.0120000013,optimal,0.21689330562488268,0.21189330131461728,0.005000004310265399,0.432759643|0.53099674|0.320739418,0|-0|0,0.016499650082550943,0.0027006849413737655,0.001181446947157383,0.007017316995188594
61,3.1,-1.8040249353928228,0.5010843276977539,0.08849968016147614,0.18612158298492432,0.30311888456344604,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7280585169792175,7.029298305511475,86.01217651367188,0.3499999940395355,0.0,0.10077289926525097,0.08849968016147614,0.012273219103774838,0.24271153857319872,0.5965722458842972,-0.2038380418675854,0.32475089763237747,-0.5285889394999629,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.00286350060737485,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.8202016758935499,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.3297508993007275,1,continuity_tiebreak,0.969153106212616,0,goal_velocity_linprog,0.0,valid,0.00286350060737485,1.0621899558454138,0|0.129145981|0.315849587|0.318269781|0.3393627|0.3393627,0.39498658|0.227358596|0.0565783072|0.0636431604|0.00286350061|0.00586346308,0.578096078|0.410468094|0.239687805|0.246752658|0.185972998|0.188972961,0.51498658|0.347358596|0.176578307|0.18364316|0.122863501|0.125863463,0|0.15|0.15|0.15|0.0190148613|0.0190149287,0|-0.103189673|-0.047449466|-0.0439060487|-0.011454006|-0.0114539604,0|0|0|0|0|0,1.57994632|0.806244711|0.178863763|0.210666593|-3.61337321e-09|0.0119998919,optimal,0.3297508993007275,0.32475089763237747,0.005000001668350018,0.432759643|0.53099674|0.320739418,0|-0|0,0.018725361092947423,0.004150255001150072,0.0012706000125035644,0.006656040903180838
62,3.1500000000000004,-1.8820009023711795,0.4936525523662567,0.08240383118391037,0.1876651644706726,0.29943567514419556,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0197186470031738,5.945748329162598,50.25390625,0.3499999940395355,0.0,0.0884996821899412,0.08240383118391037,0.006095851006030828,0.2450069998697819,0.8291218274884109,-0.22306489511915706,0.30180329686912977,-0.5248681919882868,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0033713563406469055,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.087365432924895,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.3068032977270769,1,continuity_tiebreak,0.9977679252624512,0,goal_velocity_linprog,0.0,valid,0.0033713563406469055,1.0550049163095132,2.82670078e-19|0.215520779|0.537805503|0.538905703|0.591995224|0.591995224,0.395345832|0.217735752|0.0547914503|0.0622058428|0.00337135634|0.00637135634,0.578096078|0.400485998|0.237541696|0.244956089|0.186121602|0.189121602,0.515345832|0.337735752|0.17479145|0.182205843|0.123371356|0.126371356,0|0.15|0.110059614|0.100182614|0|0,-1.6987993e-19|-0.141100188|-0.0356164444|-0.0390239476|-0.013485421|-0.013485421,0|0|0|0|0|0,1.58138333|0.729842819|0.183549357|0.209799423|4.37251084e-09|0.0120000044,optimal,0.3068032977270769,0.30180329686912977,0.005000000857947107,0.432759643|0.53099674|0.320739418,0|-0|0,0.01695039903279394,0.002724905963987112,0.001703105983324349,0.0072545179864391685
63,3.2,-2.0845100230633733,0.48846253752708435,0.08873776346445084,0.18862980604171753,0.32919880747795105,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9635114073753357,3.0005173683166504,148.16136169433594,0.3499999940395355,0.0,0.08240383005932256,0.08873776346445084,-0.006333933405128278,0.24874253634546734,0.7597709915805615,-0.2431310990880491,0.034661694229667334,-0.27779279331771645,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.005219956029003325,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.0425726014708503,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.039661694838673406,1,continuity_tiebreak,0.9901534914970398,0,goal_velocity_linprog,0.0,valid,0.005219956029003325,1.0489044144127049,2.88857441e-19|0.300005355|0.741729724|0.748707942|0.81992525|0.81992525,0.395650857|0.205474293|0.0510764854|0.0585280011|0.00521995603|0.00821993474,0.578096078|0.387919514|0.233521706|0.240973222|0.187665177|0.190665155,0.515650857|0.325474293|0.171076485|0.178528001|0.125219956|0.128219935,0|0.15|0.0629080243|0.0548471431|0|0,3.14534278e-20|-0.136742626|-0.0751109955|-0.0791814678|-0.0195416052|-0.0195416052,0|0|0|0|0|0,1.58260343|0.685154547|0.129194946|0.154930537|0.00133821894|0.0133381338,optimal,0.039661694838673406,0.03466169422966734,0.005000000609006065,0.432759643|0.53099674|0.320739418,0|-0|0,0.016299135982990265,0.0024486520560458302,0.0013092629378661513,0.007371314102783799
64,3.25,-2.299287309089977,0.5243721008300781,0.09861493855714798,0.1883912980556488,0.3515225946903229,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6492351293563843,6.752734661102295,115.83999633789062,0.3500000238418579,0.0,0.08873776194873643,0.09861493855714798,-0.009877176608411545,0.25227043676765,0.5123233733697754,-0.2406158253365134,-0.12347415235193603,-0.11714167298457738,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.19366856303531677,0.7884123901603743,0,0,0,0,-1,nan,nan,,,224,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 219, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,227,227,nan,nan,1.0,filtered,0,1,3,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0065280453536363525,1,1,0,0,0.1472218018947355,0.3500000238418579,filtered,linprog goal-velocity priority optimal,0.7621725091228251,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.11847414993691105,1,continuity_tiebreak,0.9878274202346802,0,goal_velocity_linprog,0.0,valid,0.0065280453536363525,1.042034967103545,0|0.270641272|0.674249231|0.685703712|0.752050817|0.752050817,0.395994329|0.197471765|0.0426058911|0.0506551343|0.00652804535|0.00952802405,0.578096078|0.379573514|0.224707639|0.232756883|0.188629794|0.191629772,0.515994329|0.317471765|0.162605891|0.170655134|0.126528045|0.129528024,0|0.15|0.0929020072|0.0783295441|0|0,0|-0.109566494|-0.053526357|-0.0571430035|-0.0261121831|-0.0261121831,0|0|0|0|0|0,1.58397732|0.680320568|0.116897207|0.145477534|-1.66636316e-09|0.0119999131,optimal,-0.11847414993691105,-0.12347415235193604,0.00500000241502499,0.432759643|0.53099674|0.320739418,0|-0|0,0.015903024934232235,0.002795218024402857,0.0014037779765203595,0.00666298798751086
