episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-62.13388054858842,53.86572045087814,15,0,1,1,0,,,nan,1,0.4570980966091156,0.75,-0.0027436823584139347,0.8325903018315634,0.8697275519371033,11,0.7333333333333333,1.0,0.4279997799813432,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.8666666666666667,-0.1465172080385087,0.06653176502635082,0.17871591914445162,0.001559532123307387,0.0014761317521333694,0.0634597529967626,0.0,0.0,0.0,0,0,0,0.0,0,0.022915394769436492
11,-50.552063519509716,33.18970311246812,240,0,0,0,0,,,nan,0,0.06180232763290405,12.0,0.23772096633911133,0.13258072833996265,0.2454977184534073,0,0.0,0.6666666666666666,0.0959005939916857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11772096865011022,0.0034185641328804196,0.010155247524380684,0.0014655897859483958,0.00137410987711822,0.0005478722547801832,0.09789628615835681,1.0440945625305176,18.243886947631836,0,0,0,0.0,0,0.12704097263963687
12,-125.57283694299227,49.45091883093119,240,0,0,0,0,,,nan,0,0.48778796195983887,12.0,0.126193568110466,0.19006914168130606,0.688985288143158,0,0.0,0.55,0.1197787677256925,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0012650367158993925,0.004845471548226972,0.1778942085802555,0.0014081218861974776,0.0013593070209026337,0.002046839004227271,0.14909151014871896,1.4224562644958496,26.901718139648438,0,0,0,0.0,0,0.3365656958570699
13,-122.92494405087527,84.27697780355811,240,0,0,0,0,,,nan,0,0.3505983054637909,12.0,0.12198158353567123,0.32158537035963186,0.7664563655853271,0,0.0,0.4791666666666667,0.07081073552062304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019815915230499415,0.002649541350547224,0.005610397085547447,0.0011083623704810938,0.001072764516963313,0.00044315806201969583,0.13765243476179118,1.3711477518081665,27.452749252319336,0,0,0,0.0,0,0.04009059741195109
14,-174.5311848950423,145.7245424296707,240,0,0,0,0,,,nan,0,0.14600332081317902,12.0,0.014353161677718163,0.3083115253907939,0.8864744305610657,22,0.09166666666666666,0.35,0.10119143933719929,0.11666666666666667,0.1,0.016666666666666666,0.004166666666666667,0.0,0.0,0.0,0.10416666666666667,-0.10571691924197,0.005514295247849077,0.19084771256893873,0.001073323741244773,0.0010629605889941256,0.003353088969985644,0.15469971212248007,1.6453166007995605,35.9456787109375,0,0,0,0.0,0,0.256828032008061
15,-34.27526714001051,44.45140990614891,189,1,0,0,0,,,nan,0,0.04917299747467041,9.450000000000001,0.15199828147888184,0.2269154787260704,0.5381931662559509,0,0.0,0.1111111111111111,0.0039461135955340685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02988601061986218,0.0025976350944903162,0.0055112652480602264,0.001092858824425589,0.0010742476830879848,0.00040567984617261027,0.13299362424997582,1.3948605060577393,26.791213989257812,0,0,0,0.0,0,0.21595746772565394
16,-119.07441772735352,84.33793878369033,240,0,0,0,0,,,nan,0,0.5796409845352173,12.0,0.06723184138536453,0.26120638311840594,0.8589644432067871,6,0.025,0.25,0.062414504393590045,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.03333333333333333,-0.06876375413518784,0.010060223971959204,0.1821492500603199,0.0015077562187798322,0.001453562108023713,0.007065258939595272,0.10909363932829971,1.22042977809906,25.810190200805664,0,0,0,0.0,0,0.22702626965630912
17,-40.27027520363763,29.378287840634584,240,0,0,0,0,,,nan,0,0.08465392142534256,12.0,0.2178322970867157,0.11679959006917974,0.2905578315258026,0,0.0,0.09166666666666666,0.007488748698149671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07639435814424123,0.002864418850125124,0.004573114216327667,0.001210394020502766,0.001176238467451185,0.0004502111890663703,0.13750113216228782,1.33940851688385,31.52941131591797,0,0,0,0.0,0,0.09008586291247062
18,-53.06952387894288,39.33308359608054,240,0,0,0,0,,,nan,0,0.11248059570789337,12.0,0.16597437858581543,0.15548704189714044,0.5070460438728333,0,0.0,0.7416666666666667,0.1757391320304026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045974376269904416,0.0029116921165647605,0.005427747964859009,0.0012182745927323897,0.0011782385680514076,0.00048744642020513614,0.07777135360520333,0.8871966004371643,18.41275405883789,0,0,0,0.0,0,0.11744328506967089
19,-130.22730279917323,63.63609738461673,240,0,0,0,0,,,nan,0,0.542210578918457,12.0,0.12657500803470612,0.2517595355398953,0.7003047466278076,0,0.0,0.4166666666666667,0.07540730093688924,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0036803436140041557,0.006187738156101356,0.1547963498160243,0.0012321631656959653,0.0011931950381646554,0.003734874484750132,0.15663001673140872,1.4312794208526611,26.443058013916016,0,0,0,0.0,0,0.3317595143069168
