step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
128,6.45,-2.096480308647572,0.5152050852775574,0.11708010733127594,0.1821521520614624,0.31307992339134216,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05772845074534416,2.9663500785827637,81.87499237060547,0.592193603515625,0.592193603515625,0.11667096601866406,0.11708010733127594,-0.0004091413126118826,0.3995948427318673,0.03328574911867661,0.3995815667038245,-0.009516472484228893,0.4090980391880534,0.39958156625957786,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,59,2,3,2,98,1,1,2,1.0,0.0,0.592193603515625,0.0,1.0,3.930034464767751e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5891301798558604,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.6450544595718384,1,osqp,0.0,valid,3.930034464767751e-05,1.0432805461049857,0|0.0326396887|0.0648963948|0.0773972813|0.0745852235|0.0745852235,0.478648578|0.297558617|0.0696923417|0.0434959828|3.93003446e-05|0.00303927261,0.660812605|0.479722644|0.251856369|0.22566001|0.182203328|0.1852033,0.598648578|0.417558617|0.189692342|0.163495983|0.1200393|0.123039273,0|0.15|0.15|0.15|0|0,0|0.00846546777|0.00703385399|0.00548147834|-0.000157192673|-0.000157192673,0|0|0|0|0|0,1.91459431|1.19869994|0.285803221|0.17946541|8.70571648e-09|0.0119998978,optimal,0.09983802740352919,-0.009516472484228893,0.10935449988775808,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010826571029610932,0.003939424059353769,0.0012290519662201405,0.0018052560044452548
129,6.5,-2.0792414988000183,0.5149361491203308,0.11663107573986053,0.1821640431880951,0.3127814531326294,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05188501626253128,1.933533787727356,97.0915756225586,0.5916100144386292,0.5916100144386292,0.11708010649529717,0.11663107573986053,0.00044903075543663296,0.4010761552315387,0.03156293944785359,0.4010627449330721,0.009284574778109638,0.39177817015496247,0.40106274206939224,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9948269896169457,filtered,60,2,3,2,99,1,1,2,1.0,0.0,0.5916100144386292,0.0,1.0,-2.3012505946787276e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5966123505900699,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5545050501823425,1,,1.951563910473908e-18,valid,-2.3012505946787276e-05,1.0435032104104254,1.40076753e-18|0.00977183354|0.0300672872|0.0341459829|0.0332448117|0.0332448117,0.478637445|0.302288045|0.072624227|0.0458678185|-2.30125059e-05|0.00297698749,0.660812606|0.484463205|0.254799387|0.228042979|0.182152148|0.185152148,0.598637445|0.422288045|0.192624227|0.165867818|0.119976987|0.122976987,0|0|0|0|0|0,-1.13894681e-18|-0.00933303296|-0.00657057414|-0.00690904865|9.20499041e-05|9.20499041e-05,0|0|0|0|0|0,1.91454978|1.19981915|0.283926334|0.176562225|-1.19708865e-10|0.0119999999,optimal,0.07032957821681173,0.009284574778109638,0.06104500343870209,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010870791971683502,0.004321100073866546,0.00123854901175946,0.0018302389653399587
130,6.550000000000001,-2.0963982746023166,0.5149361491203308,0.11712239682674408,0.1821681261062622,0.3127713203430176,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.057747986167669296,1.9354246854782104,77.3784408569336,0.5920403599739075,0.5920403599739075,0.11663107660318876,0.11712239682674408,-0.0004913202235553166,0.39945669842553383,0.03328790644029222,0.3994433972662507,-0.009672955302429002,0.40911635256867973,0.3994434002230164,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,61,2,3,2,100,1,1,2,1.0,0.0,0.5920403599739075,0.0,1.0,-1.1607116669060114e-06,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5892248687150757,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5569931864738464,1,osqp,0.0,valid,-1.1607116669060114e-06,1.043304033709301,0|0.0105963143|0.0261050957|0.0329082235|0.031499225|0.031499225,0.478647404|0.300436517|0.0713674817|0.0445733304|-1.16071167e-06|0.00299883929,0.660812605|0.482601719|0.253532683|0.226738532|0.182164041|0.185164041,0.598647404|0.420436517|0.191367482|0.16457333|0.119998839|0.122998839,0|0.15|0.15|0.15|0|0,0|0.00834495457|0.00756144056|0.00629565617|4.92000633e-06|4.92000633e-06,0|0|0|0|0|0,1.91458961|1.21009102|0.293031367|0.184588978|2.77159667e-07|0.0120002772,optimal,0.0872741766871094,-0.009672955302429002,0.09694713198953842,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.0091453519416973,0.0026809810660779476,0.0012597419554367661,0.001796490978449583
131,6.6000000000000005,-2.09607775354999,0.5149361491203308,0.11760413646697998,0.18217557668685913,0.3127528429031372,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05583498999476433,0.06145861744880676,39.681819915771484,0.5917618274688721,0.5917618274688721,0.11712239732764518,0.11760413646697998,-0.0004817391393348025,0.4012227966725117,0.03142481535371691,0.4012093464413734,-0.009397164956061486,0.41060651139743487,0.4012093481572383,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9952444268175301,filtered,62,2,3,2,101,1,1,2,1.0,0.0,0.5917618274688721,0.0,1.0,-7.890136136765036e-06,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5891704686676669,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9991031289100647,0,osqp,9.404965703799228e-10,valid,-7.890136136765036e-06,1.0435201935818603,0|0.00962469416|0.0300406326|0.0341599577|0.0332506126|0.0332506126,0.478636596|0.302238492|0.0726950243|0.0458701637|-7.89013614e-06|0.00299210986,0.660812605|0.484414501|0.254871034|0.228046173|0.18216812|0.18516812,0.598636596|0.422238492|0.192695024|0.165870164|0.11999211|0.12299211,0|0|0|0|0|0,0|0.00810018528|0.00747299423|0.00627799358|3.15601161e-05|3.15601161e-05,0|0|0|0|0|0,1.91454638|1.21705415|0.298253091|0.189758648|-4.28410311e-10|0.0119999996,optimal,0.07043048848431085,-0.009397164956061486,0.07982765344037235,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00983808794990182,0.002486936980858445,0.0014531220076605678,0.0017197870183736086
132,6.65,-2.0959922257965578,0.5149361491203308,0.11806895583868027,0.1821829080581665,0.3127346336841583,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05410394445061684,0.05691739544272423,0.10612945258617401,0.5915476679801941,0.5915476679801941,0.11760413768161943,0.11806895583868027,-0.0004648181570608423,0.4029522899355216,0.029639886099281358,0.4029386971304239,-0.009083020349137922,0.41202171747956184,0.4029387012920567,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9956209429521854,filtered,63,2,3,2,102,1,1,2,1.0,0.0,0.5915476679801941,0.0,1.0,-1.0030788290635306e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.58913006383199,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.999155580997467,0,osqp,0.0,valid,-1.0030788290635306e-05,1.0437120738689534,0|0.0093368771|0.0285800949|0.0323150519|0.0314273828|0.0314273828,0.478627002|0.302634598|0.0730637459|0.0461805268|-1.00307883e-05|0.00298996921,0.660812606|0.484820202|0.25524935|0.228366131|0.182175573|0.185175573,0.598627002|0.422634598|0.193063746|0.166180527|0.119989969|0.122989969,0|0|0|0|0|0,0|0.00782487651|0.00708750958|0.0057952185|4.01581659e-05|4.01581659e-05,0|0|0|0|0|0,1.91450801|1.21836327|0.299342493|0.190517326|3.50127528e-08|0.012000035,optimal,0.07285546409594892,-0.009083020349137924,0.08193848444508685,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011895695934072137,0.004607292008586228,0.0012911860831081867,0.0017666160129010677
133,6.7,-2.095888528425334,0.5149361491203308,0.11851625889539719,0.18219000101089478,0.3127170503139496,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05254315584897995,0.05193052440881729,0.12153630703687668,0.5913764238357544,0.5913764238357544,0.11806895433928927,0.11851625889539719,-0.0004473045561079192,0.4046196316542071,0.027942371228249573,0.40460590538659347,-0.008750957381755112,0.4133568627683486,0.4046059002483889,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9959130865033093,filtered,64,2,3,2,103,1,1,2,1.0,0.0,0.5913764238357544,0.0,1.0,-1.1009146025739436e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5891052210062582,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9992426633834839,0,osqp,1.0666355734854222e-09,valid,-1.1009146025739436e-05,1.0438782944047085,1.57353224e-19|0.0090085438|0.0271451394|0.0305058632|0.0296421655|0.0296421655,0.478618691|0.303018191|0.0734140508|0.0464675726|-1.1009146e-05|0.00298899085,0.660812606|0.485212105|0.255607966|0.228661487|0.182182906|0.185182906,0.598618691|0.423018191|0.193414051|0.166467573|0.119988991|0.122988991,0|0|0|0|0|0,1.26784418e-19|0.00752356262|0.00670897621|0.00533795508|4.40353641e-05|4.40353641e-05,0|0|0|0|0|0,1.91447476|1.21959633|0.30036518|0.191208246|-1.22005236e-09|0.0119999988,optimal,0.07516775655724468,-0.008750957381755112,0.0839187139389998,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011107992962934077,0.004068406065925956,0.00126033800188452,0.0018421109998598695
134,6.75,-2.09576423120625,0.5149361491203308,0.11894533783197403,0.18219667673110962,0.312700480222702,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.051129259169101715,0.047653187066316605,0.10604171454906464,0.5912403464317322,0.5912403464317322,0.11851625588541347,0.11894533783197403,-0.00042908194656056386,0.4062229514498423,0.02632819681006753,0.4062091027935871,-0.008406578026657478,0.4146156808202445,0.4062090924770044,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9961594633503229,filtered,65,2,3,2,104,1,1,2,1.0,0.0,0.5912403464317322,0.0,1.0,-1.109934416028413e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5890934867166397,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9993154406547546,0,osqp,4.6418039789273766e-08,valid,-1.109934416028413e-05,1.0440225381179262,0|0.00865505364|0.0257686305|0.0287859092|0.0279465321|0.0279465321,0.478611478|0.303387898|0.0737463405|0.0467325476|-1.10993442e-05|0.00298890066,0.660812605|0.485589025|0.255947467|0.228933675|0.182190028|0.185190028,0.598611478|0.423387898|0.193746341|0.166732548|0.119988901|0.122988901,0|0|0|0|0|0,0|0.00720311513|0.00633912417|0.00490531043|4.43510708e-05|4.43510708e-05,0|0|0|0|0|0,1.91444591|1.22075471|0.301324486|0.191835501|-4.63058042e-08|0.0119999537,optimal,0.07736494458275077,-0.008406578026657474,0.08577152260940825,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009974456974305212,0.0029313729610294104,0.0017676519928500056,0.0017736629815772176
135,6.800000000000001,-2.095627296744633,0.5149361491203308,0.1193559393286705,0.18220287561416626,0.31268510222435,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04984404519200325,0.04391090199351311,0.09452920407056808,0.5911325216293335,0.5911325216293335,0.11894533657820239,0.1193559393286705,-0.00041060275046811423,0.4077600344231242,0.02479464354898574,0.4077460759578693,-0.008056248082983747,0.41580232404085304,0.40774607165992477,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.996368888341181,filtered,66,2,3,2,105,1,1,2,1.0,0.0,0.5911325216293335,0.0,1.0,-1.0709221847302053e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.589093987361246,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9993783831596375,0,osqp,0.0,valid,-1.0709221847302053e-05,1.0441478508730904,0|0.00828176705|0.0244472268|0.027146934|0.0263316682|0.0263316682,0.478605213|0.30374245|0.0740607434|0.0469763705|-1.07092218e-05|0.00298929078,0.660812605|0.485949842|0.256268136|0.229183763|0.182196683|0.185196683,0.598605213|0.42374245|0.194060743|0.166976371|0.119989291|0.122989291,0|0|0|0|0|0,0|0.00686910456|0.00598054013|0.00449809483|4.34856256e-05|4.34856256e-05,0|0|0|0|0|0,1.91442085|1.2218389|0.302223514|0.192403577|6.48738181e-07|0.0120006487,optimal,0.07944922282563326,-0.008056248082983747,0.087505470908617,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009649432031437755,0.0025964019587263465,0.0013219020329415798,0.0019355760887265205
136,6.8500000000000005,-2.0954859094917753,0.5149361491203308,0.11974826455116272,0.1822085976600647,0.31267088651657104,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04867273569107056,0.040654588490724564,0.08327416330575943,0.5910477638244629,0.5910477638244629,0.11935594026375058,0.11974826455116272,-0.0003923242874121352,0.4092301069692153,0.02333768722446377,0.4092160514665072,-0.007701562322863919,0.4169176137893711,0.4092160546724623,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9965514767103851,filtered,67,2,3,2,106,1,1,2,1.0,0.0,0.5910477638244629,0.0,1.0,-9.946685702519331e-06,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5891012551511486,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9994312524795532,0,osqp,0.0,valid,-9.946685702519331e-06,1.044256585457517,1.79039614e-18|0.00789568296|0.0231826892|0.0255895336|0.0247975107|0.0247975107,0.478599776|0.304081133|0.0743577087|0.047200249|-9.9466857e-06|0.00299003724,0.660812605|0.486293962|0.256570538|0.229413078|0.182202883|0.185202867,0.598599776|0.424081133|0.194357709|0.167200249|0.119990053|0.122990037,0|0|0|0|0|0,1.47756462e-18|0.00652557736|0.00563216234|0.00411305947|3.99133057e-05|3.99133057e-05,0|0|0|0|0|0,1.9143991|1.22285011|0.303062997|0.192914055|1.26562899e-07|0.0120000623,optimal,0.08142341464853108,-0.007701562322863917,0.08912497697139499,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009984466945752501,0.0032585859298706055,0.001303112949244678,0.00188030197750777
137,6.9,-2.078135302966512,0.5148489475250244,0.11919216066598892,0.182218998670578,0.3126450777053833,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0599176250398159,1.8325951099395752,35.93962478637695,0.59098219871521,0.59098219871521,0.11974826147667833,0.11919216066598892,0.0005561008106894083,0.4106340374853819,0.03495367713499399,0.4106198971376477,0.011470074150824924,0.3991498229868228,0.4106198865951612,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9967066812659622,filtered,68,2,3,2,107,1,1,2,1.0,0.0,0.59098219871521,0.0,1.0,-8.969434698788414e-06,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5959464564525592,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.4177912473678589,1,,1.0842021724855044e-18,valid,-8.969434698788414e-06,1.044351558278861,0|0.00750238103|0.0219750849|0.0241126155|0.0233425692|0.0233425692,0.478595028|0.304403311|0.0746378073|0.0474054223|-8.9694347e-06|0.00299103057,0.660812606|0.486620889|0.256855385|0.229623|0.182208608|0.185208608,0.598595028|0.424403311|0.194637807|0.167405422|0.119991031|0.122991031,0|0|0|0|0|0,0|-0.00669215269|-0.00641996272|-0.00809375538|3.58780889e-05|3.58780889e-05,0|0|0|0|0|0,1.91438011|1.21092109|0.292131267|0.181527934|3.50136469e-10|0.0120000004,optimal,0.08329238099726323,0.011470074150824926,0.07182230684643831,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009617249015718699,0.00254010409116745,0.001232521957717836,0.0021138389129191637
138,6.95,-2.066724871182129,0.5147088766098022,0.11807408928871155,0.18224430084228516,0.3125823140144348,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.10031513124704361,1.1474685668945312,29.647098541259766,0.5914742350578308,0.5914742350578308,0.11919216563922252,0.11807408928871155,0.001118076350510977,0.4086320189086456,0.07181018499413395,0.40861789664960013,0.023517263885705166,0.38510063276389495,0.40861791369897854,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,69,2,3,2,108,1,1,2,1.0,0.0,0.5914742350578308,0.0,1.0,2.0927588350386217e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.6044678656377951,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,0.8619322180747986,0,,0.0,valid,2.0927588350386217e-05,1.0439613958607972,0|0.00788053289|0.0276077115|0.0357180505|0.034885873|0.034885873,0.478614536|0.303088794|0.0734263135|0.0458950054|2.09275884e-05|0.00302092759,0.660812605|0.485286864|0.255624383|0.228093075|0.182218997|0.185218997,0.598614536|0.423088794|0.193426314|0.165895005|0.120020928|0.123020928,0|0.15|0.15|0.15|0|0,0|-0.0257663311|-0.0171792921|-0.0150705513|-8.37107416e-05|-8.37107416e-05,0|0|0|0|0|0,1.91445814|1.18658885|0.276525962|0.16850947|-3.88195629e-10|0.0119999996,optimal,0.10006870528963535,0.023517263885705172,0.07655144140393018,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009805276989936829,0.0029249750077724457,0.0013145040720701218,0.002195334993302822
139,7.0,-2.057047459806957,0.5145065784454346,0.1165032908320427,0.1823003590106964,0.3124433159828186,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.15324635803699493,1.2226393222808838,3.4384047985076904,0.5920031070709229,0.5920031070709229,0.11807408946908293,0.1165032908320427,0.0015707986370402383,0.4046190086532671,0.10964430725222529,0.40460516758611664,0.03408077115894839,0.3705243964271683,0.4046051682041963,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,70,2,3,2,109,1,1,2,1.0,0.0,0.5920031070709229,0.0,1.0,5.455700866564828e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.6188994931235041,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,0.9695762991905212,0,,1.5178830414797062e-18,valid,5.455700866564828e-05,1.0437951529087497,0|0.0288065054|0.0616779797|0.0742874692|0.0717601264|0.0717601264,0.478622848|0.298961903|0.0710274226|0.0441645704|5.45570087e-05|0.00305454465,0.660812606|0.481151661|0.25321718|0.226354328|0.182244315|0.185244302,0.598622848|0.418961903|0.191027423|0.16416457|0.120054557|0.123054545,0|0.15|0.15|0.15|0|0,0|-0.046625372|-0.0275988647|-0.0205677657|-0.000218227793|-0.000218227793,0|0|0|0|0|0,1.91449139|1.14922224|0.256510826|0.156090516|2.41593957e-10|0.0119999508,optimal,0.10643816112160172,0.03408077115894838,0.07235738996265334,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00952406506985426,0.0026548560708761215,0.001199617050588131,0.0018855379894375801
