step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
193,9.700000000000001,-2.0730332695860203,0.5149361491203308,0.08151732385158539,0.17770513892173767,0.32405683398246765,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0001190760885947384,0.0011991943465545774,0.020247844979166985,0.03258593752980232,0.03258593752980232,0.08151740183935902,0.08151732385158539,7.798777362788556e-08,0.022197802632735752,9.816557164026081e-06,0.02049956049408498,1.7614632721754842e-06,0.020497799030812804,0.020499559496079463,0,0,disabled,0.0,1,TRACK,direct_path,0,0.19111018104013056,5.221945665893145,1,1,1,1,0,0.046551346558482115,0.14668971300125122,0.053762210927332514,0.14668971300125122,1472,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1495, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1495,1495,nan,nan,1.0,filtered,0,0,23,22,176,0,1,2,1.0,0.0,0.03258593752980232,0.0,1.0,-1.960398301609212e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.03258701150250974,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999914169311523,0,osqp,0.0,valid,-1.960398301609212e-07,0.9541046002269531,0|1.48542063e-05|1.19357768e-05|8.83551798e-06|1.4856544e-05|1.4856544e-05,0.400390848|0.231570908|0.0805924297|0.0738958912|-1.9603983e-07|0.00299980396,0.578096078|0.409276138|0.25829766|0.251601121|0.177705034|0.180705034,0.520390848|0.351570908|0.20059243|0.193895891|0.119999804|0.122999804,0|0.15|0.15|0.15|0|0,0|-6.56239611e-06|-1.74919115e-06|-2.05639116e-06|8.5845631e-07|8.5845631e-07,0|0|0|0|0|0,1.60156339|0.926277069|0.32236797|0.295581508|7.42969895e-08|0.0120000743,optimal,0.08192393074317329,1.7614632721754853e-06,0.08192216927990112,0.432759643|0.53099674|0.320739418,0|-0|0,0.2001822309102863,0.002581580076366663,0.0012261730153113604,0.0017995510715991259
194,9.75,-2.073032252360478,0.5149362087249756,0.08151717483997345,0.17770510911941528,0.3240569829940796,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00016428918752353638,0.0009044822072610259,0.04207184165716171,0.04655143618583679,0.04655143618583679,0.08151732411356821,0.08151717483997345,1.492735947627999e-07,0.031711134062908944,1.358543325271601e-05,0.029285057892266778,3.0654539374113296e-06,0.029281992438329366,0.02928505798638398,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.19111018104013056,5.221945665893145,1,1,1,1,0,0.046551346558482115,0.14668971300125122,0.053762210927332514,0.14668971300125122,1472,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1495, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1495,1495,nan,nan,1.0,filtered,0,0,23,22,177,1,1,2,1.0,0.0,0.04655143618583679,0.0,1.0,-1.177494676901647e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04655192071281474,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999745488166809,0,osqp,0.0,valid,-1.177494676901647e-07,0.9541050292132007,0|9.7766778e-06|7.76486795e-06|5.66366449e-06|9.92497681e-06|9.92497681e-06,0.400390826|0.231571086|0.0805925286|0.0738960555|-1.17749468e-07|0.00299986001,0.578096078|0.409276337|0.25829778|0.251601307|0.177705134|0.180705111,0.520390826|0.351571086|0.200592529|0.193896055|0.119999882|0.12299986,0|0.15|0.15|0.15|0|0,0|-9.24836508e-06|-2.971087e-06|-3.48140404e-06|5.17412912e-07|5.17412912e-07,0|0|0|0|0|0,1.60156331|0.926275095|0.322367143|0.295580741|4.64150412e-08|0.0119999574,optimal,0.08192266892663222,3.06545393741133e-06,0.08191960347269481,0.432759643|0.53099674|0.320739418,0|-0|0,0.009115526103414595,0.0025352369993925095,0.001391823054291308,0.001874011941254139
195,9.8,-2.073031828735013,0.5149361491203308,0.08151701837778091,0.17770516872406006,0.3240567743778229,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0001560174860060215,0.00016577652422711253,0.021402057260274887,0.0465514175593853,0.0465514175593853,0.08151717520627122,0.08151701837778091,1.568284903052941e-07,0.03171103952187391,1.2920162901397317e-05,0.029284923419372576,2.756909882470717e-06,0.029282166509490105,0.029284923550964508,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.19111018104013056,5.221945665893145,1,1,1,1,0,0.046551346558482115,0.14668971300125122,0.053762210927332514,0.14668971300125122,1472,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1495, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1495,1495,nan,nan,1.0,filtered,0,0,23,22,178,2,1,2,1.0,0.0,0.0465514175593853,0.0,1.0,-1.5409255495202334e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04655215311293775,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999945163726807,0,osqp,0.0,valid,-1.5409255495202334e-07,0.9541055265242875,2.20245857e-22|1.36871427e-05|1.10591262e-05|8.20172896e-06|1.35013284e-05|1.35013284e-05,0.400390801|0.2315702|0.0805921591|0.0738955767|-1.54092555e-07|0.00299984591,0.578096078|0.409275477|0.258297435|0.251600853|0.177705122|0.180705122,0.520390801|0.3515702|0.200592159|0.193895577|0.119999846|0.122999846,0|0.15|0.15|0.15|0|0,-1.61929897e-22|-8.74040656e-06|-2.69344536e-06|-3.14364686e-06|6.64161854e-07|6.64161854e-07,0|0|0|0|0|0,1.60156321|0.926272061|0.322365943|0.295579163|4.77916344e-08|0.0120000478,optimal,0.08192340616402827,2.756909882470718e-06,0.0819206492541458,0.432759643|0.53099674|0.320739418,0|-0|0,0.008844902971759439,0.0026353419525548816,0.001425519003532827,0.0017252549296244979
196,9.850000000000001,-2.0730326988351986,0.5149362087249756,0.08151689916849136,0.17770513892173767,0.3240569233894348,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00014824606478214264,0.00015543631161563098,0.00031241439864970744,0.04655143618583679,0.04655143618583679,0.08151702056757944,0.08151689916849136,1.2139908807384803e-07,0.031710965725634525,1.2287312606906116e-05,0.02928482533547379,2.6625223667677277e-06,0.029282162813107023,0.029284826122154523,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.19111018104013056,5.221945665893145,1,1,1,1,0,0.046551346558482115,0.14668971300125122,0.053762210927332514,0.14668971300125122,1472,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1495, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1495,1495,nan,nan,1.0,filtered,0,0,23,22,179,3,1,2,1.0,0.0,0.04655143618583679,0.0,1.0,-1.371601190264249e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.046552098815444413,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999998211860657,0,osqp,0.0,valid,-1.371601190264249e-07,0.9541061337143973,3.14693556e-24|1.29490987e-05|1.04165698e-05|7.71587281e-06|1.29271647e-05|1.29271647e-05,0.400390771|0.231569788|0.0805920531|0.0738954528|-1.37160119e-07|0.0029998406,0.578096078|0.409275094|0.25829736|0.251600759|0.17770517|0.180705147,0.520390771|0.351569788|0.200592053|0.193895453|0.119999863|0.122999841,0|0.15|0.15|0.15|0|0,-2.19096556e-24|-8.32234331e-06|-2.59346042e-06|-3.01921941e-06|5.97828486e-07|5.97828486e-07,0|0|0|0|0|0,1.60156308|0.926270828|0.322365619|0.295578792|4.91880097e-08|0.0119999602,optimal,0.0819231065609448,2.6625223667677265e-06,0.08192044403857804,0.432759643|0.53099674|0.320739418,0|-0|0,0.008300323970615864,0.0025321280118077993,0.0012224370148032904,0.0016309359343722463
197,9.9,-2.073032285006291,0.5149361491203308,0.08151677250862122,0.17770525813102722,0.3240565359592438,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.000140866482979618,0.000147840371937491,0.00024254054005723447,0.04655146971344948,0.04655146971344948,0.08151689539773213,0.08151677250862122,1.2288911091506982e-07,0.0317109087375783,1.1633199792494686e-05,0.029284739328657886,2.277564929126368e-06,0.02928246176372876,0.02928473797402219,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.19111018104013056,5.221945665893145,1,1,1,1,0,0.046551346558482115,0.14668971300125122,0.053762210927332514,0.14668971300125122,1472,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1495, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1495,1495,nan,nan,1.0,filtered,0,0,23,22,180,4,1,2,1.0,0.0,0.04655146971344948,0.0,1.0,-1.9694002208192618e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.046552516629071006,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999955892562866,0,osqp,0.0,valid,-1.9694002208192618e-07,0.9541070998182883,1.20345117e-23|1.23123572e-05|9.91458236e-06|7.36053614e-06|1.22954664e-05|1.22954664e-05,0.400390723|0.231569396|0.0805918893|0.0738952908|-1.96940022e-07|0.00299980306,0.578096078|0.409274751|0.258297244|0.251600646|0.177705158|0.180705158,0.520390723|0.351569396|0.200591889|0.193895291|0.119999803|0.122999803,0|0.15|0.15|0.15|0|0,6.5051102e-24|-7.82915893e-06|-2.22998221e-06|-2.60412291e-06|8.38339311e-07|8.38339311e-07,0|0|0|0|0|0,1.60156289|0.926269755|0.322365327|0.295578559|5.05792226e-08|0.0120000506,optimal,0.08192258798806674,2.2775649291263673e-06,0.08192031042313762,0.432759643|0.53099674|0.320739418,0|-0|0,0.008583725080825388,0.0026136540109291673,0.0012558440212160349,0.0016639389796182513
198,9.950000000000001,-2.0730326533260093,0.5149361491203308,0.08151666820049286,0.17770525813102722,0.3240565359592438,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00013385525380726904,0.00014063612616155297,0.0004075093602295965,0.04655152186751366,0.04655152186751366,0.08151677023206177,0.08151666820049286,1.0203156891597231e-07,0.031710858342534017,1.1108860305607595e-05,0.029284653894985562,2.5004815822084984e-06,0.029282153413403355,0.029284653077138473,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.19111018104013056,5.221945665893145,1,1,1,1,0,0.046551346558482115,0.14668971300125122,0.053762210927332514,0.14668971300125122,1472,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1495, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1495,1495,nan,nan,1.0,filtered,0,0,23,22,181,5,1,2,1.0,0.0,0.04655152186751366,0.0,1.0,-1.1331993483854053e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04655200813162786,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999923706054688,0,osqp,3.0282862955045142e-09,valid,-1.1331993483854053e-07,0.9541072630546483,3.44250248e-22|1.16876734e-05|9.35214268e-06|6.84356499e-06|1.16402445e-05|1.16402445e-05,0.400390714|0.231569063|0.0805918075|0.0738952392|-1.13319935e-07|0.00299985016,0.578096078|0.409274426|0.258297171|0.251600602|0.17770525|0.180705213,0.520390714|0.351569063|0.200591807|0.193895239|0.119999887|0.12299985,0|0.15|0.15|0.15|0|0,-2.71428812e-22|-7.54856057e-06|-2.42216511e-06|-2.81288398e-06|4.50251438e-07|4.50251438e-07,0|0|0|0|0|0,1.60156286|0.926268702|0.322364808|0.295578144|-3.02830139e-09|0.0119998509,optimal,0.08192256506452106,2.5004815822084988e-06,0.08192006458293885,0.432759643|0.53099674|0.320739418,0|-0|0,0.010608084965497255,0.003751736949197948,0.0012425010791048408,0.0016357069835066795
199,10.0,-2.0730323462347595,0.5149361491203308,0.08151654899120331,0.1777052879333496,0.3240564465522766,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00012719038932118565,0.00013333406241144985,0.0003007401537615806,0.04655154421925545,0.04655154421925545,0.08151666879861455,0.08151654899120331,1.1980741124184568e-07,0.03171079716626458,1.0531596780694389e-05,0.02928456976037954,2.3044269911574923e-06,0.029282265333388385,0.029284569975252604,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.19111018104013056,5.221945665893145,1,1,1,1,0,0.046551346558482115,0.14668971300125122,0.053762210927332514,0.14668971300125122,1472,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1495, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1495,1495,nan,nan,1.0,filtered,0,0,23,22,182,6,1,2,1.0,0.0,0.04655154421925545,0.0,1.0,-1.271900419291816e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04655212981233787,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999992847442627,0,osqp,3.1248754965668645e-09,valid,-1.271900419291816e-07,0.9541079151301088,0|1.11368313e-05|8.99284231e-06|6.7106271e-06|1.11171734e-05|1.11171734e-05,0.400390682|0.231568691|0.0805916421|0.0738950438|-1.27190042e-07|0.00299987281,0.578096078|0.409274086|0.258297038|0.25160044|0.177705269|0.180705269,0.520390682|0.351568691|0.200591642|0.193895044|0.119999873|0.122999873,0|0.15|0.15|0.15|0|0,0|-7.14560629e-06|-2.23172966e-06|-2.59544398e-06|5.05635542e-07|5.05635542e-07,0|0|0|0|0|0,1.60156273|0.926267616|0.322364337|0.29557758|-3.12462546e-09|0.0119999969,optimal,0.08192217904952163,2.3044269911574906e-06,0.08191987462253048,0.432759643|0.53099674|0.320739418,0|-0|0,0.008157428004778922,0.0024795279605314136,0.0012382130371406674,0.0017354140290990472
200,10.05,-2.073032716983991,0.5149361491203308,0.08151645213365555,0.177705317735672,0.32405638694763184,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00012084583431715146,0.00012689863797277212,0.0001342731120530516,0.04655156657099724,0.04655156657099724,0.08151654937509496,0.08151645213365555,9.724143941458596e-08,0.031710737679772685,9.997126609282179e-06,0.029284478510436432,2.166701094773545e-06,0.029282311809341658,0.0292844786483479,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.19111018104013056,5.221945665893145,1,1,1,1,0,0.046551346558482115,0.14668971300125122,0.053762210927332514,0.14668971300125122,1472,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1495, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1495,1495,nan,nan,1.0,filtered,0,0,23,22,183,7,1,2,1.0,0.0,0.04655156657099724,0.0,1.0,-1.269583014135156e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.046552170076469564,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999998807907104,0,osqp,3.2220516700177524e-09,valid,-1.269583014135156e-07,0.9541082851880268,0|1.05780066e-05|8.52551007e-06|6.33018795e-06|1.05384366e-05|1.05384366e-05,0.400390663|0.2315684|0.0805915281|0.0738948865|-1.26958301e-07|0.00299987304,0.578096078|0.409273814|0.258296942|0.251600301|0.177705287|0.180705287,0.520390663|0.3515684|0.200591528|0.193894886|0.119999873|0.122999873,0|0.15|0.15|0.15|0|0,0|-6.77977244e-06|-2.09801121e-06|-2.44211471e-06|5.04611006e-07|5.04611006e-07,0|0|0|0|0|0,1.60156265|0.92626682|0.322364014|0.295577104|-3.2222e-09|0.0119999968,optimal,0.08192190355259948,2.166701094773544e-06,0.08191973685150471,0.432759643|0.53099674|0.320739418,0|-0|0,0.00829448492731899,0.002613827004097402,0.0012713710311800241,0.0015879330458119512
201,10.100000000000001,-2.0730335047048984,0.5149361491203308,0.08151639997959137,0.17770537734031677,0.3240562379360199,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,8.039134263526648e-05,0.0008091042982414365,0.013644223101437092,0.03258612006902695,0.03258612006902695,0.08151643805531528,0.08151639997959137,3.807572390712721e-08,0.022197482886139205,6.627516366369353e-06,0.02049908034116255,1.3175011165967158e-06,0.020497762840045952,0.020499080548078755,0,0,disabled,0.0,1,TRACK,direct_path,0,0.2806055620312691,5.502551227924414,1,1,1,1,0,0.046551607344110846,0.14668971300125122,0.053762210927332514,0.14668971300125122,1536,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1560, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1560,1560,nan,nan,1.0,filtered,0,0,24,23,184,0,1,2,1.0,0.0,0.03258612006902695,0.0,1.0,-1.0949283603400861e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.032586717337260485,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.999997079372406,0,osqp,0.0,valid,-1.0949283603400861e-07,0.9541087554590039,0|1.0046648e-05|8.09195329e-06|5.99752349e-06|1.00038713e-05|1.00038713e-05,0.40039064|0.231568082|0.080591401|0.0738947781|-1.09492836e-07|0.00299989051,0.578096078|0.409273519|0.258296839|0.251600216|0.177705328|0.180705328,0.52039064|0.351568082|0.200591401|0.193894778|0.119999891|0.122999891,0|0.15|0.15|0.15|0|0,0|-4.47029462e-06|-1.28243988e-06|-1.49967352e-06|4.6322771e-07|4.6322771e-07,0|0|0|0|0|0,1.60156256|0.926267856|0.322364322|0.295577613|2.52563658e-08|0.0120000253,optimal,0.08192163408287687,1.3175011165967153e-06,0.08192031658176027,0.432759643|0.53099674|0.320739418,0|-0|0,0.29005438706371933,0.0029483570251613855,0.0012781820259988308,0.0018581660697236657
202,10.15,-2.0730325991099985,0.5149362683296204,0.08151627331972122,0.17770537734031677,0.32405632734298706,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00011092589556938037,0.0006108075031079352,0.028396986424922943,0.046551663428545,0.046551663428545,0.08151640128803309,0.08151627331972122,1.2796831186379087e-07,0.03171067534252144,9.159481672459822e-06,0.029284375359129602,2.1737776711748156e-06,0.029282201581458427,0.029284375829181006,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.2806055620312691,5.502551227924414,1,1,1,1,0,0.046551607344110846,0.14668971300125122,0.053762210927332514,0.14668971300125122,1536,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1560, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1560,1560,nan,nan,1.0,filtered,0,0,24,23,185,1,1,2,1.0,0.0,0.046551663428545,0.0,1.0,-6.656230740198499e-08,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04655192822249044,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.999980092048645,0,osqp,3.3885153858029593e-09,valid,-6.656230740198499e-08,0.9541091657701255,0|6.62852161e-06|5.29719024e-06|3.90098088e-06|6.69891176e-06|6.69891176e-06,0.40039062|0.231568185|0.080591465|0.0738948373|-6.65623074e-08|0.00299991916,0.578096078|0.409273643|0.258296923|0.251600296|0.177705392|0.180705377,0.52039062|0.351568185|0.200591465|0.193894837|0.119999933|0.122999919,0|0.15|0.15|0.15|0|0,0|-6.27150242e-06|-2.07935715e-06|-2.43115614e-06|2.62861038e-07|2.62861038e-07,0|0|0|0|0|0,1.60156248|0.926266468|0.322363781|0.295576918|-3.38819171e-09|0.0119999395,optimal,0.08192080967231069,2.1737776711748147e-06,0.08191863589463952,0.432759643|0.53099674|0.320739418,0|-0|0,0.009749155025929213,0.0029863379895687103,0.0013996069319546223,0.0021211470011621714
203,10.200000000000001,-2.0730327636365664,0.5149361491203308,0.08151618391275406,0.17770537734031677,0.3240562379360199,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.00010533501335885376,0.00011208673095097765,0.014455323107540607,0.04655164107680321,0.04655164107680321,0.08151627197854501,0.08151618391275406,8.806579095133049e-08,0.03171060533454797,8.713118883396884e-06,0.029284276972539363,1.9284073689361464e-06,0.029282348565170428,0.029284276490729115,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.2806055620312691,5.502551227924414,1,1,1,1,0,0.046551607344110846,0.14668971300125122,0.053762210927332514,0.14668971300125122,1536,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 1560, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,1560,1560,nan,nan,1.0,filtered,0,0,24,23,186,2,1,2,1.0,0.0,0.04655164107680321,0.0,1.0,-1.0068624277381755e-07,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04655212163079855,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999935626983643,0,osqp,3.485402114639805e-09,valid,-1.0068624277381755e-07,0.9541094969463705,1.50793309e-22|9.2652757e-06|7.5174751e-06|5.60413013e-06|9.103655e-06|9.103655e-06,0.400390603|0.231567585|0.0805912157|0.0738945837|-1.00686243e-07|0.00299989931,0.578096078|0.40927306|0.258296691|0.251600059|0.177705374|0.180705374,0.520390603|0.351567585|0.200591216|0.193894584|0.119999899|0.122999899,0|0.15|0.15|0.15|0|0,-8.93114783e-23|-5.92317307e-06|-1.86074737e-06|-2.16766198e-06|3.99259435e-07|3.99259435e-07,0|0|0|0|0|0,1.60156241|0.926264417|0.322363002|0.295576167|-3.48553602e-09|0.0119999965,optimal,0.08192120042267466,1.928407368936147e-06,0.08191927201530572,0.432759643|0.53099674|0.320739418,0|-0|0,0.008543079951778054,0.002673916984349489,0.001253955066204071,0.0016398850129917264
