step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8364511836097699,0.3875948190689087,0.43109941482543945,0.25318101048469543,0.35738426446914673,0.35,3,0,0,0,0,0,0,,,,nan,0,0.2934300899505615,5.8686017990112305,117.37203216552734,0.699999988079071,1.0,0.08284482310890237,1,1,0,0,0.08284482310890237,0.699999988079071,filtered,0.45955012441216747,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.08284482310890237,0.37621642|0.0970197037|0.151983877|0.0828448231|0.0957268648|0.0854140046,0.52621642|0.247019704|0.301983877|0.232844823|0.245726865|0.235414005,0.49621642|0.217019704|0.271983877|0.202844823|0.215726865|0.205414005,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0251197121|0.118136552|0.176677186|0.162974285,-0.127699033|-0.138890362|-0.158929975|-0.147945007|-0.125584846|-0.131048741,1.37716665|0.249188452|0.474125244|0.301570838|0.433999799|0.373581561,0.350281358|0.561374664|0.419202209,-0.00872976519|-0.160522223|-0.000251085701,0.0046685682609677315,0.0008036410436034203,0.0009228372946381569,0.0013500750064849854
59,3.0,-5.115267089874001,3.800000011920929,0.7728898525238037,0.004494660999625921,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.699999988079071,1.0481500625610352,4.430780410766602,0.699999988079071,1.0,-0.15145696497019567,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,3.963727529862258e-10,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.6295299856017375,valid,-0.15145696497019567,0.10324327|-0.151456965|-0.011501579|0.0776458742|0.122434263|0.0965522939,0.25324327|-0.00145696497|0.138498421|0.227645874|0.272434263|0.246552294,0.22324327|-0.031456965|0.108498421|0.197645874|0.242434263|0.216552294,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0554416382|0.0929554583|0.0124524077|0.0457126716,-0.0284091507|-0.0237021257|-0.0841639439|-0.150902552|-0.156259384|-0.156736383,0.384563929|-0.629529986|-0.0747286217|0.252636404|0.345930077|0.275185464,0.324518204|0.087832287|0.418463707,-0.00872976519|-0.160522223|-0.000251085701,0.005902587436139584,0.0008079959079623222,0.000832822173833847,0.0025783078745007515
60,3.0500000000000003,-5.09659516180238,3.800000011920929,0.7777093648910522,0.006172457244247198,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.699999988079071,1.3424409627914429,6.224611759185791,0.699999988079071,1.0,-0.1491165920356992,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,4.1161919335558873e-10,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.6097566199418648,valid,-0.1491165920356992,0.101767643|-0.149116592|-0.011295294|0.0730475507|0.115991044|0.0900441157,0.251767643|0.000883407964|0.138704706|0.223047551|0.265991044|0.240044116,0.221767643|-0.029116592|0.108704706|0.193047551|0.235991044|0.210044116,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0509431664|0.0716682486|-0.0164802509|0.0177930762,-0.0254562275|-0.0132902518|-0.0795790313|-0.149084736|-0.157128819|-0.157676345,0.381614343|-0.60975662|-0.0738170407|0.214773716|0.290355107|0.220293194,0.32408154|0.0798061341|0.41845119,-0.00872976519|-0.160522223|-0.000251085701,0.006358346901834011,0.0012938650324940681,0.0008505526930093765,0.002567245624959469
61,3.1,-5.060573184262353,3.800000011920929,0.7801058888435364,0.009041497483849525,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.7000000476837158,1.747413992881775,8.77656364440918,0.7000000476837158,1.0,-0.14575919930152254,1,1,0,0,0.08284482310890237,0.7000000476837158,recovery_relaxed,4.270744086505605e-10,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.5851234582969722,valid,-0.14575919930152254,0.100453105|-0.145759199|-0.0109251151|0.0674862081|0.108126104|0.0821086029,0.250453105|0.0042408007|0.139074885|0.217486208|0.258126104|0.232108603,0.220453105|-0.0257591993|0.109074885|0.187486208|0.228126104|0.202108603,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0466735503|0.0453020488|-0.0528289744|-0.0178955761,-0.0224642706|-0.00208666109|-0.0750176988|-0.146547316|-0.157649415|-0.158282961,0.379348149|-0.585123458|-0.0720446089|0.168699566|0.222026028|0.152255875,0.323644876|0.0717799813|0.418438673,-0.00872976519|-0.160522223|-0.000251085701,0.006487233564257622,0.0008465014398097992,0.0008405260741710663,0.0028258394449949265
62,3.1500000000000004,-5.2207896269807,3.800000011920929,0.7894370555877686,0.010134706273674965,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.7594149708747864,8.004301071166992,186.2684326171875,0.699999988079071,1.0,-0.14141676960935914,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.48493408016898326,0,0,12,joint_3_acceleration_lower|joint_1_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity; recovery=solved,recovery_maximin,0.5656670784374366,valid,-0.14141676960935914,0.0993061491|-0.14141677|-0.0103932752|0.0607877436|0.0984954394|0.0723990294,0.249306149|0.00858323039|0.139606725|0.210787744|0.248495439|0.222399029,0.219306149|-0.0214167696|0.109606725|0.180787744|0.218495439|0.192399029,0.15|0.0804596673|0.15|0.15|0.15|0.15,0|0|0.03650049|0.169872986|0.0990682503|0.149519219,-0.0194306621|3.91414407e-18|-0.0705644227|-0.143095225|-0.157730104|-0.158466464,0.377793934|-0.565667078|-0.0756370337|0.269928735|0.335319904|0.280648873,0.323208213|0.0637538284|0.418426156,-0.00872976519|-0.160522223|-0.000251085701,0.005216018296778202,0.0008160611614584923,0.0009502740576863289,0.001882314682006836
63,3.2,-5.099838441612544,3.800000011920929,0.7916584610939026,0.014046186581254005,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.6999995112419128,8.00430679321289,320.1721496582031,0.699999988079071,1.0,-0.13989912012362737,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.20303968158681798,0,0,12,joint_1_acceleration_lower|joint_0_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.5595964804945095,valid,-0.13989912012362737,0.0982610131|-0.13989912|-0.0092227111|0.0595106786|0.0966118466|0.0704999696,0.248261013|0.0101008799|0.140777289|0.209510679|0.246611847|0.22049997,0.218261013|-0.0198991201|0.110777289|0.179510679|0.216611847|0.19049997,0.15|0.0219223286|0.15|0.15|0.15|0.15,0|0|0.0405960384|0.0543149952|-0.0465231898|-0.0112984164,-0.0164237164|3.18318893e-19|-0.064732971|-0.139832448|-0.157561181|-0.158370048,0.376620336|-0.55959648|-0.061027777|0.152525261|0.182363016|0.112331414,0.322771549|0.0557277165|0.418413639,-0.00872976519|-0.160522223|-0.000251085701,0.006336349993944168,0.0008487934246659279,0.0008499249815940857,0.002874058671295643
64,3.25,-5.251262307374978,3.800000011920929,0.8006919026374817,0.015778550878167152,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.7600467801094055,8.028263092041016,320.5466003417969,0.699999988079071,1.0,-0.1359538065415565,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.6657837247339073,0,0,12,joint_3_acceleration_lower|joint_1_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity; recovery=solved inaccurate,recovery_maximin,0.5352322166653554,valid,-0.1359538065415565,0.0974167157|-0.135953807|-0.00806511095|0.053664714|0.0874137442|0.0612174672,0.247416716|0.0140461935|0.141934889|0.203664714|0.237413744|0.211217467,0.217416716|-0.0159538065|0.111934889|0.173664714|0.207413744|0.181217467,0.15|0|0.15|0.15|0.15|0.15,0|0|0.026233895|0.173223176|0.10399288|0.155042472,-0.0133504024|0.0085830095|-0.0599088828|-0.135191407|-0.156860298|-0.157750498,0.37631646|-0.535232217|-0.0659354316|0.252690625|0.29678756|0.242161843,0.322334886|0.0477016084|0.418401122,-0.00872976519|-0.160522223|-0.000251085701,0.0056291986256837845,0.0008825352415442467,0.0008176183328032494,0.0020166095346212387
65,3.3000000000000003,-5.126974693945777,3.800000011920929,0.8024986386299133,0.020685965195298195,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.6999993920326233,8.028264999389648,321.13055419921875,0.699999988079071,1.0,-0.13422144970908287,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.41829681229842347,0,0,12,joint_1_acceleration_lower|joint_0_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.5202638914777131,valid,-0.13422144970908287,0.0966766064|-0.13422145|-0.00634871905|0.0529347876|0.0858455292|0.0596354792,0.246676606|0.0157785503|0.143651281|0.202934788|0.235845529|0.209635479,0.216676606|-0.0142214497|0.113651281|0.172934788|0.205845529|0.179635479,0.15|0|0.15|0.15|0.15|0.15,0|0|0.0348273691|0.0641941995|-0.0389245807|-0.00347145173,-0.0103106857|0.0166219074|-0.0537262215|-0.130898113|-0.155846891|-0.156799214,0.37639574|-0.520263891|-0.0442937285|0.145035237|0.148610645|0.0782712509,0.321898222|0.0396755002|0.418388605,-0.00872976519|-0.160522223|-0.000251085701,0.006284666247665882,0.0008954508230090141,0.0008742297068238258,0.0028886813670396805
66,3.35,-5.277290841269442,3.800000011920929,0.8111089468002319,0.023019934073090553,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.7611072659492493,8.068354606628418,321.8460388183594,0.699999988079071,1.0,-0.12931404594212773,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.8386021987175174,0,0,12,joint_2_acceleration_lower|joint_3_acceleration_lower|joint_1_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity; recovery=solved inaccurate,recovery_maximin,0.48978506790484105,valid,-0.12931404594212773,0.0961391417|-0.129314046|-0.00451888302|0.0480153319|0.0771153305|0.0508208574,0.246139142|0.0206859541|0.145481117|0.198015332|0.227115331|0.200820857,0.216139142|-0.00931404594|0.115481117|0.168015332|0.197115331|0.170820857,0.15|0|0.15|0.15|0.15|0.15,0|0|0.016324448|0.176553048|0.109790827|0.161214801,-0.00720967402|0.0274711159|-0.048556961|-0.124979182|-0.154207112|-0.155198165,0.377346893|-0.489785068|-0.0503080451|0.243635193|0.264045038|0.209300065,0.321461558|0.0316493921|0.418376088,-0.00872976519|-0.160522223|-0.000251085701,0.008932051248848438,0.0014325054362416267,0.001526080071926117,0.0031070616096258163
67,3.4000000000000004,-5.149786637416111,3.800000011920929,0.8124023675918579,0.02881512977182865,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.699999213218689,8.06835651397705,322.7342224121094,0.699999988079071,1.0,-0.12698006931083866,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.6001781375079679,0,0,12,joint_1_acceleration_lower|joint_0_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.47290396249763805,valid,-0.12698006931083866,0.0957063817|-0.126980069|-0.00221159846|0.0479519405|0.0759877023|0.0496839393,0.245706382|0.0230199307|0.147788402|0.197951941|0.225987702|0.199683939,0.215706382|-0.00698006931|0.117788402|0.167951941|0.195987702|0.169683939,0.15|0|0.15|0.15|0.15|0.15,0|0|0.0293939849|0.0748398706|-0.0299145947|0.00570214306,-0.004150473|0.0350163147|-0.0420476885|-0.119642435|-0.152232351|-0.153258382,0.378675054|-0.472903962|-0.0215000975|0.147005198|0.121803863|0.0511795185,0.321024895|0.023623284|0.418363571,-0.00872976519|-0.160522223|-0.000251085701,0.009726028889417648,0.0014478620141744614,0.0014955541118979454,0.004121379926800728
68,3.45,-5.235808432179716,3.800000011920929,0.8175309300422668,0.03232262283563614,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.7107806205749512,8.234472274780273,307.32958984375,0.0,1.0,-0.12118487505383405,1,1,0,0,0.08284482310890237,0.0,recovery_relaxed,0.7107806273451279,0,0,12,joint_4_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity; recovery=solved,recovery_maximin,0.4399582482371339,valid,-0.12118487505383405,0.095477645|-0.121184875|0.000338818736|0.0441121547|0.0678827287|0.0415031385,0.245477645|0.0288151249|0.150338819|0.194112155|0.217882729|0.191503138,0.215477645|-0.00118487505|0.120338819|0.164112155|0.187882729|0.161503138,0.15|0|0.15|0.15|0.15|0.15,0|0|0.00987141468|0.153439292|0.0866195271|0.131776784,-0.00103536001|0.044781252|-0.0365574254|-0.112436248|-0.149501146|-0.15049558,0.38087522|-0.439958248|-0.0253307358|0.217451663|0.208649296|0.147293758,0.320588231|0.0155971758|0.418351054,-0.00872976519|-0.160522223|-0.000251085701,0.008313190191984177,0.0014729350805282593,0.001347402110695839,0.0026900582015514374
69,3.5,-5.222721495778206,3.800000011920929,0.8211971521377563,0.03531258553266525,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.3421754240989685,8.944250106811523,301.6048583984375,0.0,1.0,-0.1176773868480141,1,1,0,0,0.08284482310890237,0.0,recovery_relaxed,0.3421754070318369,0,0,12,joint_3_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.4187318031552652,valid,-0.1176773868480141,0.0953462561|-0.117677387|0.0029575601|0.043744495|0.0657549342|0.0392595937,0.245346256|0.0323226132|0.15295756|0.193744495|0.215754934|0.189259594,0.215346256|0.00232261315|0.12295756|0.163744495|0.185754934|0.159259594,0.118063843|0|0.15|0.15|0.15|0.15,0|0|0.00131058525|0.0687357169|0.0426545215|0.0589377329,-2.20560279e-19|0.0519777442|-0.0303876445|-0.105932246|-0.146374804|-0.147356913,0.381385024|-0.418731803|-0.0172468188|0.137781451|0.159299454|0.0686191946,0.320151567|0.0075710672|0.418338537,-0.00872976519|-0.160522223|-0.000251085701,0.009220700711011887,0.001442435197532177,0.0012135952711105347,0.0038659702986478806
70,3.5500000000000003,-5.192068843897503,3.800000011920929,0.8230981230735779,0.03776330500841141,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.09210643172264099,5.357532024383545,138.83705139160156,0.0,1.0,-0.11468740379597048,1,1,0,0,0.08284482310890237,0.0,recovery_relaxed,0.09210643303139157,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.4007422759137151,valid,-0.11468740379597048,0.0952760133|-0.114687404|0.00357850754|0.0410501988|0.0607687083|0.0342363578,0.245276013|0.0353125962|0.153578508|0.191050199|0.210768708|0.184236358,0.215276013|0.0053125962|0.123578508|0.161050199|0.180768708|0.154236358,0.0692506248|0|0.15|0.15|0.15|0.15,0|0|-0.00366962757|0.0221347065|0.025994097|0.0288352253,4.71663216e-19|0.0580073393|-0.0271115536|-0.101884514|-0.144734417|-0.145644544,0.381104053|-0.400742276|-0.016467151|0.0844509879|0.124334513|0.0201361124,0.319714904|-0.000455045083|0.41832602,-0.00872976519|-0.160522223|-0.000251085701,0.009728280827403069,0.0013777092099189758,0.0014670630916953087,0.004202088341116905
71,3.6,-5.1553254726460915,3.800000011920929,0.823098361492157,0.04103908687829971,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.0,1.8421286344528198,83.32962036132812,0.0,1.0,-0.11223667890758529,1,1,0,0,0.08284482310890237,0.0,recovery_relaxed,0.0,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.3859501671303708,valid,-0.11223667890758529,0.0952542343|-0.112236679|0.00256028829|0.0369486386|0.0548490564|0.0282810779,0.245254234|0.0377633211|0.152560288|0.186948639|0.204849056|0.178281078,0.215254234|0.00776332109|0.122560288|0.156948639|0.174849056|0.148281078,0.0196265136|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-5.01467852e-19|0.0629965485|-0.025950893|-0.0995388752|-0.144015746|-0.144877831,0.381016937|-0.385950167|-0.0157097398|0.0482556791|0.0753804801|-0.0317535195,0.31927824|-0.00848115701|0.418313503,-0.00872976519|-0.160522223|-0.000251085701,0.009515823796391487,0.0014232126995921135,0.0012261681258678436,0.004093083553016186
72,3.6500000000000004,-5.154981837303076,3.800000011920929,0.823098361492157,0.044559381902217865,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.0,0.0,36.84257125854492,0.0,1.0,-0.10896090308787523,1,1,0,0,0.08284482310890237,0.0,recovery_relaxed,0.0,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.3678410709387384,valid,-0.10896090308787523,0.0952838317|-0.108960903|0.00127771156|0.0320362483|0.0476681573|0.0210582948,0.245283832|0.0410390969|0.151277712|0.182036248|0.197668157|0.171058295,0.215283832|0.0110390969|0.121277712|0.152036248|0.167668157|0.141058295,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.00195618772|0.0680025414|-0.0253458482|-0.0969287106|-0.143216977|-0.144028805,0.383091514|-0.367841071|-0.020235002|0.0312162825|0.0474556521|-0.0597956257,0.318841577|-0.0165072661|0.418300986,-0.00872976519|-0.160522223|-0.000251085701,0.009272804483771324,0.001556331291794777,0.001280185766518116,0.004055638797581196
73,3.7,-5.154981837303076,3.800000011920929,0.823098361492157,0.048312507569789886,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.0,0.0,0.0,0.0,1.0,-0.10544061885635003,1,1,0,0,0.08284482310890237,0.0,recovery_relaxed,0.0,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.3489864986049235,valid,-0.10544061885635003,0.0954619976|-0.105440619|2.55324288e-05|0.0272575924|0.0405283686|0.0138793917,0.245461998|0.0445593811|0.150025532|0.177257592|0.190528369|0.163879392,0.215461998|0.0145593811|0.120025532|0.147257592|0.160528369|0.133879392,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.00517411363|0.0727759768|-0.02473315|-0.0941922907|-0.142363289|-0.143113978,0.387022104|-0.348986499|-0.0246310203|0.0148380791|0.0197501858|-0.0875964112,0.318404913|-0.0245333742|0.418288469,-0.00872976519|-0.160522223|-0.000251085701,0.005847913213074207,0.0007950058206915855,0.0008778572082519531,0.002603713423013687
74,3.75,-5.016024945680226,3.800000011920929,0.8164177536964417,0.0561126247048378,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.28284168243408203,5.656833648681641,113.13667297363281,0.7000000476837158,1.0,-0.10168749112384567,1,1,0,0,0.08284482310890237,0.7000000476837158,recovery_relaxed,0.43431835580452666,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.3294337313469812,valid,-0.10168749112384567,0.095800921|-0.101687491|-0.00119582077|0.0226190029|0.033432734|0.00674800625,0.245800921|0.0483125089|0.148804179|0.172619003|0.183432734|0.156748006,0.215800921|0.0183125089|0.118804179|0.142619003|0.153432734|0.126748006,0|0|0.15|0.15|0.15|0.15,0|0|0.0216863664|-0.0372257637|-0.0944785649|-0.0924033913,0.00838582873|0.0773162331|-0.0241128279|-0.0913252583|-0.141449882|-0.142126848,0.391589513|-0.329433731|-0.00720974459|-0.0380750104|-0.102197511|-0.207538214,0.317968249|-0.0325594842|0.418275952,-0.00872976519|-0.160522223|-0.000251085701,0.010388434864580631,0.0026180362328886986,0.0008645728230476379,0.0026332912966609
75,3.8000000000000003,-5.142053944360964,3.800000011920929,0.8165366649627686,0.06040463596582413,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.28501245379447937,8.030740737915039,253.37109375,0.699999988079071,1.0,-0.09388738480492823,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.5906266122420015,0,0,12,joint_2_acceleration_lower|joint_3_acceleration_lower|joint_1_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity; recovery=solved,recovery_maximin,0.292703027758618,valid,-0.09388738480492823,0.0963568541|-0.0938873848|-0.00183105638|0.0163845638|0.0220207957|-0.00471986649,0.246356854|0.0561126152|0.148168944|0.166384564|0.172020796|0.145280134,0.216356854|0.0261126152|0.118168944|0.136384564|0.142020796|0.115280134,0|0|0.15|0.15|0.15|0.15,0|0|-5.61907598e-08|0.049272158|0.0443281044|0.0606148356,0.0116382343|0.0828465115|-0.0235284218|-0.0851180363|-0.138812312|-0.139324101,0.397065651|-0.292703028|-0.0308527036|0.0296923766|-0.00640102499|-0.0975887314,0.317531586|-0.0405855924|0.418263435,-0.00872976519|-0.160522223|-0.000251085701,0.00902224238961935,0.0014525381848216057,0.0014165816828608513,0.0031714849174022675
76,3.85,-5.273445636795706,3.800000011920929,0.8229168653488159,0.06097716838121414,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.499345600605011,6.4943695068359375,88.98063659667969,0.7000000476837158,1.0,-0.08959537054735031,1,1,0,0,0.08284482310890237,0.7000000476837158,recovery_relaxed,0.32976809596143,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.27155770798503687,valid,-0.08959537054735031,0.0970184012|-0.0895953705|-0.00205907721|0.0137826536|0.0177093558|-0.00907202129,0.247018401|0.0604046295|0.147940923|0.163782654|0.167709356|0.140927979,0.217018401|0.0304046295|0.117940923|0.133782654|0.137709356|0.110927979,0|0|0.15|0.15|0.15|0.15,0|0|-0.0219573503|0.121222669|0.159310608|0.179689987,0.0148254909|0.0868237742|-0.0217503767|-0.0806440312|-0.136438596|-0.136908752,0.402899096|-0.271557708|-0.0519440359|0.0957092519|0.0937094354|0.00649315026,0.317094922|-0.0486117005|0.418250918,-0.00872976519|-0.160522223|-0.000251085701,0.009517214260995388,0.0012599090114235878,0.0014761919155716896,0.004265035502612591
77,3.9000000000000004,-5.158283270365883,3.800000011920929,0.8228391408920288,0.06538989394903183,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.6589344143867493,7.452378273010254,231.17730712890625,0.699999988079071,1.0,-0.08902282890151739,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.6057577510332111,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity; recovery=solved inaccurate,recovery_maximin,0.2664879253388809,valid,-0.08902282890151739,0.0977772042|-0.0890228289|-0.0019811707|0.0146089527|0.0192226849|-0.00761132137,0.247777204|0.0609771711|0.148018829|0.164608953|0.169222685|0.142388679,0.217777204|0.0309771711|0.118018829|0.134608953|0.139222685|0.112388679,0|0|0.15|0.15|0.15|0.15,0|0|0.00106511904|0.147909255|0.116839858|0.153164798,0.0179457758|0.0896033903|-0.0190391091|-0.0783567534|-0.134803896|-0.135300287,0.409054592|-0.266487925|-0.0258986728|0.127988312|0.058926701|-0.0125807739,0.316658258|-0.0566378087|0.418238401,-0.00872976519|-0.160522223|-0.000251085701,0.008126361295580864,0.001406252384185791,0.0014264322817325592,0.002802514471113682
78,3.95,-5.28183351632674,3.800000011920929,0.8286133408546448,0.06683630496263504,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.5095890760421753,6.854026794433594,285.909912109375,0.699999988079071,1.0,-0.08461009308609974,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.3199240667429749,0,0,12,,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.24523957934953555,valid,-0.08461009308609974,0.0987532198|-0.0846100931|-0.00025484621|0.0160812196|0.0195417567|-0.00738337116,0.24875322|0.0653899069|0.149745154|0.16608122|0.169541757|0.142616629,0.21875322|0.0353899069|0.119745154|0.13608122|0.139541757|0.112616629,0|0|0.15|0.15|0.15|0.15,0|0|-0.0207469094|0.127359601|0.158713996|0.181676808,0.0210951296|0.093200793|-0.0151519741|-0.0716373338|-0.129903287|-0.130351437,0.416108009|-0.245239579|-0.0369182683|0.120047145|0.106977736|0.0217918867,0.316221595|-0.0646639317|0.418225884,-0.00872976519|-0.160522223|-0.000251085701,0.009327156469225883,0.0013975733891129494,0.0014797765761613846,0.004127332009375095
79,4.0,-5.390744665395721,3.800000011920929,0.8387345671653748,0.0668739452958107,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.6193068027496338,4.014014720916748,117.19173431396484,0.7000000476837158,1.0,-0.08316369647396521,1,1,0,0,0.08284482310890237,0.7000000476837158,recovery_relaxed,0.11619752943708028,0,0,12,joint_0_acceleration_lower,predictive_link_1,0,1,1,zero_sensitivity,recovery_hard_constraints,0.23671132557443705,valid,-0.08316369647396521,0.0998204949|-0.0831636965|0.000667524661|0.0176002394|0.021336712|-0.00563700047,0.249820495|0.0668363035|0.150667525|0.167600239|0.171336712|0.144363,0.219820495|0.0368363035|0.120667525|0.137600239|0.141336712|0.114363,0|0|0.15|0.15|0.15|0.15,0|0|-0.0266972952|0.170613423|0.210189191|0.240315882,0.0241717259|0.0959434603|-0.0119475288|-0.0684293697|-0.12744297|-0.127874553,0.423453705|-0.236711326|-0.0359747254|0.172585011|0.168093069|0.0898933267,0.315784931|-0.0726900846|0.418213367,-0.00872976519|-0.160522223|-0.000251085701,0.009463935159146786,0.0012319041416049004,0.0013566389679908752,0.0041631972417235374
80,4.05,-5.2793984608928985,3.800000011920929,0.8419750332832336,0.07098744064569473,0.800000011920929,0.35,1,1,0,0,0,0,0,,,,nan,0,0.5194272398948669,5.679916858673096,176.60626220703125,0.699999988079071,1.0,-0.08312605241490487,1,1,0,0,0.08284482310890237,0.699999988079071,recovery_relaxed,0.36725436246761706,0,0,12,joint_0_acceleration_upper,predictive_link_1,0,1,1,zero_sensitivity; recovery=solved,recovery_maximin,0.23419810162366383,valid,-0.08312605241490487,0.100973353|-0.0831260524|0.00264522607|0.0209655545|0.0259961024|-0.000998072818,0.250973353|0.0668739476|0.152645226|0.170965555|0.175996102|0.149001927,0.220973353|0.0368739476|0.122645226|0.140965555|0.145996102|0.119001927,0|0|0.15|0.15|0.15|0.15,0|0|-0.000803511211|0.163489051|0.140236327|0.174005358,0.0271737442|0.098306108|-0.00776607768|-0.065944658|-0.125277813|-0.125726249,0.431067155|-0.234198102|0.00201131538|0.181406611|0.118942924|0.0442868178,0.315348268|-0.0807162374|0.41820085,-0.00872976519|-0.160522223|-0.000251085701,0.004981606267392635,0.0007942123338580132,0.0008528828620910645,0.0017940746620297432
