step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
37500,300000,508,3,0.44428567509272104,0.0,0.9839198013697044,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007900713942945004,37500
38000,300000,526,17,0.1511622048982098,0.0,2.081973076958782,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007703023962676525,38000
38500,300000,545,22,20.26958750545226,0.0,23.857611999174235,0.0,0.0,1.5,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0077801719307899475,38500
39000,300000,563,20,0.45170085984715996,0.0,3.1673562804891815,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0075653959065675735,39000
39500,300000,576,4,0.408629958223243,0.0,1.1243947425298408,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007714323699474335,39500
40000,300000,600,8,0.46871103116960255,0.0,2.9855322292047024,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007580316625535488,40000
40500,300000,617,164,-0.11053590807802614,0.0,-4.2109865409689196,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0075551290065050125,40500
41000,300000,626,19,0.13342687389817243,0.0,4.576207135018265,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007602698635309935,41000
41500,300000,650,7,-0.06903878946839784,0.0,1.441783929736691,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007620309013873339,41500
42000,300000,673,8,-0.0789430707916933,0.0,1.521554989454081,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0074773854576051235,42000
42500,300000,684,11,0.2180418091211041,0.0,3.225200771192305,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007553997915238142,42500
43000,300000,694,67,0.0166215101067948,0.0,3.6283493021121216,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007464937400072813,43000
43500,300000,708,3,0.1554662374319989,0.0,0.19960553230553457,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0073319971561431885,43500
44000,300000,732,3,0.3410202556890402,0.0,0.4154250684680974,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007300661411136389,44000
44500,300000,752,2,0.2385689696826414,0.0,0.35215330026741326,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007377550005912781,44500
45000,300000,779,2,0.27618944782792565,0.0,0.29803986081387335,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007271082606166601,45000
45500,300000,801,25,0.05518128697270206,0.0,3.4695841897764907,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007222040090709925,45500
46000,300000,811,66,-0.09966076925215027,0.0,1.5406085598005568,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007086761295795441,46000
46500,300000,832,5,0.3068787497666618,0.0,1.013301225477444,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007147576659917831,46500
47000,300000,841,107,-0.12044589789963091,0.0,-3.412881501970356,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007410448044538498,47000
47500,300000,855,139,-0.1926918758514558,0.0,-9.941365628981256,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007143576629459858,47500
48000,300000,865,186,-0.10617575347170646,0.0,-1.5946310619224915,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007157925050705671,48000
48500,300000,884,18,-0.09333677571639515,0.0,2.846635705752808,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007021061610430479,48500
49000,300000,889,209,0.14467216186722653,0.0,-5.1437816341665625,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006859069690108299,49000
49500,300000,911,53,-0.04279053941058755,0.0,-0.3615010899777723,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006744838785380125,49500
50000,300000,920,175,-0.11989786298464225,0.0,-16.151649513625177,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006872351281344891,50000
50500,300000,936,65,-0.16197926670399834,0.0,2.5440487139161365,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006810824386775494,50500
51000,300000,943,240,-0.04319814752529497,0.0,-2.6878304189142255,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0068998574279248714,51000
51500,300000,960,10,0.47489599503065366,0.0,2.7451998683789585,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006721443496644497,51500
52000,300000,978,4,0.5153408960418208,0.0,1.2972389909210142,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006765596102923155,52000
52500,300000,998,2,0.19128261186589898,0.0,0.2823623419770747,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006671108305454254,52500
53000,300000,1015,3,0.22034146796954637,0.0,0.5368069812356467,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006581868976354599,53000
53500,300000,1040,11,0.12353083031051185,0.0,2.3974844833573408,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006714197341352701,53500
54000,300000,1069,1,-0.005508868755015401,0.0,-0.005508868755015401,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0067533222027122974,54000
54500,300000,1095,7,0.48526931270902357,0.0,1.946549505061949,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006916977930814028,54500
55000,300000,1113,4,0.5032211559866184,0.0,1.4045330773835796,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006911072880029678,55000
55500,300000,1140,46,-0.061603830074889246,0.0,2.289081915244983,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0071349130012094975,55500
56000,300000,1164,13,0.20056674262935956,0.0,-2.5307837175133927,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007040402386337519,56000
56500,300000,1178,25,0.5063100167811884,0.0,1.7209326436698809,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0072502270340919495,56500
57000,300000,1204,7,0.2500433973348873,0.0,0.6855324794252688,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.00722140958532691,57000
57500,300000,1232,20,0.09688701103429312,0.0,3.6771266351758096,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007064500357955694,57500
58000,300000,1258,2,0.21822393065847762,0.0,0.23200453830184273,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007156706880778074,58000
58500,300000,1274,16,20.272047496355718,0.0,23.772227532620306,0.0,0.0,1.5,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0069830757565796375,58500
59000,300000,1301,19,0.13319573113052197,0.0,2.619760820807608,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0067697977647185326,59000
59500,300000,1314,230,-0.11247273681284498,0.0,-10.861537554000135,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006590190809220076,59500
60000,300000,1337,1,0.060581861572300666,0.0,0.060581861572300666,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006490996573120356,60000
60500,300000,1359,122,0.10847309798884261,0.0,-0.1662086480638024,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006495235022157431,60500
61000,300000,1371,15,-0.0070820009929197375,0.0,1.5059140554570605,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006496483460068703,61000
61500,300000,1401,12,20.199906106465384,0.0,25.92840547610118,0.0,0.0,1.5,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006644032429903746,61500
62000,300000,1418,3,0.45586919065538717,0.0,0.8327883954555471,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.00658806087449193,62000
62500,300000,1444,25,0.029627340592642194,0.0,2.3322940256728493,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006425749976187944,62500
63000,300000,1460,3,-0.134603040554286,0.0,-0.8023922018815344,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006382776889950037,63000
63500,300000,1472,7,0.04896142317658558,0.0,0.24059851399480237,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006385860498994589,63500
64000,300000,1481,83,-0.13460121852624327,0.0,1.466542660498017,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006422422826290131,64000
64500,300000,1494,33,0.020383926706475354,0.0,0.6426074614521131,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006314639002084732,64500
65000,300000,1508,8,0.39866070721638575,0.0,1.7084999512875543,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006253663916140795,65000
65500,300000,1536,10,0.3132350586814771,0.0,2.7952979957154773,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006288857199251652,65500
66000,300000,1545,128,-0.05997929410604316,0.0,1.701843906408068,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006201057694852352,66000
66500,300000,1565,16,-0.06534090049133119,0.0,-0.07774082610065278,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006278457120060921,66500
67000,300000,1580,10,0.19438976255176008,0.0,1.8765867958106526,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006383726838976145,67000
67500,300000,1613,8,0.039111812397058826,0.0,-0.022084409644494304,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0063699763268232346,67500
68000,300000,1630,18,0.07418351431057903,0.0,4.757014808576132,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006524302065372467,68000
