step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
54,2.75,-0.20992074768923089,0.2068638950586319,0.18494093418121338,0.23489870131015778,0.2068638652563095,0.35,1,0,0,0,0,0,0,,,,nan,0,0.5019592642784119,5.813558578491211,99.16067504882812,0.5019583702087402,1.0,0.08000946176183174,0,0,0,0,0.1781087483025986,0.0,filtered,1.0919170690328834e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.08000946176183174,0.357254575|0.0800094618|0.216266774|0.273206547|0.285721753|0.296154786,0.507254575|0.230009462|0.366266774|0.423206547|0.435721753|0.446154786,0.477254575|0.200009462|0.336266774|0.393206547|0.405721753|0.416154786,0|0|0|0|0|0,0|0|-0.0524125084|-0.104469028|-0.13177127|-0.10714259,0.0943098918|0.134306631|0.151174867|0.153734133|0.174736526|0.19670943,1.52332819|0.454344478|0.963829454|1.14209129|1.18585227|1.27418598,0.628185928|0.0898197219|0.386989921,0.0641099215|0.210621133|0.0268855467,0.004142001271247864,0.0008283965289592743,0.000915946438908577,0.001410902477800846
55,2.8000000000000003,-0.16720309154299473,0.1977505087852478,0.17959345877170563,0.24073641002178192,0.1977505087852478,0.35,1,0,0,0,0,0,0,,,,nan,0,0.5680812001228333,3.4634077548980713,82.0427017211914,0.568080723285675,1.0,0.08489867656548974,0,0,0,0,0.1781087483025986,0.0,filtered,5.232819913607167e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.08489867656548974,0.362151634|0.0848986766|0.221168165|0.276272748|0.287150982|0.299982444,0.512151634|0.234898677|0.371168165|0.426272748|0.437150982|0.449982444,0.482151634|0.204898677|0.341168165|0.396272748|0.407150982|0.419982444,0|0|0|0|0|0,0|0|-0.0373577474|-0.0685990804|-0.106213423|-0.0933795247,0.097268833|0.136683062|0.153299276|0.154507255|0.172076852|0.19682353,1.54587537|0.476277768|1.00061419|1.19099917|1.21446736|1.30337378,0.631391704|0.10035079|0.388334244,0.0641099215|0.210621133|0.0268855467,0.006502117030322552,0.0014324188232421875,0.001485537737607956,0.001939099282026291
56,2.85,-0.17320717083866044,0.1891006976366043,0.17527687549591064,0.24655286967754364,0.1891007274389267,0.35,1,0,0,0,0,0,0,,,,nan,0,0.5901095271110535,1.9000158309936523,74.53707885742188,0.5901092290878296,1.0,0.09073639833208055,0,0,0,0,0.1781087483025986,0.0,filtered,3.6260065821797454e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.09073639833208055,0.367183941|0.0907363983|0.226953227|0.280909174|0.289196416|0.304945496,0.517183941|0.240736398|0.376953227|0.430909174|0.439196416|0.454945496,0.487183941|0.210736398|0.346953227|0.400909174|0.409196416|0.424945496,0|0|0|0|0|0,0|0|-0.0396620754|-0.0800793415|-0.110738756|-0.0955688361,0.10016837|0.138378537|0.154731783|0.154298863|0.16839584|0.196290409,1.56890414|0.50132413|1.02288262|1.19785622|1.21444275|1.32050356,0.63459748|0.110881858|0.389678568,0.0641099215|0.210621133|0.0268855467,0.005242718383669853,0.0008083721622824669,0.0014622295275330544,0.00189908966422081
57,2.9000000000000004,-0.17785203573763517,0.1807279735803604,0.17181482911109924,0.25246500968933105,0.18072794377803802,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6323143243789673,2.0005650520324707,58.805519104003906,0.6323138475418091,1.0,0.09655287703832857,0,0,0,0,0.1781087483025986,0.0,filtered,6.617121961266856e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.09655287703832857,0.372361784|0.096552877|0.232688875|0.285079968|0.290403749|0.309858127,0.522361784|0.246552877|0.382688875|0.435079968|0.440403749|0.459858127,0.492361784|0.216552877|0.352688875|0.405079968|0.410403749|0.429858127,0|0|0|0|0|0,0|0|-0.0377598747|-0.0733618149|-0.106134165|-0.0886949362,0.103002663|0.140077715|0.156278934|0.154435045|0.166664865|0.195986037,1.5924498|0.526289224|1.04927456|1.2213931|1.2221457|1.34672361,0.637803257|0.121412925|0.391022891,0.0641099215|0.210621133|0.0268855467,0.006396714597940445,0.0016152821481227875,0.001544533297419548,0.0015569403767585754
58,2.95,-0.17658413113388746,0.17269589006900787,0.16885387897491455,0.25842413306236267,0.17269591987133026,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6637622117996216,1.2731009721755981,16.28001594543457,0.6637617945671082,1.0,0.1024650098894275,0,0,0,0,0.1781087483025986,0.0,filtered,5.713915573766178e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.1024650098894275,0.377672732|0.10246501|0.238595971|0.289723576|0.291702112|0.315080751,0.527672732|0.25246501|0.388595971|0.439723576|0.441702112|0.465080751,0.497672732|0.22246501|0.358595971|0.409723576|0.411702112|0.435080751,0|0|0|0|0|0,0|0|-0.0373850189|-0.0688719786|-0.103590082|-0.0841122573,0.105775824|0.141925577|0.157836802|0.1546943|0.166742412|0.195821975,1.61646675|0.551785617|1.07483567|1.24471663|1.22996078|1.37203272,0.641009033|0.131943986|0.392367214,0.0641099215|0.210621133|0.0268855467,0.006210667081177235,0.0014698570594191551,0.0013464046642184258,0.0018741823732852936
59,3.0,-0.18792571425447996,0.16545474529266357,0.1669895350933075,0.2640625238418579,0.16545477509498596,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6344920992851257,1.6067020893096924,45.94184875488281,0.6344920992851257,1.0,0.10842416715569866,0,0,0,0,0.1781087483025986,0.0,passthrough,1.434757636676518e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.10842416715569866,0.383116754|0.108424167|0.244601786|0.294657219|0.293128261|0.320528544,0.533116754|0.258424167|0.394601786|0.444657219|0.443128261|0.470528544,0.503116754|0.228424167|0.364601786|0.414657219|0.413128261|0.440528544,0|0|0|0|0|0,0|0|-0.043375458|-0.0836088895|-0.110320095|-0.0862769746,0.108486762|0.143867565|0.159399337|0.155714709|0.166954277|0.195718769,1.64095378|0.577564234|1.09443102|1.2507347|1.22914723|1.39155597,0.644214809|0.142475054|0.393711537,0.0641099215|0.210621133|0.0268855467,0.0043838489800691605,0.0008558640256524086,0.0008305860683321953,0.0016810968518257141
60,3.0500000000000003,-0.18532678580817208,0.1585349589586258,0.16542552411556244,0.26971012353897095,0.158534973859787,0.35,1,0,0,0,0,0,0,,,,nan,0,0.5891798138618469,1.4588228464126587,23.47356414794922,0.5891798138618469,1.0,0.11406255403367113,0,0,0,0,0.1781087483025986,0.0,passthrough,1.3490803612449732e-09,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.11406255403367113,0.388694911|0.114062554|0.250357029|0.298964137|0.294360067|0.325875851,0.538694911|0.264062554|0.400357029|0.448964137|0.444360067|0.475875851,0.508694911|0.234062554|0.370357029|0.418964137|0.414360067|0.445875851,0|0|0|0|0|0,0|0|-0.0431814186|-0.0820261607|-0.101294808|-0.0767494,0.111134091|0.14614659|0.161259357|0.157452021|0.167692139|0.19599385,1.66591373|0.602396806|1.11950605|1.27128241|1.2438376|1.42274786,0.647420585|0.153006122|0.39505586,0.0641099215|0.210621133|0.0268855467,0.00674319826066494,0.0015173470601439476,0.0014589875936508179,0.001987830735743046
61,3.1,-0.1762388984097153,0.15178228914737701,0.16379202902317047,0.27549004554748535,0.1517823189496994,0.35,1,0,0,0,0,0,0,,,,nan,0,0.5628049373626709,1.427807331085205,25.339012145996094,0.5628049373626709,1.0,0.1197101458593198,0,0,0,0,0.1781087483025986,0.0,filtered,1.0365014434445156e-08,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.1197101458593198,0.394396989|0.119710146|0.256209567|0.303318837|0.29619453|0.33179972,0.544396989|0.269710146|0.406209567|0.453318837|0.44619453|0.48179972,0.514396989|0.239710146|0.376209567|0.423318837|0.41619453|0.45179972,0|0|0|0|0|0,0|0|-0.0400345797|-0.0699599706|-0.08259866|-0.0562497007,0.113721236|0.148613546|0.163190966|0.15907486|0.168646691|0.196398626,1.69130919|0.627454129|1.14799466|1.30239024|1.27082615|1.4673478,0.650626361|0.163537189|0.396400183,0.0641099215|0.210621133|0.0268855467,0.005583683028817177,0.0008721621707081795,0.0014686835929751396,0.0018965238705277443
62,3.1500000000000004,-0.14955657187413643,0.14495259523391724,0.16113242506980896,0.2816336452960968,0.14495256543159485,0.35,1,0,0,0,0,0,0,,,,nan,0,0.5511170029640198,2.344207763671875,30.46472930908203,0.5511166453361511,1.0,0.12549007999979986,0,0,0,0,0.1781087483025986,0.0,filtered,4.461842515218621e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.12549007999979986,0.40021405|0.12549008|0.262333093|0.308219546|0.299039557|0.338817356,0.55021405|0.27549008|0.412333093|0.458219546|0.449039557|0.488817356,0.52021405|0.24549008|0.382333093|0.428219546|0.419039557|0.458817356,0|0|0|0|0|0,0|0|-0.0349094083|-0.0537694055|-0.062854659|-0.0387641655,0.116251104|0.151310386|0.165127809|0.160487067|0.169760296|0.19686221,1.7171073|0.653270706|1.17955077|1.33959585|1.30306387|1.51336747,0.653832138|0.174068257|0.397744507,0.0641099215|0.210621133|0.0268855467,0.006087045185267925,0.0015827817842364311,0.0012941984459757805,0.0013576894998550415
63,3.2,-0.126900863628441,0.13792793452739716,0.15772892534732819,0.2882988154888153,0.13792794942855835,0.35,1,0,0,0,0,0,0,,,,nan,0,0.5561339855194092,2.1888267993927,14.807644844055176,0.5561333894729614,1.0,0.13163362578401805,0,0,0,0,0.1781087483025986,0.0,filtered,6.889560430859707e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.13163362578401805,0.406148657|0.131633626|0.268838013|0.313748538|0.302808618|0.346771468,0.556148657|0.281633626|0.418838013|0.463748538|0.452808618|0.496771468,0.526148657|0.251633626|0.388838013|0.433748538|0.422808618|0.466771468,0|0|0|0|0|0,0|0|-0.026536536|-0.0352753093|-0.0415536427|-0.0180711185,0.118721988|0.153846305|0.166840212|0.161356151|0.170531323|0.197039784,1.74331662|0.680380809|1.21565573|1.38107499|1.34021215|1.56605454,0.657037914|0.184599325|0.39908883,0.0641099215|0.210621133|0.0268855467,0.010243167169392109,0.0010397648438811302,0.0015164269134402275,0.005986904725432396
64,3.25,-0.11164380770248108,0.13087871670722961,0.15401288866996765,0.2953815162181854,0.1308787316083908,0.35,1,0,0,0,0,0,0,,,,nan,0,0.5790241360664368,1.4622292518615723,19.60927391052246,0.5790233612060547,1.0,0.13829884391817027,0,0,0,0,0.1781087483025986,0.0,filtered,8.86603319190431e-07,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.13829884391817027,0.412194009|0.138298844|0.275873327|0.320024287|0.307587315|0.355803911,0.562194009|0.288298844|0.425873327|0.470024287|0.457587315|0.505803911,0.532194009|0.258298844|0.395873327|0.440024287|0.427587315|0.475803911,0|0|0|0|0|0,0|0|-0.0203017798|-0.0241168699|-0.0291124053|-0.00451487622,0.121136131|0.156182765|0.168308987|0.161794074|0.171099636|0.197017569,1.76991217|0.709378141|1.25150052|1.41777435|1.37233649|1.61571834,0.66024369|0.195130393|0.400433153,0.0641099215|0.210621133|0.0268855467,0.006210808642208576,0.0013659810647368431,0.0014359243214130402,0.0019276877865195274
65,3.3000000000000003,-0.10027615020666916,0.12411712110042572,0.150175079703331,0.30259209871292114,0.12411713600158691,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6040536165237427,1.159661054611206,11.796821594238281,0.6040525436401367,1.0,0.1453815399652496,0,0,0,0,0.1781087483025986,0.0,filtered,1.2598905046795234e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.1453815399652496,0.418350693|0.14538154|0.283305896|0.326747102|0.312937912|0.365543668,0.568350693|0.29538154|0.433305896|0.476747102|0.462937912|0.515543668,0.538350693|0.26538154|0.403305896|0.446747102|0.432937912|0.485543668,0|0|0|0|0|0,0|0|-0.0199640948|-0.0249160445|-0.0285042135|-0.00262886973,0.12349287|0.158325486|0.169608775|0.162022239|0.171601511|0.196901956,1.79689564|0.739851646|1.28286826|1.4440946|1.39484894|1.65644776,0.663449466|0.205661461|0.401777476,0.0641099215|0.210621133|0.0268855467,0.006214438006281853,0.0014956146478652954,0.0013260990381240845,0.0019441479817032814
66,3.35,-0.08654536279005726,0.11748290061950684,0.14607542753219604,0.31011465191841125,0.11748291552066803,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6294554471969604,1.3421630859375,10.77420711517334,0.6294554471969604,1.0,0.15259212141855882,0,0,0,0,0.1781087483025986,0.0,passthrough,4.544606086394667e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15259212141855882,0.424623932|0.152592121|0.290820597|0.333373991|0.318275985|0.375368025,0.574623932|0.302592121|0.440820597|0.483373991|0.468275985|0.525368025,0.544623932|0.272592121|0.410820597|0.453373991|0.438275985|0.495368025,0|0|0|0|0|0,0|0|-0.0156219426|-0.0158716106|-0.0181898947|0.00701405677,0.125789771|0.160321961|0.170856812|0.162313527|0.172065589|0.196741051,1.8242855|0.770690446|1.31851726|1.47993788|1.42697963|1.70522721,0.666655242|0.216192529|0.403121799,0.0641099215|0.210621133|0.0268855467,0.006253181956708431,0.001351301558315754,0.0014495206996798515,0.001924200914800167
67,3.4000000000000004,-0.07938895655275197,0.11113341897726059,0.14206555485725403,0.31778478622436523,0.11113344132900238,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6431688666343689,0.8246331214904785,12.793249130249023,0.6431688666343689,1.0,0.16011467219791276,0,0,0,0,0.1781087483025986,0.0,passthrough,5.031916783162212e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16011467219791276,0.43100538|0.160114672|0.298622625|0.340324651|0.32411409|0.385702675,0.58100538|0.310114672|0.448622625|0.490324651|0.47411409|0.535702675,0.55100538|0.280114672|0.418622625|0.460324651|0.44411409|0.505702675,0|0|0|0|0|0,0|0|-0.0140903587|-0.0141125381|-0.0142424453|0.0115222495,0.128029961|0.162153985|0.171970129|0.163078019|0.172418943|0.196465191,1.85205148|0.802612673|1.35237027|1.51026408|1.45463286|1.75079814,0.669861019|0.226723596|0.404466122,0.0641099215|0.210621133|0.0268855467,0.006754218600690365,0.00174053106456995,0.0014747586101293564,0.001895645633339882
68,3.45,-0.07219871698383559,0.10506236553192139,0.13811363279819489,0.3256075978279114,0.10506236553192139,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6596755981445312,1.0963456630706787,7.209070682525635,0.6596755981445312,1.0,0.16778481881683782,0,0,0,0,0.1781087483025986,0.0,passthrough,5.22455696785897e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16778481881683782,0.437494462|0.167784819|0.306558156|0.347356547|0.330173272|0.396257229,0.587494462|0.317784819|0.456558156|0.497356547|0.480173272|0.546257229,0.557494462|0.287784819|0.426558156|0.467356547|0.450173272|0.516257229,0|0|0|0|0|0,0|0|-0.01274682|-0.0127811737|-0.0109578864|0.0141049749,0.130213498|0.163917769|0.173049938|0.16388626|0.172812625|0.196194093,1.88019135|0.835057044|1.38653574|1.54053127|1.48254782|1.79532798,0.673066795|0.237254664|0.405810446,0.0641099215|0.210621133|0.0268855467,0.006313893012702465,0.0013201991096138954,0.001467730849981308,0.002024861052632332
69,3.5,-0.06678736690120063,0.09926934540271759,0.13429750502109528,0.33357980847358704,0.09926937520503998,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6764473915100098,1.16910982131958,3.615316390991211,0.6764473915100098,1.0,0.17560761226473698,0,0,0,0,0.1781087483025986,0.0,passthrough,5.155507068191561e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.17560761226473698,0.444089853|0.175607612|0.314615888|0.354424301|0.336427423|0.406935894,0.594089853|0.325607612|0.464615888|0.504424301|0.486427423|0.556935894,0.564089853|0.295607612|0.434615888|0.474424301|0.456427423|0.526935894,0|0|0|0|0|0,0|0|-0.011410856|-0.0111981327|-0.00768199047|0.016017903,0.132340804|0.16556415|0.174072057|0.164679908|0.173170065|0.195879425,1.90870022|0.867994599|1.42112475|1.57117898|1.51119777|1.83964091,0.676272571|0.247785732|0.407154769,0.0641099215|0.210621133|0.0268855467,0.006757569499313831,0.001576792448759079,0.0014839963987469673,0.002039169892668724
70,3.5500000000000003,-0.06426499969599518,0.09368535131216049,0.13074880838394165,0.341800719499588,0.09368536621332169,0.35,1,0,0,0,0,0,0,,,,nan,0,0.7009098529815674,1.6299878358840942,12.686927795410156,0.7009098529815674,1.0,0.1835798611042273,0,0,0,0,0.1781087483025986,0.0,passthrough,4.820357590306308e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1835798611042273,0.450789028|0.183579861|0.322792626|0.361537354|0.342890153|0.417699262,0.600789028|0.333579861|0.472792626|0.511537354|0.492890153|0.567699262,0.570789028|0.303579861|0.442792626|0.481537354|0.462890153|0.537699262,0|0|0|0|0|0,0|0|-0.00835362688|-0.00507239774|-0.00133084293|0.0188619198,0.134412835|0.167089536|0.175031206|0.165439756|0.173469157|0.19550847,1.93756895|0.90140898|1.45784808|1.60651677|1.54369892|1.88516744,0.679478347|0.258316785|0.408499092,0.0641099215|0.210621133|0.0268855467,0.005648811347782612,0.0015598218888044357,0.0010954728350043297,0.0013403268530964851
71,3.6,-0.0668061952842095,0.08838564157485962,0.12772350013256073,0.3501611649990082,0.08838563412427902,0.35,1,0,0,0,0,0,0,,,,nan,0,0.7162779569625854,1.5796115398406982,9.695878982543945,0.7162768244743347,1.0,0.1918007447477602,0,0,0,0,0.1781087483025986,0.0,filtered,1.3462296856495116e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1918007447477602,0.457588752|0.191800745|0.331172455|0.368870058|0.34971962|0.428586398,0.607588752|0.341800745|0.481172455|0.518870058|0.49971962|0.578586398,0.577588752|0.311800745|0.451172455|0.488870058|0.46971962|0.548586398,0|0|0|0|0|0,0|0|-0.00672641692|-0.00206192517|0.0034760478|0.021157635,0.136430901|0.168415211|0.175854842|0.16603161|0.173572727|0.194983934,1.96678591|0.93561819|1.49381825|1.63944992|1.57592726|1.93048716,0.682684124|0.268847853|0.409843415,0.0641099215|0.210621133|0.0268855467,0.006478245370090008,0.001503240317106247,0.0014889314770698547,0.0018620789051055908
72,3.6500000000000004,-0.07638910271304228,0.0833132416009903,0.1255725771188736,0.35874834656715393,0.08331325650215149,0.35,1,0,0,0,0,0,0,,,,nan,0,0.7119899988174438,1.5985339879989624,13.620960235595703,0.7119895815849304,1.0,0.20016115456764683,0,0,0,0,0.1781087483025986,0.0,filtered,5.028818181568043e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20016115456764683,0.464485969|0.200161155|0.339674766|0.376310215|0.3568771|0.439534295,0.614485969|0.350161155|0.489674766|0.526310215|0.5068771|0.589534295,0.584485969|0.320161155|0.459674766|0.496310215|0.4768771|0.559534295,0|0|0|0|0|0,0|0|-0.00341832621|0.00433804408|0.0105248988|0.0233094602,0.138396273|0.169661412|0.176628918|0.166604364|0.173626668|0.194421165,1.99634015|0.97030603|1.53190966|1.67618327|1.61165997|1.9758678,0.6858899|0.279378921|0.411187738,0.0641099215|0.210621133|0.0268855467,0.006900220178067684,0.0015721004456281662,0.0015827231109142303,0.0019679898396134377
73,3.7,-0.09407274238529184,0.07856356352567673,0.12469074875116348,0.3673875629901886,0.07856357097625732,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6834142804145813,1.6927014589309692,19.8505916595459,0.6834141612052917,1.0,0.20874836912853134,0,0,0,0,0.1781087483025986,0.0,filtered,1.5431914742378802e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20874836912853134,0.471476793|0.208748369|0.3483792|0.384011093|0.364543544|0.450574992,0.621476793|0.358748369|0.4983792|0.534011093|0.514543544|0.600574992,0.591476793|0.328748369|0.4683792|0.504011093|0.484543544|0.570574992,0|0|0|0|0|0,0|0|-0.00420366718|0.000388754544|0.00524735766|0.0121855275,0.140310595|0.17078523|0.177309322|0.167098155|0.173574935|0.193792657,2.02621777|1.00577871|1.56662245|1.70353128|1.63699647|2.00827815,0.689095676|0.289909989|0.412532061,0.0641099215|0.210621133|0.0268855467,0.0058878343552351,0.0009242258965969086,0.0014659855514764786,0.001982211135327816
74,3.75,-0.10973378453454644,0.07422149181365967,0.12491454929113388,0.37586942315101624,0.07422150671482086,0.35,1,0,0,0,0,0,0,,,,nan,0,0.66511470079422,1.6631107330322266,9.947356224060059,0.6651145219802856,1.0,0.21738758705126382,0,0,0,0,0.1781087483025986,0.0,filtered,2.595840077412784e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.21738758705126382,0.478566021|0.217387587|0.357082239|0.391548538|0.372141911|0.461031197,0.628566021|0.367387587|0.507082239|0.541548538|0.522141911|0.611031197,0.598566021|0.337387587|0.477082239|0.511548538|0.492141911|0.581031197,0|0|0|0|0|0,0|0|-0.00900893505|-0.0127786556|-0.00843933755|-0.00503456201,0.142172056|0.171733192|0.17792834|0.167491965|0.173385909|0.193109086,2.05643614|1.04128354|1.59724836|1.72090746|1.65351421|2.03219931,0.692301452|0.300441056|0.413876384,0.0641099215|0.210621133|0.0268855467,0.006747315637767315,0.0014948928728699684,0.0014952188357710838,0.0020833807066082954
75,3.8000000000000003,-0.1260551076265064,0.07020644098520279,0.12623797357082367,0.384284645318985,0.07020643353462219,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6887692809104919,1.2449002265930176,17.647220611572266,0.6887688636779785,1.0,0.22586944380965512,0,0,0,0,0.1781087483025986,0.0,filtered,5.589019209849375e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.22586944380965512,0.485755324|0.225869444|0.36558731|0.398540229|0.379218474|0.470529852,0.635755324|0.375869444|0.51558731|0.548540229|0.529218474|0.620529852,0.605755324|0.345869444|0.48558731|0.518540229|0.499218474|0.590529852,0|0|0|0|0|0,0|0|-0.01190638|-0.0202560582|-0.0161787092|-0.0153228703,0.143980154|0.172580345|0.178577001|0.16790504|0.173167656|0.19246175,2.08700145|1.07605812|1.62901986|1.7418099|1.67386284|2.05925829,0.695507228|0.310972124|0.415220708,0.0641099215|0.210621133|0.0268855467,0.006542216055095196,0.0015214812010526657,0.001300089992582798,0.0019979914650321007
76,3.85,-0.13900334240216594,0.066439189016819,0.12843094766139984,0.39275601506233215,0.0664391815662384,0.35,1,0,0,0,0,0,0,,,,nan,0,0.7024039030075073,1.0079838037490845,12.385562896728516,0.7024036049842834,1.0,0.23428464302508578,0,0,0,0,0.1781087483025986,0.0,filtered,4.032195337588034e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.23428464302508578,0.493039868|0.234284643|0.373990106|0.405203898|0.385976406|0.479436748,0.643039868|0.384284643|0.523990106|0.555203898|0.535976406|0.629436748,0.613039868|0.354284643|0.493990106|0.525203898|0.505976406|0.599436748,0|0|0|0|0|0,0|0|-0.0114081692|-0.0203259855|-0.0152191666|-0.0154997975,0.145737068|0.17331791|0.17921216|0.168274065|0.172854032|0.191772465,2.11789654|1.11045648|1.66376441|1.76876367|1.70154049|2.09401966,0.698713005|0.321503192|0.416565031,0.0641099215|0.210621133|0.0268855467,0.00653492659330368,0.00156461913138628,0.0014824718236923218,0.0019301101565361023
77,3.9000000000000004,-0.1535093290650002,0.06286514550447464,0.13153982162475586,0.40138640999794006,0.06286514550447464,0.35,1,0,0,0,0,0,0,,,,nan,0,0.7001059055328369,0.888835608959198,9.137903213500977,0.7001057267189026,1.0,0.24275599313597385,0,0,0,0,0.1781087483025986,0.0,filtered,2.6686699693554986e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.24275599313597385,0.500410201|0.242755993|0.382449573|0.411892019|0.392852983|0.4882622,0.650410201|0.392755993|0.532449573|0.561892019|0.542852983|0.6382622,0.620410201|0.362755993|0.502449573|0.531892019|0.512852983|0.6082622,0|0|0|0|0|0,0|0|-0.00878585241|-0.016435244|-0.0111540679|-0.0130820016,0.147446806|0.174042441|0.179842919|0.168698195|0.172585522|0.191131817,2.14908761|1.14506641|1.70085536|1.79983103|1.73284339|2.13109862,0.701918781|0.33203426|0.417909354,0.0641099215|0.210621133|0.0268855467,0.006623025052249432,0.0014764275401830673,0.0015016337856650352,0.001948297955095768
78,3.95,-0.1594241225509454,0.05950920283794403,0.13505934178829193,0.4100973308086395,0.05950920656323433,0.35,1,0,0,0,0,0,0,,,,nan,0,0.685403048992157,0.9028021097183228,7.583297252655029,0.6854029893875122,1.0,0.25138641426706543,0,0,0,0,0.1781087483025986,0.0,filtered,6.205216861871948e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.25138641426706543,0.507861569|0.251386414|0.39106797|0.418798244|0.400022702|0.497161876,0.657861569|0.401386414|0.54106797|0.568798244|0.550022702|0.647161876,0.627861569|0.371386414|0.51106797|0.538798244|0.520022702|0.617161876,0|0|0|0|0|0,0|0|-0.00733658325|-0.0151112391|-0.00902141841|-0.0113556852,0.149111484|0.174731188|0.1804336|0.16914745|0.172359205|0.190539507,2.18055776|1.18027684|1.7373689|1.82922919|1.7634286|2.16783133,0.705124557|0.342565328|0.419253677,0.0641099215|0.210621133|0.0268855467,0.005042774602770805,0.0012421440333127975,0.0009969444945454597,0.0015356848016381264
79,4.0,-0.14843893093893046,0.05642092227935791,0.13804949820041656,0.4187137186527252,0.05642091855406761,0.35,1,0,0,0,0,0,0,,,,nan,0,0.6800695061683655,0.8936740756034851,12.839262962341309,0.6826801896095276,1.0,0.26009732917639505,0,0,0,0,0.1781087483025986,0.0,filtered,0.009374854536061926,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.858777701202463e-08,valid,0.26009732917639505,0.515391604|0.260097329|0.399783988|0.425835206|0.407396005|0.506084205,0.665391604|0.410097329|0.549783988|0.575835206|0.557396005|0.656084205,0.635391604|0.380097329|0.519783988|0.545835206|0.527396005|0.626084205,0|0|0|0|0|0,0|0|-0.00907451594|-0.0210938596|-0.0126056192|-0.0123067371,0.150732275|0.175453495|0.181037518|0.169705987|0.172273809|0.190076967,2.21229869|1.21584281|1.77109896|1.85195295|1.78925221|2.20210705,0.708330333|0.353096396|0.420598,0.0641099215|0.210621133|0.0268855467,0.00449917558580637,0.0008728941902518272,0.001125376671552658,0.0013614315539598465
