step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
118,5.95,-3.908650575962497,3.8314481377601624,0.1964719295501709,0.05189037695527077,0.8314481377601624,0.35,4,1,0,0,0.0,0.0,0.0,0.5322989225387573,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5322989223615509,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.10906420330258094,0.269428315|0.284428315|0.106518161|-0.101637711|-0.109064203|-0.105560889,0.419428315|0.434428315|0.256518161|0.0483622887|0.0409357967|0.0444391108,0.389428315|0.404428315|0.226518161|0.0183622887|0.0109357967|0.0144391108,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0120242046|0|0.0222684465|-0.10578907|-0.108987894|-0.103177739,1.08973746|1.13771326|0.448341092|-0.512339916|-0.545244708|-0.525421295,0.387799293|-0.253058523|0.41188553,-0.0356687307|-0.125761181|-0.0347223654,0.005201865918934345,0.0016317935660481453,0.0014034900814294815,0.002130359411239624
119,6.0,-3.9085041869549286,3.831301748752594,0.1964719295501709,0.046399448066949844,0.8313016891479492,0.35,4,1,0,0,0.0,0.0,0.0,0.5314891338348389,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5314891600416393,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.11449818017629211,0.270069595|0.285069595|0.107690161|-0.106924779|-0.11449818|-0.110655821,0.420069595|0.435069595|0.257690161|0.0430752208|0.0355018198|0.0393441787,0.390069595|0.405069595|0.227690161|0.0130752208|0.00550181982|0.00934417869,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0136293159|0|0.0246067797|-0.105686379|-0.108356109|-0.100572837,1.0939077|1.14027838|0.455367425|-0.533385496|-0.56634883|-0.543196122,0.386015803|-0.259346694|0.410149246,-0.0356687307|-0.125761181|-0.0347223654,0.005221296101808548,0.0016192924231290817,0.0014357678592205048,0.002131350338459015
120,6.050000000000001,-3.9083418239025605,3.831139385700226,0.1964719295501709,0.04093553498387337,0.8311393857002258,0.35,4,1,0,0,0.0,0.0,0.0,0.5312613844871521,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5312613979823725,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.1198987830208771,0.270790992|0.285790992|0.108978523|-0.112206448|-0.119898783|-0.115613707,0.420790992|0.435790992|0.258978523|0.0377935518|0.030101217|0.0343862933,0.390790992|0.405790992|0.228978523|0.00779355176|0.000101216979|0.00438629329,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0152286315|0|0.0269224964|-0.10557285|-0.107651219|-0.0976911099,1.0983926|1.14316397|0.462836589|-0.554398643|-0.587246351|-0.560145937,0.384232312|-0.265634865|0.408412963,-0.0356687307|-0.125761181|-0.0347223654,0.003614353947341442,0.001067744567990303,0.0010825907811522484,0.0014234380796551704
121,6.1000000000000005,-3.9081613410381806,3.830958902835846,0.1964719295501709,0.035501543432474136,0.830958902835846,0.35,4,1,0,0,0.0,0.0,0.0,0.5312454700469971,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5312454419939866,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.12526208606658745,0.271592197|0.286592197|0.11038207|-0.117482138|-0.125262086|-0.120419941,0.421592197|0.436592197|0.26038207|0.0325178615|0.0247379139|0.0295800591,0.391592197|0.406592197|0.23038207|0.00251786153|-0.00526208607|-0.000419940927,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0168215041|0|0.0292138009|-0.105446917|-0.106862091|-0.0945016563,1.10319029|1.14636879|0.470742083|-0.57537547|-0.607910436|-0.57618142,0.382448822|-0.271923035|0.40667668,-0.0356687307|-0.125761181|-0.0347223654,0.0033976128324866295,0.0009767906740307808,0.0009650494903326035,0.0014323163777589798
122,6.15,-3.9079599369434845,3.83075749874115,0.1964719295501709,0.030100947245955467,0.8307574987411499,0.35,4,1,0,0,0.0,0.0,0.0,0.5302892923355103,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5302892777106372,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.13058355694091667,0.272472874|0.287472874|0.11189954|-0.122751185|-0.130583557|-0.125058319,0.422472874|0.437472874|0.26189954|0.0272488153|0.0194164431|0.0249416811,0.392472874|0.407472874|0.23189954|-0.00275118467|-0.0105835569|-0.00505831886,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0184073001|0|0.0314790022|-0.105306723|-0.105975529|-0.0909714195,1.1082988|1.1498915|0.479077161|-0.596311462|-0.628309757|-0.591204695,0.380665332|-0.278211206|0.404940397,-0.0356687307|-0.125761181|-0.0347223654,0.0076171234250068665,0.0018307827413082123,0.0024598417803645134,0.0032964637503027916
123,6.2,-3.9077344525722992,3.8305320143699646,0.1964719295501709,0.024737631902098656,0.8305320143699646,0.35,4,1,0,0,0.0,0.0,0.0,0.5288001298904419,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5288000979587382,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.13585794293790948,0.273432653|0.288432653|0.113529586|-0.12801282|-0.135857943|-0.129510939,0.423432653|0.438432653|0.263529586|0.0219871798|0.0141420571|0.0204890606,0.393432653|0.408432653|0.233529586|-0.00801282017|-0.0158579429|-0.00951093936,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0199854|0|0.033716518|-0.105150056|-0.104975835|-0.0870657336,1.11371601|1.15373061|0.487834862|-0.617201337|-0.648407607|-0.605109491,0.378881842|-0.284499377|0.403204113,-0.0356687307|-0.125761181|-0.0347223654,0.003540373407304287,0.0010446636006236076,0.001047736033797264,0.0014225654304027557
124,6.25,-3.9074811924366486,3.830278754234314,0.1964719295501709,0.01941615901887417,0.8302786946296692,0.35,4,1,0,0,0.0,0.0,0.0,0.5267800092697144,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5267799937925869,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.1410791331255824,0.274471134|0.289471134|0.115270788|-0.133266157|-0.141079133|-0.133758146,0.424471134|0.439471134|0.265270788|0.016733843|0.00892086687|0.0162418544,0.394471134|0.409471134|0.235270788|-0.013266157|-0.0210791331|-0.0137581456,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0215552004|0|0.0359248784|-0.104974259|-0.103844281|-0.0827492226,1.11943973|1.15788453|0.497008029|-0.638038887|-0.668160813|-0.617781805,0.377098352|-0.290787548|0.40146783,-0.0356687307|-0.125761181|-0.0347223654,0.003743828274309635,0.0010202154517173767,0.0011670878157019615,0.001533779315650463
125,6.300000000000001,-3.9072453368572724,3.8300428986549377,0.1964719295501709,0.014141758903861046,0.8300428986549377,0.35,4,1,0,0,0.0,0.0,0.0,0.5248634815216064,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.524863468657317,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.14623999096990367,0.275587887|0.290587887|0.117121652|-0.138510161|-0.146239991|-0.137778521,0.425587887|0.440587887|0.267121652|0.0114898389|0.00376000903|0.0122214788,0.395587887|0.410587887|0.237121652|-0.0185101611|-0.026239991|-0.0177785212,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0231161145|0|0.0381027286|-0.104776128|-0.102558452|-0.0779871502,1.12546766|1.16235155|0.506589338|-0.658816773|-0.687518416|-0.629101235,0.375314862|-0.297075719|0.399731547,-0.0356687307|-0.125761181|-0.0347223654,0.005761818960309029,0.0017575547099113464,0.001778467558324337,0.0021898839622735977
126,6.3500000000000005,-3.9071950901417267,3.829992651939392,0.1964719295501709,0.008920593187212944,0.8299926519393921,0.35,4,1,0,0,0.0,0.0,0.0,0.5237173438072205,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5237173475841862,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.15133215117198667,0.276782454|0.291782454|0.119080623|-0.143743622|-0.151332151|-0.141548967,0.426782454|0.441782454|0.269080623|0.0062563782|-0.00133215117|0.00845103279,0.396782454|0.411782454|0.239080623|-0.0237436218|-0.0313321512|-0.0215489672,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.024667573|0|0.0402488299|-0.104551767|-0.101091469|-0.0727473129,1.13179739|1.16712981|0.516571323|-0.679526254|-0.706420073|-0.638943182,0.373531371|-0.303363889|0.397995263,-0.0356687307|-0.125761181|-0.0347223654,0.005807453766465187,0.0017706956714391708,0.001736517995595932,0.00226652342826128
127,6.4,-3.907138525333835,3.8299360871315002,0.1964719295501709,0.00375971756875515,0.8299360275268555,0.35,4,1,0,0,0.0,0.0,0.0,0.5225908756256104,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5225908759561577,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.15634577345968406,0.278054347|0.293054347|0.121146084|-0.148965112|-0.156345773|-0.145044888,0.428054347|0.443054347|0.271146084|0.00103488767|-0.00634577346|0.00495511159,0.398054347|0.413054347|0.241146084|-0.0289651123|-0.0363457735|-0.0250448884,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0262090253|0|0.0423620606|-0.104296404|-0.099411043|-0.0670025348,1.13842642|1.17221739|0.526946398|-0.700156854|-0.724794137|-0.647182088,0.371747881|-0.30965206|0.39625898,-0.0356687307|-0.125761181|-0.0347223654,0.0053674522787332535,0.0015076957643032074,0.0016721459105610847,0.00215349905192852
128,6.45,-13.907074390736057,11.829871952533722,0.1964719295501709,-0.0013324340106919408,0.8298719525337219,0.35,4,1,1,0,0.0,0.0,0.0,0.5191442966461182,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5191442970526415,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.16126924535904016,0.279403055|0.294403055|0.123316367|-0.154172941|-0.161269245|-0.14824052,0.429403055|0.444403055|0.273316367|-0.00417294086|-0.0112692454|0.00175948017,0.399403055|0.414403055|0.243316367|-0.0341729409|-0.0412692454|-0.0282405198,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0277399402|0|0.0444414158|-0.104004154|-0.0974783781|-0.0607337594,1.14535216|1.17761222|0.537706882|-0.720695918|-0.74255536|-0.653695839,0.369964391|-0.315940231|0.394522697,-0.0356687307|-0.125761181|-0.0347223654,0.005735472775995731,0.0017922352999448776,0.0017420677468180656,0.002163865603506565
