step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
112,5.65,-4.006132237604222,3.833218038082123,0.2940358817577362,0.07899145036935806,0.8332180380821228,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.28029847145080566,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.28029846372684175,1,0,12,,predictive_link_5,0,0,0,,,0.004687490715591158,valid,-0.07761434355486502,0.175213577|0.0570365526|-0.0776143436|-0.0441729739|-0.00417187268|-0.00117187268,0.325213577|0.207036553|0.0723856564|0.105827026|0.145828127|0.148828127,0.295213577|0.177036553|0.0423856564|0.0758270261|0.115828127|0.118828127,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.0903950836|0.0720499151|-0.0646211691|-0.111716199|-0.101821335|0,0.791249391|0.300196125|-0.375078543|-0.288408094|-0.118508826|-0.00468749072,0.319790781|-0.237198055|0.33930245,0.0124797234|-0.151803002|0.0100211231,0.0032043075188994408,0.001415909267961979,0.0013706265017390251,0.0003874553367495537
113,5.7,-4.005507223299107,3.832593023777008,0.2940358817577362,0.07565336674451828,0.8325929641723633,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.28572407364845276,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.28572405340572393,1,0,12,,predictive_link_5,0,0,0,,,0.02479680954543695,valid,-0.08080759298565035,0.179773187|0.060694218|-0.080807593|-0.0496958914|-0.00919920239|-0.00619920239,0.329773187|0.210694218|0.069192407|0.100304109|0.140800798|0.143800798,0.299773187|0.180694218|0.039192407|0.0703041086|0.110800798|0.113800798,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.0919807776|0.0742426687|-0.0630994958|-0.109170906|-0.0992479712|0,0.811073525|0.317019541|-0.386329868|-0.307954472|-0.136044781|-0.0247968095,0.320414841|-0.24478817|0.339803487,0.0124797234|-0.151803002|0.0100211231,0.002032661810517311,0.0008780602365732193,0.0008708881214261055,0.00026297103613615036
114,5.75,-4.004833094766697,3.8319188952445984,0.2940358817577362,0.07238579541444778,0.8319188952445984,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.2922610938549042,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.29226107934550166,1,0,12,,predictive_link_5,0,0,0,,,0.044376215050362045,valid,-0.08392287059696138,0.184410973|0.0644597796|-0.0839228706|-0.0550866264|-0.0140940538|-0.0110940538,0.334410973|0.21445978|0.0660771294|0.0949133736|0.135905946|0.138905946,0.304410973|0.18445978|0.0360771294|0.0649133736|0.105905946|0.108905946,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.0935210702|0.0763649358|-0.0615006025|-0.106424493|-0.0965191642|0,0.831164962|0.334204054|-0.397192085|-0.326770998|-0.152895379|-0.0443762151,0.321038902|-0.252378345|0.340304524,0.0124797234|-0.151803002|0.0100211231,0.003102465532720089,0.0013952190056443214,0.0012977235019207,0.00037799030542373657
115,5.800000000000001,-4.004105858495793,3.831191658973694,0.2940358817577362,0.06919244676828384,0.8311916589736938,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.2994993031024933,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.2994993101573558,1,0,12,,predictive_link_5,0,0,0,,,0.0633939760594775,valid,-0.08695626315154217,0.189124723|0.0683297691|-0.0869562632|-0.0603347719|-0.018848494|-0.015848494,0.339124723|0.218329769|0.0630437368|0.0896652281|0.131151506|0.134151506,0.309124723|0.188329769|0.0330437368|0.0596652281|0.101151506|0.104151506,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.095016973|0.0784178343|-0.0598213245|-0.103461081|-0.0936269279|0,0.851515865|0.351736911|-0.407646377|-0.344800169|-0.169020904|-0.0633939761,0.321662962|-0.259968638|0.34080556,0.0124797234|-0.151803002|0.0100211231,0.002032599411904812,0.0009575802832841873,0.0008110050112009048,0.00024430733174085617
116,5.8500000000000005,-4.003321163347325,3.830406963825226,0.2940358817577362,0.06607712060213089,0.8304069638252258,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.3084355890750885,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.3084355822460556,1,0,12,,predictive_link_5,0,0,0,,,0.08181628668775376,valid,-0.0899036174359582,0.19391218|0.0723006956|-0.0899036174|-0.0654289778|-0.0234540717|-0.0204540717,0.34391218|0.222300696|0.0600963826|0.0845710222|0.126545928|0.129545928,0.31391218|0.192300696|0.0300963826|0.0545710222|0.0965459283|0.0995459283,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.0964694808|0.0804025754|-0.0580586277|-0.100264293|-0.0905634971|0,0.872118201|0.369605358|-0.417673097|-0.361980204|-0.184379784|-0.0818162867,0.322287023|-0.267558932|0.341306597,0.0124797234|-0.151803002|0.0100211231,0.003057478927075863,0.001294633373618126,0.0013424353674054146,0.00039828289300203323
117,5.9,-4.00247447936829,3.8295602798461914,0.2940358817577362,0.06304372102022171,0.8295602202415466,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.318462997674942,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.31846299150897894,1,0,12,,predictive_link_5,0,0,0,,,0.09960815159996816,valid,-0.0927606890420157,0.1987712|0.0763691849|-0.092760689|-0.0703571571|-0.0279020379|-0.0249020379,0.3487712|0.226369185|0.057239311|0.0796428429|0.122097962|0.125097962,0.3187712|0.196369185|0.027239311|0.0496428429|0.0920979621|0.0950979621,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.0978796304|0.0823205305|-0.0562096043|-0.096817374|-0.0873213803|0,0.892964432|0.38779727|-0.42725236|-0.378246003|-0.198929532|-0.0996081516,0.322911084|-0.275149226|0.341807634,0.0124797234|-0.151803002|0.0100211231,0.003202076070010662,0.0014887470752000809,0.0013171331956982613,0.00036773737519979477
118,5.95,-4.001561097791752,3.8286468982696533,0.2940358817577362,0.060096390545368195,0.8286468982696533,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.3290715515613556,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.3290715654364893,1,0,12,,predictive_link_5,0,0,0,,,0.11673312296061045,valid,-0.09552309302293768,0.203699692|0.0805319343|-0.095523093|-0.075106383|-0.0321832807|-0.0291832807,0.353699692|0.230531934|0.054476907|0.074893617|0.117816719|0.120816719,0.323699692|0.200531934|0.024476907|0.044893617|0.0878167193|0.0908167193,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.0992484692|0.0841731747|-0.0542715507|-0.0931035532|-0.0838935765|0,0.914047238|0.406300912|-0.436363923|-0.393529085|-0.212626699|-0.116733123,0.323535144|-0.28273952|0.34230867,0.0124797234|-0.151803002|0.0100211231,0.003319503739476204,0.001443459652364254,0.0014206226915121078,0.0004216199740767479
119,6.0,-4.000576250246128,3.8276620507240295,0.2940358817577362,0.05723933130502701,0.8276620507240295,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.340207040309906,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.3402070338401635,1,0,12,,predictive_link_5,0,0,0,,,0.1331534189514958,valid,-0.09818631569003838,0.208695616|0.0847857167|-0.0981863157|-0.079662898|-0.0362883547|-0.0332883547,0.358695616|0.234785717|0.0518136843|0.070337102|0.113711645|0.116711645,0.328695616|0.204785717|0.0218136843|0.040337102|0.0837116453|0.0867116453,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.100577051|0.0859620682|-0.052242032|-0.0891064543|-0.080273784|0,0.935359516|0.425104935|-0.444987295|-0.407758046|-0.225427203|-0.133153419,0.324159205|-0.290329814|0.342809707,0.0124797234|-0.151803002|0.0100211231,0.003086579032242298,0.0013110945001244545,0.0013646921142935753,0.0003804955631494522
120,6.050000000000001,-3.999515168359837,3.826600968837738,0.2940358817577362,0.05447690933942795,0.8266009092330933,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.3516383171081543,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.35163830835268717,1,0,12,,predictive_link_5,0,0,0,,,0.14883008662707287,valid,-0.1007457297924228,0.213756986|0.0891273851|-0.10074573|-0.0840121466|-0.0402075217|-0.0372075217,0.363756986|0.239127385|0.0492542702|0.0659878534|0.109792478|0.112792478,0.333756986|0.209127385|0.0192542702|0.0359878534|0.0797924783|0.0827924783,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.10186643|0.0876888388|-0.0501189529|-0.0848106283|-0.076456635|0,0.956894374|0.444198379|-0.453101872|-0.420859215|-0.237286722|-0.148830087,0.324783266|-0.297920108|0.343310744,0.0124797234|-0.151803002|0.0100211231,0.0035111382603645325,0.0015300018712878227,0.0014793137088418007,0.0004593031480908394
121,6.1000000000000005,-3.9983730837612956,3.8254588842391968,0.2940358817577362,0.05181368440389633,0.8254588842391968,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.363291472196579,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.36329148643068815,1,0,12,,predictive_link_5,0,0,0,,,0.16372321435329884,valid,-0.10319661339602423,0.218881867|0.0935538751|-0.103196613|-0.0881388373|-0.0439308036|-0.0409308036,0.368881867|0.243553875|0.0468033866|0.0618611627|0.106069196|0.109069196,0.338881867|0.213553875|0.0168033866|0.0318611627|0.0760691964|0.0790691964,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.103117661|0.0893551671|-0.0479006347|-0.0802022044|-0.0724379557|0,0.978645131|0.463570667|-0.460687088|-0.432757554|-0.24816117|-0.163723214,0.325407326|-0.305510402|0.34381178,0.0124797234|-0.151803002|0.0100211231,0.0034253913909196854,0.0014958204701542854,0.0014781979843974113,0.00041564926505088806
122,6.15,-3.997145704916081,3.824231505393982,0.2940358817577362,0.049254290759563446,0.8242315053939819,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.37349411845207214,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.37349411889977774,1,0,12,,predictive_link_5,0,0,0,,,0.17779219833848992,valid,-0.1055341727340793,0.22406838|0.0980622072|-0.105534173|-0.0920270403|-0.0474480496|-0.0444480496,0.37406838|0.248062207|0.0444658273|0.0579729597|0.10255195|0.10555195,0.34406838|0.218062207|0.0144658273|0.0279729597|0.0725519504|0.0755519504,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.104331793|0.0909627712|-0.0455858968|-0.0752696646|-0.0682150464|0,1.00060531|0.4832116|-0.467722588|-0.443377826|-0.258007245|-0.177792198,0.326031387|-0.313100696|0.344312817,0.0124797234|-0.151803002|0.0100211231,0.003261216916143894,0.001392061822116375,0.0014306306838989258,0.0004029916599392891
123,6.2,-3.9958290383129924,3.8229148387908936,0.2940358817577362,0.04680340737104416,0.8229148387908936,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.38037654757499695,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.380376539314055,1,0,12,,predictive_link_5,0,0,0,,,0.1909960665290834,valid,-0.10775356923391621,0.229314694|0.102649489|-0.107753569|-0.0956603272|-0.0507490166|-0.0477490166,0.379314694|0.252649489|0.0422464308|0.0543396728|0.0992509834|0.102250983,0.349314694|0.222649489|0.0122464308|0.0243396728|0.0692509834|0.0722509834,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.105509866|0.0925133947|-0.0431741417|-0.0700047308|-0.0637869735|0,1.02276864|0.50311135|-0.474188419|-0.45264604|-0.26678304|-0.190996067,0.326655447|-0.320690989|0.344813854,0.0124797234|-0.151803002|0.0100211231,0.0031438805162906647,0.0013120612129569054,0.0014010602608323097,0.0003996891900897026
124,6.25,-3.994419746091923,3.821505546569824,0.2940358817577362,0.04446587711572647,0.8215055465698242,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.38268330693244934,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.38268329945375473,1,0,12,,predictive_link_5,0,0,0,,,0.20329386133920457,valid,-0.10984995083200522,0.234619032|0.107312915|-0.109849951|-0.0990219566|-0.0538234653|-0.0508234653,0.384619032|0.257312915|0.0401500492|0.0509780434|0.0961765347|0.0991765347,0.354619032|0.227312915|0.0101500492|0.0209780434|0.0661765347|0.0691765347,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.106652911|0.0940087948|-0.0406654414|-0.0644033364|-0.0591548637|0,1.04512904|0.523260453|-0.480065245|-0.460491163|-0.274448725|-0.203293861,0.327279508|-0.328281283|0.34531489,0.0124797234|-0.151803002|0.0100211231,0.0030808476731181145,0.00124331284314394,0.0013965759426355362,0.00041100289672613144
125,6.300000000000001,-3.9929154440670818,3.820001244544983,0.2940358817577362,0.04224646836519241,0.8200012445449829,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.3826049864292145,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.3826049887692528,1,0,12,,predictive_link_5,0,0,0,,,0.2146450802735328,valid,-0.11181848756899909,0.239979669|0.112049767|-0.111818488|-0.10209511|-0.0566612701|-0.0536612701,0.389979669|0.262049767|0.0381815124|0.0479048897|0.0933387299|0.0963387299,0.359979669|0.232049767|0.00818151243|0.0179048897|0.0633387299|0.0663387299,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.107761946|0.0954507324|-0.0380606219|-0.0584666386|-0.0543221864|0,1.06768062|0.543649802|-0.485334572|-0.46684708|-0.280967267|-0.21464508,0.327903569|-0.335871577|0.345815927,0.0124797234|-0.151803002|0.0100211231,0.0031138118356466293,0.00141828041523695,0.001278928481042385,0.0003746934235095978
126,6.3500000000000005,-3.9913150593548625,3.8184008598327637,0.2940358817577362,0.04015008360147476,0.8184008598327637,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.38094350695610046,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.38094350495459617,1,0,12,,predictive_link_5,0,0,0,,,0.22501017050446392,valid,-0.11365441130900666,0.24539493|0.116857418|-0.113654411|-0.104863179|-0.059290974|-0.0562525426,0.39539493|0.266857418|0.0363455887|0.0451368209|0.090709026|0.0937474574,0.36539493|0.236857418|0.00634558869|0.0151368209|0.060709026|0.0637474574,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.108837973|0.0968409631|-0.0353613428|-0.0522020034|-0.0512198714|0,1.09041769|0.564270636|-0.489978988|-0.47165472|-0.288383768|-0.225010171,0.328527629|-0.343461871|0.346316963,0.0124797234|-0.151803002|0.0100211231,0.0033252760767936707,0.0014929715543985367,0.0014106892049312592,0.00038957875221967697
127,6.4,-3.9896188303738445,3.8167046308517456,0.2940358817577362,0.038181550800800323,0.8167046308517456,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.37761354446411133,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.3776135441604749,1,0,12,,predictive_link_5,0,0,0,,,0.23435106996527455,valid,-0.11535305925481287,0.250863188|0.121733325|-0.115353059|-0.107310096|-0.0617839578|-0.0585877675,0.400863188|0.271733325|0.0346469407|0.0426899039|0.0882160422|0.0914122325,0.370863188|0.241733325|0.00464694075|0.0126899039|0.0582160422|0.0614122325,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.109881979|0.0981812294|-0.0325701688|-0.0456238747|-0.0484808137|0,1.11333473|0.585114529|-0.493982406|-0.474864259|-0.295616645|-0.23435107,0.32915169|-0.351052165|0.346818,0.0124797234|-0.151803002|0.0100211231,0.003097815439105034,0.001429651863873005,0.001253511756658554,0.0003846939653158188
128,6.45,-3.9878289624958843,3.8149147629737854,0.2940358817577362,0.03634563833475113,0.8149147629737854,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.37364599108695984,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.37364597841058744,1,0,12,,predictive_link_5,0,0,0,,,0.24263178369620964,valid,-0.11690992073807666,0.256382866|0.126675033|-0.116909921|-0.109420707|-0.0641374619|-0.0606579459,0.406382866|0.276675033|0.0330900793|0.0405792927|0.0858625381|0.0893420541,0.376382866|0.246675033|0.00309007926|0.0105792927|0.0558625381|0.0593420541,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.110894932|0.0994732541|-0.0296906287|-0.0387544246|-0.0456409985|0,1.1364264|0.606173384|-0.497330312|-0.476437254|-0.302190846|-0.242631784,0.329775751|-0.358642459|0.347319037,0.0124797234|-0.151803002|0.0100211231,0.002095019444823265,0.0009928373619914055,0.0008327765390276909,0.00024109147489070892
129,6.5,-3.9867657944470256,3.8138515949249268,0.2940358817577362,0.03464699536561966,0.8138515949249268,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.3719777464866638,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.3719777468366519,1,0,12,,predictive_link_5,0,0,0,,,0.249818980297974,valid,-0.118320686558575,0.261952437|0.131680172|-0.118320687|-0.111181169|-0.0663464783|-0.0624547451,0.411952437|0.281680172|0.0316793134|0.0388188315|0.0836535217|0.0875452549,0.381952437|0.251680172|0.00167931344|0.00881883149|0.0536535217|0.0575452549,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.111877783|0.100718735|-0.0267272577|-0.0316238751|-0.0427017635|0,1.15968753|0.627439421|-0.500010004|-0.476348549|-0.308087677|-0.24981898,0.330399811|-0.366232753|0.347820073,0.0124797234|-0.151803002|0.0100211231,0.001780819147825241,0.0007683103904128075,0.000768270343542099,0.00022629182785749435
130,6.550000000000001,-3.985954396417698,3.8130401968955994,0.2940358817577362,0.03309013694524765,0.8130401968955994,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.3713814914226532,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.37138149615533955,1,0,12,,predictive_link_5,0,0,0,,,0.2558825897586292,valid,-0.1195812999402619,0.267570418|0.136746457|-0.1195813|-0.112579346|-0.0684060865|-0.0639706474,0.417570418|0.286746457|0.0304187001|0.0374206536|0.0815939135|0.0860293526,0.387570418|0.256746457|0.00041870006|0.00742065356|0.0515939135|0.0560293526,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.112831462|0.101919338|-0.023685619|-0.0242703924|-0.0396652669|0,1.18311313|0.648905165|-0.502010819|-0.474587778|-0.313289613|-0.25588259,0.331023872|-0.373823047|0.34832111,0.0124797234|-0.151803002|0.0100211231,0.0031779268756508827,0.0014975713565945625,0.001280263066291809,0.000367235392332077
131,6.6000000000000005,-3.9851146265774577,3.812200427055359,0.2940358817577362,0.03167938441038132,0.8122004270553589,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.37009480595588684,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.3700948104036702,1,0,12,,predictive_link_5,0,0,0,,,0.26079638103356473,valid,-0.120605203371741,0.273235373|0.141871685|-0.120605203|-0.113605203|-0.0703114954|-0.0651990953,0.423235373|0.291871685|0.0293947966|0.0363947966|0.0796885046|0.0848009047,0.393235373|0.261871685|-0.000605203372|0.00639479663|0.0496885046|0.0548009047,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.113756876|0.103076698|-0.0167394829|-0.0167394829|-0.0365345451|0,1.20669837|0.670563437|-0.499160296|-0.471160296|-0.317780527|-0.260796381,0.331647933|-0.381413341|0.348822147,0.0124797234|-0.151803002|0.0100211231,0.0032293610274791718,0.0014177113771438599,0.0014043226838111877,0.0003764405846595764
132,6.65,-3.984247080972752,3.811332881450653,0.2940358817577362,0.030418777838349342,0.8113328814506531,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.36866700649261475,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.36866700950425535,1,0,12,,predictive_link_5,0,0,0,,,0.2645384959924829,valid,-0.12125113811186747,0.278945911|0.147053734|-0.121251138|-0.114251138|-0.0720580886|-0.066134624,0.428945911|0.297053734|0.0287488619|0.0357488619|0.0779419114|0.083865376,0.398945911|0.267053734|-0.00125113811|0.00574886189|0.0479419114|0.053865376,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.114654914|0.104192409|-0.00908286901|-0.00908286901|-0.0333135569|0,1.23043856|0.692407343|-0.494087421|-0.466087421|-0.321545911|-0.264538496,0.332271993|-0.389003634|0.349323183,0.0124797234|-0.151803002|0.0100211231,0.0033662961795926094,0.0014671999961137772,0.0014413008466362953,0.00042417924851179123
133,6.7,-3.9833525940686076,3.810438394546509,0.2940358817577362,0.029394889250397682,0.810438334941864,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.3674948811531067,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.36749488378485007,1,0,12,,predictive_link_5,0,0,0,,,0.2670919160694032,valid,-0.12151225838527224,0.284700686|0.15229056|-0.121512258|-0.114512258|-0.0736414715|-0.066772979,0.434700686|0.30229056|0.0284877416|0.0354877416|0.0763585285|0.083227021,0.404700686|0.27229056|-0.00151225839|0.00548774161|0.0463585285|0.053227021,0|0|0.15|0.15|0.15|0.15,0|0|0|0|0|0,0.115526442|0.105268027|-0.0013568794|-0.0013568794|-0.0300072124|0,1.25432919|0.714430267|-0.487405913|-0.459405913|-0.324573098|-0.267091916,0.332896054|-0.396593928|0.34982422,0.0124797234|-0.151803002|0.0100211231,0.002978765405714512,0.001300840638577938,0.001285669393837452,0.0003628069534897804
134,6.75,-3.9824322983532756,3.8095180988311768,0.2940358817577362,0.028748968616127968,0.8095180988311768,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.36731162667274475,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.3673116397226431,1,0,12,,predictive_link_5,0,0,0,,,0.26844483940978825,valid,-0.12151815808543848,0.290498392|0.157580197|-0.121518158|-0.114518158|-0.075057519|-0.0671112099,0.440498392|0.307580197|0.0284818419|0.0354818419|0.074942481|0.0828887901,0.410498392|0.277580197|-0.00151815809|0.00548184191|0.044942481|0.0528887901,0|0|0.108762591|0.108762591|0.15|0.15,0|0|0|0|0|0,0.116372303|0.106305066|-2.16095205e-17|-2.16095205e-17|-0.0266213839|0,1.27836587|0.736625854|-0.486072632|-0.458072632|-0.32685146|-0.268444839,0.333520114|-0.404184222|0.350325257,0.0124797234|-0.151803002|0.0100211231,0.0031056534498929977,0.001404336653649807,0.0012931134551763535,0.0003753378987312317
135,6.800000000000001,-3.9814876243382304,3.8085734248161316,0.2940358817577362,0.028487885370850563,0.8085734248161316,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.36825889348983765,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.368258878939752,1,0,12,,predictive_link_5,0,0,0,,,0.2686777561499064,valid,-0.12151811212161318,0.296337768|0.162920753|-0.121518112|-0.114518112|-0.0763024235|-0.067169439,0.446337768|0.312920753|0.0284818879|0.0354818879|0.0736975765|0.082830561,0.416337768|0.282920753|-0.00151811212|0.00548188788|0.0436975765|0.052830561,0|0|0.0587616226|0.0587616226|0.15|0.131046887,0|0|0|0|0|0,0.117193317|0.107304994|1.78387646e-18|1.78387646e-18|-0.0231628946|0,1.30254439|0.758988005|-0.486072448|-0.458072448|-0.328372589|-0.268677756,0.334144175|-0.411774516|0.350826293,0.0124797234|-0.151803002|0.0100211231,0.003221232444047928,0.001486288383603096,0.0013115433976054192,0.0003929920494556427
136,6.8500000000000005,-3.980520240953526,3.807606041431427,0.2940358817577362,0.028613591566681862,0.807606041431427,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.3681676983833313,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.36816770025224976,1,0,12,,predictive_link_5,0,0,0,,,0.26867774921946586,valid,-0.12151806615777036,0.302217591|0.168310408|-0.121518066|-0.114518066|-0.0773727416|-0.0671694373,0.452217591|0.318310408|0.0284819338|0.0354819338|0.0726272584|0.0828305627,0.422217591|0.288310408|-0.00151806616|0.00548193384|0.0426272584|0.0528305627,0|0|0.0087606543|0.0087606543|0.15|0.0810459188,0|0|0|0|0|0,0.117990284|0.108269237|1.69136901e-17|1.69136901e-17|-0.0196394843|0,1.32686065|0.781510868|-0.486072265|-0.458072265|-0.329130451|-0.268677749,0.334768236|-0.41936481|0.35132733,0.0124797234|-0.151803002|0.0100211231,0.0032758433371782303,0.0015557315200567245,0.0013514673337340355,0.00033938605338335037
137,6.9,-3.9795321151524394,3.8066179156303406,0.2940358817577362,0.029125163331627846,0.8066179156303406,0.35,2,1,0,0,0,,,nan,0,0.0,0.0,0.0,0.37168392539024353,1.0,nan,0,0,0,0,0.2778313040334618,0.0,safe_stop_infeasible,0.37168394680215533,1,0,12,,predictive_link_5,0,0,0,,,0.2686777422889268,valid,-0.12138640640247186,0.308136677|0.173747412|-0.121386406|-0.114386406|-0.0782654388|-0.0671694356,0.458136677|0.323747412|0.0286135936|0.0356135936|0.0717345612|0.0828305644,0.428136677|0.293747412|-0.0013864064|0.0056135936|0.0417345612|0.0528305644,0|0|0|0|0.15|0.0310449505,0|0|0|0|0|0,0.118763979|0.109199175|0.00637998469|0.00637998469|-0.0160597506|0,1.35131069|0.804188822|-0.479165641|-0.451165641|-0.329121506|-0.268677742,0.335392296|-0.426955104|0.351828367,0.0124797234|-0.151803002|0.0100211231,0.003011474385857582,0.0012251930311322212,0.0013347174972295761,0.00042189937084913254
