reset_seed,static_candidate_path_status,ik_status,goal_x_m,goal_y_m,goal_z_m,obstacle_x_m,obstacle_y_m,obstacle_z_m,obstacle_goal_distance_m,obstacle_goal_y_opposite_side,actor_count,success_count,timeout_count,collision_count,failure_mode_counts,mean_final_goal_error_m,mean_best_goal_error_m,mean_tail_qdot_norm_radps,mean_tail_goal_progress_m,mean_min_distance_m
9048,candidate_path_found,reachable,0.5527310967445374,0.306864470243454,0.35165855288505554,0.3348124325275421,0.6045107245445251,0.2968418002128601,0.3729433110904419,0,3,3,0,0,"{""success"": 3}",0.05162790541847547,0.05162790541847547,1.2276314370688937,0.19019130244851112,0.3033190766970317
9049,candidate_path_found,reachable,0.34520015120506287,-0.33371421694755554,0.2907217741012573,0.30333760380744934,0.5071894526481628,0.5649890899658203,0.885490832795978,1,3,3,0,0,"{""success"": 3}",0.04334188997745514,0.04334188997745514,1.271597398320834,0.430632546544075,0.3575867712497711
9050,candidate_path_found,reachable,0.7081507444381714,-0.09821705520153046,0.40469372272491455,0.44493556022644043,-0.4546586275100708,0.35966378450393677,0.4453768325874,0,3,3,0,0,"{""success"": 3}",0.04891404012838999,0.04891404012838999,1.2675498876306746,0.15815735856691995,0.2925889194011688
9051,candidate_path_found,reachable,0.4790661036968231,0.41221868991851807,0.4971853196620941,0.32067763805389404,-0.5506490468978882,0.5849916338920593,0.979750546552193,1,3,2,1,0,"{""near_goal_regression"": 1, ""success"": 2}",0.07746648912628491,0.05853564664721489,1.044961167540815,0.1439209319651127,0.48635655641555786
9052,candidate_path_found,reachable,0.5469443202018738,-0.3742983639240265,0.6172510385513306,0.445720911026001,0.5991256833076477,0.4240681827068329,0.9975571011658003,1,3,3,0,0,"{""success"": 3}",0.037528318663438164,0.037528318663438164,1.7022732347980434,0.5127893462777138,0.36705195903778076
9053,candidate_path_found,reachable,0.39768004417419434,-0.07902045547962189,0.47776511311531067,0.29387181997299194,-0.48726266622543335,0.374968945980072,0.4335953205745313,0,3,3,0,0,"{""success"": 3}",0.04800725976626078,0.04800725976626078,1.1765510729438358,0.18181995550791422,0.36135292053222656
9054,candidate_path_found,reachable,0.42051365971565247,-0.10137562453746796,0.551529049873352,0.3751492500305176,-0.5259487628936768,0.29433703422546387,0.4984656581879485,0,3,3,0,0,"{""success"": 3}",0.045200858265161514,0.045200858265161514,1.1168517311414083,0.19352998957037926,0.4178801278273265
9055,candidate_path_found,reachable,0.7526801228523254,0.0008003839175216854,0.6203725337982178,0.6724741458892822,-0.6161239147186279,0.6023904085159302,0.622376048557437,1,3,2,1,0,"{""near_goal_timeout"": 1, ""success"": 2}",0.05140363797545433,0.05053837721546491,1.0544305906286118,0.1911295751730601,0.4581149419148763
9056,candidate_path_found,reachable,0.737179160118103,0.2711014747619629,0.3396066725254059,0.26662519574165344,-0.4291451871395111,0.3529743552207947,0.8437684017757449,1,3,3,0,0,"{""success"": 3}",0.04686261465152105,0.04686261465152105,1.3776354704584393,0.1925203576683998,0.3330342173576355
9057,candidate_path_found,reachable,0.49532070755958557,0.10292201489210129,0.30089178681373596,0.43292638659477234,0.6135572791099548,0.4700223505496979,0.5415224574670394,0,3,3,0,0,"{""success"": 3}",0.03628832350174586,0.03628832350174586,0.5500761270523071,0.0,0.4516046941280365
