episode,step,time,d_now,risk_now,closest_link_now,safety_violation_now,d_pred,t_enter,risk_pred_body,critical_link_pred,actual_future_min_distance,future_min_distance_error,actual_future_closest_link,actual_future_violation,warning,false_positive,false_negative,critical_link_match
0,162,8.1,0.25420308113098145,0.17834392189979553,5,0,0.25420308113098145,inf,0.17974860966205597,5,0.25420308113098145,0.0,5,0,0,0,0,1
0,163,8.15,0.26248273253440857,0.16744942963123322,5,0,0.26248273253440857,inf,0.16776466369628906,5,0.26248273253440857,0.0,5,0,0,0,0,1
0,164,8.200000000000001,0.27212488651275635,0.15567420423030853,5,0,0.27212488651275635,inf,0.15481190383434296,5,0.27212488651275635,0.0,5,0,0,0,0,1
0,165,8.25,0.28353363275527954,0.1429101973772049,5,0,0.28353363275527954,inf,0.14077149331569672,5,0.28353363275527954,0.0,5,0,0,0,0,1
0,166,8.3,0.2965438961982727,0.12976107001304626,5,0,0.2965438961982727,inf,0.12630747258663177,5,0.2965438961982727,0.0,5,0,0,0,0,1
0,167,8.35,0.31100547313690186,0.11672447621822357,5,0,0.31100547313690186,inf,0.11196720600128174,5,0.31100547313690186,0.0,5,0,0,0,0,1
0,168,8.4,0.326792448759079,0.1041768491268158,5,0,0.326792448759079,inf,0.09816481918096542,5,0.326792448759079,0.0,5,0,0,0,0,1
0,169,8.450000000000001,0.3438320457935333,0.09236353635787964,5,0,0.3438320457935333,inf,0.08517016470432281,5,0.3438320457935333,0.0,5,0,0,0,0,1
0,170,8.5,0.3616315424442291,0.08168996125459671,5,0,0.3616315424442291,inf,0.07342922687530518,5,0.3616315424442291,0.0,5,0,0,0,0,1
0,171,8.55,0.3794268071651459,0.07248979061841965,5,0,0.3794268071651459,inf,0.06330904364585876,5,0.3794268071651459,0.0,5,0,0,0,0,1
0,172,8.6,0.397127628326416,0.06459668278694153,5,0,0.397127628326416,inf,0.054626625031232834,5,0.397127628326416,0.0,5,0,0,0,0,1
0,173,8.65,0.415155291557312,0.0576695092022419,5,0,0.415155291557312,inf,0.04700673371553421,5,0.3945867419242859,0.020568549633026123,5,0,0,0,0,1
0,174,8.700000000000001,0.43381404876708984,0.05151572823524475,5,0,0.43381404876708984,inf,0.04023757204413414,5,0.3764150142669678,0.05739903450012207,5,0,0,0,0,1
0,175,8.75,0.4531172513961792,0.04608041048049927,5,0,0.4531172513961792,inf,0.03425872325897217,5,0.35871949791908264,0.09439775347709656,5,0,0,0,0,1
0,176,8.8,0.47297757863998413,0.041329894214868546,5,0,0.47297757863998413,inf,0.029033154249191284,5,0.3414049446582794,0.1315726339817047,5,0,0,0,0,1
0,177,8.85,0.49332207441329956,0.037213921546936035,5,0,0.49332207441329956,inf,0.024505583569407463,5,0.3237186670303345,0.1696034073829651,5,0,0,0,0,1
0,178,8.9,0.5141567587852478,0.03366315737366676,5,0,0.5141567587852478,inf,0.020599743351340294,5,0.30504679679870605,0.20910996198654175,5,0,0,0,0,1
0,179,8.950000000000001,0.5351877808570862,0.030652599409222603,5,0,0.5351877808570862,inf,0.017288129776716232,5,0.28571388125419617,0.24947389960289001,5,0,0,0,0,1
0,180,9.0,0.5505024790763855,0.14325745403766632,5,0,0.34617072343826294,inf,0.14500348269939423,0,0.2668048143386841,0.07936590909957886,5,0,0,0,0,0
0,181,9.05,0.5427906513214111,0.14609184861183167,5,0,0.3334989547729492,inf,0.15399008989334106,0,0.2494312971830368,0.08406765758991241,5,0,0,0,0,0
0,182,9.1,0.5335286855697632,0.14909780025482178,5,0,0.3209228515625,inf,0.1639118790626526,0,0.23402683436870575,0.08689601719379425,5,0,0,0,0,0
0,183,9.15,0.5227123498916626,0.15228724479675293,5,0,0.30848434567451477,inf,0.17481571435928345,0,0.2205740362405777,0.08791030943393707,5,0,0,0,0,0
0,184,9.200000000000001,0.5108813047409058,0.15567265450954437,5,0,0.29628121852874756,inf,0.18667909502983093,0,0.20888076722621918,0.08740045130252838,5,0,0,0,0,0
0,185,9.25,0.4985043406486511,0.15926729142665863,5,0,0.2843376696109772,inf,0.19952669739723206,0,0.19811703264713287,0.0862206369638443,5,0,0,0,0,0
0,186,9.3,0.4858383536338806,0.16654333472251892,5,0,0.27267593145370483,inf,0.2133733630180359,0,0.18731258809566498,0.08536334335803986,5,0,0,0,0,0
0,187,9.35,0.4728376865386963,0.17758578062057495,5,0,0.2613202631473541,inf,0.22821706533432007,0,0.17679007351398468,0.08453018963336945,5,0,0,0,0,0
0,188,9.4,0.45957010984420776,0.18815897405147552,5,0,0.25029706954956055,inf,0.24403470754623413,0,0.1677638441324234,0.08253322541713715,5,0,0,0,0,0
0,189,9.450000000000001,0.44704943895339966,0.1846066564321518,5,0,0.2396349459886551,inf,0.26077762246131897,0,0.1610037237405777,0.07863122224807739,5,0,0,0,0,0
0,190,9.5,0.4361373782157898,0.18088604509830475,5,0,0.22936470806598663,inf,0.27836689352989197,0,0.15626363456249237,0.07310107350349426,5,0,0,0,0,0
0,191,9.55,0.42622262239456177,0.18700161576271057,5,0,0.2195194810628891,inf,0.2969824969768524,0,0.15230582654476166,0.06721365451812744,5,0,0,0,0,0
0,192,9.600000000000001,0.41253525018692017,0.2661701440811157,5,0,0.09032385051250458,0.949999988079071,0.7351308465003967,5,0.14840252697467804,-0.05807867646217346,5,0,1,1,0,1
0,193,9.65,0.3945867419242859,0.29278576374053955,5,0,0.07255035638809204,0.8999999761581421,0.7410681247711182,5,0.1467800885438919,-0.07422973215579987,5,0,1,1,0,1
0,194,9.700000000000001,0.3764150142669678,0.3109647333621979,5,0,0.05455172061920166,0.800000011920929,0.7538866996765137,5,0.1467800885438919,-0.09222836792469025,5,0,1,1,0,1
0,195,9.75,0.35871949791908264,0.32233065366744995,5,0,0.03689882159233093,0.75,0.7607995867729187,5,0.1467800885438919,-0.10988126695156097,5,0,1,1,0,1
0,196,9.8,0.3414049446582794,0.33610662817955017,5,0,0.019478827714920044,0.699999988079071,0.7680765986442566,5,0.1467800885438919,-0.12730126082897186,5,0,1,1,0,1
0,197,9.850000000000001,0.3237186670303345,0.3608204126358032,5,0,0.0017517948290333152,0.6499999761581421,0.7757217288017273,5,0.1467800885438919,-0.1450282937148586,5,0,1,1,0,1
0,198,9.9,0.30504679679870605,0.3956468403339386,5,0,-0.01639760285615921,0.6000000238418579,0.7837315201759338,5,0.1467800885438919,-0.16317769140005112,5,0,1,1,0,1
0,199,9.950000000000001,0.28571388125419617,0.43056824803352356,5,0,-0.03391023725271225,0.550000011920929,0.792108952999115,5,0.1467800885438919,-0.18069032579660416,5,0,1,1,0,1
0,200,10.0,0.2668048143386841,0.4575788676738739,5,0,-0.048751067370176315,0.5,0.8008729815483093,5,0.1451403945684433,-0.1938914619386196,5,0,1,1,0,1
0,201,10.05,0.2494312971830368,0.47490113973617554,5,0,-0.05854319408535957,0.44999998807907104,0.8100493550300598,5,0.14080141484737396,-0.19934460893273354,5,0,1,1,0,1
0,202,10.100000000000001,0.23402683436870575,0.48723694682121277,5,0,-0.061430830508470535,0.4000000059604645,0.8196509480476379,5,0.1367635726928711,-0.19819440320134163,5,0,1,1,0,1
0,203,10.15,0.2205740362405777,0.4977526366710663,5,0,-0.057530175894498825,0.3499999940395355,0.8296712040901184,5,0.1346694976091385,-0.1921996735036373,5,0,1,1,0,1
0,204,10.200000000000001,0.20888076722621918,0.5074752569198608,5,0,-0.05014859512448311,0.30000001192092896,0.8400745391845703,5,0.1346694976091385,-0.1848180927336216,5,0,1,1,0,1
0,205,10.25,0.19811703264713287,0.526673436164856,5,0,-0.03982507437467575,0.30000001192092896,0.8394126296043396,5,0.1346694976091385,-0.17449457198381424,5,0,1,1,0,1
0,206,10.3,0.18731258809566498,0.5617341995239258,5,0,-0.02775324136018753,0.25,0.8498781323432922,5,0.1346694976091385,-0.16242273896932602,5,0,1,1,0,1
0,207,10.350000000000001,0.17679007351398468,0.5950859785079956,5,0,-0.014639795757830143,0.20000000298023224,0.8606375455856323,5,0.1346694976091385,-0.14930929336696863,5,0,1,1,0,1
0,208,10.4,0.1677638441324234,0.6106259822845459,5,0,-0.0019966084510087967,0.20000000298023224,0.8590654730796814,5,0.1346694976091385,-0.13666610606014729,5,0,1,1,0,1
0,209,10.450000000000001,0.1610037237405777,0.6049444079399109,5,0,0.014197043143212795,0.15000000596046448,0.8696720004081726,5,0.1346694976091385,-0.1204724544659257,5,0,1,1,0,1
0,210,10.5,0.15626363456249237,0.5844322443008423,5,0,0.02844734489917755,0.15000000596046448,0.867279052734375,5,0.1346694976091385,-0.10622215270996094,5,0,1,1,0,1
0,211,10.55,0.15230582654476166,0.5835832953453064,5,0,0.04210352897644043,0.15000000596046448,0.8645575046539307,5,0.1346694976091385,-0.09256596863269806,5,0,1,1,0,1
0,212,10.600000000000001,0.14840252697467804,0.6054813861846924,5,0,0.054796844720840454,0.15000000596046448,0.8614931702613831,5,0.1346694976091385,-0.07987265288829803,5,0,1,1,0,1
0,213,10.65,0.1467800885438919,0.4270150065422058,5,0,0.09092102944850922,0.15000000596046448,0.8512722253799438,5,0.1346694976091385,-0.04374846816062927,5,0,1,1,0,1
0,214,10.700000000000001,0.14741270244121552,0.41282346844673157,5,0,0.10432600975036621,0.20000000298023224,0.8339232206344604,5,0.1346694976091385,-0.030343487858772278,5,0,1,1,0,1
0,215,10.75,0.14927755296230316,0.4066879153251648,5,0,0.11707556247711182,0.30000001192092896,0.8056371808052063,5,0.1346694976091385,-0.017593935132026672,5,0,1,1,0,1
0,216,10.8,0.15111981332302094,0.40071961283683777,5,0,0.1278015375137329,inf,0.5439736843109131,5,0.1346694976091385,-0.006867960095405579,5,0,0,0,0,1
0,217,10.850000000000001,0.15202288329601288,0.39782726764678955,5,0,0.13574516773223877,inf,0.5064080357551575,5,0.1346694976091385,0.0010756701231002808,5,0,0,0,0,1
0,218,10.9,0.1513695865869522,0.4002922475337982,5,0,0.14052335917949677,inf,0.4833140969276428,5,0.1346694976091385,0.005853861570358276,5,0,0,0,0,1
0,219,10.950000000000001,0.14894409477710724,0.545251190662384,5,0,0.14219044148921967,inf,0.4729025363922119,5,0.1346694976091385,0.007520943880081177,5,0,0,0,0,1
0,220,11.0,0.1451403945684433,0.6302657127380371,5,0,0.14148695766925812,inf,0.47157251834869385,5,0.1346694976091385,0.006817460060119629,5,0,0,0,0,1
0,221,11.05,0.14080141484737396,0.670211136341095,5,0,0.13947546482086182,inf,0.4748866558074951,5,0.1346694976091385,0.004805967211723328,5,0,0,0,0,1
0,222,11.100000000000001,0.1367635726928711,0.6871434450149536,5,0,0.1367635726928711,inf,0.4804074764251709,5,0.1346694976091385,0.002094075083732605,5,0,0,0,0,1
0,223,11.15,0.1346694976091385,0.6117932796478271,5,0,0.1346694976091385,inf,0.48671194911003113,5,0.1346694976091385,0.0,5,0,0,0,0,1
0,224,11.200000000000001,0.13631145656108856,0.45138850808143616,5,0,0.13631145656108856,inf,0.48009762167930603,5,0.13631145656108856,0.0,5,0,0,0,0,1
0,225,11.25,0.14175386726856232,0.43203607201576233,5,0,0.14175386726856232,inf,0.4588099420070648,5,0.14175386726856232,0.0,5,0,0,0,0,1
0,226,11.3,0.15024544298648834,0.40354087948799133,5,0,0.15024544298648834,inf,0.4274652302265167,5,0.15024544298648834,0.0,5,0,0,0,0,1
0,227,11.350000000000001,0.16128043830394745,0.3693992793560028,5,0,0.16128043830394745,inf,0.3899094760417938,5,0.16128043830394745,0.0,5,0,0,0,0,1
0,228,11.4,0.1741778403520584,0.3332780599594116,5,0,0.1741778403520584,inf,0.3501761257648468,5,0.1741778403520584,0.0,5,0,0,0,0,1
0,229,11.450000000000001,0.18754427134990692,0.29972246289253235,5,0,0.18754427134990692,inf,0.31326496601104736,5,0.18754427134990692,0.0,5,0,0,0,0,1
0,230,11.5,0.19977588951587677,0.2721245586872101,5,0,0.19977588951587677,inf,0.28290727734565735,5,0.19977588951587677,0.0,5,0,0,0,0,1
0,231,11.55,0.21007950603961945,0.2509629726409912,5,0,0.21007950603961945,inf,0.2596295177936554,5,0.2094496190547943,0.0006298869848251343,4,0,0,0,0,0
0,232,11.600000000000001,0.21831099689006805,0.23531533777713776,5,0,0.21831099689006805,inf,0.2424171417951584,5,0.2094496190547943,0.008861377835273743,4,0,0,0,0,0
0,233,11.65,0.223514124751091,0.2259640246629715,5,0,0.223514124751091,inf,0.23213070631027222,5,0.2094496190547943,0.014064505696296692,4,0,0,0,0,0
0,234,11.700000000000001,0.22222483158111572,0.2790730595588684,4,0,0.22222483158111572,inf,0.23463818430900574,4,0.2094496190547943,0.012775212526321411,4,0,0,0,0,1
0,235,11.75,0.2174558937549591,0.34819334745407104,4,0,0.2174558937549591,inf,0.24415074288845062,4,0.2094496190547943,0.008006274700164795,4,0,0,0,0,1
0,236,11.8,0.21287748217582703,0.35226374864578247,4,0,0.21287748217582703,inf,0.2536459267139435,4,0.2094496190547943,0.003427863121032715,4,0,0,0,0,1
0,237,11.850000000000001,0.2099021077156067,0.29599571228027344,4,0,0.2099021077156067,inf,0.2600136399269104,4,0.2094496190547943,0.00045248866081237793,4,0,0,0,0,1
0,238,11.9,0.2094496190547943,0.25220513343811035,4,0,0.2094496190547943,inf,0.26099592447280884,4,0.2094496190547943,0.0,4,0,0,0,0,1
0,239,11.950000000000001,0.21233493089675903,0.2465682178735733,4,0,0.21233493089675903,inf,0.2547953128814697,4,0.21233493089675903,0.0,4,0,0,0,0,1
