step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
64,3.25,-0.8276176764069967,0.46282029151916504,0.3790091872215271,0.20098799467086792,0.4071377217769623,0.35,4,0,0,0,0,,,nan,0,0.7589611411094666,0.66801917552948,19.76759147644043,0.8451177477836609,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.37326401194841974,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.074664691934183e-09,valid,0.03168258117369213,0.20743722|0.166100756|0.052950045|0.0621391283|0.0316825812|0.0346825812,0.35743722|0.316100756|0.202950045|0.212139128|0.181682581|0.184682581,0.32743722|0.286100756|0.172950045|0.182139128|0.151682581|0.154682581,0.06274322|0.15|0.15|0.15|0.15|0.15,0|-0.0102286814|0.0638734771|0.0707079706|0.0673546996|0,3.1980279e-18|-0.000213655609|-0.103131297|-0.123114658|-0.158962692|0,0.829748881|0.653960686|0.17254236|0.196149826|0.0351223327|0.138730325,0.399737835|-0.016829459|0.393296033,-0.047616832|-0.168918714|0.0464382283,0.0038521457463502884,0.0011590607464313507,0.0010779546573758125,0.0015895767137408257
65,3.3000000000000003,-0.8481961348568359,0.48512527346611023,0.38288700580596924,0.19606050848960876,0.4281907379627228,0.35,4,0,0,0,0,,,nan,0,0.7453516721725464,0.807517409324646,11.742063522338867,0.8304969072341919,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.3676642409860075,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.57968237480311e-09,valid,0.02725354136298283,0.207437411|0.165579381|0.0511588278|0.0596001538|0.0272535414|0.0302535414,0.357437411|0.315579381|0.201158828|0.209600154|0.177253541|0.180253541,0.327437411|0.285579381|0.171158828|0.179600154|0.147253541|0.150253541,0.0127431226|0.109581009|0.15|0.15|0.15|0.15,0|-0.00944159729|0.0576719523|0.0622089521|0.0627054431|0,1.44203099e-18|3.61914452e-17|-0.0984746039|-0.121419998|-0.156183017|0,0.829749646|0.652875926|0.16383266|0.179189569|0.0155365919|0.121014165,0.397357106|-0.0252753999|0.395618111,-0.047616832|-0.168918714|0.0464382283,0.00389920175075531,0.0011769700795412064,0.001109011471271515,0.0015863487496972084
66,3.35,-0.8671288346165628,0.5013170838356018,0.386601984500885,0.191238135099411,0.4432303011417389,0.35,4,0,0,0,0,,,nan,0,0.7392272353172302,0.44660311937332153,9.968768119812012,0.8166484832763672,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.3599548143857955,0,2,12,predictive_link_4|workspace_x_lower,predictive_link_4,0,0,1,solved,osqp,5.515327014538052e-10,valid,0.022728368358508805,0.207483126|0.165099473|0.0492878854|0.0567147112|0.0227283684|0.0257283684,0.357483126|0.315099473|0.199287885|0.206714711|0.172728368|0.175728368,0.327483126|0.285099473|0.169287885|0.176714711|0.142728368|0.145728368,0|0.0659946156|0.15|0.15|0.15|0.15,0|-0.0100686141|0.0545827845|0.057903811|0.0623340957|0,0.00244364868|2.03591523e-17|-0.0937819229|-0.119711615|-0.15324757|0,0.832376152|0.650329277|0.157952403|0.16505104|-8.21445828e-10|0.102913473,0.394976377|-0.0337213352|0.397940189,-0.047616832|-0.168918714|0.0464382283,0.003952513448894024,0.0011671939864754677,0.001098189502954483,0.0016603730618953705
67,3.4000000000000004,-0.8757325300532377,0.4908181428909302,0.39099520444869995,0.1872696876525879,0.43205511569976807,0.35,4,0,0,0,0,,,nan,0,0.7604994773864746,0.9051425457000732,22.384939193725586,0.8206862211227417,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.3659270975053532,0,2,12,predictive_link_4|workspace_x_lower,predictive_link_4,0,0,1,solved,osqp,2.7897950477528966e-09,valid,0.018329739650290694,0.207687443|0.164587959|0.0474931563|0.0536966174|0.0183297397|0.0213297397,0.357687443|0.314587959|0.197493156|0.203696617|0.16832974|0.17132974,0.327687443|0.284587959|0.167493156|0.173696617|0.13832974|0.14132974,0|0.0224706878|0.15|0.15|0.15|0.15,0|-0.0146746223|0.0598347599|0.0670353187|0.0768355906|0,0.00572077532|7.14802874e-18|-0.0890151773|-0.117939381|-0.150154552|0,0.836470546|0.643677214|0.160792208|0.163882407|-2.7411305e-09|0.0853189586,0.392595649|-0.0421672538|0.400262266,-0.047616832|-0.168918714|0.0464382283,0.004781394265592098,0.0014313720166683197,0.0013473071157932281,0.001967586576938629
68,3.45,-0.8805823530897672,0.47920846939086914,0.3958738446235657,0.1840021312236786,0.42006775736808777,0.35,4,0,0,0,0,,,nan,0,0.7815768718719482,1.1232044696807861,13.101740837097168,0.8451551198959351,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.38765379938945405,0,2,12,predictive_link_4|workspace_x_lower,predictive_link_4,0,0,1,solved,osqp,6.071637609350589e-09,valid,0.014805619271347242,0.208055489|0.163859327|0.0461869069|0.051234882|0.0148056193|0.0178055783,0.358055489|0.313859327|0.196186907|0.201234882|0.164805619|0.167805578,0.328055489|0.283859327|0.166186907|0.171234882|0.134805619|0.137805578,0|0|0.15|0.15|0.15|0.15,0|-0.0221340601|0.0577418291|0.0707517954|0.0876953267|0,0.00899231118|0.00148488847|-0.084096895|-0.115839962|-0.14691781|0,0.841214269|0.634788137|0.158392562|0.159851361|-5.76286333e-09|0.0712223132,0.39021492|-0.0506131724|0.402584344,-0.047616832|-0.168918714|0.0464382283,0.0048727067187428474,0.001451931893825531,0.0014080777764320374,0.001977035775780678
69,3.5,-0.883288573097035,0.4664589762687683,0.4011453092098236,0.1813044548034668,0.40717512369155884,0.35,4,0,0,0,0,,,nan,0,0.7835681438446045,1.0397887229919434,22.83685874938965,0.8488166928291321,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.39687737610196816,0,2,12,predictive_link_4|workspace_x_lower,predictive_link_4,0,0,1,solved,osqp,1.153117279439897e-08,valid,0.011960988228911146,0.208586907|0.162878784|0.044990944|0.0490558106|0.0119609882|0.0149609882,0.358586907|0.312878784|0.194990944|0.199055811|0.161960988|0.164960988,0.328586907|0.282878784|0.164990944|0.169055811|0.131960988|0.134960988,0|0|0.15|0.15|0.15|0.15,0|-0.0293631617|0.0549731272|0.0738102231|0.0959968714|0,0.0122550866|0.004534503|-0.079361116|-0.113693556|-0.143840833|0,0.846602713|0.626686476|0.155575787|0.15633991|-8.62400282e-09|0.0598439529,0.387834191|-0.0590590909|0.404906422,-0.047616832|-0.168918714|0.0464382283,0.004912298172712326,0.001397506333887577,0.0013805888593196869,0.00209956057369709
70,3.5500000000000003,-0.8846628695495582,0.4532797336578369,0.40672680735588074,0.1790640652179718,0.3940674662590027,0.35,4,0,0,0,0,,,nan,0,0.7919703125953674,0.7923232316970825,6.085843086242676,0.8580165505409241,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.4006047314266147,0,2,12,predictive_link_4|workspace_x_lower,predictive_link_4,0,0,1,solved,osqp,1.7960026993391054e-08,valid,0.009663928864955956,0.209281178|0.161683518|0.0438664628|0.0471259246|0.00966392886|0.0126639289,0.359281178|0.311683518|0.193866463|0.197125925|0.159663929|0.162663929,0.329281178|0.281683518|0.163866463|0.167125925|0.129663929|0.132663929,0|0|0.15|0.15|0.15|0.15,0|-0.0351554788|0.0530719946|0.0769224705|0.102274159|0,0.015505974|0.00750053772|-0.0748038664|-0.11156333|-0.140929894|0,0.852630686|0.61907913|0.15373398|0.153862839|-1.86752521e-08|0.0506557155,0.385453463|-0.0675050095|0.4072285,-0.047616832|-0.168918714|0.0464382283,0.005226675420999527,0.0016157357022166252,0.0014064768329262733,0.0021577272564172745
71,3.6,-0.8856140608463718,0.44073373079299927,0.41253095865249634,0.17718476057052612,0.38179534673690796,0.35,4,0,0,0,0,,,nan,0,0.8153472542762756,0.6482516527175903,15.3762788772583,0.8804724216461182,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.4029972110591695,0,2,12,predictive_link_4|workspace_x_lower,predictive_link_4,0,0,1,solved,osqp,1.8324144882009286e-08,valid,0.007813907772117684,0.210137632|0.160342027|0.0428569643|0.0454505813|0.00781390777|0.0108139078,0.360137632|0.310342027|0.192856964|0.195450581|0.157813908|0.160813908,0.330137632|0.280342027|0.162856964|0.165450581|0.127813908|0.130813908,0|0|0.15|0.15|0.15|0.15,0|-0.0397177073|0.0519459909|0.0797990711|0.106843018|0,0.0187419029|0.0103984783|-0.0703370755|-0.109432968|-0.138098666|0,0.859292433|0.612048877|0.153036773|0.152168428|-1.64962354e-08|0.0432556311,0.383072734|-0.075950928|0.409550577,-0.047616832|-0.168918714|0.0464382283,0.0029721269384026527,0.0007798857986927032,0.0008468227460980415,0.0013244431465864182
72,3.6500000000000004,-0.886860978902132,0.429482638835907,0.41847658157348633,0.17558977007865906,0.3710085451602936,0.35,4,0,0,0,0,,,nan,0,0.8458025455474854,1.0574915409088135,14.617087364196777,0.9101481437683105,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.401748623186655,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.2745515500650617e-08,valid,0.00632653197944219,0.211155446|0.158912874|0.0420026393|0.0440191384|0.00632653198|0.00932653198,0.361155446|0.308912874|0.192002639|0.194019138|0.156326532|0.159326532,0.331155446|0.278912874|0.162002639|0.164019138|0.126326532|0.129326532,0|0|0.15|0.15|0.15|0.15,0|-0.0428526073|0.0507827818|0.0819473815|0.109955562|0,0.0219598746|0.0132399329|-0.0658835561|-0.107290724|-0.1352617|0,0.866581659|0.606038822|0.152909783|0.150733211|-9.55647414e-09|0.0373061279,0.380692005|-0.0843968466|0.411872655,-0.047616832|-0.168918714|0.0464382283,0.003014426678419113,0.0007793400436639786,0.0008549932390451431,0.0013570301234722137
73,3.7,-0.8887243494678569,0.42000147700309753,0.4244914948940277,0.17421770095825195,0.36216798424720764,0.35,4,0,0,0,0,,,nan,0,0.8685985207557678,0.8268870115280151,5.997426986694336,0.9275328516960144,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.39807073817713073,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.01436783764286e-08,valid,0.0051338570481489765,0.212333648|0.157466135|0.0413064671|0.0427996799|0.00513385705|0.00813385705,0.362333648|0.307466135|0.191306467|0.19279968|0.155133857|0.158133857,0.332333648|0.277466135|0.161306467|0.16279968|0.125133857|0.128133857,0|0|0.15|0.15|0.15|0.15,0|-0.0448711416|0.0492392039|0.0830951238|0.111820716|0,0.0251569746|0.0160439026|-0.061396609|-0.105087249|-0.132356147|0,0.874491567|0.601037302|0.153068463|0.149206594|-2.80342156e-09|0.0325354282,0.378311276|-0.0928427652|0.414194733,-0.047616832|-0.168918714|0.0464382283,0.0030374182388186455,0.0008003823459148407,0.0008794264867901802,0.0013370160013437271
74,3.75,-0.8915325861328464,0.41255873441696167,0.4305071234703064,0.17301708459854126,0.35553619265556335,0.35,4,0,0,0,0,,,nan,0,0.8766226172447205,0.44464170932769775,10.11024284362793,0.9263818860054016,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.39065257554192495,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.751181609755298e-09,valid,0.004180021358451053,0.213671124|0.156057105|0.0407553295|0.0417479462|0.00418002136|0.00717997431,0.363671124|0.306057105|0.19075533|0.191747946|0.154180021|0.157179974,0.333671124|0.276057105|0.16075533|0.161747946|0.124180021|0.127179974,0|0|0.15|0.15|0.15|0.15,0|-0.0456353693|0.0475555688|0.0833780086|0.112622261|0,0.0283303862|0.0188250986|-0.0568520762|-0.102788661|-0.129342347|0,0.883014882|0.59741815|0.153724811|0.147581132|-1.22212079e-09|0.0287198972,0.375930548|-0.101288684|0.416516811,-0.047616832|-0.168918714|0.0464382283,0.003022441640496254,0.0008577136322855949,0.000840487889945507,0.0013026455417275429
75,3.8000000000000003,-0.8952398524831645,0.4070996642112732,0.4364587664604187,0.17194560170173645,0.35105568170547485,0.35,4,0,0,0,0,,,nan,0,0.8805893659591675,0.42549747228622437,3.792172431945801,0.918100118637085,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.3844730537329557,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.990631479936171e-09,valid,0.003420126010621777,0.215166621|0.154748748|0.0403494785|0.0408287228|0.00342012601|0.00642012601,0.365166621|0.304748748|0.190349479|0.190828723|0.153420126|0.156420126,0.335166621|0.274748748|0.160349479|0.160828723|0.123420126|0.126420126,0|0|0.15|0.15|0.15|0.15,0|-0.0454977873|0.045949366|0.0828168362|0.112493052|0,0.0314774004|0.0216005644|-0.0522212937|-0.100349177|-0.126173533|0,0.892143884|0.59509777|0.155125986|0.14578255|2.22813859e-08|0.025680504,0.373549819|-0.109734602|0.418838888,-0.047616832|-0.168918714|0.0464382283,0.0029435865581035614,0.0008485103026032448,0.0007843878120183945,0.0012906324118375778
76,3.85,-0.8992837131929673,0.40348905324935913,0.44226813316345215,0.1709640920162201,0.34860944747924805,0.35,4,0,0,0,0,,,nan,0,0.8752506971359253,0.48842668533325195,8.713677406311035,0.8995634317398071,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.3770527777834049,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,9.627812883744591e-09,valid,0.002817793316716305,0.216818754|0.153586707|0.0401000594|0.0400083791|0.00281779332|0.00581779332,0.366818754|0.303586707|0.190100059|0.190008379|0.152817793|0.155817793,0.336818754|0.273586707|0.160100059|0.160008379|0.122817793|0.125817793,0|0|0.15|0.15|0.15|0.15,0|-0.0441102632|0.0452858003|0.0816845549|0.111536767|0,0.0345954276|0.0243809441|-0.0474805067|-0.0977508523|-0.1228079|0,0.901870442|0.59461751|0.158205531|0.143967219|4.04175487e-08|0.0232711733,0.37116909|-0.118180521|0.421160966,-0.047616832|-0.168918714|0.0464382283,0.0030612535774707794,0.0008235527202486992,0.0008818274363875389,0.0013354895636439323
77,3.9000000000000004,-0.9038247713611952,0.4025819003582001,0.44782814383506775,0.17003518342971802,0.34909912943840027,0.35,4,0,0,0,0,,,nan,0,0.8641929030418396,0.7911137342453003,6.341648578643799,0.8743547797203064,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.3716912085878931,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.8353138418747417e-08,valid,0.002345761279636621,0.218626013|0.152634752|0.0400638984|0.0392807578|0.00234576128|0.00534576128,0.368626013|0.302634752|0.190063898|0.189280758|0.152345761|0.155345761,0.338626013|0.272634752|0.160063898|0.159280758|0.122345761|0.125345761,0|0|0.15|0.15|0.15|0.15,0|-0.0404685889|0.0463597388|0.0800229796|0.109778385|0,0.0376820081|0.0271803429|-0.042575231|-0.094015789|-0.119161371|0,0.912186059|0.597250761|0.164040101|0.143130222|5.90129756e-08|0.0213830451,0.368788362|-0.126626447|0.423483044,-0.047616832|-0.168918714|0.0464382283,0.0034814104437828064,0.000779714435338974,0.000811389647424221,0.0018671900033950806
78,3.95,-0.9074987822071701,0.4031698703765869,0.45303604006767273,0.1691286861896515,0.35134825110435486,0.35,4,0,0,0,0,,,nan,0,0.8486643433570862,1.017214059829712,4.872746467590332,0.8515427112579346,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.36927854910160307,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.276562957760243e-08,valid,0.0019867491156177752,0.220586763|0.152008643|0.0403437085|0.0386946639|0.00198674912|0.00498668626,0.370586763|0.302008643|0.190343708|0.188694664|0.151986749|0.154986686,0.340586763|0.272008643|0.160343708|0.158694664|0.121986749|0.124986686,0|0|0.15|0.15|0.15|0.15,0|-0.0350730937|0.04853888|0.0777209316|0.107145479|0,0.0407348107|0.0300266459|-0.0374165309|-0.0893011206|-0.115092406|0,0.923081864|0.602988124|0.172497183|0.143198467|7.01519134e-08|0.019946745,0.366407633|-0.135072365|0.425805122,-0.047616832|-0.168918714|0.0464382283,0.004553887993097305,0.0015329038724303246,0.0012014908716082573,0.0017849011346697807
79,4.0,-0.9078080523563449,0.4035942554473877,0.45775723457336426,0.16821518540382385,0.3537532687187195,0.35,4,0,0,0,0,,,nan,0,0.8349857330322266,1.2203450202941895,5.393758773803711,0.8302728533744812,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.36955156033826103,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.43520284959631e-08,valid,0.0017246288881032912,0.222699263|0.151800016|0.0410126325|0.0382567136|0.00172462889|0.00472457743,0.372699263|0.301800016|0.191012633|0.188256714|0.151724629|0.154724577,0.342699263|0.271800016|0.161012633|0.158256714|0.121724629|0.124724577,0|0|0.15|0.15|0.15|0.15,0|-0.0276184468|0.0527010681|0.0750390135|0.10360543|0,0.0437516535|0.0329400409|-0.0319619864|-0.0840530237|-0.110503869|0,0.934548706|0.612521656|0.184789612|0.144012844|7.64789098e-08|0.0188983097,0.364026904|-0.143518284|0.428127199,-0.047616832|-0.168918714|0.0464382283,0.004627383314073086,0.0014069080352783203,0.001300264149904251,0.0018878234550356865
80,4.05,-0.9048960465709618,0.4038645625114441,0.4618803858757019,0.1672736406326294,0.3563477098941803,0.35,4,0,0,0,0,,,nan,0,0.82762211561203,1.2156435251235962,6.684825420379639,0.8261719942092896,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.35525716791477335,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.919440370678487e-08,valid,0.001550750780888538,0.224961662|0.152116606|0.0421910505|0.0379852306|0.00155075078|0.00455075078,0.374961662|0.302116606|0.192191051|0.187985231|0.151550751|0.154550751,0.344961662|0.272116606|0.162191051|0.157985231|0.121550751|0.124550751,0|0|0.15|0.15|0.15|0.15,0|-0.0194031606|0.0578159544|0.0717715405|0.0990491137|0,0.0467305|0.0359393221|-0.0261467926|-0.0781370568|-0.105252035|0,0.94657715|0.625002584|0.200433364|0.145575406|8.17330976e-08|0.0182030031,0.361646175|-0.151964203|0.430449277,-0.047616832|-0.168918714|0.0464382283,0.004776128567755222,0.0014332374557852745,0.0013254070654511452,0.0019826507195830345
81,4.1000000000000005,-0.8977048953563098,0.4039655327796936,0.46524858474731445,0.1662815511226654,0.3591742515563965,0.35,4,0,0,0,0,,,nan,0,0.8311338424682617,1.4117071628570557,10.032515525817871,0.8336130380630493,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.32133516432054726,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.977566055499373e-08,valid,0.0014536616673092306,0.227372014|0.153001025|0.0439469215|0.037890383|0.00145366167|0.00445366167,0.377372014|0.303001025|0.193946921|0.187890383|0.151453662|0.154453662,0.347372014|0.273001025|0.163946921|0.157890383|0.121453662|0.124453662,0|0|0.15|0.15|0.15|0.15,0|-0.00941551252|0.0649028413|0.0682640167|0.0934597822|0,0.0496694643|0.0390228628|-0.0199786251|-0.0715196381|-0.0992743613|0,0.959157519|0.641611449|0.220711902|0.148305911|6.75447297e-08|0.0178146467,0.359265447|-0.160410121|0.432771355,-0.047616832|-0.168918714|0.0464382283,0.004698355682194233,0.0013431524857878685,0.0013615312054753304,0.0019638100638985634
82,4.15,-0.8846853906780274,0.4038626551628113,0.46764323115348816,0.16521486639976501,0.3622903525829315,0.35,4,0,0,0,0,,,nan,0,0.8432536125183105,1.8404263257980347,8.933265686035156,0.8451002836227417,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.2784534693050063,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.738609658301197e-08,valid,0.0014306627468035626,0.229928279|0.154546796|0.0464019909|0.0380067492|0.00143066275|0.00443065437,0.379928279|0.304546796|0.196401991|0.188006749|0.151430663|0.154430654,0.349928279|0.274546796|0.166401991|0.158006749|0.121430663|0.124430654,0|0|0.15|0.15|0.15|0.15,0|0.00385968235|0.0746261971|0.0645370896|0.0867158594|0,0.052566815|0.0421959961|-0.0134309806|-0.0640974966|-0.0924384749|0,0.97227993|0.664242862|0.24680318|0.15246659|3.55675274e-08|0.0177226175,0.356884718|-0.16885604|0.435093433,-0.047616832|-0.168918714|0.0464382283,0.004314969293773174,0.001295524649322033,0.0013012606650590897,0.0016906596720218658
83,4.2,-0.8675258565887327,0.40557244420051575,0.46885523200035095,0.16405591368675232,0.36777639389038086,0.35,4,0,0,0,0,,,nan,0,0.8589234352111816,2.206671714782715,10.341903686523438,0.8566989302635193,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.22166643815416875,0,2,12,predictive_link_4|workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,2.685961949036586e-08,valid,0.00148782332906236,0.232628337|0.156923592|0.0497163094|0.0383836928|0.00148782333|0.00448782333,0.382628337|0.306923592|0.199716309|0.188383693|0.151487823|0.154487823,0.352628337|0.276923592|0.169716309|0.158383693|0.121487823|0.124487823,0|0|0.15|0.15|0.15|0.15,0|0.0196503312|0.0855477631|0.059944841|0.0785916259|0,0.0554209759|0.0454735042|-0.00645431376|-0.0556941135|-0.0845429309|0,0.985934324|0.692818205|0.277958687|0.157785499|-1.16175283e-08|0.0179512933,0.354503989|-0.177301958|0.43741551,-0.047616832|-0.168918714|0.0464382283,0.004657207056879997,0.0013276664540171623,0.0012928647920489311,0.002009347081184387
84,4.25,-0.8482013746056329,0.4087564945220947,0.4688156247138977,0.16279321908950806,0.37524282932281494,0.35,4,0,0,0,0,,,nan,0,0.8757911324501038,2.41170334815979,18.313983917236328,0.8724157214164734,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.13663140600459706,0,2,12,predictive_link_4|workspace_x_lower,predictive_link_4,0,0,1,solved,osqp,8.00658426780565e-08,valid,0.0016274577653047906,0.235469992|0.160261468|0.0539706888|0.0390432719|0.00162745777|0.00462745642,0.385469992|0.310261468|0.203970689|0.189043272|0.151627458|0.154627456,0.355469992|0.280261468|0.173970689|0.159043272|0.121627458|0.124627456,0|0|0.139355466|0.15|0.15|0.15,0|0.033377588|0.0930516698|0.0530189927|0.0689515203|0,0.0582305266|0.0488493868|-2.70994448e-17|-0.0462153274|-0.0754614309|0,1.0001105|0.723272846|0.308934425|0.162976753|-7.95896646e-08|0.0185098257,0.35212326|-0.185747877|0.439737588,-0.047616832|-0.168918714|0.0464382283,0.004450040869414806,0.0012363847345113754,0.0013672243803739548,0.001819373108446598
85,4.3,-0.8267158842043048,0.4131850302219391,0.4674604535102844,0.16142204403877258,0.3844229578971863,0.35,4,0,0,0,0,,,nan,0,0.9092481136322021,2.97554087638855,20.322561264038086,0.9063515067100525,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.01632865610765128,0,2,12,predictive_link_4|workspace_x_lower,predictive_link_4,0,0,1,solved,osqp,2.5232191877555543e-08,valid,0.001820851558975739,0.238450983|0.164456118|0.0586297264|0.039909235|0.00182085156|0.0048208468,0.388450983|0.314456118|0.208629726|0.189909235|0.151820852|0.154820847,0.358450983|0.284456118|0.178629726|0.159909235|0.121820852|0.124820847,0|0|0.0519907351|0.15|0.15|0.15,0|0.0446569647|0.0926620831|0.0437449981|0.0580471516|0,0.0609942013|0.0522615382|-1.79176213e-18|-0.0358394963|-0.0653305835|0,1.01479813|0.754742977|0.327180989|0.167542442|-2.56274949e-08|0.0192833872,0.349742532|-0.194193795|0.442059666,-0.047616832|-0.168918714|0.0464382283,0.0047688595950603485,0.0014259899035096169,0.0014184145256876945,0.001893552951514721
86,4.3500000000000005,-0.8102641816552666,0.419820636510849,0.46506616473197937,0.15995129942893982,0.396152526140213,0.35,4,0,0,0,0,,,nan,0,0.9522867202758789,3.110736131668091,28.649324417114258,0.9510906934738159,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.1274086986374908,0,1,12,predictive_link_4,predictive_link_4,0,0,1,solved,osqp,7.280697572609185e-11,valid,0.0020491947982895498,0.241568985|0.169381268|0.0633452687|0.0408998676|0.0020491948|0.0050491948,0.391568985|0.319381268|0.213345269|0.190899868|0.152049195|0.155049195,0.361568985|0.289381268|0.183345269|0.160899868|0.122049195|0.125049195,0|0|0|0.15|0.15|0.15,0|0.0442387603|0.0846781596|0.0353318801|0.0460678793|0,0.0637108876|0.0556472505|0.003260993|-0.0247057184|-0.0542646587|0,1.02998683|0.777411084|0.341320227|0.174225632|-2.31380082e-10|0.0201967792,0.347361803|-0.202639714|0.444381744,-0.047616832|-0.168918714|0.0464382283,0.004617198370397091,0.0014054803177714348,0.0012919548898935318,0.0018881931900978088
87,4.4,-0.7993142130970836,0.4286019504070282,0.4619036018848419,0.15839919447898865,0.41021594405174255,0.35,4,0,0,0,0,,,nan,0,0.9951788187026978,3.0471608638763428,15.55106258392334,1.0050665140151978,1.0,nan,0,0,0,0,0.12954257137751987,0.0,filtered,0.2008174900847039,0,1,12,predictive_link_4,predictive_link_4,0,0,1,solved,osqp,5.499734140324009e-10,valid,0.002277629054457414,0.244821626|0.174443118|0.0681273203|0.0420796891|0.00227762905|0.00527761924,0.394821626|0.324443118|0.21812732|0.192079689|0.152277629|0.155277619,0.364821626|0.294443118|0.18812732|0.162079689|0.122277629|0.125277619,0|0|0|0.15|0.15|0.15,0|0.036551179|0.0732146874|0.02649708|0.0334693087|0,0.0663796228|0.0588453755|0.0111124203|-0.013042209|-0.0425798236|0,1.04566613|0.793169027|0.356836389|0.181773627|1.3590554e-09|0.021110477,0.344981074|-0.211085632|0.446703821,-0.047616832|-0.168918714|0.0464382283,0.004384880885481834,0.0014469977468252182,0.0012089535593986511,0.0016995277255773544
